,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kasia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circe,"Miller, Madeline*",,,B074M5TLLJ,433        pp,4.24,"1,052,529","Apr 10, 2018","Apr 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2022",,Kindle Edition,view,/book/show/50164163-circe
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shrines of Gaiety,"Atkinson, Kate",0385547978,9780385547970,0385547978,416        pp,3.86,"33,666","Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2022",,Hardcover,view,/book/show/60371805-shrines-of-gaiety
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Burning Chambers        (The Burning Chambers, #1)","Mosse, Kate",,,,605        pp,3.96,"11,636","May 03, 2018","May 03, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 13, 2022","Dec 19, 2022",,Kindle Edition,view,/book/show/36660443-the-burning-chambers
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Without Words,"O'Connell, Ellen*",,,B00NKYJCKW,334        pp,4.22,"4,330","Sep 30, 2014","Sep 30, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 03, 2023","Dec 19, 2022",,Kindle Edition,view,/book/show/23213844-without-words
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Four Winds,"Hannah, Kristin*",,,,464        pp,4.30,"669,409","Feb 02, 2021","Feb 02, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 18, 2022","Dec 19, 2022",,Hardcover,view,/book/show/53138081-the-four-winds
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I’m Glad My Mom Died,"McCurdy, Jennette",1982185821,9781982185824,1982185821,304        pp,4.47,"964,869","Aug 09, 2022","Aug 09, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2022",,Hardcover,view,/book/show/59366244-i-m-glad-my-mom-died
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plight Before Christmas,"Stewart, Kate*",,,,419        pp,4.27,"29,905","Dec 19, 2021","Dec 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2022",,Kindle Edition,view,/book/show/59632248-the-plight-before-christmas
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Before We Were Yours,"Wingate, Lisa*",0425284689,9780425284681,0425284689,342        pp,4.40,"606,794","Jun 06, 2017","Jun 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2022",,Hardcover,view,/book/show/32148570-before-we-were-yours
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Annie's Song,"Anderson, Catherine*",0380779617,9780380779611,0380779617,410        pp,4.16,"16,899",Jan 1996,Jan 1996,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 04, 2023","Dec 08, 2022",,Mass Market Paperback,view,/book/show/659600.Annie_s_Song
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dancing on Coals,"O'Connell, Ellen*",1466441186,9781466441186,1466441186,320        pp,4.15,"5,011","Oct 18, 2011","Oct 18, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Feb 2023,"Dec 08, 2022",,Paperback,view,/book/show/12913453-dancing-on-coals
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Eyes of Silver, Eyes of Gold","O'Connell, Ellen*",,,B003GDJOFU,418        pp,4.29,"10,125","Apr 08, 2010","Apr 08, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 17, 2022","Dec 08, 2022",,Kindle Edition,view,/book/show/8262550-eyes-of-silver-eyes-of-gold
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"After That Night        (Will Trent, #11)","Slaughter, Karin*",,,B0BN2133GN,432        pp,4.30,"39,301","Aug 22, 2023","Aug 22, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2022",,Kindle Edition,view,/book/show/63852959-after-that-night
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Mercies,"Lehane, Dennis*",,,B0B7NDZNDV,320        pp,4.31,"43,551","Apr 25, 2023","Apr 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2022",,Kindle Edition,view,/book/show/61468872-small-mercies
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rose Code,"Quinn, Kate*",0062943472,9780062943477,0062943472,624        pp,4.45,"251,396","Mar 09, 2021","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2022",,Paperback,view,/book/show/53914938-the-rose-code
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nature of Fragile Things,"Meissner, Susan*",0451492188,9780451492180,0451492188,367        pp,4.26,"63,482","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2022",,Hardcover,view,/book/show/53398512-the-nature-of-fragile-things
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All My Puny Sorrows,"Toews, Miriam",0345808002,9780345808004,0345808002,321        pp,4.00,"28,789","Apr 15, 2014","Apr 15, 2014",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 06, 2022","Dec 06, 2022",,Hardcover,view,/book/show/18339630-all-my-puny-sorrows
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When Strangers Marry        (Vallerands, #1)","Kleypas, Lisa*",0060507365,9780060507367,0060507365,390        pp,3.67,"9,396",1992,"Aug 01, 2002",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 06, 2022","Dec 05, 2022",,Mass Market Paperback,view,/book/show/693017.When_Strangers_Marry
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Love Only Once        (Malory-Anderson Family, #1)","Lindsey, Johanna",0380899531,9780380899531,0380899531,344        pp,4.04,"20,523",1985,"Mar 29, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 06, 2022","Dec 05, 2022",,Mass Market Paperback,view,/book/show/891813.Love_Only_Once
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Temporary Wife / A Promise of Spring        (Web #4),"Balogh, Mary",0440245451,9780440245452,0440245451,528        pp,3.85,"2,082","Jan 01, 2012","Feb 28, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 06, 2022","Dec 05, 2022",,Mass Market Paperback,view,/book/show/11549857-the-temporary-wife-a-promise-of-spring
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Devil's Bride        (Cynster, #1)","Laurens, Stephanie*",038079456X,9780380794560,038079456X,388        pp,4.07,"22,220","Mar 01, 1998","Mar 01, 1998",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 06, 2022","Dec 05, 2022",,Mass Market Paperback,view,/book/show/363499.Devil_s_Bride
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When a Rogue Meets His Match        (Greycourt, #2)","Hoyt, Elizabeth*",,,B086SVR5SH,496        pp,3.76,"2,384","Dec 01, 2020","Dec 01, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 06, 2022","Dec 05, 2022",,Kindle Edition,view,/book/show/39216157-when-a-rogue-meets-his-match
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Great Scot!,"Enoch, Suzanne",1250801265,9781250801265,,208        pp,3.83,152,"Sep 28, 2021","Oct 18, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 02, 2022","Dec 05, 2022",,ebook,view,/book/show/61963270-great-scot
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midsummer Delights,"James, Eloisa*",0062837818,9780062837813,,96        pp,3.76,"1,101","Feb 06, 2018","Feb 06, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 06, 2022","Dec 05, 2022",,ebook,view,/book/show/36099198-midsummer-delights
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wilde in Love        (The Wildes of Lindow Castle, #1)","James, Eloisa*",0349409048,9780349409047,B01M8HITNV,348        pp,3.81,"9,824","Oct 31, 2017","Oct 31, 2017",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Dec 2022,Dec 2022,"Dec 05, 2022",,Kindle Edition,view,/book/show/33020122-wilde-in-love
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Outfox,"Brown, Sandra*",1473669510,9781473669512,1473669510,416        pp,4.09,"21,324","Aug 06, 2019","Aug 06, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 19, 2019","Dec 05, 2022",,Paperback,view,/book/show/41964246-outfox
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witness,"Brown, Sandra*",,,B00BEK6ZWM,451        pp,4.04,"21,663",1995,"Jun 25, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 13, 2023","Dec 05, 2022",,Kindle Edition,view,/book/show/18172324-the-witness
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Alibi,"Brown, Sandra*",,,B00BEK6ZR2,513        pp,4.05,"26,788",1999,"Aug 27, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 31, 2023","Aug 03, 2023","Dec 05, 2022",,Kindle Edition,view,/book/show/18867754-the-alibi
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Friction,"Brown, Sandra*",145558116X,9781455581160,145558116X,416        pp,3.98,"29,334","Aug 18, 2015","Aug 18, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 11, 2023","Jul 11, 2023","Dec 05, 2022",,Hardcover,view,/book/show/25114548-friction
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blind Tiger,"Brown, Sandra*",1538751968,9781538751961,1538751968,512        pp,4.19,"16,873","Aug 03, 2021","Aug 03, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 03, 2022","Dec 05, 2022",,Hardcover,view,/book/show/56625109-blind-tiger
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Und Book 2,"Honeyman, Gail",0008172161,9780008172169,0008172161,416        pp,4.02,46,"Sep 12, 2024","Sep 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2022",,Hardcover,view,/book/show/40362337-untitled-book-2
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Murder Book,"Perry, Thomas*",1613163835,9781613163832,1613163835,420        pp,3.89,"3,186","Jan 17, 2023","Jan 17, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 03, 2023","Nov 21, 2022",,Hardcover,view,/book/show/61437908-murder-book
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Demons of Good and Evil        (The Hollows, #17)","Harrison, Kim*",,,B0BF8RHW3D,464        pp,4.45,"4,116","Jun 13, 2023","Jun 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2022",,Kindle Edition,view,/book/show/62610073-demons-of-good-and-evil
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,With This Kiss: Part Three,"James, Eloisa*",0062276956,9780062276957,,87        pp,3.98,"1,849","Mar 26, 2013","Mar 26, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 14, 2022","Nov 11, 2022",,ebook,view,/book/show/17162755-with-this-kiss
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"No Ordinary Duchess        (Greycourt, #3)","Hoyt, Elizabeth*",1538763583,9781538763582,1538763583,368        pp,3.44,18,"Sep 10, 2024","Sep 10, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 11, 2022",,Mass Market Paperback,view,/book/show/56146454-no-ordinary-duchess
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Say No to the Duke        (The Wildes of Lindow Castle, #4)","James, Eloisa*",0062877844,9780062877840,,384        pp,3.94,"6,881","Jun 25, 2019","Jun 25, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 18, 2022","Nov 10, 2022",,ebook,view,/book/show/40220892-say-no-to-the-duke
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Someone to Romance        (Westcott, #7)","Balogh, Mary",,,B0838KNKPR,336        pp,4.03,"4,465","Aug 25, 2020","Aug 25, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 09, 2022","Nov 10, 2022",,Kindle Edition,view,/book/show/48636207-someone-to-romance
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Serpent Prince        (Princes Trilogy, #3)","Hoyt, Elizabeth*",,,B000V2S08G,391        pp,3.77,"9,364","Sep 01, 2007","Sep 01, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 13, 2022","Nov 10, 2022",,Kindle Edition,view,/book/show/6605620-the-serpent-prince
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Not the Duke's Darling        (Greycourt, #1)","Hoyt, Elizabeth*",,,B07BVNZ8PP,497        pp,3.59,"3,313","Dec 18, 2018","Dec 18, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 19, 2022","Nov 10, 2022",,Kindle Edition,view,/book/show/39790291-not-the-duke-s-darling
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"To Desire a Devil        (Legend of the Four Soldiers, #4)","Hoyt, Elizabeth*",,,B002SS58HW,385        pp,3.80,"7,506","Nov 01, 2009","Oct 14, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 25, 2022","Nov 10, 2022",,Kindle Edition,view,/book/show/8478440-to-desire-a-devil
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Simply Love        (Simply Quartet #2),"Balogh, Mary",0749937440,9780749937447,0749937440,320        pp,3.98,"8,353","Aug 15, 2006","Mar 08, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 29, 2022","Nov 10, 2022",,Paperback,view,/book/show/1124483.Simply_Love
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"To Taste Temptation        (Legend of the Four Soldiers, #1)","Hoyt, Elizabeth*",,,B0011UJLJ4,390        pp,3.74,"8,688","May 01, 2008","May 01, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 29, 2022","Nov 10, 2022",,Kindle Edition,view,/book/show/8411393-to-taste-temptation
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Irresistible        (Horsemen Trilogy, #3)","Balogh, Mary",,,B000WJSBF0,320        pp,3.96,"3,620","Oct 01, 1998","Oct 02, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 17, 2022","Nov 10, 2022",,Kindle Edition,view,/book/show/8533955-irresistible
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Silent Melody,"Balogh, Mary",0698156269,,B00OQS4CR4,402        pp,3.76,"3,845","Aug 01, 1997","Aug 04, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 25, 2022","Nov 10, 2022",,Kindle Edition,view,/book/show/24363004-silent-melody
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Promise of Spring        (Web, #4)","Balogh, Mary",0451164040,9780451164049,0451164040,221        pp,3.38,"1,021","Feb 06, 1990","Feb 06, 1990",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 04, 2022","Nov 10, 2022",,Mass Market Paperback,view,/book/show/1451883.A_Promise_of_Spring
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Temporary Wife,"Balogh, Mary",,B0053CTMWC,,530        pp,3.95,"4,251",1997,"Feb 28, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 27, 2022","Nov 10, 2022",,Kindle Edition,view,/book/show/25323273-the-temporary-wife
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dearest Rogue        (Maiden Lane, #8)","Hoyt, Elizabeth*",,,B00NERQR8U,353        pp,3.99,"9,235","May 26, 2015","May 26, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2022","Nov 10, 2022",,Kindle Edition,view,/book/show/23560810-dearest-rogue
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"To Seduce a Sinner        (Legend of the Four Soldiers, #2)","Hoyt, Elizabeth*",,,B001AO0FQO,406        pp,3.87,"11,365","Nov 01, 2008","Nov 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 15, 2022","Nov 10, 2022",,Kindle Edition,view,/book/show/8149999-to-seduce-a-sinner
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Own Your Past Change Your Future: A Not-So-Complicated Approach to Relationships, Mental Health & Wellness","Delony, John",1942121628,9781942121626,1942121628,261        pp,4.36,"2,379",unknown,"Apr 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 06, 2022",,Hardcover,view,/book/show/60279448-own-your-past-change-your-future
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Reverse        (The Bittersweet Symphony Duet, #2)","Stewart, Kate*",,,B0B6SZZDTP,622        pp,4.66,"13,934",unknown,"Jul 16, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2022",,Kindle Edition,view,/book/show/61486681-reverse
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Has Nobody Told Me This Before?,"Smith, Julie",0063227932,9780063227934,0063227932,368        pp,3.89,"28,561","Jan 06, 2022","Jan 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 15, 2022",,Hardcover,view,/book/show/58536046-why-has-nobody-told-me-this-before
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Perfect: The Correct Answer to Every Moral Question,"Schur, Michael",1982159316,9781982159313,1982159316,304        pp,4.14,"28,389","Jan 25, 2022","Jan 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 15, 2022",,Hardcover,view,/book/show/58484901-how-to-be-perfect
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This is Going to Hurt: Secret Diaries of a Junior Doctor,"Kay, Adam*",,,,285        pp,4.41,"282,826","Sep 07, 2017","Sep 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 15, 2022",,Kindle Edition,view,/book/show/35510008-this-is-going-to-hurt
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Duke of Desire        (Maiden Lane, #12)","Hoyt, Elizabeth*",,,,353        pp,3.78,"5,043","Oct 17, 2017","Oct 17, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 03, 2022","Jun 04, 2022",,Kindle Edition,view,/book/show/33128520-duke-of-desire
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Duke of Pleasure        (Maiden Lane, #11)","Hoyt, Elizabeth*",,,B01CO4AU0Y,337        pp,4.08,"6,377","Nov 29, 2016","Nov 29, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,"Jun 02, 2022not set","Jun 04, 2022",,Kindle Edition,view,/book/show/29740747-duke-of-pleasure
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sweetest Scoundrel        (Maiden Lane, #9)","Hoyt, Elizabeth*",,,B00U6DNYH2,368        pp,3.94,"6,719","Nov 24, 2015","Nov 24, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 13, 2022","May 29, 2022",,Kindle Edition,view,/book/show/25309274-sweetest-scoundrel
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Darling Beast        (Maiden Lane, #7)","Hoyt, Elizabeth*",,,B00I829SVE,337        pp,3.89,"7,936","Oct 14, 2014","Oct 14, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 14, 2022","May 29, 2022",,Kindle Edition,view,/book/show/20706767-darling-beast
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Duke of Midnight        (Maiden Lane, #6)","Hoyt, Elizabeth*",,,B00BAXFHVI,400        pp,4.09,"11,490","Oct 15, 2013","Oct 15, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 11, 2022","May 29, 2022",,Kindle Edition,view,/book/show/18471767-duke-of-midnight
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lord of Darkness        (Maiden Lane, #5)","Hoyt, Elizabeth*",,,B007ZFPRL0,385        pp,4.01,"9,751","Feb 26, 2013","Feb 26, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 29, 2022",Jun 2022,"May 29, 2022",,Kindle Edition,view,/book/show/15704041-lord-of-darkness
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Thief of Shadows        (Maiden Lane, #4)","Hoyt, Elizabeth*",1455508330,,B0073J65P0,377        pp,4.09,"12,917","Jun 26, 2012","Jun 26, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 12, 2022","May 29, 2022",,Kindle Edition,view,/book/show/13503895-thief-of-shadows
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Scandalous Desires        (Maiden Lane, #3)","Hoyt, Elizabeth*",0748121153,,B005O6YMGS,400        pp,4.07,"16,083","Oct 24, 2011",Mar 2019,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 07, 2022","May 29, 2022",,Kindle Edition,view,/book/show/44662601-scandalous-desires
