,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lucy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
629,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Total Money Makeover: A Proven Plan for Financial Fitness,"Ramsey, Dave",0785289089,9780785289081,0785289089,229        pp,4.23,"90,331","Jan 01, 1994","Feb 06, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2009",,Hardcover,view,/book/show/78427.The_Total_Money_Makeover
630,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Wife,"Sittenfeld, Curtis*",1400064759,9781400064755,1400064759,555        pp,3.77,"60,549","Sep 02, 2008","Sep 02, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Rarely am I so repulsed by a book while still able to honestly say that it wasn't completely awful. I can't ignore the fact that Curtis Sittenfeld (a Rarely am I so repulsed by a book while still able to honestly say that it wasn't completely awful. I can't ignore the fact that Curtis Sittenfeld (a woman by the way. I didn't look at the picture in the book jacket and had a male author writing this in my head for well over half the book) creates one of the most interesting and well-developed characters, Alice Blackwell, for a novel that I have read in a while. The creepy part of that is she modeled Alice after Laura Bush, flagrantly so, and I'm left feeling it's all unfair somehow.I've always enjoyed historical fiction. I've given high praise to authors who seem able to ""resurrect"" actual historical figures and infuse life into them by placing them in dynamic relationships and creating a voice with conversations. Perhaps the historical figures need to be dead before writing about them, because when Sittenfeld takes the same liberties with Laura Bush, fictionalizing her actual history, I'm left with is disgust at Sittenfeld's disregard for her privacy, her public position not to mention the actual truth and have a very strong urge to dismiss this book as gossipy garbage.Sittenfeld must have expected reactions such as mine. From it's charged release during last year's Republican National Convention, the book has been criticized by many, mostly Republicans, as being salacious and untrue - two charges Sittenfeld herself agrees with. Well...maybe not the salacious part, but she certainly included enough sex to keep even the fluffiest of beach readers happy. Doing so didn't give the book an honest quality but it did manage to make it feel trashy. She tried hard enough to portray Charlie Blackwell as close to the general media's version of George W. Bush that the otherwise normal trash becomes a downright disturbing image. I wish I could scrub my brain.But not all of it is tawdry and in poor taste. Alice is so...real, in both her motivations and actions that if she were completely fictional my fingers would be tripping over themselves typing, ""just so real and complex. So full of depth."" As a result, I feel like a hypocrite for being so turned off. After all, are any characters truly ""made up?"" It seems to me that most authors use real life subjects as inspiration for their characters, so if the author acknowledges this, and even leaves that inspiration exposed and traceable, should they get less or more credit for being authentic?When I finished reading, all I wanted to know was, ""How much of this is true?"" Enough of the events in Alice's fictional life are documented facts in Laura Bush's own that it seems more true than it is. In an interview Sittenfeld gave, she claims 85 % of it is fiction. That only the major events in each of the book's four sections (accidentally killing a classmate of hers in a car accident during high school, being a librarian and meeting her husband at a BBQ, having a husband who bought a major league baseball team, and being married to the President of the United States) are true and everything else is speculation and ""what if""s.I guess that's fair but it still doesn't seem like it. For a book to be written about an actual First Lady, a human being entitled to the same dignity we all deserve and a woman who most of America holds in high regard (even the author herself admits that she's fascinated by her), and to speculate about private things like her sexuality, her commitment to her husband, an abortion and drug use, and dress it up as fiction to avoid being charged with slander and libel seems cowardly.The author claims her intention was not to expose Laura Bush but to write what life might be like if you happened to marry a guy who went on to become President of the United States. If she had managed to write that, and leave out her obvious bias for Laura Bush and against President Bush - she might have succeeded in writing something thought provoking and brave. While it may be thought-provoking, it certainly isn't brave...it's cheap and dangerous. Sittenfeld may have opened my eyes to the price and path of fame, but she did so at the cost of my own respect for her....more",Notes are private!,1,167,1,not set,Feb 2009,"Dec 24, 2008",,Hardcover,view (with text),/book/show/2807199-american-wife
631,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tending Roses        (Tending Roses #1),"Wingate, Lisa*",0451205790,9780451205797,0451205790,336        pp,3.99,"15,828","Jun 01, 2001","Feb 04, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2008",,Mass Market Paperback,view,/book/show/514301.Tending_Roses
632,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Christmas Dress For Ellen,"Monson, Thomas S.",1590383869,9781590383865,1590383869,32        pp,4.51,"1,362",1998,"Jan 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I needed a nice story to read at our Relief Society Christmas party and my sister in Canada immediately suggested this one. Having never heard of it bI needed a nice story to read at our Relief Society Christmas party and my sister in Canada immediately suggested this one. Having never heard of it before, I read its summary on Amazon.com and, from the convenience of my computer, ordered it.It did not disappoint. Originally told by President Thomas S. Monson during the 1997 First Presidency Christmas Devotional, A Christmas Dress for Ellen  retells of the Jeppson family's frozen and desperate 1927 Christmas. Living in Hillspring, Alberta Canada, the family had suffered two straight years of failed crops and was living in poverty. Without the means to provide any kind of Christmas for her five children, Mary Jeppson wrote to her sisters in Idaho and modestly asked for help. The subsequent response to her humble request is filled with love, service and sacrifice - the very gifts our Savior offers us.I'll enjoy this addition to our Christmas library for a long time....more",Notes are private!,0,1,1,not set,"Dec 03, 2008","Dec 22, 2008",,Hardcover,view (with text),/book/show/1824804.A_Christmas_Dress_For_Ellen
633,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mayflower: A Story of Courage, Community, and War","Philbrick, Nathaniel*",0670037605,9780670037605,0670037605,461        pp,3.88,"43,606","May 09, 2006","May 09, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2008",,Hardcover,view,/book/show/4820.Mayflower
634,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bell Jar,"Plath, Sylvia",,,,294        pp,4.05,"959,862",Jan 1963,2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Written by poet Sylvia Plath, this book garnered a lot of attention after Plath committed suicide a month after its initial publication. Regarded wideWritten by poet Sylvia Plath, this book garnered a lot of attention after Plath committed suicide a month after its initial publication. Regarded widely as auto-biographical as well as controversial because her mother opposed its release, Plath describes a woman's descent into depression with a fascinating coolness.As far as descriptive writing goes, this book does its job. Immediately, I was taken away into Esther's perspective...her fogginess...and her surrender to darkness.Even in the book's beginning, when Esther was still a relatively high functioning intern for a magazine in New York City, the writing matched her experience with a lethargic pulse. The exhausting night life, the confusing introduction into an adult world and the cattiness between ambitious and talented women are all tiresomely laid out.As Esther begins to doubt her qualifications for life beyond getting straight A's, that pulse slows even further as her inability to cope with the uncertainty following her internship sends her into a spiral of depression. The final step into her abyss seems to be the rejection letter she receives once home for a prestigious writing class taught by a world-famous author. Once that occurs, Esther stops sleeping and her mother unwillingly but with concern sends her daughter into the unfamiliar world of psychiatrists, mental institutions and controversial shock therapy treatments.She describes her depression as experiencing life as if under a bell jar. Suffocating, her awareness of her situation as well as that of the outside world is distorted and separate. Again, Plath's description is all perfectly rhythmic - only this time it feels like a record being played at half speed...the words blurring together like Charlie Brown's teacher.I loved the ending. I loved her recovery with the unknown ending. What happens after she opens that door?Not a beach read, but one I think worth reading for most women....more",Notes are private!,0,5,1,not set,"Jan 10, 2009","Dec 15, 2008",,Paperback,view (with text),/book/show/6514.The_Bell_Jar
635,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skeletons at the Feast,"Bohjalian, Chris*",0307394956,9780307394958,0307394956,372        pp,4.00,"26,140",2008,"May 06, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Skeletons at the Feast took me to a dark place - the Holocaust. If there weren't so many great books written about this black mark of the world's histSkeletons at the Feast took me to a dark place - the Holocaust. If there weren't so many great books written about this black mark of the world's history, I would ban myself from reading any books on this topic in the future. I hate that such a horrific occurrence is repeatedly used as bait for novelists.Bohjalian is a good author, though, and does a good job developing his characters, giving them interesting conflict, all the while threading bits of real history into his story that he obtained through diligent research. I'll give him credit for all of the above.However, part of me felt like Bohjalian decided this was going to be his one and only time to write about the Holocaust so he was going to put it all in one book. The details he gives about the atrocities committed by the German soldiers, the Russian soldiers and the desperate and destroyed left in their wake is so graphic, so skin-crawling brutal that it borders on gratuitous. Including as much as he does has the opposite effect from the one I imagine the author intended and his book almost becomes a WWII caricature. I'm not saying the things he describes didn't happen. No, he seems to have read enough journals and letters to give each horror story credibility, but to include them all -- in the same book, witnessed by the same characters in the space of about a year -- it made these disturbing acts of cruelty seem made-up. I feel it was a disservice to take someone's real life nightmare and diminish it by setting it alongside so many other nightmares so that they all seem somehow....less. Because that is what happens. The first description was like a punch in the stomach, the next a slap on the face and all the rest...swats on an already numb backside.As much as I wanted to, I didn't dislike this book. Bojahlian creates a complicated story about the fallout from ignorance, naivety, and privilege found among the rural aristocrats of Poland and Germany near the end of the war. Not forced to witness the daily disappearance of Jews and other minorities, the Emmerilich family was living in relative peace and prosperity, along with their polite relationships with the POWs helping out on their beet farm, until the ugly consequnces of their fuhrer's decisions found their way to the family's country manor, Kamenheim. Anna, The Emmerlich's teenage daughter, falls in love with Callum, a scottish POW, and convinces her parents to allow him to remain with their family instead of sending him back to the prison camps. As Callum and the Emmerlichs flee the approaching Russian troops, the blinders of this family's eyes are removed and they finally see first hand the destruction throughout their land. Along their west-bound journey, they meet and become dependent upon Uri, a young, vigilante Jew posing as a German soldier in order to survive. There is an additional, competely separate story involving a french, Jewish girl named Cecile who is trying to keep herself and her friend, Jeanne, alive while prisoners in a concentration camp that does eventually intersect with Uri and the Emmerlichs but not soon enough to be satisfyingThere are plenty of lessons to learn within the pages of this book, but I can't say that it is one I recommend. The author tries to write too many stories at once-- a romance, a look at Nazi sympathizers, stereotypes the Polish people had of Russians, allied prisoners of war, a coming of age story, the gore and sadism of war, Jewish resistance, Jewish survival and an unnecessary epilogue, to make this novel truly great....more",Notes are private!,0,16,1,not set,"Dec 20, 2008","Dec 02, 2008",,Hardcover,view (with text),/book/show/2017056.Skeletons_at_the_Feast
636,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Eleventh Man,"Doig, Ivan",0151012431,9780151012435,0151012431,406        pp,3.66,"1,944","Sep 04, 2008","Jan 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sometimes, I know exactly how I'll  a book and can hardly wait to get my thoughts down. Other times, like, this time in particular, a book is soSometimes, I know exactly how I'll  a book and can hardly wait to get my thoughts down. Other times, like, this time in particular, a book is so lost in that foggy middle between good and bad, that my thoughts never seem articulate. I've avoided writing about The Eleventh Man, by Ivan Doig, for over a month now. I've got eight books dammed up behind it, waiting their turn for .I grew up looking at Ivan Doig titles in my parent's living room. Surprisingly, it wasn't until a few years ago that I finally read the first of his Montana trilogy, Dancing At The Rascal Fair. That experience taught me that Doig is in no hurry to entertain his readers. Rather, a lot like growing up in Montana, he rewards those who endure.With this in mind, I began The Eleventh Man, Doig's latest novel. Ben Reinking grew up understanding how the world of journalism worked as his father owned the local paper in Gros Ventre, Montana. With a degree in journalism from Treasure State University, where he was also a member of ""The Supreme Team"" 1941 championship football team, he enlists in the armed forces as a pilot. Before he is finished with his training, however, he is given an assignment a war correspondent for the Threshold Press War Project. When the war department learns that the entire eleven members of ""The Supreme Team"" are enlisted in the war, they propagandize the situation into a opportunity to create war heroes. Ben travels around, visiting his old teammates where they are serving and writes a regular column, spinning tales of bravery and American pride. While waiting for his different travel assignments, he spends his time at East Base outside of Great Falls, Montana. There, he falls in love with Cass Standish, a married female pilot in the Women's Airforce Service Pilot (WASP. There really were female pilots. I had no idea!)When his columns turn into obituaries as teammate after teammate falls, Ben is forced into understanding that nothing is fair in love and war.An interesting enough look at WWII, but there is something almost too planned about this book to make it satisfying. It's almost as if I could see his brainstorm page lying somewhere on a table - ""I'll have one guy serving in Italy. This guy in the Pacific. Another one in London and another storming Normandy. I need a few to be stuck in the states to highlight what went on here, though. I know...I'll put one guy in the coast guard and another will be stuck flying back and forth to Alaska where I can write up the Russia angle. To tie them all together, I'll make them all old friends....no...teammates! Even better. And one will know what's going on with everyone else and he'll mainly be in Montana so I can still write about the area I know best!"" A jaded opinion, but it felt that way.If you love all things WWII, then you'd probably enjoy this book as well. If not, then read Doig's other books instead. They're better....more",Notes are private!,0,5,1,not set,Jan 2009,"Dec 02, 2008",,Hardcover,view (with text),/book/show/3076279-the-eleventh-man
637,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Recovering Charles,"Wright, Jason F.*",1590389646,9781590389645,1590389646,288        pp,3.52,"2,393",2008,"Sep 16, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If ever a book was to get a ""meh"" rating, this would be it. Not bad but not necessarily good, Recovering Charles tells the story of a son who finds a If ever a book was to get a ""meh"" rating, this would be it. Not bad but not necessarily good, Recovering Charles tells the story of a son who finds a way to forgive his alcoholic father by searching for him throughout the wake of Hurricane Katrina's devastation. Like most ""meh"" books, it has some highs and lows.The highs would be the description of New Orleans. For the first time, I felt a deep sense of horror and urgency about saving that great city. Blame it on the over-saturation we get from the media, the almost non-stop global disasters whose images stream through our T.V.s and computers through-out the years, but I admit that I was not personally affected with New Orleans flooding. Reading this book didn't give me a complete turn around, but I do think it allowed me to feel how much was lost for the individual citizens there - albeit the people I was mourning for were completely fictional.The lows included an unnecessary love story, a completely unnecessary love triangle, and a weak protagonist.If you're interested in a story involving New Orleans and its recovery, you might enjoy this book. For anyone else...all I can say is....""meh."" ...more",Notes are private!,0,6,1,not set,Dec 2008,"Dec 01, 2008",,Hardcover,view (with text),/book/show/3330327-recovering-charles
638,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rebecca,"du Maurier, Daphne",,,,410        pp,4.24,"628,814",Aug 1938,2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Last night, I dreamt I went to Manderley again.""Considered one of the most famous lines in literature, I confess I had never heard of it before. Whil""Last night, I dreamt I went to Manderley again.""Considered one of the most famous lines in literature, I confess I had never heard of it before. While I understand the emotion contained in the line, I think a more accurate first line would have been, ""Last night, I dreamt of Rebecca again."" This is, after all, a story about the people who obsess about Rebecca: Mrs. Danvers, Max de Winter and the narrator.A woman narrator, who never acknowledges her own name (symbolically), withdraws into the shadow of her husband's first dynamic wife, the great Rebecca, who tragically drowned. Throughout the book, the second Mrs. de Winter interprets her husband's occasional melancholy and detachedness as somehow her fault - causing her to revert back into her own natural timidity and awkwardness in an environment where such qualities are regarded with disdain and impatience - particularly by Manderley's housekeeper, Mrs. Danvers.I felt impatient with this second Mrs. de Winter too. What was her problem? ""Just be yourself!"" I wanted to shout while shaking her by the shoulders. After all, it was her own personality that shined when she met Max de Winters, the man she claimed to love, although I have to admit that I never personally felt their connection. To me, he was kind of a creepy, mysterious old guy.He turned even more creepy and mysterious when he brought his young bride to his beloved Manderley. From day one, he left her out of his intimate world and somehow expected her to handle the dramatic change from being the hired companion of a wealthy woman to being mistress of a wealthy English estate all on her own. The unnamed character is thus left alone and uninformed to solve the clues left for her: What was Rebecca like? How did she die? Why did her husband marry her if she was clearly nothing like this great woman?A-ha! A revelation I did not see coming makes sense of it all and then it turned into a book I didn't enjoy quite as much. I had liked the young woman's confusion and insecurity, even though I would find such behavior in real life irritating. I was enjoying du Maurier's depiction of the power of influence and the dangers of comparison.Rebecca was the best developed character even though she was dead throughout the entire book. I knew what she looked like, how she acted, what her motivations were and her flaws and talents. I even knew what dresses were included in her wardrobe and the kinds of menus she planned. Max de Winter's character was poorly developed. The reason for his initial infatuation and subsequent behavior is rashly explained. As a result, when the novel needed the readers to care about protecting him and ultimately grieving over his great loss, I found myself unmoved. It seems to me that du Maurier counted on the drama being sensational enough so that we readers wouldn't notice the discrepancy between his cool and detached personality and his confusing and erratic behavior. Mrs Danvers, on the other hand, was satisfyingly scary.An entertaining enough read, but the plot's collapse keeps it out of my own ""great books"" category....more",Notes are private!,0,4,1,not set,"Jan 07, 2009","Nov 18, 2008",,Paperback,view (with text),/book/show/594139.Rebecca
639,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Pillars of the Earth        (Kingsbridge, #1)","Follett, Ken*",,,,976        pp,4.34,"763,687",Oct 1989,"Feb 04, 2002",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I hated this book. Let's just get that out of the way so there is no confusion later on.Ken Follett describes a gloomy, dismal, nearly barbaric societI hated this book. Let's just get that out of the way so there is no confusion later on.Ken Follett describes a gloomy, dismal, nearly barbaric society whose citizens' greatest concerns seem to be their egos and their lust for power and control. He uses the building of the great European cathedrals as the impetus for his story; the magnificent structures were made possible through trickery, lies, greed, criminal acts and selfish ambition. Forget about the Glory of God...that's just history's cover story. But Follett's cathedral in Pillars of the Earth serves as much purpose as the hospital in the soap opera General Hospital. He focused much more on the personal drama, romance, and rivalry of his weak characters. This was historical fiction a la Daytime television.The story didn't even feel historical. Follett tried. He mentioned eating with a knife almost as frequently as the tunics his characters wore (Setting it apart from modern day. We no longer wear tunics, you know). But everything felt too modern - their speech, their attitudes, even their relationships. I read the mammoth 1,000 page story quickly but I can just as easily get sucked into Guiding Light. The plots are interesting enough...just mind-numbing and unlikely. For example, the Alfred-Aliena-Jack love triangle had my interest but then the high drama of Aliena's secret pregnancy followed by her truly unbelievable delivery (during the same time the ceiling of the cathedral fell....underneath the stone rubble....really?) along side Jack's odyssey was just too much. And could someone please just get kill William Hamleigh before he rapes someone else? (They don't. The reader is required to experience one too many grotesque acts by an inhumane man who supposedly fears hell. Once was MORE than enough, Ken. We get it. He's baaaaaad).Even if there is some historical truth to the background story - the difficulty in building a cathedral (oh yeah..remember that?), it is overshadowed by all the non-historical melodrama. I don't think Follett did that period of history any favors by making it all seem so salacious.Here Be Dragons does a much better job of storytelling the tumultuous middle ages. Read it if you want to experience the pettiness of power. I'd even recommend Philippa Gregory's novels over this. It was about 900 pages too long....more",Notes are private!,-1,123,1,not set,"Nov 15, 2008","Nov 10, 2008",,Paperback,view (with text),/book/show/5043.The_Pillars_of_the_Earth
640,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Loving Frank,"Horan, Nancy",0345494997,9780345494993,0345494997,384        pp,3.77,"98,730","Aug 07, 2007","Aug 07, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was brought to my attention several months ago but I didn't seriously consider reading it because I thought it was essentially a biography oThis book was brought to my attention several months ago but I didn't seriously consider reading it because I thought it was essentially a biography of Frank Lloyd Wright, the famous architect. I have a serious handicap when it comes to reading non-fiction and if I'm going to read a biography of someone, I wanted to read about someone whose life's details I had some...nay....any interest in knowing. An architect, even a really, really famous one, didn't meet that criteria.When it was selected as a book group selection, I waved my white flag and read it anyway. Say what you will about book groups, one thing I appreciate about the forum is that they tend to throw books in my path that I wouldn't otherwise read. When I end up actually enjoying the mandated book, I appreciate the selection even more.Loving Frank is part factual biography, part fictional novel featuring the life of Mamah Borthwick Cheney's as she fell in love with Frank Lloyd Wright. Mamah, a feminist, intellectual and suffragist, was married to safe, loyal but rather boring Edwin Cheney. The married couple were financially secure enough to keep a nanny, a housekeeper and eventually hire an up and coming architect to build one of his conceptually new ""Prairie Houses"". Financial and marital security did not bring contentment to Mamah, however, and when Wright intimately connects with her on an intellectual and emotional level during the building of her and her husband's home, a physical affair between the two quickly follows.What makes this story compelling and great discussion fodder isn't Frank and Mamah's relationship or their affair, it's the constant negotiating and justification the author forces Mamah to debate with herself and with the world about the honesty and integrity of romantic and self love. For Mamah, a person's own happiness super ceded that of any one else's, including one's children, although she admitted several times how incongruous that belief felt at times. When she found literature written by radical thinker, Ellen Key, her belief that she should be with Frank at the expense of everything else, because she loved him, deepened. I am left wondering when, if ever, a selfish act is the BEST act. As much as the pair wished it to be so, they did not exist in a bubble and their relationship had real and lasting consequences to the families they abandoned.If the moral debate is the actual gift of the book (and for me, it was), then the fancy wrapping and giant bow is the holy-cow-wow! drama and historically significant events that made up the life of Frank Lloyd Wright. This should be a very interesting discussion....more",Notes are private!,0,6,1,not set,"Oct 31, 2008","Oct 24, 2008",,Hardcover,view (with text),/book/show/898885.Loving_Frank
641,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ride the Wind,"Robson, Lucia St. Clair",0345325222,9780345325228,0345325222,589        pp,4.39,"5,971",1982,"Nov 12, 1985",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I still can't decide if I actually like this book. On one hand, it was completely captivating. The conflict between settlers and Indians, the differenI still can't decide if I actually like this book. On one hand, it was completely captivating. The conflict between settlers and Indians, the differences in standards of living, travel, family life and honor as well as the inevitable similarities. On the other, I was repulsed by the description of horror and violence, which I felt, at times, bent towards gratuitous. Back to the first hand, I learned so much about the Comanche Indians, their history and motives, and was impressed at the author's meticulous research that allowed me to feel connected to a people who were wiped out and who were also notoriously known as some of the ""bad"" Indians. However, my other hand is shaking its finger at the jolty story-telling St. Clair Robson uses to include all her research, abandoning major characters' narratives at times to include a minuscule point of view from an unintroduced and impossible to remember character. But, I loved the real life romance between Cynthia Ann Parker, who was kidnapped by the Comanche as a girl, and Wanderer, who later became a powerful chief and leader of his tribe. That love does not include the infrequent but present inclusion of Harlequin style romance writing as flashes of skin and color and texture of pubic hair was described.As it often happens after reading historical fiction, I wanted to know what parts of the book were real and which parts were made up for dramatic effect. A lot of it is actually true. Kudos to the author for that. While some license is taken with the timeline of events, particularly toward the end of the book when facts and points-of-views start to contradict each other, much of what happened to Cynthia Ann, or Nadua, as she is known to the Comanche, can be verified by eye-witnesses. Obviously, not her day to day life while living with the Comanche Indians, but the author uses other sources to fill in that story line.I guess I liked it. Sometimes I can't tell if I like or dislike something until I start writing and determine what my own bias is. I appreciate a glimpse into the Comanche way of life. I don't think the author diminishes their viciousness at all and it's still hard to understand how any human being could do some of the things that particular tribe of Indians were known to do, but, like any people, they had relationships and traditions and values, albeit different from those I know and have. Recognizing our differences, and understanding the whys and hows they exist, is the key to learning from our history, I think. And, for what its worth, this book helped me understand the ways of a very different people....more",Notes are private!,0,0,1,"Sep 12, 2010",Oct 2010,"Oct 24, 2008",,Paperback,view (with text),/book/show/165446.Ride_the_Wind
642,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Inquiry into the Nature and Causes of the Wealth of Nations,"Smith, Adam",0226763749,9780226763743,0226763749,"1,076        pp",3.88,"32,879","Mar 09, 1776","Jan 01, 1977",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2008",,Paperback,view,/book/show/25698.An_Inquiry_into_the_Nature_and_Causes_of_the_Wealth_of_Nations
643,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hotel on the Corner of Bitter and Sweet,"Ford, Jamie*",0345505336,9780345505330,0345505336,290        pp,4.04,"300,058","Jan 27, 2009","Jan 27, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2008",,Hardcover,view,/book/show/3367956-hotel-on-the-corner-of-bitter-and-sweet
644,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"84, Charing Cross Road","Hanff, Helene",,,,106        pp,4.16,"83,383",1970,"Oct 01, 1990",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was guided to this book by several people after I raved about my love for The Guernsey Literary and Potato Peel Pie Society. Now that I've read it, I was guided to this book by several people after I raved about my love for The Guernsey Literary and Potato Peel Pie Society. Now that I've read it, I can see how the two books are similar, although I did prefer the satisfying fiction in Guernsey.84 Charing Cross Road is a sweet, short book containing the correspondence between Helene Hanff, a gregarious and irreverent writer living in New York, and the much more formal workers of the antique bookstore, Marks & Co. in Great Britain. The letters begin following World War II and Helene's warmth and generosity (she sends them things that are difficult to get over there with rations. Eggs. Nylons. Canned tongue Blech!) brings down their professional front until a clear friendship develops.Obviously, each correspondence isn't included as the book progresses 20 years and there is sometimes nearly a year between letters. Still, I found Helene's humor and charm to be every bit as disarming as Frank Doel and the others at Marks & Co did. To be centered around their common love of books makes it only more lovable.As it is non-fiction, the story ends realistically and not nearly as satisfying as a feel-good novel. Still, I love that Helene published these hard copies of proof about the power of correspondence and friendship....more",Notes are private!,0,7,1,not set,"Nov 20, 2008","Oct 23, 2008",,Paperback,view (with text),/book/show/368916.84_Charing_Cross_Road
645,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Persuading Annie,"Nathan, Melissa",0060595809,9780060595807,0060595809,352        pp,3.56,"3,456","Jan 01, 2000","Aug 17, 2004",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love humor. I find myself constantly choosing to view life through its lens which always seems like the better seat and produces a more colorful picI love humor. I find myself constantly choosing to view life through its lens which always seems like the better seat and produces a more colorful picture. I guess that's why I'm always surprised by my feelings of disappointment when I read a ""funny"" book and I don't think it is nearly as funny as it could or should be. Persuading Annie is one of those books. A supposed modern take on Jane Austen's not funny but wonderfully intelligent Persuasion, Melissa Nathan desecrates everything that makes Persuasion great (real consequences, missed opportunities, changed lives and broken trust. Great comedic material, yes?) and minimizes it so that she can concentrate on some not-so-witty one liners and description of clothes and hair. In fact, it's got all the makings of one of those stories that will eventually becomes a romantic comedy with a funny actress playing the lead, like Isla Fisher or Kathryn Hiegl, and you know what? I would probably enjoy the movie. I'm much easier to please on the big screen but in a book? No. You're going to have to do better than that.I just don't understand why the two, humor and good writing, seem so diabolically opposed in fiction. I think it works great in non-fiction, particularly memoirs, but I really want to read a well crafted, character driven, funny book with a realistic plot. Am I asking for the impossible? ...more",Notes are private!,0,0,1,not set,Oct 2010,"Oct 22, 2008",,Paperback,view (with text),/book/show/826458.Persuading_Annie
