,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ana's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fifty Shames of Earl Grey,"Merkin, Fanny",,,B0080K3N42,224        pp,3.29,"4,102",Jul 2012,"Jul 10, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,Kindle Edition,view,/book/show/14060248-fifty-shames-of-earl-grey
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fifty-one Shades: A Parody,"Shaffer, Andrew*",,,,224        pp,3.52,"3,866","Mar 16, 2012","Mar 16, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,ebook,view,/book/show/13548945-fifty-one-shades
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Great Philosophers Who Failed at Love,"Shaffer, Andrew*",0061969818,9780061969812,0061969818,208        pp,3.49,701,"Jan 04, 2011","Jan 04, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"According to Shaffer’s titbits of philosophy gossip, the general level of relationship success found by the philosophical types is so bad that on one According to Shaffer’s titbits of philosophy gossip, the general level of relationship success found by the philosophical types is so bad that on one hand it should warn lay people against ever dating philosophers, and on the other hand, persuade philosophy graduates to pursue their great loves with an attitude of humility.Abelard, Althusser, Aristotle, Augustine, Beauvoir, Camus, Descartes, Engels, Hegel, Hume, Kant, Kierkegaard, Rand, Rousseau, Sartre, Socrates, Thoreau, or Tolstoy – to name just a few – may have been noteworthy thinkers, but as lovers, they were frankly a disaster. Also, they were basically all hypocrites. Virtually none of them practiced what they preached, which isn’t to say that their preaching was faultless.The book has a couple of pages dedicated to each philosopher, and after the part about their disastrous encounter with love, there’s a quote which points to their arrogance or hypocrisy, or the irony of the situation. If you read this book, you’ll learn some fun, terrifying and gag-inducing facts:-Abelard had his penis cut off by his father-in-law as revenge for getting his daughter pregnant. She was tutored by Abelard, who was twice her age.-Althusser strangled his wife to death, but he swore it was an accident; he was only trying to massage the front of her neck.-Camus divorced his first wife after he learned that she had sex with her doctor in exchange for morphine. He was averse to drug use.-Descartes had sex only one time in his life, and as bad luck would have it, he got the woman pregnant.-Engels pretended to be the father of Marx’s illegitimate son, to save Marx's marriage. He revealed the truth on his deathbed.- Rousseau, who publicly championed conventional moral codes, was in fact a flasher and had a spanking fetish.-Beauvoir and Sartre legally adopted their lovers to insure the sanctity of their literary legacies.This book isn’t meant to be taken serious. It’s all for a bit fun and horror at the expense of influential philosophers....more",Notes are private!,-1,10,1,"Jun 29, 2021","Jul 04, 2021","Feb 26, 2021",,Paperback,view (with text),/book/show/8553748-great-philosophers-who-failed-at-love
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Confession of Marcus Stearns        (The Original Sinners, #8.1)","Reisz, Tiffany*",1499248121,9781499248128,,37        pp,4.68,358,"May 01, 2014",May 2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/24944096-the-confession-of-marcus-stearns
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Poinsettia        (The Original Sinners, #4.1)","Reisz, Tiffany*",,,,65        pp,4.38,419,"Dec 15, 2015","Dec 15, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,ebook,view,/book/show/28219303-poinsettia
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Midwinter Night's Dream        (Original Sinners #8.6),"Reisz, Tiffany*",0463995589,9780463995587,,unknown,4.47,560,"Dec 20, 2018","Dec 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,ebook,view,/book/show/42903623-a-midwinter-night-s-dream
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Christmas Truce,"Reisz, Tiffany*",,9781370659838,,unknown,4.59,629,"Dec 22, 2017","Dec 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,ebook,view,/book/show/37807784-the-christmas-truce
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Scent of Winter        (The Original Sinners, #6.2)","Reisz, Tiffany*",,,,90        pp,4.63,845,"Dec 20, 2016","Dec 20, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,ebook,view,/book/show/33285053-the-scent-of-winter
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Michael's Wings        (The Original Sinners, #6.3)","Reisz, Tiffany*",,,,253        pp,4.53,"1,019","Oct 08, 2017","Nov 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,Kindle Edition,view,/book/show/30070863-michael-s-wings
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Priest        (The Original Sinners, #9)","Reisz, Tiffany*",,,B07YX62XC4,434        pp,4.52,"1,595","Mar 19, 2020","Mar 19, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,Kindle Edition,view,/book/show/52214057-the-priest
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Chateau        (The Original Sinners, #8.4)","Reisz, Tiffany*",1548681954,9781548681951,1548681954,268        pp,4.12,"2,136","Jun 05, 2018","Jun 05, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/35497678-the-chateau
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Confessions        (The Original Sinners, #8.2)","Reisz, Tiffany*",069264377X,9780692643778,069264377X,140        pp,4.48,"1,949","Mar 15, 2016","Mar 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/29208586-the-confessions
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Headmaster,"Reisz, Tiffany*",,,,125        pp,4.09,"2,774","Oct 06, 2014","Oct 06, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 03, 2020","Nov 04, 2020","Feb 26, 2021",,Paperback,view,/book/show/23267301-the-headmaster
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Little Red Riding Crop        (The Original Sinners, #0.4)","Reisz, Tiffany*",,,B008PT0LN4,37        pp,4.08,"4,479","Aug 16, 2012","Aug 16, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,Kindle Edition,view,/book/show/13540911-little-red-riding-crop
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Virgin        (The Original Sinners, #7)","Reisz, Tiffany*",0778317978,9780778317975,0778317978,408        pp,4.54,"4,467","Mar 31, 2015","Mar 31, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/22357742-the-virgin
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vanishing Half,"Bennett, Brit*",,,,343        pp,4.15,"753,459","Jun 02, 2020","Jun 02, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Vanishing Half by Brit Bennett is a story about the dilemmas of racial passing. In the 1950s America, light skinned twins Stella and Desiree disapThe Vanishing Half by Brit Bennett is a story about the dilemmas of racial passing. In the 1950s America, light skinned twins Stella and Desiree disappeared from Mallard, a fictional town where light skin became norm, value and measure of perfection. The town was more of an idea than a place, and that idea became too constricting for the twins’ hopes and dreams. They set out in search of a better life. Stella, abandoned her sister and disappeared once again to become white. Desiree married the darkest man she could find and, after leaving him, returned to Mallard. The novel explores the notions of reinvention, erasure, and the performances of race and gender. For example, Therese, after being bullied by their family and community, became Reese. He tried to save money for his top surgery. On weekends, Barry became Bianca. Jude, the dark skinned bookish daughter of Desiree, failing to lighten her skin, reinvented herself in intellectual ways. Kennedy, the golden-haired self-absorbed daughter of Stella constantly ran away from herself, hiding behind her performances as an aspiring actress. The book is narrated with compassion and has great insights about the roles people play throughout their lives. Bennett doesn’t delve into the psychology of the characters and sometimes it feels as if they are reduced to the performances they played: the reserved twin, the vivacious twin, the loyal boyfriend, the abandoned mother, the egocentric daughter, and the introverted bookish daughter - to name just a few. Also, some of the coincidences in the book seemed a little bit stretched. Overall, I really liked this book. I especially enjoyed its exploration of the things we sacrifice to escape the parts of us that we do not accept, and the price we pay when we decide to be who we are....more",Notes are private!,0,4,1,"Feb 26, 2021","Mar 04, 2021","Feb 26, 2021",,Hardcover,view (with text),/book/show/51791252-the-vanishing-half
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rage,"Bachman, Richard",0451076451,9780451076458,0451076451,131        pp,3.73,"48,517","Sep 06, 1977","Sep 06, 1977",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Mass Market Paperback,view,/book/show/66370.Rage
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Should All Be Feminists,"Adichie, Chimamanda Ngozi",,,B00L0F01NK,65        pp,4.40,"292,632",2012,"Jul 29, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,Kindle Edition,view,/book/show/22738563-we-should-all-be-feminists
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carrie,"King, Stephen*",1416524304,9781416524304,1416524304,272        pp,3.99,"721,510",1974,"Jan 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Mass Market Paperback,view,/book/show/10592.Carrie
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Road,"McCarthy, Cormac",0307265439,9780307265432,0307265439,241        pp,3.99,"904,361","Sep 26, 2006","Oct 02, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Hardcover,view,/book/show/6288.The_Road
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It,"King, Stephen*",1501142976,9781501142970,1501142976,"1,156        pp",4.24,"1,110,648","Sep 15, 1986",2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/27877138-it
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Strange Case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",,,,unknown,3.83,"580,426","Jan 05, 1886",1983,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/24552757-the-strange-case-of-dr-jekyll-and-mr-hyde
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Welcome To Wherever You Are,"Marrs, John*",,,,401        pp,3.87,"12,443","Apr 29, 2015","Sep 01, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Kindle Edition,view,/book/show/26205001-welcome-to-wherever-you-are
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Talented Mr. Ripley        (Ripley, #1)","Highsmith, Patricia",0393332144,9780393332148,0393332144,273        pp,3.94,"90,481",1955,"Jun 17, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/2247142.The_Talented_Mr_Ripley
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Consequences of Love,"Addonia, Sulaiman",0099521148,9780099521143,0099521148,346        pp,3.61,"1,063",2008,"Jan 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/3672335-consequences-of-love
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cocaine Nights,"Ballard, J.G.",1582430179,9781582430171,1582430179,336        pp,3.55,"6,122",1996,"Apr 16, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,3,4,1,"Dec 07, 2023","Dec 29, 2023","Feb 26, 2021",,Paperback,view,/book/show/70253.Cocaine_Nights
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,High-Rise,"Ballard, J.G.",0871404028,9780871404022,0871404028,208        pp,3.61,"33,098",Nov 1975,"Apr 16, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/12331767-high-rise
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crash,"Ballard, J.G.",0312420331,9780312420338,0312420331,224        pp,3.59,"25,748","Jun 28, 1973","Oct 05, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"JG Ballard said that novelists should be like scientists dissecting a cadaver. His novel Crash is a stylized and clinical dissection of cars and humanJG Ballard said that novelists should be like scientists dissecting a cadaver. His novel Crash is a stylized and clinical dissection of cars and human bodies into units of pain and desire. Ballard’s world “flowers into wounds”, and vehicles are systems of eroticism, waiting to inflict punishment on human bodies. The horror of death and the love of spectacle are inextricably linked into an unholy union. Car crash victims sit in damaged cars like deities occupying a shrine. The language is calm and ruthless, describing blood, contorted bodies, semen, vehicle design and highways. It’s reads like a porn novel about technology. It’s repetitive, flat and it lacks human depth. Sequences of cars crashing are arousing to the fetishists who inhabit Ballard’s denatured landscapes. Each collision sets off a shudder of excitement: “in the complex variations of crushed radiator grilles, in the grotesque overhang of an instrument panel forced into to a driver’s crotch as if in some calibrated act of machine fellatio.” The novel looks at modern life: speed, drama, aggression, advertising, engineering, mass production, paradises of electric highways and the “shared experience of moving together through an elaborately signaled landscape.” People possessing a natural curiosity for the perverse follow car crashes with their cameras and zooming lens, observing and recording every detail of auto-deaths. Some of them go further and begin to fantasize and visualize the deaths and injuries they fear most – those involving their lovers or themselves. Reading this novel is like watching short unrelated clips of crushed machines, dead people, stalker-sadists with cameras and thousands of drivers with their auto lights blazing. It is written with the purpose to unsettle and disturb. Once you are inside the story, there is no place to hide. Ballard will provoke you by saying that car crashes are really a union of sex, human bodies and technology, and if you truly feared crashes you would be unable to ever drive a car. But if you are still driving your car, Ballard will try to convince you that on some level the idea of a crash excites you.I rate it a 3.5/5...more",Notes are private!,0,5,1,"Jun 15, 2022","Jun 19, 2022","Feb 26, 2021",,Paperback,view (with text),/book/show/70241.Crash
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Snow Queen,"Cunningham, Michael*",0374266328,9780374266325,0374266328,258        pp,3.08,"7,334",May 2014,"May 06, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Hardcover,view,/book/show/18490596-the-snow-queen
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hours,"Cunningham, Michael*",0312305060,9780312305062,0312305060,230        pp,3.95,"141,233","Jul 31, 1998",Oct 2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/11899.The_Hours
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everyman,"Roth, Philip",0307277712,9780307277718,0307277712,182        pp,3.62,"19,769","May 09, 2006","Apr 10, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/50695.Everyman
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Human Stain        (The American Trilogy, #3)","Roth, Philip",,,,361        pp,3.91,"41,196","May 10, 2000","Apr 05, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“We leave a stain, we leave a trail, we leave our imprint. Impurity, cruelty, abuse, error, excrement, semen - there’s no other way to be here. Nothin“We leave a stain, we leave a trail, we leave our imprint. Impurity, cruelty, abuse, error, excrement, semen - there’s no other way to be here. Nothing to do with disobedience. Nothing to do with grace or salvation or redemption. It’s in everyone. Indwelling. Inherent. Defining. The stain that is there before its mark.”The Human Stain presents academia as a ground for hypocrisy. The ever tolerant and open-minded community of scholars forced their classics professor and Dean, Coleman Silk, to an early retirement because he, innocently, but damagingly, called two students who missed class “spooks”. He was (wrongly) accused of racism. His career and reputation were ruined. His wife died shortly after. He began an affair with Faunia Farley - an illiterate cleaning woman half his age - and his former colleagues assumed he was taking advantage of her vulnerabilities. He liked her because she wasn’t religious, or sanctimonious, or deformed by the American fairy-tale of purity. He became estranged from his adult children.The demon of Roth’s tale was the purity binge of 1998. Silk’s scandal is set against President’s Clinton impeachment hearings. That was the summer when the cock sucking of a virile middle aged president by a smitten twenty-one year old employee “revived America’s oldest communal passion, historically perhaps its most treacherous and subversive pleasure: the ecstasy of sanctimony.” The righteousness mania creeped up and people’s smallness became crushing clear. They blamed, punished, and moralized. When the demon of purity “had been unleashed in the nation … people wondered ‘Why are we so crazy?’”The country reacted with lascivious consternation to the Clinton scandal. The academics responded with prurient agitation to the socially inappropriate actions of Silk. In the summer when the president’s penis was on everyone’s mind, Silk’s life with its shameless human stains, confounded his colleagues, and his children, who were obsessed with purity....more",Notes are private!,0,2,1,"Dec 27, 2021","Jan 09, 2022","Feb 26, 2021",,Paperback,view (with text),/book/show/11734.The_Human_Stain
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plot Against America,"Roth, Philip",1400079497,9781400079490,1400079497,391        pp,3.80,"61,146","Oct 05, 2004","Sep 27, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/703.The_Plot_Against_America
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great American Novel,"Roth, Philip",3499223112,9783499223112,3499223112,448        pp,3.60,"2,636",1973,"Aug 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/146487.The_Great_American_Novel
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Professor of Desire,"Roth, Philip",,,0099389010,263        pp,3.68,"3,730",1977,"Jan 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/29743.The_Professor_of_Desire
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sabbath's Theater,"Roth, Philip",0679772596,9780679772590,0679772596,451        pp,3.88,"11,080",1995,"Aug 06, 1996",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Mickey Sabbath is the most autobiographical character I’ve ever created”, Roth said to biographer Blake Bailey. But then, Roth is an author who’s bui“Mickey Sabbath is the most autobiographical character I’ve ever created”, Roth said to biographer Blake Bailey. But then, Roth is an author who’s built an entire career by exasperating readers. When I think of Sabbath, I think of a raging 64 year old former puppeteer who seduces twenty year old women, alienates everyone who’s ever loved him, snickers at any form of respectability, sniffs the stolen panties of teenage girls, and either masturbates or urinates on his late mistress’ grave. Sabbath is what you get if you take a nice guy and squeeze all decency out of him drop by drop, with aggravating persistence. To compensate, Roth gave him generous amounts of sexual perversions and a propensity for speaking in delightful literary sentences. Roth also created one of my favorite characters ever, the unapologetic Drenka, who is Sabbath’s equal in every depravity imaginable. If wickedness was all there was to Sabbath, this book wouldn’t be the masterpiece that it is. Assuming that one of the aims of literature is to teach empathy, with Sabbath your capacity for understanding will be greatly tested. The moment you start to admire something about him, he’ll spit in your face. He’ll do something so awful and deliberately shocking that your tolerance for him will be pushed to its limits. When you are ready to give up on him, he will surprise you with his humanity and tenderness. Sabbath is fragile, isolated, lonely and in near constant physical pain. Imagining him alone, by the sea, taking stock of his life, mourning his mother, brother, first wife and latest mistress, and contemplating suicide while holding his late brother’s belongings, it’s hard not to feel for him. But you’ll regret it. ...more",Notes are private!,0,11,1,"Jul 20, 2021","Aug 04, 2021","Feb 26, 2021",,Paperback,view (with text),/book/show/11654.Sabbath_s_Theater
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Family Supper,"Ishiguro, Kazuo*",,,,11        pp,3.74,989,1983,1983,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Unbound,view,/book/show/22854394-a-family-supper
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Buried Giant,"Ishiguro, Kazuo*",030727103X,9780307271037,030727103X,317        pp,3.57,"105,185","Mar 03, 2015",Mar 2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Hardcover,view,/book/show/22522805-the-buried-giant
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hotel Iris,"Ogawa, Yōko",0312425244,9780312425241,0312425244,164        pp,3.32,"6,801",1996,"Mar 30, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/6713015-hotel-iris
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Housekeeper and the Professor,"Ogawa, Yōko",0312427808,9780312427801,0312427808,180        pp,4.05,"74,601","Aug 29, 2003","Feb 03, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/3181564-the-housekeeper-and-the-professor
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birthday Stories: Selected and Introduced by Haruki Murakami,"Murakami, Haruki",1843431599,9781843431596,1843431599,182        pp,3.56,"4,322","Jan 08, 2004","Jan 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Hardcover,view,/book/show/45301.Birthday_Stories
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Killing Commendatore,"Murakami, Haruki",052552004X,9780525520047,052552004X,681        pp,3.91,"58,877","Feb 24, 2017","Oct 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Hardcover,view,/book/show/38820047-killing-commendatore
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Elephant Vanishes,"Murakami, Haruki",,,,327        pp,3.84,"52,259",Mar 1993,"Jun 28, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/9555.The_Elephant_Vanishes
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Men Without Women,"Murakami, Haruki",0385689454,9780385689458,B01KE61LRA,242        pp,3.75,"104,473","Apr 18, 2014","May 09, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Dec 16, 2022","Dec 21, 2022","Feb 26, 2021",,Kindle Edition,view,/book/show/33652490-men-without-women
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"1Q84        (1Q84, #1-3)","Murakami, Haruki",0307593312,9780307593313,0307593312,944        pp,3.94,"259,613","May 28, 2009","Oct 25, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Hardcover,view,/book/show/10357575-1q84
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of Sleep,"Coe, Jonathan*",0375700889,9780375700880,0375700889,337        pp,3.94,"11,830",1997,May 1999,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/89055.The_House_of_Sleep
