,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Eric's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Justice League, Vol. 4: The Sixth Dimension","Snyder, Scott*",1779501684,9781779501684,1779501684,256        pp,3.78,594,"Nov 13, 2019","Nov 13, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 20, 2021","Feb 20, 2021","Feb 20, 2021",,Paperback,view,/book/show/50223712-justice-league-vol-4
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Justice League, Vol. 3: Hawkworld","Snyder, Scott*",1401291384,9781401291389,1401291384,160        pp,3.52,678,"Jun 25, 2019","Jul 23, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 20, 2021","Feb 20, 2021","Feb 20, 2021",,Paperback,view,/book/show/43097800-justice-league-vol-3
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,True Believer: The Rise and Fall of Stan Lee,"Riesman, Abraham*",0593135717,9780593135716,0593135717,416        pp,3.81,"1,404","Feb 16, 2021","Feb 16, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a depressing buzzkill of a read. Can I say that Riesman's conclusions about Stan's creative work, his personality, and his dealings with fellow cWhat a depressing buzzkill of a read. Can I say that Riesman's conclusions about Stan's creative work, his personality, and his dealings with fellow creators are false? No. I didn't know the man, although, like many who grew up on Stan's Marvel, I thought I did.What this book does, though, is to suck all the joy out of a medium and a company that have brought much joy to many. Am I slamming Riesman's writing or his journalistic work, research, and integrity? I don't want to do that. The book is not badly written, and seems to be well researched. But it's such a bummer, my friends. Am I shooting the messenger? Maybe. Maybe not. I'm reading many accounts lately who say Riesman hasn't been fair to Stan.One thing is true. I just didn't have a good experience reading this book, and the final chapter, detailing Stan's final months of imprisonment and abuse, is just too hard to take.I'll say one thing though. Riesman, at the end, wrote a paragraph that made me want to give Jim Shooter a hug. And that takes talent....more",Notes are private!,0,3,1,"Feb 16, 2021","Feb 28, 2021","Feb 16, 2021",,Hardcover,view (with text),/book/show/50690241-true-believer
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Path of Daggers        (The Wheel of Time, #8)","Jordan, Robert",0812550293,9780812550290,0812550293,685        pp,3.93,"144,536","Oct 20, 1998","Dec 15, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"With Book 8, Jordan continues to alternate the tedious and the entertaining. But I'm in until the end.With Book 8, Jordan continues to alternate the tedious and the entertaining. But I'm in until the end....more",Notes are private!,0,3,1,"Feb 06, 2021","Apr 07, 2021","Feb 06, 2021",,Mass Market Paperback,view (with text),/book/show/140974.The_Path_of_Daggers
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Justice League/Aquaman: Drowned Earth,"Snyder, Scott*",1401291015,9781401291013,1401291015,200        pp,3.34,559,"Apr 16, 2019","Apr 16, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 06, 2021","Feb 06, 2021","Feb 06, 2021",,Hardcover,view,/book/show/41391406-justice-league-aquaman
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes of a Native Son,"Baldwin, James",0807064319,9780807064313,0807064319,192        pp,4.37,"20,655",1955,1984,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I had read a couple of his novels, but I had never until now experienced Baldwin the cultural critic.In the essay which opens the book, he writes abouI had read a couple of his novels, but I had never until now experienced Baldwin the cultural critic.In the essay which opens the book, he writes about the black/white divide, and about how each race views the other. But he uses the pronoun ""we"", in the way of explaining how Americans as a whole view race, themselves as a member of a race, and each other. To speak in such a sweeping way is a tall order, and sometimes he fades into vagueness, as one almost has to when taking such a broad view.The meat of the book, for me, is when he gets down to his own personal experiences. His relationship with his father; his interactions with white Europeans in Paris and Switzerland that put his views of white Americans into context. His brother's trip to the deep south with a singing group. These personal experiences, and the observations drawn from them, are what will keep me reading his subsequent books of essays....more",Notes are private!,0,2,1,"Feb 03, 2021","Feb 10, 2021","Feb 03, 2021",,Paperback,view (with text),/book/show/410810.Notes_of_a_Native_Son
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Brothers Karamazov,"Dostoevsky, Fyodor",0679410031,9780679410034,0679410031,840        pp,4.37,"332,264",1880,"Apr 28, 1992",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** I loved it up until the end. For a nineteenth century novel, this book offers an amazing lack of closure. Mitya is wrongfully convic**spoiler alert** I loved it up until the end. For a nineteenth century novel, this book offers an amazing lack of closure. Mitya is wrongfully convicted of the murder of his father, who had actually been killed by Smerdyakov, the servant and possible fourth Karamazov brother. An escape plan for Mitya to flee to America accompanied by Grushenka, is discussed, and will be attempted. This has been put together by Ivan, who is deathly ill with ""brain fever"". We know the plan will be attempted by Katya if for whatever reason Ivan is unable, but Mitya's escape and Vanya's health crisis are not resolved.We had been told that Alyosha was the ""hero"" of the story, but we never really find out what he does to earn that title, unless he earns it through the course of the narrative being a wandering facilitator and moral force for the rest of the characters.In a twentieth century novel, I would have accepted such an unresolved, ambiguous ending as a matter of course. Maybe Dostoevsky is a being a trailblazer, as one of the first novelist to let the readers sort out the ambiguities and resolutions in their own minds. I'm still giving it five stars, mind you, because I'm still thinking about it, but for now, the book is just shy of making my ""favorites"" shelf....more",Notes are private!,0,2,1,"Jan 26, 2021","Mar 04, 2021","Jan 26, 2021",,Hardcover,view (with text),/book/show/138502.The_Brothers_Karamazov
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Justice League, Vol. 1: The Totality","Snyder, Scott*",140128499X,9781401284992,140128499X,176        pp,3.57,"1,447","Nov 13, 2018","Nov 27, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 26, 2021","Jan 26, 2021","Jan 26, 2021",,Paperback,view,/book/show/39380125-justice-league-vol-1
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Childhood’s End,"Clarke, Arthur C.",,,,224        pp,4.12,"159,407",1953,"May 12, 1987",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm sure this book was more eye-opening when it was first published. But now, the whole concept of the human race being assisted by aliens to evolve iI'm sure this book was more eye-opening when it was first published. But now, the whole concept of the human race being assisted by aliens to evolve into a greater destiny has been done to death. Even by Clarke himself in his later 2001: A Space Odyssey.Still, a welcome glimpse into the golden age of science fiction....more",Notes are private!,0,0,1,"Jan 24, 2021",Feb 2021,"Jan 24, 2021",,Mass Market Paperback,view (with text),/book/show/414999.Childhood_s_End
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Justice League: No Justice,"Snyder, Scott*",1401283349,9781401283346,1401283349,144        pp,3.23,"1,305","Sep 25, 2018","Sep 25, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,OTT cosmic gobbledygook. I prefer superhero stories where things occasionally slow down and allow the characters some relaxed interaction.,Notes are private!,0,0,1,"Jan 23, 2021","Jan 23, 2021","Jan 23, 2021",,Paperback,view (with text),/book/show/39018259-justice-league
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Nights: Metal - The Resistance,"Snyder, Scott*",1401282989,9781401282981,1401282989,256        pp,3.62,"1,447","Jun 19, 2018","Jun 13, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 17, 2021","Jan 17, 2021","Jan 17, 2021",,Paperback,view,/book/show/37489720-dark-nights
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Nights: Metal,"Snyder, Scott*",1401277322,9781401277321,1401277322,216        pp,3.62,"4,505","Jun 12, 2018","Jun 12, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 17, 2021","Jan 17, 2021","Jan 17, 2021",,Hardcover,view,/book/show/36268449-dark-nights
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Nights: Metal - Dark Knights Rising,"Tomasi, Peter J.",1401277373,9781401277376,1401277373,216        pp,3.90,"2,474","Jun 26, 2018","Jun 26, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Jan 17, 2021not set","Jan 17, 2021not set","Jan 17, 2021",,Hardcover,view,/book/show/36594120-dark-nights
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Days: The Road to Metal,"Snyder, Scott*",1401278191,9781401278199,1401278191,128        pp,3.38,"2,055","May 22, 2018","May 22, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm trying to catch up on the doings at DC, and this is the primer for where I want to start. As DC fans know, there are periodic continuity blow-ups I'm trying to catch up on the doings at DC, and this is the primer for where I want to start. As DC fans know, there are periodic continuity blow-ups that change the whole history and status quo of the characters. In the past several years, the writer in charge of most of these has been Scott Snyder.His style, like Grant Morrison's, is to breathlessly throw concepts and obscure references at you one after another until you're dizzy, but you finally surrender to the gestalt of what it's like to live in a frenetic superhero multiverse. The fact that I mention Grant Morrison is no accident, since this volume includes some of Grant's previous stories: Batman's ""death""at the hands of Darkseid and subsequent rebirth in a prehistoric age. Also, some of Snyder's previous Batman work is here, in which he introduces Duke Thomas and some concepts related to the immortal characters of DC and how they got that way.You're getting the prelude of ""Metal"", plus fragments of Final Crisis, The Return of Bruce Wayne, and Snyder's Batman/Joker magnum opus. As to the older stuff, I would be totally lost of I hadn't read these series in toto before. But even now, rereading only certain chapters of those stories makes for an unsettling and confusing reading experience that sent me back to DC wiki pages numerous times.I recommend reading the full version of the various series this book was pieced together from, but for the purpose I selected it for, it more or less did the job....more",Notes are private!,0,0,1,"Jan 09, 2021","Jan 09, 2021","Jan 09, 2021",,Hardcover,view (with text),/book/show/36268471-dark-days
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Reckless        (Reckless, #1)","Brubaker, Ed",1534318518,9781534318519,1534318518,144        pp,4.22,"3,790","Dec 16, 2020","Dec 16, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Add one part Reacher, one part Parker, and one part Travis McGee. Add in the fact that this is the first of a new series of graphic novels by crime/acAdd one part Reacher, one part Parker, and one part Travis McGee. Add in the fact that this is the first of a new series of graphic novels by crime/action team supreme Ed Brubaker and Sean Phillips, with beautiful glossy color art, and you have something I wouldn't miss for the world. I devoured it the minute it arrived and wasn't disappointed. They say there are two more in this series coming out this year, and I couldn't be more jazzed....more",Notes are private!,0,1,1,"Jan 09, 2021","Jan 09, 2021","Jan 09, 2021",,Hardcover,view (with text),/book/show/55054792-reckless
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red Pill,"Kunzru, Hari*",0451493710,9780451493712,0451493710,304        pp,3.68,"5,339","Sep 01, 2020","Sep 01, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"With this and White Tears, Hari Kunzru has become one of my favorite writers. This is an unsettling book about the fascism that has been creeping backWith this and White Tears, Hari Kunzru has become one of my favorite writers. This is an unsettling book about the fascism that has been creeping back into the world of late....more",Notes are private!,0,3,1,"Jan 06, 2021","Jan 19, 2021","Jan 06, 2021",,Hardcover,view (with text),/book/show/49188384-red-pill
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Starman Omnibus, Vol. 1","Robinson, James",1401216994,9781401216993,1401216994,448        pp,4.30,"3,485","Jan 01, 2008","Jun 10, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2021,"Aug 22, 2021","Jan 01, 2021",,Hardcover,view,/book/show/2140338.The_Starman_Omnibus_Vol_1
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power of Shazam!,"Ordway, Jerry",1563891530,9781563891533,1563891530,96        pp,3.92,453,1993,"Jun 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2021,Jan 2021,"Jan 01, 2021",,Paperback,view,/book/show/703784.The_Power_of_Shazam_
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,JSA: The Golden Age,"Robinson, James",1401207111,9781401207113,1401207111,200        pp,4.13,"2,114",1994,"Jun 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 30, 2020","Dec 30, 2020","Dec 30, 2020",,Paperback,view,/book/show/207413.JSA
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birds of Prey,"Azzarello, Brian",,,B088LKYWVJ,99        pp,3.24,193,"Jun 02, 2020","Jun 02, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Pretty good, as I'd expect from Azzarello, but a number of spelling/proofreading errors marred my enjoyment. ""Effect"" for ""affect"". ""Calvary"" for ""cavPretty good, as I'd expect from Azzarello, but a number of spelling/proofreading errors marred my enjoyment. ""Effect"" for ""affect"". ""Calvary"" for ""cavalry"" (that one always annoys me). ...more",Notes are private!,0,0,1,"Dec 28, 2020","Dec 28, 2020","Dec 28, 2020",,Kindle Edition,view (with text),/book/show/53758118-birds-of-prey
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Planetary, Volume 4: Spacetime Archaeology","Ellis, Warren",1401209963,9781401209964,1401209963,224        pp,4.45,"5,103","Feb 25, 2011","Mar 09, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 27, 2020","Dec 27, 2020","Dec 27, 2020",,Hardcover,view,/book/show/5210326-planetary-volume-4
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Planetary/Batman: Night on Earth,"Ellis, Warren",,,,48        pp,3.90,"1,325",2003,Aug 2003,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 23, 2020","Dec 23, 2020","Dec 23, 2020",,Prestige,view,/book/show/1818336.Planetary_Batman
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Planetary/JLA: Terra Occulta,"Ellis, Warren",,,,48        pp,3.45,501,2002,Nov 2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 23, 2020","Dec 23, 2020","Dec 23, 2020",,Prestige,view,/book/show/1818367.Planetary_JLA
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Batman: Three Jokers,"Johns, Geoff",1779500238,9781779500236,1779500238,160        pp,3.94,"5,928","Nov 17, 2020","Nov 17, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 22, 2020","Dec 22, 2020","Dec 22, 2020",,Hardcover,view,/book/show/52541753-batman
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Planetary/The Authority: Ruling the World,"Ellis, Warren",6194122145,,,48        pp,3.58,617,2000,Aug 2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Dec 22, 2020not set","Dec 22, 2020not set","Dec 22, 2020",,Prestige,view,/book/show/1818369.Planetary_The_Authority
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Luster,"Leilani, Raven*",0374194327,9780374194321,0374194327,227        pp,3.53,"98,755","Aug 04, 2020","Aug 04, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 21, 2020","Dec 30, 2020","Dec 21, 2020",,Hardcover,view,/book/show/51541496-luster
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Planetary, Volume 1: All Over the World and Other Stories","Ellis, Warren",1563897776,9781563897771,1563897776,160        pp,4.20,"14,517","Mar 01, 2000","Apr 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 20, 2020","Dec 20, 2020","Dec 20, 2020",,Hardcover,view,/book/show/209966.Planetary_Volume_1
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blacktop Wasteland,"Cosby, S.A.*",,,,285        pp,4.08,"39,806","Jul 14, 2020","Jul 14, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Bravo! S.A. Cosby is a new favorite crime writer for me!,Notes are private!,0,4,1,"Dec 08, 2020","Dec 20, 2020","Dec 08, 2020",,Hardcover,view (with text),/book/show/51182571-blacktop-wasteland
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rhythm of War        (The Stormlight Archive, #4)","Sanderson, Brandon*",0765326388,9780765326386,0765326388,"1,219        pp",4.62,"145,133","Nov 17, 2020","Nov 17, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I don't think I've ever encountered epic fantasy where the characters deal with PTSD, multiple personalities, substance abuse, etc. That's not the onlI don't think I've ever encountered epic fantasy where the characters deal with PTSD, multiple personalities, substance abuse, etc. That's not the only reason I'm loving this series. Just one of many....more",Notes are private!,0,1,1,"Nov 22, 2020","Feb 21, 2021","Nov 22, 2020",,Hardcover,view (with text),/book/show/49021976-rhythm-of-war
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It,"King, Stephen*",0450411435,9780450411434,0450411435,"1,168        pp",4.24,"1,110,709","Sep 15, 1986","Oct 01, 1987",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Beep beep, Richie.I still found it entertaining after all these years. But the method by which the kids ""bond"" at the end is still creepy. Even creepiBeep beep, Richie.I still found it entertaining after all these years. But the method by which the kids ""bond"" at the end is still creepy. Even creepier in 2021 than when I read it in 1986. Not creepy in the usual Stephen King spooky, scary way. But creepy in the ""Uncle Ernie"" way. So I'm not giving it the five stars I would otherwise have given it....more",Notes are private!,0,1,1,"Nov 22, 2020","Mar 19, 2021","Nov 22, 2020",,Paperback,view (with text),/book/show/830502.It
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Les Miserables,"Hugo, Victor",0486822184,9780486822181,0486822184,"1,376        pp",4.20,"797,608",1862,"Apr 18, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a great story! But every 100 pages or so, Hugo interrupts it with a long digression about something intended to expand the reader's understandingWhat a great story! But every 100 pages or so, Hugo interrupts it with a long digression about something intended to expand the reader's understanding or the story: Waterloo, convent life, street slang, revolutions, the sewers of Paris, etc. At the time, whenever I'd get to one of these points, I'd think, ""Just get on with it, Vic!"" But after finishing the book, I have to say I'm glad for the background info.Now I can finally watch the musical. I never watched it before so as not to ruin the book for myself....more",Notes are private!,0,7,1,"Nov 07, 2020","Jan 24, 2021","Nov 07, 2020",,Paperback,view (with text),/book/show/36377471-les-miserables
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flavors,"Williams, Mason",,,,58        pp,4.10,20,1964,1970,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 03, 2020",,Paperback,view,/book/show/6669116-flavors
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plunge,"Hill, Joe*",1779506880,9781779506887,1779506880,168        pp,3.84,"2,124","Nov 17, 2020","Nov 17, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A nice horror/adventure tale for people who like H.P. Lovecraft and/or Clive Cussler.,Notes are private!,0,1,1,"Oct 30, 2020","Oct 30, 2020","Oct 30, 2020",,Hardcover,view (with text),/book/show/52353212-plunge
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daphne Byrne,"Marks, Laura",1779504659,9781779504654,1779504659,144        pp,3.07,"1,199","Nov 03, 2020","Nov 03, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm of two minds about Kelley Jones's artwork. I like the bold, thick lines. It's well suited to this story of Victorian horror. But the character modI'm of two minds about Kelley Jones's artwork. I like the bold, thick lines. It's well suited to this story of Victorian horror. But the character modeling isn't consistent. I often have to remind myself which character I'm looking at, because they look very different from panel to panel. Story-wise, the book is so-so. Some pretty tired tropes are put to work. I don't feel as though I've read anything I haven't read before....more",Notes are private!,0,1,2,"Oct 29, 2020not set","Oct 29, 2020not set","Oct 29, 2020",,Hardcover,view (with text),/book/show/51233635-daphne-byrne
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Low, Low Woods","Machado, Carmen Maria*",1779504527,9781779504524,1779504527,168        pp,3.95,"5,041","Sep 29, 2020","Sep 29, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A great, timely storyline that incorporates a feminist theme and horror/fantasy elements. At times, I felt the visual imagery was a bit vague, but I eA great, timely storyline that incorporates a feminist theme and horror/fantasy elements. At times, I felt the visual imagery was a bit vague, but I enjoyed the story overall....more",Notes are private!,0,0,1,"Oct 28, 2020","Oct 28, 2020","Oct 28, 2020",,Hardcover,view (with text),/book/show/51116307-the-low-low-woods
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dollhouse Family,"Carey, Mike*",1779504640,9781779504647,1779504640,144        pp,3.77,"1,921","Oct 13, 2020","Oct 13, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Not the strongest of the Hill House line of DC horror comics, but still worthy. These comics take the sting out of losing Vertigo.",Notes are private!,0,1,1,"Oct 27, 2020","Oct 27, 2020","Oct 27, 2020",,Hardcover,view (with text),/book/show/51233715-the-dollhouse-family
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Basketful of Heads,"Hill, Joe*",1779502974,9781779502971,1779502974,184        pp,4.09,"5,984","Sep 08, 2020","Sep 08, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Excellent horror/crime story, full of hair-raising action and suspense. There are a lot of successful prose writers out there who can't do comics. I dExcellent horror/crime story, full of hair-raising action and suspense. There are a lot of successful prose writers out there who can't do comics. I don't know whether they think it's slumming, and turn in substandard work, or if they just don't have the knack for it. Joe Hill is the exception. His comics are, if anything, even better than his prose novels. And that's saying a lot....more",Notes are private!,0,1,1,"Oct 27, 2020","Oct 27, 2020","Oct 27, 2020",,Hardcover,view (with text),/book/show/50490087-basketful-of-heads
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Flashman        (The Flashman Papers, #1)","Fraser, George MacDonald",0006511252,9780006511250,0006511252,323        pp,4.05,"14,673","Jan 01, 1969",1999,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The entertaining adventures of Harry Flashman begin. Scoundrel, cocksman, coward...one of those characters who is by no means a hero, but whom you nevThe entertaining adventures of Harry Flashman begin. Scoundrel, cocksman, coward...one of those characters who is by no means a hero, but whom you nevertheless root for. It takes skill to make a villain your protagonist, and I admire writers who can do it well. Fraser, Westlake, Highsmith, etc.My favorite parts were the beginning and the end, which both take place in England. The middle of the book, where all the true adventure takes place, is set in India and Afghanistan. Flashman uses a lot of racist terms, and I guess when you're writing about Englishmen of the 1840s in Asia, there's no way to avoid it. Flashman, as I've said, is no hero, but in his casual racism, he's no worse than the rest of his lot. Accurate, but still discomfort inducing for a reader in 2020....more",Notes are private!,0,0,1,"Oct 22, 2020","Nov 06, 2020","Oct 22, 2020",,Paperback,view (with text),/book/show/142458.Flashman
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Man of Bronze        (Doc Savage, #1)","Robeson, Kenneth",0307023796,9780307023797,B000V2S5CC,211        pp,3.79,"2,799",Mar 1933,1975,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I used to love this series in my teenage years. Revisiting it was fun. As I recall, this, the first Doc Savage adventure, was not my favorite, but so I used to love this series in my teenage years. Revisiting it was fun. As I recall, this, the first Doc Savage adventure, was not my favorite, but so often the book that sets up the premise of a series isn't the best of them. The writer takes a while to refine the concept....more",Notes are private!,0,1,1,"Oct 07, 2020","Oct 11, 2020","Oct 11, 2020",,Hardcover,view (with text),/book/show/1161498.The_Man_of_Bronze
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"As I Please: 1943-1945        (The Collected Essays, Journalism & Letters, Vol. 3)","Orwell, George",1567921353,9781567921359,1567921353,435        pp,4.42,364,1968,"Mar 08, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In the last days of WWII, Orwell wrote a column for the Tribune. It was mostly about politics, but he also wrote about whatever other things caught hiIn the last days of WWII, Orwell wrote a column for the Tribune. It was mostly about politics, but he also wrote about whatever other things caught his fancy: singles ads, the proper cup of tea, pubs, the English language, literature, etc. Orwell is a very engaging person to spend your reading hours with. He's always, perceptive, matter-of-fact, and intellectually honest. He's never afraid to say he was wrong....more",Notes are private!,0,1,1,Oct 2020,"Nov 08, 2020","Oct 01, 2020",,Paperback,view (with text),/book/show/9642.As_I_Please
