,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Melissa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sadie,"Summers, Courtney*",1250105714,9781250105714,1250105714,308        pp,4.05,"118,251","Sep 04, 2018","Sep 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I cannot believe people LIKE the audio version of this book. Honestly, although I’m glad to see a book about a person with a minor physical disabilityI cannot believe people LIKE the audio version of this book. Honestly, although I’m glad to see a book about a person with a minor physical disability (stutter) not have to overcome it to achieve her character ark, I think I’ll once again be an outlier and say this book was kinda bad. Sadie’s part was okay, the “podcast” was awful. In the audio version, it was incredibly poorly acted, and it didn’t at all sound like Serial or This American Life or any other documentary radio. But I also don’t think it was written well. It didn’t read at all like a transcript of those programs. Ugh, I honestly hated this book. I appreciate that I’m in the minority and I really wanted to like it, and I may have enjoyed an eBook version of it, but this is one of two of the worst audiobooks I’ve ever listened to....more",Notes are private!,0,1,1,not set,"Apr 27, 2020","Apr 27, 2020",,Hardcover,view (with text),/book/show/34810320-sadie
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Addicted        (Ethan Frost, #2)","Wolff, Tracy",055339438X,9780553394382,,280        pp,3.83,"5,227","Jul 14, 2014","Jul 15, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 25, 2020","Apr 25, 2020",,ebook,view,/book/show/20890046-addicted
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Truants,"Weinberg, Kate*",,,,352        pp,3.34,"9,998","Aug 08, 2019","Aug 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 23, 2020","Apr 23, 2020",,Hardcover,view,/book/show/42379216-the-truants
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Night Theater,"Paralkar, Vikram*",1948226545,9781948226547,1948226545,224        pp,3.66,"2,722","Nov 01, 2017","Jan 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 20, 2020","Apr 20, 2020",,Paperback,view,/book/show/52905796-night-theater
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Giver of Stars,"Moyes, Jojo*",0399562486,9780399562488,0399562486,390        pp,4.29,"422,866","Oct 03, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you only read one book about the Packhorse Librarians of Kentucky this year, make it... the other one. I mean, it’s so weird there are two major fiIf you only read one book about the Packhorse Librarians of Kentucky this year, make it... the other one. I mean, it’s so weird there are two major fictional releases about them—how did that happen? I liked The Book Woman of Troublesome Creek better because the voice felt more authentic than it did in this one, IMO. Jojo Moyes is British and honestly, I picture her as Bridget Jones for some reason. Sure, the main character in this book, Alice, is also British, but I’m just saying that none of it evoked a sensation of historicity. Plus, it was a let-down plot-wise.POSSIBLE SPOILERS!For instance, Bennet tells Alice that he can’t hang out with her because he’s got “guy things” to do. I mean, he literally said “guy things” in his dialogue with her. I don’t think people talked that way during the depression. They probably said something like, “We men have business that wouldn’t be of interest to a lady” or some such bullshit like that. And, like, wasn’t Bennet gay? He must have been gay, right? But that was never revealed, and he never got his moment of character growth. Neither did Sophia, the lone black librarian. She was only there to be a token, and not given a real story, unlike the lone black librarian in Book Woman, who made it out of Kentucky at the end, only to find Philadelphia wasn’t exactly a heaven for black Americans either. And oy vey, the murder story. So, who DID murder the dude who was murdered? I was hoping it would be revealed at the end, like in Where the Crawdad’s Sing.And every woman in this book was modern as hell. They weren’t real depression-era Kentucky women, they were more like British tourists doing a Depression-era Kentucky re-enactment. Ugh, so snoozy, when the book never feels real.I’d call this book a dud but it’s totally cool if you liked it....more",Notes are private!,0,0,1,not set,"Apr 19, 2020","Apr 19, 2020",,Hardcover,view (with text),/book/show/43925876-the-giver-of-stars
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sea Prayer,"Hosseini, Khaled*",,,B079WM7Z7T,48        pp,4.10,"56,697","Aug 30, 2018","Jan 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 18, 2020",,Kindle Edition,view,/book/show/38664775-sea-prayer
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Whispers,"Koontz, Dean*",042520992X,9780425209929,042520992X,464        pp,3.93,"33,203",Apr 1980,"Jun 27, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’ve never read any Dean Koontz, nor have I ever read any wildly popular genre fiction bestselling authors at all, except recently in romance, which II’ve never read any Dean Koontz, nor have I ever read any wildly popular genre fiction bestselling authors at all, except recently in romance, which I only started reading these past two years. I read most of the literary bestsellers, popular fiction, books people are talking about, that kind of thing.I decided to read Whispers, in particular, because I recently read a writing craft book that used it as an example, and it sounded scary, and that intrigued me because I don’t really get scared by reading books, unless it infects me with ideas that fill me with existential dread, like how our entire mysterious universe is probably one of countless simulations a smarter alien than us created, and how inevitably we’ll build our own simulations, and create countless more universes. That kind of thing scares me. But murder books? No. They don’t really scare me.So, entering this book, I really didn’t know the precise genre of the book because I was really just that ignorant of Dean Koontz. I knew he was a big author, but I couldn’t remember which section we put his books when I worked at Borders. Mystery? Horror? The horror section was tiny compared with Mystery. Not SciFi, I didn’t think. Same with, say, John Grisham. Where did we put those, Mystery? I know because of movies those are courtroom books so, I don’t know. This Koontz book could have been something with supernatural elements or it might be straight mystery. From my point of view, it was Schrodinger’s book—both things at once. And that really added to my enjoyment, honestly. This is why I try not to watch movie trailers. Anyway, I loved it, kinda. It was very scary and pretty readable despite being super long. It genuinely surprised me a number of times. To me, it feels distinctly different from the modern style of writing, but it may just be that I’m unaccustomed to the style expectations in genre fiction. To me, a lot of the backstory laid out right on the page should have been relegated to the author’s notes. He should have used them to inform the character, write them with authenticity, but not included it in the finished novel. I’m not sure we needed to know that the woman working in a hotel that our male main character, Tony, a cop, interviewed used to be a band groupie and is looking for a way to get rich, and feels used and spit out, etc. We got elaborate backstory for a number of minor characters! And that lady wasn’t even being interviewed about the case the book is really about, she’s part of the other case that Tony is investigating at the start. BUT I have to admit it was fun to read it, so it’s fine. I can sit here and be like “This is how I’d edit this book” but I’m some rando person with her own flaws and blind spots. I mean, I’d also remove the little random Boomer bits of political philosophy that comes down to “government is bad except cops and also all the other things that help me but get the government out of my business they’re nothing but trouble.” On one hand, I’m like, “Why does EVERY CHARACTER have this SAME political philosophy?” On the other hand, maybe because yep, that’s the standard Boomer philosophy and this book was published in 1980. So perhaps that was accurate. My sensibilities, though, incline me to want characters’ philosophies in books to vary as much as they do in real life. I suspect they didn’t in this book mostly because it was Koontz’s own personal philosophy and he wasn’t able to allow himself to give the light of day to opposing viewpoints. BELIEVE ME, I know that temptation, as a naturally opinionated person myself, and I forgive it. It’s fine. Authors don’t need to agree with me philosophically on everything if they write a good book. I must say that the ending of this was not predictable and I literally gasped at parts. Then there was an afterward by the author in the Kindle edition I got from the library. It was a really funny afterward. I mean, I loled at parts. This wasn’t a lol part, but in it, he said he regretted some of the Freudian stuff because he thinks it’s bunk now, but ultimately, he weaved a good yarn. He’s right, IMO. Good yarn. Flaws are forgivable.My friends on Facebook recommended other favorites by Dean Koontz and, well, I’m gonna read ‘em until I get sick of ‘em....more",Notes are private!,0,2,1,not set,"Apr 18, 2020","Apr 18, 2020",,Paperback,view (with text),/book/show/64948.Whispers
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Think More About Sex,"de Botton, Alain*",1447202279,9781447202271,1447202279,144        pp,3.47,"5,259","May 01, 2012","May 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Philosophical self-help books are the only ones that work for me. I liked this book. One part in particular really spoke to me, but as this author expPhilosophical self-help books are the only ones that work for me. I liked this book. One part in particular really spoke to me, but as this author explains, we’re all weird about sex and that includes me so I’m not telling you which part it was. ...more",Notes are private!,0,2,1,not set,"Apr 14, 2020","Apr 14, 2020",,Paperback,view (with text),/book/show/13696016-how-to-think-more-about-sex
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Dream House,"Machado, Carmen Maria*",1644450038,9781644450031,1644450038,251        pp,4.43,"124,499","Nov 05, 2019","Nov 05, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is not a proper  of this important, beautifully written, and deeply emotional book, but if you haven’t read this author’s short story The HThis is not a proper  of this important, beautifully written, and deeply emotional book, but if you haven’t read this author’s short story The Husband Stitch yet, it’s time to remedy that. Readers of my s may know I tend not to “get” short stories, and I feel unsatisfied by them. However, when I do find a short story that hits me hard, I reread it often, and unsuccessfully attempt to get others to read it as well. Do you remember in Scary Stories You Read in the Dark, the one about a woman with the ribbon tied around her neck whose husband keeps asking to see her without it? Yes, you remember that story. “The Husband Stitch” relates to it. Read this book and also that story (or read her whole book of short stories, where it appears). ...more",Notes are private!,0,1,1,not set,"Apr 13, 2020","Apr 13, 2020",,Hardcover,view (with text),/book/show/43317482-in-the-dream-house
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plot Whisperer: Secrets of Story Structure Any Writer Can Master,"Alderson, Martha*",1440525889,9781440525889,1440525889,256        pp,4.02,"1,141","Sep 06, 2011","Oct 15, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"IMO, this is one of the better books to read after you’ve written a draft to learn how to improve it. I found it useful, anyway. It always amuses me hIMO, this is one of the better books to read after you’ve written a draft to learn how to improve it. I found it useful, anyway. It always amuses me how much -writers hate books about how to write. That’s why they’re -writers instead of novelists. They’re unwilling to internalize other people’s valid advice, use what they can, and discard what doesn’t work for them. The funniest is how they try to find stuff to nitpick, like the way it’s organized, or a metaphor they’re not into. I guess it makes them feel like a better writer than the person who wrote a book about how to write. I guess that’s easier than revising your book.Whatever. It’s fine if you don’t like the book. You do you. It helped me....more",Notes are private!,0,0,1,not set,"Apr 11, 2020","Apr 11, 2020",,Paperback,view (with text),/book/show/12088345-the-plot-whisperer
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wife After Wife        (Wife After Wife, #1)","Hayfield, Olivia*",0593101839,9780593101834,0593101839,432        pp,3.66,"1,516","Jan 21, 2020","Jan 21, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a fun quarantine read. It’s the story of King Henry the 8th, placed into the 1990’s on through almost the present. Our Henry is Harry, a BritThis was a fun quarantine read. It’s the story of King Henry the 8th, placed into the 1990’s on through almost the present. Our Henry is Harry, a British media mogul whose actions and inactions have caused the death or loss of many wives, right up into the Me Too era where men like him have started to be held to account. It’s not too light or too heavy. It took my mind off things for a minute. I recommend it. ...more",Notes are private!,0,1,1,not set,"Apr 10, 2020","Apr 10, 2020",,Paperback,view (with text),/book/show/52544427-wife-after-wife
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad Behavior,"Gaitskill, Mary",,,,208        pp,3.87,"11,596",1988,"May 14, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoyed reading these stories even though I straight up don’t understand short stories. Like, if I had to write one, I don’t think I’d know how. NovI enjoyed reading these stories even though I straight up don’t understand short stories. Like, if I had to write one, I don’t think I’d know how. Novels, I get. The end of a novel rarely leaves me thinking “That’s it? That’s the end?” or “What was the point of that?” But short stories almost always do. I read this collection really carefully, trying to get what they’re trying to say. Sometimes I think I kinda did, usually I didn’t. I will say, though, that the stories were interesting—engaging—and even though the characters were almost all writers, lawyers, or prostitutes, they were also unique.The best one, IMO, is “A Romantic Weekend,” which reminded me of my own youthful experimentation, and how difficult it is for people to negotiate and navigate other people’s sexual desires....more",Notes are private!,0,1,1,not set,"Apr 07, 2020","Apr 07, 2020",,Paperback,view (with text),/book/show/251356.Bad_Behavior
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Crawdads Sing,"Owens, Delia*",0735219117,9780735219113,,384        pp,4.39,"2,989,320","Aug 14, 2018","Aug 14, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 07, 2020","Apr 07, 2020",,ebook,view,/book/show/36809135-where-the-crawdads-sing
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Future of Another Timeline,"Newitz, Annalee*",0765392127,9780765392121,,272        pp,3.74,"8,368","Sep 24, 2019","Sep 24, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Intersectional punk feminist story about a group of people who travel in time to prevent their current anti-woman timeline.,Notes are private!,0,2,1,not set,"Apr 04, 2020","Apr 04, 2020",,ebook,view (with text),/book/show/43263807-the-future-of-another-timeline
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cydonian Pyramid        (The Klaatu Diskos, #2)","Hautman, Pete",0763654043,9780763654047,0763654043,368        pp,3.83,619,"Nov 13, 2012","May 14, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’m shocked at how few reads/s this book has. It’s a treasure. It makes me love book 1, The Obsidian Blade, even more—though I loved it enough tI’m shocked at how few reads/s this book has. It’s a treasure. It makes me love book 1, The Obsidian Blade, even more—though I loved it enough to eagerly reserve book 2 from the library. I’ll never understand how books as fascinating and page-turning as this one are overlooked somehow. It’s technically a YA series, but adults would love this as much as any young reader. My advice: read these books! I am reserving the third and and final book in the series right now!...more",Notes are private!,0,0,1,not set,"Apr 04, 2020","Apr 04, 2020",,Hardcover,view (with text),/book/show/15841900-the-cydonian-pyramid
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Space Opera        (Space Opera, #1)","Valente, Catherynne M.*",1472115074,9781472115072,1472115074,294        pp,3.46,"15,668","Apr 10, 2018","Oct 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The premise of this book is exactly the same as the episode of Rick & Morty when the giant heads show up and demand “SHOW ME WHAT YOU GOT,” then forceThe premise of this book is exactly the same as the episode of Rick & Morty when the giant heads show up and demand “SHOW ME WHAT YOU GOT,” then force Earth to compete in a music contest against other worlds. Like in Rick & Morty, all the world’s good songwriters are dead. The only different, conceptually, is that in this book, only the planet whose song comes in last place gets destroyed, whereas in Rick & Morty, all but the winner is destroyed. So... the challenge is less than it is in a popular cartoon TV show.The problem with Space Opera is that it lacks a plot. It’s mostly clever crap. No offense if you like it, it’s a fun book in many ways. But I found it rather boring....more",Notes are private!,0,0,1,not set,"Mar 30, 2020","Mar 30, 2020",,Hardcover,view (with text),/book/show/24100285-space-opera
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Particular Sadness of Lemon Cake,"Bender, Aimee*",0385501129,9780385501125,0385501129,292        pp,3.24,"65,983","Jun 01, 2010","Jun 01, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book may be confounding, but it definitely held my attention and I’ve curiously read through other people’s s and questions here on GR becaThis book may be confounding, but it definitely held my attention and I’ve curiously read through other people’s s and questions here on GR because I cared enough to want to find out about other people’s interpretations of it, so I’m giving it four stars. Most writers don’t attempt to break the mold, this one did....more",Notes are private!,0,1,1,not set,"Mar 26, 2020","Mar 26, 2020",,Hardcover,view (with text),/book/show/7048800-the-particular-sadness-of-lemon-cake
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story Cure: A Book Doctor's Pain-Free Guide to Finishing Your Novel or Memoir,"Moore, Dinty W.*",0399578803,9780399578809,0399578803,181        pp,4.07,169,"May 02, 2017","May 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read every writing craft book my library has available, and each one has at least a little something I take from it. I’m editing a book I wrote righI read every writing craft book my library has available, and each one has at least a little something I take from it. I’m editing a book I wrote right now, and this book’s suggestion that the very end should thematically match the beginning was kind of a lightbulb for me. It wouldn’t be difficult for me to make that happen, but I couldn’t quite put my finger on what is wrong with the very end of my book. Now I have ideas for fixing it. I also liked the idea of locating the emotional undercurrent of the story and making sure every scene furthers it. He calls this the “Invisible Magnetic River” that flows underneath the story. I probably will forget that title, but I’ll remember the point. It’s one that the last few books on writing have also really helped me to grasp: the story-unifying power of theme....more",Notes are private!,0,0,1,not set,"Mar 25, 2020","Mar 25, 2020",,Paperback,view (with text),/book/show/31521907-the-story-cure
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Writing the Romantic Comedy: The Art of Crafting Funny Love Stories for the Screen,"Mernit, Billy",0062950266,9780062950260,0062950266,480        pp,4.35,81,unknown,"Feb 11, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have no intention to write screenplays, only novels, but I still found use in the lessons this book offers. Many of the exercises are helpful for noI have no intention to write screenplays, only novels, but I still found use in the lessons this book offers. Many of the exercises are helpful for novelists. However, the readers of romantic comedy novels are not as insistent as movie audiences are about requiring something that subverts expectations. One can feasibly make a living writing numerous romance novels that recycle the same tropes and beats with minimal subversion, as long as there is plenty of sex! Ha! Sad but true. Or, I dunno, maybe it’s not sad. It’s fine. It is what it is.Although the book is useful, I believe that the author’s obsession with Annie Hall is misguided. Sure, it’s interesting as an academic study to observe how it was possible to reverse all the beats of a romantic comedy to create an anti-romance, but I simply do not believe that Annie Hall attracts a romcom audience and it doesn’t help you learn to write for that audience. Same with Tootsie, actually. I’m not saying anything against the films, necessarily, I’m only saying they may be instructive for film writers in general, but not for romcom screenwriters in particular. I think probably those films influenced the author early on in his career and now they’re his darlings he couldn’t bear to kill for the new edition, though he should have....more",Notes are private!,0,2,1,not set,"Mar 22, 2020","Mar 22, 2020",,Paperback,view (with text),/book/show/45730522-writing-the-romantic-comedy
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nine Perfect Strangers,"Moriarty, Liane*",1250069823,9781250069825,1250069823,453        pp,3.55,"427,919","Sep 18, 2018","Nov 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’m surprised at people’s negative reactions to this book I’m seeing here. I thought it was excellent. Great characters, every single one of them. IntI’m surprised at people’s negative reactions to this book I’m seeing here. I thought it was excellent. Great characters, every single one of them. Interesting, funny, and occasionally shocking. To craft a book this well is a feat. So many characters, each one memorable, each with their own fascinating backstory, each managing to gain my interest in their outcomes. In my opinion, Liane Moriarty is among the best active authors today. This is the fourth book of hers I’ve read, and next to Big Little Lies, the best of the bunch.I’ve heard this is going to be made into a series. I hope it gets as solid a treatment as Big Little Lies has....more",Notes are private!,0,0,1,not set,"Mar 21, 2020","Mar 21, 2020",,Hardcover,view (with text),/book/show/39280445-nine-perfect-strangers
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Crash into Me        (Shaken Dirty, #1)","Wolff, Tracy",1622663497,9781622663491,1622663497,250        pp,3.88,"5,005","Oct 14, 2013","Oct 14, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 18, 2020","Mar 18, 2020",,ebook,view,/book/show/18489553-crash-into-me
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ruined        (Ethan Frost, #1)","Wolff, Tracy",0804179263,9780804179263,,304        pp,4.01,"8,524","Jan 01, 2014","Jan 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 18, 2020","Mar 18, 2020",,ebook,view,/book/show/18307261-ruined
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,IQ84,"Dickenson, Mike*",0990898318,,B01NAZDFNO,285        pp,3.32,171,unknown,"Mar 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Weird that I got this book I had reserved from the library months earlier right when everyone is first starting to self-isolate due to coronavirus. ThWeird that I got this book I had reserved from the library months earlier right when everyone is first starting to self-isolate due to coronavirus. The president in this book actually seems less stupid and dangerous than our current one. I bet his IQ is under 85. Anyway, this isn’t really my kind of book. It was fine, though. Kind of a cross between the movie Idiocracy and the show Brain Dead. Unfortunately not too many people watched the show Brain Dead, but you are missing out. I think it is available on Amazon Prime for free and it is definitely on the CBS streaming service if you subscribe to that for Star Trek like I do. You will thank me later. As far as this book goes, I dunno. Read it if you like this kind of thing, I guess....more",Notes are private!,0,0,1,not set,"Mar 14, 2020","Mar 14, 2020",,Kindle Edition,view (with text),/book/show/34597469-iq84
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drive Your Plow Over the Bones of the Dead,"Tokarczuk, Olga",0525541330,9780525541332,0525541330,274        pp,3.96,"100,282","Nov 25, 2009","Aug 13, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 11, 2020","Mar 11, 2020",,Hardcover,view,/book/show/42983724-drive-your-plow-over-the-bones-of-the-dead
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Not to Diet,"Greger, Michael*",,,B07LF6GFRR,608        pp,4.44,"7,290","Dec 10, 2019","Dec 10, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dr. Greger has once again re-inspired me to get my act together. It was easy cooking this way when it was just me, but with my partner, he can eat so Dr. Greger has once again re-inspired me to get my act together. It was easy cooking this way when it was just me, but with my partner, he can eat so much so quickly that it became more difficult for me to keep up on cooking and I’ve been relying on non-nutritious vegan shortcuts. But I really want him to stay healthy too, so now I’m figuring out ways for us both to fill up on fiber-rich, simple, healthy staples. I’m also thinking I’ll cut out all salt and sugar until I’m used to it and change my taste buds. Even during my whole food periods of eating, I never stopped eating sugar altogether and I’m a sweetener addict (I have type 1 diabetes, so for years of my life I wasn’t allowed to eat sugar but I could have all the diet soda I wanted and I’m still addicted to artificially sweetened drinks) and I also never really tried to cut back my salt. Now I think I will.I babysit families all the time who literally beg their kids to eat some of the chicken from the soup and worry about gluten but they don’t encourage kids to eat and hardly offer them fruit, veggies, beans, or whole grains. They eat constant rotisserie chickens. I never say anything to these families but I really love them and their children and I wish there was a shortened version of this book I could give them that they’d actually look through. It’s intimidating to bring up food with people. Folks are really defensive about it and they don’t appreciate the depth of misinformation they’ve bought into. But especially when I see people struggling with yo-yo dieting, I’m so sad that they never discovered nutritionfacts.org and Dr. Greger’s books.I guess the world is doomed anyway, who cares what people do.I bought the cookbook. It all sounds super tasty and the pictures are plentiful. I know people love pictures in cookbooks. Weirdly, I don’t need them, but if you do, every recipe has one pretty much....more",Notes are private!,0,1,1,not set,"Mar 10, 2020","Mar 10, 2020",,Kindle Edition,view (with text),/book/show/43252570-how-not-to-diet
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Revision & Self-Editing: Techniques for Transforming Your First Draft Into a Finished Novel,"Bell, James Scott*",1582975086,9781582975085,1582975086,266        pp,4.19,"1,690","Jan 01, 2008","May 05, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This writing craft book is above-average. It is helping me to revise my novel.,Notes are private!,0,1,1,not set,"Mar 06, 2020","Mar 06, 2020",,Paperback,view (with text),/book/show/2319168.Revision_Self_Editing
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Twelve Tribes of Hattie,"Mathis, Ayana*",0385350287,9780385350280,0385350287,243        pp,3.51,"40,120","Dec 06, 2012","Dec 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was okay. It had some good writing and a few interesting parts. But its disjointed format leaves much to be desired. I did like the very endThis book was okay. It had some good writing and a few interesting parts. But its disjointed format leaves much to be desired. I did like the very end, though. I’m curious to find out what this author has written since this book was released. Writing is difficult and debut novels tend to be the worst one, IMO....more",Notes are private!,0,0,1,not set,"Mar 05, 2020","Mar 05, 2020",,Hardcover,view (with text),/book/show/13320466-the-twelve-tribes-of-hattie
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Wishes,"Moriarty, Liane*",0060586133,9780060586133,0060586133,384        pp,3.78,"141,824",2003,"May 24, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,"Mar 03, 2020not set","Mar 03, 2020",,Paperback,view,/book/show/1466455.Three_Wishes
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Russian Grandmother and Her American Vacuum Cleaner: A Family Memoir,"Shalev, Meir",0805242872,9780805242874,0805242872,224        pp,3.85,"2,087",2009,"Oct 04, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I liked this book. I suspect I’ll remember it.,Notes are private!,0,1,1,not set,Mar 2020,"Mar 01, 2020",,Hardcover,view (with text),/book/show/10588168-my-russian-grandmother-and-her-american-vacuum-cleaner
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Obsidian Blade        (The Klaatu Diskos, #1)","Hautman, Pete",0763654035,9780763654030,0763654035,320        pp,3.38,"2,409","Apr 01, 2012","Apr 10, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,He’ll of a good read for a YA time traveling mystery/thriller. I read it rather quickly.,Notes are private!,0,0,1,not set,"Feb 29, 2020","Feb 29, 2020",,Hardcover,view (with text),/book/show/12475931-the-obsidian-blade
