,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Frank's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
37,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let the Great World Spin,"McCann, Colum*",1400063736,9781400063734,1400063736,351        pp,3.95,"104,956","Jun 16, 2009","Jun 23, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Colum McCann outdid himself with “Let the Great World Spin”. Like Mozart when he wrote Eine Kleine Nachtmusik, McCann must have been in an artistic trColum McCann outdid himself with “Let the Great World Spin”. Like Mozart when he wrote Eine Kleine Nachtmusik, McCann must have been in an artistic trance when he wrote this book, which follows eight New Yorkers of very different backgrounds whose lives intertwine almost magically. Some of the writing is so beautiful it will take your breath away. But don’t be fooled. This is no fairy tale. The story begins on a day in the 1970s when a young street artist tightrope walks between the twin towers of the World Trade Center. His nearly supernatural feat stops downtown Manhattan in its tracks and serves as background to the rest of the story. Much of it takes place in the South Bronx at a time when the Bronx was as dangerous as Baghdad is today. It follows the life of a God-intoxicated Irish priest whose “parishioners” are the hookers who work the mean streets around the Grand Concourse. The story takes an unexpected turn south to a luxury apartment on Park Avenue, where a group of mothers who lost their sons in Vietnam meet to share their grief. Two of the mothers, the wealthy white wife of a judge who lives in the Park Avenue apartment and a poor black woman from the Bronx, form an unlikely bond.After a tragic accident on the East Side Drive, the story follows a pair of young married artists who forsake the New York art scene for a more quiet life in rural Woodstock. It takes a detour to Dublin, where the priest and his brother were born, then ultimately comes back to New York City, where these disparate souls manage to find common ground. McCann, a transplanted Irishman who now calls New York his home, has written a true masterpiece in “Let the Great World Spin”. Little wonder it won The National Book Award....more",Notes are private!,0,2,1,not set,"Mar 29, 2014","Jul 29, 2014",,Hardcover,view (with text),/book/show/5941033-let-the-great-world-spin
38,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl with the Dragon Tattoo        (Millennium, #1)","Larsson, Stieg",0670069019,9780670069019,,480        pp,4.17,"3,182,875",Aug 2005,"Sep 23, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sometimes you don’t have to be a good novelist to write a really good novel. Case in point: The Girl with the Dragon Tattoo. Stieg Larsson, the authorSometimes you don’t have to be a good novelist to write a really good novel. Case in point: The Girl with the Dragon Tattoo. Stieg Larsson, the author of this runaway bestseller, was a journalist, not a novelist. (There is a difference. As a journalist turned novelist, I feel like I had to learn a whole new craft when I began writing novels.) Larsson’s genius wasn’t in crafting beautiful prose; it was creating a character so unique and with such exceptional skills she ranks right up there with literature’s best superheroes.Lisbeth Salander is a rail-thin, crewcut young woman with pierced nose and eyebrows, a wasp tattoo on her neck, tattooed loops on her left arm and left ankle, and a dragon tattoo on her left shoulder. She never graduated from high school, dresses punk, looks like a young boy, doesn’t get along with people. And she has deep, dark secrets. Hardly your average literary star. But Lisbeth Salander has some remarkable talents, some of which we discover when she becomes a researcher for a Stockholm security firm.Eventually, Salander teams up with the muckraking journalist Mikael Blomkvist, who has problems of his own, to investigate the mysterious disappearance of a wealth Swedish man’s niece forty years ago. The unlikely pair embark on an odyssey of epic proportions, confronting danger from any number of unlikely sources, as they try to find out what happened to the woman.The Girl With the Dragon Tattoo is a terrific suspense story, with more twists and turns than the Snake River. Lisbeth Salander is a real oddball, but before this remarkable thriller is over, you’re sure to fall in love with her....more",Notes are private!,0,0,1,not set,Feb 2013,"Jul 21, 2014",,Hardcover,view (with text),/book/show/2429135.The_Girl_with_the_Dragon_Tattoo
39,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pagan Babies,"Leonard, Elmore",0060008776,9780060008772,0060008776,334        pp,3.56,"3,934","Apr 15, 2000",Jan 2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I started reading Elmore Leonard in the late 80s, when he had just become well known for his crime novels. I’ve read most of the novels he’s written sI started reading Elmore Leonard in the late 80s, when he had just become well known for his crime novels. I’ve read most of the novels he’s written since then. His death last year ended a brilliant writing career, but his books still have traction. He writes about crime with the best of them, but if there was a book genre called ‘entertainment’, I’d put him there, right at the top. Leonard will sacrifice anything, especially proper writing, in his efforts to entertain. “I try to leave out the parts readers tend to skip,” he once said.Many critics cite Get Shorty and Rum Punch as his best, but you could pick almost any of them; he never wrote a bad one. Pagan Babies is right up there with the best. Leonard’s main characters are always rogues and con men, and Pagan Babies stars one of the great rogues of modern literature. Match him up with a young insurance investigator who wants to be a stand-up comedienne and you have the funniest pair of scoundrels walking the pages of any of Leonard’s books. Pagan Babies begins in post-genocide Rwanda and winds its way from Africa to Detroit, where Father Terry Dunn meets Debby, the insurance investigator, who spent three years in prison for deliberately running over her ex. Father Dunn and Debbie join forces in an effort to extort $250,000 from the ex, who now owns a restaurant frequented by most of Detroit’s top wise guys. When the head of the Detroit Mafia gets involved in their scheme, the book takes so many hilarious twists and turns you don’t know where it will end up.It might seem unfair to give a book like Pagan Babies the same rating as War and Peace, but given the limitations of the Goodreads star rating system, both get the same five star rating. Leonard is simply the best in his genre....more",Notes are private!,0,0,1,not set,"Jul 11, 2014","Jul 09, 2014",,Mass Market Paperback,view (with text),/book/show/206553.Pagan_Babies
40,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"All the Pretty Horses        (The Border Trilogy, #1)","McCarthy, Cormac",0679744398,9780679744399,0679744398,302        pp,4.04,"123,993",1992,"Jun 29, 1993",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a quirky little book this is! It follows three young Texas boys through an aimless — and sometimes endless — horseback ride into the arid brushlaWhat a quirky little book this is! It follows three young Texas boys through an aimless — and sometimes endless — horseback ride into the arid brushlands of northern Mexico. One is getting away from a thankless family life. Another is going along for the ride. And the third, the one they meet on the road, is a complete mystery. And a source of endless trouble and tragedy for the other two.I know “All the Pretty Horses” is supposed to be the story of a young boy’s thwarted love affair, but author Cormac McCarthy spends so little time involving us in that love affair it’s hard to feel sad when it’s over. The enduring image in this book is of a heroic young man with a deep passion for horses who prevails against a brutal Mexican prison system and a ruthless lawman.The writing in “All the Pretty Horses” is as uneven as the rugged land described in it — sometimes breathtaking and soaring, sometimes arid and treacherous. For all its moments of lyrical genius, “All the Pretty Horses” is not a pretty book. I’d give it a 3.5 if Goodreads had such a rating. But it’s definitely above average, so it gets a 4....more",Notes are private!,0,0,1,not set,"Apr 18, 2014","Jun 22, 2014",,Paperback,view (with text),/book/show/469571.All_the_Pretty_Horses
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rabbit, Run        (Rabbit Angstrom, #1)","Updike, John",0449911659,9780449911655,0449911659,325        pp,3.58,"60,214",1960,1996,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read “Rabbit Run” when I was just starting to write seriously, piling up rejection slips from the Atlanta Monthly, Harper’s, the Hudson Review and PI read “Rabbit Run” when I was just starting to write seriously, piling up rejection slips from the Atlanta Monthly, Harper’s, the Hudson Review and Playboy. Sure, Rabbit Angstrom was a young middle class guy struggling with issues (angst?) a lot of young middle class guys go through. Not exactly the kind of epic struggles I wanted to write about, but John Updike could make his description of a piece of furniture seem epic, grand, pure poetry. The man was such a wonderful stylist it didn’t matter that he wrote about middle class America. I wanted to write like him. He was so good with words he made me feel forever inadequate as a writer. ...more",Notes are private!,0,4,1,not set,Jul 1973,"Jun 14, 2014",,Paperback,view (with text),/book/show/85386.Rabbit_Run
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Winnie-the-Pooh        (Winnie-the-Pooh, #1)","Milne, A.A.",0525467564,9780525467564,0525467564,161        pp,4.36,"327,333","Oct 14, 1926","Oct 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was 20 years old when I first read Winnie-the-Pooh, and it's appealed to the child in me ever since.I was 20 years old when I first read Winnie-the-Pooh, and it's appealed to the child in me ever since....more",Notes are private!,0,0,1,not set,not set,"Jun 11, 2014",,Hardcover,view (with text),/book/show/99107.Winnie_the_Pooh
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Tin Roof Blowdown        (Dave Robicheaux, #16)","Burke, James Lee",1416548483,9781416548485,1416548483,384        pp,4.18,"14,362",2007,"Jul 17, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"James Lee Burke is one of the finest writers of crime fiction alive today, and The Tin Roof Blowdown is one of his best. Burke, who lives in LouisianaJames Lee Burke is one of the finest writers of crime fiction alive today, and The Tin Roof Blowdown is one of his best. Burke, who lives in Louisiana, wrote this one after Katrina destroyed New Orleans. It's told by Dave Robicheaux, the hard-boiled detective who goes into his beloved New Orleans to hunt down four lowlife criminals who stole his friend's boat during the storm and left him to die. When the four stumble on a Big Easy gangster’s hidden fortune and steal it, their own chances of surviving the storm decrease dramatically. The Tin Roof Blowdown, like all the books in the Dave Robicheaux series, is populated by an endless succession of eccentric characters, most of whom are so low on the human scale they have to look up to see the bayous that flow through all of Burke’s brilliant beautifully written Louisiana stories. Burke's saga of chaos, depravity and kindness in the face of historic natural disaster is as good as it gets....more",Notes are private!,0,0,1,not set,Jan 2013,"Jun 03, 2014",,Hardcover,view (with text),/book/show/55018.The_Tin_Roof_Blowdown
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Grapes of Wrath,"Steinbeck, John",067001690X,9780670016907,067001690X,479        pp,4.01,"906,518","Apr 14, 1939","Apr 10, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Harvest of Greed“Earth provides enough to satisfy every man's needs, but not every man's greed.” Mahatma Gandhi said that more than seventy years The Harvest of Greed“Earth provides enough to satisfy every man's needs, but not every man's greed.” Mahatma Gandhi said that more than seventy years ago. If anything, greed has gotten worse over those years. Much worse. Today, Americans account for 5% of the world’s population, yet we’re responsible for 50% of the globe’s solid waste. The U.S. has so much of everything, yet we elect a President who tells us the rest of the world is cheating us, that we’re not getting our fair share of the pie. America has so much, yet some of us are still poor. We have so much, yet we’re destroying the world for our children. Our hyper-consumption of fossil fuels has caused the earth’s temperatures to rise dramatically. Each of the past three years have been the hottest on record — for the entire world! — and the polar ice caps are melting so fast we could soon face uncontrollable climate change. Yet we elect a president who’s blinded by greed, a president who says global warming is a hoax perpetrated by the Chinese. Greed and the suffering it causes have been themes in great literature throughout history. In Greek mythology, greed was the catalyst for Midas’s golden touch. In Shakespeare, Macbeth’s greed leads to his own death. Balzac, Oscar Wilde, Mark Twain, F. Scott Fitzgerald – the list goes on — all wrote about greed. But in my opinion, the classic on the subject is John Steinbeck’s Grapes of Wrath. It’s the story of Oklahoma farmers who are forced from their land by the bankers who hold their mortgages. In some ways, the world portrayed in The Grapes of Wrath, which was published in 1939, seems quaint compared to the high octane world we live in today. Yet The Grapes of Wrath remains the quintessential American tale about greed and human suffering. Steinbeck uses the story of a humble Oklahoma family, the Joads, to portray the plight of thousands of Dust Bowl farmers who migrate west after the great drought of the early 30s makes it impossible to earn a living in Oklahoma. The Joads and thousands of others head for California, where they hope to find work on the vast farms that cover the state. They suffer unimaginable hardships both in their journey and after they arrive. The migrants are treated so harshly by the rich, greedy farmers that Tom Joad and his friend Jim Casy decide to organize them. They’re attacked by the farmers’ thugs and Casy is killed. Joad kills Casy’s killer and is forced to flee. Despite the terrible hardships the Joad family face, the book ends on a note of optimism. The Joads, after all, will endure....more",Notes are private!,0,0,2,"not setFeb 22, 2017","Feb 26, 2017Feb 26, 2017","Mar 29, 2014",,Hardcover,view (with text),/book/show/18114322-the-grapes-of-wrath
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Son,"Meyer, Philipp*",0062120395,9780062120397,0062120395,561        pp,4.02,"35,475","May 28, 2013","May 28, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Human lives seldom end with a bang. More likely a whimper, a cry of agony, a prolonged series of painful fits and starts. And that’s exactly how the gHuman lives seldom end with a bang. More likely a whimper, a cry of agony, a prolonged series of painful fits and starts. And that’s exactly how the great family saga, The Son, ends. But before that, author Philipp Meyer takes us on a helluva wild ride through four generations of the McCulloughs, a Texas family whose patriarch, Eli McCullough, was captured by Commanche Indians at the age of twelve, and who managed not only to survive four years in captivity, but to become one with his captors.Ironically, Meyer manages to humanize the Commanches, in spite of their brutality, which is often so inhumane they make the Khmer Rouge seem tame. They tear their captives to pieces as easily as they eviscerate the buffalo, which is so vital to their lives. In some ways, they have a great deal more reverence for the buffalo. Meyer goes into great detail about the ways they use every last hair of the animal, not only for food, but also for weapons, clothing and an endless number of other creations.In the end, though, Meyer makes me wonder who the real savages are: the Indians or the people who ultimately drove them from their homeland and murdered them. Eli McCullough, who builds a Texas empire based first on cattle and finally on oil, is every bit as savage as the Indians.The Son is an epic, sometimes lyrical in its writing, sometimes blunt and crude, sometimes difficult to follow because of Meyer’s unusual way of moving from the 1850s to the early 1900s to 1930 and back again — on and on throughout the book. It’s certainly an important saga about a chapter in American history that’s gotten plenty of attention before, but never quite like this. ...more",Notes are private!,0,0,1,"Oct 31, 2013",Dec 2013,"Oct 31, 2013",,Hardcover,view (with text),/book/show/16240761-the-son
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,News of a Kidnapping,"García Márquez, Gabriel",,9780140267839,0140267832,291        pp,3.89,"14,210",1996,"Jul 30, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"COLOMBIA’S NIGHTMAREThis is not the same Gabriel Garcia Marquez who charmed and beguiled us with such magical books as One Hundred Years of Solitude aCOLOMBIA’S NIGHTMAREThis is not the same Gabriel Garcia Marquez who charmed and beguiled us with such magical books as One Hundred Years of Solitude and Love in the Time of Cholera. This is a much more sober man, one who was determined to chronicle the most bizarre and awful chapter in the history of Colombia with utmost precision and clarity. It’s the story of the abduction of ten Colombians — some of them prominent journalists — who were abducted by the drug lord Pablo Escobar as bargaining chips against his extradition to the U.S. Garcia Marquez tells the story from the viewpoint of the people who were kidnapped and the family members and government officials who tried to negotiate their release. His research is impeccable, giving the reader intimate details of how the hostages lived during their long ordeals. He portrays their boredom and frustration so well the book at times becomes boring.His style here is much different than the style he used in his fictional masterpieces. It’s very straight-forward, sometimes boring, sometimes powerful. When he describes the tragic death of Diana Turbay, who is killed by the police during a botched rescue attempt, he lets her provide the details:	“They killed me,” she screamed. “I can’t move my legs.”	She could not, in fact, but she felt no pain either, and she asked Richard to look at her back because before she dropped she had felt something like an electric shock at her waist. Richard raised her shirt and just above the left hip bone saw a clean tiny hole, with no blood.The book shows how crazy Pablo Escobar really was, but how effective he was at holding the people of Colombia hostage. The poor people loved him because he gave them soccer fields and paid their children more money than they ever imagined to do his dirty work. But they seemed to overlook the fact that he also killed anyone who challenged his absolute authority, including those children, four former presidents and even his own lawyer.One of the exquisite ironies of the book is the enormous amount of time and energy taken by Escobar during the hostage negotiations to discuss the numerous ways the government violated his human rights. This is an important book, even though it gets tedious at times, because it shows how a psychopath with unlimited money can not only recruit enough thugs from the slums and bribe enough law enforcement people to hold an entire nation hostage, but also destroy a culture. It should serve notice to Mexico, which inherited Colombia’s drug problem, and is now facing many of the same legal and social breakdowns that plagued Colombia in the 1990s. ...more",Notes are private!,0,1,1,"Jul 24, 2013","Aug 02, 2013","Jul 24, 2013",,Paperback,view (with text),/book/show/16251.News_of_a_Kidnapping
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Canada,"Ford, Richard",0061692042,9780061692048,0061692042,420        pp,3.52,"26,981",Jun 2012,"May 22, 2012",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read Canada simply because I knew Richard Ford had written a Pulitzer Prize winner. But this book moves so slowly, I was ready to put it down after I read Canada simply because I knew Richard Ford had written a Pulitzer Prize winner. But this book moves so slowly, I was ready to put it down after the first five chapters. But I didn’t; after all, the author won a Pulitzer…At the end of Chapter 6, when the young narrator’s father takes him and his sister on a ride to an Indian reservation outside Great Falls, Montana, he says, “It felt as if nothing had been accomplished coming out there, nothing our father was interested in or worried about or needed to see…I have no idea why we’d gone there.” It might just be the epigram for this book, which bubbles like a pot of water on the stove but never gets close to boiling.It’s hard to believe that the man who wrote this interminably boring book wrote a Pulitzer Prize winner. Richard Ford has the remarkable ability to write with great intimacy about the most mundane details of his characters’ lives, but so what? Even when he writes about the bank robbery that consumes the lives of the four main characters in this dreary book, he does so with a total lack of drama. Even when Dell, the young narrator, has sex with his twin sister Berner, Ford writes as if it was a passing cloud or a sneeze. “It doesn’t bear repeating. It meant little, what we did, except to us, and only for the time,” Dell says.The pace picks up a bit three quarters of the way through the book — no kidding! — but Ford uses a cheap shot, a murder that comes out of the gloomy Saskatchewan sky, to stir up a little bit of interest. Even that, though, fails to evoke much emotion other than the one emotion that seemed to propel Ford when he wrote this remarkably unprofessional book: sadness....more",Notes are private!,0,0,1,"Apr 23, 2013","May 26, 2013","Apr 15, 2013",,Hardcover,view (with text),/book/show/12872236-canada
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Island Beneath the Sea,"Allende, Isabel*",0061988243,9780061988240,0061988243,457        pp,4.10,"42,281","Aug 25, 2009","Apr 27, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Island Beneath the Sea is an epic historical novel. Isabel Allende is as much an historian as she is a novelist. Her depiction of the French slave ownIsland Beneath the Sea is an epic historical novel. Isabel Allende is as much an historian as she is a novelist. Her depiction of the French slave owners in Saint Domingue — present-day Haiti — is absolutely mind numbing. It shows how human beings can completely abandon morality in the name of economic gain. The way the plantation owners of 18th century Haiti treated their black slaves can only be compared to the way Hitler treated the Jews.Allende’s heroine, Tete, a beautiful slave who is raped by her master when she is only eleven, is an admirable woman, full of dignity and strength. Throughout her life, she suffers one indignity after another, and emerges stronger than ever.Toulouse Valmorain, Tete’s master, is the quintessential despicable character. Even after Tete and her young lover Gambo save him from certain death at the hands of Saint Domingue’s revolting slaves, he treats Tete with disdain and disrespect. When the Valmorain family escapes to Louisiana and Tete is given her freedom, he refuses to recognize the daughter he had with her. Valmorain is at the same time high-handed and weak. He’s terrorized by a she-devil of a second wife, unable to accept his legitimate son’s anti-slavery ideas and is so stubborn he betrays the people who should mean the most to him. This is not an uplifting book, and Allende’s broad-brush approach to her story often makes it difficult to relate to her characters. Seldom does she show you enough of the main players for you to empathize with them — or despise them. Most, even Zarite, are foils for Allende’s broader purpose — writing the history of slavery and its victims, first in Haiti, and ultimately in Louisiana. In spite of that, Island Beneath the Sea definitely enlightened me about an appalling chapter in the history of the Americas, one that’s been kept in the shadows for centuries. This is an important addition to our literary history....more",Notes are private!,0,0,1,"Feb 19, 2013","Apr 06, 2013","Feb 19, 2013",,Hardcover,view (with text),/book/show/7005479-island-beneath-the-sea
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Flag for Sunrise,"Stone, Robert",0330370979,9780330370974,0330370979,448        pp,3.86,"1,060",1981,"Jan 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A Flag for Sunrise is the story of four very different people who are brought together by the growing revolutionary conflict in a Central American co	A Flag for Sunrise is the story of four very different people who are brought together by the growing revolutionary conflict in a Central American country that seems very much like Nicaragua nine years before the Sandinista Revolution ousted Anastasio Somoza and broke an eighty year chain of U.S.-backed dictatorships. 	• Holliwell is an American academic who spent time in Vietnam before going to Honduras to speak at the university. He is drafted by a pair of CIA agents to come with them to the fictional country of Tecan.	• Pablo Tabor is an awol, drug-addled Coast Guardsman who joins up with a group of gun runners who are heading to Tecan.	• Sister Justin is a beautiful young nun who works in a mission on the Caribbean coast of Tecan. She questions not only her faith, but her reasons for staying in a country where she is not wanted.	• Father Eagan is an elderly priest who works in the mission with Sister Justin. He’s driven to madness after seeing the frozen body of a young woman who was killed by a psycopath who roams the beaches of Tecan. 	Robert Stone has written a story that is at times brilliant and mystical, at times unfathomably abstract. He beautifully portrays the lives of four people suffering from the disillusionment and drift that infected so many post-Vietnam Americans. This is not an uplifting book. By the end, the reader is left with the same sense of despair and emptiness that consumes all four characters....more",Notes are private!,0,0,1,not set,"Sep 14, 2012","Dec 19, 2012",,Paperback,view (with text),/book/show/241951.A_Flag_for_Sunrise
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Georgia Bound,"O'Neill, Frank*",1475054718,9781475054712,1475054718,251        pp,4.46,13,"Nov 30, 2012","Nov 30, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Pine Hill had always been a sleepy town in the foothills of the Appalachians until mill owner Jed Norton dies in his mistress' bed. At first it looks Pine Hill had always been a sleepy town in the foothills of the Appalachians until mill owner Jed Norton dies in his mistress' bed. At first it looks like a heart attack, but an autopsy reveals something far more shocking. Georgia Bound is a heart-stopping tale of murder and magic with an ending that's sheer surprise.Jack Monahan, a tough reporter who doesn’t believe in the supernatural, finds himself entangled in the eeriest murder mystery of his career, one that nearly gets him killed and challenges all his beliefs in science and rational behavior. As the bodies begin dropping like flies in a cold snap, Monahan’s quest to find out what’s going on takes him on a wild odyssey from North Georgia to West Africa, South America, Italy and the South Carolina lowcountry. The suspects include a Gullah witch doctor with magical powers, the dead man’s long-abused wife, a rival mill owner who breeds race horses and man-eating piranhas, the dead man’s vengeful mistress, the corrupt sheriff, the local drug dealer and a famous televangelist who’s involved with the dead mill owner’s wife. ...more",Notes are private!,0,0,1,not set,Jan 2013,"Dec 07, 2012",,Paperback,view (with text),/book/show/16280176-georgia-bound
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Middlesex,"Eugenides, Jeffrey",0312422156,9780312422158,0312422156,529        pp,4.03,"639,180","Sep 04, 2002","Sep 16, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"There’s nothing quite so satisfying as a novelist who can write about sweeping world events and see them through a microscope, then translate what he There’s nothing quite so satisfying as a novelist who can write about sweeping world events and see them through a microscope, then translate what he sees into poetry. That’s precisely what Jeffrey Eugenides does in Middlesex, his epic work about the Greek migration from the homeland to the promised land.  Middlesex is historical in its scope. Its narrative ranges from the Greco-Turkish war of the 1920s to the Greek flight to Detroit and the dramatic changes in that city over the next 50 years. At the same time, it is the personal story of a family with a very confounding biological identity. Eugenides’ poetic touch is everywhere: in the utterly unique way he describes the sexual awakenings of the narrator’s grandmother Desdemona Stephanides in the Greek village of Bithynios and his mother Theodora in Detroit twenty five years later. You see it in the maniacal ride of Jimmy Zismos across Michigan’s Lake St. Claire. It shimmers in his chronicles of the early days of the Nation of Islam, in his description of the brutal working conditions in the Ford Motor Company of the 30s, in the lyrical depiction of the birth of the narrator, in the way he describes the events that spawned the Detroit riots of 1967. And finally, in the fascinating way he describes Callie’s sexual transformation, like watching a tadpole morph into a frog.Middlesex is both hilarious and dead serious. Eugenides has reached the height of his genius in this brilliant book. ...more",Notes are private!,0,0,1,not set,"Jan 12, 2013","Dec 07, 2012",,Paperback,view (with text),/book/show/2187.Middlesex
