,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Robert's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
608,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Becoming Dickens: The Invention of a Novelist,"Douglas-Fairhurst, Robert",0674050037,9780674050037,0674050037,400        pp,3.93,161,"Oct 03, 2011","Oct 03, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Becoming Dickens: The invention of a novelist is a really good book. I don’t normally come out and say something like that right from the start, but tBecoming Dickens: The invention of a novelist is a really good book. I don’t normally come out and say something like that right from the start, but this book is elaborately researched, perceptive, intriguing, and very well written. The Charles Dickens who appears here is something of a haunted, insecure but at the same time dogged and brilliant figure. Yes, he was damaged as a child by his father’s multiple insolvencies, but yes, he also was a resourceful law clerk, journalist, essayist, playwright, and of course, novelist. In fact, he became the major English-language novelist of his day.Without psychologizing, Douglas-Fairhurst portrays someone who was a great mimic, a comedic personality and an exceptionally evasive figure. Douglas-Fairhurst has the good sense to understand why Dickens (and others) ultimately chose to write fiction: because you can live better in fiction than you can in life, because the characters you meet are funnier, sadder, more provocative…and because “the world” is replete with articulated moods and details, things that slip past notice unless you are preying upon them with your curiosity and vocabulary and sense of literary “possibility.”I had no idea how hard Dickens worked as a fledgling journalist and satirist before The Pickwick Papers made him a national figure in England. He covered parliament, elections, the courts, the prisons, and the social life of his times. Douglas-Fairhurst knows those times well, and he has an extraordinary ability to cite just the right passage from Dickens’s writings to illustrate a point…but not only that…he also excels in drawing on the writings of others–Thackery, for instance, or diarist/memoirists that only a specialist in 19th century British social history would know.At the same time, I wasn’t familiar with how many plays Dickens wrote, or how often he took on roles himself, or how unhappy he clearly was in his marriage…something Douglas-Fairhurst attributes to Dickens having chosen the wrong sister to marry…and then watched the younger one die a sudden, early death.The Pickwick Papers was the first Dickens novel I read. I was eleven. I suppose I understood 60% of what was going on. Then came Great Expectations, David Copperfield, and Bleak House–a novel I read in college and still regard as one of the most astonishing books written since Shakespeare. Dickens had a plastic personality–meaning that he adapted to circumstances if he had to (he didn’t like it, but he did it)–and that marvelous plastic style, capable of rendering low-lifes, aristocrats, children, barristers, cabbies, thieves and entire cities and landscapes in quick, powerful fashion.Ultimately, Douglas-Fairhurst doesn’t really pin Dickens down. One can tell he was “a case” and there probably was some kind of psychological disorder at the heart of his drive and imagination, but the point made here is that Dickens kept on inventing himself as he invented his stories.Again, a good book....more",Notes are private!,0,1,1,not set,"Jun 24, 2012","Jun 24, 2012",,Hardcover,view (with text),/book/show/11506880-becoming-dickens
609,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,By Night in Chile,"Bolaño, Roberto",0811215474,9780811215473,0811215474,118        pp,3.89,"13,021",Nov 2000,"Dec 01, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This short novel subtly draws politics and literature in Chile together. It's a deathbed memoir told from the perspective of a literary-minded priest/This short novel subtly draws politics and literature in Chile together. It's a deathbed memoir told from the perspective of a literary-minded priest/poet/critic who has worshipped the word more than the Word. The writing is moody, quick, almost expository. Events flash past that only someone with a knowledge of Chilean history would understand. Bolano criticizes both sides--the literary/religious types who hypocritically ignore political excesses and the political types who, under the very feet of a literary salon in a basement, conduct torture of regime enemies. The actual events in the novel really aren't the novel's strong point; what matters more is the suggestive reminiscence, the bittersweet reflection, the flighty recollection of the dying priest. In the end, he seems to have been a priest who didn't matter much, a critic who didn't matter much, and a poet who didn't matter much. Except in relation to Pablo Neruda, who makes brief appearances in the text, this is probably a good outcome. Few, if any, of the other figures in the book seem to have done much good in the world with their weightier talents.The blurb language on the cover of the book suggests this is ""still his greatest work""--James Wood, New York Times Book Review. That's by far not so. 2666 is wilder, less tidy, and much more brilliant....more",Notes are private!,0,2,1,not set,"Jun 22, 2012","Jun 22, 2012",,Paperback,view (with text),/book/show/63031.By_Night_in_Chile
610,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Absence of Mind: The Dispelling of Inwardness from the Modern Myth of the Self,"Robinson, Marilynne",0300145187,9780300145182,0300145187,158        pp,3.80,948,2010,"May 25, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jun 13, 2012",,Hardcover,view,/book/show/6965304-absence-of-mind
611,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Writer's Diary, Volume Two, 1877-1881","Dostoevsky, Fyodor",0810115174,9780810115170,0810115174,644        pp,4.14,71,1886,"Jul 20, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you don't love Dostoevsky or Russian literature of the 19th century, or if you are not an historian, this probably is a volume you can skip.But if If you don't love Dostoevsky or Russian literature of the 19th century, or if you are not an historian, this probably is a volume you can skip.But if you are an historian in particular--more than a lover of Dostoevsky and literature of his century--you probably would want to read this book and think about what it means in the 21st century.Here there is one overwhelming issue, what Dostoevsky calls ""The Eastern Question."" This is the issue that pertains to Russia's mission, driven by Orthodox Christian values, protecting the Slavs of the Balkans and thereabouts from Islamic Turkey's encroachment and Western European machinations.Second, one is exposed to Dostoevsky's almost irrational passion about the Russian ""People,"" in contradistinction to the Europeanized class (he was a member) who mistook Russia's fate as lying in the west.In combining these two issues (The Eastern Question and The People) by virtue of Orthodoxy, Dostoevsky exhibits a genteel but Leninesque intensity that rejects anything other than either a universal or perhaps simply Asian fate for the Russians.He argues, argues, argues, and you wouldn't want to try to wear him down. We are the true children of Christ, he says, whereas Rome is a secularized version of Christianity that when it lost true power through the Vatican picked it up in France and then ran smack into Lutheran Germany.And Asia, including Constantinople, is Russia's destiny. Likewise, one presumes, though he doesn't make the case, the Levant, including Palestine (now Israel.)That Dostoevsky would blog at a length comparable to War and Peace on matters of political and military consequence is almost astonishing. Here you have the master psychological novelist giving up his greatest strength--characterization--in order to try to make an abstraction called the People central to his writing. It doesn't really work. He is syrupy in his devotion to these peasants. He overlooks what we can safely assume is a full quotient of human fraility and venality. He insists that Christ dwells within the reaper's heart and the sweat on her back and the warts on her chin. And he rather genially won't give up, employing vast rhetorical skills and that unmistakable energy of his, the energy that created Crime and Punishment, The Brothers Karamazov, and so many other much more compelling--riveting--novels and stories.The level of historical and contemporary information he attains is nothing short of awesome. This is before the Internet, remember. This is before fresh newspapers at your doorstep. People did have newspapers, of course, but they arrived late, and you had to recompose chronologies and reimagine realities out of sequence. So one assumes he read all he could and did what people used to do: talked with others whenever he wasn't writing.Toward the end of his diaries, just before his death, Dostoevsky muses about whether Russia shouldn't just forget about Europe for a while and concentrate on Asia. He's prescient, in a way. He understands the minerals, oils and gases out there in Siberia and down in the Caspian basin. He foresees the geo-political fact that is beginning to dawn on the rest of us (here in the U.S.). Europe is really only a little piece of what we call Eurasia, giving Europe far too much credit. It's Asia that is humanity's fulcrum, not Europe, and not North America. Hence, when we ponder Putin, we are well advised to ponder Russia's passion for authority at the top. This man is a czar reincarnated. Mere ideology (Marxist-Leninism) isn't enough to hold 11 time zones together. For that the Russians expect a kind of demi-god to do the job, or the demi-god expects that of himself.There are passages in this volume devoted to literature and society--particularly one incident in which a pregnant woman throws her step-child out a window and the child survives a forty foot fall--but these passages are diversions from the main argument: Russia is an Orthodox country, full of Christian believers, destined to bring the world a new ""word."" It is almost impossible to believe that a writer so gifted in portraying impassioned evil could be such an advocate for self-sacrificing faith, but to a lesser extent, Tolstoy and Solzhenitsyn were cut from the same cloth. This is the way Russia is: on the margins of the world and determined to change all that, placing itself at the center....more",Notes are private!,0,3,1,not set,"May 22, 2012","May 22, 2012",,Paperback,view (with text),/book/show/361590.A_Writer_s_Diary_Volume_Two_1877_1881
612,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dancing Wu Li Masters: An Overview of the New Physics,"Zukav, Gary",,,,416        pp,4.01,"10,740",Mar 1979,"Aug 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a book that lightly, and perhaps appropriately, suggests a connection between eastern religions and the developments in 20th century physics, This is a book that lightly, and perhaps appropriately, suggests a connection between eastern religions and the developments in 20th century physics, notably Einstein's theories of relativity, Heisenberg's uncertainty principle, and the collective effort, from Max Planck through Einstein to Nils Bohr and many others, to develop quantum theory, quantum mechanics and other dimensions of ""quantum"" reality.The fundamental issue is that logic breaks down in the quantum world. This is explained well. Quantum reality deals in probabilities, not certainties, and phenomena that could be waves or could be quanta or particles, depending on when they are measured.There is a huge quotient of the subjective in quantum thinking, which is to say that the observer alters that which is observed, and that which is observed has a somewhat uncanny similarity to the lightning fast disjunctures that characterize the human mind. We think about one thing, then another. We flash from mood to mood. We imagine impossible things. We dream in gravity-defying dimensions that also take us back in time.The eastern religions enter the picture describing everything that we take note of as illusion...or a veil...or the Tao...the path...all in motion...all self-transforming...all becoming as opposed to all permanent and present.Sometimes books like this one capture us because we think they will be fairly easy primers, sexed up with lots of provocative speculation. This isn't that kind of book. Its dry and demanding in places, necessarily so.When it was written, string theory wasn't around. A lot of other things weren't around either. But it's still a good book if approached with a certain diligence. There's little doubt that we do live in a quantum world, but we are insufficiently educated to understand that. Breaking the news to the great uneducated public is something Zukav does well....more",Notes are private!,0,11,1,not set,"Mar 20, 2012","Mar 20, 2012",,Paperback,view (with text),/book/show/64794.Dancing_Wu_Li_Masters
613,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Writer's Diary,"Dostoevsky, Fyodor",0810125218,9780810125216,0810125218,574        pp,3.71,"1,471",1881,"Mar 17, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Review: A Writer’s Diary by Fyodor Dostoevsky, Volume 1 (1873-1876)I’m almost tempted to say that Dostoevsky became the first blogger when he decided Review: A Writer’s Diary by Fyodor Dostoevsky, Volume 1 (1873-1876)I’m almost tempted to say that Dostoevsky became the first blogger when he decided to publish a monthly diary, paid for by subscriptions, in 1873. This literary experiment includes everything from letters, literary battles, and short stories to fragments of poems, recollections and long polemics focused on Russia’s system of justice (which had undergone a substantial reform in the previous decade.)It’s a whopper of a book, over 700 pages. Do you have to be a Dostoevsky fanatic to want to read it? Probably. But it’s also true that anything Dostoevsky wrote had (and still has) a relentless force and crackling energy worth exploring.In a very long introductory study, Gary Saul Morson of Northwestern University makes a valiant attempt to suggest that many of Dostoevsky’s failings and surprising shifts of genre and subject in his Writer’s Diary amount to a new kind of literature. I didn’t find myself persuaded this was the case, although it is oddly Russian for a writer to push words in any direction he wishes (Solzhenitsyn ended up working in a kind of fictional/historical pastiche format and didn’t like the term novel applied to what he was doing).I won’t go through this book item by item, but I did find a few things worth remarking.Dostoevsky’s faith in the Russian People and the Russian Orthodox Church was boundless.Dostoevsky was deeply preoccupied with the so-called “Eastern Question” which actually refers to Europe’s eastern border on Russia and not to Russia’s eastern border with the Orient.He was a man of strange compassion, always ready to take up the pen to assault injustices perpetrated by Russia’s new courts.He liked to think of Russia as a kind of new country, still fresh and waking up to its mission on earth.He rejected the notion that pan-Slavism was a key to understanding Russia’s quarrel with Europe; he liked to place more emphasis on a spiritual fraternity that united people under the auspices of the Russian Orthodox Church, or Eastern Orthodox Church, as the case may be (though not the Greek Orthodox Church).The line of descent he liked to trace in religious affairs went from Byzantium into what would become Russia, which inherited Orthodoxy in its proper form and had, in some vague way, a claim on Istanbul, or Constantinople. He was an unthinking, reflexive anti-Semite of the worst kind.He adored children.His capacity to write great courtroom scenes in his novels is mirrored in his Writer’s Diary. His oratorical power was silent, spoken in ink, but thunders when you read it.He could be whimsical, self-deprecating, witty, casual and many other endearing things one wouldn’t think of in association with the author of Crime and Punishment.Somehow (presumably through intensive reading of newspapers and direct correspondence) he was able to keep up with the events of the day, including wars hundreds of miles away from where he wrote, in great detail. One wouldn’t think one could do that without the benefit of today’s instantaneous forms of communications, but I can’t see any difference between what he knew about public affairs and what our current pundits know...or don’t know. H.e was on top of thingsThere is a second volume to The Writer’s Diary that covers the years 1877-1881. I’ll probably read it because I am, in fact, a Dostoevsky fanatic and generally fascinated by Russian writers and Russia as a country. The critically important lesson one learns in the first volume of The Writer’s Diary is how alienated, confused, attracted and repelled Dostoevsky was with regard to Europe, not to mention America. We follow Putin’s Russia...or Yeltsin’s Russia...or Gorbachev’s Russia and shake our heads. That’s probably because we don’t fathom Russia’s sense of difference, vulnerability, and mission vis-a-vis the West. Dostoevsky knew all about it, and it shows up on every page of this large strange book. ...more",Notes are private!,0,27,1,not set,"Mar 10, 2012","Mar 19, 2012",,Paperback,view (with text),/book/show/6409458-a-writer-s-diary
614,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Synchronicity: The Bridge Between Matter and Mind,"Peat, F. David",0553346768,9780553346763,0553346768,256        pp,3.93,290,"May 01, 1987","May 01, 1987",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Synchronicity by F. David Peat is an attempt to explain the following:I was just thinking about you, hadn’t seen you in years, and suddenly there you Synchronicity by F. David Peat is an attempt to explain the following:I was just thinking about you, hadn’t seen you in years, and suddenly there you were.I had a dream you weren’t well, and now I find you have cancer.I woke up feeling lucky, don’t know why. Went to the racetrack and picked two winners.What is going on here? Peat suggests that there are two orders in the universe: the explicit, which is what we see, and the implicit, which underpins and connects what we see to realities distant from our immediate perception.Peat’s simplest explanation of this situation draws on Carl Jung, who contended, in effect, that we all are icebergs of consciousness floating on a sea of unconsciousness that connects and gave rise to us in the first place.A more complicated explanation draws on quantum theory, wherein two subatomic particles can become “entangled” and remain connected to one another despite thousands of miles, or more, of distance between them. This is one of those provocative books that explores our indifference to why things are as they are...they just are.It ends with an interesting image: aliens land on earth, see humankind’s sameness all over the globe and cannot imagine how we can tolerate, and even provoke, the fantastic inequality of conditions that prevail in the developed and developing world....more",Notes are private!,0,3,1,not set,"Mar 03, 2012","Mar 04, 2012",,Paperback,view (with text),/book/show/92550.Synchronicity
615,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Line in the Sand,"John, Rachel St.",9780691141,,,unknown,3.70,121,"Jun 12, 2011",2011,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A Harvard professor, Rachel St. John, has just published a useful and comprehensive short history of the western U.S.-Mexico border (meaning from El PA Harvard professor, Rachel St. John, has just published a useful and comprehensive short history of the western U.S.-Mexico border (meaning from El Paso to San Diego.)It is a tale that approaches geography as a multiform kind of space: social space, indigenous space, national identity space, commercial space, smuggling space, and so forth.Early on, as history records, the United States found ways to take what we call the northern portion of the U.S.-Mexico border from Mexico by purchase, diplomacy, and political supremacy based on population. Thereafter, both Mexico and the U.S. found the new border between our two countries hard to define as a literal line in the sand and even more difficult to define as an emblem of state power: my law is the only law on this side...your law is the only law on that side.Having worked and lived on the border for a number of years, I know what a rough, ambiguous and violent place it can be. There are things I have seen in the canyons north of Tijuana, right at the U.S. border, that have no place in what 99.9% of Americans would think to be American. Subsequent wallbuilding has quieted some of the action, but there is an ethical ugliness to the way we have approached migration and smuggling that is harsh and constant. One doesn’t have to know what to do to change things, although I have a few notions, to recognize that there is something wrong all along the border, and not just the western border.Better books to reveal the harsh realities of the border’s past and present are novels like Cormac MacCarthy’s Blood Meridian and Roberto Bolaños’ 2666. Both excel in depicting mindless violence, generally driven by greed but going beyond that. So reading Blood Meridian and 2666 is one prescription I’d offer for a national elevation of consciousness about the border. We in the U.S. need to face the fact that our insatiable appetite for drugs, cocaine, etc., is what fuels the astonishing violence and corruption that travels from our border all the way to Bolivia. The only way to change this is through the earliest kinds of childhood intervention and family support programs. Bad neighborhoods, broken families, and bad schools breed drug use. Good neighborhoods, ostensibly united families, and good schools breed drug use, too. Every family in American with young children needs help facing the torments and temptations of illicit drugs. Until we slow down consumption, we won’t slow down the killing on our own streets and further south.Illegal immigration is another important issue that breeds great misery both north and south of the border. Right now we’re in an ebb tide because jobs are scarce in the U.S. construction industry and enforcement is up, but that will change. Right now, then, would be a good time to face the fact that it would be better for Mexicans (and others) to enter the U.S. under organized worker programs--we’ve had them before--than to play cat and mouse with desperate souls in the deathly deserts of the southwest. Walls can’t be built high enough when the jobs are here to feed families. As Janet Napolitano said once, “Show me a fifty foot wall and I’ll show you a fifty-one foot ladder.” By the same token, I have seen massive walls on the border smashed through by even more massive bulldozers. Brazen? You bet. The border is a life and death proposition for hundreds of thousands, even millions, of people.But again, my practical thoughts aside, I point to the value of fiction versus history in exploring certain complex events and regions. The St. John book is informative, but not moving. The Bolaños and MacCarthy novels are riveting revelations and summons to action....more",Notes are private!,0,2,1,not set,"Feb 11, 2012","Feb 08, 2012",,Hardcover,view (with text),/book/show/13459770-line-in-the-sand
616,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best American Short Stories 2011,"Brooks, Geraldine*",0547242166,9780547242163,0547242166,363        pp,3.85,"1,996","Oct 04, 2011","Oct 04, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"There's no reason that in a given year several short stories will appear that are instant classics, and that appears to have been the case in 2011. LiThere's no reason that in a given year several short stories will appear that are instant classics, and that appears to have been the case in 2011. Like most anthologies of this nature, there is an unevenness of quality compensated to a certain degree by a great variety of approach.There are twenty stories here. Seven appeared in The New Yorker. That's thirty-five percent, far and away the most impressive representation from any periodical. Granta, Tin House and McSweeney's each made the collection twice. So now we have well over half the stories here selected from four magazines.Let's start with The New Yorker stories and say right off that they aren't classic New Yorker stories of the poignant, lyrical kind Updike and Cheever once wrote, although Claire Keegan's ""Foster,"" about a foster child in Ireland and Nathan Englander's ""Free Fruit for Young Widows,"" about sentimental attachments in Israel come close. Both are fine stories. Joyce Carol Oates's story, ""I.D."", is a fictionalized version of her much better essay about losing her husband. Here, unfortunately, the action is filtered through a familiar type of adolescent in Oates' work: the abandoned and abused kind. George Saunder's New Yorker story, ""Escape from Spiderhead,"" is a fairly boring riff on chemical experimentation on human beings. Sam Lipsyte's New Yorker piece, ""The Dungeon Master,"" is one of those tales that interweaves adolescent culture of the technological kind with the pathos and alienation that J.D. Salinger once took on more directly. It's difficult to know why either The New Yorker or this anthology's editor, Geraldine Brooks, selected the Oates, Saunders, and Lipsyte stories. Allegra Goodman's story, ""La Vida Nuova,"" is a kind of New Yorker teardrop--through it you see a confused young woman sorting out the threats of maturity through aesthetic choices and preferences.For me the best stories in this collection are Ehud Havazelet's ""Gurov in Manhattan"" and the aforementioned Englander piece.The worst stories are Caitlin Horrocks ""The Sleep"" and Steven Millhauser's ""Phantoms."" Why? Because each is a kind of idea piece, not a compelling story, with an odd hook (one village decides to hibernate throughout the winter because things are so dull there and another village is full of phantoms no one else can see...or explain). These are static, predictable efforts that well-controlled prose can't rescue. Then there is the syrupy Bret Anthony Johnston story, ""Soldier of Fortune,"" that really doesn't belong here at all. It's a workshop effort competently executed in one sense but undermined by the culminating fantasy in which the girl next door spreads her legs for the boy next door and draws him into her pain.One of the best features of this volume is the end matter, by which I mean ""Other Distinguished Stories"" of the year and a long list of magazines and their addresses...whose writers are not represented here in anything like the New Yorker/Tin House/Granta/McSweeney's abundance.The short story form still works, and people seem to be publishing and reading it in ever greater numbers. Perhaps what's needed here is an alternative to this ""Best Stories"" series that isn't so editorially clubby.Would I recommend buying and reading this volume? I suppose I wouldn't. Except for a few gems, it's not exciting....more",Notes are private!,0,0,1,not set,"Jan 23, 2012","Jan 27, 2012",,Paperback,view (with text),/book/show/10601203-the-best-american-short-stories-2011
617,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best American Essays 2011,"Atwan, Robert",0547479778,9780547479774,0547479778,272        pp,3.84,825,"Jan 01, 2011","Oct 04, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I gave this anthology 3 stars, which is a so-so grade for me. There are some fine essays like Pico Iyer's reflection on the need to meditate, cut onesI gave this anthology 3 stars, which is a so-so grade for me. There are some fine essays like Pico Iyer's reflection on the need to meditate, cut oneself off from the world, and reflect and Reshma Memon Yaqub's startling and informative account of washing a corpse per Islamic custom. And there are funny essays, like Christy Vannoy's spoof on essays called ""A Personal Essay by a Personal Essay,"" but then there are a lot of essays here that deserve Vannoy's satirical treatment.The criteria for this volume seem to have included categories such as: 1) Something weird happened to me; 2) I am weird; 3) I know someone who is weird and 4) I can't figure out whether the world is weird or not but I keep staring at it hard and it's not saying anything to me.Accidents, dismemberment, illnesses, sexual anomalies, and uncomfortable cultural adjustments are frequent topics here...like, really frequent.When the nurse treating your injury in the ER doesn't say much, what is she supposed to say? What are the green tiles in the hospital corridor supposed to say? What's that penis popping out of that guy's pants got on its mind--moi?The world comes across as a varied but somehow unrewarding place. Shopping center parking lots--now there's a topic for meditation. What are all those cars about? Why's K-Mart so dumb looking? Why don't we have any ziggurats around here? What about a cathedral? Just those rows and rows of lamp posts?And if I'm weird on the telephone, boy, am I weird in person even though I used to be a whole lot fatter when all I would do is talk to people on the phone, never let them see me.I know, some of my wisecracks are over the politically incorrect line, but if you read this book, you'll find what I'm saying shows up with metronomic predictability. The essayists can't figure things out. They drive all the way to a prison to talk to a man who murdered a childhood friend, and the guy doesn't have anything worth listening to, despite what you put yourself through approaching him. Or they discover that going through an earthquake is really a surprising experience, but you sort of get used to the corpses lying around after a few days.This provokes me to offer a few thoughts on what makes an essay good and who writes good essays. Pico Iyer, cited above, writes good essays because he's culturally insightful, not dumbfounded, and writes fine prose. Atul Gawande, who is not included, writes great essays because he too writes fine prose and they are full of fascinating medical information--and potential cures or treatments. William Gass writing about literature writes gorgeous essays; they're intellectually challenging and exquisitely phrased. Joyce Carol Oates wrote an essay in 2011 (I think; but it may have been 2010) wherein she recounted coming apart when facing the end of her beloved husband's life. Oates can be a messy stylist but not this time. Then there's a stiletto-brilliance of Joan Didion and I could go on. Good to great essays are thoughtful, vivid, full of information and would tend to make bad TV. A lot of the essays here would be great at making bad TV. That's the problem....more",Notes are private!,0,4,1,not set,"Jan 08, 2012","Jan 09, 2012",,Paperback,view (with text),/book/show/11664009-the-best-american-essays-2011
618,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Night of the Golden Butterfly        (Islam Quintet, #5)","Ali, Tariq",1844676110,9781844676118,1844676110,288        pp,3.72,367,2010,"Apr 01, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2012",,Hardcover,view,/book/show/7651212-night-of-the-golden-butterfly
619,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Almost a Family: A Memoir,"Darnton, John",0307266176,9780307266170,0307266176,368        pp,3.55,197,"Jan 01, 2011","Mar 15, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Some books make you think that the biggest mistake one can make in life is being born. There's a bit of that here, but there is also an element of ineSome books make you think that the biggest mistake one can make in life is being born. There's a bit of that here, but there is also an element of inexplicable fortitude and good fortune. John and Robert Darnton, the one a successful journalist, the other a distinguished academic, somehow managed to survive losing their journalist father early in WWII and then coping with their alcoholic mother until one wild and terrible night, the mother went through four episodes of DT's with only 14 year-old John to see her through...and after that never had a drink again. Subsequently, John followed Robert to Andover, an elite prep school, and the two of them, with ups and downs, stayed close enough to collaborate in tracking down the essential facts of their parents' lives. Example: their parents never actually married; example: their father died of ""friendly fire"" and didn't die right away, painlessly; example: both their parents slept around, married badly more than once, drank too much, and negligently contributed to an increasingly impoverished childhood for the boys...rescued at last by scholarships to Andover (which John managed to blow in a bad-boy phase of his turbulent adolescence.)The formula here is substantial journalistic detective work revealing the facts of Barney Darnton's death in the waters off Papua New Guinea. Upon finding the exact place where his father died, and meeting men who saw Barney die and had his blood on their clothes, John finds a kind of peace.In fact, it probably could be said that he (and Robert) did more to honor their father than their father ever did to honor them. Barney Darnton didn't have to cover the Pacific war theater, he was just that kind of journalist--he wanted to, never mind the little boys.Having gone on to a distinguished career as a foreign correspondent, John Darnton seems to have understood Barney's drive, but as a close observer of foreign correspondents for many years, I can tell you they are all a strange lot. Being a foreign correspondent sometimes means dangerous action; more often it means boredom, crappy hotel rooms, and interminable travel, lightened chiefly by the camraderie foreign correspondents develop among themselves and with the ""locals,"" whomever the locals may be.Part of Almost a Family addresses John and Robert's mother attempting to challenge journalistic customs as a journalist herself. She did this through the 30s, 40s and 50s. It was a tough task; she often failed to succeed, which is how I prefer to put it as opposed to simply ""failed."" No doubt male hegemony in the newsroom contributed a bit to her reliance upon alcohol.The great family memoir of our times, Angela's Ashes, possesses a species of compressed poetry that is lacking in Almost a Family. This book, written by a journalist, is pretty literal and fiercely researched. The question that arises with respect to all family sagas, however, is ""compared to what?"" The McCourts had a terrible time of it (drink playing its role), the Darntons had a terrible time of it...and so did the Kennedys...and so did your aunt and uncle. It does seem to me that a family memoir must have some kind of unity lurking within the family's demise. This tale is a bit spread out. We don't learn that much about the mature Robert Darnton, and for all the time spent on Barney Darnton,he comes across as a fine fellow among a group of not-so-fine fellows. The facts of his death are revealed more clearly that the spirit of his life, and it's just not clear how such parents, footloose and feckless, gave the world such extremely accomplished sons.Is life, as my opening lines and this book suggest, an ongoing accident? Darnton doesn't quite make the mystic chords of memory and the past prove otherwise. Again, he's a journalist, and the story is the story. If you're interested in this particular story, read it If it strikes you as a story that won't move you, there's no compelling vision here that will make it worth your time. ...more",Notes are private!,0,0,1,not set,"Dec 27, 2011","Dec 27, 2011",,Hardcover,view (with text),/book/show/8767524-almost-a-family
