,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Michael's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Game: The Struggle for Empire in Central Asia,"Hopkirk, Peter",1568360223,9781568360225,1568360223,564        pp,4.32,"7,890",1990,1994,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"We've all heard that Afghanistan has repulsed invasions for centuries. Here is the inside story of this tribal nation as a chessboard on which RussianWe've all heard that Afghanistan has repulsed invasions for centuries. Here is the inside story of this tribal nation as a chessboard on which Russian and Great Britain played a global game of chess (with occasional armed conflicts) through the 18th and 19th centuries. Russian's game was to expand its central Asian holdings and perhaps (truly in a quest for world domination) take India from the Brits and Constantinople from the waning Ottomans. This wild tale of intrigue includes a litany of 19th-century James Bond techniques including disguises, ruses, double-crosses, double-agentry, advanced weaponry; but also the sheer brutality of long, wintry marches and massacres (happened twice to the British after they thought they had taken Kabul without a battle). What did I learn? That is indeed foolhardy to meddle in this region. The book also presages two great conflicts of the 20th (Cold War) and 21st (war on Islamic terrorism) centuries. Why three stars? Hopkirk can write but I marked him down for including too many characters and with a bewildering array of names (Younghusband anyone)? Still well worth reading. Note: I got a Kindle for my birthday. This is the first book I read on Kindle. Plus side: Mighty handy and easy to read, especially if you're exercising on an elliptical machine, as I often do, in a gym. You can adjust the typeface, size and spacing at will. Minus: The guilt, the guilt! As the consumate late adopter (I only recently gave up my millstone to grind wheat), I am convinced that I am the harbinger of death for bookstores, places that I love. Another minus: Many books are not yet available on Kindle. So you wind up buying a book or lugging library book anyway. I could always turn it in. ...more",Notes are private!,0,0,1,"Jun 13, 2011","Jul 10, 2011","Jun 13, 2011",,Paperback,view (with text),/book/show/138299.The_Great_Game
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Autobiography of Mark Twain, Volume 1: The Complete and Authoritative Edition","Twain, Mark",0520267192,9780520267190,0520267192,736        pp,3.80,"8,588","Nov 15, 2010","Nov 15, 2010",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I just spent several hours browsing this book drawn from Twain's intermittent writing, typing and dictating over 30 years or so. It strikes me as a poI just spent several hours browsing this book drawn from Twain's intermittent writing, typing and dictating over 30 years or so. It strikes me as a ponderous academic folly. For all the time spent editing these papers the result is a formless jumble of outtakes and emphemera. Much of it is obviously sketches that Twain intended to revise later or never wished to publish. Example from page 240 about Villa de Quarto: ""There is a history of the house somewhere, and some time or other I shall get it and see if there are any details in it which could be of use in this chapter. I should like to see that book, for as an evolutionist I should like to know the beginning of this dwelling and the several stages of its evolution."" (It goes on: Why I am reading this?) Let's see, I left those reading glasses ... somewhere.A big clue is the dry as dust 58-page introduction which, as other Goodreads ers have observed, Samuel Clemens would have mocked. There is doubtlessly great stuff in here but why wade through it when you can read a narrative gem like Life on the Mississippi or Roughing It and not have to squint through midget type for 743 page. This recalls one of those 23-cd jazz box sets where you get 12 alternate takes of ""Night in Tunisia"" including one recorded with a kazoo lead and another where the drummer keeled over in drug haze 2:33 into the take. ...more",Notes are private!,0,5,1,not set,not set,"Jun 07, 2011",,Hardcover,view (with text),/book/show/8192278-autobiography-of-mark-twain-volume-1
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power of Art,"Schama, Simon",0061176109,9780061176104,0061176109,448        pp,3.92,"17,530","Jan 01, 2006","Nov 07, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you're like me you took an art history survey in college and then maybe a Euro-pass tour including the Louvre, British Museum, etc., and walked outIf you're like me you took an art history survey in college and then maybe a Euro-pass tour including the Louvre, British Museum, etc., and walked out thinking you knew something about art. That's a bit like owning a copy of ""Beatles 1"" and thinking you know the Beatles. In this companion book to a British TV series, Schama takes you under the skin and the canvas of 10 masters from Caravaggio to 1970s. The book's premise is that certain artworks have the power to elicit emotion and even action. Why is this? Schama actually answers that question. This is not a primer or a ""lives of the artists."" Schama assumes you know something (which in my case is literally true--I know something, but not much) about the artists and their times. He fills in plenty on such topics as religious worship in the 17th century, construction of St. Peter's, the French revolution, and the bombing of Guernica. This really is art criticism at its best. There is little painterly (or sculptor-ly) jargon and lots of living, breathing analysis and history (and even dirt on topics like Bernini's slatternly, adulterous girlfriend, fully realized in a bust that blazes with concupiscence). He never fawns over his subjects while recognizing their flaws and laziness as well as their genius. Unlike almost other ""companion"" books, which take a scrapbook approach, this one has real substance and easily stands alone (although my mother tells me the DVD of the series is also excellent). The book is nicely produced and beautifully illustrated with a few well-chosen plates. Schama's descriptive prose is so fine that you easily resist the urge to go to Google images (at least until later) because you can't tear away from this book. ADDENDUM AUGUST 2012: I was visiting my mother and watched the DVD sections on Caravaggio and Bernini. They were ridiculously overamped (and also felt padded and repetitive). When describing Bernini's ""Ecstacy of St Teresa,"" in which the floating stone nun appears to have a cataclysmic orgasm, Schama appears to have a involuntary wet dream of his own while indulging in some anachronistic purple pornographic prose. Then he has the nerve to add that the statue has inspired quite a lot of bad writing. Case in point. ...more",Notes are private!,0,6,1,not set,"May 13, 2011","Jun 06, 2011",,Hardcover,view (with text),/book/show/19797.The_Power_of_Art
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tudors,"Guy, John",1402782357,9781402782350,,168        pp,3.51,341,"Jan 01, 2000","Dec 01, 2010",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The idea behind this ""brief insight series"" is great--give readers a quick, intelligent hit on a big subject in a boiled-down textbook format. UnfortuThe idea behind this ""brief insight series"" is great--give readers a quick, intelligent hit on a big subject in a boiled-down textbook format. Unfortunately Guy is a dull, elliptical writer who seems bored with and dismissive of his subject. (With a curt wrist flick he dispenses with the Six Wives of Henry VIII, for example, by saying a lot has already been written on this.) He treats the rise and fall of Cromwell as little more than a box score. Frustratingly several large charts eat up a lot of prose real estate where Guy could have injected life and content into what passes for a narrative. And what do these charts tell you? That a lot of people died during the Black Death and England's population grew after it was over. Wow. I hear Brits also drink tea and it rains a bit there. They like their soccer, too. The ludicrously entertaining series ""The Tudors"" drew me to this subject wanting to know the real story of Henry VIII beyond the college boy haircuts and rough sex scenes. If anyone knows of a non-ponderous, non-tome of less than 12,000 pages on such subjects as Cromwell, Henry VIII's seizing of the monasteries, founding of the Church of England, the Reformation, etc.--do let me know. ...more",Notes are private!,0,9,1,not set,"Jun 07, 2011","Jun 02, 2011",,ebook,view (with text),/book/show/9756424-the-tudors
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Day of Battle: The War in Sicily and Italy, 1943-1944        (World War II Liberation Trilogy, #2)","Atkinson, Rick",0805062890,9780805062892,0805062890,793        pp,4.35,"14,727","Oct 02, 2007","Oct 02, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I recently learned that my mother's grandmother was killed by shelling during the Sicilian campaign of WWII. After An Army at Dawn I vowed to take a WI recently learned that my mother's grandmother was killed by shelling during the Sicilian campaign of WWII. After An Army at Dawn I vowed to take a WWII break but this family fact piqued my interest. ...more,Notes are private!,0,0,1,"Jun 02, 2011",not set,"Jun 02, 2011",,Hardcover,view (with text),/book/show/716532.The_Day_of_Battle
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thousand Autumns of Jacob de Zoet,"Mitchell, David",1400065453,9781400065455,1400065453,479        pp,4.02,"64,196","May 13, 2010","Jun 29, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2011",,Hardcover,view,/book/show/7141642-the-thousand-autumns-of-jacob-de-zoet
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kind Of Blue: The Making Of The Miles Davis Masterpiece,"Kahn, Ashley",0306810670,9780306810671,0306810670,224        pp,4.25,"1,248",2000,"Sep 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kind of Blue has sold 7 million copies (albeit in 50 years), making it the best-selling jazz album of all time. Far from being a safe commercial work,Kind of Blue has sold 7 million copies (albeit in 50 years), making it the best-selling jazz album of all time. Far from being a safe commercial work, KoB broke new ground by introducing new structures to jazz. Perhaps the trick was that Miles discarded complex chord structures for simple vamps that frame endless (yet hypnotic) solos by John Coltrane, Bill Evans and Cannonball Adderly. Kahn recreated this session blow by blow although the only living player on the scene was drummer Jimmy Cobb, who is not known for an accurate memory. Nonetheless he puts you in the studio and recreates this session with documentary detail while providing listen-long insights into the music. My favorite detail: What the musicians were paid (other than Miles, who took royalties). It was union scale for a brief session, max two takes per song. As I recall (I read this some years ago) they made something like $58 each. ...more",Notes are private!,0,3,1,not set,Jan 2004,"Mar 28, 2011",,Paperback,view (with text),/book/show/821948.Kind_Of_Blue
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Music Lesson: A Spiritual Search for Growth Through Music,"Wooten, Victor L.",0425220931,9780425220931,0425220931,275        pp,4.17,"5,118",2006,"Apr 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 28, 2011",not set,"Mar 28, 2011",,Paperback,view,/book/show/1622930.The_Music_Lesson
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Backstage Passes and Backstabbing Bastards: Memoirs of a Rock 'N' Roll Survivor,"Kooper, Al",0823082571,9780823082575,0823082571,352        pp,4.04,488,"Apr 22, 1998","Sep 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Al Kooper is both the Svengali and Selig of rock and roll. A skinny Jewish kid from Queens, he broke into songwriting as a Brill Building brat (fluke Al Kooper is both the Svengali and Selig of rock and roll. A skinny Jewish kid from Queens, he broke into songwriting as a Brill Building brat (fluke hit: ""This Diamond Ring,"" by Gary Lewis & the Playboys); developed a following on the Super Session albums with Mike Bloomfield; founded Blood, Sweat & Tears; produced Lynard Skynard (sp?); and was sideman to Bob Dylan (famous organ part on ""Positively 4th Street"") and the Rolling Stones (French horn into to ""You Can't Always Get What You Want""). Along the way he virtually invented jam-band music, jazz-rock, Southern-fried rock and maybe another genre or two. While documenting encounters with producers, porn stars, Jimi Hendrix's guitar, and even Norman Rockwell, Kooper shares musical insights along with the inevitable tales of debauchery, broken contracts, and drug flameouts. It's all fun to read if amateurish; it reads like a self-published vanity book with little if any editing. For example, Kooper constantly uses exclamation points and italic asides that a pro editor would delete on the first edit. But he also spins great stories in vigorous prose and a humorous, self-effacing style. The nuggets reprinted from his photo albums are a bonus. Somewhat like Keith Richards's book (another brutally honest tale conveyed with few regrets), the book loses steam as Kooper's career winds down. After getting the inside view on the making of ""Blonde on Blonde,"" you are not compelled by the guts of producing the likes of the Tubes and Eddie and the Hot Rods. The sputtering out of Kooper's solo career is sad but mitigated by the sense of his comfort in playing in a pickup band with Dave Barry and Amy Tan, just for fun. The touching denoument finds Kooper dealing with blindness and diabetes but still carrying on. If you dig Kooper's music (the good stuff has held up well) or just like reading about the music scene of the 1960s and 70s, this is highly recommended. ...more",Notes are private!,0,0,1,not set,"Apr 10, 2011","Mar 28, 2011",,Paperback,view (with text),/book/show/692333.Backstage_Passes_and_Backstabbing_Bastards
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cello Suites: J.S. Bach, Pablo Casals, and the Search for a Baroque Masterpiece","Siblin, Eric",0887842224,9780887842221,0887842224,336        pp,4.02,"2,427","Dec 15, 2009","Jan 01, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Some years ago rock critic Siblin attends a U2 show in Canada and is put off by all the spectacle. Looking for a pure musical experience, he stumbles Some years ago rock critic Siblin attends a U2 show in Canada and is put off by all the spectacle. Looking for a pure musical experience, he stumbles on Bach's six Cello Suites. Learning they are of uncertain provenance (no score exists in Bach's hand), he searches for the work's origins and uncovers the connection between Bach and the Catalan cellist Pablo Casals, who popularized the Cello Suites after discovering a score in a Barcelona music shop in 1890. From this modest premise a gripping tale develops around dual biographies of Bach and Casals (with Siblin's own tale of a rising classical music nerd woven in). Cello Suites engages sweeps of history including the era of Frederick the Great and the Spanish Civil War. (Initially Siblin's prose seems stiff, clunky and even ungrammatical, but he warms up after about 50 pages.) The book is structured around the movements of the six suites and includes plenty of musical insights. It helped me to download a complete cello suites. For all of his admiration of Casals (who became an international political figure and advocate for nuclear disarmament), Siblin warns you off from the master's intepretations, which suffer from poor recording quality and overblown sentiment. I bought a $7.99 iTunes-recommended recording by Ralph Kirschbaum. This is gorgeous. Handily Siblin tells you exactly where to go to find, for example, a Zeppelin-esque cello riff or particularly somber sarabande. Following Siblin's path I am delving into more Bach. The book includes a discography. ...more",Notes are private!,0,0,1,not set,not set,"Mar 13, 2011",,Hardcover,view (with text),/book/show/6135426-the-cello-suites
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Kids,"Smith, Patti*",,,,304        pp,4.21,"280,520","Jan 19, 2010","Jan 19, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Remember those fabulous '70s? Patti Smith sure does. If you were not in New York in the era of ""Ford to City: Drop Dead"" this will put you there. If yRemember those fabulous '70s? Patti Smith sure does. If you were not in New York in the era of ""Ford to City: Drop Dead"" this will put you there. If you were time-travel to the era of late Warhol/early CBGBs and meet everyone from Capote to Dali but especially of course Robert Mapplethorpe. ...more",Notes are private!,0,0,1,not set,"Aug 02, 2011","Mar 13, 2011",,Hardcover,view (with text),/book/show/341879.Just_Kids
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Imperfectionists,"Rachman, Tom*",0385343663,9780385343664,0385343663,272        pp,3.54,"49,530",2010,"Apr 06, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 13, 2011","Mar 26, 2011","Mar 13, 2011",,Hardcover,view,/book/show/6834410-the-imperfectionists
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,At Home: A Short History of Private Life,"Bryson, Bill",0767919386,9780767919388,0767919386,497        pp,3.98,"93,797","May 27, 2010","Oct 05, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"At Home is wildly entertaining but be warned that reading it is like being locked into a European train compartment with a a wildy discursive, somewhaAt Home is wildly entertaining but be warned that reading it is like being locked into a European train compartment with a a wildy discursive, somewhat drunk, logorrhea-suffering college professor for a long, long journey. In short the guy is fascinating and a font of skimmed knowledge about just about any subject--but he just won't stop even if you'd rather take a nap or gaze out the window. At the book's heart is a simple idea that shows you really can find stories everywhere, even just beneath your feet. Bryson takes you on a tour of an 1851 British home (build as a country parsonage) and en route tells the history of each room. Somehow this leads to discussions of the Erie Canal, brick-making in England, child labor in Victorian England, the size of tennis balls in the Renaissance era, and many many many many many other topics. Still fun you read. His sections on the English stately home and English estate garden design seem right on. The opening essay about Joseph Paxton's Crystal Palace is a marvel, but also a clue about the digressions ahead. Highly recommended but don't hesitate to skim. ...more",Notes are private!,0,2,1,not set,"Feb 08, 2011","Feb 01, 2011",,Hardcover,view (with text),/book/show/7507825-at-home
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let the Great World Spin,"McCann, Colum*",1400063736,9781400063734,1400063736,351        pp,3.95,"104,955","Jun 16, 2009","Jun 23, 2009",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book interested me as I grew up in the semi-bankrupt, filthy, graffiti-stained ungentrified New York of the 1970s and that is where it's set. McCThis book interested me as I grew up in the semi-bankrupt, filthy, graffiti-stained ungentrified New York of the 1970s and that is where it's set. McCann draws a loose circle of characters around Phillipe Petit's wire walk between the towers of the World Trade Center. Petit himself is a character and that is the first problem--there is no way this book could capture the drama and beauty of this act as adeptly as the documentary film ""Man on Wire,"" which also pulled off the impossible by triggering nostalgia for the brutish World Trade Center as an architectural paragon. The story starts well and evocatively in Dublin with the tale of two Irish brothers; one an ordinary Joe and the other a self-styled saint who joins a brotherhood and moves to the smoldering projects of the Bronx as a protector of an entire gaggle of Wizened Whores with Hearts of Gold. (Here the reader experiences the first signs of panic.) Along the way we meet a kid obsessed with photographing ""tagged"" infrastructure in obsure, hard to reach places; a group of Ur-hackers; a hit-and-run couple of no-talent conceptual artists; and a whole lot of other folks you care less and less about as the narrative dribbles away. McCann can write beautifully but this one lacks focus. (The chapter in which the prostitute-grandma-junkie spins off several thousand street epigrams might drive you especially insane, or at least to read Colm Toibin instead.)No spoiler alert as I did not quite finish this. ...more",Notes are private!,0,3,1,not set,"Jan 30, 2011","Feb 01, 2011",,Hardcover,view (with text),/book/show/5941033-let-the-great-world-spin
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clapton: The Autobiography,"Clapton, Eric",038551851X,9780385518512,,343        pp,3.83,"27,632","Jan 01, 2007","Oct 19, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book compares unfavorably with Keith Richards' 550-page ""Life."" Where as Keith regrets nothing and savors the Rock Star life of crumpled luxury cThis book compares unfavorably with Keith Richards' 550-page ""Life."" Where as Keith regrets nothing and savors the Rock Star life of crumpled luxury cars, speedboating to Italy for breakfast, and private jets, Eric regrets all and seems to savor nothing. Muhc of the book is a tedious accounting of drug addiction, alcohol and rehab; and thus is written in the language of 12-step recovery. If you're a fan skip to the parts about founding great bands and recording great albums. But even then Clapton's descriptive powers tend to the gee whiz. This is a paraphrase but I think I read this sentence 20 different times in different contexts: ""The first time I heard Hendrix it was so amazing. I had never heard anything like it. I was blown away."" ...more",Notes are private!,0,0,1,not set,Oct 2010,"Jan 21, 2011",,Hardcover,view (with text),/book/show/1207904.Clapton
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wanderlust: A History of Walking,"Solnit, Rebecca",1859843816,9781859843819,1859843816,356        pp,3.91,"5,730","Jun 01, 2001","Jan 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2011",,Paperback,view,/book/show/78287.Wanderlust
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Good,"Hornby, Nick",3426615355,9783426615355,3426615355,305        pp,3.22,"56,260","May 31, 2001","Aug 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this a few years ago and it came to mind while recently reading Jonathan Franzen's ""Freedom."" Two books by guys with female main characters/narI read this a few years ago and it came to mind while recently reading Jonathan Franzen's ""Freedom."" Two books by guys with female main characters/narrators, a feat rarely attempted and not often done well. Hornby's characters are much more likeable and there is more humor to their predicament. Hornby's narrator is a female doctor in London; her husband takes on the challenge of living his morals which means taking in homeless people. It's less of a comment on morality than the strange directions marriage can take, with a more or less happy ending. Franzen's central marriage (as of page 184) is taking a dive worthy of Sonny Liston. The humor is much more barbed and rueful. Think Frank Capra vs. Billy Wilder. ...more",Notes are private!,0,0,1,not set,not set,"Dec 28, 2010",,Paperback,view (with text),/book/show/4268.How_to_Be_Good
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Visit from the Goon Squad,"Egan, Jennifer*",0307592839,9780307592835,0307592839,274        pp,3.69,"226,780","Jun 08, 2010","Jun 08, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"David Mitchell. ""The Imperfectionists."" And now Jennifer Egan. Discontinuous, overlapping, time-warping narratives appear to be the rage, which threatDavid Mitchell. ""The Imperfectionists."" And now Jennifer Egan. Discontinuous, overlapping, time-warping narratives appear to be the rage, which threatened to turn me against this book. Can we not begin a chapter with a whole new set of characters that need to be puzzled into the overall tale? You postmodern authors are wearing upon my aging mind. Okay I got that out of my system. I loved this book. It reminded me of a streamlined ""Freedom"" with its quirky, self-destructive characters, a keener satirical edge, and similar punk rock subthemes full of boomer-packed references. Similar to Jonathan Franzen, Egan sets her characters off of a course of self-immolation fueled by their own tragic choices and self-deceptions. But unlike Franzen's unlikely denoument, Egan redeems her characters only partway and a small portion of the time. The settings are New York, LA, Africa, San Francisco and an unnamed Latin American dictatorship, where some of the book's best scary-funny scenes. And scary-funny is what Egan does well, packing her book with kleptos, nymphos, meglos, and has-beens that can leave you squirming, while also relishing each moment. With 9/11 as a backdrop, the scariness has a point driven home in the chilling final two chapters set in the near future. The book contains an entire chapter relayed in Powerpoint graphics. When I noticed this I was tempted to skip ahead. It turned out to be a moving and critical section. That's not a spoiler but an enticement, I hope. ...more",Notes are private!,0,0,1,not set,"May 04, 2011","Dec 25, 2010",,Hardcover,view (with text),/book/show/7331435-a-visit-from-the-goon-squad
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Freedom,"Franzen, Jonathan",0374158460,9780374158460,0374158460,562        pp,3.78,"168,418","Aug 31, 2010","Aug 31, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** I begin grumpily by posing this is not The Great American Novel but it is a helluva read. Why not TGAN? Not universal enough. The bo**spoiler alert** I begin grumpily by posing this is not The Great American Novel but it is a helluva read. Why not TGAN? Not universal enough. The book is pitched to people like me (the type of person zinged in Stuff White People Like) and full of references to Indie Rock Cerulean Warblers, performance artists, Victorian homes in marginal urban neighborhoods, and a sop to the Rest of America a couple of touristy visits to Hibbing, Minnesota and West Virgina. But I ripped through the book impelled by sharply drawn characters and the constant anticipation of sex and more inappropriate sex. It's like playing a 12-bar blues. Worked for a long time and will keep working a lot longer. Quibbles:1) Franzen seems almost too invested in his characters' self-wrought misery. It's almost like watching someone torture cats.SPOILER ALERT BELOW. DON'T READ MORE iF YOU HAVE not FINIshed THE BOOK! 2) Tidying-up entry comes across as contrition for his earlier cruelty. Strengths:1) Wickedly, insider-y funny.2) How many male authors can capture a female character, especially as a narrator? I can think of one: Nick Hornby in ""How to Be Good."" Won't say more because plenty have opined about Franzen and Freedom...more",Notes are private!,0,0,1,not set,"Jan 02, 2011","Dec 25, 2010",,Hardcover,view (with text),/book/show/7905092-freedom
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Over the Edge of the World: Magellan's Terrifying Circumnavigation of the Globe,"Bergreen, Laurence",006093638X,9780060936389,006093638X,438        pp,4.17,"16,775","Oct 14, 2003","Nov 02, 2004",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When I was about eight I became obsessed with Magellan. I have no idea why as I was an uncurious kid other than my interest in WWII (all the Dads in tWhen I was about eight I became obsessed with Magellan. I have no idea why as I was an uncurious kid other than my interest in WWII (all the Dads in town were vets including mine) and late-model cars, of which I had an idiot savant's ability to identify by the smallest detail (my sisters would actually try to stump me by cutting out a taillight section or fin from a magazine ad, but I would promptly respond, ""62 Rambler Classic in the special trim edition. Obviously""). My Magellan kick abruptly ended with my grandma Archangela Leccese, a lovely, calm, quiet woman who could kick your butt at any word game or crossword puzzle, crafted me a realistic Captain General Halloween costume complete with pantaloons, a breastplate and a papier mache sword. She must have worked it for hours at her foot-pedal sewing machine and at Grandpa Mike's workbench. Though it broke my heart to tell her this (and probably hers to my rue to this day), I could not wear the outfit. The thought of approaching the doorstep of all those VFW dads who served in Guadalcanal and Normandy and Iceland (my Dad) and whose sons were about to march off to 'Nam--the thought of approaching them as a semi-obscure Portugese explorer in tights--I just couldn't do it. Among my peers I was already suspected to be a ""fem"" (their word). What can I say, I was a gentle soul. I provisioned Halloween at the Army Navy Store and went with gas mask bag, fatigues and helmet as Vic Morrow's sergeant in ""Combat."" That was 1963.But I never forgot Magellan. He was like the slatternly, semi-psychotic girlfriend of yore who you were lucky to escape from, but you always, wonder, What if? (Well maybe not quite.) So I was delighted to find this book on a remainder table and it was quite okay. Bergeen is a thoughtful and scrupulous historian who puts you in the place of of a hapless Spanish crewman put out to sea for more than three years under the ruthless rule of a Portugese religious zealot and military ultradisciplinarian, a kind of Christian Brother for the 16th century. I won't tell you more about the voyage lest ""spoiler alert,"" but it did not turn out the way I remember from age eight and it's hard to imagine why I fixated on Magellan as a hero. ""Over the Edge of the WOrld"" was informative, meticulous researched and written in clear prose, although full of colorful arcane terms like arquebus and maravedi. Yet it's chore to read. Bergeen is handed the narrative gift of a voyage and he follows it from A to Z. He might have done better to shuffle the sequence. The voyage is full of Sargasso Seas and often reads like one damn thing after another. Magellan as a main character is a problem. He's 400 pages of churl and we can't get that close to him since his own journals were lost. (Bergeen relies primarily on the diaries of the wonderfully named Italian chronicleer Pigafetta, a supernumerary and Magellan loyalist during one or two mutinies and the subsequent inquiries upon the voyage's return to Seville.) For all the adventure at high seas and encounters with exotic (and sexually kinky) natives in South America, Africa, and Indonesia, the story lacks voltage; although in its documentarian dryness it does convey the advanced boredom and privation that realistically accompanies such a voyage. The producers of ""The Tudors"" might have been brought in as consultants to volt things up a bit. (TV miniseries available on Netflix. Formula: Three minutes of horses and swordplay and then sex with chambermaids. Just before closing credits, another one of Henry VIII's wives loses her head.) Still if you have had a half-century hankering to get the inside dip on Magellan--""Over the Edge of the World"" is your man. ...more",Notes are private!,0,9,1,"Dec 25, 2010","Jan 15, 2011","Dec 25, 2010",,Paperback,view (with text),/book/show/174354.Over_the_Edge_of_the_World
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life,"Richards, Keith",0297854399,9780297854395,0297854399,576        pp,3.89,"93,912","Oct 02, 2010","Oct 02, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Much has been made of Keith's mean comments about Mick Jagger, Brian Jones, Mick Taylor, etc. That's all here but so are generous and warm comments abMuch has been made of Keith's mean comments about Mick Jagger, Brian Jones, Mick Taylor, etc. That's all here but so are generous and warm comments about Mick, Keith's parents, and many more folks who have helped him along his druggy, disheveled journey. Keith also draws a fairly balanced self-portrait of a man capable of generosity, love and respect for his parents,friends and allies, but also surprising violence (guns, ""blades,"" fists, knees, kicking feet in pointy rock star boots) and needless to say epic, unprecendently self-indulgence, often involving crashing Bentleys and Mercedes or a speedboat trip to Italy for breakfast. It would be interesting to hear a rebuttal from key characters but Mick ain't talking and many others are dead.Another part of the portait that emerges is of the musician's musician--not that Keith is technically brilliant like Hendrix, but he does seem to be the weaver of the Stones sound. There is great insider info on everything from open chord guitar tuning to sound recording engineering. Although this is an ""as told to"" book there is little doubt of Keith's intelligent voice and storytelling ability behind the ghost. To wit he includes verbatim many of his cheeky, witty letters. Another nice technique is the inclusion of two-three page guest voices (helps fill in Keith's many blackouts).Like any good memoir Keith's includes a sense of times with guest appearances from Truman Capote, John Lennon, Gram Parsons, and more. As with the Stones recording career, the book trails off after about 1980. ...more",Notes are private!,0,2,1,"Nov 29, 2010","Dec 18, 2010","Nov 29, 2010",,Hardcover,view (with text),/book/show/9439303-life
