,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Daniel's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Color of Water: A Black Man's Tribute to His White Mother,"McBride, James*",159448192X,9781594481925,159448192X,295        pp,4.13,"123,673",1995,"Feb 07, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2020",,Paperback,view,/book/show/19595.The_Color_of_Water
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zoli,"McCann, Colum*",1400063728,9781400063727,1400063728,333        pp,3.69,"3,971",2006,"Jan 09, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 20, 2020","Feb 28, 2020","Feb 20, 2020",,Hardcover,view,/book/show/110894.Zoli
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amnesty,"Adiga, Aravind",1982127244,9781982127244,1982127244,256        pp,3.28,"4,137","Feb 18, 2020","Feb 18, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2020",,Hardcover,view,/book/show/46221967-amnesty
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fall Back Down When I Die,"Wilkins, Joe*",0316475351,9780316475358,0316475351,245        pp,4.05,878,"Mar 12, 2019","Mar 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2020",,Hardcover,view,/book/show/39599824-fall-back-down-when-i-die
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Incendiaries,"Kwon, R.O.*",0735213909,9780735213906,0735213909,240        pp,3.22,"23,826","Jul 31, 2018","Jul 30, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“I ate pain. I swilled tears. If I could take enough in, I’d have no space left to fit my own.”--R.O. Kwon, The Incendiaries",Notes are private!,0,1,1,Feb 2020,"Feb 05, 2020","Feb 01, 2020",,Paperback,view (with text),/book/show/46007585-the-incendiaries
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Other Side of Sanctuary: A novel,"Crabb, Cheryl*",1951214560,9781951214562,1951214560,382        pp,4.50,6,unknown,"Oct 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2020",,Paperback,view,/book/show/50343653-the-other-side-of-sanctuary
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heart of Aleppo: A Story of the Syrian Civil War,"Habib, Ammar*",,,B07D7HQ53C,252        pp,4.40,"7,674","Jul 23, 2018","Jul 26, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 13, 2020",,Kindle Edition,view,/book/show/40199729-the-heart-of-aleppo
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Colossus of New York,"Whitehead, Colson*",,,,158        pp,3.71,"3,689","Oct 21, 2003","Oct 12, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2020",,Paperback,view,/book/show/16275.The_Colossus_of_New_York
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We the Animals,"Torres, Justin*",0547576722,9780547576725,B00A7L6N44,128        pp,3.71,"21,583","Sep 02, 2011","Aug 30, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Had my three-year-old allowed me, I would have read this all in one pull. Torres has a gift for the nuance of moments and movement--he strings togetheHad my three-year-old allowed me, I would have read this all in one pull. Torres has a gift for the nuance of moments and movement--he strings together a series of brief, but meaningful chapters that really really rip at the heart. He's a master of subtlety and what most impressed me about We the Animals is that there are no victims or villains, just people, loving each other, hurting each other, being human, in all of our glory and complexity. Living.""We hit and we kept on hitting; we were allowed to be what we were, frightened and vengeful—little animals, clawing at what we needed.”--Justin Torres, We the Animals...more",Notes are private!,0,2,2,"Jul 03, 2022Jan 30, 2020","Jul 08, 2022Feb 2020","Jan 09, 2020",,Hardcover,view (with text),/book/show/10306358-we-the-animals
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sula,"Morrison, Toni",0452283868,9780452283862,0452283868,174        pp,4.03,"98,814",1973,"Apr 05, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The G.O.A.T. at her poignant finest. Gone at all is gone too soon. A shame we won't have the privilege of more of these words:""It didn't take long, afThe G.O.A.T. at her poignant finest. Gone at all is gone too soon. A shame we won't have the privilege of more of these words:""It didn't take long, after Jude left, for her to see what the future would be. She had looked at her children and knew in her heart that that would be all. That they were all she would ever know of love. But it was a love that, like a pan of syrup kept too long on the stove, had cooked out, leaving only its odor and a hard, sweet sludge, impossible to scrape off. For the mouths of her children quickly forgot the taste of her nipples, and years ago they had begun to look past her face into the nearest stretch of sky."" Toni Morrison, Sula...more",Notes are private!,0,1,1,"Mar 17, 2020","Mar 21, 2020","Jan 08, 2020",,Paperback,view (with text),/book/show/11346.Sula
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best American Short Stories 2019,"Doerr, Anthony*",1328484246,9781328484246,1328484246,372        pp,3.65,"1,509","Oct 01, 2019","Oct 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2020",,Paperback,view,/book/show/43261016-the-best-american-short-stories-2019
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Floyd Harbor: Stories,"Mowdy, Joel*",1948226111,9781948226110,1948226111,256        pp,3.94,62,"May 14, 2019","May 14, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2020",,Paperback,view,/book/show/39298111-floyd-harbor
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Dream House,"Machado, Carmen Maria*",1788162242,9781788162241,1788162242,283        pp,4.43,"124,519","Nov 05, 2019","Jan 02, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2020",,Hardcover,view,/book/show/52520830-in-the-dream-house
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Boy, the Mole, the Fox and the Horse","Mackesy, Charlie",1529105102,9781529105100,1529105102,128        pp,4.56,"189,289","Oct 10, 2019","Oct 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2019",,Hardcover,view,/book/show/43708884-the-boy-the-mole-the-fox-and-the-horse
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Reader,"Schlink, Bernhard",0375408266,9780375408267,0375408266,216        pp,3.78,"210,768",1995,"Jun 26, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 22, 2020","Mar 28, 2020","Dec 18, 2019",,Hardcover,view,/book/show/101299.The_Reader
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Deacon King Kong,"McBride, James*",073521672X,9780735216723,073521672X,370        pp,4.17,"68,062","Mar 03, 2020","Mar 03, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 15, 2023","Jul 18, 2023","Dec 06, 2019",,Hardcover,view,/book/show/51045613-deacon-king-kong
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heavy,"Laymon, Kiese*",1501125656,9781501125652,1501125656,241        pp,4.48,"39,764","Oct 16, 2018","Oct 16, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 19, 2019","Dec 09, 2019","Nov 19, 2019",,Hardcover,view,/book/show/29430746-heavy
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Warlight,"Ondaatje, Michael",1787330729,9781787330726,1787330729,290        pp,3.60,"44,611","May 08, 2018","May 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 06, 2019",,Paperback,view,/book/show/35657511-warlight
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Miniature Wife and Other Stories,"Gonzales, Manuel*",1594486042,9781594486043,1594486042,304        pp,3.59,"1,275","Jan 01, 2013","Jan 10, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Nov 2019,"Nov 19, 2019","Nov 01, 2019",,Hardcover,view,/book/show/15815337-the-miniature-wife-and-other-stories
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sacred Bliss: A Spiritual History of Cannabis,"Ferrara, Mark S.*",1442271914,9781442271913,1442271914,194        pp,3.89,18,unknown,"Oct 20, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 24, 2019","Oct 31, 2019","Oct 24, 2019",,Hardcover,view,/book/show/29894566-sacred-bliss
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cannabis: The Illegalization of Weed in America,"Brown, Brian ""Box""",1250154081,9781250154088,1250154081,256        pp,3.94,952,"Apr 01, 2019","Apr 02, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 22, 2019","Oct 23, 2019","Oct 22, 2019",,Hardcover,view,/book/show/39073360-cannabis
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Marijuana Grower's Handbook: Your Complete Guide for Medical and Personal Marijuana Cultivation,"Rosenthal, Ed",0932551467,9780932551467,0932551467,510        pp,4.35,439,"Oct 01, 1987","Jun 08, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 16, 2019","Oct 22, 2019","Oct 16, 2019",,Paperback,view,/book/show/7857644-marijuana-grower-s-handbook
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cloud Atlas,"Mitchell, David",0375507256,9780375507250,B00A2M3QD4,509        pp,4.01,"248,805",Mar 2004,"Aug 17, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 12, 2019",,Paperback,view,/book/show/49628.Cloud_Atlas
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apeirogon,"McCann, Colum*",030787804X,9780307878045,030787804X,15        pp,4.25,"21,707","Feb 25, 2020","Feb 25, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2019",,Audio CD,view,/book/show/50732671-apeirogon
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hotel World,"Smith, Ali",0140296794,9780140296792,0140296794,238        pp,3.59,"7,162","Apr 25, 2001","May 07, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2019",,Paperback,view,/book/show/123036.Hotel_World
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cannabis and CBD for Health and Wellness: An Essential Guide for Using Nature's Medicine to Relieve Stress, Anxiety, Chronic Pain, Inflammation, and More","Sherman, Aliza*",1984856863,9781984856869,B07HX252LD,175        pp,3.95,85,unknown,"Jun 04, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 20, 2019","Aug 26, 2019","Aug 20, 2019",,Kindle Edition,view,/book/show/46142357-cannabis-and-cbd-for-health-and-wellness
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Dancing Elephants,"Bhuvaneswar, Chaya*",1945814616,9781945814617,1945814616,208        pp,3.65,445,"Oct 09, 2018","Oct 09, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 06, 2019",,Paperback,view,/book/show/39607580-white-dancing-elephants
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Man, Oh Man","Corrao, Mike*",,9780991446315,0991446313,115        pp,4.37,27,"Oct 23, 2018","Oct 23, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 06, 2019",,Paperback,view,/book/show/40385985-man-oh-man
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thrift Store Coats,"Rexroat, Brooks*",0991446399,9780991446391,0991446399,178        pp,4.50,24,"Apr 24, 2018","Apr 24, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 06, 2019",,Paperback,view,/book/show/38117667-thrift-store-coats
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Weed: An Entrepreneur's High-Stakes Adventures in the Budding Legal Marijuana Business,"Hageseth, Christian*",113728000X,9781137280008,113728000X,256        pp,3.83,313,"Apr 21, 2015","Apr 21, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 30, 2019","Aug 12, 2019","Jul 30, 2019",,Hardcover,view,/book/show/23014742-big-weed
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Growing Marijuana: How to Plant, Cultivate, and Harvest Your Own Weed","McCarthy, Tommy",1616080930,9781616080938,1616080930,224        pp,4.11,27,"Apr 22, 2011","Apr 22, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 29, 2019","Jul 30, 2019","Jul 29, 2019",,Paperback,view,/book/show/11829555-growing-marijuana
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Higher Etiquette: A Guide to the World of Cannabis, from Dispensaries to Dinner Parties","Post, Lizzie",0399582398,9780399582394,0399582398,176        pp,3.82,134,unknown,"Mar 26, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 22, 2019","Jul 29, 2019","Jul 22, 2019",,Hardcover,view,/book/show/40766432-higher-etiquette
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Drive-Thru Crematorium,"Bassoff, Jon*",162105280X,9781621052807,162105280X,168        pp,3.85,54,unknown,"Aug 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2019",,Paperback,view,/book/show/50080706-the-drive-thru-crematorium
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,There There,"Orange, Tommy*",0771073038,9780771073038,0771073038,304        pp,3.98,"181,631","Jun 05, 2018","May 07, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Worthy of all the attention!The power Tommy Orange creates in simplicity is something to behold. You read with this feeling of inertia and when it begWorthy of all the attention!The power Tommy Orange creates in simplicity is something to behold. You read with this feeling of inertia and when it begins to build and you feel the story(s) coming to a head you are not left unsatisfied“If you were fortunate enough to be born into a family whose ancestors directly benefited from genocide and/or slavery, maybe you think the more you don’t know, the more innocent you can stay, which is a good incentive to not find out, to not look too deep, to walk carefully around the sleeping tiger. Look no further than your last name. Follow it back and you might find your line paved with gold, or beset with traps.”― Tommy Orange, There There...more",Notes are private!,0,4,3,"Jul 09, 2023Apr 19, 2022Jul 10, 2019","Jul 10, 2023Apr 23, 2022Jul 18, 2019","Jul 10, 2019",,Paperback,view (with text),/book/show/43970393-there-there
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cannabis Pharmacy: The Practical Guide to Medical Marijuana,"Backes, Michael",157912951X,9781579129514,157912951X,320        pp,4.27,456,"Oct 08, 2013","Sep 09, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 08, 2019","Jul 10, 2019","Jul 08, 2019",,Paperback,view,/book/show/17555068-cannabis-pharmacy
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grand Union,"Smith, Zadie",0525558993,9780525558996,0525558993,246        pp,3.27,"8,717","Oct 08, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2019",,Hardcover,view,/book/show/43608928-grand-union
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manhattan Beach,"Egan, Jennifer*",1476716749,9781476716749,1476716749,448        pp,3.62,"87,025","Oct 03, 2017","Jun 05, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 22, 2019",,Paperback,view,/book/show/37510291-manhattan-beach
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Restless Souls,"Sheehan, Dan",1632460661,9781632460660,1632460661,256        pp,3.76,273,unknown,"Apr 10, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I had the great pleasure of getting to know Dan a little while touring together after our debuts were released by the same publisher (Ig Publishing) iI had the great pleasure of getting to know Dan a little while touring together after our debuts were released by the same publisher (Ig Publishing) in 2018. He's a great guy and a great writer. Restless Souls is both heartbreaking and redemptive and really captures the full spectrum of the human condition. Dan has a real gift for dark humor and a knack for plucking at the heartstrings....more,Notes are private!,0,0,1,"Apr 17, 2019","Apr 30, 2019","Apr 17, 2019",,Paperback,view (with text),/book/show/39076252-restless-souls
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Slowly Kill Yourself and Others in America,"Laymon, Kiese*",1932841776,9781932841770,1932841776,146        pp,4.32,"5,472","Aug 13, 2013","Aug 13, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 05, 2019","Apr 08, 2019","Apr 05, 2019",,Paperback,view,/book/show/17290919-how-to-slowly-kill-yourself-and-others-in-america
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Things Fall Apart        (The African Trilogy, #1)","Achebe, Chinua",,,,215        pp,3.73,"371,898",1958,Oct 1994,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 03, 2019","Apr 17, 2019","Apr 03, 2019",,Paperback,view,/book/show/37781.Things_Fall_Apart
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book Thief,"Zusak, Markus*",,,0375842209,552        pp,4.39,"2,557,570","Sep 01, 2005",2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2019",,Paperback,view,/book/show/39395800-the-book-thief
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cold Mountain,"Frazier, Charles",0802142842,9780802142849,0802142842,449        pp,3.88,"242,735","Jan 01, 1997","Aug 31, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 30, 2019","Apr 03, 2019","Jan 25, 2019",,Paperback,view,/book/show/10920.Cold_Mountain
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Color of Water: A Black Man's Tribute to His White Mother,"McBride, James*",1573225789,9781573225786,1573225789,291        pp,4.13,"123,673",1995,"Feb 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2019",,Paperback,view,/book/show/29209.The_Color_of_Water
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Five-Carat Soul,"McBride, James*",073521669X,9780735216693,073521669X,320        pp,4.01,"4,238","Sep 26, 2017","Sep 26, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2019",,Hardcover,view,/book/show/34626370-five-carat-soul
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Lord Bird,"McBride, James*",1594486344,9781594486340,1594486344,417        pp,3.93,"33,445",2013,"Aug 20, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Apr 13, 2022Jan 22, 2019","Apr 19, 2022Jan 30, 2019","Jan 22, 2019",,Hardcover,view,/book/show/16171272-the-good-lord-bird
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When We Were Ghouls: A Memoir of Ghost Stories,"Wallen, Amy E.",0803296959,9780803296954,0803296959,294        pp,4.10,51,"Mar 01, 2018","Mar 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2019",,Paperback,view,/book/show/36478423-when-we-were-ghouls
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vexations,"Horrocks, Caitlin*",0316316911,9780316316910,0316316911,464        pp,3.79,560,"Jul 30, 2019","Jul 30, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2018",,Hardcover,view,/book/show/42283234-the-vexations
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The North China Lover        (The Lover, #2)","Duras, Marguerite",,,,240        pp,3.83,"3,526","Jun 13, 1991",2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2018",,Paperback,view,/book/show/20418.The_North_China_Lover
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone So Long,"Dubus III, Andre",0393244105,9780393244106,0393244105,480        pp,3.67,"2,798","Oct 01, 2019","Oct 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2018",,Hardcover,view,/book/show/38212100-gone-so-long
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dune        (Dune, #1)","Herbert, Frank",0340839937,9780340839935,0340839937,604        pp,4.27,"1,357,949","Jun 01, 1965","Jan 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 02, 2018",,Paperback,view,/book/show/234225.Dune
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Re-,"Beltran, Andrea Blancas*",,,,47        pp,4.78,9,unknown,2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2018",,Paperback,view,/book/show/41014642-re-
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Before You Suffocate Your Own Fool Self,"Evans, Danielle*",1594487693,9781594487699,1594487693,232        pp,4.06,"4,785","Sep 23, 2010","Sep 23, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2018",,Hardcover,view,/book/show/7840634-before-you-suffocate-your-own-fool-self
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Friend,"Nunez, Sigrid",0735219443,9780735219441,0735219443,213        pp,3.77,"42,682","Feb 06, 2018","Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2018",,Hardcover,view,/book/show/35457690-the-friend
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Freshwater Boys,"Schuitema, Adam*",1883285402,9781883285401,1883285402,240        pp,3.67,105,2010,"Apr 13, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 14, 2018",,Paperback,view,/book/show/7508028-freshwater-boys
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Golden State,"Kiesling, Lydia*",,,,304        pp,3.68,"3,295","Sep 04, 2018","Sep 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 12, 2018",,Hardcover,view,/book/show/34603596-the-golden-state
