,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,John's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Return to Edan        (The Edan Trilogy, #3)","Chase, Philip*",,9798987636558,B0CFFKMH69,787        pp,4.45,141,unknown,"Sep 21, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My complete  is published at Grimdark Magazine.Finding the right words to describe Return to Edan, the darkest and most ambitious volume of the My complete  is published at Grimdark Magazine.Finding the right words to describe Return to Edan, the darkest and most ambitious volume of the Edan Trilogy by Philip Chase, feels like an exercise in futility. This final installment of the Edan Trilogy is a book of extraordinary thematic depth, also delivering an unputdownable story with a well-realized cast of relatable characters. The novel opens with a nine-year-old village boy, Oran, trying to survive in a cruel world following the death of his father. A mysterious figure enters the scene, bringing a sudden transformation to a local thug and demonstrating firsthand the power of the famed Prophet of Edan.Return to Edan has a melancholy feel reflected in the dark color palette of its stained-glass cover art. The cover depicts a new point-of-view character, the nature-loving girl Seren, who quickly becomes a highlight of the novel. She suffers terrible tragedy but may also hold a key toward salvation. Meanwhile, the sorceress Sequara and her friends are searching for the lead protagonist, Dayraven, who has lost his identity and much of his memory in becoming the fated Prophet of Edan.The first two books of the trilogy, The Way of Edan and The Prophet of Edan, leaned heavily into a Buddhist-influenced journey of self-discovery. Return to Edan retains this Buddhist influence but also serves as a Christ allegory with numerous Biblical parallels. As Dayraven travels the land, he preaches very Christ-like lessons on the importance of love:“The path of love is not always easy, and it is not always clear, though it will reward you like no other. You may stumble away from it at times, but it is always awaiting your return. It requires courage and determination to stay on it. You must be true to yourself and your deepest beliefs. Most of all, it requires being the person you choose to love.”Dayraven also uses his powers to reveal the sins of evildoers, forcing them to confront the horrors of their own actions:“A long wail escaped the king’s mouth, which gaped in a rictus of agony. When his scream ceased, the man gasped for breath as he knelt and stared ahead with eyes that did not see.”There is clear Biblical inspiration for this from both the Old Testament, “Though his hatred covers itself with guile, his wickedness will be revealed before the assembly” (Proverbs 26:26), and the New Testament, “But there is nothing covered up that will not be revealed, and hidden that will not be known” (Luke 12:2).But Philip Chase has given a grimdark twist to the typical Christ allegory, since the source of Dayraven’s powers is not goodness but rather a morally ambiguous elven power that could be evil in nature or simply indifferent to the affairs of humanity.Dayraven’s power is not an intrinsic part of his existence: it is something foreign to him, embedded in his being, constantly threatening to take over. Dayraven wrestles mightily with the internal struggle that this creates, trying to harness the elven power for good. In this way, Philip Chase has also captured the essence of Frodo’s conflict in J.R.R. Tolkien’s The Lord of the Rings, another Christ allegory where the power of the One Ring is an evil that threatens to consume Frodo’s own identity.Like Frodo, Dayraven must consider if he is willing and able to make the ultimate sacrifice for others. Humanity is capable of such deep love and beauty but also terrifying evils. After the War of the Way from the last book, the world of Return to Edan is rife with violence and disease. An outside observer like the elf might justifiably ponder if a species that has caused so much suffering and destruction is truly worth saving. Is humanity just an irredeemable cancer on the face of the planet?Grimdark fans will find much to love in Return to Edan. Set in a dark and brutal world, Philip Chase doesn’t shy away from realistic depictions of violence and the shadows of war. The rawness depicted in several scenes made me wince in pain. There is also moral ambiguity, as Dayraven’s powers are both wondrous and terrifying: he could end up being either a savior or a destroyer. In this sense, Philip Chase threatens to subvert the chosen one trope in a manner that could potentially go the way of Frank Herbert’s Dune Messiah.Continuing the trend in the characters’ personal journeys, both eastern and western theologies are reflected in Philip Chase’s concept of Edan, which seems to encompass both the Buddhist notion of nirvana and the Biblical notion of paradise (“Eden”) as a state without suffering or sin. But Chase also astutely captures the inherent tension between loving human attachments and the emotional detachment required to achieve such a state.My  barely scratches the surface of Return to Edan. The Edan Trilogy can be read on multiple levels, and a complete analysis is more worthy of a Ph.D. dissertation than a short  such as this. But putting aside such in-depth analysis, I should emphasize that Philip Chase also delivers a perfectly paced story with beautiful prose and engaging, empathetic characters.Taken as a whole, the Edan Trilogy is a modern masterpiece, a lamentation as timeless and beautiful as the stained glass depicted on each of its three covers. With the Edan Trilogy, Philip Chase proves that fantasy can achieve the highest echelon of literary greatness while delivering a gripping story, epic in scope and deeply personal in its impact....more",Notes are private!,2,87,1,"Sep 07, 2023","Sep 12, 2023","Aug 16, 2023",,Kindle Edition,view (with text),/book/show/196301282-return-to-edan
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mothtown,"Hardaker, Caroline*",,,B0BVTMYQ4V,360        pp,3.39,372,"Nov 14, 2023","Nov 14, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Part of my Review Roundup on Before We Go Blog.A stunning masterpiece of speculative fiction, Mothtown refuses to be confined to any conventional labePart of my Review Roundup on Before We Go Blog.A stunning masterpiece of speculative fiction, Mothtown refuses to be confined to any conventional label like fantasy, science fiction, or horror. This is a work of art, both lyrical and unsettling. It also tells an amazing story that crushed me to tears by the end. I feel like I can't say any more without spoiling something. Be sure to add this to your TBR....more",Notes are private!,0,56,1,"Aug 11, 2023","Aug 11, 2023","Aug 11, 2023",,Kindle Edition,view (with text),/book/show/80328993-mothtown
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lord and King        (The Drowned Kingdom, #3)","Stuart, P.L.*",1039174515,9781039174511,1039174515,552        pp,4.75,36,"Mar 29, 2023","Apr 21, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My complete  of Lord and King is published at Grimdark Magazine.P.L. Stuart soars to magnificent new heights with Lord and King, the third volumMy complete  of Lord and King is published at Grimdark Magazine.P.L. Stuart soars to magnificent new heights with Lord and King, the third volume of his Drowned Kingdom Saga inspired by the legend of Atlantis. The first book of the series, A Drowned Kingdom, introduces us to Prince Othrun and the events leading up to the dramatic submersion of his island kingdom. The second book, The Last of the Atalanteans, follows Othrun as he builds a new kingdom in a foreign land, together with the remaining 1,800 Atalantean survivors who escaped the Drowned Kingdom.Lord and King finds Othrun as the newly crowned King of Eastrealm, trying to strike a balance between strict Atalantean values and the divergent views of the local populace. For Othrun the mission is divine, sent by his angelic father to spread the religion of his Single God throughout a land of pagans.As king, Othrun seems well poised to live up to the Atalantean reputation as ruthless conquerors and colonizers. Othrun is obsessed with crafting his legacy, both through present-day political manipulation and by rewriting history to conform to his bigoted views. Othrun is intent on erasing inconvenient truths from his people’s history.I remain in awe of P.L. Stuart as a writer, especially the way he captures immense emotional and psychological depth with prose that is eminently readable. Stuart also manages to keep up an exhilarating pace throughout Lord and King from the opening prologue through the final page. With each book in the series, Stuart further refines his craft.My favorite character in Lord and King is Aliaz, Othrun’s wife who is now expecting their first child and heir to the throne. Aliaz is the perfect foil to Othrun: kind, honest, tolerant, and considerate of those coming from different backgrounds. She is also a pragmatist, understanding when compromises need to be made for the benefit of the kingdom.Despite his significant flaws, Othrun is surprisingly self-reflective. Othrun’s introspective nature is evident early in the novel when he asks Aliaz, “Am I a good king?” and then, “Am I a good man?” Othrun seems genuine in asking these questions, and Aliaz offers her honest answers.Lord and King is brimming with scenes that provide new perspectives on events from the first two books of the series. Stuart’s use of foreshadowing is brilliant, truly astounding me at around the halfway point of the novel.I’ve described the Drowned Kingdom Saga as a dark fantasy series in each of my s. But could it also be described as grimdark? Here at Grimdark Magazine we use the working definition of grimdark as “a grim story told in a dark world by a morally ambiguous protagonist or anti-hero.” In that sense, the Drowned Kingdom Saga truly is grimdark. Although P.L. Stuart eschews the ultraviolence found in many grimdark novels, there is still plenty of excellent action in this series. But with its primary focus on the evolution of Othrun’s mental state, I’d argue that the Drowned Kingdom Saga can most appropriately be classified as psychological grimdark. It’s the type of story that Fyodor Dostoevsky would write if he were into fantasy.Othrun also experiences an unexpected amount of character growth in Lord and King, suggesting that the Drowned Kingdom Saga might ultimately be a tale of redemption comparable to Mark Lawrence’s Broken Empire trilogy. At this point, I could see Othrun going either way.P.L. Stuart truly knocked this one out of the park, as Lord and King is outstanding in every respect. The Drowned Kingdom Saga is highly recommended for grimdark fans and anyone who enjoys a deeply thought-provoking, character-driven fantasy. The story will continue with A Lion’s Pride, the fourth book which also marks the midpoint of the planned seven-book series....more",Notes are private!,0,48,1,"Aug 10, 2023","Aug 10, 2023","Aug 10, 2023",,Paperback,view (with text),/book/show/93891433-lord-and-king
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Forbidden Realms        (Fallen Light, #2)","Newell, H.C.*",,9798418871602,,440        pp,4.46,104,unknown,2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My complete  is published at Grimdark Magazine.H.C. Newell puts the fun back in dark fantasy with The Forbidden Realms, the exhilarating second My complete  is published at Grimdark Magazine.H.C. Newell puts the fun back in dark fantasy with The Forbidden Realms, the exhilarating second volume of her Fallen Light series and the follow-up to her highly accomplished debut novel, Curse of the Fallen. I will keep this  100% spoiler-free for people who have not yet read Curse of the Fallen.As in Curse of the Fallen, the lead heroine of the story is Nerana Leithor, or Neer for short, a young woman imbued with magical powers, including the ability to teleport short distances. But magic is forbidden in the land of Laeroth, making Neer the target of religious fanatics and rulers in the human-controlled territories.Neer is an absolute joy to read: strong but vulnerable, funny but with a deep-seated sadness carrying over from events in the first book. In The Forbidden Realms, Neer finds herself stranded in the desert wastelands of Aragoth without any of her companions from Curse of the Fallen.The Forbidden Realms introduces us to a new point-of-view character, the powerful elvish sorceress Aélla, as well as a delightful cast of supporting characters who have more than a few surprises in store for our heroine. I must admit, I was a bit skeptical about getting a whole new setting and cast of characters in The Forbidden Realms, but I quickly became attached to the new characters and their rip-roading adventure.The Forbidden Realms is much faster paced compared to Curse of the Fallen. H.C. Newell delivers a constant stream of action which keeps the reader on the edge of their seat:“Neer curled on top of the ground, gasping for breath. The burning in her veins had reduced to a low simmering heat. Her muscles were rigid and hard to move, and she reached shakily for her sword, just out of reach.”Beyond the heart-pounding action scenes, there are also plenty of emotional moments:“Leaning onto his shoulder, she closed her eyes and was comforted by his embrace as he wrapped his arm around her back. They sat in a comfortable silence for the rest of the morning, and for the first time in months, she knew she wasn’t alone.”H.C. Newell is a natural storyteller, and her writing is the perfect match for this dark tale. The story includes some rather gruesome action scenes that are never gratuitous but will delight even the most skeptical grimdark reader.Newell’s worldbuilding in The Forbidden Realms is also outstanding, a Tolkienesque nightmare with an undercurrent of Lewis Carroll’s Alice’s Adventures in Wonderland. Newell builds an impressive depth of lore in her series, with plenty of nuance and Easter eggs that will reward the careful reader.I still have mixed feelings about Newell’s use of footnotes to explain some of the worldbuilding elements. While it’s great to learn these additional pieces of history and lore, it would have been preferable to incorporate this information into the main text of the novel somehow.H.C. Newell improves upon her craft in every way with The Forbidden Realms, delivering a fast-paced epic adventure that is equal parts dark and delicious. The Fallen Light series will continue with the third book, Shadows of Nyn’Dira, where the action shifts to the dark elven forests of Nyn’Dira....more",Notes are private!,2,70,1,"Aug 27, 2023","Sep 07, 2023","Aug 06, 2023",,Paperback,view (with text),/book/show/60490945-the-forbidden-realms
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last to Leave the Room,"Starling, Caitlin*",1250282616,9781250282613,1250282616,312        pp,3.54,"1,420","Oct 10, 2023","Oct 10, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My complete  of Last to Leave the Room is published at Grimdark Magazine.Last to Leave the Room is the new dark speculative fiction by Caitlin SMy complete  of Last to Leave the Room is published at Grimdark Magazine.Last to Leave the Room is the new dark speculative fiction by Caitlin Starling, the USA Today bestselling author of The Death of Jane Lawrence, which seamlessly blends science fiction and horror into a slow-building thriller.Last to Leave the Room opens with Dr. Tamsin Rivers, a corporate scientist who is on the verge of a new breakthrough in communication technology. Tamsin works for the shady tech firm Myrica Dynamic in the fictional Silicon Valley-inspired San Siroco.The city of San Siroco is sinking for unknown reasons, which may or may not be related to research at Myrica Dynamic. Tamsin discovers that her basement is sinking at a faster rate than the city itself. The plot thickens when Tamsin finds a strange door that has materialized in her basement.Ever the meticulous scientist, Tamsin develops hypotheses around these strange phenomena, making careful observations and measurements to find a rational solution for these mysteries. But her corporate overlords at Myrica Dynamic constantly peer over her shoulder, making sure that she does nothing to tarnish the company’s image.Last to Leave the Room suffers from inconsistent pacing. The first part of the book is a slog, with far too much focus on Tamsin’s corporate meetings and domestic chores, all of which seem especially tiresome as told in the novel’s unadorned present-tense narration.Fortunately, Last to Leave the Room takes off as Tamsin discovers a doppelgänger who appears to be a mirror image of herself. The original mystery of the sinking city is pushed aside as the book’s focus shifts toward Tamsin’s double.The horror elements of the story build slowly, and I found the novel to be quite engrossing in the latter half, which offers plenty of unexpected plot twists. By the end, the novel is hard to put down.Last to Leave the Room is at its best when Caitlin Starling focuses on questions of personal identity, including which qualities define us uniquely as individual humans. Tamsin’s treatment of identity recalls that of The Double, Fyodor Dostoevsky’s original masterpiece of doppelgänger fiction. Tamsin follows essentially the same character arc as Dostoevsky’s protagonist in The Double: the main character and doppelgänger begin as friends, but then the protagonist gradually loses their identity to the double. Like Dostoevsky, Starling offers a thought-provoking assessment of identity with no clear answers.The blend of science fiction and horror around a doppelgänger motif also recalls the movie adaptation of Jeff VanderMeer’s Annihilation. But while VanderMeer considers accelerated mutation within the realm of biology, Caitlin Starling focuses primarily on the physical sciences.In the end, Last to Leave the Room rewards the patient reader with its unique and thought-provoking fusion of science fiction and psychological horror. However, the novel would benefit from more consistent pacing and a tighter focus on the doppelgänger motif....more",Notes are private!,0,59,1,"Aug 13, 2023","Oct 19, 2023","Aug 05, 2023",,Hardcover,view (with text),/book/show/65213922-last-to-leave-the-room
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ink Blood Sister Scribe,"Törzs, Emma*",0063253461,9780063253469,0063253461,416        pp,4.05,"33,751","May 30, 2023","May 30, 2023",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Part of my Review Roundup on Before We Go Blog.Ink Blood Sister Scribe has an intriguing premise: two half sisters guarding their family's library of Part of my Review Roundup on Before We Go Blog.Ink Blood Sister Scribe has an intriguing premise: two half sisters guarding their family's library of magical books. Unfortunately, this interesting premise is marred by cringey dialogue and an amateurish narrative style that prevented me from developing any emotional connections with the characters.Ink Blood Sister Scribe is clearly intended as a book for adults, but its writing style is like a poor imitation of a YA book, or like fantasy for readers who aren't actually into fantasy. Ink Blood Sister Scribe was selected as a Good Morning America Book Club pick, and I think that sums it up perfectly: it's a low fantasy for the GMA crowd. My advice is to pass on this if you are a fantasy fan....more",Notes are private!,7,97,1,Aug 2023,Aug 2023,"Aug 01, 2023",,Hardcover,view (with text),/book/show/62854842-ink-blood-sister-scribe
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Deed of Dreadful Note        (Anna Katharine Green Mysteries, #1)","Meredith, Patricia*",,,B0C4G2T2YC,325        pp,4.44,54,unknown,"May 30, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Patricia Meredith's best book yet!""(Quoting my Mom and posting on her behalf since she doesn't have Goodreads.)""Patricia Meredith's best book yet!""(Quoting my Mom and posting on her behalf since she doesn't have Goodreads.)...more",Notes are private!,0,22,1,not set,not set,"Jul 29, 2023",,Kindle Edition,view (with text),/book/show/149829002-a-deed-of-dreadful-note
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Crazy Maids in a Row        (Spokane Clock Tower Mysteries, #3)","Meredith, Patricia*",,,B0B57L51S1,317        pp,4.53,32,unknown,"Oct 25, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,0,not set,not set,"Jul 21, 2023",,Kindle Edition,view,/book/show/61860771-crazy-maids-in-a-row
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cupboards All Bared        (Spokane Clock Tower Mysteries, #2)","Meredith, Patricia*",,,B09RTQHLXT,297        pp,4.40,45,unknown,"May 17, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,0,not set,not set,"Jul 21, 2023",,Kindle Edition,view,/book/show/60749616-cupboards-all-bared
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Curse of the Mistwraith        (Wars of Light and Shadow, #1)","Wurts, Janny*",0586210695,9780586210697,0586210695,830        pp,3.77,"5,811",May 1993,"May 01, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,17,1,"Sep 14, 2023","Sep 19, 2023","Jul 21, 2023",,Mass Market Paperback,view,/book/show/28660.The_Curse_of_the_Mistwraith
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Humanborn        (Shadows of Eireland #1),"Maciejewska, Joanna*",1734606797,9781734606799,B0BMB8172H,334        pp,4.56,18,unknown,"May 06, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My complete SPFBO9  is published at Before We Go Blog.“With the delicate balance between the mythborn and humanborn, we didn’t need some carelesMy complete SPFBO9  is published at Before We Go Blog.“With the delicate balance between the mythborn and humanborn, we didn’t need some careless brat stirring things up just because she wanted to write a front-page story.”Humanborn is Joanna Maciejewska’s urban fantasy set in an alternate version of Dublin in the aftermath of a magical apocalypse known as the Magiclysm, which involved a war between the humanborn and mythborn magical beings. Among the casualties of the Magiclysm are friends of the novel’s lead protagonist, the humanborn Kaja Modrzewska.Ten years after the Magicylsm, a terrorist attack threatens to destroy the fragile peace between the humanborn and mythborn communities. There’s plenty of action and intrigue as Kaja navigates the opposing communities, who are all too eager to blame each other for any wrongdoing. A perpetual outsider, Kaja questions her loyalties as she tries to avert a reignited war in her adopted homeland of Ireland, now known as Eireland.Humanborn is well-written, but it falls into many of the standard young adult tropes that I find tiring, such as the sassy not-like-other-girls protagonist who finds herself as an outsider in a war-torn world. I was hoping for something more unique to pull me into the story. While this is a cut from SPFBO9, I do think that young adult fantasy fans will enjoy Humanborn, especially if they are interested in an Irish urban setting. Humanborn is the first volume of Joanna Maciejewska’s Shadows of Eireland series....more",Notes are private!,0,41,1,"Jul 21, 2023","Jul 21, 2023","Jul 21, 2023",,ebook,view (with text),/book/show/63321299-humanborn
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The New World        (The Red Queen's War #3.5),"Lawrence, Mark*",,,B0C71XXX3Q,95        pp,4.53,377,unknown,"Jun 02, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My complete  of The New World is published at Before We Go Blog.“Being on a ship is rather like being in gaol. I can say this with authority, haMy complete  of The New World is published at Before We Go Blog.“Being on a ship is rather like being in gaol. I can say this with authority, having spent time in both.”The New World continues the story of Mark Lawrence’s fantasy odd couple, Jalan Kendeth and Snorri ver Snagason, after the conclusion of his brilliant Red Queen’s War trilogy, which began with Prince of Fools and continued with The Liar’s Key and The Wheel of Osheim. Previously included as part of The Red Queen’s War omnibus from Grim Oak Press, The New World is now available as a standalone novella through Amazon.Formerly a playboy prince, Jalan has been appointed a cardinal by Pope Gomst III. Yes, apparently Father Gomst from the Broken Empire trilogy has received a promotion since his Emperor of Thorns days.The premise of The New World is that Cardinal Jalan is sent on a voyage to America, nominally to serve as a missionary. The story itself revolves around the journey rather than the destination:“The good thing about being a cardinal was that I got the biggest cabin on the ship. The bad thing was that I was in a cabin. On a ship.”The story itself is a lot of fun. There’s seasickness, mutiny, and even some of Lawrence’s subtle Star Trek humor (not necessarily in that order). I laughed out loud several times while reading The New World, particularly during Jalan’s ill-fated chess match:“I’m a cardinal! I push bishops around for a living.”Mark Lawrence fans who enjoy playing “I Spy a Taproot” will be more than satisfied with this novella, which also features appearances by the enigmatic Dr. Elias Taproot, the key character who unifies Mark Lawrence’s greater universe across his trilogies.If you love the Red Queen’s War trilogy as much as I do, be sure to check out The New World. Jalan is such a vibrant narrator, always bursting with incisive humor, self-deprecating and otherwise. It’s truly a joy spending more quality time with fantasy’s greatest odd couple, Jalan and Snorri, and their supporting cast....more",Notes are private!,1,58,1,"Jul 13, 2023","Jul 13, 2023","Jul 13, 2023",,Kindle Edition,view (with text),/book/show/172554060-the-new-world
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vampires of El Norte,"Cañas, Isabel*",0593436725,9780593436721,0593436725,371        pp,3.91,"20,599","Aug 15, 2023","Aug 15, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My complete  of Vampires of El Norte is published at Grimdark Magazine.Vampires of El Norte is the second horror novel by Isabel Cañas followingMy complete  of Vampires of El Norte is published at Grimdark Magazine.Vampires of El Norte is the second horror novel by Isabel Cañas following her highly regarded debut, The Hacienda. As with her first novel, Vampires of El Norte combines elements of horror, romance, and historical fiction to create a chilling tale in an historical Mexican setting.Vampires of El Norte alternates perspectives between Nena and Néstor, an adolescent couple in northeastern Mexico in 1837. Tensions are rising between the local Mexican ranchers and Anglo settlers who are crossing the border from Texas.Meanwhile, Nena is fascinated by her grandmother’s folktales, which are haunted by menacing nocturnal creatures that suck the blood of their victims and leave them to die.A nighttime tryst gone terribly awry causes Nena and Néstor to separate for nine long years. Néstor drowns his sorrows in a life of debauchery, while Nena trains as a healer in the art of folk remedies.Nena and Néstor unexpectedly reunite as the Anglos bring full-scale war to Mexico. But can Nena forgive Néstor for abandoning her and succumbing to a life of vice? A possibly rekindled romance is set against the shadows of the Mexican-American War and the constant fear of an unspeakable horror.Isabel Cañas manages a careful balance between the romantic and horror aspects of the novel. In my view, the first and last portions of the book strike just the right balance. However, the middle part of the novel takes a lighter romantic tone that left me craving something darker.Oral traditions play an important role throughout Vampires of El Norte, lending a folk horror aspect to the novel. I especially enjoyed the author’s unique representation of vampires, which is genuinely terrifying at first and later adopts a more melancholic feel. Isabel Cañas delivers one of the most creative and compelling depictions of vampires that I have read in a long time.Another highlight of Vampires of El Norte is its mid-nineteenth century setting during the Mexican-American war, which Isabel Cañas leverages to draw parallels between fictional creatures of horror and the real-life terrors of nationalistic aggression and war. Vampires of El Norte is an excellent example of how fantastic elements can help enhance our understanding of historical tragedies and their impact on both the individuals involved and society as a whole.Vampires of El Norte is compulsively readable, blending the usually disparate genres of horror, romance, and historical fiction all in one compelling Weird Western story. I look forward to reading more from Isabel Cañas in the future....more",Notes are private!,0,75,1,"Jul 12, 2023","Jul 12, 2023","Jul 12, 2023",,Hardcover,view (with text),/book/show/63892214-vampires-of-el-norte
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Pyres of Vengeance        (Swords of Dominion, #2)","Koussis, N.C.*",,,B0BLJ5VRLY,513        pp,4.29,17,unknown,"Jun 01, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My complete  is published at Grimdark Magazine.The Pyres of Vengeance is the second entry in the Swords of Dominion series by NC Koussis and theMy complete  is published at Grimdark Magazine.The Pyres of Vengeance is the second entry in the Swords of Dominion series by NC Koussis and the follow-up to his debut novel, The Sword of Mercy and Wrath. The Pyres of Vengeance continues the story of Selene, who is now pregnant and about to give birth, fighting to stay alive in a land full of violent monsters and religious zealotry.The Pyres of Vengeance represents a seismic shift in tone compared to the first book of the series, especially with the introduction of Richter, a new point-of-view character who is the embodiment of all the most terrible things you can imagine, and probably a bit more. Normally I don’t pay much attention to trigger warnings, but here I suggest that readers take them seriously, as The Pyres of Vengeance includes sexual abuse, rape, pedophilia, infanticide, and plenty of extreme violence.Personally, I found the change of tone between The Sword of Mercy and Wrath and The Pyres of Vengeance to be quite jarring. Koussis uses The Pyres of Vengeance to make social commentary about sexual abuse, including that of children and disabled people. His commentary is undeniably effective, but it is probably too much to take for many readers, and the nonstop onslaught of violence, especially sexual violence, becomes gratuitous in many places.NC Koussis has largely abandoned the gray morality of The Sword of Mercy and Wrath, focusing more on the pitch-black soul of Richter. One of my favorite parts of The Sword of Mercy and Wrath is the internal struggle experienced by lead protagonist Selene as she tries to find her identity in a world that has taken part of her body and manipulated her mind. Selene’s character development was outstanding in The Sword of Mercy and Wrath. Although she struggles with becoming a new mother in The Pyres of Vengeance, the main conflicts in the book are external rather than internal, which isn’t quite as compelling for me.On the topic of external conflict, there is plenty of werewolf action in The Pyres of Vengeance. NC Koussis maintains excellent pacing throughout the novel, and the action scenes are particularly well written. Koussis should again be commended for his representation of a lead heroine with a physical disability. Selene’s disability neither defines her as a character nor limits her action in any way.In case there was any doubt that The Pyres of Vengeance is grimdark to the core, the book also features Michael R. Fletcher’s interdimensional grimdark tavern, the Dripping Bucket. Introduced by Fletcher in Black Stone Heart , the Dripping Bucket also appears in books by Peter McLean, Ryan Cahill, Alicia Wanstall-Burke, Sarah Chorn, Clayton W. Snyder, Krystle Matar, and J.E. Hannaford.To me, reading The Pyres of Vengeance feels like listening to Jane’s Addiction’s debut album, Nothing’s Shocking, with Perry Farrell repeatedly yelling “Sex is violent!” over music that is somehow both messy and overindulgent in its artistry, yet strangely compelling in its own unique way.Overall, The Pyres of Vengeance is an extremely dark fantasy that forgoes the subtleties of gray morality in favor of a brutal representation of violence and abuse. This may be appreciated by many readers, but personally, I hope that NC Koussis will return to a more nuanced approach in the third volume of his Swords of Dominion series. Grimdark should not be defined in terms of its depiction of extreme violence; rather, it should provide an allegory for hope in a world full of complex morality....more",Notes are private!,0,26,1,"Jul 05, 2023","Jul 05, 2023","Jul 05, 2023",,Kindle Edition,view (with text),/book/show/63899154-the-pyres-of-vengeance
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,2023 on Goodreads,Various,,,,unknown,4.12,"1,420",2023,2023,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"See my Top 12 Favorite Books of 2023 at Before We Go Blog. The end of the year is nearly upon us again. I am truly amazed by all the outstanding specuSee my Top 12 Favorite Books of 2023 at Before We Go Blog. The end of the year is nearly upon us again. I am truly amazed by all the outstanding speculative fiction published during 2023. I can’t remember another year when I’ve read so many new books that I felt so passionately about. With this post, I’d like to share my list of favorite books released during each month of 2023. I hope you will find something here to love as much as I did!...more",Notes are private!,0,107,1,"Jun 30, 2023","Jun 30, 2023","Jun 30, 2023",,,view (with text),/book/show/62316199-2023-on-goodreads
