,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jessica's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bless the Daughter Raised by a Voice in Her Head: Poems,"Shire, Warsan*",0593134354,9780593134351,0593134354,86        pp,4.22,"7,265","Mar 01, 2022","Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 07, 2022","Jul 07, 2022",,Paperback,view,/book/show/55835966-bless-the-daughter-raised-by-a-voice-in-her-head
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Our Violent Ends        (These Violent Delights, #2)","Gong, Chloe*",1529344565,9781529344561,1529344565,494        pp,4.32,"64,276","Nov 16, 2021","Nov 16, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"Jun 22, 2022","Jun 23, 2022",,Hardcover,view,/book/show/44084762-our-violent-ends
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cabinet,"Kim, Un-Su",0857669176,9780857669179,0857669176,304        pp,3.54,"4,337",2006,"Oct 26, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 22, 2022",,Paperback,view,/book/show/56353777-the-cabinet
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Golden Enclaves        (The Scholomance #3),"Novik, Naomi*",0593158369,9780593158364,0593158369,407        pp,4.14,"73,588","Sep 27, 2022","Sep 27, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Overwhelming 'The Ones Who Walk Away from Omelas' vibes. Maybe too on the nose? The first person POV bothered me more in this one where as it seemed mOverwhelming 'The Ones Who Walk Away from Omelas' vibes. Maybe too on the nose? The first person POV bothered me more in this one where as it seemed more invisible in the last. so much telling, and so little benefit to the pov. I would guess that this is because a lot of the story is happening outside of El versus within her. Def good moments though: (view spoiler)[ 'balance' through generations, seers influencing outcomes, maleficers, good, simple spells, and a fictional return to my favorite weird garden in Sintra, Portugal  (hide spoiler)]...more",Notes are private!,0,1,1,not set,"Oct 12, 2022","Jun 09, 2022",,ebook,view (with text),/book/show/55858638-the-golden-enclaves
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Matrix,"Groff, Lauren*",1594634491,9781594634499,1594634491,260        pp,3.68,"56,689","Sep 07, 2021","Sep 07, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Nice to finish this in Angleterre at various benches and parks and things Beautiful language is what holds this one together. Is there plot? Kind of. Nice to finish this in Angleterre at various benches and parks and things Beautiful language is what holds this one together. Is there plot? Kind of. But form equals function: the plot is slow and distant like the growth and change of the abbey and of history around Marie De France....more,Notes are private!,0,1,1,not set,"Jun 07, 2022","Jun 07, 2022",,Hardcover,view (with text),/book/show/57185348-matrix
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pies & Prejudice,"Frederick, Heather Vogel",1416974318,9781416974314,1416974318,378        pp,4.36,"6,457","Sep 14, 2010","Sep 14, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A perfect pool read. Wish there were less mean girl mean girling.,Notes are private!,0,3,1,not set,"Jun 20, 2022","May 28, 2022",,Hardcover,view (with text),/book/show/7597710-pies-prejudice
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Severance,"Ma, Ling*",0374261598,9780374261597,0374261598,291        pp,3.92,"99,000","Aug 14, 2018","Aug 14, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5 This book was good in its own right, but intensely reminded me of 28 days later, and dawn of the dead. I would also put big money down that Ling M4.5 This book was good in its own right, but intensely reminded me of 28 days later, and dawn of the dead. I would also put big money down that Ling Ma has read and savored Joan Didion’s goodbye to all that. I also happen to like ritual and routine so whatever that says about me (maybe Ma would just say I’m human?)A bit slow to start and then moves quickly between cliffhangers one past to the present like the flicker of lucidity. ...more",Notes are private!,0,3,1,"May 23, 2022","Jun 09, 2022","May 23, 2022",,Hardcover,view (with text),/book/show/36348525-severance
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Anatomy        (The Anatomy Duology, #1)","Schwartz, Dana*",,,1250774152,338        pp,3.84,"76,790","Jan 18, 2022","Jan 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 25, 2022","Apr 26, 2022",,Hardcover,view,/book/show/57917042-anatomy
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Firekeeper’s Daughter,"Boulley, Angeline*",,,,496        pp,4.34,"154,680","Mar 16, 2021","Mar 16, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,First book to pull me out of my reading funk. I love that the author talks about loving Nancy Drew when she was young (me too). I love that the midwesFirst book to pull me out of my reading funk. I love that the author talks about loving Nancy Drew when she was young (me too). I love that the midwest—in this case the UP—gets love rather than an 'anywhere but here' story. I love the intergenerational relationships here. I love the depictions of grief. (view spoiler)[ I like that the ending isn't that clean or satisfying for Daunis. (hide spoiler)]Daunis feels a little mary-sue to me. I think it serves this story but ??? Love interest is ??? ...more,Notes are private!,0,4,1,not set,"Apr 05, 2022","Apr 08, 2022",,Hardcover,view (with text),/book/show/52346471-firekeeper-s-daughter
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,There Are Trans People Here,"Melt, H.",1642595721,9781642595727,1642595721,100        pp,4.19,823,"Nov 16, 2021","Nov 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2022",,Paperback,view,/book/show/57110402-there-are-trans-people-here
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fugitive Telemetry        (The Murderbot Diaries, #6)","Wells, Martha*",1250765374,9781250765376,1250765374,168        pp,4.32,"66,539","Apr 27, 2021","Apr 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2022,"Jan 01, 2022",,Hardcover,view,/book/show/53205854-fugitive-telemetry
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Network Effect        (The Murderbot Diaries, #5)","Wells, Martha*",1250229863,9781250229861,1250229863,350        pp,4.48,"83,325","May 05, 2020","May 05, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,3,not setnot setnot set,"Dec 26, 2023Dec 26, 2023Jan 2022","Jan 01, 2022",,Hardcover,view,/book/show/52381770-network-effect
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Exit Strategy        (The Murderbot Diaries, #4)","Wells, Martha*",,,B078X1N8VF,176        pp,4.39,"99,349","Oct 02, 2018","Oct 02, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Murderbot makes me proud to be a feelings robot,Notes are private!,0,3,2,not setnot set,"Dec 26, 2023Dec 30, 2021","Jan 01, 2022",,Kindle Edition,view (with text),/book/show/35519109-exit-strategy
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rogue Protocol        (The Murderbot Diaries, #3)","Wells, Martha*",1250191785,9781250191786,1250191785,159        pp,4.26,"111,661","Aug 07, 2018","Aug 07, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,2,not setnot set,"Dec 26, 2023Dec 27, 2021","Dec 28, 2021",,Hardcover,view,/book/show/35519101-rogue-protocol
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Artificial Condition        (The Murderbot Diaries, #2)","Wells, Martha*",,,,158        pp,4.27,"139,166","May 08, 2018","May 08, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,2,not setnot set,"Dec 22, 2023Dec 26, 2021","Dec 28, 2021",,Hardcover,view,/book/show/36223860-artificial-condition
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skinship: Stories,"Choi, Yoon",,,B08NT7DRT1,286        pp,4.16,"1,962","Aug 17, 2021","Aug 17, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5? I never quite knew where each of these stories was going, I can’t tell if that’s a good or not good thing? The specificity of Korean American-nes3.5? I never quite knew where each of these stories was going, I can’t tell if that’s a good or not good thing? The specificity of Korean American-ness works: the candies, the plastic shoes, the reminder of many days watching the Korean news about the mall collapsing in the mid-90s. I esp liked The Art of Losing and The Loved Ones. ...more",Notes are private!,0,0,1,"Dec 20, 2021","Dec 26, 2021","Dec 20, 2021",,Kindle Edition,view (with text),/book/show/58232545-skinship
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Making Comics,"Barry, Lynda",1770463690,9781770463691,1770463690,200        pp,4.47,"1,047",May 2019,"Nov 05, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Why is Lynda Barry so good? Why can’t I just do this (drawing, writing, making) with other people all the times?",Notes are private!,0,2,1,"Dec 14, 2021","Dec 20, 2021","Dec 14, 2021",,Paperback,view (with text),/book/show/43317485-making-comics
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"We Hunt the Flame        (Sands of Arawiya, #1)","Faizal, Hafsah*",0374311544,9780374311544,0374311544,472        pp,3.90,"92,682","May 14, 2019","May 14, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2021",,Hardcover,view,/book/show/36492488-we-hunt-the-flame
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Grace Year,"Liggett, Kim*",1250145449,9781250145444,1250145449,416        pp,4.15,"131,847","Oct 08, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2021",,Hardcover,view,/book/show/43263520-the-grace-year
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Winter's Promise        (The Mirror Visitor, #1)","Dabos, Christelle",1787701425,9781787701427,B07FSV58FF,446        pp,4.03,"99,216","Jun 06, 2013","Sep 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Dec 11, 2021",,Kindle Edition,view,/book/show/40969531-a-winter-s-promise
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Creatures of Passage,"Yejide, Morowa*",1617758760,9781617758768,1617758760,304        pp,3.97,"1,390","Mar 16, 2021","Mar 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Hardcover,view,/book/show/39314725-creatures-of-passage
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Graduate        (The Scholomance, #2)","Novik, Naomi*",0593128869,9780593128862,0593128869,388        pp,4.26,"98,998","Sep 28, 2021","Sep 28, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5? 4.5? idkI didn't like this one as much as the first. I think it's because I was noticing all of the things that Mathilde and other readers pointe3.5? 4.5? idkI didn't like this one as much as the first. I think it's because I was noticing all of the things that Mathilde and other readers pointed out in the first book that felt problematic and they're still pretty problematic. I think I also felt bored? by how powerful both El and Orion have become? or that El's character development is wonky (or maybe I just don't get it?) There are more MacGuffins here also pacing-wise it's not as good: I feel like she DOES hold back here to build suspense and then lampshades it at the end. still friendshipismagic, smolfamiliars, pining, and robothasfeelingsnow def. reading book three when it comes out. ...more",Notes are private!,0,1,1,"Nov 27, 2021","Nov 28, 2021","Nov 29, 2021",,Hardcover,view (with text),/book/show/55559887-the-last-graduate
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"These Violent Delights        (These Violent Delights, #1)","Gong, Chloe*",1534457690,9781534457690,1534457690,449        pp,3.85,"143,651","Nov 17, 2020","Nov 17, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5? The delight of an adaptation is in the interstice: we want new- not just a direct 1:1 slapped onto the old. But we want the best lines/moments of3.5? The delight of an adaptation is in the interstice: we want new- not just a direct 1:1 slapped onto the old. But we want the best lines/moments of the old and when it comes, it’s like an old friend. This walked that line v well. As per ushe, Mercutio is the best. I almost abandoned at the beginning bc I wanted *poetry, darling* at the time and it just gave me YA. But I’m glad I got back to it when my brain was ready for the goop in the Mediterranean heat. ...more",Notes are private!,0,2,1,not set,"Jun 21, 2022","Nov 25, 2021",,Hardcover,view (with text),/book/show/50892212-these-violent-delights
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Psalm for the Wild-Built        (Monk & Robot, #1)","Chambers, Becky*",1250236215,9781250236210,1250236215,147        pp,4.28,"106,077","Jul 13, 2021","Jul 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2021",,Hardcover,view,/book/show/55077657-a-psalm-for-the-wild-built
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shards of Earth        (The Final Architecture, #1)","Tchaikovsky, Adrian*",0316705853,9780316705851,0316705853,548        pp,4.19,"22,971","Aug 03, 2021","Aug 03, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 24, 2022","Apr 25, 2022","Nov 25, 2021",,Hardcover,view,/book/show/53019456-shards-of-earth
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"She Who Became the Sun        (The Radiant Emperor, #1)","Parker-Chan, Shelley*",1250621801,9781250621801,1250621801,414        pp,3.87,"69,383","Jul 20, 2021","Jul 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2021",,Hardcover,view,/book/show/55077538-she-who-became-the-sun
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hidden Palace        (The Golem and the Jinni, #2)","Wecker, Helene*",0062468715,9780062468710,0062468715,480        pp,4.14,"15,425","Jun 08, 2021","Jun 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2021",,Hardcover,view,/book/show/55276504-the-hidden-palace
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Floating, Brilliant, Gone","Choi, Franny",1938912438,9781938912436,1938912438,80        pp,4.12,672,"Apr 15, 2013","Mar 24, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Franny is all knives out and bluster: aggressive anger and whataboutit attitude about the wounds she flaunts. But there are glimpses of softness behinFranny is all knives out and bluster: aggressive anger and whataboutit attitude about the wounds she flaunts. But there are glimpses of softness behind the facade- moments of working out, change and life rather than hard shell. ...more",Notes are private!,0,3,1,not set,"Nov 14, 2021","Nov 14, 2021",,Paperback,view (with text),/book/show/18203288-floating-brilliant-gone
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Bones,"Smith, Maggie*",1946482013,9781946482013,1946482013,99        pp,4.27,"2,283","Oct 01, 2017","Oct 01, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This is a collection where the best parts are small ideas or singular images or turns of phrase. Some of them are breathtaking in their simplicity andThis is a collection where the best parts are small ideas or singular images or turns of phrase. Some of them are breathtaking in their simplicity and depth. Maybe it’s because a lot of these are about motherhood? Maybe it’s because I don’t care for the set of linked fairy tale like poems across the text? Maybe it’s because there doesn’t seem to be much under the surface? But this collection doesn’t speak to me as much as the others that I’ve been reading. ...more,Notes are private!,0,2,1,not set,"Nov 14, 2021","Nov 14, 2021",,Paperback,view (with text),/book/show/35738258-good-bones
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Master of Djinn        (Dead Djinn Universe, #1)","Clark, P. Djèlí*",1250267684,9781250267689,1250267684,392        pp,4.04,"27,405","May 11, 2021","May 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2021",,Hardcover,view,/book/show/55077706-a-master-of-djinn
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rhythm of War        (The Stormlight Archive, #4)","Sanderson, Brandon*",1250757304,9781250757302,1250757304,"1,231        pp",4.62,"145,123","Nov 17, 2020","Oct 26, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 11, 2021",,Paperback,view,/book/show/56179343-rhythm-of-war
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Deadly Education        (The Scholomance, #1)","Novik, Naomi*",0593128486,9780593128480,0593128486,336        pp,3.97,"168,362","Sep 29, 2020","Sep 29, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In her acknowledgements, Novik mentions in passing that her editor said the imagined readers of this would be in their thirties. (Hi, that’s me) I takIn her acknowledgements, Novik mentions in passing that her editor said the imagined readers of this would be in their thirties. (Hi, that’s me) I take that to mean this is Novik’s take on an updated or reimagined version of Hogwarts built on nigh a quarter century’s worth of fan fiction. It does read like Harry Potter fan fiction—we could easily swap in Draco for El and Harry for Orion. The static characters are very static and could essentially be Cho Chang and Parvati Patil and Blaise Zambini. But things Novik does well: pacing- never do I feel like she’s holding back because she’s waiting to reveal something: she creates problems, solves them and keeps it moving. She also hints at (and I want more of it) the system being rotten and hopefully we get to some dismantling rather than entrenching systems of power in books 2/3. As always, I appreciate 1) friendship being magic 2) wait, are we dating? 3)friendly neighborhood voids. ...more",Notes are private!,0,5,1,not set,"Nov 11, 2021","Nov 11, 2021",,Hardcover,view (with text),/book/show/50548197-a-deadly-education
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The January Children,"Elhillo, Safia*",0803295987,9780803295988,0803295987,64        pp,4.56,725,"Mar 01, 2017","Mar 01, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A few things I love about this: elhillo plays with language translation and uses it as guiding questions in her pieces. Abdelhalim as a marker of a cuA few things I love about this: elhillo plays with language translation and uses it as guiding questions in her pieces. Abdelhalim as a marker of a culture and something that has endured beyond her political country. I can’t not love musings about home. This collection of poems feels like a mind map: we circle an idea a few times, and then we move away-but not too far....more",Notes are private!,0,2,1,"Nov 04, 2021","Nov 06, 2021","Nov 04, 2021",,Paperback,view (with text),/book/show/30822615-the-january-children
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Counting Descent,"Smith, Clint*",1938912659,9781938912658,1938912659,75        pp,4.55,"3,849","Sep 15, 2016","Sep 15, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What I like about this collection is how all the poems speak to each other: we start with “what the ocean said to the black boy” and the (almost) lastWhat I like about this collection is how all the poems speak to each other: we start with “what the ocean said to the black boy” and the (almost) last poem, “what the cathedral said….” references the first. The other thing I love about this is how this is as much about joy and love as it is about oppression. Approachable, still poignant. ...more",Notes are private!,0,1,1,"Nov 04, 2021","Nov 14, 2021","Nov 04, 2021",,Paperback,view (with text),/book/show/29599121-counting-descent
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Blacktongue Thief        (Blacktongue, #1)","Buehlman, Christopher*",1250621194,9781250621191,1250621194,416        pp,4.23,"21,428","Mar 16, 2021","May 25, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 Feels akin to Rothfuss, but not yet Lynch. Enjoyed. Will likely forget details, might read the sequels",Notes are private!,0,2,1,"Oct 31, 2021",Nov 2021,"Nov 01, 2021",,Hardcover,view (with text),/book/show/55077697-the-blacktongue-thief
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Much of These Hills Is Gold,"Zhang, C Pam*",0525537201,9780525537205,0525537201,288        pp,3.79,"23,838","Apr 07, 2020","Apr 07, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"AP Lit summer readingI liked this book more the deeper I went into it. I'm still thinking about the mythos of a space (buffalo bones, ""tigers"", etc) aAP Lit summer readingI liked this book more the deeper I went into it. I'm still thinking about the mythos of a space (buffalo bones, ""tigers"", etc) and how Zhang took singular concepts/thematic topics and wove layers around them. Also: her language is excellent. I kind of hate the last line. but I get it. I'm (kinda?) excited to read other peoples i.e. students' thoughts on this one so I can understand my own thinking more deeply. ...more",Notes are private!,0,2,1,not set,"Aug 12, 2022","Oct 29, 2021",,Hardcover,view (with text),/book/show/45895362-how-much-of-these-hills-is-gold
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Kim Jiyoung, Born 1982","Cho, Nam-Joo",1631496700,9781631496707,1631496700,163        pp,4.17,"142,890","Oct 14, 2016","Apr 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2021",,Hardcover,view,/book/show/46041199-kim-jiyoung-born-1982
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If They Come for Us,"Asghar, Fatimah",052550978X,9780525509783,052550978X,100        pp,4.25,"7,459","Jun 26, 2018","Jun 26, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love the variety here, but also the unity—the chaos of Partition echoes throughout these poems regardless whether they're about race, or whether theI love the variety here, but also the unity—the chaos of Partition echoes throughout these poems regardless whether they're about race, or whether they're about body hair. Roxane Gay (as per usual) says what I'm thinking in her . ...more",Notes are private!,0,2,1,not set,"Oct 16, 2021","Oct 18, 2021",,Paperback,view (with text),/book/show/36477795-if-they-come-for-us
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When I Grow Up I Want to Be a List of Further Possibilities,"Chen, Chen",1942683332,9781942683339,1942683332,96        pp,4.27,"3,849",2017,"Apr 11, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Ambivalent 4: the second two sections and especially the last were great. I wants quite feeling the first section. I love Chen Chen’s “I invite my parAmbivalent 4: the second two sections and especially the last were great. I wants quite feeling the first section. I love Chen Chen’s “I invite my parents to a dinner party” and. “I love you to the moon” and wanted more like those in this collection but I guess my expectations were not quite right. Def will be pulling some poems from this in the future. ...more,Notes are private!,0,1,1,"Dec 20, 2021","Jan 15, 2022","Oct 11, 2021",,Paperback,view (with text),/book/show/31944953-when-i-grow-up-i-want-to-be-a-list-of-further-possibilities
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Idiot,"Dostoevsky, Fyodor",0679642420,9780679642428,0679642420,667        pp,4.21,"182,666",1869,"Apr 08, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 11, 2021",,Paperback,view,/book/show/12505.The_Idiot
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,"Grann, David*",0385534256,9780385534253,,359        pp,4.15,"340,081","Apr 18, 2017","Apr 18, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This book is both easy and hard to read. It’s both believable (of course this happened) and defies logic (how the hell was this egregious misuse of poThis book is both easy and hard to read. It’s both believable (of course this happened) and defies logic (how the hell was this egregious misuse of power an open secret?) Read it if you want to face the reality of how wealth in the United States is built on the systemic brutalization and eradication of Native peoples. ...more,Notes are private!,0,3,1,"Oct 04, 2021",Nov 2021,"Oct 04, 2021",,ebook,view (with text),/book/show/29496076-killers-of-the-flower-moon
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Slaughterhouse-Five, or the Children's Crusade","North, Ryan*",1684156254,9781684156252,1684156254,192        pp,4.41,"12,359",Sep 2020,"Sep 15, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Comics are best at times layers. Prove me wrong. SH5 is primarily about time layers. Albert Monteys work is most notable here,Notes are private!,0,2,1,not set,"Jan 15, 2022","Sep 30, 2021",,Hardcover,view (with text),/book/show/51323334-slaughterhouse-five-or-the-children-s-crusade
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Harlem Shuffle,"Whitehead, Colson*",0385547757,9780385547758,0385547757,336        pp,3.74,"69,511","Sep 14, 2021","Sep 10, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 prob. I may be doing this book a disservice by comparing it to everything like it- but it does feel like it’s derivative rather than new. Colson’s3.5 prob. I may be doing this book a disservice by comparing it to everything like it- but it does feel like it’s derivative rather than new. Colson’s nods to Ray Chandler’s style throughout were impeccable. That sad sack disaffection couched in beautiful verbiage was perfectly done. I couldn’t help but think of Invisible Man at various overlapping historical pointsI also couldn’t help but think about how The Nickel Boys was so much tighter and deeper of a story. I want more women characters. And I wanted more Pepper, but I suspect I got exactly how much Pepper I needed to like him. ...more",Notes are private!,0,2,1,not set,"Jun 13, 2022","Sep 25, 2021",,Paperback,view (with text),/book/show/59073857-harlem-shuffle
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Afterparties,"So, Anthony Veasna",0063049910,9780063049918,,272        pp,3.96,"12,942","Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 25, 2021",,ebook,view,/book/show/51733706-afterparties
