,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Frabe's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spider,"McGrath, Patrick",207042569X,9782070425693,207042569X,227        pp,3.78,"2,374",1990,"Oct 30, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Aug 20, 2004","Nov 20, 2020",,Paperback,view,/book/show/23021.Spider
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cristo si è fermato a Eboli,"Levi, Carlo",880612207X,9788806122072,880612207X,242        pp,4.10,"8,582",1945,"Dec 31, 1990",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 09, 2004","Nov 20, 2020",,Audio CD,view,/book/show/209730.Cristo_si_fermato_a_Eboli
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quello col piede in bocca e altri racconti,"Bellow, Saul",8804297654,9788804297659,8804297654,310        pp,3.61,717,1984,1987,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 02, 2004","Nov 20, 2020",,Paperback,view,/book/show/14992593-quello-col-piede-in-bocca-e-altri-racconti
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Operazione Shylock,"Roth, Philip",8806172948,9788806172947,8806172948,464        pp,3.77,"4,565",1993,2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Jul 17, 2004","Nov 20, 2020",,Paperback,view,/book/show/13483671-operazione-shylock
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Malattia come metafora: Cancro e Aids,"Sontag, Susan",8804499192,9788804499190,8804499192,182        pp,3.99,"6,379",1989,"Jan 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 07, 2004","Nov 20, 2020",,Paperback,view,/book/show/13252556-malattia-come-metafora
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il gioco preferito,"Cohen, Leonard",8881123584,9788881123582,8881123584,280        pp,3.82,"4,141",1963,"Nov 29, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2004,"Nov 20, 2020",,Paperback,view,/book/show/9169819-il-gioco-preferito
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bambini nel tempo,"McEwan, Ian*",8806129767,9788806129767,8806129767,225        pp,3.58,"13,939",1987,1992,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 20, 2004","Nov 20, 2020",,Paperback,view,/book/show/1567456.Bambini_nel_tempo
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Essere senza destino,"Kertész, Imre",8807817764,9788807817762,8807817764,223        pp,4.07,"11,814",1975,"Jan 29, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"May 24, 2004","Nov 20, 2020",,Paperback,view,/book/show/3940341-essere-senza-destino
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zuckerman scatenato,"Roth, Philip",8806179098,9788806179090,8806179098,186        pp,3.84,"4,814","Jan 09, 1981",2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,not set,"May 15, 2004","Nov 20, 2020",,Paperback,view,/book/show/9652368-zuckerman-scatenato
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Grande seno, fianchi larghi",Mo Yan,8806182986,9788806182984,8806182986,903        pp,3.84,"3,209",1996,2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"May 07, 2004","Nov 20, 2020",,Paperback,view,/book/show/9874973-grande-seno-fianchi-larghi
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lo strano caso del cane ucciso a mezzanotte,"Haddon, Mark",8806176595,9788806176594,8806176595,247        pp,3.89,"1,478,889","Jul 31, 2003","Jun 30, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 17, 2004","Nov 20, 2020",,Paperback,view,/book/show/2269013.Lo_strano_caso_del_cane_ucciso_a_mezzanotte
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tristano muore,"Tabucchi, Antonio",880701646X,9788807016462,880701646X,166        pp,3.39,754,2004,2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 03, 2004","Nov 20, 2020",,Paperback,view,/book/show/1087549.Tristano_muore
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quello che rimane,"Fox, Paula",8881123983,9788881123988,8881123983,191        pp,3.54,"8,472",1970,2003,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 16, 2004","Nov 20, 2020",,Paperback,view,/book/show/9696755-quello-che-rimane
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un vero bugiardo,"Wolff, Tobias",8806165631,9788806165635,8806165631,292        pp,3.96,"29,276",1989,2003,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 06, 2004","Nov 20, 2020",,Paperback,view,/book/show/15766948-un-vero-bugiardo
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il manoscritto di Brodie,"Borges, Jorge Luis",8496075850,9788496075856,,95        pp,3.93,"5,505",1970,"Jan 22, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 29, 2004","Nov 20, 2020",,Hardcover,view,/book/show/8733073-il-manoscritto-di-brodie
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il mondo del sesso,"Miller, Henry",8804469137,9788804469131,8804469137,82        pp,3.59,"1,116",1940,May 1999,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 25, 2004","Nov 20, 2020",,Paperback,view,/book/show/14740586-il-mondo-del-sesso
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Questi assurdi spostamenti del cuore. Monologhi in forma di racconto,"Gaber, Giorgio",8806168460,9788806168469,8806168460,201        pp,3.94,18,2004,2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 02, 2004","Nov 20, 2020",,Paperback,view,/book/show/15737288-questi-assurdi-spostamenti-del-cuore-monologhi-in-forma-di-racconto
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nemico, amico, amante...","Munro, Alice",8806174681,9788806174682,8806174681,315        pp,4.04,"19,883","Sep 25, 2001","Mar 05, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 18, 2004","Nov 20, 2020",,Paperback,view,/book/show/6747370-nemico-amico-amante
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Solomon Gursky è stato qui,"Richler, Mordecai",8845921794,9788845921797,8845921794,596        pp,3.98,"3,041","Oct 17, 1989","May 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 12, 2004","Nov 20, 2020",,Paperback,view,/book/show/8678892-solomon-gursky-stato-qui
430,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lo scrittore fantasma,"Roth, Philip",8806158244,9788806158248,8806158244,146        pp,3.82,"12,667",1979,2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"Jan 15, 2004","Nov 20, 2020",,Hardcover,view,/book/show/9511074-lo-scrittore-fantasma
431,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stella avvelenata,"Vassalli, Sebastiano",8806171933,9788806171933,8806171933,238        pp,3.37,51,2003,2004,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 07, 2004","Nov 20, 2020",,Paperback,view,/book/show/9269979-stella-avvelenata
432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cosmopolis,"DeLillo, Don",8806180800,9788806180805,8806180800,180        pp,3.26,"17,441",2003,"Jan 01, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2004,"Nov 20, 2020",,Paperback,view,/book/show/9671433-cosmopolis
433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La storia non è finita,"Magris, Claudio",8811597854,9788811597858,8811597854,239        pp,3.50,34,2006,"Nov 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Magris docet.Due esempi:""La tolleranza e il dialogo presuppongono un relativismo etico (sentito bene, Ratzinger & Co.? n.d.r.), contro la presunzione Magris docet.Due esempi:""La tolleranza e il dialogo presuppongono un relativismo etico (sentito bene, Ratzinger & Co.? n.d.r.), contro la presunzione di essere i soli depositari di un valore assoluto, che induce chi ritiene di possederlo a imporlo agli altri, magari per la loro salvezza.""""Laicità significa tolleranza, dubbio rivolto pure alle proprie certezze, autoironia, demistificazione di tutti gli idoli, anche dei propri; capacità di credere fortemente in alcuni valori, sapendo che ne esistono altri, pur essi rispettabili.""...more",Notes are private!,0,2,1,not set,"Oct 21, 2008","Nov 20, 2020",,Hardcover,view (with text),/book/show/20362259-la-storia-non-finita
434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il fantasma esce di scena,"Roth, Philip",8806192191,9788806192198,8806192191,226        pp,3.51,"5,501","Oct 01, 2007",2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Il Gran Maestro parla di letteratura, di politica e – ostinatamente, anche in veneranda età – di eros. Ma, come già in “Everyman”, parla principalmentIl Gran Maestro parla di letteratura, di politica e – ostinatamente, anche in veneranda età – di eros. Ma, come già in “Everyman”, parla principalmente di vecchiaia, del decadimento, della malattia e del dolore che spesso ne costituiscono il leitmotiv; della necessità di “vivere al meglio delle proprie incapacità”; della tendenza ad adottare, di fronte ai problemi, “la soluzione senile: lasciar perdere”. I vecchi sono i “non più”, contrapposti ai giovani, i “non ancora”, che si aspettano molto dalla vita ma che - soprattutto - “non hanno ancora capito con quale rapidità le cose prenderanno un’altra piega”. Rimane ai vecchi, volendo, giusto qualche curiosità: di sapere se c’è ancora qualcosa da scoprire, specie sul proprio conto, giacché “forse le scoperte più potenti sono riservate all’ultimo”, e di vedere come finirà, anche se probabilmente si morirà ""come moriamo tutti: da volgari dilettanti”....more",Notes are private!,0,2,1,not set,"Oct 15, 2008","Nov 20, 2020",,Hardcover,view (with text),/book/show/13504058-il-fantasma-esce-di-scena
435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Per grazia ricevuta,"Parrella, Valeria",8875210594,,8875210594,105        pp,3.17,298,2005,"May 16, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dopo quelli di ""Mosca più balena"" (2003), altri racconti godibili (2005) di una scrittrice in evoluzione (vedi, nel 2008, il romanzo ""Lo spazio biancoDopo quelli di ""Mosca più balena"" (2003), altri racconti godibili (2005) di una scrittrice in evoluzione (vedi, nel 2008, il romanzo ""Lo spazio bianco"").In questi racconti i disagi e le pene del vivere sono stemperati dall'ironia e attendono comunque una possibile risoluzione: quando questa tarda si protesta sommessamente, magari facendosi tatuare la scritta ""questi tartari non arrivano mai"" (e omettendo di aggiungere ""ma che cazzo"" per non farla troppo lunga)....more",Notes are private!,0,1,1,not set,Dec 2008,"Nov 20, 2020",,Paperback,view (with text),/book/show/6668400-per-grazia-ricevuta
436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Niente di nuovo sul fronte occidentale,"Remarque, Erich Maria",8804492961,9788804492962,8804492961,252        pp,4.07,"459,988",1928,2001,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 08, 2003","Nov 20, 2020",,Paperback,view,/book/show/9693250-niente-di-nuovo-sul-fronte-occidentale
437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ti prendo e ti porto via,"Ammaniti, Niccolò",8804476796,9788804476795,8804476796,452        pp,3.83,"11,633",1999,2001,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 07, 2003","Nov 20, 2020",,Paperback,view,/book/show/1304611.Ti_prendo_e_ti_porto_via
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gioventù. Scene di vita di provincia,"Coetzee, J.M.",8806171178,9788806171179,8806171178,173        pp,3.78,"7,694",2002,2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 20, 2003","Nov 20, 2020",,Paperback,view,/book/show/9710099-giovent-scene-di-vita-di-provincia
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,È una vita che ti aspetto,"Volo, Fabio",8804533609,9788804533603,8804533609,179        pp,3.15,"2,581",2003,Sep 2004,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Nov 2003,"Nov 20, 2020",,Paperback,view,/book/show/6106813-una-vita-che-ti-aspetto
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il Nuvolo innamorato e altre fiabe,"Hikmet, Nâzım",8804524898,9788804524892,8804524898,126        pp,4.05,441,1968,2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 21, 2003","Nov 20, 2020",,Paperback,view,/book/show/21398620-il-nuvolo-innamorato-e-altre-fiabe
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Achille piè veloce,"Benni, Stefano",8807818256,9788807818257,8807818256,231        pp,3.76,"2,063",2003,2008,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 13, 2003","Nov 20, 2020",,Paperback,view,/book/show/2539516.Achille_pi_veloce
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Febbre a 90',"Hornby, Nick",8882463478,9788882463472,8882463478,253        pp,3.77,"40,895",1992,2002,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 02, 2003","Nov 20, 2020",,Paperback,view,/book/show/5077035-febbre-a-90
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Il nostro primo, solenne, stranissimo Natale senza di lei","Stelzer, Franco",8806162152,9788806162153,8806162152,126        pp,3.86,7,2003,2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 19, 2003","Nov 20, 2020",,Paperback,view,/book/show/16182573-il-nostro-primo-solenne-stranissimo-natale-senza-di-lei
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il libraio di Kabul,"Seierstad, Åsne",8845424057,9788845424052,8845424057,323        pp,3.77,"53,488","Sep 02, 2002",2003,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 14, 2003","Nov 20, 2020",,Hardcover,view,/book/show/7189343-il-libraio-di-kabul
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una lezione di stile,"Savagnone, Giuseppe",8830415928,9788830415928,8830415928,288        pp,2.71,7,"Mar 29, 2002","Mar 29, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 11, 2003","Nov 20, 2020",,Hardcover,view,/book/show/7708391-una-lezione-di-stile
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il sogno più dolce,"Lessing, Doris",8807817497,9788807817496,8807817497,455        pp,3.73,"1,552",2001,Mar 2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 04, 2003","Nov 20, 2020",,Paperback,view,/book/show/15785970-il-sogno-pi-dolce
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il contrario di uno,"De Luca, Erri",8807818566,9788807818561,8807818566,115        pp,3.57,930,"May 09, 2003","May 01, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 21, 2003","Nov 20, 2020",,Paperback,view,/book/show/3564258-il-contrario-di-uno
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tre giorni e un bambino,"Yehoshua, A.B.",8806165771,9788806165772,8806165771,90        pp,3.84,61,"Jan 01, 1970","Mar 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 16, 2003","Nov 20, 2020",,Paperback,view,/book/show/10465474-tre-giorni-e-un-bambino
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A sud del confine, a ovest del sole","Murakami, Haruki",880781708X,9788807817083,880781708X,210        pp,3.86,"128,286","Oct 05, 1992","May 24, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,"Jul 28, 2003","Nov 20, 2020",,Paperback,view,/book/show/6702408-a-sud-del-confine-a-ovest-del-sole
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Feria d'agosto,"Pavese, Cesare",8806400061,9788806400064,8806400061,194        pp,3.82,433,1946,1974,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 25, 2003","Nov 20, 2020",,Paperback,view,/book/show/245437.Feria_d_agosto
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Non ti muovere,"Mazzantini, Margaret",8804536586,9788804536581,8804536586,300        pp,3.80,"8,459",2001,2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 19, 2003","Nov 20, 2020",,Paperback,view,/book/show/1087552.Non_ti_muovere
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homo Faber,"Frisch, Max",8807814110,9788807814112,8807814110,175        pp,3.69,"26,638",Oct 1957,1997,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 08, 2003","Nov 20, 2020",,Paperback,view,/book/show/1421916.Homo_Faber
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'altra sera,"Palandri, Enrico",8807016303,9788807016301,8807016303,175        pp,3.20,5,"Jan 31, 2003","Jan 31, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 30, 2003","Nov 20, 2020",,Paperback,view,/book/show/25687657-l-altra-sera
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'amante di Lady Chatterley,"Lawrence, D.H.",8496075664,9788496075665,8496075664,336        pp,3.50,"125,616",1928,"Dec 31, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 20, 2020",,Hardcover,view,/book/show/10020869-l-amante-di-lady-chatterley
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il vassoio davanti alla porta,"Moravia, Alberto",,,,76        pp,3.00,43,1989,1989,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 11, 2003","Nov 20, 2020",,Paperback,view,/book/show/13424661-il-vassoio-davanti-alla-porta
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Da dove sto chiamando: Racconti,"Carver, Raymond",8887765987,9788887765984,8887765987,582        pp,4.41,"21,671","May 31, 1988",Nov 2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 08, 2003","Nov 20, 2020",,Paperback,view,/book/show/10073973-da-dove-sto-chiamando
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I veri nomi,"-, DE CARLO Andrea",880451017X,9788804510178,880451017X,381        pp,2.98,240,2002,2002,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 30, 2003","Nov 20, 2020",,Hardcover,view,/book/show/1921742.I_veri_nomi
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'amore nei giorni della rabbia,"Ferlinghetti, Lawrence",8804453648,9788804453642,8804453648,139        pp,3.40,341,1988,1999,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 23, 2003","Nov 20, 2020",,Paperback,view,/book/show/15828052-l-amore-nei-giorni-della-rabbia
459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come prima delle madri,"Vinci, Simona",8806164635,9788806164638,8806164635,330        pp,3.45,53,2003,2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 17, 2003","Nov 20, 2020",,Hardcover,view,/book/show/2278563.Come_prima_delle_madri
460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tanto amore per Glenda,"Cortázar, Julio",8882462773,9788882462772,8882462773,126        pp,4.00,"1,943","Jan 01, 1980","Jun 04, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 21, 2003","Nov 20, 2020",,Paperback,view,/book/show/6566366-tanto-amore-per-glenda
461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cerimonie,"Serra, Michele",8807016141,9788807016141,8807016141,136        pp,3.34,58,2002,2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 13, 2003","Nov 20, 2020",,Paperback,view,/book/show/1725944.Cerimonie
462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I fiori blu,"Queneau, Raymond",8806175165,9788806175160,8806175165,274        pp,4.04,"2,749","May 26, 1965",2008,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 08, 2003","Nov 20, 2020",,Paperback,view,/book/show/9663021-i-fiori-blu
463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'oro del mondo,"Vassalli, Sebastiano",8806182722,9788806182724,8806182722,176        pp,3.85,74,1987,2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 30, 2003","Nov 20, 2020",,Paperback,view,/book/show/12375882-l-oro-del-mondo
464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Arabi danzanti,"Kashua, Sayed",8882465578,9788882465575,8882465578,196        pp,3.63,995,2002,"Mar 14, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 22, 2003","Nov 20, 2020",,Paperback,view,/book/show/17970550-arabi-danzanti
465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pappagalli verdi: Cronache di un chirurgo di guerra,"Strada, Gino",8807816067,9788807816062,8807816067,160        pp,4.35,"3,129","Feb 28, 2000","May 23, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 16, 2003","Nov 20, 2020",,Paperback,view,/book/show/3564356-pappagalli-verdi
466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il mio biliardo,"Richler, Mordecai",8845917010,9788845917011,8845917010,184        pp,3.38,106,"Jan 01, 2001",2002,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 08, 2003","Nov 20, 2020",,Paperback,view,/book/show/4132733-il-mio-biliardo
467,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il Paese dei Mezaràt: I miei primi sette anni        (e qualcuno in più),"Fo, Dario",8807016265,9788807016264,B001FTN4BW,200        pp,3.75,172,Oct 2002,Oct 2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 27, 2003","Nov 20, 2020",,Paperback,view,/book/show/6747372-il-paese-dei-mezar-t
