,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Steph's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Holes        (Holes, #1)","Sachar, Louis*",0439244196,9780439244190,0439244196,272        pp,4.00,"1,199,404","Aug 20, 1998","Sep 02, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Mar 29, 2023","Mar 29, 2023",,Paperback,view,/book/show/38709.Holes
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Thousand Ships,"Haynes, Natalie*",0063065398,9780063065390,0063065398,368        pp,4.08,"68,778","May 02, 2019","Jan 26, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"Mar 28, 2023","Mar 28, 2023",,Hardcover,view,/book/show/53487148-a-thousand-ships
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Capturing the Devil        (Stalking Jack the Ripper, #4)","Maniscalco, Kerri*",0316485543,9780316485548,0316485543,453        pp,4.21,"38,284","Sep 10, 2019","Sep 10, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 28, 2023","Mar 28, 2023",,Hardcover,view,/book/show/37539001-capturing-the-devil
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The View from the Cheap Seats: Selected Nonfiction,"Gaiman, Neil*",0062262262,9780062262264,0062262262,522        pp,3.97,"16,048","May 31, 2016","May 31, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 27, 2023","Mar 27, 2023",,Hardcover,view,/book/show/24331386-the-view-from-the-cheap-seats
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Study in Emerald,"Gaiman, Neil*",,,B002VA9Y90,1        pp,4.17,"9,040",Oct 2003,"Dec 03, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 20, 2023","Mar 20, 2023",,Audible Audio,view,/book/show/6599565-a-study-in-emerald
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'll Love You Till the Cows Come Home,"Cristaldi, Kathryn",0062574205,9780062574206,0062574205,32        pp,4.32,"1,226","Dec 18, 2018","Dec 18, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 20, 2023","Mar 20, 2023",,Hardcover,view,/book/show/39320569-i-ll-love-you-till-the-cows-come-home
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wolves in the Walls,"Gaiman, Neil*",0380810956,9780380810956,0380810956,56        pp,4.04,"18,190","Aug 05, 2003",2003,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 19, 2023","Mar 19, 2023",,Paperback,view,/book/show/22341.The_Wolves_in_the_Walls
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Chu's First Day of School        (Chu, #2)","Gaiman, Neil*",0062223976,9780062223975,0062223976,30        pp,3.82,"1,860",2014,2014,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 19, 2023","Mar 19, 2023",,Hardcover,view,/book/show/17718088-chu-s-first-day-of-school
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crime and Punishment,"Dostoevsky, Fyodor",,,,671        pp,4.27,"903,812",1866,"Dec 31, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,"Mar 19, 2023","Mar 19, 2023",,Paperback,view,/book/show/7144.Crime_and_Punishment
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shark Lady: The True Story of How Eugenie Clark Became the Ocean's Most Fearless Scientist,"Keating, Jess*",,,,40        pp,4.43,"2,853","Jun 06, 2017","Jun 01, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 18, 2023","Mar 18, 2023",,,view,/book/show/32204108-shark-lady
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guest List,"Foley, Lucy",,,B07WG8L7WC,319        pp,3.82,"995,743","Feb 20, 2020","Jun 02, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 14, 2023",,Kindle Edition,view,/book/show/52656911-the-guest-list
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Valley of the Dolls,"Susann, Jacqueline",0802135196,9780802135193,B00A2QBS1W,448        pp,3.83,"67,775",Feb 1966,"Sep 22, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 13, 2023","Mar 13, 2023",,Paperback,view,/book/show/581811.Valley_of_the_Dolls
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Golden Compass        (His Dark Materials, #1)","Pullman, Philip",0679879242,9780679879244,B001NAR73E,399        pp,4.02,"1,525,482","Jul 01, 1995","Apr 16, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 12, 2023","Mar 12, 2023",,Hardcover,view,/book/show/119322.The_Golden_Compass
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America","Larson, Erik*",0609608444,9780609608449,0609608444,447        pp,4.00,"682,580","Feb 11, 2003","Feb 11, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 12, 2023","Mar 12, 2023",,Hardcover,view,/book/show/397483.The_Devil_in_the_White_City
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Stars Are Scattered,"Jamieson, Victoria",0593162579,9780593162576,0593162579,unknown,4.62,"26,989","Apr 14, 2020","May 12, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 08, 2023","Mar 08, 2023",,Audio CD,view,/book/show/51864234-when-stars-are-scattered
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Red Velvet Cupcake Murder        (Hannah Swensen, #16)","Fluke, Joanne*",0758280343,9780758280343,0758280343,325        pp,3.79,"12,556","Feb 26, 2013","Feb 26, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,"Mar 05, 2023","Mar 05, 2023",,Hardcover,view,/book/show/15811630-red-velvet-cupcake-murder
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Sister,"Hepworth, Sally*",1250120950,9781250120953,1250120950,309        pp,4.16,"180,234","Oct 27, 2020","Apr 13, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 04, 2023","Mar 04, 2023",,Hardcover,view,/book/show/53137974-the-good-sister
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Velvet Was the Night,"Moreno-Garcia, Silvia*",0593356829,9780593356821,0593356829,289        pp,3.52,"26,425","Aug 17, 2021","Aug 17, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 26, 2023","Feb 26, 2023",,Hardcover,view,/book/show/54746205-velvet-was-the-night
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Escaping from Houdini        (Stalking Jack the Ripper, #3)","Maniscalco, Kerri*",,9780316551694,,416        pp,3.95,"49,478","Sep 18, 2018","Sep 18, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Feb 26, 2023","Feb 26, 2023",,ebook,view,/book/show/30375937-escaping-from-houdini
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Devil's Food Cake Murder        (Hannah Swensen, #14)","Fluke, Joanne*",0758234910,9780758234919,0758234910,322        pp,3.83,"12,746","Jan 01, 2011","Mar 01, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 20, 2023","Feb 20, 2023",,Hardcover,view,/book/show/8801482-devil-s-food-cake-murder
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hunting Prince Dracula        (Stalking Jack the Ripper #2),"Maniscalco, Kerri*",031655166X,9780316551663,031655166X,448        pp,4.22,"72,650","Sep 19, 2017","Sep 19, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 20, 2023","Feb 20, 2023",,Hardcover,view,/book/show/33784373-hunting-prince-dracula
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cinnamon Roll Murder        (Hannah Swensen, #15)","Fluke, Joanne*",0758234937,9780758234933,0758234937,335        pp,3.81,"12,839","Mar 01, 2012","Mar 01, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 19, 2023","Feb 19, 2023",,Hardcover,view,/book/show/11796251-cinnamon-roll-murder
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Apple Turnover Murder        (Hannah Swensen, #13)","Fluke, Joanne*",0758234899,9780758234896,0758234899,304        pp,3.78,"13,434","Jan 01, 2010","Feb 01, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 18, 2023","Feb 18, 2023",,Hardcover,view,/book/show/6957009-apple-turnover-murder
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cream Puff Murder        (Hannah Swensen, #11)","Fluke, Joanne*",0758210221,9780758210227,0758210221,310        pp,3.82,"14,080","Feb 03, 2009","Jan 01, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 14, 2023","Feb 14, 2023",,Hardcover,view,/book/show/4615457-cream-puff-murder
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Plum Pudding Murder        (Hannah Swensen, #12)","Fluke, Joanne*",0758210248,9780758210241,0758210248,307        pp,3.81,"13,535",2009,"Oct 01, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 12, 2023","Feb 12, 2023",,Hardcover,view,/book/show/6367212-plum-pudding-murder
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Diary of a Wimpy Kid        (Diary of a Wimpy Kid, #1)","Kinney, Jeff*",0810993139,9780810993136,0810993139,226        pp,3.98,"694,578","Apr 01, 2007","Apr 01, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 11, 2023","Feb 11, 2023",,Hardcover,view,/book/show/389627.Diary_of_a_Wimpy_Kid
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Excuse Me While I Ugly Cry,"Goffney, Joya*",0063024810,9780063024816,,368        pp,4.08,"23,212","May 04, 2021","May 04, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2023","Feb 10, 2023",,ebook,view,/book/show/53401676-excuse-me-while-i-ugly-cry
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bees,"Paull, Laline*",0062331159,9780062331151,0062331159,340        pp,3.71,"40,338","May 06, 2014","May 06, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Feb 04, 2023","Feb 04, 2023",,Hardcover,view,/book/show/18652002-the-bees
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swarm of Bees,"Snicket, Lemony*",0316392820,9780316392822,0316392820,48        pp,2.93,707,2019,"Apr 02, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 03, 2023","Feb 03, 2023",,Hardcover,view,/book/show/38496723-swarm-of-bees
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Darkest Dark,"Hadfield, Chris",1101918624,9781101918623,1101918624,48        pp,4.28,"2,521","Sep 13, 2016","Sep 10, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 31, 2023","Jan 31, 2023",,Hardcover,view,/book/show/28250985-the-darkest-dark
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Class Act        (New Kid, #2)","Craft, Jerry*",0062885502,9780062885500,0062885502,249        pp,4.29,"10,450","Oct 06, 2020","Oct 06, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 30, 2023","Jan 30, 2023",,Paperback,view,/book/show/50358040-class-act
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lolita,"Nabokov, Vladimir",,,,368        pp,3.88,"850,052",Sep 1955,1995,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Jan 29, 2023","Jan 29, 2023",,Paperback,view,/book/show/7604.Lolita
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Killer's Shadow:  The FBI's Hunt for a White Supremacist Serial Killer,"Douglas, John E.",,,B07YSM64FD,304        pp,3.79,"3,073","Nov 17, 2020","Nov 17, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 27, 2023","Jan 27, 2023",,Kindle Edition,view,/book/show/52327684-the-killer-s-shadow
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When a Killer Calls        (Cases of the FBI's Original Mindhunter, #2)","Douglas, John E.",0062979795,9780062979797,0062979795,336        pp,4.01,"4,204","Feb 01, 2022","Feb 01, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 22, 2023","Jan 22, 2023",,Paperback,view,/book/show/57094287-when-a-killer-calls
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The adventures of a duckling named Mattock,"Right, Fanny",9782957005,2957005611,,36        pp,3.00,1,unknown,"Dec 16, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Cute little story, got the gift pack that includes book an accompanying duck that reads the story For a friend’s little one, this gift pack is quite wCute little story, got the gift pack that includes book an accompanying duck that reads the story For a friend’s little one, this gift pack is quite worth it. Very cute stuffed duck....more",Notes are private!,0,0,1,not set,"Jan 18, 2023","Jan 18, 2023",,Hardcover,view (with text),/book/show/59236201-the-adventures-of-a-duckling-named-mattock
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stalking Jack the Ripper        (Stalking Jack the Ripper, #1)","Maniscalco, Kerri*",,,B01BU1IURC,337        pp,3.95,"151,223","Sep 20, 2016","Sep 20, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Jan 15, 2023","Jan 15, 2023",,Kindle Edition,view,/book/show/40727470-stalking-jack-the-ripper
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes on an Execution,"Kukafka, Danya*",0063052733,9780063052734,0063052733,306        pp,4.08,"88,954","Jan 25, 2022","Jan 25, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 14, 2023","Jan 14, 2023",,Hardcover,view,/book/show/57773248-notes-on-an-execution
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The God of Small Things,"Roy, Arundhati*",0679457313,9780679457312,B006E58GFG,321        pp,3.95,"297,979",Apr 1997,1997,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 11, 2023","Jan 11, 2023",,Paperback,view,/book/show/9777.The_God_of_Small_Things
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Devil’s Delight        (Agatha Raisin, #33)","Beaton, M.C.",1250816165,9781250816160,1250816165,256        pp,3.84,"4,096","Oct 27, 2022","Dec 13, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 09, 2023","Jan 09, 2023",,Hardcover,view,/book/show/59808244-devil-s-delight
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Grandmother Asked Me to Tell You She's Sorry,"Backman, Fredrik*",1501115065,9781501115066,1501115065,372        pp,4.08,"244,465","Sep 04, 2013","Jun 16, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Another amazing beautiful book from one of the most talented authors I’ve ever experienced,Notes are private!,0,2,1,not set,"Jan 07, 2023","Jan 07, 2023",,Hardcover,view (with text),/book/show/23604559-my-grandmother-asked-me-to-tell-you-she-s-sorry
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Second First Impressions,"Thorne, Sally*",0063007134,9780063007130,0063007134,343        pp,3.54,"77,375","Apr 13, 2021","Apr 13, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 02, 2023","Jan 02, 2023",,Hardcover,view,/book/show/45553600-second-first-impressions
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fortunately, the Milk","Gaiman, Neil*",0062224077,9780062224071,0062224077,128        pp,4.06,"63,940","Sep 17, 2013","Sep 17, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2023,"Jan 01, 2023",,Hardcover,view,/book/show/17349203-fortunately-the-milk
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rory: An Orca's Quest For The Northern Lights,"Cullen, Sarah",0648849864,9780648849865,B098B6TDDT,32        pp,4.61,229,unknown,"Jun 29, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 31, 2022","Dec 31, 2022",,Kindle Edition,view,/book/show/58514689-rory
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spike: The Penguin With Rainbow Hair,"Cullen, Sarah",064884983X,9780648849834,B092QRMF7V,15        pp,4.61,372,unknown,"Apr 27, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 31, 2022","Dec 31, 2022",,Kindle Edition,view,/book/show/57876115-spike
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hamnet,"O'Farrell, Maggie*",1472223799,9781472223791,1472223799,372        pp,4.20,"255,714","Mar 31, 2020","Mar 31, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Dec 31, 2022","Dec 31, 2022",,Hardcover,view,/book/show/43890641-hamnet
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Carrot Cake Murder        (Hannah Swensen, #10)","Fluke, Joanne*",0758210205,9780758210203,0758210205,324        pp,3.84,"15,214","Mar 01, 2008","Jan 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 27, 2022","Dec 27, 2022",,Hardcover,view,/book/show/2001935.Carrot_Cake_Murder
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Key Lime Pie Murder        (Hannah Swensen, #9)","Fluke, Joanne*",0758210183,9780758210180,0758210183,342        pp,3.84,"16,303","Jan 01, 2007","Jan 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 25, 2022","Dec 25, 2022",,Hardcover,view,/book/show/33436.Key_Lime_Pie_Murder
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Love You, Stinky Face","McCourt, Lisa",0439634695,9780439634694,0439634695,32        pp,4.41,"8,330",Aug 1997,"Oct 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 18, 2022","Dec 18, 2022",,Paperback,view,/book/show/139656.I_Love_You_Stinky_Face
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Agatha Raisin and the Day the Floods Came        (Agatha Raisin, #12)","Beaton, M.C.",031298586X,9780312985868,031298586X,213        pp,3.78,"9,421","Jul 12, 2002","Oct 19, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 18, 2022","Dec 18, 2022",,Paperback,view,/book/show/181664.Agatha_Raisin_and_the_Day_the_Floods_Came
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Chocolate Chip Cookie Murder        (Hannah Swensen, #1)","Fluke, Joanne*",,,,436        pp,3.69,"62,815","Apr 01, 2000","Jan 01, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 16, 2022","Dec 16, 2022",,Mass Market Paperback,view,/book/show/36347162-chocolate-chip-cookie-murder
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cherry Cheesecake Murder        (Hannah Swensen, #8)","Fluke, Joanne*",0758202954,9780758202956,0758202954,352        pp,3.89,"18,325","Mar 01, 2006","Jan 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 14, 2022","Dec 14, 2022",,Paperback,view,/book/show/33437.Cherry_Cheesecake_Murder
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Belladonna        (Belladonna, #1)","Grace, Adalyn*",0316158232,9780316158237,0316158232,409        pp,4.02,"85,398","Aug 30, 2022","Aug 30, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,"Nov 06, 2022not set","Dec 12, 2022",,Hardcover,view,/book/show/59227936-belladonna
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ariadne,"Saint, Jennifer*",125077358X,9781250773586,125077358X,308        pp,3.80,"114,527","Mar 30, 2021","May 04, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 11, 2022","Dec 11, 2022",,Hardcover,view,/book/show/54860614-ariadne
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You'll Be the Death of Me,"McManus, Karen*",0593175867,9780593175866,0593175867,336        pp,3.74,"64,960","Nov 30, 2021","Nov 30, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 09, 2022","Dec 09, 2022",,Hardcover,view,/book/show/56200366-you-ll-be-the-death-of-me
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Great Sermon Handicap, Volume 4","Wodehouse, P.G.",0870081322,9780870081323,0870081322,258        pp,3.94,83,1982,"Jan 01, 1992",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 06, 2022","Dec 06, 2022",,Hardcover,view,/book/show/1469023.The_Great_Sermon_Handicap_Volume_4
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alice’s Adventures in Wonderland / Through the Looking-Glass,"Carroll, Lewis",,,,239        pp,4.06,"563,664","Dec 27, 1871","Dec 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Nov 16, 2022","Dec 06, 2022",,Paperback,view,/book/show/24213.Alice_s_Adventures_in_Wonderland_Through_the_Looking_Glass
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tess of the D’Urbervilles,"Hardy, Thomas",,,,518        pp,3.83,"283,542",1891,"Jan 30, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 04, 2022","Dec 04, 2022",,Paperback,view,/book/show/32261.Tess_of_the_D_Urbervilles
