,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,karen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1513,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cunning Folk,"Nevill, Adam*",183837891X,9781838378912,183837891X,336        pp,3.84,"3,849","Sep 13, 2021","Sep 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,0,not set,not set,"Dec 23, 2021",,Paperback,view,/book/show/58851564-cunning-folk
1514,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Children on the Hill,"McMahon, Jennifer*",1982153954,9781982153953,1982153954,338        pp,3.86,"28,892","Apr 26, 2022","Apr 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2021",,Hardcover,view,/book/show/58438554-the-children-on-the-hill
1515,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Eddy on the Floor,"Capes, Bernard",1771964553,9781771964555,1771964553,128        pp,3.22,78,unknown,"Oct 26, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 25, 2021","Dec 23, 2021",,Paperback,view,/book/show/59449012-an-eddy-on-the-floor
1516,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mr Jones,"Wharton, Edith",1771964545,9781771964548,1771964545,89        pp,3.56,228,1928,"Oct 26, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 22, 2021","Dec 23, 2021",,Paperback,view,/book/show/59495466-mr-jones
1517,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Doll's Ghost: A Ghost Story for Christmas,"Crawford, F. Marion",1771964537,9781771964531,1771964537,64        pp,3.63,227,unknown,"Oct 26, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As he turned the key in the lock, his heart stood still, for he knew that he was awake and not dreaming, and that he really heard those tiny footstepsAs he turned the key in the lock, his heart stood still, for he knew that he was awake and not dreaming, and that he really heard those tiny footsteps pattering to meet him inside the house along the passage.[image]another year, another three books in seth's ghost stories for christmas series.[image]this is an unexpectedly heartwarming story of a father and his daughter and the creepy doll that reunites them. it opens with a GOTCHA that only works if you haven't read the synopsis, before redirecting the focus of the story over to mr puckler, a renowned doll doctor who lives with his 12-year-old daughter else, whom he loves slightly more than the dolls in his care, although bestowing the name ""else"" on a child already burdened with the surname ""puckler"" seems needlessly cruel. mr puckler does not seem to realize that dolls are inherently creepy, in fact, he loooooves them:He was a very susceptible man, and he often fell in love with the dolls he mended, and found it hard to part with them when they had smiled at him for a few days. They were real little people to him, with characters and thoughts and feelings of their own, and he was very tender with them all. But some attracted him especially from the first, and when they were brought to him maimed and injured, their state seemed so pitiful to him that the tears came easily. You must remember that he had lived among dolls during a great part of his life, and understood them.""How do you know that they feel nothing?"" he went on to say to Else. ""You must be gentle with them. It costs nothing to be kind to the little beings, and perhaps it makes a difference to them.""And Else understood him, because she was a child, and she knew that she was more to him than all the dolls.good news for else, for when she goes missing whilst returning a newly-repaired doll to its owner one evening, he's concerned enough to go looking for her despite some eerie things going on at the homestead. more frightened for his missing daughter than by the pitter patter of creepy little dollfeet, he is able to bring the mystery to a cheerful resolution, although perhaps not so much for creepy-doll-heroine nina in her mother hubbard frock. uplifting and unsettling and perfect for fireside xmas-reading.[image]come to my blog!...more",Notes are private!,0,23,1,not set,"Dec 21, 2021","Dec 23, 2021",,Paperback,view (with text),/book/show/59610625-the-doll-s-ghost
1518,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just the Plague,"Ulitskaya, Lyudmila",1783788054,9781783788057,1783788054,144        pp,3.57,"2,126",2020,"Sep 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2021",,Paperback,view,/book/show/58788297-just-the-plague
1519,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Drowning Kind,"McMahon, Jennifer*",1982153938,9781982153939,1982153938,319        pp,3.82,"25,894","Apr 06, 2021","Jan 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2021",,Paperback,view,/book/show/58438553-the-drowning-kind
1520,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blood Daughter,"Lyons, Matthew*",,9781250812773,,unknown,3.26,43,unknown,"Oct 10, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"WELCOME TO DECEMBER PROJECT!this explanation/intro will be posted before each day’s short story. scroll down to get to the story-.this is the SIWELCOME TO DECEMBER PROJECT!this explanation/intro will be posted before each day’s short story. scroll down to get to the story-.this is the SIXTH year of me doing a short story advent calendar as my december project. for those of you new to me or this endeavor, here’s the skinny: every day in december, i will be reading a short story that is 1) available free somewhere on internet, and 2) listed on goodreads as its own discrete entity. there will be links provided for those of you who like to read (or listen to) short stories for free, and also for those of you who have wildly overestimated how many books you can read in a year and are freaking out about not meeting your 2020 reading-challenge goals. i have been gathering links all year when tasty little tales have popped into my feed, but i will also accept additional suggestions, as long as they meet my aforementioned 1), 2) standards.GR has deleted the pages for several of the stories i've read in previous years without warning, leaving me with a bunch of missing s and broken links, which makes me feel shitty. i have tried to restore the ones i could, but my to-do list is already a ball of nightmares, so that's still a work-in-progress. however, because i don't have a lot of time to waste, i'm not going to bother writing much in the way of s for these, in case GR decides to scrap 'em again. i am doing my best.merry merry.DECEMBER 22: BLOOD DAUGHTER - MATTHEW LYONS[image]13 minutes ho ho ho-liday's got me working six-day weeks, so i made the most of my ONE DAY OFF by doing another audio-story today, which i listened to whilst washing the dishes from the RED VELVET FUDGE i made. [image]hooray for efficiency. a short n' gross story about an unhinged man who is coping with losing custody of his daughter in an acrimonious divorce...poorly. the character-narrator's descent into ew-iness is rapid, and the vocal-narrator does a great job giving his thoughts jabby little edges. it's all pretty disgustingly predictable until the very end of the story explodes into a WTF-ness that doesn't really make sense, but i guess points for going that extra mile? try not to get too attached to his pet rat. or to any beliefs that he's a good man derailed by unfortunate circumstances. santa finds him...NAUGHTY.listen to it for free hereTHE STORIES:DECEMBER 1: NIGHT STAND - DANIEL WOODRELLDECEMBER 2: MR. DEATH - ALIX HARROWDECEMBER 3: THE FRUIT OF MY WOMAN - HAN KANGDECEMBER 4: THE TINDER BOX - KATE ELLIOTTDECEMBER 5: BABYCAKES - NEIL GAIMANDECEMBER 6: HIS MIDDLE NAME WAS NOT JESUS - NOVIOLET BULAWYODECEMBER 7: SING A SONG OF SIXPENCE - LILLI CARRÉDECEMBER 8: DARK TIDE - MARK LAWRENCEDECEMBER 9: DARKER TIDE - MARK LAWRENCEDECEMBER 10: BREAK - MISHELL BAKERDECEMBER 11: A RUMOR OF ANGELS - DALE BAILEYDECEMBER 12: THE ENGLISHMAN - DOUGLAS STUARTDECEMBER 13: IT CAME FROM CRUDEN FARM - MAX BARRYDECEMBER 14: NO MOON AND FLAT CALM - ELIZABETH BEARDECEMBER 15: A STUDY IN SHADOWS - BENJAMIN PERCYDECEMBER 16: ART APPRECIATION - FIONA MCFARLANEDECEMBER 17: THE SOUND OF FOOTSTEPS - SILVIA MORENO-GARCIADECEMBER 18: WE HAVEN'T GOT THERE YET - HARRY TURTLEDOVEDECEMBER 19: THE DUNE - STEPHEN KINGDECEMBER 20: THE WORTHINGTON - EMILY CARROLLDECEMBER 21: SUNBLEACHED - NATHAN BALLINGRUDDECEMBER 23: THE LINE - AMOR TOWLESDECEMBER 24: PIGEONS - NIBEDITA SENDECEMBER 25: WHAT WE HAVE LEARNED, WHAT WE WILL FORGET, WHAT WE WILL NOT BE ABLE TO FORGET - EUGENE LIMDECEMBER 26: ONE/ZERO - KATHLEEN ANN GOONANDECEMBER 27: MATINEE - ROBERT COOVERDECEMBER 28: ACCESS - ANDY WEIRDECEMBER 29: UNNECESSARY THINGS - TATYANA TOLSTAYADECEMBER 30: HOOK - DANIELLE MCLAUGHLINDECEMBER 31: HE'S VERY WELL READ - CATHERINE LACEYprevious years' advent calendars (what's left of 'em):20162017201820192020[image]come to my blog!...more",Notes are private!,0,25,1,not set,"Dec 22, 2021","Dec 22, 2021",,Audiobook,view (with text),/book/show/55454140-blood-daughter
1521,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Black and Endless Sky,"Lyons, Matthew*",1684427096,9781684427093,1684427096,348        pp,3.34,"1,120","Mar 15, 2022","Mar 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Paperback,view,/book/show/58262788-a-black-and-endless-sky
1522,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Demon in the Wood        (Grishaverse, #0)","Bardugo, Leigh*",1250624649,9781250624642,1250624649,203        pp,4.13,"38,213","Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Hardcover,view,/book/show/59785164-demon-in-the-wood
1523,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Candy House,"Egan, Jennifer*",1476716765,9781476716763,1476716765,352        pp,3.65,"57,125","Apr 05, 2022","Apr 05, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"first things first: you can totally read this if you haven't read A Visit from the Goon Squad; the book that birthed it. but you should read it, becaufirst things first: you can totally read this if you haven't read A Visit from the Goon Squad; the book that birthed it. but you should read it, because it's great.of course, i read A Visit from the Goon Squad over a decade ago, so i was a bit worried that my honeycombed memory of all of the things that made it great would affect my understanding or enjoyment of this companion book. i really should have been worried about my brain's ability to track this one, which is a LOT all on its own. this book deserves, and rewards, a reader's full attention. it's not difficult to follow, but there are a lot of characters, and a name mentioned offhand in one chapter might get their very own POV chapter down the line, while others may never come up again. unfortunately, circumstances and deadlines got between me and this book, and i had to put it down a few times to focus on other thing$, so each time i picked it back up, i had to do a little back-flipping scramble through the chapters to refresh my memory about who each of these characters were and who they were to each other. i would like the world to stop, just for a day, so i can reread goon squad and this one without falling behind in everything else. until then...like goon squad, The Candy House is more a collection of interwoven stories than a novel (when i was, belatedly, trying to refresh my memory of goon squad after reading this, i went over to its wikipedia page, which learnt me that egan ""considers the book to be neither a story collection nor a novel"").this one is structured much the same; a tonal novel fragmented into a whirlwind of POV shifts, time shifts, stylistic shifts; rebooting itself chapter by chapter as recurring characters glide in and out of the narrative, brushing up against each other in a complex web of relationships. it is triumphantly interlocking and i can't even imagine how much diagramming she put into this.[image]NB: that is not jennifer egan. her wall is probably even crazier. it's a tardis of a novel—it's fewer than 350 ARC-pages, and yet it contains too many multitudes to even address in the space of a book ; it is—to borrow a sentence from the book, ""a galaxy of human lives hurtling towards his curiosity."" the most basic-bitch summary is that it is about ""authenticity in the age of social media,"" and although it loops back and forth through time, the snake in the garden of it all is Mandala, the brainchild of CEO bix bouton (remember him from goon squad? i don't, not really!), which offers people the opportunity to externalize and store their consciousness on a cube, preserving their memories so they can be revisited, re-experienced. these can then be uploaded and shared with an online collective, which anyone who has contributed their own thoughts and memories can then view. that sounds diabolical to me, but i'm barely a whisper online. in egan's near-future world, people are quite comfortable sharing their innermost, and nearly everyone is plopping the contents of their brains out there for the world to see. of course, even if you don't opt in, you're still visible in other people’s memories, in a more invasive form of tagging. naturally, there are resistors to the whole shebang; and a nonprofit called Mondrian shall lead them—the brainchild of chris salazar, bennie salazar’s son (remember him from goon squad? i do—but barely, and really only because of how excellent his name is), enabling ""eluders"" to opt out, hiring writers as ""proxies"" to stand in for an eluder—a whole cottage industry geared towards radical privacy. book clubs will no doubt enjoy the 'would you or wouldn't you' discussions this book will generate, and it's certainly a complicated issue. on the plus side:...tens of thousands of crimes solved; child pornography all but eradicated; Alzheimer's and dementia sharply reduced by reinfusions of saved healthy consciousness; dying languages preserved and revived; a legion of missing persons found; and a global rise in empathy that accompanied a sharp decline in purist orthodoxies—which, people now knew, having roamed the odd twisting corridors of one another's minds, had always been hypocritical.on the downside: loss of privacy, mega-surveillance, shame, knowing what everyone really thinks/thought about you, the disorientation of seeing the most meaningful moments in your life through someone else's critical filter, and just too too MUCH information. about everything. she does more than she ought to be able to do with this conceit, given how relatively short the book is—truly, every segment offers up some sort of rabbit-hole meditation to chew over—and i'm just going to briefly touch on a couple of the juciest-to-me parts of her imagined future.1) the diminished power of language—this is not directly related to the whole mandala v mondrian opposition, and it isn't a huge part of the book, but it interests me as a heightening of the semantic bleaching already dehydrating language in everyday usage, and a pushback against cliché in creative writing.It was Athena who first made them aware, in the workshop where Gregory and Dennis met, of word-casings and phrase-casings: gutted language she likened to proxies...""I want words that are still alive, that have a pulse. Hot words, people! Give me the bullet, not the casing—fire it right in my chest. I'll die gladly for some fresh language.""She meant their prose, not their conversation, but Gregory and his peers strained for fresh ways to say, in workshop, that a piece of writing was powerful (""coiled,"" ""obsidian,"" ""hegemonic"") or flat (""Waxen,"" ""kerneled,"" ""Coffee grounds"").2) fiction's place in a world teeming with Entertainment, where strangers' lives and memories can be viewed like movies, lacking any shape or context. ""But knowing everything is too much like knowing nothing; without a story, it's all just information.""we need our shepherds. 3) the toll of all of this on human behavior. this is a big one, and of particular fascination to me. she takes a multi-angled approach to it, and if anyone's looking for a dissertation topic, you could go nuts on it: particularly through the characters of alfred, lincoln, and chris. the first wink is alfred, who is desperate for authenticity, for [g]enuine human responses rather than the made-up crap we serve each other all day long. the phoniness of television revolted him in early childhood, and it just got worse....by age nine, Alfred's intolerance of fakery had jumped the life/art barrier and entered his everyday world. He'd looked behind the curtain and seen the ways people played themselves, or—more insidiously—versions of themselves they'd cribbed from TV: Harried Mom. Sheepish Dad. Stern Teacher. Encouraging Coach. Alfred would not—could not—tolerate these appropriations.he wonders: ""Why did people have to pretend to be what they already were?""chris' job entails creating ""algebraizations"" of storytelling tropes (Hero Delivers Comeuppance to Perennial Jerk, Blurred Faces Lean Over Protagonist, Gradually Sharpening), and finds this distillation of experiential universalities into data leaching the richness from his own life and flattening the way he interprets his own experiences (Straight Arrow Hijacked by Lawbreaker, Is Unexpectedly Exhilarated). lincoln is a ""counter,"" a profession seemingly custom-made for the neurodivergent, using his numerical-compartmentalizing life-slant to develop analytics/metrics to predict, exploit, and monetize human behavior.the relationship between actual human behavior and the systems designed to analyze these behaviors becomes all kinds of circular and insidious—algorithms and human behavior feeding off each other, reducing humans to traits and character types and expectations, presented as entertainment and regurgitated by performative behavior fulfilling these expectations. infinite jest is one of my all-time favorite books, and thematically, there's a lot of overlap between her and david foster wallace: technology, entertainment, addiction, loneliness, projected self v inner life and self-image, truth/history/memory, spies, individuality, and how we can be connected to absolutely everybody and still feel absolutely alone, scrolling through our own staged social media feeds for evidence of our happiness. it's a staggeringly strong book and a sharp poke in the eye of modern life and relationships. her prose is clean and bright, her characters are flawed and nuanced, and the book overall is resoundingly empathetic. my powers of articulation are not at their peak right now, but i blathered my best and now it's up to you to do better. [image]*************************************NOW AVAILABLE!! still organizing my thoughts about this book—hopefully i will finish my  tomorrow? for now, apply these words from my DOPE CANDY HOUSE BAG to this space. [image]my revieewwwww so unknoooowable! ************************************* to come, but WOW WOW WOW—i forgot how good she was.wow.****************************************yeesh, let's see if i remember enough about A Visit from the Goon Squad to appreciate this one properly![image]come to my blog!...more",Notes are private!,0,190,1,"Mar 20, 2022","Mar 27, 2022","Dec 22, 2021",,Hardcover,view (with text),/book/show/58437521-the-candy-house
1524,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sunbleached,"Ballingrud, Nathan*",,,,15        pp,3.62,60,"Apr 01, 2011",Mar 2014,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"WELCOME TO DECEMBER PROJECT!this explanation/intro will be posted before each day’s short story. scroll down to get to the story-.this is the SIWELCOME TO DECEMBER PROJECT!this explanation/intro will be posted before each day’s short story. scroll down to get to the story-.this is the SIXTH year of me doing a short story advent calendar as my december project. for those of you new to me or this endeavor, here’s the skinny: every day in december, i will be reading a short story that is 1) available free somewhere on internet, and 2) listed on goodreads as its own discrete entity. there will be links provided for those of you who like to read (or listen to) short stories for free, and also for those of you who have wildly overestimated how many books you can read in a year and are freaking out about not meeting your 2020 reading-challenge goals. i have been gathering links all year when tasty little tales have popped into my feed, but i will also accept additional suggestions, as long as they meet my aforementioned 1), 2) standards.GR has deleted the pages for several of the stories i've read in previous years without warning, leaving me with a bunch of missing s and broken links, which makes me feel shitty. i have tried to restore the ones i could, but my to-do list is already a ball of nightmares, so that's still a work-in-progress. however, because i don't have a lot of time to waste, i'm not going to bother writing much in the way of s for these, in case GR decides to scrap 'em again. i am doing my best.merry merry.DECEMBER 21: SUNBLEACHED - NATHAN BALLINGRUDjust a PSA reminder that vampires are predators and, although often romanticized and presented as appropriate love-matches for teengirl outcasts, are not to be trusted. you don't survive for thousands of years by doing what your dinner wants you to do.read it for free hereTHE STORIES:DECEMBER 1: NIGHT STAND - DANIEL WOODRELLDECEMBER 2: MR. DEATH - ALIX HARROWDECEMBER 3: THE FRUIT OF MY WOMAN - HAN KANGDECEMBER 4: THE TINDER BOX - KATE ELLIOTTDECEMBER 5: BABYCAKES - NEIL GAIMANDECEMBER 6: HIS MIDDLE NAME WAS NOT JESUS - NOVIOLET BULAWYODECEMBER 7: SING A SONG OF SIXPENCE - LILLI CARRÉDECEMBER 8: DARK TIDE - MARK LAWRENCEDECEMBER 9: DARKER TIDE - MARK LAWRENCEDECEMBER 10: BREAK - MISHELL BAKERDECEMBER 11: A RUMOR OF ANGELS - DALE BAILEYDECEMBER 12: THE ENGLISHMAN - DOUGLAS STUARTDECEMBER 13: IT CAME FROM CRUDEN FARM - MAX BARRYDECEMBER 14: NO MOON AND FLAT CALM - ELIZABETH BEARDECEMBER 15: A STUDY IN SHADOWS - BENJAMIN PERCYDECEMBER 16: ART APPRECIATION - FIONA MCFARLANEDECEMBER 17: THE SOUND OF FOOTSTEPS - SILVIA MORENO-GARCIADECEMBER 18: WE HAVEN'T GOT THERE YET - HARRY TURTLEDOVEDECEMBER 19: THE DUNE - STEPHEN KINGDECEMBER 20: THE WORTHINGTON - EMILY CARROLLDECEMBER 22: BLOOD DAUGHTER - MATTHEW LYONSDECEMBER 23: THE LINE - AMOR TOWLESDECEMBER 24: PIGEONS - NIBEDITA SENDECEMBER 25: WHAT WE HAVE LEARNED, WHAT WE WILL FORGET, WHAT WE WILL NOT BE ABLE TO FORGET - EUGENE LIMDECEMBER 26: ONE/ZERO - KATHLEEN ANN GOONANDECEMBER 27: MATINEE - ROBERT COOVERDECEMBER 28: ACCESS - ANDY WEIRDECEMBER 29: UNNECESSARY THINGS - TATYANA TOLSTAYADECEMBER 30: HOOK - DANIELLE MCLAUGHLINDECEMBER 31: HE'S VERY WELL READ - CATHERINE LACEYprevious years' advent calendars (what's left of 'em):20162017201820192020[image]come to my blog!...more",Notes are private!,0,24,1,not set,"Dec 21, 2021","Dec 21, 2021",,ebook,view (with text),/book/show/36500649-sunbleached
1525,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Morning Glory Milking Farm        (Cambric Creek, #1)","Nascosta, C.M.*",1736546619,9781736546611,1736546619,250        pp,3.82,"27,269","Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Paperback,view,/book/show/58678992-morning-glory-milking-farm
1526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Worthington,"Carroll, Emily",,,,6        pp,3.72,113,unknown,2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"WELCOME TO DECEMBER PROJECT!this explanation/intro will be posted before each day’s short story. scroll down to get to the story-.this is the SIWELCOME TO DECEMBER PROJECT!this explanation/intro will be posted before each day’s short story. scroll down to get to the story-.this is the SIXTH year of me doing a short story advent calendar as my december project. for those of you new to me or this endeavor, here’s the skinny: every day in december, i will be reading a short story that is 1) available free somewhere on internet, and 2) listed on goodreads as its own discrete entity. there will be links provided for those of you who like to read (or listen to) short stories for free, and also for those of you who have wildly overestimated how many books you can read in a year and are freaking out about not meeting your 2020 reading-challenge goals. i have been gathering links all year when tasty little tales have popped into my feed, but i will also accept additional suggestions, as long as they meet my aforementioned 1), 2) standards.GR has deleted the pages for several of the stories i've read in previous years without warning, leaving me with a bunch of missing s and broken links, which makes me feel shitty. i have tried to restore the ones i could, but my to-do list is already a ball of nightmares, so that's still a work-in-progress. however, because i don't have a lot of time to waste, i'm not going to bother writing much in the way of s for these, in case GR decides to scrap 'em again. i am doing my best.merry merry.DECEMBER 20: THE WORTHINGTON - EMILY CARROLL[image]it wouldn't be a short story advent calendar without an emily carroll story. now, you might say ""THAT IS NOT A STORY, THAT IS...."" and your accusation would stop short there, because you wouldn't quite know what to call it. is it a story, is it a game, is it an interactive story-game? I DON'T KNOW, I'M NOT A DOCTOR. whatever it is, it's by emily carroll, and it wouldn't be a short story advent calendar without an emily carroll...and here we are again. this  is brought to you by the experience of reading The Worthington.read it for free hereTHE STORIES:DECEMBER 1: NIGHT STAND - DANIEL WOODRELLDECEMBER 2: MR. DEATH - ALIX HARROWDECEMBER 3: THE FRUIT OF MY WOMAN - HAN KANGDECEMBER 4: THE TINDER BOX - KATE ELLIOTTDECEMBER 5: BABYCAKES - NEIL GAIMANDECEMBER 6: HIS MIDDLE NAME WAS NOT JESUS - NOVIOLET BULAWYODECEMBER 7: SING A SONG OF SIXPENCE - LILLI CARRÉDECEMBER 8: DARK TIDE - MARK LAWRENCEDECEMBER 9: DARKER TIDE - MARK LAWRENCEDECEMBER 10: BREAK - MISHELL BAKERDECEMBER 11: A RUMOR OF ANGELS - DALE BAILEYDECEMBER 12: THE ENGLISHMAN - DOUGLAS STUARTDECEMBER 13: IT CAME FROM CRUDEN FARM - MAX BARRYDECEMBER 14: NO MOON AND FLAT CALM - ELIZABETH BEARDECEMBER 15: A STUDY IN SHADOWS - BENJAMIN PERCYDECEMBER 16: ART APPRECIATION - FIONA MCFARLANEDECEMBER 17: THE SOUND OF FOOTSTEPS - SILVIA MORENO-GARCIADECEMBER 18: WE HAVEN'T GOT THERE YET - HARRY TURTLEDOVEDECEMBER 19: THE DUNE - STEPHEN KINGDECEMBER 21: SUNBLEACHED - NATHAN BALLINGRUDDECEMBER 22: BLOOD DAUGHTER - MATTHEW LYONSDECEMBER 23: THE LINE - AMOR TOWLESDECEMBER 24: PIGEONS - NIBEDITA SENDECEMBER 25: WHAT WE HAVE LEARNED, WHAT WE WILL FORGET, WHAT WE WILL NOT BE ABLE TO FORGET - EUGENE LIMDECEMBER 26: ONE/ZERO - KATHLEEN ANN GOONANDECEMBER 27: MATINEE - ROBERT COOVERDECEMBER 28: ACCESS - ANDY WEIRDECEMBER 29: UNNECESSARY THINGS - TATYANA TOLSTAYADECEMBER 30: HOOK - DANIELLE MCLAUGHLINDECEMBER 31: HE'S VERY WELL READ - CATHERINE LACEYprevious years' advent calendars (what's left of 'em):20162017201820192020[image]come to my blog!...more",Notes are private!,0,29,1,not set,"Dec 20, 2021","Dec 20, 2021",,,view (with text),/book/show/53084840-the-worthington
1527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blue Line Down,"Lawyer, Maris",1938235843,9781938235849,1938235843,268        pp,4.16,97,unknown,"Jun 22, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2021",,Paperback,view,/book/show/57034995-the-blue-line-down
