,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Wendy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Through a Dark Glass        (Dark Glass #1),"Hendee, Barb*",,,B071DCWW7G,234        pp,3.55,413,"Jan 09, 2018","Jan 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2018",,Kindle Edition,view,/book/show/34913650-through-a-dark-glass
1316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hot Dog,"Berenson, Laurien*",1575667819,9781575667812,1575667819,277        pp,4.04,"1,177","Sep 01, 2002",Sep 2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 07, 2018","Aug 09, 2018","Aug 07, 2018",,Hardcover,view,/book/show/3792157-hot-dog
1317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seven Stones to Stand or Fall: A Collection of Outlander Fiction,"Gabaldon, Diana*",0399593438,9780399593437,0399593438,523        pp,4.27,"15,746","Jun 27, 2017","Aug 07, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 07, 2018",,Paperback,view,/book/show/34019120-seven-stones-to-stand-or-fall
1318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Outrun the Wind,"Tammi, Elizabeth*",1635830265,9781635830262,1635830265,302        pp,3.57,924,"Nov 27, 2018","Nov 27, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a dramatic retelling of the myth of Atalanta including the gods and goddesses of the Greek pantheon. It was a great, fast-moving story with thThis is a dramatic retelling of the myth of Atalanta including the gods and goddesses of the Greek pantheon. It was a great, fast-moving story with themes that are applicable to today. It really brought these characters from Greek myths to life....more",Notes are private!,0,0,1,"Aug 06, 2018","Aug 12, 2018","Aug 06, 2018",,Paperback,view (with text),/book/show/36639897-outrun-the-wind
1319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wicked Deep,"Ernshaw, Shea*",1481497340,9781481497343,1481497340,310        pp,3.86,"41,003","Mar 06, 2018","Mar 06, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 06, 2018","Aug 07, 2018","Aug 06, 2018",,Hardcover,view,/book/show/35297394-the-wicked-deep
1320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Case for Christ,"Strobel, Lee",0310226058,9780310226055,0310226058,367        pp,4.21,"133,062","Feb 06, 1998","Sep 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 05, 2018","Aug 12, 2018","Aug 05, 2018",,Mass Market Paperback,view,/book/show/73186.The_Case_for_Christ
1321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Unravel Me        (Shatter Me, #2)","Mafi, Tahereh",0062085530,9780062085535,0062085530,461        pp,4.14,"541,724","Feb 05, 2013","Feb 05, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 04, 2018","Aug 06, 2018","Aug 04, 2018",,Hardcover,view,/book/show/13104080-unravel-me
1322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eight Dates: Essential Conversations for a Lifetime of Love,"Gottman, John M.",1523504463,9781523504466,1523504463,231        pp,4.23,"7,936","Feb 05, 2019","Feb 05, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is a roadmap for getting to know your partner better, no matter what stage of your relationship you are in. While many of the dates and a loThis book is a roadmap for getting to know your partner better, no matter what stage of your relationship you are in. While many of the dates and a lot of the information presented in the text seem common sense, it doesn't mean that every couple has these important conversations. The book at time can be slightly dry but is still valuable....more",Notes are private!,0,0,1,"Aug 02, 2018","Aug 06, 2018","Aug 02, 2018",,Hardcover,view (with text),/book/show/37588679-eight-dates
1323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Little Lights,"McGuire, Jamie*",,,B08FJJZBF3,440        pp,3.96,"18,832","May 29, 2018","May 29, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2018",,Kindle Edition,view,/book/show/29958272-all-the-little-lights
1324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Everlost        (Skinjacker, #1)","Shusterman, Neal*",0689872372,9780689872372,0689872372,320        pp,3.96,"34,509","Oct 01, 2006","Oct 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2018",,Hardcover,view,/book/show/688191.Everlost
1325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mine Till Midnight        (The Hathaways, #1)","Kleypas, Lisa*",0312949804,9780312949808,0312949804,360        pp,4.07,"75,535","Oct 02, 2007","Oct 02, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2018",,Mass Market Paperback,view,/book/show/693016.Mine_Till_Midnight
1326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Once Bitten,"Berenson, Laurien*",0758287461,9780758287465,0758287461,320        pp,4.07,"1,104",2001,"Jul 02, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 30, 2018","Jul 31, 2018","Jul 30, 2018",,Mass Market Paperback,view,/book/show/17166252-once-bitten
1327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Keep Your Marriage From Sucking: The Keys to Keep Your Wedlock Out of Deadlock,"Behrendt, Greg*",1635763878,9781635763874,1635763878,216        pp,2.96,78,unknown,"Jul 17, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This is a great advice book for people who are engaged or thinking about being engaged to be married. It is written in easy to understand language andThis is a great advice book for people who are engaged or thinking about being engaged to be married. It is written in easy to understand language and reads like a conversation with your friend over coffee....more,Notes are private!,0,0,1,"Jul 27, 2018","Aug 02, 2018","Jul 27, 2018",,Hardcover,view (with text),/book/show/40182502-how-to-keep-your-marriage-from-sucking
1328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prayer: Forty Days of Practice,"McRoberts, Justin*",0525653058,9780525653059,0525653058,128        pp,4.55,745,unknown,"Feb 05, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was an interesting book that tried to give readers a basis for regular prayer. Included in the book are thought-provoking pictures accompanying tThis was an interesting book that tried to give readers a basis for regular prayer. Included in the book are thought-provoking pictures accompanying the short prayers, and some interesting stories that highlight the power of prayer....more",Notes are private!,0,1,1,not set,"Jul 27, 2018","Jul 27, 2018",,Hardcover,view (with text),/book/show/40265843-prayer
1329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Be Our Ghost        (Merry Ghost Inn Mysteries, #3)","Kingsbury, Kate*",,,B078MB4FZG,278        pp,3.78,"1,354","Oct 09, 2018","Oct 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2018",,Kindle Edition,view,/book/show/39003268-be-our-ghost
1330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Unleashed        (Melanie Travis Mysteries, #7)","Berenson, Laurien*",1575665964,9781575665962,1575665964,297        pp,4.05,"1,004","Aug 01, 2000","Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 24, 2018","Jul 24, 2018","Jul 24, 2018",,Hardcover,view,/book/show/1516933.Unleashed
1331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sh!t No One Tells You About Toddlers        (Sh!t No One Tells You, 2)","Dais, Dawn*",1580055893,9781580055895,1580055893,240        pp,3.78,294,"Sep 08, 2015","Sep 08, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 27, 2018","Jul 29, 2018","Jul 22, 2018",,Paperback,view,/book/show/24612454-the-sh-t-no-one-tells-you-about-toddlers
1332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hey Ladies!: The Story of 8 Best Friends, 1 Year, and Way, Way Too Many Emails","Markowitz, Michelle*",1419729136,9781419729133,1419729136,272        pp,3.09,"7,350","May 01, 2018","May 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2018",,Paperback,view,/book/show/35882844-hey-ladies
1333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All We Ever Wanted,"Giffin, Emily*",0399178937,,B07639D2G9,353        pp,3.86,"127,070","Jun 26, 2018","Jun 26, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2018",,Kindle Edition,view,/book/show/36344555-all-we-ever-wanted
1334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Booked 4 Murder        (Sophie Kimball Mystery, #1)","Eaton, J.C.*",1496708555,9781496708557,1496708555,314        pp,3.77,896,"Jun 27, 2017","Jun 27, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2018",,Mass Market Paperback,view,/book/show/32451965-booked-4-murder
1335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Chocolate Bunny Brouhaha        (A Chocoholic Mystery, #16)","Carl, JoAnna",0451473825,9780451473820,0451473825,229        pp,3.82,770,"Nov 01, 2016","Nov 01, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 26, 2018","Jul 27, 2018","Jul 22, 2018",,Hardcover,view,/book/show/28953495-the-chocolate-bunny-brouhaha
1336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Heiress He's Been Waiting For        (Hamilton Cousins, #1)","O'Riley, Kaitlin*",1420144634,9781420144635,1420144634,311        pp,3.72,356,"Aug 28, 2018","Aug 28, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a satisfying romance read. The main character, Sara Fleming is a headstrong heiress from New York. Hr parents sail her to her family in EnglaThis was a satisfying romance read. The main character, Sara Fleming is a headstrong heiress from New York. Hr parents sail her to her family in England to save her from what they are sure will be a disastrous marriage. As Sara plots how to marry her beau from New York, she finds herself inexplicably drawn to Christopher Townsend, the Earl of Bridgeton. While he is also drawn to Sara, baggage from his past makes a union with her seemingly unattainable. With the help, or hindrance, of her large and caring family, will Sara find true love with her love from New York or an English Earl?...more",Notes are private!,0,1,1,"Jul 21, 2018","Jul 24, 2018","Jul 21, 2018",,Mass Market Paperback,view (with text),/book/show/36878013-the-heiress-he-s-been-waiting-for
1337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shadow of the Fox        (Shadow of the Fox, #1)","Kagawa, Julie*",1335145168,9781335145161,1335145168,409        pp,4.01,"21,441","Oct 02, 2018","Oct 02, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book follows Yumeko, a kitsune (half magical fox spirit/half girl) as she journeys from the only home she has ever known to save the world. In heThis book follows Yumeko, a kitsune (half magical fox spirit/half girl) as she journeys from the only home she has ever known to save the world. In her possession is one piece of the Dragon Prayer., which will summon a destructive force to the world if put together. As she looks for a safe place, she is joined by a demon slayer, a dishonored samurai, and a member of the royal family. However, each member of this ragtag group has their own secrets, some of which are more dangerous to the mission than others. AS they progress on their journey, they encounter demons and magic along the way. A great read!...more",Notes are private!,0,0,1,not set,"Jul 21, 2018","Jul 21, 2018",,Hardcover,view (with text),/book/show/37004954-shadow-of-the-fox
1338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Spending the Holidays with People I Want to Punch in the Throat: Yuletide Yahoos, Ho-Ho-Humblebraggers, and Other Seasonal Scourges","Mann, Jen*",0345549996,9780345549990,0345549996,196        pp,3.65,"2,563","Oct 02, 2012","Oct 13, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 20, 2018","Jul 20, 2018","Jul 20, 2018",,Paperback,view,/book/show/24904361-spending-the-holidays-with-people-i-want-to-punch-in-the-throat
1339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Buried In Books        (Bibliophile Mystery, #12)","Carlisle, Kate*",0698411129,,B075HZJR5Y,288        pp,4.11,"3,027","Jun 26, 2018","Jun 26, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 17, 2018","Jul 20, 2018","Jul 17, 2018",,Kindle Edition,view,/book/show/36246825-buried-in-books
1340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cracked Spine        (Scottish Bookshop Mystery, #1)","Shelton, Paige*",1250057485,9781250057488,1250057485,304        pp,3.50,"7,615","Mar 29, 2016","Mar 29, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 27, 2018","Jul 30, 2018","Jul 14, 2018",,Hardcover,view,/book/show/25663657-the-cracked-spine
1341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A.D. 33        (A.D., #2)","Dekker, Ted*",1599954176,9781599954172,1599954176,384        pp,4.24,"3,630","Oct 06, 2015","Oct 06, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 14, 2018","Jul 16, 2018","Jul 14, 2018",,Hardcover,view,/book/show/24820396-a-d-33
1342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hush Puppy        (Melanie Travis, #6)","Berenson, Laurien*",1575666006,9781575666006,1575666006,316        pp,4.01,"1,145","Oct 01, 1999","Sep 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 11, 2018","Jul 14, 2018","Jul 11, 2018",,Mass Market Paperback,view,/book/show/48071.Hush_Puppy
1343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Just Want to Pee Alone: A Collection of Humorous Essays by Kick Ass Mom Bloggers,"Hatton, Stacey*",0988408031,9780988408036,0988408031,204        pp,3.75,"2,383","Jan 01, 2013","Feb 27, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 10, 2018","Jul 11, 2018","Jul 10, 2018",,Paperback,view,/book/show/17567767-i-just-want-to-pee-alone
1344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Daughter of Sherlock Holmes        (The Daughter of Sherlock Holmes Mysteries, #1)","Goldberg, Leonard",1250101042,9781250101044,1250101042,305        pp,3.60,"7,250","Jun 06, 2017","Jun 06, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 10, 2018","Jul 10, 2018","Jul 10, 2018",,Hardcover,view,/book/show/31450953-the-daughter-of-sherlock-holmes
1345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Christmas Remedy,"Woodsmall, Cindy*",0735291047,9780735291041,0735291047,208        pp,4.07,830,unknown,"Oct 23, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a nice romance/mystery. It was easily read and enjoyable. Very feel-good. When Holly wants to save the pharmacy she works at and the health oThis was a nice romance/mystery. It was easily read and enjoyable. Very feel-good. When Holly wants to save the pharmacy she works at and the health of her Amish community, she has to challenge traditions to try and carve out a life that is uniquely hers while keeping her faith....more",Notes are private!,0,3,1,"Jul 08, 2018","Jul 13, 2018","Jul 08, 2018",,Hardcover,view (with text),/book/show/38390754-the-christmas-remedy
1346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Harmony,"Scott, Emma*",,,,366        pp,4.38,"7,811","Feb 13, 2018","Feb 13, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a great romance, set against the backdrop of Hamlet. The characters come from immensely different backgrounds but find that a shared love of This was a great romance, set against the backdrop of Hamlet. The characters come from immensely different backgrounds but find that a shared love of drama, and difficult past experiences bring them together. Willow is trying to hide from the world as she recovers from a traumatic experience in New York. Isaac is trying to escape the only town and circumstances he has ever known through his tremendous talent. When the two meet, sparks fly but can they overcome the roadblocks in their way? A great story with a satisfying ending!...more",Notes are private!,0,0,1,not set,not set,"Jul 08, 2018",,Paperback,view (with text),/book/show/38632507-in-harmony
1347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Town in a Maple Madness        (A Candy Holliday Mystery, #8)","Haywood, B.B.",0425278646,9780425278642,0425278646,320        pp,3.81,356,unknown,"Apr 04, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 02, 2018","Jul 05, 2018","Jul 02, 2018",,Mass Market Paperback,view,/book/show/31159235-town-in-a-maple-madness
1348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Spark of Light,"Picoult, Jodi*",0345544986,9780345544988,0345544986,369        pp,3.75,"144,313","Oct 02, 2018","Oct 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2018",,Hardcover,view,/book/show/39072220-a-spark-of-light
1349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Harmony,"Scott, Emma*",,,,380        pp,4.38,"7,811","Feb 13, 2018","Feb 13, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a great romance, set against the backdrop of Hamlet. The characters come from immensely different backgrounds but find that a shared love of This was a great romance, set against the backdrop of Hamlet. The characters come from immensely different backgrounds but find that a shared love of drama, and difficult past experiences bring them together. Willow is trying to hide from the world as she recovers from a traumatic experience in New York. Isaac is trying to escape the only town and circumstances he has ever known through his tremendous talent. When the two meet, sparks fly but can they overcome the roadblocks in their way? A great story with a satisfying ending!...more",Notes are private!,0,0,1,Jul 2018,"Jul 08, 2018","Jul 01, 2018",,Paperback,view (with text),/book/show/36053619-in-harmony
1350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amateur Hour: Motherhood in Essays and Swear Words,"Harrington, Kimberly*",0062838741,9780062838742,0062838741,320        pp,3.72,834,unknown,"May 01, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 30, 2018","Jul 02, 2018","Jun 30, 2018",,Paperback,view,/book/show/35887212-amateur-hour
1351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Watchdog        (Melanie Travis Mysteries, #5)","Berenson, Laurien*",1575664720,9781575664729,1575664720,320        pp,4.06,"1,285","Jan 01, 1998","Oct 15, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 25, 2018","Jun 26, 2018","Jun 25, 2018",,Mass Market Paperback,view,/book/show/2813882-watchdog
1352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shelter in Place,"Roberts, Nora*",1250161592,9781250161598,1250161592,438        pp,4.26,"42,833","May 29, 2018","May 29, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 11, 2018","Sep 16, 2018","Jun 19, 2018",,Hardcover,view,/book/show/36425796-shelter-in-place
1353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doom with a View        (Merry Ghost Inn. #2),"Kingsbury, Kate*",168331235X,9781683312352,168331235X,278        pp,3.77,"1,868","Sep 12, 2017","Sep 12, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 19, 2018","Jun 22, 2018","Jun 19, 2018",,Hardcover,view,/book/show/34064617-doom-with-a-view
1354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dead and Breakfast        (Merry Ghost Inn, #1)","Kingsbury, Kate*",1683310098,9781683310099,1683310098,288        pp,3.58,"3,146","Jan 10, 2017","Jan 10, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 16, 2018","Jun 17, 2018","Jun 16, 2018",,Hardcover,view,/book/show/30316182-dead-and-breakfast
1355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"People I Want to Punch in the Throat: Competitive Crafters, Drop-Off Despots, and Other Suburban Scourges","Mann, Jen*",,,B00EGMHJQ6,226        pp,3.62,"13,168","Sep 09, 2014","Sep 09, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 11, 2018","Jun 15, 2018","Jun 11, 2018",,Kindle Edition,view,/book/show/20001948-people-i-want-to-punch-in-the-throat
1356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Innocent Traitor,"Weir, Alison",0345494857,9780345494856,0345494857,402        pp,3.97,"33,739",2006,"Feb 27, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 10, 2018",,Hardcover,view,/book/show/111218.Innocent_Traitor
1357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Katharine Parr: The Sixth Wife        (Six Tudor Queens, #6)","Weir, Alison",1101966653,9781101966655,1101966653,560        pp,4.23,"4,715","May 13, 2021","May 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 10, 2018",,Hardcover,view,/book/show/34020934-katharine-parr
1358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Katheryn Howard: The Scandalous Queen        (Six Tudor Queens, #5)","Weir, Alison",1101966629,9781101966624,1101966629,496        pp,4.08,"5,680","May 12, 2020","May 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 10, 2018",,Paperback,view,/book/show/34020933-katheryn-howard
1359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Anna of Kleve: The Princess in the Portrait        (Six Tudor Queens, #4)","Weir, Alison",1101966572,9781101966570,1101966572,499        pp,4.05,"6,768","May 02, 2019","May 14, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 10, 2018",,Hardcover,view,/book/show/34212134-anna-of-kleve
1360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Jane Seymour: The Haunted Queen        (Six Tudor Queens, #3)","Weir, Alison",1101966564,9781101966563,1101966564,560        pp,4.17,"8,253","May 03, 2018","May 15, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 10, 2018",,Paperback,view,/book/show/34020932-jane-seymour
1361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Speculation,"Swyler, Erika*",1250055636,9781250055637,1250055636,339        pp,3.61,"37,432","Jun 23, 2015","May 31, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 18, 2019","Jan 30, 2019","Jun 09, 2018",,Paperback,view,/book/show/26114353-the-book-of-speculation
1362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Captive Queen: A Novel of Eleanor of Aquitaine,"Weir, Alison",0345511883,9780345511881,0345511883,544        pp,3.78,"9,691","Apr 01, 2010","Apr 19, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2018",,Paperback,view,/book/show/9635592-captive-queen
1363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Anne Boleyn, A King's Obsession: A Novel","Weir, Alison",110196653X,9781101966532,110196653X,592        pp,4.12,"10,237","May 16, 2017","Apr 24, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2018",,Paperback,view,/book/show/34020931-anne-boleyn-a-king-s-obsession
1364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Katherine of Aragon, The True Queen: A Novel","Weir, Alison",1101966505,9781101966501,1101966505,624        pp,4.11,"14,600","May 05, 2016","May 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2018",,Paperback,view,/book/show/32027275-katherine-of-aragon-the-true-queen
