,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Adam's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"She-Hulk, Volume 5: Planet Without a Hulk","Slott, Dan",0785123997,9780785123996,0785123997,192        pp,3.73,473,"Jan 01, 2007","Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This series of issues marked the end of Dan Slott's run on She-Hulk. I loved his writing. He had an encylopedic knowledge of Marvel Comics continuity This series of issues marked the end of Dan Slott's run on She-Hulk. I loved his writing. He had an encylopedic knowledge of Marvel Comics continuity and worked tons of weird stuff into this series, but he made everything funny and enjoyable to read, even if you didn't know every character or plot device he alluded to. He also wrote She-Hulk (and her alter ego, Jen Walters) as a three-dimensional woman with a sense of humor who was believable as both a super-powered ass-kicker and a no-nonsense trial attorney....more",Notes are private!,0,0,1,not set,"Oct 23, 2009","Oct 05, 2009",,Paperback,view (with text),/book/show/951529.She_Hulk_Volume_5
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ms. Marvel, Volume 3: Operation Lightning Storm","Reed, Brian",0785124497,9780785124498,0785124497,168        pp,3.51,478,"Jan 30, 2007","Jan 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 22, 2009","Oct 05, 2009",,Paperback,view,/book/show/1329445.Ms_Marvel_Volume_3
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wolverine: Origins Vol. 3: Swift And Terrible,"Way, Daniel",0785126139,9780785126133,0785126139,120        pp,3.59,578,"Aug 29, 2007","Jan 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 14, 2009","Oct 05, 2009",,Paperback,view,/book/show/2039787.Wolverine
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Iron Man: Director of S.H.I.E.L.D.,"Knauf, Daniel",0785122990,9780785122999,0785122990,144        pp,3.65,477,"Aug 29, 2007","Jan 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 12, 2009","Oct 05, 2009",,Paperback,view,/book/show/3059750-iron-man
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wolverine: Origins, Volume 2: Savior","Way, Daniel",0785122885,9780785122883,0785122885,128        pp,3.63,653,"Oct 03, 2007","Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 05, 2009","Oct 05, 2009",,Paperback,view,/book/show/1261267.Wolverine
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ms. Marvel Volume 2: Civil War,"Reed, Brian",0785123059,9780785123057,0785123059,136        pp,3.74,"2,223","Mar 21, 2007","Jan 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 05, 2009","Oct 05, 2009",,Paperback,view,/book/show/1329447.Ms_Marvel_Volume_2
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wolverine: Origins Vol. 1: Born In Blood,"Way, Daniel",0785122877,9780785122876,0785122877,128        pp,3.85,"1,250","Nov 01, 2006","Jan 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 28, 2009","Oct 01, 2009",,Paperback,view,/book/show/59372.Wolverine
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wolverine: Civil War,"Guggenheim, Marc*",0785119809,9780785119807,0785119809,168        pp,4.01,"5,064","May 02, 2007","Jan 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 2009,"Oct 01, 2009",,Paperback,view,/book/show/305767.Wolverine
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ms. Marvel, Volume 1: Best of the Best","Reed, Brian",0785122818,9780785122814,0785122818,144        pp,3.77,"1,398","Oct 04, 2006","Jan 01, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 29, 2009","Sep 26, 2009",,Hardcover,view,/book/show/422581.Ms_Marvel_Volume_1
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"She-Hulk, Volume 4: Laws of Attraction","Slott, Dan",0785122184,9780785122180,0785122184,185        pp,3.77,503,2006,"Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 2009,"Sep 26, 2009",,Paperback,view,/book/show/331700.She_Hulk_Volume_4
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sensational She-Hulk,"Byrne, John",087135084X,9780871350848,087135084X,72        pp,3.62,301,1985,"Jan 01, 1990",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 30, 1990","Sep 25, 2009",,Paperback,view,/book/show/1783689.The_Sensational_She_Hulk
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"She-Hulk, Volume 3: Time Trials","Slott, Dan",0785117954,9780785117957,0785117954,192        pp,3.83,705,"Jun 28, 2006","Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 26, 2009","Sep 25, 2009",,Paperback,view,/book/show/630624.She_Hulk_Volume_3
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daredevil, Vol. 17: Hell to Pay, Vol. 2","Brubaker, Ed",0785128158,9780785128151,0785128158,208        pp,3.90,727,"Apr 23, 2008","Jan 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 28, 2009","Sep 25, 2009",,Paperback,view,/book/show/2363402.Daredevil_Vol_17
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daredevil, Vol. 16: Hell to Pay, Vol. 1","Brubaker, Ed",0785124845,9780785124849,0785124845,144        pp,3.94,932,"Sep 26, 2007","Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 24, 2009","Sep 23, 2009",,Paperback,view,/book/show/1148875.Daredevil_Vol_16
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Thunderbolts, Volume 1: Faith in Monsters","Ellis, Warren",0785125663,9780785125662,0785125663,192        pp,3.88,"1,239","Oct 03, 2007","Jan 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 23, 2009","Sep 23, 2009",,Paperback,view,/book/show/2414766.Thunderbolts_Volume_1
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Walking Dead, Vol. 2: Miles Behind Us","Kirkman, Robert",1582407754,9781582407753,1582407754,136        pp,4.23,"40,551","Apr 01, 2004","Mar 25, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 17, 2009","Sep 18, 2009",,Paperback,view,/book/show/393644.The_Walking_Dead_Vol_2
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Death of Captain America, Vol. 1: The Death of the Dream","Brubaker, Ed",0785124233,9780785124238,0785124233,160        pp,4.22,"5,925","Nov 21, 2007","Jan 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 05, 2009","Sep 18, 2009",,Paperback,view,/book/show/2752977-the-death-of-captain-america-vol-1
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daredevil, Vol. 15: The Devil, Inside and Out, Vol. 2","Brubaker, Ed",0785122419,9780785122418,0785122419,144        pp,3.95,939,"May 02, 2007","Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 14, 2009","Sep 13, 2009",,Paperback,view,/book/show/106034.Daredevil_Vol_15
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Walking Dead, Vol. 1: Days Gone Bye","Kirkman, Robert",1582406723,9781582406725,1582406723,144        pp,4.27,"230,193","May 01, 2004","Feb 19, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 13, 2009","Sep 12, 2009",,Paperback,view,/book/show/138398.The_Walking_Dead_Vol_1
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daredevil, Vol. 14: The Devil, Inside and Out, Vol. 1","Brubaker, Ed",0785119884,9780785119883,0785119884,144        pp,4.26,"1,737","Oct 25, 2006","Jan 01, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 12, 2009","Sep 10, 2009",,Paperback,view,/book/show/1056273.Daredevil_Vol_14
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thunderbolts: Guardian Protocols,"Nicieza, Fabian*",078512246X,9780785122463,078512246X,96        pp,3.19,106,"Jun 20, 2007","Jan 01, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 23, 2009","Sep 09, 2009",,Paperback,view,/book/show/642097.Thunderbolts
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Civil War: Captain America,"Brubaker, Ed",0785127984,9780785127987,0785127984,112        pp,4.07,"5,360","May 02, 2007","Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 09, 2009","Sep 08, 2009",,Paperback,view,/book/show/754123.Civil_War
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Civil War: Thunderbolts,"Nicieza, Fabian*",0785119477,9780785119470,0785119477,120        pp,3.42,930,"May 02, 2007","Jan 01, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 09, 2009","Sep 06, 2009",,Paperback,view,/book/show/1329462.Civil_War
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Captain America: Red Menace, Vol. 2","Brubaker, Ed",0785122257,9780785122258,0785122257,104        pp,4.06,"1,477","Dec 06, 2006","Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 07, 2009","Sep 06, 2009",,Paperback,view,/book/show/106048.Captain_America
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sleeper, Vol. 3: A Crooked Line","Brubaker, Ed",1401206182,9781401206185,1401206182,144        pp,4.30,849,"Apr 01, 2005","Apr 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 28, 2009","Sep 06, 2009",,Paperback,view,/book/show/66399.Sleeper_Vol_3
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Captain America: Red Menace, Vol. 1","Brubaker, Ed",0785123210,9780785123217,0785123210,108        pp,3.90,"1,173","Jul 26, 2006","Jul 26, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 05, 2009","Sep 05, 2009",,Paperback,view,/book/show/106035.Captain_America
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Celebrated Cases of Dick Tracy: 1931-1951,"Gould, Chester",,,,320        pp,4.09,121,1970,1970,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 05, 2009",,Hardcover,view,/book/show/6806659-the-celebrated-cases-of-dick-tracy
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Astonishing X-Men, Vol. 2: Dangerous","Whedon, Joss",078511677X,9780785116776,078511677X,152        pp,4.19,"12,536","Jun 27, 2007","Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 02, 2009","Sep 02, 2009",,Paperback,view,/book/show/31975.Astonishing_X_Men_Vol_2
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Astonishing X-Men, Vol. 1: Gifted","Whedon, Joss",0785115315,9780785115311,0785115315,144        pp,4.19,"29,756","Dec 15, 2004","Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Sep 2009,"Sep 01, 2009",,Paperback,view,/book/show/31979.Astonishing_X_Men_Vol_1
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Captain America: Winter Soldier, Vol. 2","Brubaker, Ed",,,,136        pp,4.28,"5,707","Jan 01, 2010","Nov 08, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 30, 2009","Aug 31, 2009",,Paperback,view,/book/show/6114513-captain-america
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Captain America: Winter Soldier, Vol. 1","Brubaker, Ed",0785119205,9780785119203,0785119205,176        pp,4.17,"11,885","Jul 19, 2006","Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 25, 2009","Aug 21, 2009",,Paperback,view,/book/show/371997.Captain_America
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Iron Man: Civil War,"Gage, Christos",0785123148,9780785123149,0785123148,160        pp,4.11,"5,145","Jun 06, 2007","Jun 06, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 20, 2009","Aug 20, 2009",,Paperback,view,/book/show/106036.Iron_Man
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Civil War: Front Line, Vol. 2","Jenkins, Paul",0785124691,9780785124696,0785124691,176        pp,4.00,"2,560","May 09, 2007","Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 17, 2009","Aug 19, 2009",,Paperback,view,/book/show/396142.Civil_War
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Coffin for Dimitrios,"Ambler, Eric",0881846198,9780881846195,0881846198,224        pp,3.92,"10,240",1939,"Jan 05, 1990",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 03, 2009","Aug 11, 2009",,Mass Market Paperback,view,/book/show/1183221.Coffin_for_Dimitrios
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Criminal, Vol. 1: Coward","Brubaker, Ed",078512439X,9780785124399,078512439X,136        pp,4.16,"8,964","May 01, 2007","Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 09, 2009","Aug 09, 2009",,Paperback,view,/book/show/106033.Criminal_Vol_1
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sleeper, Vol. 2: All False Moves","Brubaker, Ed",1401202888,9781401202880,1401202888,144        pp,4.35,"1,126",2003,"Sep 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 08, 2009","Aug 07, 2009",,Paperback,view,/book/show/66395.Sleeper_Vol_2
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wheel of Death        (The Spider, Master of Men! #2)","Scott, R.T.M.",,,,143        pp,3.43,54,Nov 1933,Nov 1969,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"R.T.M Scott's second Spider pulp novel has a less madcap plot than his first, but it's just as good. In The Wheel of Death, Richard Wentworth (the ""SpR.T.M Scott's second Spider pulp novel has a less madcap plot than his first, but it's just as good. In The Wheel of Death, Richard Wentworth (the ""Spider"") goes undercover as a hood and meets a young woman whose father is slated to be executed, but who is--of course--innocent of the crime. Wentworth discovers a nightclub and casino that is only open to New York's wealthy and powerful, and which is run by a criminal mastermind intent on taking over political power in the city through intimidation and blackmail. Would it be a spoiler to say that he saves the day?...more",Notes are private!,0,0,1,not set,"Aug 07, 2009","Aug 01, 2009",,Mass Market Paperback,view (with text),/book/show/6033492-the-wheel-of-death
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Private Practice of Michael Shayne,"Halliday, Brett",,,,192        pp,3.79,114,1940,1940,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Private Practice of Michael Shayne is Davis Dresser's second Mike Shayne novel (all of which were written under the ""Brett Halliday"" pseudonym), aThe Private Practice of Michael Shayne is Davis Dresser's second Mike Shayne novel (all of which were written under the ""Brett Halliday"" pseudonym), and it's as entertaining and fast-moving as the first, Dividend on Death. Shayne's tentative romance with the young débutante Phyllis Brighton takes a couple of steps forward while his antagonistic relationship with Miami police chief Peter Painter devolves from mutual hatred to outright loathing. Essentially, Dresser keeps everything from the first novel that works, while toning down the drawing room mystery antics and pumping up the hard-boiled tough-guy shenanigans just a little.On a side note, I recently watched the 1940 film Michael Shayne: Private Detective, which stars Lloyd Nolan. Every source I've looked at (the Internet Movie Database, the Thrilling Detective web site, and even the film expert on the special features of the DVD) incorrectly states that the film is based on the first Michael Shayne novel, Dividend on Death, but that simply isn't the case. It is clearly based on this novel. I need backup on this one, people! If anyone feels like a homework assignment, read Dividend on Death and The Private Practice of Michael Shayne, then watch Michael Shayne: Private Detective and tell me if I'm wrong....more",Notes are private!,0,6,1,not set,"Jul 26, 2009","Jul 17, 2009",,Mass Market Paperback,view (with text),/book/show/6396342-the-private-practice-of-michael-shayne
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Die Trying        (Jack Reacher, #2)","Child, Lee*",0515142247,9780515142242,0515142247,567        pp,4.06,"144,446","Jul 20, 1998","Oct 28, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoyed Die Trying, Lee Child's second Jack Reacher novel, a lot more than his first, Killing Floor. The switch from first-person narration to thirdI enjoyed Die Trying, Lee Child's second Jack Reacher novel, a lot more than his first, Killing Floor. The switch from first-person narration to third-person narration helped a lot. The bigger, tougher, and more taciturn a character is, the more important it is not to have him narrate his own story. (Can you imagine The Good, the Bad, and the Ugly with constant voice-over narration by Clint Eastwood explaining what his character is thinking and feeling?)In this novel, Reacher is still drifting around the United States after spending most of his adult life as a military policeman. He is in the wrong place at the wrong time and ends up getting kidnapped by a few crazed Montana militiamen (remember, this book was published in 1998) along with a female F.B.I. agent, and they're whisked off together to the militia's compound.Die Trying moves at a brisk pace, and it's a satisfying beach read (or Greyhound bus read, in my case). The writing isn't great (Child's copy editor really should have raised a red flag about the overuse of the verb ""shrug"") but the story is entertaining, and Reacher is a pretty good character. I will almost certainly read more of Child's books....more",Notes are private!,0,4,1,not set,"Jul 16, 2009","Jul 05, 2009",,Mass Market Paperback,view (with text),/book/show/220969.Die_Trying
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Superman: Escape from Bizarro World,"Johns, Geoff",140121794X,9781401217945,140121794X,160        pp,3.36,629,"Jun 03, 2008","Jun 03, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 31, 2009","May 31, 2009",,Hardcover,view,/book/show/2575230-superman
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Highwaymen: Florida's African-American Landscape Painters,"Monroe, Gary",0813022819,9780813022819,0813022819,160        pp,4.45,78,"Nov 20, 2001","Nov 20, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was just down in Delray Beach, Florida. While I was there I visited the Spady Cultural Heritage Museum, which is the former home of the late SolomonI was just down in Delray Beach, Florida. While I was there I visited the Spady Cultural Heritage Museum, which is the former home of the late Solomon D. Spady, the most prominent African American educator and community leader in the city from the '20s through the '50s. They were showing an exhibit of a group of Florida landscape painters known as ""the Highwaymen,"" whom I'd never heard of.I liked the show, so I bought this book, and read it over the course of the next few days. The Highwaymen were a group of young African American painters (25 men and one woman) in and around Ft. Pierce who produced approximately 50,000 to 200,000 landscape paintings from the '50s through the '70s. The name ""Highwaymen"" wasn't given to them until 1994, when art aficionado Jim Fitch coined the term. While potentially pejorative because of the association with highway robbery, the name is appropriate, since the artists drove up and down Florida's coast to sell their paintings, which they produced quickly, in great numbers, and primarily to make money. They got their start when a young, self-taught black artist named Harold Newton was taken under the wing of a successful white Florida landscape artist named A.E. ""Beanie"" Backus. Other young black painters from Ft. Pierce followed in Newton's footsteps, most notably Alfred Hair, whose dream was to be a millionaire by the time he was 35. Although he fell short of his goal (he was murdered at the age of 29), Hair did fulfill his dream of owning a Cadillac and supporting his wife and children with the money he made selling his paintings, most of which he produced in less than an hour each. Hair is fondly remembered by most of the people interviewed for the book as a charismatic and inspiring figure. The Highwaymen often painted in groups, and encouraged one another. While their art is the type one might see hanging in bank lobbies, over sofas in middle-income homes, and in motel rooms, appreciation for it has grown in recent years. Their paintings sold for around $50 when the oils were still drying, around $5 at garage sales in the '80s, and for more than $1,000 today, now that collectors have taken an interest in their work.Monroe's book is really wonderful. It's not overloaded with text or portentous analyses of their work. Monroe doesn't try to inflate their importance as artists. He places their work in its cultural context (he calls it ""vernacular art"") and talks about the many things that make it special. The bulk of the book is taken up by reproductions of Highwaymen art. There are 59 plates that showcase work by most of the artists identified as ""Highwaymen,"" with a focus on the work of Newton and Hair. One of the interesting things about the Highwaymen is that they worked from memory and imagination. They didn't spend all day on-site, attempting to perfectly recreate the scene before them. They used brushes, palette knives, and fingers to quickly (and with the least amount of paint necessary) create vividly colored impressions of the Florida wilderness they'd grown up in. Their art has no visible political context--humans and buildings rarely appear in Highwaymen art (which is probably why the Highwaymen were able to find so many buyers for their art, as well as sell to white businesses and individuals in a volatile and desegregating South without any reports of violence or animosity), What their art does do, however, is invite the viewer to participate in a shared experience of wonder. Their depictions of Florida's natural beauty, its volatile coastal weather, and its unearthly sunsets and tricks of light are frequently stunning....more",Notes are private!,0,5,1,not set,"May 31, 2009","May 29, 2009",,Hardcover,view (with text),/book/show/1374665.The_Highwaymen
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Count of Monte Cristo,"Dumas, Alexandre",0192833952,9780192833952,,"1,130        pp",4.30,"913,562","Aug 28, 1844","Jun 25, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 10, 2009",,Paperback,view,/book/show/472376.The_Count_of_Monte_Cristo
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Grindle Nightmare,"Patrick, Q.",,,,160        pp,3.46,28,1935,1935,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book took me forever to get into, and once I finally did, it still never really grabbed me. Like a lot of mystery novels, by the time I got to thThis book took me forever to get into, and once I finally did, it still never really grabbed me. Like a lot of mystery novels, by the time I got to the end, I couldn't help thinking that it would have been more interesting if the plot had focused on the killer(s) instead of the elaborate puzzle that leads to the conclusion.Speaking of puzzles, Patrick Quentin (sometimes Quentin Patrick or just ""Q. Patrick"") was a pen name under which various combinations of four different people (Hugh Callingham Wheeler, Mary Louise White Aswell, Richard Wilson Webb, and Martha Mott Kelly) wrote a series of mysteries starting in 1931. Many of them were part of the ""puzzle"" series that featured the detective Peter Duluth (e.g., Puzzle for Fiends, Puzzle for Wantons, Puzzle for Fools, Puzzle for Players).The Grindle Mystery, which was written by Webb and Aswell, doesn't have a strong detective as its main character, which could be one of the reasons I didn't really like it, or it could just be that I prefer the hard-boiled noir stories of the 1930s to the elaborately constructed whodunits of Quentin, John Dickson Carr, Agatha Christie, and their ilk. What I did like about The Grindle Mystery, however, was its thick atmosphere and its gruesome goings-on. Most of the murders in this book are committed by dragging people behind a car, and no one seems to be safe from the whoever is doing the killing; the victims include a little girl, a kitten, an old man, a dog, and a marmoset. That's right, a marmoset....more",Notes are private!,0,1,1,not set,"Jun 07, 2009","May 06, 2009",,Mass Market Paperback,view (with text),/book/show/6449913-the-grindle-nightmare
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Punisher War Journal, Vol. 1: Civil War","Fraction, Matt",0785123156,9780785123156,0785123156,144        pp,3.85,"2,471","May 09, 2007","Jan 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 07, 2009","May 03, 2009",,Paperback,view,/book/show/755529.Punisher_War_Journal_Vol_1
