,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Georgie-who-is-Sarah-Drew's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Please Tell Me,"Omer, Mike*",1662509367,9781662509360,B0BWNW9G8X,379        pp,4.15,"19,871","Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2024",,Kindle Edition,view,/book/show/123167557-please-tell-me
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Playing at Home        (Sporting Secrets #2),"Calder, Jax*",,,B09CD7YLTD,322        pp,4.18,"1,513","Dec 09, 2021","Dec 09, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 03, 2024","Jan 12, 2024",,Kindle Edition,view,/book/show/59011772-playing-at-home
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amid Our Lines,"Detand, Zarah*",,,B0CLKV1YGC,300        pp,4.39,263,"Jan 11, 2024","Jan 12, 2024",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Jan 12, 2024",,Kindle Edition,view,/book/show/201897432-amid-our-lines
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Lovers [Like We Were Supposed to Be],Zeppazariel,,,,991        pp,4.66,"4,101",unknown,"Apr 13, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,,view,/book/show/61204943-just-lovers-like-we-were-supposed-to-be
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Laughable Stories Collected by Mar Gregory John Bar-Hebraeus,"Bar-Hebraeus, Gregory",1593330162,9781593330163,1593330162,404        pp,3.25,4,1280,"May 16, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,Paperback,view,/book/show/6317080-the-laughable-stories-collected-by-mar-gregory-john-bar-hebraeus
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lucky Bounce,"Nary, Cait*",,,B0BS442Y3X,251        pp,3.74,791,"Jan 09, 2024","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,Kindle Edition,view,/book/show/96178433-lucky-bounce
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cut Loose        (Mont Blanc, #2)","Trent, Annick*",,,B08MDKQFXW,74        pp,4.06,34,unknown,"Oct 31, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Kindle Edition,view,/book/show/55929828-cut-loose
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Free Climb        (Mont Blanc, #3)","Trent, Annick*",,,B095PP5MF3,86        pp,4.21,29,unknown,"May 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Kindle Edition,view,/book/show/58143016-free-climb
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crushed Ice        (Hockey Ever After #4),"Kane, Ashlyn*",1641086947,9781641086943,B0CFYQ7KB7,426        pp,3.89,735,"Feb 06, 2024","Feb 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Kindle Edition,view,/book/show/197104453-crushed-ice
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Off Trail        (Mont Blanc, #1)","Trent, Annick*",,,B08H1C5S9H,85        pp,3.65,40,unknown,"Aug 29, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2024",,Kindle Edition,view,/book/show/55189671-off-trail
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mission,"Elsborg, Barbara*",,,B0CK658SFF,150        pp,4.15,348,unknown,"Nov 11, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Jan 07, 2024",,Kindle Edition,view,/book/show/199535118-the-mission
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,True North,"Kerr, Corey*",,9798772357286,B09NRZM8WC,334        pp,3.96,458,"Jan 10, 2022","Dec 19, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Jan 07, 2024",,Paperback,view,/book/show/60299267-true-north
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Broken Ice        (Alpha Omega Hockey #4),"Vivancos, Marina*",,,B0CR9C8VY3,213        pp,4.12,671,"Jan 23, 2024","Jan 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2024",,Kindle Edition,view,/book/show/204616636-broken-ice
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Century of Deception: The Birth of the Hoax in the Eighteenth Century,"Keable, Ian",1908906448,9781908906441,1908906448,unknown,3.71,17,unknown,"Sep 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 05, 2024","Jan 05, 2024",,Hardcover,view,/book/show/49091229-the-century-of-deception
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,British furniture makers,"Gloag, John",,,B0006AQRUQ,0        pp,0.00,0,1945,"Jan 01, 1945",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 05, 2024","Jan 05, 2024",,Hardcover,view,/book/show/165317236-british-furniture-makers
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,British Clocks and Clockmakers,"Ullyett, Kenneth",,,B00O4JY784,48        pp,0.00,0,"Apr 01, 1947","Jan 01, 1947",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 05, 2024","Jan 05, 2024",,Hardcover,view,/book/show/163135995-british-clocks-and-clockmakers
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Student Prince        (The Student Prince, #1)",FayJay,,,,333        pp,4.26,"4,806","Jul 10, 2010","Jul 10, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,ebook,view,/book/show/17277854-the-student-prince
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For The Fans,"K., Nyla *",,9798986918945,B0BW2PPQWF,544        pp,4.36,"28,240","Feb 23, 2023","Feb 23, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Paperback,view,/book/show/123198366-for-the-fans
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Westing Game,"Raskin, Ellen",1101157453,9781101157459,,192        pp,4.00,"212,987","Jun 01, 1978","Apr 12, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,ebook,view,/book/show/7361906-the-westing-game
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Chaos Agents        (Baron & Eddie, #1)","North, F. Fox*",,,,486        pp,4.55,31,"Oct 09, 2022","Oct 09, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,ebook,view,/book/show/62670767-the-chaos-agents
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Will They or Won't They,"Wilder, Ava*",059335897X,9780593358979,059335897X,384        pp,3.61,"15,138","Jun 27, 2023","Jun 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Paperback,view,/book/show/62562854-will-they-or-won-t-they
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sentenced to Christmas,"Thornton, Marshall*",,,B0CK5DCBBG,256        pp,4.06,126,"Nov 28, 2023","Nov 28, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2 stars upgraded to 3 stars for chutzpah.Silly plot, characterless MCs, farcically over-blown secondaries, no real relationship. Yet Marshall Thornto 2 stars upgraded to 3 stars for chutzpah.Silly plot, characterless MCs, farcically over-blown secondaries, no real relationship. Yet Marshall Thornton's glee in skewering both alt-right & alt-left creates more highlighted zingers than in many a ""better"" book.“Nothing like a progressive liberal arts summer camp to teach a teenager the fallacy of trickle-down-economics.” “Grandma, did you know that the Puritans didn’t celebrate Christmas and even made it illegal?” ""There’s no way any Christian anywhere would ever make Christmas illegal.”“It is true, Grandma.”“Yes, and just because something’s true doesn’t mean you have to believe it. You’re an American and you have every right to live in your own special world.”""[Ronald Reagan]—Such a wonderful man. He had the courage to take from the poor and give to the rich.”“Wow,” I said. “I would have said the same thing. Except, you make it sound like a good thing.”“Oh, it was a good thing. I don’t expect you to understand economics, though gay men have other valuable skills.""I think the press in this country is just awful. In my opinion, it’s more important that news reporting be aspirational than accurate, don’t you agree?Cover design by the author....more",Notes are private!,0,7,1,not set,"Jan 06, 2024","Jan 03, 2024",,Kindle Edition,view (with text),/book/show/201477166-sentenced-to-christmas
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Funny Thing Happened...,"Lanyon, Josh*",1649310439,9781649310439,B0CR717V2L,45        pp,4.13,243,unknown,"Dec 29, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Jan 03, 2024",,Kindle Edition,view,/book/show/204524390-a-funny-thing-happened
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Something Wicked        (Black and Blue #3),"Morton, Lily*",,,B0CPH5M1NH,340        pp,4.63,"1,087","Jan 03, 2024","Jan 03, 2024",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Jan 03, 2024",,Kindle Edition,view,/book/show/203250692-something-wicked
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Mountain Man Walks into a Library: Small-Town M/M Romance Novella        (Harlow Mountain Men Book 2),"Trevino, Mal*",,,B0CPWMTTGY,82        pp,4.10,63,unknown,"Dec 27, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Jan 03, 2024",,Kindle Edition,view,/book/show/203556138-a-mountain-man-walks-into-a-library
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unwrapping the Truth,"Denault, Victoria*",9781739002,,,unknown,3.61,41,unknown,"Dec 27, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Jan 03, 2024",,ebook,view,/book/show/204360011-unwrapping-the-truth
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"She Who Became the Sun        (The Radiant Emperor, #1)","Parker-Chan, Shelley*",1529043409,9781529043402,1529043409,416        pp,3.87,"69,385","Jul 20, 2021","Jun 09, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Paperback,view,/book/show/60838938-she-who-became-the-sun
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cthulhu for Christmas,"Maslow, Meghan*",1960435027,9781960435026,B0CJZSYFXK,240        pp,4.34,238,"Dec 29, 2023","Dec 29, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Jan 03, 2024",,Kindle Edition,view,/book/show/199233407-cthulhu-for-christmas
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Keeping It Casual,"Calder, Jax*",,,B0BRRWPZ7W,174        pp,4.23,979,"Feb 09, 2023","Feb 09, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Jan 01, 2024",,Kindle Edition,view,/book/show/75666318-keeping-it-casual
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Inappropriate Date,"Calder, Jax*",,9798539012939,B099BYDTGY,56        pp,4.11,"1,210","Jul 31, 2021","Jul 17, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Jan 01, 2024",,Paperback,view,/book/show/71383598-the-inappropriate-date
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Anonymous Hookup,"Calder, Jax*",,9798831312546,B0B1HXV5TN,136        pp,4.41,"2,885","Jun 02, 2022","May 22, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Jan 01, 2024",,Paperback,view,/book/show/61957378-the-anonymous-hookup
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,2023 on Goodreads,Various,,,,unknown,4.12,"1,420",2023,2023,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A mixed year - 363 new-to-me books read, down from 453 in 2022 & 587 in 2021. Far fewer ""filler"" books in 2023, but much more re-reading (R. Cooper & A mixed year - 363 new-to-me books read, down from 453 in 2022 & 587 in 2021. Far fewer ""filler"" books in 2023, but much more re-reading (R. Cooper & K.L. Noone both feature frequently). That's partly a reflection of my dissatisfaction with the ""churn out another"" fare from authors I'd enjoyed in the past, and partly the result of my decreased free time: if I've only got so long to read then it's going to be something I'll really enjoy. In the background, I'm also reading a lot of non-fiction round and about the year 1819 for writing research purposes. I dip in and out of these books so I never feel I can properly  them, bar the odd one or two that suck me in (Rory Muir, I'm looking at Gentlemen of Uncertain Fortune: How Younger Sons Made Their Way in Jane Austen's England). Anyway, my ""Best of 2023"" is the books I could not put down, which have stayed with me, and which I will certainly re-read. Alphabetically by author:Pack of Lies - Charlie Adhara transforms the tired shape-shifting trope into a political statement, throws in messy emotions, excellent characterisation and tops it off with some decent snark. I need book 2 now.Show Girl - Alyson Greaves charts Alex's sunny journey to discovering he's a girl and in love with sweet clueless James. The best kind of unrealistic story where you end up thinking, ""well, why not?""Work for It - Talia Hibbert pits tortured tart-tongued Olu against stolid outcast Griff. Hurt/comfort (done as subtly as it is here) leaves me uplifted. Object of Desire - Dal Maclean's murky, nail-biting thriller / mystery would be a winner even without the difficult second-chance romance. This is one book I had to put down from time to time, because the tension became unbearable. Superb.Ocean's Echo - Everina Maxwell's first book (Winter's Orbit) showed how good her world-building skills were, and that's true here too. On top of that, she's layered a twisty twisty plot and one of the funniest, most unlikely heroes in Tennal. My only criticism is that the ending (an HFN) doesn't offer the pay-off Tennal & Surit's relationship deserves. Still a cracking read.The Emperor's Soul - Brandon Sanderson weaves together elements of a heist plot with a clever exploration of what it means to be human. His heroine, Shai, needs to recreate the soul of her world's Emperor before the empire disintegrates into a bloody civil war. Polished writing and a real sense of tension.Luke and Billy Finally Get a Clue - Cat Sebastian can transform oblivious pining and tiny domestic details into romance gold. Just 26k words to create complex characters, relationship and a North Carolina farmhouse. Agents of Winter - Ada Maria Soto's sequel to her hymn to silence, His Quiet Agent—which you should totally read: it's wonderful & in my top 10 romance books ever. Nothing happens in AoW except for Martin slowly uncurling a tendril or two of connection; it's impossible not to cheer / be moved by each tentative advance. AMS manages to make so much happen in the unwritten pauses between conversations. I re-read this when I need my fur to be stroked the right way. Probably my book of the year.Liar City - TBH, I didn't especially enjoy Allie Therin's earlier books because there was a naïvety about the writing that didn't sit well with me. But Liar City is on a different level: top class, tension-rich world-building and a carefully managed antagonism between the MCs. Both plot and relationship are unresolved & my fingers are crossed that Twisted Shadows maintains the suspense.Terry Pratchett: A Life With Footnotes: The Official Biography - Rob Wilkins has written an affectionate & acutely observed book about one of the greatest authors of modern times. Lots to cherish, ugly tears at the end. Wilkins reminds us that good authors always deal with the verities, and the best authors do that with humour, intelligence and a hard-won tolerance & humanity. GNU Terry Pratchett....more",Notes are private!,3,10,1,not set,Jan 2023,"Jan 01, 2024",,,view (with text),/book/show/62316199-2023-on-goodreads
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Graphic Alphabet        (Caldecott Honor Book),"Pelletier, David",0531360016,9780531360019,0531360016,32        pp,3.88,882,"Sep 01, 1996","Sep 01, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2024",,Hardcover,view,/book/show/1918694.The_Graphic_Alphabet
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Amazing Adventures of Kavalier & Clay,"Chabon, Michael",0312282990,9780312282998,B007C4D1G2,639        pp,4.18,"202,688","Sep 19, 2000","Jan 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2023",,Paperback,view,/book/show/3985.The_Amazing_Adventures_of_Kavalier_Clay
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skybriar,"Hibbert, Talia*",,9780349431772,B0BBCKW9JY,0        pp,4.86,14,"Aug 06, 2024","Aug 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2023",,Kindle Edition,view,/book/show/121376298-skybriar
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Home Ice Advantage        (Penalty Box #3),"Baran, Ari*",0369760220,9780369760227,B0CNH71KXR,0        pp,4.60,5,"Jul 16, 2024","Jul 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2023",,Kindle Edition,view,/book/show/202252233-home-ice-advantage
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost and Found        (Twist of Fate #1),"Lennox, Lucy*",1548557366,9781548557362,1548557366,308        pp,4.16,"6,013","Jul 02, 2017","Jul 03, 2017",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Dec 26, 2023",,Paperback,view,/book/show/35654977-lost-and-found
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beautiful Hearts,"Calder, Jax*",,9798365715684,B0BMSRKB36,330        pp,4.34,"1,203","Nov 28, 2022","Nov 26, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 starsConvincing age-gap romance, and an excellent & unusual plot.",Notes are private!,0,1,1,not set,"Mar 03, 2024","Dec 26, 2023",,Paperback,view (with text),/book/show/74959825-beautiful-hearts
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When I First Saw Red        (Soldiers and Mercenaries #2),"Bacon, Kasia*",,,B089796K9B,212        pp,4.04,342,unknown,"Jun 05, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Dec 26, 2023",,Kindle Edition,view,/book/show/53202409-when-i-first-saw-red
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mrs. Milner Gets A Kitchen,"Hadley, Jane",,,,unknown,4.45,106,unknown,Nov 2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2023",,ebook,view,/book/show/204124113-mrs-milner-gets-a-kitchen
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pairing,"McQuiston, Casey*",1250862744,9781250862747,1250862744,432        pp,4.31,771,"Aug 06, 2024","Aug 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2023",,Paperback,view,/book/show/199440249-the-pairing
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tied Over        (Marshals #6),"Calmes, Mary*",,,B0CNHZCJ52,274        pp,4.41,"1,122","Nov 28, 2023","Nov 28, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Dec 23, 2023",,Kindle Edition,view,/book/show/202286579-tied-over
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kite and Tallowwood: Christmas Crossover,"Walker, N.R.",,,B0CPP4RG3W,65        pp,4.01,351,unknown,"Dec 22, 2023",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I set the bar low for Christmas-specific fare (it's the Quality Street of reading) but this novella couldn't hurdle a sheet of newspaper. No plot, twoI set the bar low for Christmas-specific fare (it's the Quality Street of reading) but this novella couldn't hurdle a sheet of newspaper. No plot, two anodyne thoughts repeated endlessly, appallingly slipshod proof-reading (lurching from 1st to 3rd person)—and did I mention no plot? For the first time, I am considering returning a book and asking for my 79p back. [I have been reminded this is the season of goodwill, so I will note that other N.R. Walker books are generally decent—think Thorntons Continental Selection.]...more",Notes are private!,6,7,1,not set,not set,"Dec 22, 2023",,Kindle Edition,view (with text),/book/show/203375476-the-kite-and-tallowwood
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cethe,"Abbott, Becca",1440444420,9781440444425,1440444420,528        pp,3.73,"1,374","Jan 01, 2009","Aug 17, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2023",,Paperback,view,/book/show/7186426-cethe
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Amazing Alpha Tau Self-Improvement Project        (Alpha Tau, #2)","Henry, Lisa*",,,B0CDR7KRBG,194        pp,4.28,939,"Jan 10, 2024","Jan 10, 2024",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 30, 2024","Dec 21, 2023",,Kindle Edition,view,/book/show/195722686-the-amazing-alpha-tau-self-improvement-project
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mortal Skin        (Folk, #1)","Mayne, Lily*",,,B09NZ56LLP,359        pp,4.39,"5,876","Jan 28, 2022","Jan 28, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Kindle Edition,view,/book/show/59916433-mortal-skin
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Facing West        (Forever Wilde, #1)","Lennox, Lucy*",,,B074ZKT816,286        pp,4.17,"8,782","Aug 19, 2017","Aug 20, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 18, 2024","Dec 20, 2023",,Kindle Edition,view,/book/show/36099003-facing-west
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Catered All the Way: An MM Holiday Christmas Romance,"Albert, Annabeth*",,9798870318233,B0CP7S4843,282        pp,3.97,"1,215","Dec 04, 2023","Nov 29, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Dec 20, 2023",,Paperback,view,/book/show/202958901-catered-all-the-way
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sheltering Tree,"Lawrie, J.R.*",,,B08YWHNGRF,507        pp,4.37,550,"Apr 09, 2021","Apr 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2023",,Kindle Edition,view,/book/show/57431205-the-sheltering-tree
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gentlemen Prefer Villains        (Villainous Things, #2)","Rochelle, C.*",,,B0BJW3HRG4,448        pp,4.28,"2,100","Mar 30, 2023","Mar 30, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2023",,Kindle Edition,view,/book/show/63219340-gentlemen-prefer-villains
