,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Steph's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The One,"Marrs, John*",,,,418        pp,4.11,"171,699","Jul 15, 2016","Mar 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2021",,Kindle Edition,view,/book/show/40670312-the-one
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Comes After,"Tompkins, Joanne",059308599X,9780593085998,059308599X,420        pp,3.78,"27,387","Apr 13, 2021","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2021",,Hardcover,view,/book/show/54610962-what-comes-after
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Ivy,"Yang, Susie*",1982100591,9781982100599,1982100591,354        pp,3.56,"31,945","Nov 03, 2020",Nov 2020,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 20, 2021","Jul 03, 2021","Apr 01, 2021",,Hardcover,view,/book/show/55891273-white-ivy
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"You Love Me        (You, #3)","Kepnes, Caroline*",0593133781,9780593133781,0593133781,385        pp,3.68,"31,420","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2021",,Hardcover,view,/book/show/54847920-you-love-me
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Woman Is No Man,"Rum, Etaf*",,,B072JT5GT5,368        pp,4.26,"149,530","Mar 05, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2021",,Kindle Edition,view,/book/show/41016483-a-woman-is-no-man
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Between Two Kingdoms: A Memoir of a Life Interrupted,"Jaouad, Suleika*",0399588582,9780399588587,0399588582,352        pp,4.43,"88,843","Feb 09, 2021","Feb 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2021",,Hardcover,view,/book/show/50743767-between-two-kingdoms
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Good Morning, Monster: A Therapist Shares Five Heroic Stories of Emotional Recovery","Gildiner, Catherine*",,,B084M1M1DZ,356        pp,4.46,"38,533","Sep 22, 2020","Sep 22, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 14, 2023","Dec 27, 2023","Mar 11, 2021",,Kindle Edition,view,/book/show/51473403-good-morning-monster
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Man Called Ove,"Backman, Fredrik*",1476738017,9781476738017,,337        pp,4.38,"1,031,627","Aug 27, 2012","Jul 15, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2021",,Hardcover,view,/book/show/18774964-a-man-called-ove
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Group: How One Therapist and a Circle of Strangers Saved My Life,"Tate, Christie",,,B084GBBGHS,287        pp,3.81,"50,076","Oct 27, 2020","Oct 27, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 03, 2021","Jul 26, 2021","Mar 06, 2021",,Kindle Edition,view,/book/show/53922338-group
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fifty Words for Rain,"Lemmie, Asha*",1524746363,9781524746360,1524746363,449        pp,3.88,"40,902","Sep 01, 2020","Sep 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2021",,Hardcover,view,/book/show/49691870-fifty-words-for-rain
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heavy,"Laymon, Kiese*",1501125656,9781501125652,1501125656,241        pp,4.48,"39,759","Oct 16, 2018","Oct 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2021",,Hardcover,view,/book/show/29430746-heavy
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Alice Forgot,"Moriarty, Liane*",0141043768,9780141043760,0141043768,487        pp,4.08,"468,064","May 01, 2009",May 2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Doesn’t hold a candle to Big Little Lies but overall I enjoyed this. Surprisingly, it made me think about if 17 year old me woke up inside my current Doesn’t hold a candle to Big Little Lies but overall I enjoyed this. Surprisingly, it made me think about if 17 year old me woke up inside my current life (like the main character did) would she be happy ...more",Notes are private!,0,6,1,Mar 2021,"Mar 05, 2021","Feb 14, 2021",,Paperback,view (with text),/book/show/6469165-what-alice-forgot
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Billion Dollar Loser: The Epic Rise and Spectacular Fall of Adam Neumann and WeWork,"Wiedeman, Reeves*",0316461369,9780316461368,0316461369,352        pp,4.10,"12,168","Oct 20, 2020","Oct 20, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 22, 2021",not set,"Feb 09, 2021",,Hardcover,view,/book/show/54502643-billion-dollar-loser
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When Life Gives You Pears: The Healing Power of Family, Faith, and Funny People","Gaffigan, Jeannie",1538751046,9781538751046,1538751046,320        pp,4.19,"6,681","Oct 01, 2019","Oct 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2021",,Hardcover,view,/book/show/44064563-when-life-gives-you-pears
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Four Winds,"Hannah, Kristin*",,,,464        pp,4.30,"669,535","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2021",,Hardcover,view,/book/show/53138081-the-four-winds
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bravey,"Pappas, Alexi",1984801120,9781984801128,1984801120,310        pp,4.20,"9,570","Jan 12, 2021","Jan 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2021",,Hardcover,view,/book/show/52321511-bravey
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beneath a Scarlet Sky,"Sullivan, Mark T.*",1503943372,9781503943377,1503943372,509        pp,4.43,"339,459","May 01, 2017","May 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 16, 2022",not set,"Jan 25, 2021",,Paperback,view,/book/show/32487617-beneath-a-scarlet-sky
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Push,"Audrain, Ashley*",1984881663,9781984881663,1984881663,307        pp,4.06,"337,331","Jan 05, 2021","Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2021",,Hardcover,view,/book/show/52476830-the-push
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Flight,"Clark, Julie*",1728215722,9781728215723,1728215722,320        pp,4.11,"204,074","Jun 02, 2020","Jun 23, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 24, 2021","Apr 19, 2021","Jan 08, 2021",,Hardcover,view,/book/show/52652923-the-last-flight
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wife Upstairs,"Hawkins, Rachel*",1250245494,9781250245496,1250245494,290        pp,3.74,"260,803","Jan 05, 2021","Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 06, 2021",,Hardcover,view,/book/show/53137893-the-wife-upstairs
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Dirt,"Cummins, Jeanine*",,,,459        pp,4.37,"571,503","Jan 21, 2020","Jan 21, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 21, 2021",not set,"Jan 02, 2021",,Hardcover,view,/book/show/45046527-american-dirt
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homegoing,"Gyasi, Yaa*",,,,305        pp,4.47,"341,224","Jun 07, 2016","Jun 07, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2020",,Hardcover,view,/book/show/27071490-homegoing
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shutter Island,"Lehane, Dennis*",038073186X,9780380731862,038073186X,369        pp,4.12,"194,952","Apr 13, 2003","Apr 27, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2020",,Mass Market Paperback,view,/book/show/21686.Shutter_Island
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One True Loves,"Reid, Taylor Jenkins*",,,B0176M3XWQ,352        pp,4.05,"490,497","Jun 07, 2016","Jun 07, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 31, 2023","Sep 19, 2023","Dec 21, 2020",,Kindle Edition,view,/book/show/27189194-one-true-loves
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Midnight Library,"Haig, Matt*",,,,288        pp,4.00,"1,766,763","Aug 13, 2020","Sep 29, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Dec 22, 2021",Feb 2022,"Dec 08, 2020",,Hardcover,view,/book/show/52578297-the-midnight-library
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Call Your Daughter Home,"Spera, Deb*",0778307743,9780778307747,0778307743,352        pp,4.23,"38,004","Sep 03, 2018","Jun 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2020",,Hardcover,view,/book/show/38636043-call-your-daughter-home
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Promised Land,"Obama, Barack*",,,B08GJZFBYV,768        pp,4.34,"227,451","Nov 17, 2020","Nov 17, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2020",,Kindle Edition,view,/book/show/55361205-a-promised-land
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best of Me,"Sedaris, David",0316628247,9780316628242,0316628247,387        pp,4.21,"22,864","Nov 03, 2020","Nov 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 14, 2020",,Hardcover,view,/book/show/53487334-the-best-of-me
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Very Punchable Face,"Jost, Colin*",1101906324,9781101906323,1101906324,312        pp,4.21,"52,312","Jul 14, 2020","Jul 14, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This is a very very very funny book. Highly recommend the audio version!,Notes are private!,0,1,1,"Nov 15, 2020","Nov 25, 2020","Nov 13, 2020",,Hardcover,view (with text),/book/show/48989372-a-very-punchable-face
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Cruelties,"Nugent, Liz*",1501189689,9781501189685,1501189689,384        pp,3.76,"11,716","Mar 26, 2020","Nov 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 11, 2020",,Hardcover,view,/book/show/50892432-little-cruelties
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America","Larson, Erik*",0609608444,9780609608449,0609608444,447        pp,4.00,"682,582","Feb 11, 2003","Feb 11, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 16, 2022",not set,"Nov 08, 2020",,Hardcover,view,/book/show/397483.The_Devil_in_the_White_City
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Keep the Dead Close: A Murder at Harvard and a Half Century of Silence,"Cooper, Becky*",1538746832,9781538746837,1538746832,501        pp,3.74,"12,038","Nov 10, 2020","Nov 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 06, 2020",,Hardcover,view,/book/show/52041387-we-keep-the-dead-close
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Inferno: A Memoir of Motherhood and Madness,"Cho, Catherine*",1250623715,9781250623713,1250623715,242        pp,4.24,"3,975","Mar 19, 2020","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2020",,Hardcover,view,/book/show/52863291-inferno
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guest List,"Foley, Lucy",,,,330        pp,3.82,"995,757","Feb 20, 2020","Jun 02, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Delightful! Highly recommend the audiobook so that you can listen to all the different Irish voices narrating. The author did a good job of making surDelightful! Highly recommend the audiobook so that you can listen to all the different Irish voices narrating. The author did a good job of making sure all the pieces came together at the end....more,Notes are private!,0,3,1,"Jan 25, 2021","Feb 05, 2021","Oct 15, 2020",,Hardcover,view (with text),/book/show/51933429-the-guest-list
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leave the World Behind,"Alam, Rumaan*",0062667637,9780062667632,0062667637,241        pp,3.17,"148,504","Oct 06, 2020","Oct 06, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 14, 2020",,Hardcover,view,/book/show/50358031-leave-the-world-behind
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beach Read,"Henry, Emily*",1643856049,9781643856049,1643856049,362        pp,4.01,"1,105,225","May 19, 2020","May 19, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 20, 2020","Dec 31, 2020","Oct 12, 2020",,Hardcover,view,/book/show/52792368-beach-read
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes on a Silencing: A Memoir,"Crawford, Lacy*",0316491551,9780316491556,0316491551,400        pp,4.25,"8,656","Jul 07, 2020","Jul 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 31, 2020",not set,"Oct 09, 2020",,Hardcover,view,/book/show/48717403-notes-on-a-silencing
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Family Upstairs        (The Family Upstairs, #1)","Jewell, Lisa*",1501190105,9781501190100,1501190105,340        pp,3.97,"414,617","Aug 06, 2019","Nov 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Nov 26, 2020",Dec 2020,"Oct 06, 2020",,Hardcover,view,/book/show/43822820-the-family-upstairs
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Party of Two        (The Wedding Date, #5)","Guillory, Jasmine*",0593100816,9780593100813,0593100816,312        pp,3.76,"49,141","Jun 23, 2020","Jun 23, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 28, 2020",,Hardcover,view,/book/show/49099926-party-of-two
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Hundred Summers,"Williams, Beatriz*",039916216X,9780399162169,039916216X,357        pp,3.95,"44,954","May 30, 2013","May 30, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 25, 2020",,Hardcover,view,/book/show/16158535-a-hundred-summers
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eat a Peach,"Chang, David*",152475921X,9781524759216,152475921X,288        pp,3.89,"25,827","Sep 08, 2020","Sep 08, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Mar 22, 2021","Oct 22, 2021","Sep 14, 2020",,Hardcover,view,/book/show/51700803-eat-a-peach
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heart Bones,"Hoover, Colleen*",,,B084HNWBD6,338        pp,4.25,"503,081","Aug 19, 2020","Aug 19, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2020",,Kindle Edition,view,/book/show/51007311-heart-bones
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No Happy Endings,"Purmort, Nora McInerny*",0062792407,9780062792402,0062792407,288        pp,4.21,"7,083","Jan 15, 2019","Mar 26, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 08, 2020",,Hardcover,view,/book/show/39893622-no-happy-endings
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clap When You Land,"Acevedo, Elizabeth*",0062882767,9780062882769,0062882767,432        pp,4.24,"100,502","May 05, 2020","May 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 26, 2020",,Hardcover,view,/book/show/52516332-clap-when-you-land
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Friendship: How We Keep Each Other Close,"Sow, Aminatou*",1982111909,9781982111908,1982111909,256        pp,3.76,"23,427","Jul 14, 2020","Jul 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 26, 2020",,Hardcover,view,/book/show/52766000-big-friendship
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl Who Played with Fire        (Millennium, #2)","Larsson, Stieg",0307269981,9780307269980,0307269981,503        pp,4.25,"923,136",2006,"Jul 28, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 13, 2020","Sep 23, 2020","Aug 22, 2020",,Hardcover,view,/book/show/5060378-the-girl-who-played-with-fire
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz","Larson, Erik*",,,B07TRVW6VX,546        pp,4.30,"115,976","Feb 25, 2020","Feb 25, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2020",,Kindle Edition,view,/book/show/51187948-the-splendid-and-the-vile
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Florence Adler Swims Forever,"Beanland, Rachel*",1982132469,9781982132460,1982132469,309        pp,3.88,"22,041","Jul 07, 2020","Jul 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2020",,Hardcover,view,/book/show/52762595-florence-adler-swims-forever
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Something Other than God: How I Passionately Sought Happiness and Accidentally Found It,"Fulwiler, Jennifer*",1586178822,9781586178826,1586178822,256        pp,4.35,"3,680","Apr 29, 2014","Apr 29, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2020",,Hardcover,view,/book/show/19335733-something-other-than-god
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perfect Marriage,"Rose, Jeneva*",,,B09C6LW4XW,344        pp,3.97,"663,710","Jul 03, 2020","Jul 13, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This book had way too many plot holes to justify me giving it more than 2 stars,Notes are private!,0,2,1,not set,"Jul 27, 2023","Aug 16, 2020",,Kindle Edition,view (with text),/book/show/58747122-the-perfect-marriage
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wow, No Thank You.: Essays","Irby, Samantha*",0525563482,9780525563488,0525563482,319        pp,3.82,"45,064","Mar 31, 2020","Mar 31, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2020",,Paperback,view,/book/show/49960031-wow-no-thank-you
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unfollow: A Journey from Hatred to Hope,"Phelps-Roper, Megan*",,,B07L98H2SC,305        pp,4.16,"16,999","Oct 08, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2020",,Kindle Edition,view,/book/show/43314707-unfollow
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Memorial Drive: A Daughter's Memoir,"Trethewey, Natasha",006224857X,9780062248572,006224857X,213        pp,4.26,"21,033","Jul 28, 2020","Jul 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2020",,Hardcover,view,/book/show/48613168-memorial-drive
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The River,"Heller, Peter",0525521879,9780525521877,0525521879,253        pp,3.85,"40,051","Mar 05, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 09, 2020",,Hardcover,view,/book/show/40216324-the-river
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Perfect Couple        (Nantucket, #3)","Hilderbrand, Elin*",,9780316375245,,480        pp,3.98,"125,960","Jun 19, 2018","Jun 19, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 20, 2020","Aug 23, 2020","Aug 09, 2020",,ebook,view,/book/show/34840184-the-perfect-couple
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Luster,"Leilani, Raven*",0374910332,9780374910334,,240        pp,3.53,"98,751","Aug 04, 2020","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 06, 2020",,ebook,view,/book/show/46183562-luster
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'm Still Here: Black Dignity in a World Made for Whiteness,"Brown, Austin Channing",,,,185        pp,4.38,"70,034","May 15, 2018","May 15, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2020",,Hardcover,view,/book/show/35883430-i-m-still-here
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Daughters of Erietown,"Schultz, Connie*",,,B07YRWQ5HL,457        pp,3.97,"10,042","Jun 09, 2020","Jun 09, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 25, 2020",,Kindle Edition,view,/book/show/53485659-the-daughters-of-erietown
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Empty,"Burton, Susan*",0812992849,9780812992847,0812992849,283        pp,3.78,"4,831","Jun 23, 2020","Jun 23, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 25, 2020",,Hardcover,view,/book/show/52637788-empty
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Patsy,"Dennis-Benn, Nicole *",1631495631,9781631495632,1631495631,419        pp,3.92,"11,165","Jun 04, 2019","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 25, 2020",,Hardcover,view,/book/show/41817523-patsy
