,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Barbara's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Today Will Be Different,"Semple, Maria",0316467065,9780316403436,0316403431,259        pp,3.17,"68,782","Oct 04, 2016","Oct 04, 2016",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved Where’d You Go, Bernadette. So when I saw that the author, Maria Semple, had a new book out, I was psyched. I promptly bought and read it. I wI loved Where’d You Go, Bernadette. So when I saw that the author, Maria Semple, had a new book out, I was psyched. I promptly bought and read it. I was mightily disappointed. For one thing, the book is short. In theory, this can be a plus. I mean, to be able to read a satisfying book in a relatively short amount of time is a gift, right? Yes. But only if the book is satisfying. Today Will Be Different was not, which leads to my other points.The story takes place over the course of a single day, which just doesn’t allow time for development. I kept waiting for the plot to grab me. Only there wasn’t much of a plot.Typical of Semple’s style, this book was clever and witty. And clever and witty. And clever and witty. Honestly? Clever and witty took the place of plot. From the start, this book felt more like a series of one-liners strewn together.Maybe it’s a generational thing. As I struggled through the crucial opening pages of the book, I began wondering whether the humor was meant for someone under forty. Every so often I did smile, but my smile faded fast. The characters were quirky, manic, never quite there. I found little interesting in their stories. And the final plot twist felt like a cop-out.Maria Semple is a talented woman. Perhaps the success of Where’d You Go, Bernadette did her in? Either that, or it did in her publishers, who saw fit to put the Bernadette logo on the front of this new book. Talent, style, logo – all felt misplaced....more",Notes are private!,0,2,1,not set,Feb 2017,"Feb 23, 2017",,Hardcover,view (with text),/book/show/28449270-today-will-be-different
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Another Brooklyn,"Woodson, Jacqueline*",0062359983,9780062359988,0062359983,192        pp,3.87,"39,179","Aug 09, 2016","Aug 09, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’ve been at a loss since finishing this book, trying to decide what to say about it. I did enjoy it. The narrator and her friends were growing up in I’ve been at a loss since finishing this book, trying to decide what to say about it. I did enjoy it. The narrator and her friends were growing up in the 70’s, as I did. The author drew me into their lives and painted a vivid picture of the dreams, fears, and reality of Brooklyn for those girls. And it was short.The best part was the prose, which was beautiful, poetic, and poignant. It was of the Toni Morrison mold, and the reader of the audio version had a voice to match.The worst part was my confusion. Was this first and foremost a coming of age story? Or a story about female friendship? About the need to belong? About the motherless child? About grief? Loss? Madness? Sexuality? Religion?All this was packed into less than three hours of listening. I might have been better reading this, seeing the words, processing them at my own pace – which I may well do one day. My gut says it would be a whole different experience....more",Notes are private!,0,5,1,not set,not set,"Feb 17, 2017",,Hardcover,view (with text),/book/show/27213163-another-brooklyn
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,"Vance, J.D.",0062300547,9780062300546,0062300547,264        pp,3.87,"412,253","Jun 28, 2016","Jun 28, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’m a fiction person. You know that. Whether writing or reading, I love being caught up in the intricate details of the lives of characters in a novelI’m a fiction person. You know that. Whether writing or reading, I love being caught up in the intricate details of the lives of characters in a novel, but I have less patience with real life characters in works of non-fiction. If there’s a lesson to be learned from someone’s life, just tell me what it is.The introduction to Hillbilly Elegy does that. The author’s basic premise, stated up front, is that it’s their social culture, not the economy, that holds many poor people back. Vance, a self-avowed hillbilly who grew up in Appalachia, gives examples of friends and family who had good jobs and even better reason to keep them, but were simply too bored, too lazy, or too limited emotionally to show up for work every day. He argues that with no learned work ethic, they get jobs, lose jobs, stop looking for jobs, then blame others for their woes. Worse, they have the support of friends and family in this.I nearly stopped there. Here was the book’s message. I’d gotten it.Then came the rest of the book – the personal story of the author, who managed to escape thanks to strong grandparents, the marines, and mentor teachers.So I read on, and some of it was slow. I skimmed a little. But there were gems – like the idea that the problem isn’t the schools, but the lives children live before and after school – that role models are too few – that things like social networking, crucial to upward mobility, are foreign to these cultures. And I did come to care, personally, for J.D. Vance.Hillbilly Elegy could have been shorter (i.e., edited). But it presents a picture of life in depressed areas, a picture so un-PC that the media is too frightened to depict it. It’s about taking personal responsibility, taking ownership for one’s life.One last thought. J.D. Vance did a stint in the Marines that was a turning point in his life. Makes me wonder whether there shouldn’t be mandatory military service for eighteen-year-olds in this country …...more",Notes are private!,0,12,1,not set,not set,"Feb 02, 2017",,Hardcover,view (with text),/book/show/27161156-hillbilly-elegy
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Faithful,"Hoffman, Alice*",1476799202,9781476799209,1476799202,258        pp,4.00,"36,412","Feb 09, 2017","Nov 01, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The premise of this book, as described on the book jacket, is dark: A teenage girl struggles in the aftermath of a tragic accident that changes the liThe premise of this book, as described on the book jacket, is dark: A teenage girl struggles in the aftermath of a tragic accident that changes the life of her best friend. On one hand, I was drawn to it, because my own book-in-progress deals with grief, and I wanted to see how Hoffman handled hers. On the other hand, while my book is about creating a new, relatively happy life, only to discover that the past can’t be left behind, FAITHFUL sounded heavy. I wasn’t sure I could take heavy, what with the presidential election still dragging me down.But Alice Hoffman is, well, Alice Hoffman, meaning that it is worth the journey even when things along the way are bleak. And bleak they were at times. Increasingly, though, a light shone through, drawing me, breathless, to the very last page. FAITHFUL is a gut-wrenching story with refreshingly honest characters, refreshingly honest dialogue, and a refreshingly honest happy ending.A final thought. I had mixed feelings about Hoffman’s previous book, THE MARRIAGE OF OPPOSITES. I felt like a spectator to that one, rather than a participant. I suspect enough people told Hoffman the same thing – too much telling the reader what was happening and not enough letting the reader experience it first-hand through the characters – so that she did an about-face in FAITHFUL. The reader is fully engaged in this one. It’s a story that is entirely in the here and now.I highly recommend it....more",Notes are private!,0,5,1,not set,Jan 2017,"Jan 12, 2017",,Hardcover,view (with text),/book/show/29430788-faithful
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Underground Railroad,"Whitehead, Colson*",0385542364,9780385542364,0385542364,320        pp,4.06,"401,165","Aug 02, 2016","Aug 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I felt pain, shame, and horror. This book was at once one of the hardest I’ve read and one of the hardest to put down. Set in the years before the CivI felt pain, shame, and horror. This book was at once one of the hardest I’ve read and one of the hardest to put down. Set in the years before the Civil War and told in the voice of a young slave girl with an indomitable spirit, it is simple and deep, stark and rich.I won’t retell the story; others have done that. Looking back on the whole of the novel, though, five things struck me.First, the innocence of the main voice. Cora thinks and speaks with a directness, perhaps a childish simplicity that some have criticized but that I thought appropriate. Having been born into slavery, she accepts and describes as unembellished fact the details of what she feels and sees.Second, her determination. It turns out that Cora’s quiet acceptance isn’t acceptance at all, but mere submission for the sake of a greater goal – escape.Third, the fate of those who helped blacks escape. I had no idea that collaborators were as suddenly and cruelly put to death in the way described here.Fourth, the doggedness of the slave catcher, Ridgeway. Whitehead gives him enough of a background to make him a full character, almost sympathetic at times, but not quite. I was quite happy to witness his numerous failures.Fifth, Cora’s enduring love-hate bond with her mother, who abandoned her to make good her own escape when Cora was ten. Do things ever change? Across the historical spectrum, the racial spectrum, the economic spectrum, girls are shaped by their mothers in lifelong ways. My only criticism of The Underground Railroad is the railroad itself, which Whitehead presents as a real one that ran underground through tunnels dug by escaping blacks. We know this never happened. Its presence in the book, made me wonder whether other descriptions of the events of that time are similarly fictitious. To some, that will detract from the power of this book.I’m not a fan of Oprah books. As a writer, I resent her influence in the world of publishing. Naturally, this is sour grapes. If she had ever picked one of my books (Family Tree, for instance, which presents a true-to-life racial dilemma in a predominantly white world), I would be singing her praises. I have not read her comments on The Underground Railroad. Having read the book now, though, I do feel that any extra attention she may have given it is a good thing....more",Notes are private!,0,15,1,"Aug 10, 2016","Aug 14, 2016","Aug 17, 2016",,Hardcover,view (with text),/book/show/30555488-the-underground-railroad
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Summer Before the War,"Simonson, Helen*",0812993101,9780812993103,0812993101,481        pp,3.78,"42,224","Mar 01, 2016","Mar 22, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I sobbed through the last 15 minutes of “The Summer Before the War” – this, after disciplining myself to soldier on (pun intended) through a book thatI sobbed through the last 15 minutes of “The Summer Before the War” – this, after disciplining myself to soldier on (pun intended) through a book that I found slow for the first half. I deliberately open here with this statement to warn you. I did love this book – emotionally, intellectually, wholeheartedly – once I got to know the characters and the tension built. But it’s a quiet book, capturing the constraints of the society of the time.I don’t love war fiction. Strike that. I hate war fiction. But this was more about small town life and love, all exquisitely written. Moreover, being written by a woman in the voice of early-twentieth-century England, even the final descriptions of the war’s front lines were elegant. But powerful! Oh so powerful! Small town life rife with pettiness, gossip, and spite, hasn’t changed much from the early 1900’s to now. What has changed is a woman’s power to choose. The women in “The Summer Before the War” recognize what they have and where they want to go, and it’s great fun to watch them at work. I nodded in agreement through some parts, smiled through others, outright laughed at yet more.If you’re willing to simply sit back and enjoy the process until the scene is fully laid, your patience will pay off. You’ll love Beatrice and Agatha, Hugh and Daniel. Each has a depth hidden behind surface politeness. I am still marveling at that....more",Notes are private!,0,20,1,not set,not set,"Aug 04, 2016",,Hardcover,view (with text),/book/show/25776122-the-summer-before-the-war
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Name Is Lucy Barton        (Amgash, #1)","Strout, Elizabeth*",1400067693,9781400067695,1400067693,193        pp,3.58,"161,430","Jan 12, 2016","Jan 12, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved this book. It worked better for me than ""Olive Kitteridge,"" for which the author won a Pulitzer Prize. I suspect I missed some of its deepest I loved this book. It worked better for me than ""Olive Kitteridge,"" for which the author won a Pulitzer Prize. I suspect I missed some of its deepest elements, but I did enjoy the reading. It’s a short book. The prose is spare, every word carefully chosen. The author doesn’t waste my time. And the characters are likeable, rich but flawed, as in real life.The major theme, as I saw it, was how our lives are irrevocably shaped by our childhood, how our need for love comes from the love we did or did not have growing up, how our self-esteem (or lack thereof) is a direct result of these early experiences. For me, therefore, this was a book about love of both family and self. It is also about poverty and abuse, as defining experiences that make us who we are. This is certainly true of Lucy Barton, the book’s main voice, as well as of her mother, father, siblings, and childhood acqaintances. We’re talking about PTSD, whether resulting from war, family trauma, poverty, or abuse. Communication is key here – the ways in which we do or do not communicate. It’s certainly not a new subject. I’ve written of it many times myself. But I’m no Elizabeth Strout. Her handling is masterful, both in conception and execution.Lucy Barton is a lonely, haunted woman who badly needs love.  She is also bright, a writer, a thinker. For those reasons, she does move beyond her parents’ limitations. She makes her marriage work for a time, certainly better than her parents did theirs, and she clearly adores her children.  That said, history does repeat itself in small but niggling ways. Emotional baggage is hard to ignore.Perhaps, therefore, the book is a journey for Lucy, showing the movement toward understand of who she is and what she can do. Perhaps, in that sense, the title is the conclusion Lucy reaches? At book’s end, I hear her saying, this is my name, it’s who I am.I hope my book group discusses this book. I desperately need to talk with someone else who has read it....more",Notes are private!,0,11,1,not set,"Mar 24, 2016","Mar 31, 2016",,Hardcover,view (with text),/book/show/25893709-my-name-is-lucy-barton
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Expatriates,"Lee, Janice Y.K.",0525429476,9780525429470,0525429476,336        pp,3.67,"14,501","Jan 12, 2016","Jan 12, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The setting of this book is Hong Kong, the characters a trio of American women who are part of its expatriate community. Each woman is dysfunctional iThe setting of this book is Hong Kong, the characters a trio of American women who are part of its expatriate community. Each woman is dysfunctional in her way, bogged down by elements of loss, confusion, paralysis, or grief. Their individual stories are interesting, as is what happens when their paths cross. But I never felt close to any of the three, and the neatness of the ending still unsettles me.I bought this book based on rave s in The New York Times Book Review, Vanity Fair, People, Publishers Weekly, not to mention a slew of 5-star online s, so my expectations were high.Oh, the writing is gorgeous. If you’re an armchair traveler who likes experiencing foreign places in exquisite detail, this book is for you. The author knows her Hong Kong and paints it well. She also knows the life of the “trailing wife,” who follows her husband to a foreign country, and she knows the social scene there. If reading about this kind of thing interests you, go for it.Me, I’m a plot-lover, and this plot just didn’t work for me. The author does go into the minds of these three women with skill and depth. But I could never quite warm to the youngest, Mercy, who makes one bad decision after another. Hilary struck me as being shallow. And I could feel Margaret’s pain, as any mother would, though I never fully understood her. I never fully understood any of them – not to mention that I‘m still haunted by the child named G. Does he not have a full name? Or is the medium the message?I may have missed whatever it was that others saw and loved in this book. It could be that if my book group discusses this, I’ll see more in it than I have so far. I enjoyed parts of it, but only parts. The rest left me feeling chilled....more",Notes are private!,0,19,1,"Jan 25, 2016",Feb 2016,"Feb 04, 2016",,Hardcover,view (with text),/book/show/25387896-the-expatriates
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Little Life,"Yanagihara, Hanya*",,,0385539258,720        pp,4.34,"618,141","Mar 10, 2015","Mar 10, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 07, 2016","Oct 09, 2017","Jan 07, 2016",,Hardcover,view,/book/show/22822858-a-little-life
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paris Architect,"Belfoure, Charles",1402284314,9781402284311,1402284314,371        pp,4.04,"59,439","Oct 01, 2013","Oct 08, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When a friend described this book to me, I was drawn to its premise. And, indeed, through my reading of it, the plot riveted me. The author didn't pavWhen a friend described this book to me, I was drawn to its premise. And, indeed, through my reading of it, the plot riveted me. The author didn't pave new ground; I was all too familiar with the atrocities committed by Hitler's Third Reich. What fascinated me in this book was the growth of the main character from a reluctant participant in efforts to save Jews to a more willing, even eager one. His motives were far from pure; for each hideout he designed, he received a larger, more public commission, at a time when work for architects was scarce. But he did put his own life at risk, time and time again, especially in taking in one very special young boy.What bothered me about this book was the writing style. It was pedestrian, almost juvenile at times, especially in dialogue. I don't know anything about the house that published ""The Paris Architect,"" but a good editor would have done wonders for it....more",Notes are private!,0,2,1,not set,"Dec 26, 2015","Dec 27, 2015",,Hardcover,view (with text),/book/show/17456328-the-paris-architect
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Japanese Lover,"Allende, Isabel*",1501116975,9781501116971,1501116975,322        pp,3.87,"85,617","May 28, 2015","Nov 03, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“The Japanese Lover” is one of the most elegant books I’ve read in years. A family saga told largely in flashback, it covers the eighty-year lifetime “The Japanese Lover” is one of the most elegant books I’ve read in years. A family saga told largely in flashback, it covers the eighty-year lifetime of one women, with many others illuminated along the way. I’ve read much about the death of Jews in Hitler’s concentration camps, but found Allende’s handling of it understated and poignant. Likewise, her portrayal of the lives of the Japanese interned in American camps, which was newer to me.I’ve always been obsessed with why a book has a particular title, and for a while, given the slow build-up and late reveal, I thought this one was misnamed. In hindsight, I see that Allende has written a love story on many levels – different characters loving different ways, including the pure and innocent, and the forbidden. While the Japanese lover ties it all together, each piece of love here is handled with dignity and depth.This isn’t a quick read, but the characters are painted in such detail, that I cared too much about them to want to rush. These characters are big-hearted people, each with his of her own burden to bear. They remain with me, now days after the reading.I think of “The Japanese Lover” as a quiet journey. There is no fast-paced suspense. Yet, once the foundation is firmly established, there are surprises. I was caught off-guard by several of those, loved the fullness they added to the story. And that story itself? Every bit as beautiful as the prose....more",Notes are private!,0,7,1,"Nov 10, 2015","Nov 18, 2015","Nov 10, 2015",,Hardcover,view (with text),/book/show/25152052-the-japanese-lover
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fates and Furies,"Groff, Lauren*",1594634475,9781594634475,1594634475,390        pp,3.58,"138,687","Sep 15, 2015","Sep 15, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have mixed feelings about this book. On one hand, I found it beautifully written, filled with eloquent, often innovative prose. The descriptions areI have mixed feelings about this book. On one hand, I found it beautifully written, filled with eloquent, often innovative prose. The descriptions are amazingly vibrant. Time and again, I was drawn intimately into time and place, could picture every scene in graphic detail. Likewise, the characters’ emotions are presented in great depth and with the ring of truth.My problem? Those emotions are dark. The characters are self-absorbed, egotistical people often driven to do bad things. The husband’s story is so slow at times that I might have given up if other ers hadn’t advised of good things to come with the wife’s story. And there are some interesting twists in “he said, she said” moments that are revealed to the reader only when the wife’s story unfolds. Toward the end of the book, something actually happened that I hadn’t seen coming. I gasped aloud, drawing the attention of others in the waiting room where I sat. That moment was the most fun I had listening to what was otherwise a painfully sad book.“Fates and Furies” was an Indie Next pick for October, so I’m glad I read it. As a writer, I was definitely inspired by the prose. Do I feel uplifted as a reader? No. That said, the farther from the book and its agonizingly lengthy detail I get, the more interesting I find the story.This raises a question. “Fates and Furies” lost a star in my mind because I felt that it went on and on for no purpose but the author’s literary indulgence. But if the characters are well-drawn, is it fair for me to take away another star simply because I don’t like them?So. I just talked myself up from a 3-star rating to a 4-star one....more",Notes are private!,0,13,1,Nov 2015,"Nov 10, 2015","Nov 01, 2015",,Hardcover,view (with text),/book/show/24612118-fates-and-furies
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Storied Life of A.J. Fikry,"Zevin, Gabrielle*",1616203218,9781616203214,1616203218,260        pp,4.03,"298,405","Apr 01, 2014","Apr 01, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For the sake of transparency (do we hate this word yet?), I was predisposed to like this book. Three reasons. (A) I adored Gabrielle Zevin’s newest boFor the sake of transparency (do we hate this word yet?), I was predisposed to like this book. Three reasons. (A) I adored Gabrielle Zevin’s newest book, YOUNG JANE YOUNG. (B) THE STORIED LIFE OF A.J. FIKRY is set in a tiny independent bookstore on an island off the coast of New England – my people! And (C), I’d heard wonderful things about the book from friends.I won’t summarize the plot other than to say that A.J. Fikry owns a bookstore, A.J. Fikry is grumpy and sad, and A.J. Fikry needs to change his life lest he drink himself to death.THE STORIED LIFE OF A.J. FIKRY is fabulous. It’s a human interest story that tugs at any sensitive reader’s heartstrings, and while a lesser writer might fall into melodrama, Ms. Zevin does not. The subtlety with which she writes makes every twist and turn believable.Many of the other s of this book tout it as a bibliophile’s dream. I love books, but love this one for reasons totally apart from that. Did I say that the cast of supporting actors is wonderful? Did I say that the narrator of the audiobook is amazing? Did I say that this is the kind of feel-good book that feels so good in times like this?I highly recommend it....more",Notes are private!,0,5,1,not set,not set,"Oct 05, 2015",,Hardcover,view (with text),/book/show/18293427-the-storied-life-of-a-j-fikry
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Souls at Night,"Haruf, Kent",1101923466,9781101923467,,3        pp,3.92,"76,166","May 26, 2015","May 26, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I listened to this using my new Audible subscription. I was able to switch back and forth between phone and iPad, which meant that I listened to some I listened to this using my new Audible subscription. I was able to switch back and forth between phone and iPad, which meant that I listened to some of this while I was outside walking through gorgeous fall weather. Maybe that affected my feeling about the book. Whatever, I found “Our Souls at Night” to be delightful.It’s a slow book. There’s no great action here, no riveting suspense. It’s also a short book. Kent Haruf writes in a style that is beautiful but spare. I think the total listening time was five hours (versus the usual 11 or 12). I could have probably read it in print in three hours, max. But truly, after suffering through a recent 500+ page tome that badly needed editing, this book was a breath of fresh air. It’s about the budding relationship between two lonely 70-somethings who have decided to thumb their noses at convention in their small mid-western town by spending their nights together. The characters were wonderfully quiet but authentic, and their dilemmas were real.The reader was skilled. Men don’t do women as well as women do men, but this male reader did just fine. He made listening to the story a pleasant journey, a good thing as it was the final one for Haruf. He died last winter, a great loss for the literary world....more",Notes are private!,0,4,1,"Sep 29, 2015",Nov 2015,"Sep 29, 2015",,Audiobook,view (with text),/book/show/23836861-our-souls-at-night
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Americanah,"Adichie, Chimamanda Ngozi",,,,477        pp,4.32,"371,105","May 14, 2013","May 14, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I struggled with this book. When it first came out, I picked it up more than once after hearing buzz about it, but something held me off. Then my bookI struggled with this book. When it first came out, I picked it up more than once after hearing buzz about it, but something held me off. Then my book group picked it for discussion, and I had no excuse. My initial hesitance lingered, then grew through the reading, and though we had an amazing book group discussion, nothing was said that changed my mind.Strong points? Characterization. There were wonderfully rich side characters. And places. Scenes in the hair braiding shop in New Jersey were clear and poignant. This book makes hair into a symbol, and I do see that, though whether it's a race thing, a class thing, or simply a style thing, I'm not sure. Hair care is a huge commercial enterprise, not just in New Jersey or in Nigeria, but worldwide, and seeing it through Adichie's eyes was enlightening. There were some other wonderfully insightful moments here, any one of which might have formed the core of this book, had they not been so quickly passed by. That, for me, was the problem This book was all over the place -- not quite a memoir, not quite a novel, not quite a blog. By the author's own admission, the story was semi-autobiographical. And the main character does have an awful time as she goes from Nigeria to America and back. But nothing about her engaged me. Nothing about her evoked compassion. She was her own worst enemy, making one bad decision after another, sabotaging her own happiness and hurting others. Yes, she encountered racism. But she too often blames it for things that may, indeed, be simple facts of life.The author gave a TED talk about the danger of hearing only one story. In this book, she tells only one story. I'm sorry for that. She is articulate and has talent as a writer. I simply wish it were better directed....more",Notes are private!,0,9,1,"Sep 25, 2015","Sep 28, 2015","Sep 25, 2015",,Hardcover,view (with text),/book/show/15796700-americanah
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Paris Bookshop,"George, Nina*",0553418777,9780553418774,0553418777,392        pp,3.51,"99,940","Apr 26, 2013","Jun 23, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I listened to ""The Little Paris Bookshop"" on CD. I say this right off, because the audio reader was so wonderful that he may have biased me. I loved lI listened to ""The Little Paris Bookshop"" on CD. I say this right off, because the audio reader was so wonderful that he may have biased me. I loved listening to this story -- loved the French accent, the French setting, the humor. I loved the love story -- yup, gotta say that, too. Toward the last of the CD, I was driving around town just to hear a little more. I was so sorry when it ended that I couldn't believe some of the reader s were so negative.I loved ""The Little Paris Bookshop"". But did I love it because of the talent of the reader? There were actually three readers, two women and a man, though the man did the bulk of the work. Would I have grown bored with some of the plot twists, without the lure of that fabulous, accented voice? Would I have felt the ending was too pat or too syrupy sweet, if the process of listening hadn't been so enjoyable?This raises the question, of course, of whether a skillful actor can add a whole new element to a book, above and beyond what the author delivers with her words. I may have hated this book had I read it in print. Or loved it. I'm so glad I listened instead. It brought me many pleasurable hours....more",Notes are private!,0,16,1,"Sep 18, 2015","Sep 20, 2015","Sep 25, 2015",,Hardcover,view (with text),/book/show/23278537-the-little-paris-bookshop
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,State of Wonder,"Patchett, Ann",0062049801,9780062049803,0062049801,353        pp,3.89,"188,461","May 03, 2011","Jun 07, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I had never read Ann Patchett before. Though many members of my book group had repeatedly recommended BEL CANTO, I just never got to it. When I neededI had never read Ann Patchett before. Though many members of my book group had repeatedly recommended BEL CANTO, I just never got to it. When I needed something to listen to in the car this month, though, and my local bookseller recommended STATE OF WONDER, I bought it. I'm so glad I did. I loved this book, starting from the first page with the reader, Hope Davis, who captured many different voices well enough for me to follow perfectly as I got into the plot.And that plot was awesome. There was enough doubt planted in the opening events to make me suspicious of where we were headed, and were enough subsequent twists to keep me wondering. I did anticipate some of what happened, but the telling of it was so riveting that I was glued to each word. Each time I turned on my car, I was immersed in the Amazonian jungle, the imagery was that vivid. I could feel it, smell it, see it. The author's detail was incredible. During one scene telling of an encounter with an anaconda, I must have had such a look of horror on my face that drivers around me would have worried, if they bothered to look.Despite some plot twists at the very end of the book that didn't sit as well as the rest, I am now suffering withdrawal from the voice, the setting, and the characters in STATE OF WONDER. I highly recommend this book....more",Notes are private!,0,3,1,"Aug 28, 2015","Aug 30, 2015","Aug 28, 2015",,Hardcover,view (with text),/book/show/9118135-state-of-wonder
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marriage of Opposites,"Hoffman, Alice*",1451693591,9781451693591,1451693591,371        pp,3.92,"59,799","Aug 04, 2015","Aug 04, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have loved Alice Hoffman’s books for years, and “The Marriage of Opposites” didn’t entirely disappoint. Her portrayal of setting is exquisite – in tI have loved Alice Hoffman’s books for years, and “The Marriage of Opposites” didn’t entirely disappoint. Her portrayal of setting is exquisite – in this case, St. Thomas in the first half of the 1800’s, then Paris. Her imagery is vivid, and her research through. I have no doubt but that the historical detail offered in “The Marriage of Opposites” is accurate.Truly, though, I learned more about the scenery that may have inspired the artist, Camille Pizzarro, than about the artist himself – or any of the other characters, for that matter. The story seemed to float along on a beautiful surface without ever quite dipping beneath. I felt that the author told me her story, rather than letting me live it myself. The characters felt flat and two-dimensional. I never truly got inside them.And then, when the artist’s mother, Rachel, whose voice is the most prominent in the book, grew unreasonably bitter, the charm I usually feel while reading Hoffman's books was lost. Even the magical elements in this book felt superimposed.  That said, I deeply admire Alice Hoffman as a writer. This book may not have resonated for me, but so many others of hers have that I give her an extra star for that....more",Notes are private!,0,4,1,"Aug 18, 2015","Aug 28, 2015","Aug 18, 2015",,Hardcover,view (with text),/book/show/23492741-the-marriage-of-opposites
