,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Conor's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
648,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,His Bloody Project: Documents Relating to the Case of Roderick Macrae,"Burnet, Graeme Macrae",1910192147,9781910192146,1910192147,282        pp,3.91,"33,200","Nov 05, 2015","Nov 05, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2017",,Paperback,view,/book/show/25694617-his-bloody-project
649,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Star Side of Bird Hill,"Jackson, Naomi*",1594205957,9781594205958,1594205957,304        pp,3.83,"2,177","Jun 30, 2015","Jun 30, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2017",,Hardcover,view,/book/show/23453113-the-star-side-of-bird-hill
650,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Light of the World,"Alexander, Elizabeth",1455599875,9781455599875,1455599875,209        pp,4.10,"9,732","Apr 14, 2015","Apr 21, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This heartbreaking memoir of finding and then losing a soulmate was achingly beautiful.,Notes are private!,0,10,1,"Jan 22, 2018","Jan 26, 2018","Dec 13, 2017",,Hardcover,view (with text),/book/show/22875479-the-light-of-the-world
651,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Thanks, Obama: My Hopey, Changey White House Years","Litt, David*",0062568469,9780062568465,,320        pp,4.08,"7,947","Sep 17, 2017","Sep 19, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My goodreads friend Julie recommended this to me, and I’m very glad that she did. I’ve belatedly gotten into podcasts—mostly for when I’m pottering arMy goodreads friend Julie recommended this to me, and I’m very glad that she did. I’ve belatedly gotten into podcasts—mostly for when I’m pottering around my room tending to my plants or doing a half-assed weekly clean—and the boys from Crooked Media have been a nice entrée into the genre. The most famous of these are Jon Favreau, Obama’s wunderkind head speech writer, and Jon Lovett, the consensus funniest speech writer in the room. But while these are probably the two most famous speechwriters, the youngest member of the team was the best known to me, a really great guy whom I got to know fairly well toward the end of undergrad: Kyle O’Connor.Kyle gets mentioned 3-4 times in this book, the first time about 100 pages in. Kyle got scooped up by the Obama team while we were still in college, when his candidacy seemed like a longshot and where a junior speechwriting gig was probably a practical stepping stone rather than a career-altering decision. But we all know how unexpected and whirlwind the Obama 2008 campaign was. Kyle was busy during those years and we didn’t keep in the best of touch, but he gave us insights into this unknowable life through occasional emails and Instagrams from Air Force One.Kyle is mentioned in the book really only as the person positioned right above the book’s author in terms of the hierarchy of speechwriters. He’s also probably not mentioned because—though certainly interpersonally funny—his main assets are probably earnestness, clarity of thought, ability to communicate effectively. The closest I came to influencing political speechcraft was when I found myself on an email chain started by Kyle, soliciting our feedback on how to address the nation in the 2011 State of the Union address. Kyle asked about 5-6 of us for our thoughts on how to address gridlock. At the time, I was apoplectic over the Republicans’ obstructionism and equally upset with Obama’s very patient, arguably overindulgent extension of good will to them and willingness to compromise. We all know how these overtures were rewarded, but if there’s one thing this book really reveals between the slapstick, it’s what a good, fine man and politician President Obama was. Aside from all of the burdens he had to carry as the first Black president, he was also uncommonly deferential, optimistic, and decent toward a Republican party seemingly animated by nothing so universal as simmering racial resentment. We all know the outcome, and history will tell whether decency and proper procedure will once again come to define our federal politics (though I’m not very optimistic). But reading this memoir in the midst of the Trump presidency, characterized by white victimhood, racist and xenophobic dog whistles, hollow braggadocio, inability to accept blame or responsibility, opaqueness of process, and eagerness to take credit for every positive while shirking or blaming others for every liability, I am thankful that we had eight years under a president who cared about good government and operated in good faith. My response to Kyle in that email was that we should lay the blame for the economic miseries of the population on the Republicans, who had control of congress and thereby had far more control over the economy than did the president, who does not enact laws. In hindsight, I understand just how inappropriate this suggestion was; not only does the American public not really seem to understand that the president doesn’t control the economy, and can only do so to the extent Congress is willing to cooperate with him, but it would have been off-message in the extreme. And none of this is to say that Republicans deserve cooperation or the benefit of the doubt. But if we are presently witnessing the conflagration of American democracy, history will bear witness to who brought a fire extinguisher and who brought the gasoline. We very recently had a man in the Oval Office whose decency and good faith were inexhaustible, and we currently have a man whose piggishness, immaturity, and ineptitude defy credulity. May our next choice reflect the temperament of the person we feel better represents us as a people, and may President Obama’s legacy counsel us to make the wiser choice.ETA: I almost forgot to mention what an asshole Harvey Weinstein comes across as in this book, and that's without him even sexually coercing the author! Litt must feel quite vindicated and good riddance to that monster....more",Notes are private!,0,10,1,"Dec 10, 2017","Dec 15, 2017","Dec 10, 2017",,ebook,view (with text),/book/show/33640253-thanks-obama
652,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Master,"Tóibín, Colm",0743250419,9780743250412,B0013L4CSG,339        pp,3.84,"10,693","May 25, 2004","Apr 19, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Not wishing to dwell any more on this book than I already have, I simply reassert my claim that reading this work was the acme of tedium. Toibin is clNot wishing to dwell any more on this book than I already have, I simply reassert my claim that reading this work was the acme of tedium. Toibin is clearly a talented writer, but his subject was just about as dry-as-dust as they come. ...more",Notes are private!,0,7,1,"Dec 06, 2017","Dec 17, 2017","Dec 06, 2017",,Paperback,view (with text),/book/show/43691.The_Master
653,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Janesville: An American Story,"Goldstein, Amy",1501102230,9781501102233,1501102230,368        pp,4.10,"7,170","Apr 18, 2017","Apr 18, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2017",,Hardcover,view,/book/show/33665908-janesville
654,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Against the Fascist Creep,"Ross, Alexander Reid",1849352445,9781849352444,1849352445,400        pp,4.02,200,"May 10, 2016","Feb 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2017",,Paperback,view,/book/show/27134367-against-the-fascist-creep
655,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fascism Today: What It Is and How to End It,"Burley, Shane*",1849352941,9781849352949,1849352941,304        pp,4.17,147,unknown,"Nov 28, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2017",,Paperback,view,/book/show/34381032-fascism-today
656,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Future Home of the Living God,"Erdrich, Louise",0062694057,9780062694058,0062694057,269        pp,3.59,"26,677","Nov 14, 2017","Nov 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2017",,Hardcover,view,/book/show/34217599-future-home-of-the-living-god
657,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ghachar Ghochar,"Shanbhag, Vivek*",014311168X,9780143111689,014311168X,118        pp,3.90,"15,531",2013,"Feb 07, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a charming, brief tale of arriviste layabouts and henpecked nebbishes! My only complaint is that it was so short. It had so much untapped potentiWhat a charming, brief tale of arriviste layabouts and henpecked nebbishes! My only complaint is that it was so short. It had so much untapped potential, which is why I gave it four stars. Love this type of exposure of family drama, though. Very glad I gave this a listen....more",Notes are private!,0,7,1,"Jan 10, 2018","Jan 11, 2018","Nov 30, 2017",,Paperback,view (with text),/book/show/30267604-ghachar-ghochar
658,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Undoing Project: A Friendship That Changed Our Minds,"Lewis, Michael",0393354776,9780393354775,0393354776,368        pp,3.99,"59,358","Dec 06, 2016","Oct 31, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The story of Daniel Kahneman and his erstwhile companion Amos Tversky, and their creation of the field of behavioral economics. This was informative aThe story of Daniel Kahneman and his erstwhile companion Amos Tversky, and their creation of the field of behavioral economics. This was informative and quirky--these guys kind of propounded all of these very provocative and innovative theories on their own!--but also very poignant and sad. I won't spoil it, but Amos really disappointed me with his calcifications toward the end. I don't know that it's fitting that Kahneman wound up winning the Nobel while Tversky did not, but hopefully it provided closure. What a marvelous and serendipitous pairing these two were!...more",Notes are private!,0,7,1,"Nov 29, 2017",Dec 2017,"Nov 29, 2017",,Paperback,view (with text),/book/show/35631386-the-undoing-project
659,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eileen,"Moshfegh, Ottessa",1594206627,9781594206627,1594206627,260        pp,3.58,"96,239","Aug 18, 2015","Aug 18, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Whew, this was a corker! Eileen is a filthy young woman without much coherent personality who kind of just exists in the margins of a world where peopWhew, this was a corker! Eileen is a filthy young woman without much coherent personality who kind of just exists in the margins of a world where people are either too stupid or too depleted to notice her. When I say I find her disgusting, I don't mean to say that reading this book turned my stomach--on the contrary, it was enthralling--but that if I met someone who approximated Eileen Dunlop in real life I would have the strong urge to compulsively wash my hands after having done so. And I'm a person who more often than not eats a meal after riding the subway having forgotten to wash up. Eileen just radiated staleness, disrepair, and degeneration in a way I haven't really felt projected as completely outside of Kafka's ""Metamorphosis."" There were apertures of humanity in there, but they didn't make a whole lot of sense; more anomaly than anything else, and were few and far between. A wholly engrossing if unrealistic character.And man, what a fine writer Moshfegh is. I cannot wait to read more of what she's got....more",Notes are private!,0,17,1,"Nov 29, 2017",Dec 2017,"Nov 29, 2017",,Hardcover,view (with text),/book/show/23453099-eileen
660,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,But What If We're Wrong? Thinking About the Present As If It Were the Past,"Klosterman, Chuck",0399184120,9780399184123,0399184120,262        pp,3.66,"17,391","Jun 07, 2016","Jun 07, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So this was an interesting gimmick: thinking about our present society and beliefs from a hypothesized future vantage. It's obviously a fool's errand So this was an interesting gimmick: thinking about our present society and beliefs from a hypothesized future vantage. It's obviously a fool's errand to try to look at all that we ""know"" at present and wonder what of it will eventually be dismissed as naive or ill-informed (the author posits our present view on gravity, of all things!), but Klosterman is not after Nostradomus' mantle, and instead wants us to evaluate how confident we are in our present knowledge and why. So, as I said, it's an interesting thing to consider. I fear (and Klosterman makes a note of this) that encouraging this could lead to the amplification of obviously harmful tendencies, such as the politically motivated efforts to discredit the science that demonstrates that anthropocentric climate change is occurring. But there is probably so much truth that we miss out on because some authority has declared something ""known"" and there are strong taboos against questioning whatever the knowledge is. Moreover, we have in common with probably every single previous generation the smug belief that we have cornered Truth to the greatest degree and that there might be nothing left to be figured out. I think the point of the book is one worth embracing: assume that everything we ""know"" could be true but accept that nearly everything is up for debate or in need of clarification....more",Notes are private!,0,2,1,"Nov 22, 2017","Nov 24, 2017","Nov 22, 2017",,Hardcover,view (with text),/book/show/27068734-but-what-if-we-re-wrong-thinking-about-the-present-as-if-it-were-the-pa
661,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Should Have Left,"Kehlmann, Daniel",,,B01M00N9UG,113        pp,3.45,"9,846","Oct 21, 2016","Jun 13, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Got this from a Halloween week ""What are we reading?"" list. It was pretty good, definitely disorientating. I'm not the type to get scared, especially Got this from a Halloween week ""What are we reading?"" list. It was pretty good, definitely disorientating. I'm not the type to get scared, especially (I think?) from a book, but this was super eerie....more",Notes are private!,0,5,1,"Nov 21, 2017","Nov 21, 2017","Nov 22, 2017",,Kindle Edition,view (with text),/book/show/32855689-you-should-have-left
662,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Not Me?,"Kaling, Mindy*",0804138168,9780804138161,0804138168,240        pp,3.91,"217,467","Sep 15, 2015","Sep 27, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So this was funny. And Kaling seems like she would be pretty fun to hang out with. But also there were annoying aspects, like when Kaling complained aSo this was funny. And Kaling seems like she would be pretty fun to hang out with. But also there were annoying aspects, like when Kaling complained about the emphasis placed on women's bodies and female objectification in Hollywood leading to poor self esteem, only for her to gripe about being put on a ""Ladies We Love With Curves"" list when the other two women were noticeably heavier than her. And her unabashed prestige-whoring, god. So maybe I emend the statement: she'd be fun to hang out with but I'd need periodic breaks. I suspect BJ Novak feels similarly....more",Notes are private!,0,5,1,"Nov 20, 2017","Nov 21, 2017","Nov 21, 2017",,Paperback,view (with text),/book/show/30268522-why-not-me
663,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spice Companion: A Guide to the World of Spices,"Sercarz, Lior Lev",1101905476,9781101905470,,304        pp,4.29,165,unknown,"Nov 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 17, 2017",,ebook,view,/book/show/28952759-the-spice-companion
664,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking","Nosrat, Samin",1476753830,9781476753836,1476753830,480        pp,4.39,"70,951","Apr 25, 2017","Apr 25, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 17, 2017",,Hardcover,view,/book/show/30753841-salt-fat-acid-heat
665,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Adultolescence,"Hanna, Gabbie",,,B06Y2T2HFR,281        pp,3.01,"10,839","Sep 09, 2017","Sep 19, 2017",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Embarrassingly bad, with the ab/ab rhyme scheme poems registering as particularly cringeworthy. Read the top two s if you have even the slightesEmbarrassingly bad, with the ab/ab rhyme scheme poems registering as particularly cringeworthy. Read the top two s if you have even the slightest inclination that you'll connect with this trite potboiler....more",Notes are private!,0,23,1,"Jan 16, 2018","Jan 16, 2018","Nov 17, 2017",,Kindle Edition,view (with text),/book/show/34828719-adultolescence
666,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mrs. Fletcher,"Perrotta, Tom",1501144022,9781501144028,1501144022,309        pp,3.36,"25,739","Aug 01, 2017","Aug 01, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved ""The Leftovers."" Loved it. Not the book, mind you. Or maybe the book... I'm not sure because I haven't read it. But I probably would have likeI loved ""The Leftovers."" Loved it. Not the book, mind you. Or maybe the book... I'm not sure because I haven't read it. But I probably would have liked it. But the TV show is just about the most wonderful meditation on the agnostic idea that we're all we're here for, and none of us is entitled to (or should be expecting) an explanation for all of the weird, unfair, inexplicable, and numinous phenomena comprising our lives. You should really watch if you haven't already.Tom Perrotta wrote ""The Leftovers"" and consulted on the production of the show throughout its run. Before that he studied under Tobias Wolff, and so it's no surprise that he writes intimate, funny, quirky stories of pretty regular people. And this book, if we're being honest (and succinct) is a book about a group of people much discussed but rarely the focus of literature in our modern society: the MILF. Our main character is a MILF struggling with empty nest syndrome and reclaiming her sexuality following a life devoted to others. It's a fun read and Perrotta has a surprisingly light touch.There's also a bunch of transgender stuff, struggles with addiction, explorations of toxic masculinity. It felt a bit flat toward the end but the man can tell a story pretty well....more",Notes are private!,0,4,1,"Oct 14, 2018","Oct 16, 2018","Nov 17, 2017",,Hardcover,view (with text),/book/show/33584812-mrs-fletcher
667,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Let Me Go,"Ishiguro, Kazuo*",,,1400078776,288        pp,3.85,"694,137","Apr 05, 2005","Aug 31, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So I didn't like this nearly so much as I did ""Remains of the Day."" They were both equally British, and if there were a Nobel prize for British-est liSo I didn't like this nearly so much as I did ""Remains of the Day."" They were both equally British, and if there were a Nobel prize for British-est living author, I think Ishiguro would have been recognized long ago. But the sense of tempo and mastery of cadence that makes ""Remains"" so amazing made this feel like tantric reading. So much adumbration! So little revelation! Get on with it!The book raises a ton of moral quandaries--our book club discussion was unusually vigorous--but I didn't really find this book enjoyable at all. It was very bleak, the characters were sympathetic but not especially likable, and action almost nonexistent. Really the biggest tip of the hat, I think, should go to Ishiguro for using a biomedical ethics framework as a metaphor to explore the monstrosities that we tolerate, even normalize, in the name of ""Well, what else could we do?"" and ""There's no better way"" when the real answer is hardly ever that simple or exculpatory: Do we need to eat meat, destroy the environment, or earn millions of dollars per year while we soak the poor? Must we tolerate such vast disparities in wealth, health, education, and opportunity? Should we just shrug off the scourges of rape, sexual assault, misogyny, homophobia, transphobia? Bar refugees? Rationalize racism? Must people of color serve as pincushions for police bullets? Are we comfortable with stigmatizing disabilities? Are we on board with ignoring genocides if they suit our leaders' geopolitical interests? ""Wouldn't we rebel and fight back if we lived in such an unjust and cruel world?""...more",Notes are private!,0,21,1,"Nov 16, 2017","Nov 20, 2017","Nov 16, 2017",,Paperback,view (with text),/book/show/6334.Never_Let_Me_Go
668,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Trouble With Reality: A Rumination on Moral Panic in Our Time,"Gladstone, Brooke",152350238X,9781523502387,152350238X,96        pp,3.82,"1,417","May 16, 2017","May 16, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2017",,Paperback,view,/book/show/34525527-the-trouble-with-reality
669,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stamped from the Beginning: The Definitive History of Racist Ideas in America,"Kendi, Ibram X.*",1568584636,9781568584638,1568584636,592        pp,4.54,"36,062","Mar 08, 2016","Apr 12, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ibram Kendi's monograph on racism is an impressive compendium of history and analysis stretching from the time when racism and capitalism co-evolved dIbram Kendi's monograph on racism is an impressive compendium of history and analysis stretching from the time when racism and capitalism co-evolved during the Age of (European) Exploration all the way to the present. Kendi takes a novel approach to classifying the actions, thoughts, and actors across these generations, classifying them as segregationist/racist (the races ought and must be kept apart, as they are different), assimilationist (people fundamentally differ by race, but can learn from and aid each other if done properly and at the right pace), and antiracist (all people are created equal and race and anything attributed thereto is a social fabrication). These concepts are simple to deploy and Kendi does so, establishing an elaborate taxonomy of the past half millennium that skews far more so to the segregationist and assimilationist than to the antiracist. It's dizzying reading figures such as W.E.B. DuBois, Martin Luther King, Jr., and Barack Obama described as opportunistic assimilationists or even racists, but you can't really argue with Kendi's method, even if you dispute the ambit of any particular classification. He is remarkably consistent and unsparing, reserving unalloyed praise for individuals such as Malcolm X, Sojourner Truth, and other folks whom history has predictably buried because of the radicalism of their embrace of an idea that has still not gained due purchase. The book ends with the election of Barack Obama, with its ecstatically myopic declarations of the end of racism and a post-racial America. You could have been forgiven for gleefully declaring this on Election Night 2008, but I don't think anyone who knew much about race and lacked an ulterior motive was seriously declaring it thereafter. Worse yet--even knowing the depths of and attachments to racism in this country, no one could have predicted the mess we'd have made of it only a decade hence, when ventilation of racist thoughts is practically a requirement for a Republican to win a primary.So where does Kendi fit into this country ruled by rockribbed racists and their toxic and intractable ideologies? I think we are meant to realize that the litany of assimilationist failures, well-meaning and ""progressive"" as they often were, were nevertheless half measures that are never going to cut it. To understand racism is to understand that humans are all fundamentally equal across all spectra he associate with race--skin color, hair texture, the shape of our features, the sizes of our skulls, our weight and height, how hairy we are, etc. etc. Yet one must also acknowledge that vast inequality has erupted based on conglomerations of these factors that we call race. And finally, we have to understand that those inequalities are in large part the direct and indirect result of the policies, power dynamics, colonialism, enslavement, plunder, disregard, paternalism, disenfranchisement, and imprisonment of certain groups to benefit other groups. To be antiracist, one must believe that the power dynamics that have distorted our society (and all others) are unnatural and would not have occurred in any remotely recognizable way absent the weaponization of racism. And, perhaps most importantly, one must be committed to the incredibly drastic, politically impossible measures one must support in order to even attempt to achieve equality at some future point. ...more",Notes are private!,0,8,1,"Mar 14, 2018","Mar 22, 2018","Nov 09, 2017",,Hardcover,view (with text),/book/show/25898216-stamped-from-the-beginning
670,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The End We Start From,"Hunter, Megan*",,,,160        pp,3.41,"13,568","Nov 14, 2017","May 18, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a very short book, a tale of apocalypse penned by a poet. London has flooded and war ensues in Britain, and as is common in such fiction, we dThis is a very short book, a tale of apocalypse penned by a poet. London has flooded and war ensues in Britain, and as is common in such fiction, we don't really know why or the full implications of anything, we're just trying to survive day by day. Oh, and the main character has a baby shortly before the bottom drops out.I read this on a single Metro ride from the airport to DC this weekend. I confess to being annoyed at first because of the poetic sensibilities--it felt like an attempt at depth that came across as clumsy and poorly thought out. But as the story evolved it grew on me. Perhaps it's fitting that the poetry found a better target for description in family relationships and parenting. I'm not sure I'd read her again but I came around by the end....more",Notes are private!,0,3,1,"Dec 03, 2017","Dec 03, 2017","Nov 08, 2017",,Kindle Edition,view (with text),/book/show/33858905-the-end-we-start-from
671,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Originals: How Non-Conformists Move the World,"Grant, Adam M.*",0525429565,9780525429562,,326        pp,3.96,"52,954","Feb 02, 2016","Feb 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So I really enjoyed this book, and I can't really figure out why. It's not profound in any way, and a lot of it even takes the form of a shopworn caseSo I really enjoyed this book, and I can't really figure out why. It's not profound in any way, and a lot of it even takes the form of a shopworn case study, well told. But the best reasoning I can come up with was that it was flattering to me...!Not because I'm particularly original--I'm an attorney, after all--but because it actually lauded a certain kind of restraint that I believe I'm possessed of. The book did not exhort throwing out all conventions, but rather to be sensible and accept restraints and to discard conventional thinking within them. Given that I'm a lawyer, the field whose whole ""thing"" is adhering to convention, I must be either a masochist or highly deluded about the degree to which the above describes my mien. But it at least describes how I think I operate when thinking about social and legal issues, or that I aspire to. ...more",Notes are private!,0,8,1,"Nov 06, 2017","Nov 08, 2017","Nov 06, 2017",,Hardcover,view (with text),/book/show/25614523-originals
672,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perfect Little World,"Wilson, Kevin*",,,B01F1WX5R6,352        pp,3.66,"13,685","Jan 24, 2017","Jan 24, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A solid 3.5 stars for this one. Kevin Wilson is a young author, and he's got some chops. This was an interesting idea for a book, and was executed reaA solid 3.5 stars for this one. Kevin Wilson is a young author, and he's got some chops. This was an interesting idea for a book, and was executed reasonably well enough: an enigmatic billionaire tries to fund a fully immersive group-living experiment where nine couples and a single mother raise their children together, hopefully to beneficial effect, guided and monitored by a wunderkind doctor. The doctor, the single mom, and her son are the only two distinguishable characters in the text, with the other nine children, their eighteen parents, and the other characters were either mostly interchangeable or too evanescent to merit mention. The story grapples ably with themes of love, loss, sharing, and the ownership aspect of family and intimate relationships. For the most part, it felt like a mashup of the Blithedale Romance and Willy Wonka & the Chocolate Factory, and made for light, quick consumption....more",Notes are private!,0,3,1,"Nov 16, 2017","Nov 19, 2017","Nov 01, 2017",,Kindle Edition,view (with text),/book/show/29229956-perfect-little-world
673,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Rage: The Unspoken Truth of Our Racial Divide,"Anderson, Carol",1632864126,9781632864123,1632864126,246        pp,4.47,"13,990","May 31, 2016","May 31, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's a true-enough trope of propaganda that the best way to nullify any anticipated criticism of oneself or one's ideology is to preempt it by levelinIt's a true-enough trope of propaganda that the best way to nullify any anticipated criticism of oneself or one's ideology is to preempt it by leveling it at the opponent most likely to bring it. I think of this often when (mostly white) conservatives accuse liberals and those on the left of being whiny ""snowflakes"" because we bridle at such light-hearted fun as, say, labeling entire races of people as rapists and killers, or making jokes about mass military slaughter. These people laugh off the indignation, considering us fragile and overwrought and even fun to provoke, selling mugs commemorating the pride they take in our umbrage. But of course these are the same people who have conniptions over NFL players kneeling during national anthems, who froth at the mouth when the ""Christ"" in ""Christmas"" is subbed out for the more economical ""X,"" and invest themselves deeply in peddling alternate histories in which Columbus and whole legions of Confederate war dead are rehabilitated as good, heroic people deserving of ennoblement in statuary guilty of, if anything, a few peccadilloes that we would do best to forget because, after all, didn't Hillary Clinton once use a private email server?This book explores the antecedents of these hypocrites in all their plenitude throughout history. Abolition without proper Reconstruction left an uneducated, unmoneyed class of people severely handicapped in their quest for equality, and visibly identifiable as an inferior group susceptible to coercion. Throughout the post-war period ersatz slavery persisted, and for every inch of progress that people of color wrested from the white hegemony, racial resentment emerged in fierce counterpoise.This is the story that ""White Rage"" tells--how it's never enough for people of color in the United States to achieve, against insurmountable odds, the slightest bit of advancement on their own; they also must be humbled, taught their place, taken down a peg--often with violence, degradation, and when all that fails--legal and bureaucratic strictures that undercut the progress so improbably attained. The Election of Barack Obama as the first Black president, being the most visible and perhaps unlikely of achievements, has catalyzed the worst of this reactionism, and we're all living through the aftershocks in the most disgusting and openly white supremacist of administrations in a century. But Carol Anderson ends on a high note, asking us to change our society to reject white supremacy and to inaugurate a better polity. May we finally rise to the challenge!...more",Notes are private!,0,6,1,"Nov 10, 2017","Nov 13, 2017","Nov 01, 2017",,Hardcover,view (with text),/book/show/26073085-white-rage
674,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Dreams: The 400-Year Epic History of Immigrant New York,"Anbinder, Tyler",054410465X,9780544104655,054410465X,768        pp,4.34,860,"Oct 18, 2016","Oct 18, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2017",,Hardcover,view,/book/show/28114531-city-of-dreams
675,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Revenge of Analog: Real Things and Why They Matter,"Sax, David*",1610395719,9781610395717,1610395719,304        pp,3.78,"2,582","Nov 08, 2016","Nov 08, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2017",,Hardcover,view,/book/show/29502374-the-revenge-of-analog
