,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Suzanne's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reproduction,"Hall, Louisa",,,B0BGJNMDKC,223        pp,3.81,581,"Jun 13, 2023","Jun 22, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 09, 2023",,Kindle Edition,view,/book/show/74874933-reproduction
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Remains of the Day,"Ishiguro, Kazuo*",,,,258        pp,4.14,"303,616","May 01, 1989",2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2023",,Paperback,view,/book/show/28921.The_Remains_of_the_Day
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bandit Queens,"Shroff, Parini",,,,13        pp,3.93,"30,894","Jan 03, 2023","Jan 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 06, 2023",,Audiobook,view,/book/show/75517216-the-bandit-queens
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fires in the Dark: Healing the Unquiet Mind,"Jamison, Kay Redfield*",0525657185,9780525657187,B0BBPRZWYZ,488        pp,3.50,201,unknown,"May 23, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 03, 2023",,Kindle Edition,view,/book/show/74865822-fires-in-the-dark
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Get,"Kalteis, Dietrich*",1770416846,9781770416840,1770416846,230        pp,3.71,34,unknown,"Jun 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 02, 2023",,Paperback,view,/book/show/64993478-the-get
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Birthday Party,"Mauvignier, Laurent",1945492651,9781945492655,1945492651,454        pp,3.78,"1,596","Sep 03, 2020","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 29, 2023",,Paperback,view,/book/show/61154622-the-birthday-party
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death Valley,"Broder, Melissa*",1668024845,9781668024843,1668024845,240        pp,3.53,"11,542","Oct 03, 2023","Oct 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2023",,Hardcover,view,/book/show/91239751-death-valley
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Properties of Thirst,"Wiggins, Marianne",1416571264,9781416571261,1416571264,544        pp,4.19,"3,648","Aug 02, 2022","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 27, 2023",,Hardcover,view,/book/show/59365040-properties-of-thirst
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sanctuary,"Wharton, Edith",1843911434,9781843911432,1843911434,124        pp,3.44,"1,022",1922,"Apr 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a treat to start a new Edith Wharton book that I have never read before. However, that also means there’s one less Edith Wharton book existing thWhat a treat to start a new Edith Wharton book that I have never read before. However, that also means there’s one less Edith Wharton book existing that is new to me. I wish great authors were immortal and keep churning them out forever. And if my edition’s Foreword by William Fiennes says that the 94-page Sanctuary’s prose does not rise to the level of House of Mirth or The Age of Innocence, my response is “So what?” That’s a pretty high bar and there’s hardly shame in not meeting that, even for Mrs. Wharton.  Sanctuary, like so much of Wharton’s work, deals with characters facing decisions about reconciling their private morality with the expediencies of their public lives, lives ruled by society’s demands. She examines the degree to which people are honest with themselves in making moral decisions, the role of their rationalizations and levels of self-awareness. Sanctuary is a short example of this, with some set-up in the first section that takes place two decades prior to the main action. In the second part, Kate Peyton follows her young architect son’s decision about an ethical issue while participating in a competition that can make or break his career and also determine whether he wins Clemence Verny, a calculating beauty Kate believes may be a pernicious influence. William Fiennes’ 2006 Foreword makes the odd claim that Kate, in Part One, turns her late husband’s dishonesty “into her tragedy, her spiritual crisis” in debating whether to marry him and that their son, Dick, in Part Two “exists only as an annex to his mother’s self-obsession.” These reservations are stated, even when Fiennes leads the essay off with Wharton’s quote from her autobiography A Backward Glance that “’the first duty’ for any member of the New York society of her youth was ‘to maintain a strict standard of uprightness in affairs’: what counted above all was ‘scrupulous probity’ in both business and private life.” Mr. Fiennes seems to be criticizing Kate’s “obsession.” But why wouldn’t a mother’s concern about her child’s moral development and commitment to a life of integrity be of special interest and a crisis for her, especially in light of her life-long wish to help him develop a moral compass? To see what type of value system her son, the person she loves most in the world, had developed under her tutelage, when this guidance she’d tried to give him had been her sole goal and aim in life. To know whether she has failed him in her life’s work of preparing him for a moral life, to know right from wrong and act accordingly, even when it’s not immediately advantageous? This worry seems to be to be a valid and serious expression of her maternal love and hardly the “self-obsession” of a woman who “hides her self-interest under the scarves of her moral scruples.” Fiennes seems to have a higher opinion of Clemence Verny for her “clear-sighted, pragmatic” views and her bold declarations about her “affection for the outward trappings of success.” Kate’s concerns are valid issues for a serious novel and, as a short and stripped-down example of Wharton’s themes, I found the story and characters interesting and compelling, even if it does not top my list of Wharton’s best novels. Three and a half stars, rounded up....more",Notes are private!,0,4,1,"Jun 27, 2023",Jul 2023,"Jun 27, 2023",,Paperback,view (with text),/book/show/50178.Sanctuary
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Time's Mouth,"Lepucki, Edan*",1640095721,9781640095724,1640095721,416        pp,3.86,"1,333","Aug 01, 2023","Aug 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 27, 2023",,Hardcover,view,/book/show/90564440-time-s-mouth
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Foster,"Keegan, Claire",080216014X,9780802160140,080216014X,128        pp,4.33,"80,879",Feb 2010,"Nov 01, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This little novella is ninety-two pages of perfection. I could not love this more,Notes are private!,0,5,1,"Jun 24, 2023","Jun 25, 2023","Jun 26, 2023",,Hardcover,view (with text),/book/show/61022861-foster
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Write an Autobiographical Novel,"Chee, Alexander*",1328764524,9781328764522,1328764524,277        pp,4.40,"11,089","Apr 17, 2018","Apr 17, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2023",,Paperback,view,/book/show/35721123-how-to-write-an-autobiographical-novel
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Debt to Pleasure: A Novel,"Lanchester, John",0805043888,9780805043884,0805043888,251        pp,3.74,"2,985",1996,"Jan 01, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This narrator and the voice were a hoot! Unusual and entertaining,Notes are private!,0,2,1,"Jun 23, 2023","Jul 12, 2023","Jun 23, 2023",,Hardcover,view (with text),/book/show/1183032.The_Debt_to_Pleasure
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Lives of Church Ladies,"Philyaw, Deesha*",1949199738,9781949199734,1949199738,179        pp,4.18,"34,396","Sep 01, 2020","Sep 01, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oh, those Church Ladies! Nine affecting stories about Black women and their inner lives and troubles, love affairs and family drama, the last with a sOh, those Church Ladies! Nine affecting stories about Black women and their inner lives and troubles, love affairs and family drama, the last with a special emphasis on the fraught relationships between grown or adolescent women and their mothers or mother stand-ins. What I appreciated about this collection was the variety of unique, authentic voices and circumstances. Hands-down favorite: “How to Make Love to a Physicist.”...more",Notes are private!,0,8,1,"Jul 10, 2023","Jul 20, 2023","Jun 23, 2023",,Paperback,view (with text),/book/show/51582376-the-secret-lives-of-church-ladies
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Weeds,"Smith, Katy Simpson",0374605475,9780374605476,0374605475,320        pp,3.58,410,"Apr 18, 2023","Apr 18, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2023",,Hardcover,view,/book/show/60784664-the-weeds
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All This Could Be Different,"Mathews, Sarah Thankam*",0593489128,9780593489123,0593489128,320        pp,3.87,"15,791","Aug 02, 2022","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2023",,Hardcover,view,/book/show/59576064-all-this-could-be-different
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chéri,Colette,009942276X,9780099422761,009942276X,122        pp,3.66,"5,076",1920,"Jan 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 15, 2023",,Paperback,view,/book/show/389115.Ch_ri
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kaaterskill Falls,"Goodman, Allegra*",0385323905,9780385323901,,336        pp,3.68,"2,883",unknown,"Aug 10, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2023",,Paperback,view,/book/show/28937.Kaaterskill_Falls
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Biting the Hand: Growing Up Asian in Black and White America,"Lee, Julia*",1250824672,9781250824677,1250824672,248        pp,4.36,"1,204","Apr 18, 2023","Apr 18, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2023",,Hardcover,view,/book/show/60741783-biting-the-hand
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Open Throat,"Hoke, Henry*",037460987X,9780374609870,037460987X,176        pp,4.00,"7,136","Jun 06, 2023","Jun 06, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As I am a big fan of my native Los Angeles and of cats of all varieties, domestic and wild, I could hardly go wrong with this. And I did enjoy it veryAs I am a big fan of my native Los Angeles and of cats of all varieties, domestic and wild, I could hardly go wrong with this. And I did enjoy it very much. At 160 pages and with lots of white space, this little novella went by faster than a mountain lion chasing a chihuahua down a canyon. And I loved that the acknowledgements included “This book is for P-22, who walks beside me in dreams.” We miss P-22....more",Notes are private!,3,9,1,"Feb 14, 2024","Feb 15, 2024","Jun 12, 2023",,Hardcover,view (with text),/book/show/62039259-open-throat
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power of the Downstate: Recharge Your Life Using Your Body's Own Restorative Systems,"Mednick, Sara C.",,,B09BQPPPZQ,450        pp,3.94,129,unknown,"Apr 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2023",,Kindle Edition,view,/book/show/60845946-the-power-of-the-downstate
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wit's End: What Wit Is, How It Works, and Why We Need It","Geary, James*",0393254941,9780393254945,0393254941,128        pp,3.36,439,"Nov 13, 2018","Nov 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2023",,Hardcover,view,/book/show/38212107-wit-s-end
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where Buddhism Meets Neuroscience: Conversations with the Dalai Lama on the Spiritual and Scientific Views of Our Minds,Dalai Lama XIV,1559394781,9781559394789,1559394781,216        pp,3.75,104,Oct 2018,"Oct 30, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Paperback,view,/book/show/38534701-where-buddhism-meets-neuroscience
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best American Short Stories 2011,"Brooks, Geraldine*",0547242166,9780547242163,0547242166,363        pp,3.85,"1,996","Oct 04, 2011","Oct 04, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 06, 2023","Jul 11, 2023","Jun 06, 2023",,Paperback,view,/book/show/10601203-the-best-american-short-stories-2011
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birds of a Lesser Paradise: Stories,"Mayhew-Bergman, Megan*",1451643357,9781451643350,1451643357,224        pp,3.86,"3,086","Mar 06, 2012","Mar 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2023",,Hardcover,view,/book/show/12188594-birds-of-a-lesser-paradise
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beware the Woman,"Abbott, Megan*",,,B0BGK6DP8L,320        pp,3.30,"11,715","May 30, 2023","May 30, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2023",,Kindle Edition,view,/book/show/62366772-beware-the-woman
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Romantic Comedy,"Sittenfeld, Curtis*",0399590943,9780399590948,0399590943,309        pp,3.66,"176,356","Apr 04, 2023","Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2023",,Hardcover,view,/book/show/62628727-romantic-comedy
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nowhere City,"Lurie, Alison",0805051791,9780805051797,0805051791,343        pp,3.62,516,1965,"Jan 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2023",,Paperback,view,/book/show/397789.The_Nowhere_City
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Wild and Lonely Places: Journeys In A Desert Landscape,"Hogue, Lawrence*",1559636513,9781559636513,1559636513,256        pp,4.44,25,"May 01, 2000","May 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2023",,Hardcover,view,/book/show/591356.All_the_Wild_and_Lonely_Places
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Santa Monica Mountains: Range on the Edge,"Jaffe, Matthew",1883318513,9781883318512,1883318513,208        pp,4.25,4,Feb 2006,"Dec 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2023",,Hardcover,view,/book/show/317120.The_Santa_Monica_Mountains
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Biggest Bluff: How I Learned to Pay Attention, Master Myself, and Win","Konnikova, Maria*",052552262X,9780525522621,052552262X,368        pp,4.08,"13,912","Jun 23, 2020","Jun 23, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2023",,Hardcover,view,/book/show/49814228-the-biggest-bluff
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cost of Living: Essays,"Maloney, Emily*",1250213290,9781250213297,1250213290,240        pp,3.59,"1,092","Feb 08, 2022","Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 19, 2024","Mar 31, 2024","May 28, 2023",,Hardcover,view,/book/show/57771230-cost-of-living
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Women We Buried, Women We Burned: A Memoir","Snyder, Rachel Louise*",1635579120,9781635579123,1635579120,272        pp,3.95,"3,256","May 23, 2023","May 23, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 27, 2023",,Hardcover,view,/book/show/60784732-women-we-buried-women-we-burned
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Goodbye, Columbus and Five Short Stories","Roth, Philip",0679748261,9780679748267,0679748261,298        pp,3.86,"20,106",1959,"Jan 13, 1993",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 26, 2023","Jun 17, 2023","May 26, 2023",,Paperback,view,/book/show/287769.Goodbye_Columbus_and_Five_Short_Stories
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sunshine State: Essays,"Gerard, Sarah",006243487X,9780062434876,006243487X,384        pp,3.40,"1,638","Apr 11, 2017","Apr 11, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2023",,Paperback,view,/book/show/30653587-sunshine-state
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Upgrade,"Crouch, Blake*",0593157524,9780593157527,0593157524,349        pp,3.81,"91,975","Jul 07, 2022","Jun 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2023",,Paperback,view,/book/show/123280211-upgrade
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Letters to My City,"Sonksen, Mike",194870014X,9781948700146,194870014X,204        pp,4.56,16,unknown,"Feb 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2023",,Paperback,view,/book/show/43633769-letters-to-my-city
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How the South Won the Civil War: Oligarchy, Democracy, and the Continuing Fight for the Soul of America","Richardson, Heather Cox",0190900903,9780190900908,0190900903,272        pp,4.31,"3,891","Apr 01, 2020","Apr 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 14, 2023",,Hardcover,view,/book/show/52048467-how-the-south-won-the-civil-war
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Against the Day,"Pynchon, Thomas",159420120X,9781594201202,159420120X,"1,085        pp",4.03,"9,545","Nov 21, 2006","Nov 21, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 14, 2023",,Hardcover,view,/book/show/409.Against_the_Day
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Trouble with Language: Stories,"Fishow, Rebecca",9781735572,,,178        pp,4.45,31,"Nov 24, 2020",Nov 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2023",,Paperback,view,/book/show/55602863-the-trouble-with-language
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drifts,"Burge, Natasha",1804440108,9781804440100,1804440108,192        pp,4.22,49,"Feb 23, 2023","Feb 23, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2023",,Paperback,view,/book/show/63237693-drifts
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Plague of Mercies,"Pelzman, Adam*",,,B0C2GN5GDD,356        pp,4.39,117,unknown,"Jun 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2023",,Kindle Edition,view,/book/show/131120857-a-plague-of-mercies
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Julia,"Newman, Sandra*",0063265338,9780063265332,0063265338,400        pp,3.80,"3,617","Oct 19, 2023","Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 11, 2023",,Hardcover,view,/book/show/86508927-julia
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell It Slant: Writing and Shaping Creative Nonfiction,"Miller, Brenda",0072512784,9780072512786,0072512784,464        pp,4.07,"1,187","Aug 01, 2003","Aug 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 08, 2023",,Paperback,view,/book/show/1552562.Tell_It_Slant
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Steering the Craft: Exercises and Discussions on Story Writing for the Lone Navigator or the Mutinous Crew,"Le Guin, Ursula K.",0933377460,9780933377462,0933377460,173        pp,4.22,"5,200","Apr 01, 1998","Apr 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 07, 2023",,Paperback,view,/book/show/68024.Steering_the_Craft
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why We Read Fiction: Theory of Mind and the Novel,"Zunshine, Lisa",081425151X,9780814251515,081425151X,198        pp,3.69,278,"Mar 01, 2006","Mar 05, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 07, 2023",,Paperback,view,/book/show/854255.Why_We_Read_Fiction
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White on White,"Savas, Aysegül*",,,B0978BB4Y1,192        pp,3.62,"1,330","Dec 07, 2021","Jan 20, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 06, 2023",,Kindle Edition,view,/book/show/59468167-white-on-white
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Girls: A Story and Study of Anorexia,"Freeman, Hadley",1982189851,9781982189853,B0B3Y81PD2,276        pp,3.90,"1,464","Mar 07, 2023","Apr 18, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2023",,Kindle Edition,view,/book/show/61272305-good-girls
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Old Babes in the Wood: Stories,"Atwood, Margaret*",0385549075,9780385549073,0385549075,272        pp,3.71,"6,885","Mar 07, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 01, 2023",,Hardcover,view,/book/show/61489616-old-babes-in-the-wood
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Myth of Sanity: Divided Consciousness and the Promise of Awareness,"Stout, Martha*",0142000558,9780142000557,0142000558,252        pp,4.04,910,2001,"Feb 22, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 30, 2023",,Paperback,view,/book/show/573483.The_Myth_of_Sanity
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Madame Restell: The Life, Death, and Resurrection of Old New York's Most Fabulous, Fearless, and Infamous Abortionist","Wright, Jennifer*",0306826798,9780306826795,0306826798,352        pp,4.20,"1,920","Feb 28, 2023","Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 30, 2023",,Hardcover,view,/book/show/61237011-madame-restell
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Who Will Run the Frog Hospital?,"Moore, Lorrie",1400033829,9781400033829,1400033829,147        pp,3.83,"12,273",1994,"Apr 13, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 21, 2023",,Paperback,view,/book/show/19634.Who_Will_Run_the_Frog_Hospital_
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lone Women,"LaValle, Victor",052551208X,9780525512080,052551208X,285        pp,3.73,"24,698","Mar 28, 2023","Mar 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was not my cuppa. But it's good to try new things sometimes, right? This was not my cuppa. But it's good to try new things sometimes, right? ...more",Notes are private!,0,4,1,"Jun 12, 2023","Jun 24, 2023","Apr 21, 2023",,Hardcover,view (with text),/book/show/60460704-lone-women
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Castle on Sunset: Life, Death, Love, Art, and Scandal at Hollywood's Chateau Marmont","Levy, Shawn*",0385543166,9780385543163,0385543166,384        pp,3.67,"3,875","May 07, 2019","May 07, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,2,"Mar 30, 2023not set","Apr 07, 2023not set","Apr 20, 2023",,Hardcover,view,/book/show/50895445-the-castle-on-sunset
