,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Joe's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uninvited Guests,"Farjeon, J. Jefferson",,9798587281547,B08RQNPV7N,290        pp,3.44,9,unknown,"Jan 01, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Just finished Uninvited Guests by J. Jefferson Farjeon, (1925).This story starts with an interesting premise/hook which the book’s title does an admirJust finished Uninvited Guests by J. Jefferson Farjeon, (1925).This story starts with an interesting premise/hook which the book’s title does an admirable job of describing and teams together an amateur and professional sleuth to do the investigating/solving. Unfortunately for this reader the story crumbles under its own weight with a fairly cheesy love story and a lot of - literal - meandering . For instance our amateur sleuth is a big late night bicycle rider and his professional counterpart likes his disguises - both of which grew tiresome - thus rendering the not so creative conclusion anti-climactic. As an aside - some of the statements and actions of Detective Grant - the professional - could easily have been made by Peter Sellers as Clouseau. Not sure if that was the author’s intention. Having several other mysteries on the shelf by this author I’ll read another, but the proverbial jury is out whether I’ll buy any more Farjeon books. ...more",Notes are private!,0,5,1,"Jan 12, 2023","Jan 13, 2023","Jan 12, 2023",,Paperback,view (with text),/book/show/60348077-uninvited-guests
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Leap of Faith: Hubris, Negligence, and America's Greatest Foreign Policy Tragedy","Mazarr, Michael J.",1541768361,9781541768369,1541768361,496        pp,4.00,77,"Mar 19, 2019","Mar 19, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 12, 2023","Jan 20, 2023","Jan 12, 2023",,Hardcover,view,/book/show/41426936-leap-of-faith
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Leave the Gun, Take the Cannoli: The Epic Story of the Making of The Godfather","Seal, Mark",198215859X,9781982158590,198215859X,432        pp,4.36,"3,394","Oct 19, 2021","Oct 19, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 08, 2023","Jan 11, 2023","Jan 08, 2023",,Hardcover,view,/book/show/56898210-leave-the-gun-take-the-cannoli
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Case of the Black Twenty-Two: An Anthony Bathurst Mystery,"Flynn, Brian",1913054373,9781913054373,1913054373,205        pp,3.83,145,1928,"Sep 10, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Case of the Black Twenty-Two by Brian Flynn, (1928), is the second adventure of Anthony Bathurst - yet another well-to-do amateur sleuth. Our heroThe Case of the Black Twenty-Two by Brian Flynn, (1928), is the second adventure of Anthony Bathurst - yet another well-to-do amateur sleuth. Our hero - along with Scotland Yard - is asked to solve two murders - of a night watchman and a wealthy man - that happened miles apart, yet are tied together by artifacts belonging to Mary, Queen of Scots. Our young Bathurst is nowhere near as eccentric as say Poirot, Vance or Wimsey, but is still clever. And the mystery here is entertaining although purists might have issues with the solution. I enjoyed this and its predecessor. ...more",Notes are private!,0,5,1,"Jan 08, 2023","Jan 08, 2023","Jan 08, 2023",,Paperback,view (with text),/book/show/51599193-the-case-of-the-black-twenty-two
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Betrayal: How Mitch McConnell and the Senate Republicans Abandoned America,"Shapiro, Ira S",1538163977,9781538163979,1538163977,294        pp,4.22,109,unknown,"May 17, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 05, 2023","Jan 08, 2023","Jan 05, 2023",,Hardcover,view,/book/show/61137444-the-betrayal
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Depth of Winter        (Walt Longmire, #14)","Johnson, Craig",0525522476,9780525522478,0525522476,304        pp,4.02,"10,539","Sep 04, 2018","Sep 04, 2018",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 05, 2023","Jan 06, 2023","Jan 05, 2023",,Hardcover,view,/book/show/38820048-depth-of-winter
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Saint Meets the Tiger        (The Saint #1),"Charteris, Leslie",0441524117,9780441524112,0441524117,305        pp,3.67,342,Sep 1928,"Jan 01, 1980",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 03, 2023","Jan 04, 2023","Jan 02, 2023",,Paperback,view,/book/show/1807014.The_Saint_Meets_the_Tiger
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Sisters Flew Home,"Fitt, Mary",1899000585,9781899000586,1899000585,186        pp,3.62,21,1936,"Dec 05, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jan 02, 2023","Jan 02, 2023","Jan 02, 2023",,Paperback,view,/book/show/60614605-three-sisters-flew-home
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Weapons of Mass Delusion: When the Republican Party Lost Its Mind,"Draper, Robert",0593300149,9780593300145,0593300149,400        pp,4.13,879,"Oct 22, 2022","Oct 18, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2023,"Jan 04, 2023","Jan 01, 2023",,Hardcover,view,/book/show/60279799-weapons-of-mass-delusion
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Murder After Christmas,"Latimer, Rupert",172826121X,9781728261218,172826121X,352        pp,3.45,961,1944,"Oct 04, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 31, 2022",Jan 2023,"Dec 31, 2022",,Paperback,view,/book/show/60260677-murder-after-christmas
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mr. Dickens and His Carol,"Silva, Samantha*",1250154057,9781250154057,1250154057,288        pp,3.78,"17,261","Oct 31, 2017","Sep 22, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 29, 2022",Jan 2023,"Dec 29, 2022",,Paperback,view,/book/show/37638026-mr-dickens-and-his-carol
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Deal of a Lifetime,"Backman, Fredrik*",150119349X,9781501193491,150119349X,65        pp,3.81,"47,878","Oct 31, 2017","Oct 31, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 28, 2022","Dec 29, 2022","Dec 28, 2022",,Hardcover,view,/book/show/36229962-the-deal-of-a-lifetime
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Santa Claus Bank Robbery        (A.C. Greene Series, No 1)","Greene, A.C.",1574410717,9781574410716,1574410717,231        pp,3.72,39,1972,"Jul 01, 1999",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 28, 2022","Dec 30, 2022","Dec 26, 2022",,Hardcover,view,/book/show/705246.The_Santa_Claus_Bank_Robbery
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Crime of a Christmas Toy,"Herman, Henry",1915475163,9781915475169,,unknown,3.65,31,1893,"Nov 05, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 26, 2022","Dec 28, 2022","Dec 26, 2022",,Paperback,view,/book/show/63355771-the-crime-of-a-christmas-toy
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dead Man Twice: A Ludovic Travers Mystery,"Bush, Christopher",191157969X,9781911579694,191157969X,260        pp,3.88,59,1930,"Sep 18, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 20, 2022","Dec 23, 2022","Dec 20, 2022",,Paperback,view,/book/show/48639759-dead-man-twice
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rocket to the Morgue,"Boucher, Anthony",1613161360,9781613161364,1613161360,264        pp,3.58,245,1942,"Jul 23, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 19, 2022","Dec 19, 2022","Dec 19, 2022",,Paperback,view,/book/show/41817421-rocket-to-the-morgue
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mystery Villa,"Punshon, E.R.",191109534X,9781911095347,191109534X,222        pp,3.82,133,"Jan 01, 1934","May 11, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 15, 2022","Dec 16, 2022","Dec 15, 2022",,Paperback,view,/book/show/27984808-mystery-villa
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Divider: Trump in the White House, 2017-2021","Baker, Peter*",038554653X,9780385546539,038554653X,752        pp,4.46,"3,085","Sep 20, 2022","Sep 20, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 14, 2022","Dec 22, 2022","Dec 14, 2022",,Hardcover,view,/book/show/59951065-the-divider
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Dark Vineyard        (Bruno, Chief of Police, #2)","Walker, Martin",0307454711,9780307454713,0307454711,303        pp,3.97,"11,720",2009,"Jul 26, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 13, 2022","Dec 15, 2022","Dec 13, 2022",,Paperback,view,/book/show/9918158-the-dark-vineyard
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Case of the Dangerous Dowager,"Gardner, Erle Stanley",,,,195        pp,3.99,"1,524","Jan 01, 1937",1953,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Dec 11, 2022","Dec 12, 2022","Dec 11, 2022",,Paperback,view,/book/show/15844870-the-case-of-the-dangerous-dowager
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bitter Truth        (Victor Carl, #2)","Lashner, William*",006056038X,9780060560386,006056038X,592        pp,3.81,748,"Jan 01, 1997","Mar 25, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 09, 2023","Jan 12, 2023","Dec 11, 2022",,Mass Market Paperback,view,/book/show/1570575.Bitter_Truth
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bump in the Night        (Flaxborough, #2)","Watson, Colin",1601870310,9781601870315,1601870310,159        pp,4.04,567,1960,"Jan 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 10, 2022","Dec 10, 2022","Dec 10, 2022",,Paperback,view,/book/show/6288441-bump-in-the-night
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cleveland Creep        (Milan Jacovich, #15)","Roberts, Les*",1598510711,9781598510713,1598510711,253        pp,3.82,249,"Aug 17, 2012","Apr 26, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 07, 2022","Dec 09, 2022","Dec 07, 2022",,Hardcover,view,/book/show/10886726-the-cleveland-creep
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Three Act Tragedy        (Hercule Poirot, #11)","Christie, Agatha",0425205975,9780425205976,0425205975,336        pp,3.84,"39,200","Jun 01, 1934","Jul 05, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 05, 2022","Dec 06, 2022","Dec 04, 2022",,Mass Market Paperback,view,/book/show/140360.Three_Act_Tragedy
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Behold, Here's Poison        (Country House Mysteries, 5)","Heyer, Georgette",1402217986,9781402217982,1402217986,336        pp,3.84,"4,397",1936,"Feb 01, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 02, 2022","Dec 03, 2022","Dec 02, 2022",,Paperback,view,/book/show/5743523-behold-here-s-poison
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beatles:  The Biography,"Spitz, Bob",0316803529,9780316803526,0316803529,992        pp,4.08,"12,832","Oct 10, 2005","Nov 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 02, 2022","Dec 12, 2022","Dec 02, 2022",,Hardcover,view,/book/show/1659763.The_Beatles
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Company She Kept        (Joe Gunther, #26)","Mayor, Archer*",1250064678,9781250064677,1250064678,304        pp,3.79,"1,181","Sep 29, 2015","Sep 29, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 29, 2022",Dec 2022,"Nov 29, 2022",,Hardcover,view,/book/show/23848166-the-company-she-kept
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Psychosis: A Historical Investigation of How the Republican Party Went Crazy,"Corn, David",1538723050,9781538723050,1538723050,388        pp,4.34,"1,208","Sep 13, 2022","Sep 13, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 28, 2022","Nov 30, 2022","Nov 28, 2022",,Hardcover,view,/book/show/59568617-american-psychosis
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Norwich Victims: An Inspector Martin Mystery,"Beeding, Francis",178212442X,9781782124429,178212442X,256        pp,3.51,61,1935,"Aug 15, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 27, 2022","Nov 28, 2022","Nov 27, 2022",,Paperback,view,/book/show/21008678-the-norwich-victims
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boys: A Memoir of Hollywood and Family,"Howard, Ron",006306524X,9780063065246,006306524X,393        pp,4.27,"21,902","Oct 12, 2021","Oct 12, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 25, 2022","Nov 27, 2022","Nov 25, 2022",,Hardcover,view,/book/show/57094309-the-boys
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Skinner's Rules        (Bob Skinner, #1)","Jardine, Quintin",0755357701,9780755357703,0755357701,410        pp,3.84,"1,148",1993,"Jun 11, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Nov 22, 2022","Nov 24, 2022","Nov 22, 2022",,Paperback,view,/book/show/17258734-skinner-s-rules
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Napoleon of New York: Mayor Fiorello La Guardia,"Jeffers, H. Paul",0471024651,9780471024651,0471024651,400        pp,3.82,51,"Jan 01, 2002","Apr 04, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Nov 20, 2022","Nov 23, 2022","Nov 20, 2022",,Hardcover,view,/book/show/822046.The_Napoleon_of_New_York
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Trouble In Paradise        (Jesse Stone, #2)","Parker, Robert B.",0425221105,9780425221105,0425221105,336        pp,4.01,"9,340","Sep 21, 1998","Oct 01, 1999",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 18, 2022","Nov 18, 2022","Nov 18, 2022",,Mass Market Paperback,view,/book/show/3367953-trouble-in-paradise
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beartown        (Beartown, #1)","Backman, Fredrik*",,,,432        pp,4.29,"439,182","Sep 15, 2016","Feb 06, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 17, 2022","Nov 21, 2022","Nov 17, 2022",,Paperback,view,/book/show/35297401-beartown
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death Came Softly        (Robert MacDonald #23),"Lorac, E.C.R.",,,B0844NZMF9,201        pp,4.16,487,1943,"Jan 20, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Nov 17, 2022","Nov 17, 2022","Nov 16, 2022",,Kindle Edition,view,/book/show/50633418-death-came-softly
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Zebra-Striped Hearse        (Lew Archer, #10)","Macdonald, Ross",0375701451,9780375701450,0375701451,288        pp,4.10,"2,394",1962,"Mar 03, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 14, 2022","Nov 16, 2022","Nov 14, 2022",,Paperback,view,/book/show/371024.The_Zebra_Striped_Hearse
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Draycott Murder Mystery,"Thynne, Molly",1911413511,9781911413516,1911413511,214        pp,4.00,394,1928,"Aug 31, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 11, 2022","Nov 13, 2022","Nov 11, 2022",,Paperback,view,/book/show/31812958-the-draycott-murder-mystery
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Confidence Man: The Making of Donald Trump and the Breaking of America,"Haberman, Maggie",0593297342,9780593297346,0593297342,597        pp,4.09,"9,173","Oct 04, 2022","Oct 04, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Unfortunately nothing new here and the well plowed “Trump” ground that is covered is done superficially, bouncing from one anecdote/tale to another; aUnfortunately nothing new here and the well plowed “Trump” ground that is covered is done superficially, bouncing from one anecdote/tale to another; all of which we’ve read many times before in newspapers, magazines and previous books - and seen covered on network/cable news. It’s a wonder to me that something more in depth could not have been written on these turbulent times and Trump himself given the author’s perspective/sources. But even as a primer or a  I’d recommend going elsewhere - including simply using the Google machine - for more detail, context and analysis of the former president and his one term in office. For this reader there is a “Me Too” feel to “Confidence Man”, an addition to the numerous books written by the author’s peers and former members of the Trump tribe staff, most indistinguishable from the others, with nothing new to add, that have flooded the market. (This “repetition” - does not bode well nor is it a confidence boosting assessment of current day journalism, reminiscent of the oft used example of six year olds playing soccer, chasing the proverbial ball where ever it goes. Another head scratcher is the need of the author - and her peers in previous books - to include herself/themselves into the narrative for no apparent reason. But alas that’s a discussion for another time. )Bottom line - if you’ve followed the news at all over the last 5-7 years - pass on this one. You’ll have missed nothing by doing so. ...more",Notes are private!,0,27,1,"Nov 10, 2022","Nov 17, 2022","Nov 10, 2022",,Hardcover,view (with text),/book/show/60387898-confidence-man
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Angels in the Moonlight        (Dublin Trilogy #0),"McDonnell, Caimh*",0995507546,9780995507548,0995507546,315        pp,4.41,"5,559","Aug 30, 2017","Aug 28, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 09, 2022","Nov 11, 2022","Nov 09, 2022",,Paperback,view,/book/show/36265187-angels-in-the-moonlight
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Richardson Scores Again,"Thomson, Basil",1911095692,9781911095699,1911095692,206        pp,3.90,265,1934,"Mar 21, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 07, 2022","Nov 07, 2022","Nov 07, 2022",,Paperback,view,/book/show/29658269-richardson-scores-again
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Burning Down the House: Newt Gingrich, the Fall of a Speaker, and the Rise of the New Republican Party","Zelizer, Julian E.",1594206651,9781594206658,1594206651,368        pp,3.82,568,unknown,"Apr 28, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 07, 2022","Nov 09, 2022","Nov 06, 2022",,Hardcover,view,/book/show/52739194-burning-down-the-house
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Arrest,"Lethem, Jonathan",0062938789,9780062938787,0062938789,307        pp,3.15,"2,967","Nov 10, 2020","Nov 10, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 05, 2022","Nov 06, 2022","Nov 05, 2022",,Hardcover,view,/book/show/51179946-the-arrest
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cuckoo's Calling        (Cormoran Strike, #1)","Galbraith, Robert",0316206849,9780316206846,0316206849,456        pp,3.89,"581,594","Apr 18, 2013","Apr 30, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 04, 2022","Nov 06, 2022","Nov 04, 2022",,Hardcover,view,/book/show/16160797-the-cuckoo-s-calling
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Killing Habit        (Tom Thorne, #15)","Billingham, Mark",0802128246,9780802128249,0802128246,432        pp,4.13,"3,325","Jun 01, 2018","Jun 26, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Nov 2022,"Nov 03, 2022","Nov 01, 2022",,Hardcover,view,/book/show/36601511-the-killing-habit
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Witch of Lime Street: Séance, Seduction, and Houdini in the Spirit World","Jaher, David*",0307451062,9780307451064,0307451062,436        pp,3.42,"2,115","Oct 06, 2015","Oct 06, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 31, 2022","Nov 04, 2022","Oct 31, 2022",,Hardcover,view,/book/show/24724228-the-witch-of-lime-street
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grimm Up North        (DCI Harry Grimm #1),"Gatward, David J.*",,9798664928266,B08D4VSCDS,287        pp,4.25,"11,843","Jul 08, 2020","Jul 19, 2020",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 30, 2022","Oct 31, 2022","Oct 30, 2022",,Paperback,view,/book/show/55002739-grimm-up-north
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Before the Deluge: A Portrait of Berlin in the 1920s,"Friedrich, Otto",0060926791,9780060926793,0060926791,464        pp,4.17,538,1972,"Oct 13, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 27, 2022","Oct 31, 2022","Oct 27, 2022",,Paperback,view,/book/show/400379.Before_the_Deluge
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Peacock Feather Murders        (Sir Henry Merrivale, #6)","Dickson, Carter",0930330684,9780930330682,0930330684,192        pp,3.79,271,1937,"Jan 01, 1987",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 25, 2022","Oct 26, 2022","Oct 24, 2022",,Paperback,view,/book/show/545768.The_Peacock_Feather_Murders
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thank You For Your Servitude: Donald Trump's Washington and the Price of Submission,"Leibovich, Mark",0593296311,9780593296318,0593296311,352        pp,4.18,"3,432","Jul 12, 2022","Jul 12, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 23, 2022","Oct 26, 2022","Oct 23, 2022",,Hardcover,view,/book/show/60545811-thank-you-for-your-servitude
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strange Tide        (Bryant & May #13),"Fowler, Christopher",1101887036,9781101887035,1101887036,448        pp,4.22,"1,796","Mar 24, 2016","Dec 13, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Oct 21, 2022","Oct 24, 2022","Oct 21, 2022",,Hardcover,view,/book/show/29663058-strange-tide
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Studio Crime,"Jerrold, Ianthe",1911095439,9781911095439,1911095439,292        pp,3.64,199,1929,"Apr 06, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 19, 2022","Oct 20, 2022","Oct 19, 2022",,Paperback,view,/book/show/28160635-the-studio-crime
