,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Karen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
827,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mr. Churchill's Secretary        (Maggie Hope Mystery, #1)","MacNeal, Susan Elia*",0553593617,9780553593617,0553593617,384        pp,3.74,"31,013","Apr 03, 2012","Apr 03, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this year's ago, but I'm now sharing this little memory with you here...This was the first in the series - and I enjoyed meeting Maggie Hope imI read this year's ago, but I'm now sharing this little memory with you here...This was the first in the series - and I enjoyed meeting Maggie Hope immensely. This was a great way - and of course, who doesn't like being immersed in a little of Mr. Churchill's world? ...more",Notes are private!,0,3,1,not set,"May 05, 2023","May 05, 2023",,Paperback,view (with text),/book/show/10161216-mr-churchill-s-secretary
828,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Maisie Dobbs        (Maisie Dobbs, #1)","Winspear, Jacqueline*",0142004332,9780142004333,0142004332,292        pp,3.92,"110,724","Jul 01, 2003","May 25, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I remember reading this years ago with my library book discussion group. It was... A great discussion for a mystery group - especially since we are taI remember reading this years ago with my library book discussion group. It was... A great discussion for a mystery group - especially since we are talking pre-DNA crime-solving strategies.So... We have Maisie, a young woman, in 1929 as a private investigator using her intuitive thinking in a man's world attempting to be taken seriously. And...Maisie is curious, she is intellectual, who can easily get herself in trouble and does quite frequently. Thus...A wonderful historical series. At least... This first book is a great entrance to Maisie's world....more",Notes are private!,4,25,1,not set,"May 05, 2023","May 05, 2023",,Paperback,view (with text),/book/show/462033.Maisie_Dobbs
829,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The No. 1 Ladies' Detective Agency        (No. 1 Ladies' Detective Agency, #1)","McCall Smith, Alexander*",1400034779,9781400034772,1400034779,235        pp,3.81,"265,139",1998,"Feb 06, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this years ago but why not share this little memory with you...Perfect beginning to a cozy series. The question is, do the continuing books in I read this years ago but why not share this little memory with you...Perfect beginning to a cozy series. The question is, do the continuing books in the series still hold their own?...more",Notes are private!,0,17,1,not set,"May 05, 2023","May 05, 2023",,Paperback,view (with text),/book/show/7061.The_No_1_Ladies_Detective_Agency
830,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pelican Brief,"Grisham, John*",0385339704,9780385339704,0385339704,400        pp,4.05,"428,804","Feb 15, 1992","Apr 25, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is another book I read long ago that I am now bringing my  to Goodreads. What can I say in one or two words or more? Gripping. Compelling. This is another book I read long ago that I am now bringing my  to Goodreads. What can I say in one or two words or more? Gripping. Compelling. Suspenseful legal thriller. Did you read this before the movie? I hope so. Yes, the movie with Denzel Washington and Julia Roberts was lovely (okay, probably exciting), but, the book, was by far much, much better. This one baits you and then lures you in. So many intricate ins and outs to it that it was hard to put down. Can we even imagine the murders of Supreme Court justices? Why did it happen? What decision is coming before the court, that has someone so nervous that they would feel the need to eliminate/murder Supreme Court justices? Or a constitutional-law professor? What can a Washington Post reporter discover from the lover/student of the professor who was murdered? So much to unravel here. Worth your time, I believe....more",Notes are private!,0,42,1,not set,"May 05, 2023","May 05, 2023",,Paperback,view (with text),/book/show/32499.The_Pelican_Brief
831,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"1st to Die        (Women's Murder Club, #1)","Patterson, James*",0446696617,9780446696616,0446696617,424        pp,4.10,"338,810","Mar 05, 2001","May 20, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this a while back but I am just now catching up with getting my s to Goodreads. I obviously only gave it a 3 star . This was the fiI read this a while back but I am just now catching up with getting my s to Goodreads. I obviously only gave it a 3 star . This was the first in Patterson's Women's Murder Club series. You have Homicide Inspector Lindsay Boxer, her best friend, Claire Washburn who is San Francisco's Chief Medical Examiner, Cindy Thomas a crime desk journalist and Jill Bernhardt who is in the District Attorney's office. They appear to trust each other. So, when a case arrives, they turn to each other. Thus, the Women's Murder Club. It just seemed a bit, well, gruesome. And well, the women were a bit too talky about their sex lives for my taste, or Lindsay's love life. The flaws of the book, seemed typical Patterson flair, which made it a bit annoying and well, as much as I love good strong women, I just wasn't sure this was a series I was going to be willing to follow. ...more",Notes are private!,0,2,1,not set,"May 05, 2023","May 05, 2023",,Paperback,view (with text),/book/show/13137.1st_to_Die
832,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Is for Alibi        (Kinsey Millhone #1),"Grafton, Sue",0312938993,9780312938994,0312938993,308        pp,3.86,"184,381","Apr 15, 1982","Nov 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oh Kinsey. How we will miss you. We really, really wanted to see you get to Z. Unfortunately your mentor Ms. Grafton passed away. (Prayers to her famiOh Kinsey. How we will miss you. We really, really wanted to see you get to Z. Unfortunately your mentor Ms. Grafton passed away. (Prayers to her family.) So, everyone will have to be satisfied with A-Y. Ms. Grafton's intention was to write Z for Zero, but, her will was very clear that nothing would be published after her death, nor would any of her publications be turned into movies or television series. So, everyone would have to be happy with A-Y. (For information - I read this years ago, and I'm now bringing this  to Goodreads.) In A is for Alibi we meet Kinsey for the first time in which she hangs out her shingle as a PI. We find her intelligent and a fairly competent detective. But far from perfect. She's not good at intimate relationships and she is rather stubborn and prickly. She makes her share of mistakes, and over the course of several books, we find she doesn't really age, and can eat lots of terrible food, and not gain an ounce. How lucky is she? Still, how can we not love Kinsey Milhone, forever 32! Of course, I didn't tell you anything about the case in this book...so let me just say this... It tells the credible story of a set of deaths and the people involved with the victims. The story takes place in a distinctive setting (which we believe is Santa Barbara, CA), and its pacing and action are solid fits with the plot. And of course, there is Kinsey......more",Notes are private!,0,13,1,not set,"May 05, 2023","May 05, 2023",,Paperback,view (with text),/book/show/64863.A_Is_for_Alibi
833,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Life,"Clinton, Bill",140003003X,9781400030033,140003003X,"1,056        pp",3.74,"48,758",2004,"May 31, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"No matter what anyone might think about President Clinton, he was a charismatic individual. People easily gravitated to him. The book is large (957 paNo matter what anyone might think about President Clinton, he was a charismatic individual. People easily gravitated to him. The book is large (957 pages) - and he covers a lot, whether you want to know it or not - but, while you are reading, you almost feel like you are right there with him. Like he is just talking directly to you telling his story because you want to hear it, and he wants you to know it. Has he always seemed folksy and conversational? Maybe so. I don't need to go into the details of what this book says - or why it meant anything to me. Or why I chose to take time to read it when I did (years ago). (I'm playing catch-up getting all these read books of mine onto Goodreads.) I just know that this was one that I took my time with because I felt like we were sitting together having a conversation - or he was conversing to me about his life, and I enjoyed listening to his story. Maybe you will, too....more",Notes are private!,0,22,1,not set,"May 05, 2023","May 05, 2023",,Paperback,view (with text),/book/show/49195.My_Life
834,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Audacity of Hope: Thoughts on Reclaiming the American Dream,"Obama, Barack*",0307237699,9780307237699,0307237699,375        pp,3.83,"164,774",2006,"Oct 17, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Reading this a few years back (and now finally bringing my  to Goodreads)...I remember thinking...I like the way he thinks. I like the way he reReading this a few years back (and now finally bringing my  to Goodreads)...I remember thinking...I like the way he thinks. I like the way he responds to others. I like the way he feels. He has a good sense of the world. I appreciated that he was introspective. Thoughtful. Even vulnerable. Candid. Mostly...I appreciated that Hope was the go-to word. It obviously was part of his book title - and part of his first campaign as President. But mostly...I appreciated that he knew what he wanted and he went for it. He was authentic. Direct. Approachable. No matter what your political beliefs, I do think this was a very inspiring book. He had ideas for our country, and we wanted to believe in them....more",Notes are private!,1,10,1,not set,"May 05, 2023","May 05, 2023",,Hardcover,view (with text),/book/show/9742.The_Audacity_of_Hope
835,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,"Brown, Daniel James*",,,B00D67EOMO,14        pp,4.39,"312,207","Jun 04, 2013","Jun 04, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,2,3,1,not set,not set,"May 05, 2023",,Audible Audio,view,/book/show/22717176-the-boys-in-the-boat
836,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lies I Tell,"Clark, Julie*",1728247594,9781728247595,1728247594,302        pp,4.10,"74,276","Jun 21, 2022","Jun 21, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kat Roberts is out for revenge.And... Meg Williams is a skillful con artist. Unfortunately...Kat as a journalist 10 years ago got badly burned and blaKat Roberts is out for revenge.And... Meg Williams is a skillful con artist. Unfortunately...Kat as a journalist 10 years ago got badly burned and blames Meg for it (when she was working on a case about young Meg who had just performed her first scam). Ten years later...Meg is back with a new plan and new victim and Kat is determined to get her revenge. But... Something happens along the way to revenge. “The difference between justice and revenge comes down to who’s telling the story.” This story is told in two narrative voices throughout – Kat’s and Meg’s. We see them both in present day, and then we go back in time to find out what really happened to set them on this trajectory towards the present. And back to present day. How did their paths cross? What will happen in present time that might fit the axiom that “two women working together are a force to be reckoned with” rather than against? The plot had just the right rhythm to keep readers interested without rushing through scenes. And the women! Both Kat and Meg were interesting in their own right. Their complex, very simple and relatable reasons and motivations for doing what they were doing only made you want to keep turning pages – and asking, what was going to happen next – what would be their next move? And... Will they remain strong and determined? Or even successful by the end of it all?And... As readers, will we be softened by compassion and sympathy – and want them to succeed in the end? “You only get one life – how do you want to live it?” Of course, thinking about revenge, has its ugliness, and it isn’t anything I would want for myself – but, I’m just talking about a story here. And...Meg’s backstory really pulled at my heart. Even Kat’s reasons for revenge has merit... Although…I’m not offering spoilers. This book felt more like a thriller than a mystery, but a satisfying one. Not a lot of twists or turns, but I think the small surprises along the way and the satisfying ending makes it a perfect Julie Clark book....more",Notes are private!,17,66,1,not set,"May 05, 2023","May 05, 2023",,Hardcover,view (with text),/book/show/59412817-the-lies-i-tell
837,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crossing to Safety,"Stegner, Wallace",0140133488,9780140133486,0140133488,341        pp,4.16,"46,374",1987,"Mar 15, 1990",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This by far is one of my favorite novels of Wallace Stegner. I read this several years ago, but I am now bringing my  to Goodreads. Where do I bThis by far is one of my favorite novels of Wallace Stegner. I read this several years ago, but I am now bringing my  to Goodreads. Where do I begin? Do I talk about the friendship between the two couples of 35 years? Or do I talk about the love, or the order versus chaos, or the nature versus art, or the academia? I know, it sounds like this could be complete chaos. And yet it isn’t. It is so much more. When we think about the friendship between these couples we consider it a reflection about life, memory and art. It gives the book a complexity without detracting from it being an engaging story about interesting people. Or are they complicated people? Illness happens. Jobs are lost. Wars start. Dreams lost. (One wanted to write a book about one of the characters. Life imitating art?) Stegner seems like a realist in his own reflection as a writer telling this story. I wonder sometimes if he knows these people personally. (The characters he created.) Still, it seems like the unifying theme overall is the friendship. Even if there is underlying tension. So, even if this book was published back in 1988, it is such a classic, and could be read and taught today in college classrooms. (It probably is, right?!) Afterall, how much do we really change as humans?...more",Notes are private!,15,62,1,not set,"May 03, 2023","May 03, 2023",,Paperback,view (with text),/book/show/373479.Crossing_to_Safety
838,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fat Talk: Parenting in the Age of Diet Culture,"Sole-Smith, Virginia*",1250831210,9781250831217,1250831210,384        pp,4.35,"2,996","Apr 25, 2023","Apr 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 02, 2023",,Hardcover,view,/book/show/61144950-fat-talk
839,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nigerwife,"Walters, Vanessa*",1668011085,9781668011089,1668011085,320        pp,3.55,"3,994","May 02, 2023","May 02, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What really happened to Nicole? The Prologue opens with: “Nicole often wondered what happened to the body. A few months after she arrived in Lagos, a What really happened to Nicole? The Prologue opens with: “Nicole often wondered what happened to the body. A few months after she arrived in Lagos, a body appeared in the lagoon close to the compound, bobbing along on a blanket of trash, a bloated starfish face down in the river.” So at least in that moment, we know, it is not her. Yet, the heart of the story is her disappearance. She is a London woman married to a successful Nigerian man from a wealthy family. She has two delightful boys and she lives in luxury at her parents—in-law’s house in a wealthy Lagos suburb.The book is told from two perspectives. Her own story – up until she disappears, and that of her estranged aunt Claudine, who brought Nicole from Jamaica to London many years before. When Claudine finds that Nicole can’t be found, she decides to come to Nigeria and play detective herself to find her – under some very unreliable advice - “All I’ll say is people in Lagos are not what you think. Everyone is hiding behind a façade that matters more than the truth. We play our roles too well. . . . But we have a phrase: ‘Shine your eyes.’ Nothing here is what it seems.” Between Nicole’s story and Claudine’s story, there is some mystery to unravel. The question becomes for us as readers - do we care to get to the ending (which can be considered plausible), when some parts of this book are long and somewhat boring and predictable, and the characters, not always likable?This is a Good Morning America May Book Club Pick – and our Little Free Library Shed is one of 150 recipients from across the United States to win this debut author’s book. Even so, this win did not influence my ....more",Notes are private!,0,49,1,"May 02, 2023","May 03, 2023","May 02, 2023",,Hardcover,view (with text),/book/show/62919389-the-nigerwife
840,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Old Bones        (Nora Kelly, 1)","Preston, Douglas*",1538733846,9781538733844,1538733846,512        pp,4.07,"24,431","Aug 20, 2019","Aug 20, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Donner Party has always held a bit of a tragic mystery, especially when much has been said about what one would do as a human to maintain one’s suThe Donner Party has always held a bit of a tragic mystery, especially when much has been said about what one would do as a human to maintain one’s survival. But, why would it be so important for historian, Clive Benton, to approach archaeologist Nora Kelly now about finding one of the hidden camps? Is there some hidden gold – or old bones that can tell a story that needs to be heard? If it is gold, how much would it be worth now? For an archaeologist, what story could the bones tell? And, why would the FBI be interested? Well, when bodies start to drop, perhaps something isn’t quite right here? We also soon learn that something isn’t quite as it seems. Who will survive this expedition? Will gold be found? And what will this page-turning, twisty mystery tell us by the end? Well, you don't think I'm going to tell you, do you? There is something to be said about surprise ""almost"" endings...that is all I will say. I'm just not sure this book has convinced me that I would want to continue the series. ...more",Notes are private!,0,15,2,not setnot set,"May 02, 2023not set","May 02, 2023",,Hardcover,view (with text),/book/show/43722891-old-bones
841,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Blind Goddess        (Hanne Wilhelmsen, #1)","Holt, Anne",1451634765,9781451634761,1451634765,343        pp,3.45,"4,913",1993,"Jun 05, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this a few years ago, but I am now bringing this  to Goodreads. Blind Goddess is the first book in Edgar-nominated Anne Holt's internatioI read this a few years ago, but I am now bringing this  to Goodreads. Blind Goddess is the first book in Edgar-nominated Anne Holt's international bestselling mystery series featuring detective Hanne Wilhelmsen. This tale felt a little contrived.. from the immediate suspicions about the connections between important matters, to the convenient pieces of evidence that are suddenly discovered, to the behavior of naive journalist who seamlessly breaks into a lawyers office. It wasn't so much piecing the clues together as being handed to investigators on a plate! I found the plot to be melodramatic and yet SLOW. I actually skimmed some pages to just get on with things. And yet, I can't say I disliked the characters--sometimes they were interesting and fun in and of themselves. But it is not a good sign when you find yourself saying to a book, ""NO! Make the copies NOW! Don't leave the originals on your DESK, for crying out loud!"" So it's a mixed bag,and seemed thrown together, but I haven't given up on Anne Holt yet. ...more",Notes are private!,0,9,2,not setnot set,"May 02, 2023not set","May 02, 2023",,Hardcover,view (with text),/book/show/13260120-blind-goddess
842,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Americanah,"Adichie, Chimamanda Ngozi",0307455920,9780307455925,0307455920,588        pp,4.32,"371,092","May 14, 2013",Mar 2014,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Catching Up…This was a Library Book Discussion selection. I remember sitting around the room having the discussion. It was difficult. We were discussiCatching Up…This was a Library Book Discussion selection. I remember sitting around the room having the discussion. It was difficult. We were discussing this book during the height of the Trump presidency, and this book was examining blackness in America, Nigeria and Britain. It was also addressing the universal human experience, based on the author’s observations. Those of us in the room (it was a large crowd that day) could feel the author’s intentions. We wanted to be a part of the conversation. But…We needed to understand the author’s message. Americanah tells the story of a smart, strong-willed Nigerian woman named Ifelmelu who, after she leaves Africa for America endures years of near destitution before graduating college.She then starts a blog entitled “Raceteenth or Various Observations About American Blacks (Those Formerly Known as Negroes) by a Non-American Black.” This blog helps her to win a fellowship at Princeton. In researching the author’s background (which I typically did as the facilitator), I learned that she has acknowledged that many of Ifemelu’s experiences were her own. In Ifelmelu’s life is her boyfriend (from high school) Obinze who outstays his visa and takes illegal jobs in London. Eventually, Obinze is deported, and Ifemelu thrives, because she seeks authenticity. She seeks to be her true Nigerian self, including keeping her hair natural. Most expected black women to straighten their hair.Without going into detail (no spoilers from me) an event occurs which haunts Ifemelu. She returns to Nigeria. She finds that Obinze has found wealth in Lagos as a property developer. Even though there is some time spent on their “reunion,” the story takes a turn towards negativity about Nigeria and their feelings about ‘Americanahs.’ It is being described as “a country too proud to have patience for ‘Americanahs’ – a term used in Nigeria to refer to people who pretend to be Americanized or have been Americanized.This is…A beautiful and immersive story about immigration and identity. And…A story of cultural contrasts of Nigeria and America. Mostly there are…So many messages in this book. And…So much to appreciate about the discussion of race and identity. The clash between cultural principles and the compromises made. Country values. Discomfiting realities of our time. How history repeats itself, but also how vicious circles can be broken. In the end this is an…Amazing discussion book....more",Notes are private!,10,29,1,not set,"Sep 26, 2023","May 01, 2023",,Paperback,view (with text),/book/show/58459094-americanah
843,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Man Called Ove,"Backman, Fredrik*",1476738017,9781476738017,,337        pp,4.38,"1,031,493","Aug 27, 2012","Jul 15, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this ""classic"" a while ago and I am now bringing my  to Goodreads. I know...you probably have not only read this you have watched the movI read this ""classic"" a while ago and I am now bringing my  to Goodreads. I know...you probably have not only read this you have watched the movie, and then went out and watched Tom Hanks in his movie based on this book, ""A Man Called Otto"", right? So, why read this ? What could I tell you that you haven't already read? Probably not much different. Unless, you have been putting off this book, and you are still trying to convince yourself why you should still read A Man Called Ove. So who is Ove? You may think of him as a bitter neighbor from hell - grumpy, harsh guy who is a stickler for rules. But behind this cranky exterior, there is truly a story of sadness. And when a young family moves into the neighborhood, his solitary world turns upside down - and the lovable comes out in him. It may take awhile to learn what turned him grumpy in the first place, but, let the chapters grow on you. There is much to learn about the people who can come into our lives and affect us in meaningful ways....more",Notes are private!,8,86,1,not set,"May 08, 2023","May 01, 2023",,Hardcover,view (with text),/book/show/18774964-a-man-called-ove
844,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Merchant of Venice,"Shakespeare, William",0140714626,9780140714623,0140714626,103        pp,3.78,"188,052",1596,"Aug 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"How many of you read this in high school? I would say a good majority of us did. And then we probably had to do it again in college. Right? And then wHow many of you read this in high school? I would say a good majority of us did. And then we probably had to do it again in college. Right? And then we wondered why we would want to do it again. And yet there is something to be said about how this classic has something significant to be shared. A learning lesson we can gain. It is a play. And typically we don't read plays we act them. And yet this play deals with relevant issues - racism, love, secrets and loans. Modern world issues, even if it wasn't written in the modern age. It may have been written as a comedy in Shakespeare's time, but to the modern reader, it isn't so much a comedy but a tragedy and shows something that is so wrong with our world. (As an example why is the debt ceiling being held hostage in this very moment?) We already know that racism is wrong and shouldn't be tolerated. At. All. And yet it is rampant. Today. Yet in this play it shows how those that face prejudice just let it happen and don't even try to stop or overcome it. Was Shakespeare a racist by making Shylock the worst character - the modern banker? Shylock seems set on revenge against those who had abused him in society. While we acknowledge this as an onlooker we forget to be grateful that our society is just a little better than presented. And yet I can't help but ask the question: Are we better today? It is obvious in this story that money comes before love. So many moral dilemmas played out in this play. So, yes, reading this in high school and college - good places to start. Shall we begin again? We seem to be forgetting some important learning lessons in helping our society today. ...more",Notes are private!,0,10,1,not set,"May 16, 2023","May 01, 2023",,Paperback,view (with text),/book/show/286796.The_Merchant_of_Venice
845,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Polar Express,"Van Allsburg, Chris",0395389496,9780395389492,0395389496,32        pp,4.32,"240,661","Oct 28, 1985",2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Catching Up...This story book, also a Caldecott winner (the most distinguished American picture book for children), is probably most well-known as a mCatching Up...This story book, also a Caldecott winner (the most distinguished American picture book for children), is probably most well-known as a major motion picture. The illustrations are an impressionist style of art portraying various scenes through oil pastels. Sometimes blurred to give a sense of drama. The story is about a magical train ride on Christmas eve for a boy heading to the North Pole to receive a special gift from Santa Claus. Mostly…This boy wants to believe…Is Santa Claus real? Would a Santa sleigh bell provide him the answer he needs?“Though I’ve grown old, the bell still rings for me as it does for all who truly believe.”...more",Notes are private!,2,37,1,not set,"Sep 30, 2023","May 01, 2023",,Hardcover,view (with text),/book/show/420282.The_Polar_Express
846,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Snow Falling on Cedars,"Guterson, David",067976402X,9780679764021,067976402X,460        pp,3.86,"186,977","Sep 12, 1994","Sep 26, 1995",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 01, 2023",,Paperback,view,/book/show/77142.Snow_Falling_on_Cedars
847,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything is Illuminated,"Foer, Jonathan Safran *",0060529709,9780060529703,0060529709,276        pp,3.89,"179,575",2002,"Apr 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"May 01, 2023",,Paperback,view,/book/show/256566.Everything_is_Illuminated
848,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pearl,"Steinbeck, John",0142000698,9780142000694,0142000698,96        pp,3.53,"237,931",1947,"Jan 08, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a part of our Steinbeck period during our library book discussion group. I am now bringing my  to Goodreads.Kino, a poor pearl diving fThis was a part of our Steinbeck period during our library book discussion group. I am now bringing my  to Goodreads.Kino, a poor pearl diving fisherman's infant son has been stung by a scorpion. A doctor won't treat him without payment. So, Kino needs to find a way to do so. He finds a large oyster with a giant pearl that he names ""The pearl of the World."" News travels fast around the village. They are jealous about the sudden wealth. The doctor treats the child, and is promised payment once Kino sells the pearl. But there are thieves lurking. His wife is concerned about the pearl's influence on the family, but Kino feels it is their only hope. This short novel was published in 1947 and made Steinbeck a celebrity overnight. This is a message book with interesting learning lessons and was perfect as a book selection, rich with topical issues for discussion. What did the pearl represent? 3.5 stars. ...more",Notes are private!,0,17,1,not set,"May 25, 2023","May 01, 2023",,Paperback,view (with text),/book/show/5308.The_Pearl
849,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Divine Secrets of the Ya-Ya Sisterhood,"Wells, Rebecca*",006075995X,9780060759957,006075995X,383        pp,3.85,"557,130","May 22, 1996","Dec 07, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 01, 2023",,Paperback,view,/book/show/137791.Divine_Secrets_of_the_Ya_Ya_Sisterhood
850,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Snow Flower and the Secret Fan,"See, Lisa*",,,B000FCK71U,288        pp,4.09,"372,439","Feb 21, 2005",Jul 2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 01, 2023",,Kindle Edition,view,/book/show/40873273-snow-flower-and-the-secret-fan
851,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love You Forever,"Munsch, Robert",0920668372,9780920668375,0920668372,32        pp,4.37,"237,079","Jan 01, 1986","Sep 01, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Would you believe that this book is a controversial one? The author shared that the book came about because he and his wife lost two babies, and so thWould you believe that this book is a controversial one? The author shared that the book came about because he and his wife lost two babies, and so they ended up adopting two that they named, Sam and Gilly. And… Because of their experience of losing children, and the beauty of being able to adopt and love two, they always wanted them to know how much they were loved… And… That their love would carry on forever.Thus…Love you, forever. However…Valerie Lewis, co-owner of Hicklebee’s a children’s bookstore in San Jose, CA, shared when interviewed about this book, that…“It is the most loved and the most hated book I’ve ever seen. More loved than not, people will read this book and burst into tears.” But…It doesn’t stop with Ms. Lewis. Barbara Jenko, coordinator for new book selection for the Brooklyn Public Library, said… “It’s the most Oedipal book I’ve read since ‘Oedipus.’” The author actually received a letter sharing…“Dear Mr. Munsch, how dare you parade the general public your unresolved Oedipal feelings for your mother!” All these musings I share come from an article by MP Dunleavy, I read in the New York Times. The story is about a mother rocking her baby son and telling him, “I’ll love you forever.” Of course, if you look at the visual illustrations you see the mother crawling to his bed every night to hold him and sing this refrain no matter how old he is. Toddlerhood to adulthood.Now, personally, I did not take this literally, or from an Oedipal place. I happen to have 2 sons. And…I do love them dearly, and definitely, forever, too. And…yes, I will age myself by sharing that my sons are now in their 40’s and they have kids… my grandkids, that I love forever, too. And…They each live in separate states. I don’t crawl into their beds. But…I do say I love them every chance I get. And I think that really is the point of the story. So…However, you choose to interpret this story, I thought this was an interesting point of view to share....more",Notes are private!,16,38,1,not set,"Sep 24, 2023","May 01, 2023",,Paperback,view (with text),/book/show/310259.Love_You_Forever
852,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Time to Kill        (Jake Brigance, #1)","Grisham, John*",,,,738        pp,4.11,"801,138",1989,"Mar 15, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 01, 2023",,Paperback,view,/book/show/32542.A_Time_to_Kill
