,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jennifer's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Politically Incorrect,"McDonald, Jeanne*",,9781533701473,,unknown,4.26,268,unknown,"Aug 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2017",,Paperback,view,/book/show/29568956-politically-incorrect
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rare and Precious Things        (The Blackstone Affair, #4)","Miller, Raine*",1942095236,9781942095231,B00HERLSLC,400        pp,4.13,"13,997","Feb 28, 2014","Feb 28, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Dec 18, 2016","Jan 07, 2017","Dec 18, 2016",,ebook,view,/book/show/17907518-rare-and-precious-things
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Window        (The Talisman Chronicles, #1)","Franklin, T.M.*",,,B00BU7TYBS,92        pp,3.95,197,"Mar 13, 2013","Mar 13, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 22, 2017","Jan 23, 2017","Dec 05, 2016",,Kindle Edition,view,/book/show/17375092-window
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Holiday Cure for the Cursed,"Gray, Lindsey*",,,B01M9J6KB7,76        pp,4.07,15,"Dec 17, 2013","Dec 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 03, 2016","Dec 03, 2016","Dec 03, 2016",,Kindle Edition,view,/book/show/33216724-holiday-cure-for-the-cursed
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Not the Same Season,"Gray, Lindsey*",,,B01M9J3UST,83        pp,4.04,27,"Nov 18, 2013","Dec 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Dec 2016,"Dec 03, 2016","Dec 01, 2016",,Kindle Edition,view,/book/show/32858189-not-the-same-season
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Blackstone Affair Collection: Naked, All In, and Eyes Wide Open        (The Blackstone Affair, #1-3)","Miller, Raine*",,,B00H5SDPL6,530        pp,4.35,"1,117","Dec 17, 2013","Dec 17, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 29, 2016","Dec 18, 2016","Nov 29, 2016",,Kindle Edition,view,/book/show/20421386-the-blackstone-affair-collection
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'll Take You There,"Lamb, Wally*",0062656295,9780062656292,,272        pp,3.27,"10,262","Nov 22, 2016","Nov 22, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2016",,ebook,view,/book/show/30363103-i-ll-take-you-there
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Filthy Rich        (Blackstone Dynasty, #1)","Miller, Raine*",1503994635,9781503994638,B01EFRSACI,304        pp,3.86,"5,939","Nov 15, 2016","Nov 15, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have to begin this  by saying that it’s been a long time since I connected with a fictional billionaire Alpha male, but if you know anything aI have to begin this  by saying that it’s been a long time since I connected with a fictional billionaire Alpha male, but if you know anything about Raine Miller’s books (and the Blackstones) creating these alluring and sensual characters is one of the author’s specialties. Simply stated, I was thrilled to cozy up with Caleb Blackstone.Filthy Rich is the first book in Miller’s new Blackstone Dynasty and centers on Caleb, a successful American executive who devotes his career to the family business after the passing of his father. This branch of the Blackstone family hails from Massachusetts, with Caleb basing his home in Boston. He’s led the typical billionaire bachelor lifestyle, including international travel and international women. Now that’s in his thirties, he seems to be reaching the point when casual sex just isn’t enough to satisfy his longings. Brooke is a younger woman, British born but a resident of the U.S. since her teens. She’s endured a fair amount of tragedy in her short life, but has returned to Massachusetts to help care for her ill aunt and determined to make it on her own in the world. She works two jobs to make ends meet and this is how her path crosses Caleb’s.“I’d worked my way through the room, as I had been taught by my dad – by the best to ever work a roomful of potential deals – when I decided I’d accomplished what I’d set out to do tonight. It was time for me to go. After setting my glass down on an empty table, I started for the door … until I saw her.Just like that. She appeared in my line of sight and I couldn’t take my eyes off her.The beautiful girl from this morning at the Starbucks on Hereford Street.I knew it was her because how could anyone forget those sexy boots? Her blonde hair wasn’t down like it had been this morning, though. She’d pulled it back into a sleek ponytail … but she was serving at this event? I’d seen her go into that design studio next to Starbucks. She probably had two jobs. Industrious … beautiful … sexy.I quickly returned for my half-empty glass and snatched it up from the table. I suddenly felt like an appetizer or two.”The main thing I’ve enjoyed about reading the Blackstone men is their undeniable passion for the women they love. They are quick to decide when they’ve found love and they’re confident in how to pursue those they want most. I can’t help but find them to be spectacular men with good hearts and good (albeit intense) natures. Sure, they have loads of wealth and know exactly what to do with it, but as a reader I never feel they use their money or their power to control their partners. This makes the Blackstone men absolutely swoonworthy in all aspects and Caleb and Brooke’s story was a most welcome addition to the family dynasty.I’m waiting eagerly for the next installment. 5 amazing stars!...more",Notes are private!,0,2,1,"Nov 26, 2016","Nov 27, 2016","Nov 26, 2016",,Kindle Edition,view (with text),/book/show/29965909-filthy-rich
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heavenly Bodies,"Allison, Rochelle*",,,B01MRNP53G,457        pp,4.28,127,"Nov 21, 2016","Nov 21, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Although Rochelle and I have run in the same online circles for years now, I have to admit this is the first time I’ve read her work. I’ve always hearAlthough Rochelle and I have run in the same online circles for years now, I have to admit this is the first time I’ve read her work. I’ve always heard wonderful things about her writing and I’m just sorry it took me this long to sit down with one of her stories.Heavenly Bodies is a coming of age novel, focusing on a girl named Isla. At the beginning of the book, Isla is about to begin her senior year of high school and everything is going her way – she’s happy and successful at her school, she’s finally dating the boy of her dreams and she is excited about the year to come. Unfortunately, her grandfather falls ill. So just as the school year is about to begin, Isla’s mother makes the difficult decision to move to St. Croix with Isla and her younger brother in order to help Isla’s grandfather recover from a stroke. This decision uproots Isla from her secure adolescence and transports her to a tropical island where she only has some acquaintances and limited familiarity. It’s not an ideal situation, but Isla decides to make the best of things.When she begins the year at a new school and is placed into a required swimming class, Isla is forced to face her lifelong fear of water. She admits to her teacher that she cannot swim and is soon partnered up with Rigel. He’s not only one of the cutest boys at Isla’s new school, but he’s also the captain of the high school swim team and an athlete with true Olympic potential.***“Giving me a dubious look, he proceeds, bending so that he’s got one hand on my back and the other grazing behind my knee. I think I might die, right here, in this pool. And not from drowning. He tries to urge me back, but my body resists, flat out refusing to do what I want it to.“Relax,” he says, his voice quiet and close. “Lie back.”“I can’t – “ I start to say, but he’s already trying again, attempting to scoop me into his arms which sounds a lot more romantic that it actually is. Panicking, I smack him in the face. He quickly puts me back on my feet.“Oh God, I’m so sorry!” I cry, mortified.Grimacing, he wipes the water from his face and regards me. “You know I have you, right? I won’t let you go under.”“I know.”“So…”“So, I’m just not used to all of this.”“Is this a can’t swim thing, or an afraid to swim thing?” he asks.“Both, I guess.”His eyes track over me. “Did something happen to you?”“Just drop it, Rigel. I’ll try again.”“Nah.” He shakes his head. “You almost took my eye out.”If there’s anyone I should share my issues with at this point, it’s him. I can see he’s getting frustrated. Taking a deep breath, I say, “I almost drowned when I was a kid.”“That sucks.” He takes a deep breath, too. “But you need to get over it.”***It’s rare for me to read fiction set within high school, but I do appreciate when an author is able to capture that setting so perfectly. Rochelle’s characters read like real teenagers, with all their wonder, confusion, zest for life and willingness to take on the world without worrying too much about the consequences.When this exceptional character development is accompanied by Rochelle’s eloquent description of life on St. Croix, something magical happens. I truly felt myself transported to the Caribbean paradise as though I was enjoying my own bit of vacation. Overall, I really enjoyed Isla and Rigel’s friendship as it blossomed into something special and extraordinary. Heavenly Bodies is a charming teen romance and a novel I’d feel comfortable letting my daughter read should she ever express an interest in a good love story. It also made me a fan of Rochelle’s and I can’t wait to see what she does next.5 fabulous stars!...more",Notes are private!,0,1,2,"not setNov 22, 2016","Nov 27, 2016Nov 26, 2016","Nov 22, 2016",,Kindle Edition,view (with text),/book/show/33035622-heavenly-bodies
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Moms on Missions        (Mommageddon, #1)","Brown, Jess Molly*",,9780995165106,,unknown,4.17,18,unknown,"May 30, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2016,"Nov 21, 2016",,Kindle Edition,view,/book/show/29957860-moms-on-missions
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breathe Again,"Logan, Sydney*",,,B01I02UO3M,150        pp,3.96,262,"Jul 22, 2016","Jul 22, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2016,"Nov 21, 2016",,Kindle Edition,view,/book/show/30630473-breathe-again
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Baby Clause        (The Contract, #1.25)","Moreland, Melanie*",,,B01HLPCQK8,20        pp,4.07,"3,695","Jul 03, 2016","Jul 03, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,Jan 2016,"Nov 21, 2016",,Kindle Edition,view,/book/show/30764672-the-baby-clause
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Contract        (The Contract, #1)","Moreland, Melanie*",,,,371        pp,3.94,"36,751","May 24, 2016","May 24, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2016,"Nov 21, 2016",,Kindle Edition,view,/book/show/29333677-the-contract
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Listen to Your Heart,"Logan, Sydney*",,,B01M7XBQ1D,214        pp,4.06,253,"Nov 19, 2016","Nov 19, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"On the surface, the premise of “Listen to Your Heart” could appear off-putting – a wedding planner finds the love of her life, only to realize he’s thOn the surface, the premise of “Listen to Your Heart” could appear off-putting – a wedding planner finds the love of her life, only to realize he’s the groom for a ceremony she’s been putting together. But as in real life, circumstances are not black and white. Things aren’t as simple as they might appear and the reader is soon rooting for Skye Douglas and Caleb Lynch to find their happily ever after - together.Without giving away spoilers, I appreciate how this novel handles the rocky terrain of Caleb’s engagement to another woman while he falls deeply into love with Skye. It’s important to note that he is not the cheating type of man and that Skye is not the type of woman to seduce and tempt Caleb away from his fiancé. No one in this novel is a villain, and that more than anything else really drew me into the story. Sydney’s characters are not blind to their predicaments, and some of the best scenes in this story come from the interactions between Caleb and Skye in these uncertain moments:“Do you want to call me?”“I do. Very much.”She shakes her head. “One minute you’re terrified and the next you’re asking for my number. You’re very confusing, Caleb.”“I know. I’m going to get my shit together. I promise.”I just made her a promise that I don’t know I can keep. But I can’t let her leave tonight without having some way to reach her.Skye studies my face before sighing softly. “Give me your phone.”I offer her my cell. She quickly adds her number to my contacts before handing it back. Glancing down at the screen, I can’t help but smile when I see her name on it.“But Caleb?”“Yeah?”“Don’t call unless you mean it.”The tone of her voice is unmistakable. Soft but firm. Hopeful but cautious.Don’t play hot and cold with me.Don’t be an asshole.I wish I could promise I won’t be, but the truth is, I already am.This is the sixth novel of Sydney’s that I’ve read, and once again she effectively delivers a love story that is both sexy and heartwarming. Sydney has the wonderful ability of writing books that are expressive and family-centered while still instilling that critical component of romance between her lead characters. I can always visualize her books as movies that would be perfectly at home on the Hallmark Channel. Sydney’s writing never fails to pull at my emotions and I found myself smiling and crying several times throughout “Listen to Your Heart”. 5 wonderful and warm stars from me....more",Notes are private!,0,0,1,"Nov 17, 2016","Nov 21, 2016","Nov 17, 2016",,Kindle Edition,view (with text),/book/show/32496477-listen-to-your-heart
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tiny Threads        (Snapdragon #1),"Denise, Jami*",,,B01LWOVMPN,136        pp,3.37,416,2016,"Nov 15, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the first book I’ve read by Jami Denise and I always enjoy tucking myself away with a new author. As a reader, I love to learn an author’s stoThis is the first book I’ve read by Jami Denise and I always enjoy tucking myself away with a new author. As a reader, I love to learn an author’s storytelling strengths and the premise of the book told me I was in for a different type of read. Tiny Threads is the story of Jenna and Royal, a couple who met as teenagers and married extremely young. Despite the odds, their marriage has endured and they have made a stable and loving home for themselves and their children. After many years together, however, Jenna and Royal have hit a rough patch and find trouble connecting with one another. The core of the novel explores how this married couple deals with the strain of their stale relationship.As the main characters of the story, Jenna and Royal are drawn so realistically that I often felt I could be reading about any couple I’ve known. Royal, in particular, is complex. He’s one of the most authentic fictional men I’ve read in recent times. It’s easy to see why Jenna loves him the way she does. He’s clearly a devoted father whenever he interacts with their children, and he often surprises Jenna with sweet and sexy moments. Royal is a passionate man, but in subdued ways that only Jenna can recognize after many years of marriage. But it’s also easy to see why Royal frustrates the hell out of Jenna, too. He is only human, after all, and makes some mistakes that complicate an already stressful dynamic between the couple.“Once I had myself calmed down, I opened the door and found my husband waiting outside. He shoved me back in the bathroom and shut and locked the door behind him. Without a word, he lifted my small frame, sat me on the counter and kissed the breath out of me. His lips were soft but firm, and as soon as his tongue slid over my bottom lip, I moaned in pleasure.Maybe it was the adrenaline, but I couldn’t push him away. I loved the way his hands moved over my hips, urgent and needy. It’d been a while since he’d touched me that way, like he meant it. This wasn’t a drunk tumble or an attempt to be normal. This was want. Need.As our kiss deepened, my anger waned. Just as I pushed my fingers through his hair and turned my head to kiss him harder, the sound of my son squealing in the other room burst our bubble.“Don’t be mad, Jenna,” he whispered against my lips. “I didn’t mean to piss you off. I wasn’t thinking.”I sighed and leaned my head against his chest. “I don’t like you hanging out with her. Don’t you get it?”He let out a long breath and kissed the top of my head. “I do. She just needs someone to talk to sometimes. I feel bad for her.”It was like everything I said went in one ear and out the other. I’d pretty much demanded he stop talking to her, and he was going to do it anyway.Again, I was furious.I pushed away from him, swung the door open roughly, and stormed into the other room.”Tiny Threads is book one in the Snapdragon Series and although this story isn’t a cliffhanger, I was left wondering how Jenna and Royal would fare after this novel ended. Tiny Threads wasn’t always an easy read, but I was sucked into the story nevertheless, reading the entire book in just one day. I came to care about not just Jenna and Royal, but about their children, their parents and their friends. Each character I met in this book was unique and fully-formed and I’m looking forward to seeing what happens next with this ensemble.In the end, I bounced between giving this book a 4 or 5 star rating. I’ve ultimately settled on 5 stars due to the effective emotional draw and the authenticity of these characters. Perhaps this book won’t be for every reader, but I found it to be a compelling, serious love story....more",Notes are private!,0,0,1,"Nov 21, 2016","Nov 21, 2016","Oct 23, 2016",,Kindle Edition,view (with text),/book/show/31521725-tiny-threads
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Constellation        (Constellation #1),"Locklear, Jennifer*",0997860707,9780997860702,0997860707,386        pp,4.52,93,unknown,"Oct 20, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Aug 20, 2016",,Paperback,view,/book/show/31566213-constellation
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Roman        (The Florentine #3),"Reynard, Sylvain*",1682306763,9781682306765,1682306763,275        pp,4.28,"2,792","Dec 06, 2016","Dec 06, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My full  will post soon, but I will say this was my favorite installment of The Florentine Series overall. Although I'm looking forward to what'My full  will post soon, but I will say this was my favorite installment of The Florentine Series overall. Although I'm looking forward to what's next on the publishing horizon for SR, this is a bittersweet moment. I have enjoyed William and Raven's love story so much and it will be difficult to let these characters go....more",Notes are private!,0,15,1,not set,"Nov 17, 2016","Aug 13, 2016",,Paperback,view (with text),/book/show/30279525-the-roman
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tempting Jo,"Cain, Nancee*",0997613912,9780997613919,B01L2GSXE0,230        pp,4.42,80,"Sep 15, 2016","Sep 15, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jan 29, 2017","Mar 02, 2017","Jul 15, 2016",,Kindle Edition,view,/book/show/32052351-tempting-jo
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Next to You        (Love with Altitude, #1)","Prescott, Daisy*",0986417777,9780986417771,,205        pp,3.87,"4,085","Jul 05, 2016","Jul 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 27, 2016",,ebook,view,/book/show/30325580-next-to-you
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Filthy Beautiful Forever        (Filthy Beautiful Lies, #4)","Ryan, Kendall*",150316523X,9781503165236,150316523X,305        pp,4.03,"8,255","Jan 11, 2015","Jan 12, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2016,"May 29, 2016",,Paperback,view,/book/show/23362181-filthy-beautiful-forever
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Filthy Beautiful Lust        (Filthy Beautiful Lies, #3)","Ryan, Kendall*",,9781310970009,,277        pp,4.10,"9,869","Nov 06, 2014","Nov 10, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2016,"May 29, 2016",,ebook,view,/book/show/23261834-filthy-beautiful-lust
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Passion in Portland 2016 Anthology,"Harmon, A.J.*",,,B01G9DYXCC,843        pp,4.57,86,"Jun 01, 2016","Jun 01, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"May 23, 2016",,Kindle Edition,view,/book/show/30328135-passion-in-portland-2016-anthology
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Filthy Beautiful Love        (Filthy Beautiful Lies, #2)","Ryan, Kendall*",,,,316        pp,3.95,"17,699","Sep 19, 2014","Sep 29, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2016,"May 21, 2016",,Kindle Edition,view,/book/show/22673915-filthy-beautiful-love
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Filthy Beautiful Lies        (Filthy Beautiful Lies, #1)","Ryan, Kendall*",,,,309        pp,3.99,"22,837","Aug 18, 2016","Aug 18, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2016,"May 21, 2016",,Kindle Edition,view,/book/show/21947191-filthy-beautiful-lies
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Thousand Boy Kisses        (A Thousand Boy Kisses, #1)","Cole, Tillie*",,,,316        pp,4.08,"294,703","Mar 15, 2016","Mar 15, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 27, 2016","May 21, 2016","Mar 27, 2016",,ebook,view,/book/show/25912358-a-thousand-boy-kisses
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What the Clocks Know,"Haven, Rumer*",,,B01C8PQHAQ,264        pp,3.88,57,"Jun 06, 2016","Mar 18, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Similar to Rumer's debut novel, What the Clocks Know features two time periods. In this book, the reader is submerged into both the 19th Century and tSimilar to Rumer's debut novel, What the Clocks Know features two time periods. In this book, the reader is submerged into both the 19th Century and the present day. Moving back and forth between contemporary times and the distant past can be a tricky task for an author, but this is one of Rumer's real strengths. She is able to provide a distinctive voice to each era, allowing the characters to act and react appropriately to the circumstances of the world in which they reside.Just in case you find the prospect of immersing yourself in 19th Century Victorian London a daunting prospect, let me offer a reassurance. Although the setting and characters of this time play an important role in the novel, the majority of the story takes place in modern day London.The novel primarily follows a young American woman named Margot as she navigates through that time of life referred to as the quarter-life crisis. Margot is experiencing a severe bout of restlessness, frustrated by a lack of direction and commitment in both her career and her relationship with her long-distance boyfriend.Eager to make a fresh start, she ends her romance and seizes the opportunity to study in London. She moves in with Rand, a Brit and former work colleague of hers from Chicago. The chemistry between the two flatmates is evident from the moment he picks her up at the airport.****Margot dropped her eyes and bit her lip with a nervous giggle as she gripped her suitcase handle tighter. Her steps faltered, but on locking eyes on Rand’s again, she felt a chord in her stomach pull her toward him as fast as those suitcase wheels would roll.“’Allo, guvna!”“Greetings and salutations, miss,” he said with a graceful bow. Rand had always been a gentleman. With no prompting, he’d stated his plans to meet Margot at Heathrow as though a matter of course and not the generous, out-of-the-way favor it really was.Her nerves melted away at his familiar lean frame and dancing eyes. He’d always had that good humored magnetism about him, yet he was even more handsome than she remembered. His full, wavy chestnut hair had grown out, and he looked dashing in a well-tailored purple dress shirt and the striped multicolor socks that peeked from beneath his fitted trouser legs – a look few corn-fed Chicago dudes could pull off. And there was no contest against his smile. It wasn’t the bleached white and capped American grin of false promises, but a slightly tea-stained and asymmetrical one that seemed to earnestly believe in keeping calm and carrying on.Once she set her bags down, Margot beamed at him with arms outspread. “It’s been so long! I could hug the dickens out of ya!”“The Charles Dickens, mind. You’re in London now, Yankee.” He grinned. “And you damn well shall hug me.”Margot could have stood in the welcome comfort of his arms for ages, feeling silly for her nerves just moments ago, but she made herself break away.****As the days and weeks go by, Rand and Margot enjoy a growing fondness for one another but it's not completely carefree. Rand already has a girlfriend named Gwen and Margot finds herself surrounded by strange occurrences and coincidences from the moment she arrives at Rand's flat. Puzzled and perhaps a bit unnerved by her discoveries in London, she quickly finds herself distracted from her studies and slides into a state of depression.Her erratic behavior catches the attention of Rand, whose sensitivities to her mental state are enhanced by his own experiences with tragedy. The two struggle to maintain their growing friendship, but what is evident throughout the story is the genuine tenderness and concern between Margot and Rand.As the story deepens and the reader experiences more flashbacks to 19th Century London, parallels between the two eras emerge and a larger mystery begins to form. The more Margot tries to make sense of what is happening to her, the more she feels her grip on reality loosen. Even so, she finds support and comfort from those she chooses to bring into her confidence. Although she often feels alone in her situation and her friends may not comprehend what she is going through, they (and Rand in particular) do their best to help Margot through her troubles.What the Clocks Know is a paranormal story well told. I found it to be intelligent, suspenseful and just the right amount of sexy. There are plenty of surprise twists and turns with the plot from beginning to end, and I'm always pleased when an author can craft a story that keeps me guessing all the way through.In contrast to Seven for a Secret, this novel is a darker tale with a slower burn, but nevertheless it made for an excellent read. I am more than happy to recommend What the Clocks Know to fans of the paranormal genre....more",Notes are private!,0,3,1,not set,Jan 2016,"Mar 24, 2016",,Kindle Edition,view (with text),/book/show/29368003-what-the-clocks-know
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Subject X,"Hunter, Emma G.*",162342237X,9781623422370,162342237X,222        pp,3.77,26,unknown,"Feb 16, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,My official  will post soon. But don't let that stop you from one-clicking this fabulous book now. More people should be talking about it! My official  will post soon. But don't let that stop you from one-clicking this fabulous book now. More people should be talking about it! ...more,Notes are private!,0,5,1,"Feb 28, 2016","Mar 24, 2016","Feb 28, 2016",,Kindle Edition,view (with text),/book/show/28688484-subject-x
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The City of Mirrors        (The Passage, #3)","Cronin, Justin*",0752897896,9780752897899,0752897896,598        pp,4.21,"56,535","May 24, 2016","Jun 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2016",,Hardcover,view,/book/show/12379094-the-city-of-mirrors
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,F*ck Love,"Fisher, Tarryn*",,,,266        pp,4.08,"23,107","Dec 31, 2015","Jan 14, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,My full reviw will post soon.,Notes are private!,0,1,1,"Jan 02, 2016","Jan 13, 2016","Jan 02, 2016",,Paperback,view (with text),/book/show/25828204-f-ck-love
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Court of Mist and Fury        (A Court of Thorns and Roses, #2)","Maas, Sarah J.*",,,,626        pp,4.65,"1,866,209","May 03, 2016","May 03, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2016",,Kindle Edition,view,/book/show/17927395-a-court-of-mist-and-fury
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Court of Thorns and Roses        (A Court of Thorns and Roses, #1)","Maas, Sarah J.*",1619634449,9781619634442,1619634449,419        pp,4.20,"2,491,378","May 05, 2015","May 05, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2016",,Hardcover,view,/book/show/16096824-a-court-of-thorns-and-roses
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Big Rock        (Big Rock, #1)","Blakely, Lauren*",0692572031,9780692572030,0692572031,235        pp,3.92,"34,281","Jan 06, 2016","Jan 06, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2016",,Paperback,view,/book/show/26252659-big-rock
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Paradise Fought: Abel        (Paradise Duet, #1)","Dunbar, L.B.*",,,,300        pp,4.07,307,"Jan 25, 2016","Jan 25, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2016",,Paperback,view,/book/show/27802927-paradise-fought
