,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Brian's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sirens of Titan,"Vonnegut, Kurt, Jr.",0385333498,9780385333498,0385333498,336        pp,4.15,"141,445",1959,"Sep 08, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Having read almost half of Vonnegut's work, I would have to say this novel is in his top two. I knew virtually nothing about ""The Sirens of Titan"" wheHaving read almost half of Vonnegut's work, I would have to say this novel is in his top two. I knew virtually nothing about ""The Sirens of Titan"" when I started it, and I was enthralled by the journey that it took me on. This early work of Vonnegut's, I believe it was his second published novel, plays fast and loose with the themes that would dominate his career: free will, the role/idea of God in a universe that does not make sense, uses of war, and (I think most profoundly) friendship.""The Sirens of Titan"" can be read on a multitude of levels, but I believe at its heart it is about religion, and the destructive and positive powers it can hold over a society. Almost every element of this text comes back to that idea, and Vonnegut does not dare to give a definitive answer. That is the reader's role! While probing these essential questions of humanity Vonnegut riffs on predestination and friendship in a manner that I think is unique, simple, and quite profound.One conspicuous difference between this early work and later texts is the absence of an authorial persona which is a device that would come to play such an important role in subsequent Vonnegut books. Although I like the authorial intrusion in most of Vonnegut's works it was an excellent idea to not use it here. The story stands on its own, you enter its world completely, and as a result you can interact with its ideas without interference. It reads more like an uninterrupted novel than many other Vonnegut texts.I also greatly enjoyed Vonnegut's exploration of friendship and the impact it has on the value of human life. Ironically, this theme was most touchingly explored through the character of a machine named Salo. I don't want to give away plot points, but I have rarely read a text that made me value companionship and people that are dear to me so much. The novel's ending (I won't spoil it) also reinforces to a huge degree this theme.Speaking of the text's ending, it floored me. I was wowed by it, and when I mulled it over in the following days it got to me even more. You will not be disappointed by it.Religion could be a completely manmade construct with no inherent value, or it may be the tool with which we create hope for ourselves in this unknowable universe we inhabit. Vonnegut does not pretend to know the answer, and I don't either. One thing this text does stress however is that if we value our shared humanity, and we value companionship and love, regardless of how the journey ends at least it will have been worthwhile....more",Notes are private!,0,17,1,not set,not set,"Feb 05, 2016",,Paperback,view (with text),/book/show/304752.The_Sirens_of_Titan
575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No Higher Honor: A Memoir of My Years in Washington,"Rice, Condoleezza",0307952479,9780307952479,0307952479,784        pp,3.95,"3,985","Jan 01, 2011","Nov 01, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dr. Rice is someone I admire simply because of her personal story and background. First women to hold the post of national security advisor, first blaDr. Rice is someone I admire simply because of her personal story and background. First women to hold the post of national security advisor, first black female secretary of state, not to mention her accomplishments in the private sector. Thus leaving politics out of it is really the only way to approach this memoir. This book has 741 pages of text, and to my surprise, I read it rather quickly considering the length. However, if you are not a political, diplomacy, or historical junkie then I would not pick it up.As the full title indicates ""No Higher Honor"" is about Secretary Rice's time in Washington, first as National Security Advisor, and later as Secretary of State. The two jobs are vastly different in their duties and goals, and thus the book is varied in the two approaches. Personally, I found the first part that dealt with her tenure as national security advisor the more interesting section, but I was certainly not bored by either.Some strengths of the text were... I enjoyed her portrait of George W. & Laura Bush. It humanized them, and she obviously knows them quite well. I also liked the details of the infighting that goes on within the president's inner circle. Dr. Rice presents this as a good thing, because dissent sharpens any action that is ultimately taken. To her credit she does not shy away from this aspect of her time in Washington. There are also personal moments and elements from Rice's eight years in DC that she slips into the book from time to time. This reminds the reader that these larger than life people, whom we are reading about, are real humans, not just faces on the television. This makes me even more amazed and proud of the strength of our democracy. Those who run it are like me and you, and that is the way it should be. I was also interested to learn how powerful, and even autonomous, presidential cabinet positions are. It makes me a little scared at how little attention most Americans pay to the folks who hold those positions.One persistent nagging issue I had with the book was that Rice often times present herself as being the most reasonable person in the room. Maybe she was, I don't know, but even if that were true I would have advised her to tone it down a little. Just for the sake of not giving a detractor something to latch onto.This text is a valuable recounting of essentially the first decade of this century, from the perspective of the leadership of the United Sates. It is informative and interesting. Secretary Rice was a valuable public servant, and her humility at the levels to which this nation of ours allowed her to rise is the real testament of this memoir....more",Notes are private!,0,1,1,not set,not set,"Feb 05, 2016",,Hardcover,view (with text),/book/show/12438431-no-higher-honor
576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Bee,"Cleave, Chris*",1416589643,9781416589648,B005WKNCVW,271        pp,3.72,"242,337",2008,2010,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a novel whose outrageously overblown blurbs and s ruined it for me. I picked it up expecting it to be much better than it was. If not foThis is a novel whose outrageously overblown blurbs and s ruined it for me. I picked it up expecting it to be much better than it was. If not for those heightened expectations I might have liked it more. Maybe, now I'll never know.First some strengths of the text: the author Chris Cleave has written the book with two alternating narrative voices, both female. The fact that he is a male who wrote (I think) convincingly in a female voice is a testament to his skill. The two narrative voices are also vastly different; one the lyrical and figurative voice of the Nigerian refugee Little Bee and the other a whiney, hassled voice of a professional European woman named Sarah. The alternating narrators also allowed Mr. Cleave to utilize quite effectively the use of narrative gaps in the story. You turned the pages because as a reader there was so much you knew you did not yet know. It keeps you reading if nothing else.Although I liked the alternating approach to the story, I never really cared for either of the narrators and in a book that is supposed to pull your heartstrings that is a big flaw. I think my lack of concern for the characters was because of how unrealistic they seemed to be. I have thought about why this was, and I am still not sure. Besides not caring for the characters, I also felt the story was a little over the top at places and because Cleave was trying to shock us he allowed the human truth of the story to get lost, and as a result the text ended up with neither.A friend of mine summed this novel up best. After finishing it she told me she ""felt like I had read a book, nothing more or less.""""Little Bee"" is just there. It is a nice piece of pop culture lit, but beyond that... eh I just don't know....more",Notes are private!,0,11,1,not set,not set,"Feb 05, 2016",,Paperback,view (with text),/book/show/6948436-little-bee
577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wake Up, Sir!","Ames, Jonathan",074344907X,9780743449076,074344907X,352        pp,3.75,"4,088",2004,"Jul 12, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is one very unique novel that is for certain! It is also very clever and quite an original take on an overused premise. This is the first work ofThis is one very unique novel that is for certain! It is also very clever and quite an original take on an overused premise. This is the first work of Jonathan Ames that I have read, and I will pick up some others soon enough.As many s here have noted, ""Wake Up, Sir!"" is a very funny book. It most definitely is that, and I got a good chuckle or smile from almost every page. The humor in this text is wide ranging, from the broadly comical and slapstick, to the witty nuances of Oscar Wilde -like aphorism and thoughts. There is something here for almost everyone. Be warned though, Mr. Ames is a writer with no shame and there is much humor in this novel that comes from very vulgar and uncomfortable situations. Know your personal limits before picking this text up. Besides the wonderfully funny moments, Mr. Ames also creates many original, and even profound, thoughts about the nature of human life and interaction. Coming upon nuggets about the truth and beauty of human life, while still giggling about a fart joke is a lovely way to enjoy a novel.One of the greatest strengths of this book is the voice of the novel's narrator, Alan Blair. Blair is an alcoholic novelist, who has more than his share of issues, and he is one witty guy. His narration is one of the most enjoyable aspects of this work. It also seems to be the source of some confusion for many of the ers of this book. I don't want to give much away here, but the premise of this piece is that most of Mr. Blair's world is merely a figment of his imagination, and one of his many devices for coping with a life that is unhappy and unfulfilled. Much of this text is not meant to be taken literally, but rather is about something much larger. To miss that point is to miss the major premise of the novel.I know the preceding is vague, but I can't really say more without ruining the book. A  is not worth that.I greatly enjoyed this text. However, I also accept the fact that it is for a limited audience. It will not appeal to all. For me, I am glad I picked it up....more",Notes are private!,0,1,1,not set,not set,"Feb 05, 2016",,Paperback,view (with text),/book/show/96038.Wake_Up_Sir_
578,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Greatest Presidential Stories Never Told: 100 Tales from History to Astonish, Bewilder and Stupefy","Beyer, Rick*",0060760184,9780060760182,0060760184,214        pp,3.81,398,"Oct 01, 2007","Oct 16, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is best used for ""call of nature"" reading. It is well suited for such a purpose. Each ""story"" is two pages long, with photos, and takes abouThis book is best used for ""call of nature"" reading. It is well suited for such a purpose. Each ""story"" is two pages long, with photos, and takes about a minute to read. There is no great depth, or even much significance, to most of the stories (with a few exceptions) but they are interesting facts and trivia about the men who have held the most powerful office in the country. Mr. Beyer also does not just focus on the biggest presidential names, but has numerous ""stories"" about the lesser known presidents as well.""The Greatest Presidential Stories Never Told"" was a quick, sometimes informative, and mostly interesting read. It served its purpose well, and I now know a little more presidential trivia than I did before. Not bad at all....more",Notes are private!,0,0,1,not set,not set,"Feb 05, 2016",,Hardcover,view (with text),/book/show/991312.The_Greatest_Presidential_Stories_Never_Told
579,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bridge of San Luis Rey,"Wilder, Thornton",0060088877,9780060088873,0060088877,160        pp,3.79,"35,110",1927,"Apr 15, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Although I am familiar with Thornton Wilder's plays, this is the first novel of his that I have read. I will be reading more! ""The Bridge of San Luis Although I am familiar with Thornton Wilder's plays, this is the first novel of his that I have read. I will be reading more! ""The Bridge of San Luis Rey"" has been turning over and over in my mind since I finished it a few days ago. I still don't know what to fully say about it. Essentially the novel is asking if there is a divine providence in our lives, or is it merely the acts of our own will. I have read s that argue vehemently that the book comes decisively down in one camp or the other. I am not sure I agree. I think Mr. Wilder is saying that regardless of whether it is human or divine, love is the central theme that makes life bearable, important, and worth toiling through. Whether the love is divinely or humanly inspired is beside the point. I have to say, I find that idea very uplifting.The style of the text is a little difficult for the casual reader to get into, but once you have read four or so pages you adapt to the manner in which Wilder composed this piece, and it flows very nicely. I read that Wilder worked very hard to make the narrator of the text a detached persona, one not emotionally involved in the story. This works wonderfully for the novel, because the fate that befalls five characters when a bridge collapses and sends them all plummeting to their deaths is delivered with a very dry, matter of fact, and objective sense of the event. The details of their personal lives are revealed to the reader in much the same manner, and a big theme of the novel comes through as a result. The emotions that we feel towards these characters as we get to know more and more about them are constructs of our own personal reactions to them, and they are varied reader to reader because of what we bring to the book ourselves. ""The Bridge of San Luis Rey"" seems to be saying that human life is valued in the eyes of the individuals who have some emotional connection to it, and that is much more important than trying to place an individual life in the great cosmic scheme of things. The greatest value in our lives is in how we are loved by others seems to be what Wilder is saying in the very ambiguous, and very brilliant, final ten lines of the novel.Or he could be saying something completely different. That is the goal. What we as individual readers bring to this text is what gives it meaning. To that point, this novel is a favorite of two friends of mine, one an avid atheist and hater of religion, and one as devout and evangelical as they come. Again, what we bring to this work seems to define it, and Wilder wanted that to happen.The current edition has a lovely forward by Russell Banks, and some great information about Wilder and his work on the text. Both are helpful in making the experience of reading this novel even richer.""The Bridge of San Luis Rey"" has shoved its way into my top five list. It is perfect for discussion and book clubs. The Pulitzer Prize it won in 1928 was well deserved....more",Notes are private!,0,7,1,not set,not set,"Feb 05, 2016",,Paperback,view (with text),/book/show/92508.The_Bridge_of_San_Luis_Rey
580,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Crucible: A Play in Four Acts,"Miller, Arthur",0142437336,9780142437339,0142437336,143        pp,3.60,"408,395","May 01, 1946","Mar 25, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Because it is my name! Because I cannot have another in my life.”""The Crucible"" is many things. A piece of great American theatre, a gift to actors, “Because it is my name! Because I cannot have another in my life.”""The Crucible"" is many things. A piece of great American theatre, a gift to actors, and a wonderful read! One thing it is not is a piece of history, so be warned. Too many people read this as a historical text, despite Arthur Miller's explicit instructions in the play's notes to not do so, and thus they miss the forest for the trees. This is not an examination of the Salem Witch Trials, but rather a fictional rendering of a historical event, in order for the modern reader or viewer to examine their own bias, prejudices, hypocrisy, or concepts of honor.To me, this play is about one's man's personal redemption. The protagonist of the play, John Proctor, is a fallen man for many reasons, and the play really traces his moral progression to final absolution through honor, truth, and dignity. The events of Salem in 1692 are used for dramatic purposes to tell this story. And what a story it is.Every time I read this play I feel intense hatred for theocracy and dogmatic religion wherever it may be found, and I also find myself examining my own personal code of ethics and seeing how I stand in the world of moral affairs. I should add this play makes me hate rigid dogma in all areas. Politics, religion, philosophy, science, etc. Mob mentality, politics above all else, etc. are not exclusive to the world of religion or a certain political or scientific philosophy. If you think they are, you are the dogmatic fool this play takes on.""The Crucible"" is wonderfully structured in four acts, each one better than the one that preceded it, and it builds to a crescendo and a very abrupt ending that leaves the reader with a pounding heart, an angry mind, and a moral quandary. No small feat!The text has a very large cast of characters, but in this edition all of Miller's notes are included, and so it reads like a novel, and is a very enjoyable experience, even if one never actually sees it in performance. In the hands of a bad acting company it would be deadly dull, but done well it is exciting. The film version, for which Arthur Miller also wrote the screenplay, is not bad either. Daniel Day Lewis is an excellent John Proctor, and it captures the spirit of the text very well.The climactic moment of the play is preceded by a very tender and brutally touching scene between a husband and wife, both of whom have had their moments of not loving the other one well. My heart ached and soared while reading it.If you don't know this seminal American work, you should. Read it, let it take you on a very emotional journey, and then self-reflect. The greatest literature makes us do just that....more",Notes are private!,0,111,2,"Dec 19, 2018not set","Dec 24, 2018not set","Feb 05, 2016",,Paperback,view (with text),/book/show/17250.The_Crucible
581,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Is Everyone Hanging Out Without Me?,"Kaling, Mindy*",0307886263,9780307886262,0307886263,222        pp,3.86,"496,397","Nov 01, 2011","Nov 01, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I bought this book as a gift for someone, and ended up reading it before I gave it to them. It is a funny text, and will give you a few pleasant hoursI bought this book as a gift for someone, and ended up reading it before I gave it to them. It is a funny text, and will give you a few pleasant hours reading. Some have called the book fluff, some of it is, but that is too broad a statement for this work. Ms Kaling has written a collection of essays that vary between memoir, sketch comedy, observational humor, and social satire. The varying style and tone of the book works very well for what this author was trying to do. It is a collection of random memories and thoughts. It is not meant to be some profound social statement, and as the author herself says in her introduction, ""If you're reading this book every night for months, something is not right.""Contrary to some s posted here, it is indeed funny. I laughed out loud on many occasions. Ms. Kaling has a very dry and subtle sense of humor and her ""voice"" permeates the text. Mindy Kaling is a writer, not her character Kelly Kapoor from ""The Office"", and I think many readers were hoping for the latter.Mixed in with the humor are some very sweet and thoughtful essays. Every high school student should have to read her essay ""Don't Peak in High School"" as truer words were never spoken, and teenagers need to be reminded of this very important fact of life. Her eulogy, as written by a former coworker, is also quite good.As one reads you cannot help but be impressed by Kaling's almost old fashioned work ethic, and sense of family and values. She loves her family, does not engage in one night stands, has no issue with her homework pushing, strict parents, etc. It is kind of refreshing and simple. And she is unabashedly unapologetic about it.So, a fun, quick, informative, and enjoyable read. You could spend your time doing worse things....more",Notes are private!,0,3,1,not set,not set,"Feb 05, 2016",,Hardcover,view (with text),/book/show/10335308-is-everyone-hanging-out-without-me
582,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fried Green Tomatoes at the Whistle Stop Cafe        (Whistle Stop #1),"Flagg, Fannie",0375508414,9780375508417,0375508414,416        pp,4.28,"306,595",1987,"May 07, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a delightful novel, peopled with characters that leap off the page and stick with you after you have closed the cover of the book. I actually This is a delightful novel, peopled with characters that leap off the page and stick with you after you have closed the cover of the book. I actually miss some of the characters from ""Fried Green Tomatoes at the Whistle Stop Cafe"", and that has only happened to me a few times in my reading life.I am not going to get into the rehash that many of these s seem to focus on about this novel not being like the movie. For the record, I love the film, but it is a different creature than the novel, and yes, the novel is the superior work. Fannie Flagg also wrote the screenplay for the film, and she chose to make a different story for that medium, and that is fine. But don't read the novel expecting it to be the film, it isn't.""Fried Green Tomatoes at the Whistle Stop Cafe"" is really about the people and less about the plot, and I like this approach to the text very much. It is told as a series of vignettes that come in non linear order. The jumping around is purposeful, as it mimics how memory comes to us, and how we remember and reflect on our past and those that peopled it. These memory flashbacks are interspersed with the linear story of Evelyn Couch and her friendship with a retirement home bound women named Ninny. Flagg has captured small town southern living in the early and mid twentieth century wonderfully, and Whistle Stop is filled with very interesting characters. Too many for me to write about here. Some are good, and some bad, and Flagg refrains from judging any of them. She just presents them as they are, in their own elements, and lets the reader do the rest. To her immense credit, they are very real people. As three dimensional as they come.There are times when I felt the text was a little hokey in that it is not a constantly well written book. However, those flaws are few and far between. To compensate there are many moments where Ms. Flagg's prose is wonderful in its colloquial simplicity, and raw human power.I will return to Whistle Stop again. No higher praise for a novel. If you have never been, you should drop in for a visit....more",Notes are private!,0,38,1,not set,not set,"Feb 05, 2016",,Hardcover,view (with text),/book/show/9375.Fried_Green_Tomatoes_at_the_Whistle_Stop_Cafe
583,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When Elves Attack        (Serge Storms, #14)","Dorsey, Tim",0062092847,9780062092847,0062092847,194        pp,3.80,"2,974","Oct 25, 2011","Oct 25, 2011",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I always enjoy Tim Dorsey's books when I am on the beach. They are perfect reading for that locale. They are funny, easily plotted, and Dorsey is a clI always enjoy Tim Dorsey's books when I am on the beach. They are perfect reading for that locale. They are funny, easily plotted, and Dorsey is a clever writer. ""When Elves Attack"" meets none of these simple standards.The book has a rushed to market feel to it, and one wonders if his publisher was just trying to capitalize on the holiday themed book bonanza. The text is half the length of a normal Dorsey novel, and the change is not for the better. As a result of the apparent rush, the book is poorly written and is filled with obvious high school creative writing class moments and phrases. It reads like a treatment for a television script actually. Abrupt with no details, just giving you the basic outline as it were.The plot is really a shorter version of earlier novels, recycling characters from previous works including the geriatric ladies group the G-unit, and the Davenport family, headed up by the doormat Jim. I don't have a problem with reusing characters, but at least augment them. Here Serge's sidekick Coleman (who I have loved in previous books) is reduced to restating as a character what the narrator has just said. He says the obvious and redundant, ""Look Serge"", etc. and that does not a character make.The last 20 pages are just flat out lazy writing, complete with hokey ending. However, the ""Note on the Type"" is clever, and at only 194 pages it is a decent holiday diversion. But don't expect a lot....more",Notes are private!,0,23,1,not set,not set,"Feb 05, 2016",,Hardcover,view (with text),/book/show/10803246-when-elves-attack
584,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin","Larson, Erik*",0307408841,9780307408846,0307408841,448        pp,3.88,"201,622","May 10, 2011","May 10, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Erik Larson has the gift of making the historically mundane and insignificant seem relevant and exciting. That is no small feat, and ""In the Garden ofErik Larson has the gift of making the historically mundane and insignificant seem relevant and exciting. That is no small feat, and ""In the Garden of Beasts"" shows once again how talented Mr. Larson is as a historian and as a writer.Mr. Larson gives an excellent sense of structure to his books, and they follow the formula of taking a small historical event or person, giving us their human story against the backdrop of a major event, and connecting it to the modern world. The rise of Nazi Germany has been done to death, but never quite like this. The text follows the American Ambassador to Germany William E. Dodd and his family, especially his daughter Martha, and how their lives intersect and clash with one of the major historical periods of the twentieth century. History is about real people, most of whom the majority of readers will have never heard of, but it was these very people who helped make the world what it is today, for good and bad.Many ers disliked the personal story elements of the book that focused on Ambassador Dodd or his daughter. I disagree as it was the personal details of these people's lives, set against the backdrop of the rise of Hitler and the National Socialists, which brought home the simple and profound impact of how evil gets a foothold in any society.One quibble I have with the text is that I found the ending to be somewhat rushed and abrupt, and that was jolting as 98% of the text was well developed and paced. But that is a small quibble to be sure.This is the second book of Mr. Larson's I have read. I will read his others. I guess that says it all....more",Notes are private!,0,12,1,not set,not set,"Feb 05, 2016",,Hardcover,view (with text),/book/show/9938498-in-the-garden-of-beasts
585,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Facts Behind the Helsinki Roccamatios,"Martel, Yann",0739455311,9780739455319,0739455311,208        pp,3.50,"3,596","Apr 06, 1993",1993,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was an interesting short story collection, but it left me feeling very unsatisfied. On the plus, it is a very quick read, so no loss of major timThis was an interesting short story collection, but it left me feeling very unsatisfied. On the plus, it is a very quick read, so no loss of major time.Yann Martel is certainly one of the most interesting writers out there, and the four stories in this text bring home that point. But the fact that they are different in style and presentation seems to be the only point for the last two stories, and so my point is, what's the point? The first two stories in this collection, ""The Facts behind the Helsinki Roccamatios"" and ""The time I heard the Private Donald J. Rankin String Concerto with One Discordant Violin, by the American composer John Morton"" are clever and at times profound. They also boast some wonderful writing. However, the last two stores in the collection left me bored and eager for the end. Therefore I would recommend getting from the library, reading the first two stories and taking it back. It is not worth a purchase.I must admit that I am not a huge fan of the short story genre in general, but I can, and do, enjoy it when it is worth the time and trouble. This collection is about 50 % of the way there. I will say though that Martel's Author's Note is a wonderful essay about writing and the growth of writers as artists. It is the best thing in the book in my opinion.I have read all of Martel's work, and will continue to do so. I hope this collection remains his weakest output....more",Notes are private!,0,0,1,not set,not set,"Feb 05, 2016",,Paperback,view (with text),/book/show/15886.The_Facts_Behind_the_Helsinki_Roccamatios
586,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Scientific Progress Goes ""Boink""        (Calvin and Hobbes, #6)","Watterson, Bill",0836218787,9780836218787,0836218787,128        pp,4.67,"14,821",1991,1991,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"You can always depend on Bill Watterson and his brilliant creations Calvin and Hobbes, and in the collection ""Scientific Progress Goes Boink"" WattersoYou can always depend on Bill Watterson and his brilliant creations Calvin and Hobbes, and in the collection ""Scientific Progress Goes Boink"" Watterson does not disappoint.This particular collection deals a lot with Calvin's views on science and technology, and has a wonderful strip about Calvin's attempts to build a ""duplicator"" so he can replicate himself and avoid dreary chores, school, etc. The results that ensue are clever and also have some philosophical depth, and I found myself laughing and thinking at the same time. I love when that happens!SPGB relies more on some of Calvin's alter egos (Spaceman Spiff, the brilliantly hilarious Tracer Bullet [who I can't get enough of] and Stupendous Man) and less on some of the strips more salient supporting characters, such as Ms. Wormwood, Susie Derkins, and Rosalyn the dreaded babysitter.I can always count on Calvin and Hobbes to make me laugh, and to tease my brain cells a little. I love them, and these collections, for that!...more",Notes are private!,0,0,1,not set,not set,"Feb 05, 2016",,Paperback,view (with text),/book/show/70488.Scientific_Progress_Goes_Boink_
587,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Silence,"Endō, Shūsaku",0800871863,9780800871864,0800871863,219        pp,4.09,"34,197",1966,"Feb 15, 1980",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am ambivalent about this text, but it did make me think about my own faith and how I view God, and for that reason alone I think it has value.First I am ambivalent about this text, but it did make me think about my own faith and how I view God, and for that reason alone I think it has value.First off, this is not a fun read. It is a translation from Japanese, and Japanese to English translations are notorious for loosing so much in the switch. The style of the book is very direct with little or no figurative language, foreshadowing, etc. which is not something that many English fictional texts ignore. That alone will lose some readers. The book is also very heavy on Catholic dogma and theology for the first fifty pages or so, and again the casual reader will be confused and/or bored. Honestly, if this had not been a book club text I would not have continued past the first few chapters, but I did, and I am not upset at that choice.""Silence"" is essentially a novel about faith and how one views God. It follows a Jesuit priest who steals into 17th century Japan in order to proselytize and convert. He is captured and the novel`s main plot point is whether or not he will become a martyr for the faith or apostatize. All throughout this process God is silent (thus the title) and the priest, Father Rodrigues, must come to terms with his own faith, outside of the sanctuary of the Church, or even physical safety. Father Rodrigues is culturally ignorant and arrogant and at times I was really disgusted by him. But that is holding a man of the 17th century to 21st century ideals and mores and that is not fair. As a character he is intriguing, and that is enough.Shusaku Endo, the author, leaves the novel's final points ambiguous, and that I liked very much. You can read ""Silence"" and say it is a knock on organized religion and dogma (not just Christian, but all types) or you could read it and see a defense of the Christian (in this case Catholic) Church. I think both readings can be substantiated by the text. It makes for interesting discussion, regardless.""Silence"" is not for everyone. It is also a novel, not a historical text, so be careful to not confuse the two. However, I found it interesting, and as I mentioned, it made me examine my faith. If you are looking for something along those lines, then pick it up....more",Notes are private!,0,11,1,not set,not set,"Feb 05, 2016",,Paperback,view (with text),/book/show/25200.Silence
588,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sex and Sunsets: A Novel,"Sandlin, Tim",1402241798,9781402241796,1402241798,288        pp,3.87,851,"Apr 01, 1987","May 01, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was Tim Sandlin's first published novel, but it is the seventh book of his I have read. I wonder if I had read it before his others if I would beThis was Tim Sandlin's first published novel, but it is the seventh book of his I have read. I wonder if I had read it before his others if I would be more impressed than I am at this moment.I vacillate between liking and disliking ""Sex and Sunsets"", and I am still on the fence with this one. I guess I'll just document what appealed to me and what didn't and you can decide for yourself.Some strengths of the text were:- The narrative voice of the protagonist, Kelly Palamino. In the vein of most of Sandlin's novels, the first person narrator's voice is one of the best assets of the work.-The premise of this novel is also very intriguing; however, I was not satisfied with how it was explored.-Mr. Sandlin is undeniably a funny and witty writer, and there are some extremely comedic moments in this text.-Another trait of Sandlin's is his ability to incorporate some wonderful, and sometimes startling, truths about life and the human condition in the most unexpected of places in his books. This novel is no exception.Some weaknesses of the text were:-The horribly contrived ending just deflates the reader. It is extremely disappointing and almost ruins the work. The final line of the novel is one of the most clichéd and trite things I have read in a book.-There are numerous times in the novel where Sandlin introduces a very interesting premise, but then leaves it underdeveloped or unexplored altogether. It frustrates the reader, as many of these subplots have the whisper of more interesting possibilities then the main plot.-The object of the narrator's obsession is a very unlikable woman named Colette. It detracts from the wonderful character of Kelly by making this unworthy, and boring, character the object of his undying love.Some ers have complained that the reader never really knows if much of the book is the imagined pining of a feverish and insane man, or actual events, ridiculous though they may be. Frankly, I did not feel strongly one way or the other, and if Mr. Sandlin had explicitly told the reader which it was I am not sure it would have altered my opinion of the text all that much. (Although if the narrator is making up all of the events in his head it does make the ending much easier to swallow.)So, as stated earlier, I feel rather ambiguous about this one. It is not a waste of time to read, but it is not all that satisfying either. Do what you will with it....more",Notes are private!,0,0,1,not set,not set,"Feb 05, 2016",,Paperback,view (with text),/book/show/10106966-sex-and-sunsets
