,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Judy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cross of Lead        (Crispin, #1)",Avi,0786816589,9780786816583,0786816589,262        pp,3.65,"26,567","Jun 03, 2002","Jun 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Here is another Newbery Medal winner I have read. Crispin: The Cross of Lead took the prize in 2003.For me it was a timely read since I am currently rHere is another Newbery Medal winner I have read. Crispin: The Cross of Lead took the prize in 2003.For me it was a timely read since I am currently reading The Reformation by Will Durant. Crispin is living in England during the early years of rebellion against both a corrupt, divided Catholic Church and the feudal power of wealthy nobles.Crispin is a 13 year old in 1377. He and his mother are poor in a way that almost no one is anymore. When the story opens, he does not even have a name but is just called Asta's son. His mother, Asta, will not say anything about his father or why they are outcasts in their small village. When she is killed, he knows he is in deep danger and takes to the road.By the end of the story, which moves at a breath stopping pace, he has learned who he is, what he is, and gone from thinking he was nothing to knowing his name, his mother's history and his place in the world as a member of the Guild of Free Men.The author captures so well the hold of religion at the time as well as the tension, the brutality and the passions that inhabit people's souls. Having read Will Durant's The Age of Faith, The Renaissance and the beginning chapters of The Reformation, I can tell that Avi's research for this book is sound.Crispin, The Cross of Lead is the first of a trilogy and I will be reading the next two books!...more",Notes are private!,0,5,1,"Nov 09, 2022","Nov 13, 2022","Nov 09, 2022",,Hardcover,view (with text),/book/show/353342.The_Cross_of_Lead
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kira-Kira,"Kadohata, Cynthia",0689856407,9780689856402,0689856407,291        pp,3.96,"26,783","Feb 01, 2004","Dec 26, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another book read in my study of the 21st century Newbery Award winners. Kira-Kira received the award in 2005. It is a wonderful story for middle-gradAnother book read in my study of the 21st century Newbery Award winners. Kira-Kira received the award in 2005. It is a wonderful story for middle-grade 8-12 year old readers.Katie is the younger sister in her Japanese-American family. She adores her older sister, Lynn, a girl with a sparkling outlook in life who loves anything that glitters. Kira-kira means glittering in Japanese and Lynn proclaims kira-kira whenever she finds it, whether in fields of grain, the sky, a bracelet, or people's eyes.The family is quite poor and when they move to Georgia, seeking a better life, the results are mixed. Both parents work long hours. Lynn becomes ill and is misdiagnosed.Tragedy almost destroys the family. I cried hard at that point. But the way this family moved through their loss and the way Katie follows what she learned from Lynn, were both so excellently written about that much was redeemed.This is a book that could help any child who has experienced loss make some sense of it. Also a book that demonstrated to me how brave and resilient children truly are. Sometimes lately I feel there is too much emphasis on the lingering effects of childhood trauma. For sure trauma happens to children every day but many rise above it in wondrous ways....more",Notes are private!,0,9,1,"Nov 08, 2022","Nov 09, 2022","Nov 08, 2022",,Paperback,view (with text),/book/show/89731.Kira_Kira
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Voices of a Summer Day,"Shaw, Irwin",0440193559,9780440193555,0440193559,223        pp,3.66,226,1965,1965,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am closing in on finishing my reading list for 1965. I put 74 books on this list and I have been reading from it for nearly two years. 1965 was a piI am closing in on finishing my reading list for 1965. I put 74 books on this list and I have been reading from it for nearly two years. 1965 was a pivotal year in my life, the year I graduated from high school and went off to college to begin reinventing myself.Irwin Shaw got on the list because he had three bestsellers between 1948 and 1960 and I came to like his writing by reading those earlier. Voices of a Summer Day features Benjamin Federov, son of Jewish immigrant parents, now looking back over his life. He became a successful businessman, created a family with the love of his life, but had much difficulty remaining faithful to his wife.I still enjoyed the writing and the story of American mid-20th century life, but reading about a man's justifications for his infidelities grew tiresome after a while. It is all fine and good for a male to ""be his own man"" but the women are either long-suffering, of loose morals or just flat as characters. He did cause me to examine my own marriage and our commitment to remaining faithful after finding each other amid the wreckage of our wild youths.So I can thank Irwin Shaw for the memories....more",Notes are private!,0,7,1,"Nov 05, 2022","Nov 08, 2022","Nov 05, 2022",,Hardcover,view (with text),/book/show/1710362.Voices_of_a_Summer_Day
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Year of the Unicorn        (Witch World Series 2, High Hallack Cycle, #1)","Norton, Andre",0839823568,9780839823568,0839823568,224        pp,3.90,"1,670",1965,1977,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Andre Norton wrote so many books in her career. I am not planning to read all of them but have chosen two of her series to read through.The first two Andre Norton wrote so many books in her career. I am not planning to read all of them but have chosen two of her series to read through.The first two books I read begin her Estcarp series: Witch World and Web of the Witchworld. I loved them both, especially the witches!Year of the Unicorn begins the other series: The High Halleck books. Set in the same invented world but on a different angle. The main character, Gillan, is a witch too. She does not know that yet, being a foundling who was raised in a convent in a High Halleck town. Gillan has never felt at home there and senses a will within her to be free and somewhere else. She makes her escape only to find herself in great danger, but begins to discover some of her witch powers. Thus the two series become connected and parallel.That strong will Gillan possesses gets her through the the dangers despite some deep psychological issues. I could not help thinking of my own will and how it has both gotten me into plenty of trouble and out of oppressive situations in my life.The fantasy elements in these books are so wonderfully rendered. As good as any I have read including Lord of the Rings. Better in some cases because they are written by a female author who had to create a male-sounding pen name to break into publishing in the 1960s....more",Notes are private!,0,4,1,"Nov 03, 2022","Nov 05, 2022","Nov 03, 2022",,Hardcover,view (with text),/book/show/462389.Year_of_the_Unicorn
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"All That She Carried: The Journey of Ashley's Sack, a Black Family Keepsake","Miles, Tiya*",1984854992,9781984854995,1984854992,385        pp,3.95,"6,381","Jun 08, 2021","Jun 08, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this for a reading group. It was a struggle. More than half the group could not get through it. I did and I am not sorry.The author is a profesI read this for a reading group. It was a struggle. More than half the group could not get through it. I did and I am not sorry.The author is a professor of history and mostly she writes like a historian. Yet she mixes in a good deal of speculation and has a solid theme regarding the ways that Black women, both the enslaved and their descendants in America, pass on love and resilience down through the generations.In building her case for that theme, Tiya Miles centers her book on a sack given by an enslaved mother to her daughter just before the daughter is to be sold away. In that rough cotton bag she placed a tattered dress, three handfuls of pecans and a braid of her hair.By the time I finished the book I knew quite a bit about slavery in South Carolina, about pecans, about the significance of hair and textiles and crafts. I also finally got the point the author wanted to make.I felt I had seen more into the personal lives of Black women during slavery, the terrible history of Reconstruction, the Great Migration, and the racism that accompanied it all to the present day. Thus, it was a good companion read to The 1619 Project I read earlier this year.I had some realizations: One was why Black women are sometimes so intent on dressing well and doing their hair. The other was how objects carry history, especially when the actual records are scanty, which led me to focus more on objects in my own writing.Despite my struggles during the reading, I decided it was worth having read this book, every page. ...more",Notes are private!,0,8,1,"Nov 02, 2022","Nov 03, 2022","Nov 02, 2022",,Hardcover,view (with text),/book/show/56108283-all-that-she-carried
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Walk Me to the Distance,"Everett, Percival",0091637805,9780091637804,0091637805,209        pp,4.07,150,Jan 1985,"Jan 01, 1986",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoyed Percival Everett's latest novel, Trees, so much I decided to read all of his books. I had somehow gotten the idea that this author was too..I enjoyed Percival Everett's latest novel, Trees, so much I decided to read all of his books. I had somehow gotten the idea that this author was too...what? Brainy, deep? Well, he is all that but he sure knows how to give the reader a good time!Walk Me to the Distance is actually his second novel. It is a wonderful study of the disillusioned Vietnam vet and a deep dive into the Wild West that still existed on the plains of Wyoming in 1970s America.Rough, with its own codes of behavior. Vast with its big sky. I met characters I will never forget: David, the veteran; Sixbury, a one-legged, widow-lady sheep rancher; and a little Vietnamese war orphan who gets dropped into the vet's lap. From that point on it gets more complicated every day as the frontier code comes up against a changing world. The novel was the perfect follow-up to the last book I read, Ennemonde.Walking to the distance is a saying that means walking as far as one can see across the plains....more",Notes are private!,0,7,1,"Oct 30, 2022","Nov 02, 2022","Oct 30, 2022",,Hardcover,view (with text),/book/show/368903.Walk_Me_to_the_Distance
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ennemonde,"Giono, Jean",1953861121,9781953861122,1953861121,150        pp,3.57,83,1968,"Sep 14, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I got this book via my Archipelago subscription. I have read one other book by Jean Giono and I love the way he writes. Even when I am not familiar wiI got this book via my Archipelago subscription. I have read one other book by Jean Giono and I love the way he writes. Even when I am not familiar with some of his subjects, I am able to just hover above his stylish yet amusing sentences making out what I can.When I think of France, I usually think of Paris which is the only place I have been in France. Of course the country has many kinds of areas and subcultures. Ennemonde is set in the High Country, also known as Alpes de Haute-Provence, where the author grew up. Mountains, rivers, gorges, villages and, at least in this book, a bit of an outlaw aspect.Ennemonde Girard is a 300 pound woman who lives by her own independent views, some of which are distinctly criminal. I found her story alluring though I could not always make sense of it. Her level of cunning is as high as she is large. Sometimes her treatment of people is as bizarre as Giono's descriptions of her body. I think M. Giono has a tremendous love for people and an abhorrence of judging anyone. He see the human comedy for what it is. I guess that is why I enjoyed Ennemonde so much....more",Notes are private!,0,11,1,"Oct 29, 2022","Oct 30, 2022","Oct 29, 2022",,Paperback,view (with text),/book/show/56827982-ennemonde
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pretend It's My Body,"Blue, Luke Dani*",1952177030,9781952177033,1952177030,256        pp,4.02,118,"Oct 18, 2022","Oct 18, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The September, 2022 selection of The Nervous Breakdown Book Club is a debut short story collection. The author is trans, female to male. They are alsoThe September, 2022 selection of The Nervous Breakdown Book Club is a debut short story collection. The author is trans, female to male. They are also a wonderful writer and teaches writing.I have not read much about the trans subject nor do I personally know a trans person. I read The Argonauts by Maggie Nelson in 2016. As an introduction to the exigencies of changing one's sex, it gave me ideas I could think with.I was raised to accept what God gave me: gender, looks, abilities, weaknesses and parents. I don't believe in that God anymore but early teachings cling to one. I used to be homophobic too, but I changed my mind.One thing these stories did was bring back childhood, when I often wished I was a boy. I think that was mainly because I thought I would have more freedom and agency if I was. I still cannot imagine changing gender but I can imagine how someone else could.Luke Dani Blue helped me imagine that even better. There is not one weak story in Pretend It's My Body. I looked forward each day to the next one I would read....more",Notes are private!,0,5,1,"Oct 27, 2022","Oct 29, 2022","Oct 27, 2022",,Paperback,view (with text),/book/show/57861189-pretend-it-s-my-body
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marriage Portrait,"O'Farrell, Maggie*",,,,355        pp,4.02,"139,046","Aug 30, 2022","Sep 06, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was looking forward to this one because I have the idea that I love Maggie O'Farrell. It turns out I had only read two of her previous eight novels.I was looking forward to this one because I have the idea that I love Maggie O'Farrell. It turns out I had only read two of her previous eight novels. The Vanishing Act of Esme Lennox, I now realize, is the one that gave me that idea. I also loved Hamnet and always meant to read more of her books.Thus, I was thrilled when one of my reading groups chose The Marriage Portrait. Somehow this one did not measure up for me and perhaps that is because I read it directly after finishing Blonde by Joyce Carol Oates. The power differential was just too wide.Still, it is in the genre of Bad Things Done To Women, it is set in the late Renaissance; a genre and period I love reading about, so it had those things going for it.A young woman is married off to a Duke to cement an alliance between Florence and Ferrara. That is what women of high birth were used for, as they were for eons. When you are a female child of a Medici, that is your entire worth.Lucrezia de Medici is a wonderful character in the novel. She loves to paint, she loves animals, she loves to daydream. She tries to love her duke, Alfonso, but she also comes to realize that he plans to kill her.I was a bit nonplussed by the way the author managed the time line but I liked the art and artists parts. I really liked the ending. I did not like the book as a whole, though almost everyone else who has read it did.These things happen....more",Notes are private!,0,17,1,"Oct 26, 2022","Oct 27, 2022","Oct 26, 2022",,Hardcover,view (with text),/book/show/60353768-the-marriage-portrait
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blonde,"Oates, Joyce Carol",0060196076,9780060196073,0060196076,738        pp,3.94,"15,479",2000,2001,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have owned this book since the day it came out in paperback, 21 years ago. I read it now because the movie debuted on Netflix streaming, it got lessI have owned this book since the day it came out in paperback, 21 years ago. I read it now because the movie debuted on Netflix streaming, it got less than glowing s, I wanted to read the book first and I was worried the movie might vanish.For an entire week I lived inside Joyce Carol Oates's fictional creation of one of the most iconic movie stars of my generation. Gripped by every page, I wandered through those days in such a state that my husband said he hoped I would finish soon. I guess I was freaking him out.I finished the book and made myself wait a few days before watching the movie, but that did no good. From the first scene I was gripped again. Not that the film entirely captured what JCO created in her book. Even at three hours it barely scratched the surface of the imagined Norma Jean/Marilyn created by Oates's novel. But, since I had that still in me like a visitation, I was happy to fill in the missing bits, the cracks in Andrew Dominik's screenplay.I don't blame Dominik. I admire him for taking the challenge. I think JCO did too. Both are clearly ambitious creative people, as was Norma Jean herself....more",Notes are private!,0,12,1,"Oct 22, 2022","Oct 26, 2022","Oct 22, 2022",,Hardcover,view (with text),/book/show/534477.Blonde
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Destroyer Angel        (Anna Pigeon, #18)","Barr, Nevada",0312614586,9780312614584,0312614586,342        pp,3.85,"6,289","Apr 01, 2014","Apr 01, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In the next to last book in Nevada Barr's Anna Pigeon series, the park ranger sets out for a ""vacation"" camping trip with friends in the Iron Range ofIn the next to last book in Nevada Barr's Anna Pigeon series, the park ranger sets out for a ""vacation"" camping trip with friends in the Iron Range of upstate Minnesota. Anyone who follows this series knows that vacations for Anna are inevitably anything but. Destroyer Angel is no exception.Her companions are Heath, a paraplegic woman; Leah, a wealthy designer of outdoor equipment (who created Heath's super amazing wheel chair) and also on the spectrum; two teenage girls; and a really cool dog.Soon enough the villains arrive, intending to kidnap Leah for ransom. Anna is in a different position in this one, always hiding in the woods and secretly following the others while sabotaging the bad guys. The dog is her only ally.So, plenty of issues as always, but the women and the girls, despite much violence against them, are Nevada Barr's answer to men hurting women.Each book is this series gets more heart-pounding than the previous ones. This one borders on horror, though that has always been present. I will be sad to read the final book but I suspect the author needed a vacation herself!...more",Notes are private!,0,4,1,"Oct 19, 2022","Oct 22, 2022","Oct 19, 2022",,Hardcover,view (with text),/book/show/17934372-destroyer-angel
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kibogo,"Mukasonga, Scholastique",,9798212025683,,4        pp,3.80,610,"Mar 12, 2020","Oct 18, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the second book I've read by Scholastique Mukasonga. Once again she has left me in awe of her perspective and her talent in expressing it. OncThis is the second book I've read by Scholastique Mukasonga. Once again she has left me in awe of her perspective and her talent in expressing it. Once again she writes about her homeland Rwanda. This time she centers her attention on the interplay between the white priests of the county's Belgian colonialists and the ancient myths of the Rwandan peopleIt is in a low-keyed tone of irony that she makes clear what that interplay has cost on both sides.At first, I was quite confused but when I realized she was casually throwing Rwandan words into the text (words which the translator kept) and then discovered definitions for such words easily found on the internet, my confusion evaporated and I was all in.She left me pondering the subtle changes wrought when cultures collide. It is the storytellers who spin these collisions into entertainment but also understanding for all.Kibogo has been shortlisted for the National Book Award Prize for Translated Literature....more",Notes are private!,0,9,1,"Oct 15, 2022","Oct 19, 2022","Oct 15, 2022",,Audio CD,view (with text),/book/show/61230798-kibogo
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In a Dark Wood Wandering: A Novel of the Middle Ages,"Haasse, Hella S.",089733356X,9780897333566,089733356X,592        pp,4.09,"2,397",1949,"Aug 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have meant to read this for years and finally set aside the time to do so. I learned about it from the excellent blog about all things historical, SI have meant to read this for years and finally set aside the time to do so. I learned about it from the excellent blog about all things historical, She Reads Novels.It is a tale of the Middle Ages, set in the midst of the Hundred Years War between France and England. An unusual translation history brought the novel originally written in Dutch in 1949 to publication in English in 1991.The story is centered around the French court with all its pageantry and intrigue. King Charles VI has spells of insanity while three royal houses vie for power, riches and influence. The Duke of Orleans, brother of King Charles, along with his lovely, pious but proud wife Valentine, are dashing figures who reminded me of Dorothy Dunnet's characters in The Game of Kings. When the Duke of Orleans is murdered, thanks to his arch enemy and uncle, the Duke of Burgundy, his young son Charles must take on the responsibility of avenging his father's death and serving the mad King.The younger Charles then becomes the main character. He is a peace-loving boy of 14 who prefers books to battles but must live out his life caught up in the political wrangling and wars between France and England, all the while fending off his great-uncles. Thus he is forever conflicted and feels he is a failure. I felt a strong sympathy for Charles.The novel also includes the English Kings Richard II, Henry V and Henry VI, all determined to bring France under English rule. Joan of Arc makes an appearance. Except for her, women are mainly tools to gain power, always being married off at a young age to the various Kings.Hella Haasse brings to life the royal characters, their wives and offspring, the influence of the Roman Catholic Church over the lives of both the royalty and the common people, who actually do all the work.In a Dark Wood Wandering is a stunning example of historical fiction that overshadows in every way most of our modern bestselling historical novels. It is on a level with the recently deceased Hilary Mantel....more",Notes are private!,0,4,1,"Oct 14, 2022","Oct 15, 2022","Oct 14, 2022",,Paperback,view (with text),/book/show/123091.In_a_Dark_Wood_Wandering
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Three Stigmata of Palmer Eldritch,"Dick, Philip K.",1407247425,9781407247427,1407247425,231        pp,4.01,"39,044",Jan 1965,2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked this one, perhaps the most, of the twelve PKD books I have read. His biographer, Lawrence Sutin (Divine Invasions), agrees with me. He claims I liked this one, perhaps the most, of the twelve PKD books I have read. His biographer, Lawrence Sutin (Divine Invasions), agrees with me. He claims it was PKD's first sci fi novel in which the author makes it work his way. John Lennon read and admired it (explains a lot about John Lennon.) Sutin calls it ""a moving parable on the nature of reality and the struggle for our eternal souls.""That struggle, as it is portrayed, is what I found meaningful. Palmer Eldritch personifies the struggle, but who is he anyway with his three stigmata?I doubt I will forget this story. It has the virtue of extending circumstances from Medieval times to 21st century times. I mean, don't you feel in the midst of a struggle for our eternal souls? I do....more",Notes are private!,0,3,1,"Oct 12, 2022","Oct 14, 2022","Oct 12, 2022",,Paperback,view (with text),/book/show/14185.The_Three_Stigmata_of_Palmer_Eldritch
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Charm City        (Tess Monaghan, #2)","Lippman, Laura*",006121003X,9780061210037,006121003X,308        pp,3.63,"7,230",1997,"Dec 18, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When I want to fly through a book in a couple days, I turn to the genre of crime, mystery, thriller, whatever you want to call it. I have a set of go When I want to fly through a book in a couple days, I turn to the genre of crime, mystery, thriller, whatever you want to call it. I have a set of go to authors whom I follow through all of their books. A recent addition to that set for me is Laura Lippman. After reading Sunburn, one of her stand alones from 2018, I fell in love and went back to the beginning.The beginning for Laura Lippman was in 1997 when she began a long series featuring Tess Monaghan, a Baltimore newspaper reporter who turned PI. The first in that series is Baltimore Blues. Charm City is the second. I am in love with Tess too. She fills all the requirements for me. Independent, feminist in her own way, mostly fearless, nobody's fool, though of course she has her fragile parts.No use rehashing the plot, though her plots are fabulous. It is one of my pleasures in reading such a series to see how the main character changes and grows. ...more",Notes are private!,0,2,3,"Oct 10, 2022not setnot set","Oct 12, 2022not setnot set","Oct 12, 2022",,Hardcover,view (with text),/book/show/2600060-charm-city
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frankenstein,"Shelley, Mary",0553212478,9780553212471,0553212478,216        pp,3.87,"1,597,501",1818,Oct 2003,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this classic because I have decided I am finally ready to overcome my horror of the horror genre. In fact, I learned that I have read some horrI read this classic because I have decided I am finally ready to overcome my horror of the horror genre. In fact, I learned that I have read some horror before, chiefly in some of Joyce Carol Oates's novels, not to mention Dracula.I enjoyed the story which is mostly about a man, Frankenstein, who was somewhere on the spectrum and somewhat the mad scientist. His monster could be seen as a reflection of himself and may have been a primitive version of AI.Mayhem, frustrated love, questions of the soul. I have always liked the idea that Mary Shelley, her husband Percy Bysshe Shelley, Lord Byron, and Byron's Dr Polidori created a challenge as to who could write the best ghost story. Mary was the only one to finish a story, she got it published, and the rest is history plus movies.As far as the Prometheus connection, the feminist ideas of Mary's mother, Mary Wollstonecraft, the scientific advance called Galvanism, and the extent of upheaval in early 19th century life, I have plenty to learn....more",Notes are private!,0,8,1,"Oct 08, 2022","Oct 10, 2022","Oct 08, 2022",,Mass Market Paperback,view (with text),/book/show/603259.Frankenstein
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Single Shard,"Park, Linda Sue",0440418518,9780440418511,0440418518,192        pp,3.94,"40,409","Apr 23, 2001","Feb 11, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Continuing my Newbery Award winners of the 21st century project. A Single Shard won in 2002. It is great, as have been the others I have read.In 12th Continuing my Newbery Award winners of the 21st century project. A Single Shard won in 2002. It is great, as have been the others I have read.In 12th century Korea, an orphan boy named Tree-ear, living under a bridge with his elderly friend Crane-man, foraging in fields and on rubbish heaps to keep them fed, becomes fascinated with a master potter.Just like that, in a few pages, I too became fascinated with the beautiful Korean pottery called celadon with its stunning green glazes and intricate patterns. I spent time looking at images on the internet.I also got caught up in Tree-ears's quest to become a potter himself. His apprenticeship is long, hard and full of opportunities to fail. Isn't that the way for artists, no matter the century or location?A single shard of one broken pot and Tree-ears's unbroken courage could make any middle-grade reader with an artistic bent dream of pursuing such an inclination. A post-middle-age woman could also find answers and understandings about her journey in such a short but wonderful tale....more",Notes are private!,0,5,1,"Oct 05, 2022","Oct 08, 2022","Oct 05, 2022",,Paperback,view (with text),/book/show/785453.A_Single_Shard
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Thing He Told Me,"Dave, Laura*",,,,320        pp,3.84,"941,142","May 04, 2021","May 04, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this for a reading group and though it was a New York Times bestseller, I was not expecting much. It turned out to be a good tale.What if the mI read this for a reading group and though it was a New York Times bestseller, I was not expecting much. It turned out to be a good tale.What if the man you married turned out to be nothing like he seemed? If the story he told you about his life was completely fake while he became the love of your life. Then he disappears leaving only a cryptic note asking you to protect your 16 year old stepdaughter who hates you.Hannah, the main character, has to deal with difficult decisions. It is a well-told suspenseful story. Twists and turns, dangerous people offer questionable help. Hannah finds strengths she did not know she had.So, an absorbing read that led my reading group into a long and satisfying discussion....more",Notes are private!,0,5,1,"Oct 04, 2022","Oct 05, 2022","Oct 04, 2022",,Hardcover,view (with text),/book/show/54981009-the-last-thing-he-told-me
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wild Shore        (Three Californias Triptych, #1)","Robinson, Kim Stanley",0312890362,9780312890360,0312890362,384        pp,3.74,"3,825",Mar 1984,"Mar 15, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Earlier this year I read this author's most recent novel, The Ministry For the Future. I liked it so much, I decided to read all his books, having notEarlier this year I read this author's most recent novel, The Ministry For the Future. I liked it so much, I decided to read all his books, having not read any of them before.The Wild Shore is his debut and the first of a trilogy: Three Californias. Each book in the trilogy imagines a different future for my home state. This one takes place after a limited nuclear war has left the United States blockaded and fragmented. A small community south of San Clemente is eking out an existence by farming and fishing between the foothills of the mountains there and the Pacific coast. It is an adventure tale featuring a 15 year old boy and his friends who want to break out of the community and discover what might be going on in the rest of the former United States. I found the voice of Kim Stanley Robinson I had become acquainted with in Ministry For the Future. A younger voice for sure but his underlying ideas about how human beings can work together to create life during adversity and his perceptions about the natural world are all there.The author clearly draws on earlier sci fi authors such as Philip K Dick and Ursula Le Guin, as well as Mark Twain's boys. The coming of age of his teenage characters has elements I found in the first Earth Sea story by Le Guin. But I also enjoyed a political and social consciousness that felt well formed and informed.I look forward to the rest of his books....more",Notes are private!,0,13,1,"Oct 03, 2022","Oct 04, 2022","Oct 03, 2022",,Paperback,view (with text),/book/show/41128.The_Wild_Shore
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rules for Being Dead,"Powers, Kim*",194946735X,9781949467352,194946735X,312        pp,3.81,319,"May 12, 2020","May 12, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this for one of my reading groups. I liked some parts, disliked others. It is a small town family story set in late 1960s Texas.Mother dies in I read this for one of my reading groups. I liked some parts, disliked others. It is a small town family story set in late 1960s Texas.Mother dies in mysterious circumstances. Her two young sons they to figure it out. Mom floats above watching them, hence the title.The kids were great characters but I think the author tried too hard to do too much....more",Notes are private!,0,4,1,Oct 2022,"Oct 03, 2022","Oct 01, 2022",,Hardcover,view (with text),/book/show/52159411-rules-for-being-dead
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad Thoughts,"Alic, Nada*",0593466632,9780593466636,0593466632,304        pp,3.97,639,"Jul 12, 2022","Jul 12, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was the August, 2022, selection for the Nervous Breakdown Book Club. It is a debut story collection and I had some issues with the stories in theThis was the August, 2022, selection for the Nervous Breakdown Book Club. It is a debut story collection and I had some issues with the stories in the beginning of the book. They are about young women who are insecure or who worry about things or who have morbid imaginations. Somehow though, Nada Alic grew on me until I understood that the title, Bad Thoughts, is indicative of something we all do, that is to think bad thoughts that we do not share or, in my case, even admit.When I listened to her interview on Otherppl, I learned that she is the daughter of Croatian immigrants to Canada where she grew up in somewhat reduced circumstances. Her parents worked hard to survive in their new country but did not provide much emotional care. Nada managed to move to Los Angeles, to find a sense of humor, but also to work hard learning to write, to get published and now is working on a novel. I will read it!...more",Notes are private!,0,4,1,"Sep 28, 2022",Oct 2022,"Sep 28, 2022",,Paperback,view (with text),/book/show/59900683-bad-thoughts
