,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Liv's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heartbroke,"Bieker, Chelsea*",1646221273,9781646221271,1646221273,288        pp,3.97,"1,345","Apr 05, 2022","Apr 05, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"beautifully-written. i love bieker's sense of voice and line, the way she sketches characters so vividly on the page. these remind me a little of steibeautifully-written. i love bieker's sense of voice and line, the way she sketches characters so vividly on the page. these remind me a little of steinbeck in places (a positive association), but ultimately bieker is in a league of her own. the stories were a little more focused on motherhood and the nuclear family than i tend to enjoy, but the quality of her prose pulled me through. highly recommend for anyone who loved godshot.thanks netgalley and the publisher for the ARC. out 4/5/22...more",Notes are private!,0,3,1,"Jan 09, 2022","Feb 05, 2022","Jan 09, 2022",,Hardcover,view (with text),/book/show/58687813-heartbroke
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wide Window        (A Series of Unfortunate Events, #3)","Snicket, Lemony*",0064407683,9780064407687,0064407683,214        pp,3.95,"194,502","Feb 02, 2000","Feb 25, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"hmmmmm probably my least favorite in the series. the genderless henchperson stuff doesn't age well in any of the books, but especially this one, and ihmmmmm probably my least favorite in the series. the genderless henchperson stuff doesn't age well in any of the books, but especially this one, and i'm irked at the portrayal of debilitating anxiety as selfish childishness. (view spoiler)[also: u CANNOT start a fire with a magnifying glass and the moon (hide spoiler)]...more",Notes are private!,0,0,3,not setnot setnot set,"Jan 09, 2022not setnot set","Jan 09, 2022",,Hardcover,view (with text),/book/show/438492.The_Wide_Window
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Reptile Room        (A Series of Unfortunate Events, #2)","Snicket, Lemony*",,,,192        pp,4.01,"225,679","Aug 26, 1999","Sep 30, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"some genuinely moving work here, reading as an adult i'm really impressed with the attention snicket gives to grief and how it lives in the body.some genuinely moving work here, reading as an adult i'm really impressed with the attention snicket gives to grief and how it lives in the body....more",Notes are private!,0,1,3,"Jan 05, 2022not setnot set","Jan 05, 2022not setnot set","Jan 05, 2022",,Paperback,view (with text),/book/show/78418.The_Reptile_Room
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bad Beginning        (A Series of Unfortunate Events, #1)","Snicket, Lemony*",0064407667,9780064407663,0064407667,162        pp,4.01,"520,891","Aug 25, 1999","Sep 30, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,utterly transcendent. the height of children's literature. series of unfortunate events my formative childhood beloved.utterly transcendent. the height of children's literature. series of unfortunate events my formative childhood beloved....more,Notes are private!,0,3,2,not setnot set,"Jan 05, 2022not set","Jan 05, 2022",,Hardcover,view (with text),/book/show/297671.The_Bad_Beginning
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gods of Want: Stories,"Chang, K-Ming*",0593241584,9780593241585,0593241584,224        pp,3.70,"1,380","Jul 12, 2022","Jul 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 31, 2021",,Hardcover,view,/book/show/57485174-gods-of-want
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Patricia Wants to Cuddle,"Allen, Samantha*",163893004X,9781638930044,163893004X,256        pp,3.57,"11,961","Jun 28, 2022","Jun 28, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"honestly samantha had me at ""queer grendel"" but when u tack on classic horror tropes and skewering the bachelor?? hell yes. this was exactly the fun, honestly samantha had me at ""queer grendel"" but when u tack on classic horror tropes and skewering the bachelor?? hell yes. this was exactly the fun, bloody romp i needed to end my december (a month in which i accidentally read a bunch of sad sad books all in a row).thanks netgalley for the ARC, out in June 2022!...more",Notes are private!,0,3,1,"Dec 26, 2021","Dec 31, 2021","Dec 26, 2021",,Hardcover,view (with text),/book/show/59093587-patricia-wants-to-cuddle
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gideon the Ninth        (The Locked Tomb, #1)","Muir, Tamsyn*",125031318X,9781250313188,125031318X,496        pp,4.22,"133,981","Sep 10, 2019","Jul 14, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"(2023 x 2) AND GOD SAID 'AND I AM NOT ENOUGH.' confirmed, i've got it Bad for camilla. newly unlocked (heh) hyperfixation aside, the thing i can't get(2023 x 2) AND GOD SAID 'AND I AM NOT ENOUGH.' confirmed, i've got it Bad for camilla. newly unlocked (heh) hyperfixation aside, the thing i can't get over this read-through is that the tridentarii were homeschooled. of course they were. this explains so much(2023) i'm so normal <-- lying as i listen to all 17 hours of this in less than a week(2022) if it had been possible to die of desolation, she would have died then and there: as it was, all she could do was lie on the bed and observe the smoking wreck of her heart.upon further reflection and some intervening life events, this fucking slaps...more",Notes are private!,0,11,2,"not setDec 22, 2021","Jul 05, 2023Feb 2022","Dec 22, 2021",,Paperback,view (with text),/book/show/52382797-gideon-the-ninth
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Body Is a Book of Rules,"Washuta, Elissa",1597099694,9781597099691,1597099694,189        pp,4.08,"1,118","Aug 12, 2014","Aug 12, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,you know those books you read and you're like holy shit i didn't know writers were allowed to DO THAT and then it unlocks your own writing in the bestyou know those books you read and you're like holy shit i didn't know writers were allowed to DO THAT and then it unlocks your own writing in the best & most life-giving way? well that's what this book did for me. this is my third encounter with elissa's work and every time i've had that reaction. i will follow her to the ends of the earth ...more,Notes are private!,0,0,1,not set,"Dec 10, 2021","Dec 12, 2021",,Paperback,view (with text),/book/show/22095699-my-body-is-a-book-of-rules
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Several People Are Typing,"Kasulke, Calvin*",,,,256        pp,3.67,"14,052","Aug 31, 2021","Aug 31, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"i read this book in a single morning?? anyway, it was a romp.",Notes are private!,0,0,1,"Dec 02, 2021","Dec 02, 2021","Dec 02, 2021",,Kindle Edition,view (with text),/book/show/54468020-several-people-are-typing
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Like Home,"Gailey, Sarah*",1250174724,9781250174727,1250174724,344        pp,3.36,"27,874","Jul 19, 2022","Jul 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,"Jul 31, 2022not set","Nov 30, 2021",,Hardcover,view,/book/show/57693472-just-like-home
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hours,"Cunningham, Michael*",0312305060,9780312305062,0312305060,230        pp,3.95,"141,237","Jul 31, 1998",Oct 2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"i think my main beef with this is i was not interested in the story he was telling but in the one he did not tell, that we just got the merest glimpsei think my main beef with this is i was not interested in the story he was telling but in the one he did not tell, that we just got the merest glimpse of in the final chapter of the book. that's the novel i wanted to read. but i don't want that novel to be written by a man, so. idk. ...more",Notes are private!,0,0,1,not set,"Nov 24, 2021","Nov 24, 2021",,Paperback,view (with text),/book/show/11899.The_Hours
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Millennium: Fall of Terok Nor/War of the Prophets/Inferno,"Reeves-Stevens, Judith",0743455851,9780743455855,0743455851,956        pp,4.13,278,"Mar 01, 2000","May 01, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,did I understand a single plot point after book 1? no. do I have complaints? some. did I wish this was a thousand-page murder mystery with zero time tdid I understand a single plot point after book 1? no. do I have complaints? some. did I wish this was a thousand-page murder mystery with zero time traveling hijinks and a lot more of Jadzia's banter? you bet. is it still the best Trek trilogy I've ever clapped eyes on and will I read it again and again? absolutely yes. ...more,Notes are private!,0,0,2,not setJan 2010,"Nov 05, 2021Jan 2010","Nov 05, 2021",,ebook,view (with text),/book/show/3519646-millennium
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The War of the Prophets        (Star Trek Deep Space Nine, Millennium Book 2 of 3)","Reeves-Stevens, Judith",0671024027,9780671024024,0671024027,370        pp,3.97,496,Mar 2000,Mar 2000,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"sad that everyone got split up and the scope had to go so big so fast (damn you, traditional modes of storytelling, who cares about RISING ACTION??? Isad that everyone got split up and the scope had to go so big so fast (damn you, traditional modes of storytelling, who cares about RISING ACTION??? I would gladly read a trilogy of murder mysteries set on DS9 with the focus being interpersonal shenanigans instead of ~~the plot~~), but still an outstanding Trek novel...more",Notes are private!,0,0,2,not setJan 2010,"Oct 20, 2021Jan 2010","Oct 20, 2021",,Mass Market Paperback,view (with text),/book/show/131628.The_War_of_the_Prophets
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fall of Terok Nor        (Star Trek Deep Space Nine: Millennium, #1)","Reeves-Stevens, Judith",0671024019,9780671024017,0671024019,409        pp,4.00,843,Mar 2000,Mar 2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,murder mystery! on Deep Space Nine! with Jake and Nog shenanigans! and Quark being Quark! Jadzia is alive! there's nuanced talk about Bajoran religionmurder mystery! on Deep Space Nine! with Jake and Nog shenanigans! and Quark being Quark! Jadzia is alive! there's nuanced talk about Bajoran religion and the Prophets! Kai Winn still fucking sucks!!!! god I love this novel. third time thru the wormhole and it gets more fun every time....more,Notes are private!,0,0,3,not setnot setnot set,"Oct 12, 2021Jan 2019Jan 2010","Oct 12, 2021",,Mass Market Paperback,view (with text),/book/show/131625.The_Fall_of_Terok_Nor
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beloved,"Morrison, Toni",,9781400033416,1400033411,324        pp,3.95,"435,355","Sep 16, 1987","Jun 08, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Not exaggerating when I say that any page of this book is 20x better than 98% of the books I read.,Notes are private!,0,1,1,not set,"Sep 22, 2021","Sep 22, 2021",,Paperback,view (with text),/book/show/6149.Beloved
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Girl and Five Brave Horses,"Carver, Sonora",,,B01LYVBS82,224        pp,4.25,"1,195",1961,"Sep 18, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 06, 2021","Sep 07, 2021","Sep 06, 2021",,Kindle Edition,view,/book/show/32193393-a-girl-and-five-brave-horses
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pop Song: Adventures in Art & Intimacy,"Pham, Larissa",,9781646220267,1646220269,288        pp,3.84,"1,077","May 04, 2021","May 04, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,phenomenal. the kind of book I don't want to put down but am afraid to hold too long for fear of singeing my skin with the sheer strength of its percephenomenal. the kind of book I don't want to put down but am afraid to hold too long for fear of singeing my skin with the sheer strength of its perception. truly cannot recommend this one highly enough....more,Notes are private!,0,0,1,"Sep 05, 2021","Sep 18, 2021","Sep 05, 2021",,Hardcover,view (with text),/book/show/54777446-pop-song
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Margaret and the Mystery of the Missing Body,"Milks, Megan*",1952177804,9781952177804,1952177804,256        pp,4.00,"1,008","Sep 14, 2021","Sep 14, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The kind of book that unhinged my skull, rearranged the furniture, and dusted my bookshelves while giving me a tender lesson on the possibilities of qThe kind of book that unhinged my skull, rearranged the furniture, and dusted my bookshelves while giving me a tender lesson on the possibilities of queer literature. I love it so fucking much. Read this if you've ever been lonely, not wanted to grow up, felt on the outside of things, found your home, lost your home, found a different home, and fought hard to hold onto it before realizing that sometimes all you have to do to keep it is relax....more",Notes are private!,0,13,1,"Oct 19, 2021","Oct 23, 2021","Sep 03, 2021",,Paperback,view (with text),/book/show/57802487-margaret-and-the-mystery-of-the-missing-body
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Echo Wife,"Gailey, Sarah*",125017466X,9781250174666,125017466X,256        pp,3.61,"32,832","Feb 16, 2021","Feb 16, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,yooooooooo this fucking slapped,Notes are private!,0,0,1,"Sep 02, 2021","Sep 03, 2021","Sep 02, 2021",,Hardcover,view (with text),/book/show/52379735-the-echo-wife
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Body Work: The Radical Power of Personal Narrative,"Febos, Melissa*",1646220854,9781646220854,1646220854,171        pp,4.25,"4,524","Mar 15, 2022","Mar 15, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 07, 2022","Sep 01, 2021",,Paperback,view,/book/show/58393129-body-work
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rolling in the Deep        (Rolling in the Deep, #0.5)","Grant, Mira",159606708X,9781596067080,159606708X,128        pp,3.97,"9,798","Apr 06, 2015","Apr 06, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I need 100 more of these. This cover. God.,Notes are private!,0,1,1,"Aug 31, 2021",Sep 2021,"Aug 31, 2021",,Hardcover,view (with text),/book/show/23634011-rolling-in-the-deep
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"American Hippo        (River of Teeth, #1-2)","Gailey, Sarah*",,,B0756JB6MR,301        pp,3.91,"2,236","May 22, 2018","May 22, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"this was a ROMP. I got a little lost in all the action sometimes, and the whole thing came together very slowly and then ALL AT ONCE, but the charactethis was a ROMP. I got a little lost in all the action sometimes, and the whole thing came together very slowly and then ALL AT ONCE, but the characters were so fun and the hijinks so satisfying that I'm more than willing to give it a pass. also, the short stories tacked onto the end of this one had me wanting a whole collection. safely a Gailey convert....more",Notes are private!,0,1,1,"Aug 28, 2021","Aug 29, 2021","Aug 28, 2021",,Kindle Edition,view (with text),/book/show/36152812-american-hippo
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skye Falling,"McKenzie, Mia*",,9781984801609,1984801600,320        pp,3.84,"7,931","Jun 22, 2021","Jun 22, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"wow this was fucking delightful. a bit rushed at the end and WAY TOO MUCH was going on for the last 15 pages of a 300-page novel, but other than that wow this was fucking delightful. a bit rushed at the end and WAY TOO MUCH was going on for the last 15 pages of a 300-page novel, but other than that I have zero criticisms. this was just... so good...more",Notes are private!,0,1,1,"Aug 25, 2021","Aug 26, 2021","Aug 25, 2021",,Hardcover,view (with text),/book/show/39298276-skye-falling
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So Sad Today: Personal Essays,"Broder, Melissa*",1455562726,9781455562725,1455562726,203        pp,3.80,"15,586","Mar 15, 2016","Mar 15, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,911 Melissa Broder keeps flaying me alive,Notes are private!,0,1,1,"Aug 21, 2021","Aug 25, 2021","Aug 21, 2021",,Paperback,view (with text),/book/show/25904473-so-sad-today
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When My Brother Was an Aztec,"Díaz, Natalie",155659383X,9781556593833,155659383X,103        pp,4.40,"4,101","Apr 10, 2012","May 08, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,will read anything Diaz writes but when she starts in on that sapphic poetry I go absolutely wild with longing...... 10/10,Notes are private!,0,0,1,"Aug 17, 2021","Aug 21, 2021","Aug 17, 2021",,Paperback,view (with text),/book/show/13124956-when-my-brother-was-an-aztec
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Touch of Jen,"Morgan, Beth*",0316704261,9780316704267,0316704261,320        pp,3.29,"8,802","Jul 13, 2021","Jul 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"what, and I cannot stress this enough, the hell did I just read",Notes are private!,0,27,1,"Aug 11, 2021","Aug 13, 2021","Aug 11, 2021",,Hardcover,view (with text),/book/show/55867897-a-touch-of-jen
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pisces,"Broder, Melissa*",1524761559,9781524761554,1524761559,270        pp,3.30,"29,763","May 01, 2018","May 01, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This wasn't quite the one-two gut punch of perfection that Milk Fed was for me, and I'm inclined to dock a star simply because drinking alcohol while This wasn't quite the one-two gut punch of perfection that Milk Fed was for me, and I'm inclined to dock a star simply because drinking alcohol while taking UTI meds would have made her sick as a DOG, but ""things that are not the Point"" aside -- god, this book. Just wanna call Melissa up and be like hi yes thanks for murdering me also WHEN did you get a look at my journals kbye...more",Notes are private!,0,1,1,"Aug 06, 2021","Aug 14, 2021","Aug 06, 2021",,Hardcover,view (with text),/book/show/32871394-the-pisces
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Understand Your Gender,"Iantaffi, Alex",1785927469,9781785927461,1785927469,284        pp,4.16,561,"Sep 21, 2017","Sep 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 04, 2021","Aug 16, 2021","Aug 04, 2021",,Paperback,view,/book/show/35290631-how-to-understand-your-gender
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Wives Under the Sea,"Armfield, Julia",152901722X,9781529017229,152901722X,240        pp,3.79,"65,400","Mar 03, 2022","Mar 03, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,(2023) oh buddy!! a book that holds up to wildly different seasons of life. this time i'm thinking so many thoughts about metaphors for allonormative (2023) oh buddy!! a book that holds up to wildly different seasons of life. this time i'm thinking so many thoughts about metaphors for allonormative love stories post-aromantic comings out. a stunner <3(2021) i feel like if i talk about what this book did to me it would be the emotional equivalent of staring directly into the sun so i'm just gonna leave you with my hearty endorsement and go back to crying into my sparkling grape juice...more,Notes are private!,0,6,2,"not setOct 19, 2021","Jul 10, 2023Dec 25, 2021","Aug 01, 2021",,Paperback,view (with text),/book/show/58659343-our-wives-under-the-sea
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Room Called Earth,"Ryan, Madeleine*",0143135457,9780143135456,0143135457,290        pp,3.70,"3,652","Aug 18, 2020","Aug 18, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 23, 2021","Aug 04, 2021","Jul 23, 2021",,Paperback,view,/book/show/50693494-a-room-called-earth
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Light from Uncommon Stars,"Aoki, Ryka*",1250789060,9781250789068,1250789060,372        pp,4.07,"29,101","Sep 28, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 20, 2022","Jul 13, 2021",,Hardcover,view,/book/show/56179360-light-from-uncommon-stars
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seek You: A Journey Through American Loneliness,"Radtke, Kristen*",1524748064,9781524748067,1524748064,352        pp,4.01,"7,856","Jul 13, 2021","Jul 13, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 14, 2021","Aug 14, 2021","Jul 13, 2021",,Hardcover,view,/book/show/55648627-seek-you
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Office of Historical Corrections,"Evans, Danielle*",,9781594487330,1594487332,269        pp,4.19,"32,434","Nov 10, 2020","Nov 10, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Everyone said the novella was the best but I honestly liked the stories more?? Anyway, this collection slaps.",Notes are private!,0,1,1,"Jul 11, 2021","Jul 16, 2021","Jul 11, 2021",,Hardcover,view (with text),/book/show/51777605-the-office-of-historical-corrections
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Upstairs House,"Fine, Julia*",006297582X,9780062975829,006297582X,304        pp,3.33,"2,872","Feb 23, 2021","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,y e s,Notes are private!,0,1,1,"Jul 08, 2021","Jul 11, 2021","Jul 08, 2021",,Hardcover,view (with text),/book/show/53487130-the-upstairs-house
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Night of the Living Trekkies,"Anderson, Kevin David*",1594744637,9781594744631,1594744637,253        pp,3.91,"3,570","Jan 01, 2010","Sep 15, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,it is my goal in life to find the most unhinged star trek content & consume it.,Notes are private!,0,0,1,"Jul 07, 2021","Jul 12, 2021","Jul 07, 2021",,Paperback,view (with text),/book/show/7884969-night-of-the-living-trekkies
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Night Is a Sharkskin Drum,"Trask, Haunani-Kay",0824825705,9780824825706,0824825705,88        pp,4.34,89,"Jul 31, 2002","Jul 31, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 05, 2021","Jul 11, 2021","Jul 05, 2021",,Paperback,view,/book/show/1598797.Night_Is_a_Sharkskin_Drum
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Revenant,"White, Alex",1982160829,9781982160821,1982160829,308        pp,4.15,487,"Dec 21, 2021","Dec 21, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,dax and kira commit library hijinks and kira is constantly breaking into shit and really what more can you want from an officially-licensed star trek dax and kira commit library hijinks and kira is constantly breaking into shit and really what more can you want from an officially-licensed star trek novel in which we all acknowledge they aren't gonna be allowed to shove each other up against a wall and kiss??...more,Notes are private!,0,0,1,not set,"Jan 03, 2022","Jun 29, 2021",,Paperback,view (with text),/book/show/55711690-revenant
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Natchez at Sunset: A novel,"Engel, Terry",1955196532,9781955196536,1955196532,252        pp,4.50,10,unknown,"Jun 08, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wrenching, haunting, lush, atmospheric, at times lovely, and often lonely as hell. I really enjoyed getting absorbed in this one. Everyone seemed fullWrenching, haunting, lush, atmospheric, at times lovely, and often lonely as hell. I really enjoyed getting absorbed in this one. Everyone seemed fully imagined, no shortcuts taken. Engel's love for the writing & dedication to the line shone through....more",Notes are private!,0,0,1,"Jul 12, 2021","Jul 21, 2021","Jun 26, 2021",,Paperback,view (with text),/book/show/58343883-natchez-at-sunset
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Whereabouts,"Lahiri, Jhumpa",0593318315,9780593318317,0593318315,157        pp,3.77,"29,421","Aug 30, 2018","Apr 27, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,you ever just find a book and read it and are like.... yes,Notes are private!,0,0,1,"Jun 25, 2021","Jul 06, 2021","Jun 25, 2021",,Hardcover,view (with text),/book/show/53438824-whereabouts
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,These Precious Days: Essays,"Patchett, Ann",0063092786,9780063092785,0063092786,320        pp,4.44,"36,767","Nov 23, 2021","Nov 23, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"(2023) a gift. let her read it to you, the experience is just as rewarding as holding it in your hands.(2021) immaculate. it's a treat to watch AP pus(2023) a gift. let her read it to you, the experience is just as rewarding as holding it in your hands.(2021) immaculate. it's a treat to watch AP push herself to new heights with each book, but this one especially excited me because I'm an essayist and loved seeing her experiment with form. everything about an Ann Patchett book is a wonder. this latest was no exception....more",Notes are private!,0,3,2,not setnot set,"Jan 2023Dec 06, 2021","Jun 24, 2021",,Hardcover,view (with text),/book/show/56922687-these-precious-days
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boys of My Youth,"Beard, Jo Ann",0316085251,9780316085250,0316085251,240        pp,4.12,"5,539","Jan 01, 1998","Jan 29, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 22, 2021","Jul 05, 2021","Jun 22, 2021",,Paperback,view,/book/show/202372.The_Boys_of_My_Youth
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ghost Forest,"Fung, Pik-Shuen",0593230965,9780593230961,0593230965,272        pp,4.16,"4,687","Jul 13, 2021","Jul 13, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am really enjoying this golden age of the fragmented novel/book. This one was a bit TOO fragmented for me, but there were times I really got into thI am really enjoying this golden age of the fragmented novel/book. This one was a bit TOO fragmented for me, but there were times I really got into the rhythm of it. Ultimately, reading on a screen kind of dimmed it for me. I think a tactile book might have left more of an impression. EDIT UPON PHYSICAL REREAD: I was correct. This is a stunner, and I will be rereading it multiple times, I am sure, as I continue to collage my own book together. I love how it built on itself. So many layers, gathering momentum and flow to the end.Thanks to NetGalley and OneWorld for the e-ARC....more",Notes are private!,0,0,2,"Aug 05, 2021Jun 09, 2021","Aug 08, 2021Jul 11, 2021","Jun 09, 2021",,Hardcover,view (with text),/book/show/55333961-ghost-forest
