,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sonya's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1079,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"March Violets        (Bernie Gunther, #1)","Kerr, Philip",0670824313,9780670824311,0670824313,246        pp,3.80,"17,011","Mar 23, 1989","Jul 03, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2018",,Hardcover,view,/book/show/3422259-march-violets
1080,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hand That First Held Mine,"O'Farrell, Maggie*",0547330790,9780547330792,0547330790,341        pp,4.03,"24,713","Apr 12, 2009","Jan 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2018",,Hardcover,view,/book/show/6939939-the-hand-that-first-held-mine
1081,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ghachar Ghochar,"Shanbhag, Vivek*",,,B01FRSZB5I,126        pp,3.90,"15,531",2013,"Feb 07, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A family story, where some of its members lose their bearings. I felt like I was in their living room, watching it all unfold. Fabulous writing. I'd lA family story, where some of its members lose their bearings. I felt like I was in their living room, watching it all unfold. Fabulous writing. I'd like to read more of Shanbhag's work....more",Notes are private!,0,3,1,"Mar 11, 2018","Mar 13, 2018","Mar 11, 2018",,Kindle Edition,view (with text),/book/show/33643501-ghachar-ghochar
1082,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Troubles        (Empire Trilogy, #1)","Farrell, J.G.",1590170180,9781590170182,1590170180,459        pp,3.83,"5,293",1970,"Oct 31, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Recommended by my sister.It took me a while to read this thick novel and I'm glad I saw it through to the end. It's somewhat embarrassing to admit thaRecommended by my sister.It took me a while to read this thick novel and I'm glad I saw it through to the end. It's somewhat embarrassing to admit that I have always understood Ireland's Troubles to somehow refer to its potato famine and found out after reading the novel (first) and the John Banville introduction (after) that Troubles really refers to the Irish/British war that started in 1919, right after the first world war. Our protagonist is a British officer who ends up in a dilapidated hotel on the Irish coast to marry a woman he believes he's engaged to. That match doesn't pan out, yet he ends up staying in the hotel for years, and the uprising of Sinn Fein against the British occupiers unfolds before the Major's eyes. This novel has moments of comedy, but underlying it is sadness, loss, loneliness, and some animal brutality (very hard to take.)...more",Notes are private!,0,1,1,"Mar 02, 2018","Apr 09, 2018","Mar 02, 2018",,Paperback,view (with text),/book/show/256279.Troubles
1083,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Educated,"Westover, Tara*",,,,352        pp,4.47,"1,525,672","Feb 20, 2018","Feb 20, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I listened to the audiobook of this memoir and found it compelling. I listened to it whenever I got a chance, and that's not my typical listening expeI listened to the audiobook of this memoir and found it compelling. I listened to it whenever I got a chance, and that's not my typical listening experience. This is a memoir of abuse and of a family that valued its ideology above the individual members of the family, especially if they were women. Since this seems to be a universal practice, it is ultimately a memoir of triumph, of escape. And of loss....more",Notes are private!,0,8,1,"Jul 31, 2018","Aug 03, 2018","Feb 21, 2018",,Hardcover,view (with text),/book/show/35133922-educated
1084,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Am, I Am, I Am: Seventeen Brushes with Death","O'Farrell, Maggie*",0525520228,9780525520221,0525520228,304        pp,3.99,"43,214","Aug 02, 2017","Aug 02, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I saw someone somewhere the other day mention that when she opened up a book by some author, she immediately felt ""in good hands"" with that author's wI saw someone somewhere the other day mention that when she opened up a book by some author, she immediately felt ""in good hands"" with that author's writing, she felt part of that book. That's how I feel in these linked essays by Maggie O'Farrell. She isn't writing in some academic prose that contorts her meaning or her life stories. She's direct and forthright; she doesn't wring her hands in worry over the many calamities her life has endured. But she weaves her memories of these near-death incidents in with the weather, the landscape, who she was with and how she was in various ages. It's my favorite thing I've read so far this year....more",Notes are private!,0,20,1,"Feb 20, 2018","Feb 22, 2018","Feb 20, 2018",,Hardcover,view (with text),/book/show/35137915-i-am-i-am-i-am
1085,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Black Prince,"Murdoch, Iris",0142180114,9780142180112,0142180114,408        pp,3.95,"6,011",1973,"Mar 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 15, 2018",,Paperback,view,/book/show/120182.The_Black_Prince
1086,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Do Not Say We Have Nothing,"Thien, Madeleine",1783782668,9781783782666,1783782668,538        pp,3.92,"22,445","May 31, 2016","Jul 07, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Describing this intricate novel is hard. It's family saga, political history, and culture woven into fiction. When politics are weaponized to tear a nDescribing this intricate novel is hard. It's family saga, political history, and culture woven into fiction. When politics are weaponized to tear a nation apart and break people down so that their deepest thoughts and desires must lay hidden in order to adhere to arbitrary and dehumanizing rules of order, the individual is lost and families are broken. That's what happens to this novel's characters in the wake of the Cultural Revolution and then the days of the Tienanmen Square massacre. This was a hard novel to stick with, not because the writing isn't beautiful and effective, but because misery is agonizing to witness. I will be thinking of this book for a long time....more",Notes are private!,0,9,1,"Jul 11, 2019","Aug 05, 2019","Feb 13, 2018",,Paperback,view (with text),/book/show/30037751-do-not-say-we-have-nothing
1087,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Over Tumbled Graves        (Caroline Mabry, #1)","Walter, Jess",0060988673,9780060988678,0060988673,383        pp,3.72,"1,563","Jan 01, 2001","May 10, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2018",,Paperback,view,/book/show/158700.Over_Tumbled_Graves
1088,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shell Seekers,"Pilcher, Rosamunde",1250063787,9781250063786,1250063787,632        pp,4.19,"110,888","Dec 15, 1987","May 12, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As is almost always the case with books with multiple timelines, I liked the old stories of protagonist Penelope during her childhood and war time morAs is almost always the case with books with multiple timelines, I liked the old stories of protagonist Penelope during her childhood and war time more than the contemporary one, even though I did want to know what would happen to the characters. I found Penelope's children to be mostly one-note, especially her eldest daughter and her son; how lovely would it have been to not have to hate them? And most annoying, there was subtle homophobia that perhaps was normal for the late-1980s novels, but I did cringe each time it came up, thrown into the conversation in an off-hand way....more",Notes are private!,0,0,1,"Jan 31, 2018","Feb 03, 2018","Jan 31, 2018",,Paperback,view (with text),/book/show/23014724-the-shell-seekers
1089,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perfect Nanny,"Slimani, Leïla",0143132172,9780143132172,0143132172,228        pp,3.39,"107,755","Aug 18, 2016","Jan 09, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Two and a half stars. General impression: grim. Read the spoiler for more.(view spoiler)[This isn't a murder mystery. It's the anatomy of murders you Two and a half stars. General impression: grim. Read the spoiler for more.(view spoiler)[This isn't a murder mystery. It's the anatomy of murders you read about on the first page, the first line, even, of this novel. But the detached, clinical, fable-like language used to explain the actions of nanny against children, mother and father against nanny, the strata of classes in Paris that strangle any chance the nanny has to treat her severe untreated mental health issues, is key, and for me gratuitously leaves the ultimate victims, the dead children, as nothing more than blanks to project fears upon by the other characters. You know those kids are going to die on the very first page, they're already dead, and their humanity within the novel's world is elided. Furthermore, we are made to spend so much time inside mind of the mother and then don't get to see her in the aftermath, nor her husband. It's as though they were killed, too. It doesn't matter that they were made to look utterly selfish and clueless, but we still were owed the chance to see them through the crime. After all the buildup, this is terribly dissatisfying. (hide spoiler)]...more",Notes are private!,0,3,1,"Jan 27, 2018","Jan 28, 2018","Jan 28, 2018",,Paperback,view (with text),/book/show/35301485-the-perfect-nanny
1090,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beyond Black,"Mantel, Hilary",0312426054,9780312426057,0312426054,432        pp,3.43,"9,018",2005,"Apr 18, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"UPDATE: Fun podcast by the folks at Backlisted Podcast on the brilliance of this novel: Listen hereHilary Mantel is masterful in building immersive woUPDATE: Fun podcast by the folks at Backlisted Podcast on the brilliance of this novel: Listen hereHilary Mantel is masterful in building immersive worlds inside her novels, and Beyond Black is no exception. It's perhaps overlong, but the main story is rolled out meticulously over 400+ pages. The element that work best for me is the abject loneliness of Alison, the novel's sad, bereft, and ultimately outcast protagonist. She's a psychic whose life is possessed by terrible 'fiends', grotesque and surprisingly corporeal holograms from her past. There's also the post-9/11 anti-immigrant politics of Britain and the acknowledgment of the earth's climate changing for worse. This was written in 2006 and all the gloom of those years has only multiplied to our current political disasters, making the novel prescient. Uplifting, it's not. But Mantel's talent for detail and human interaction rises up and makes it perhaps a perfect encapsulation of our time....more",Notes are private!,0,3,1,"Jan 16, 2018","Jan 26, 2018","Jan 13, 2018",,Paperback,view (with text),/book/show/101923.Beyond_Black
1091,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Largesse of the Sea Maiden,"Johnson, Denis",0812988639,9780812988635,0812988639,207        pp,3.93,"8,436","Jan 16, 2018","Jan 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2018",,Hardcover,view,/book/show/35135343-the-largesse-of-the-sea-maiden
1092,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bell,"Murdoch, Iris",,,B004DI7I32,322        pp,3.91,"9,003",1958,"Dec 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wow. This is a short novel about passion, devotion, betrayal, and the strictures of society and religion. There's a frenetic energy and Iris Murdoch dWow. This is a short novel about passion, devotion, betrayal, and the strictures of society and religion. There's a frenetic energy and Iris Murdoch does not allow for many lulls in the narrative--she turns from character to character to propel the plot to a thrilling trajectory. Like The Sea, The Sea, some of the characters are magnified in scope beyond what would be realistic. But that heightened focus does not detract. This would be a good bookclub pick. I'm having a splendid start to the reading life of 2018....more",Notes are private!,0,5,1,"Jan 12, 2018","Jan 16, 2018","Jan 11, 2018",,Kindle Edition,view (with text),/book/show/11186691-the-bell
1093,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Must Be the Place,"O'Farrell, Maggie*",1472230302,,B011IYIEW2,401        pp,3.98,"32,352","May 17, 2016","May 17, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This multi-perspective novel lurches from one character to the next, back and forth in time, to tell the story of Claudette and Daniel, their loves, cThis multi-perspective novel lurches from one character to the next, back and forth in time, to tell the story of Claudette and Daniel, their loves, children, betrayals, and disappearances. Each chapter belongs to one character and as stand-alones, they seem to work. But it doesn't all come together without seams showing. I chose this book for one of my bookclubs solely on the writing of O'Farrell's memoir, I Am, I Am, I Am: Seventeen Brushes with Death, which for me was almost perfect. I fear that this decision to pick this novel may be a mistake. We'll see....more",Notes are private!,0,0,1,"Mar 06, 2018","Mar 11, 2018","Jan 11, 2018",,Kindle Edition,view (with text),/book/show/26128897-this-must-be-the-place
1094,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Behind the Scenes at the Museum,"Atkinson, Kate",0312150601,9780312150600,0312150601,332        pp,3.97,"40,142","Mar 09, 1995","Feb 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2018",,Paperback,view,/book/show/28940.Behind_the_Scenes_at_the_Museum
1095,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fire Sermon,"Quatro, Jamie*",0802127045,9780802127044,0802127045,224        pp,3.53,"2,443","Jan 09, 2018","Jan 09, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am dispassionate about this novel of adultery, filtered through a lens of Christian belief. The writing is beautiful and the form experimental. The I am dispassionate about this novel of adultery, filtered through a lens of Christian belief. The writing is beautiful and the form experimental. The narrator is intellectual and deep inside her own ruminations. Yet I don't imagine that anything here will stick with me past the next book I read. ...more",Notes are private!,0,1,1,"Feb 05, 2018","Feb 06, 2018","Jan 08, 2018",,Hardcover,view (with text),/book/show/35412371-fire-sermon
1096,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Mermaids Singing        (Tony Hill & Carol Jordan, #1)","McDermid, Val",0312983603,9780312983604,0312983603,364        pp,3.96,"25,344","Dec 31, 1995","Jun 17, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 30, 2017",,Mass Market Paperback,view,/book/show/459386.The_Mermaids_Singing
1097,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unaccustomed Earth,"Lahiri, Jhumpa",0676979343,9780676979343,0676979343,352        pp,4.13,"92,773",2008,2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2017",,Hardcover,view,/book/show/85301.Unaccustomed_Earth
1098,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frankenstein: The 1818 Text,"Shelley, Mary",,,,260        pp,3.87,"1,597,587",1818,"Mar 08, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well, I have read the non 1818 version and so I'm excited this is being released in March 2018. I wish this edition wasn't connected to the later one,Well, I have read the non 1818 version and so I'm excited this is being released in March 2018. I wish this edition wasn't connected to the later one, though. They are different!...more",Notes are private!,0,2,0,not set,not set,"Dec 22, 2017",,Paperback,view (with text),/book/show/35031085-frankenstein
1099,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circe,"Miller, Madeline*",0316556343,9780316556347,0316556343,393        pp,4.24,"1,052,748","Apr 10, 2018","Apr 10, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love these retellings of myths and tragedies (Song of Achilles, etc.). Miller has enough style to modernize the story without losing the quality of I love these retellings of myths and tragedies (Song of Achilles, etc.). Miller has enough style to modernize the story without losing the quality of agelessness. I have little knowledge of these ancient stories in any depth, so it's fun to see them play out on the page. Don't forget about Colm Toibin's House of Names as a stellar example. ...more",Notes are private!,0,2,1,"Jul 06, 2018","Jul 14, 2018","Dec 22, 2017",,Hardcover,view (with text),/book/show/35959740-circe
1100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Force of Nature        (Aaron Falk, #2)","Harper, Jane*",1250105633,9781250105639,1250105633,326        pp,3.84,"110,073","Sep 26, 2017","Feb 06, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This mystery, plotted around the miseries of the corporate team building retreat, has some angry women with secrets go on a planned exercise, get lostThis mystery, plotted around the miseries of the corporate team building retreat, has some angry women with secrets go on a planned exercise, get lost, then lose permanently one member of the team. Financial detective Aaron Falk and his partner are pulled into the investigation and sleuth around a different area of Australia than was featured in the first installment of the series. I liked the first novel better, but this is a quick, engaging story that will pull you to the end....more",Notes are private!,0,2,1,"Feb 22, 2018","Mar 02, 2018","Dec 19, 2017",,Hardcover,view (with text),/book/show/34275222-force-of-nature
1101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bluebird, Bluebird        (Highway 59, #1)","Locke, Attica",0316363294,9780316363297,0316363294,307        pp,3.84,"23,961","Sep 12, 2017","Sep 12, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 29, 2017",,Hardcover,view,/book/show/34219838-bluebird-bluebird
1102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prairie Fires: The American Dreams of Laura Ingalls Wilder,"Fraser, Caroline",1627792767,9781627792769,1627792767,640        pp,3.94,"17,497","Nov 14, 2017","Nov 21, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The parallels between the virulent politics of Laura Ingalls Wilder and her daughter, Rose, and the current American schism we are suffering through tThe parallels between the virulent politics of Laura Ingalls Wilder and her daughter, Rose, and the current American schism we are suffering through today are remarkable. The scholarship and strong, solid writing of this history of Wilder and Rose Wilder Lane through the late 1800s well into the 1900s brings this book to a five-star read. It will be impossible for me to ever again read the Little House books with the same attachment to their stories as I once held, though I do believe they stand alone, apart, from the politics that were the foundation of the writer, as beautiful fictions. ...more",Notes are private!,0,2,1,"Aug 11, 2018","Aug 25, 2018","Nov 26, 2017",,Hardcover,view (with text),/book/show/33911349-prairie-fires
1103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Dry        (Aaron Falk, #1)","Harper, Jane*",,,,336        pp,4.06,"239,207","Nov 08, 2016","May 31, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A solid mystery all mixed up with long-held grudges and the new (to me) setting of a scorched Australian earth. There are a few holes in the plot, butA solid mystery all mixed up with long-held grudges and the new (to me) setting of a scorched Australian earth. There are a few holes in the plot, but not enough to stop me from finding out the solution. Good work, Jane Harper. Three and a half stars....more",Notes are private!,0,2,1,"Dec 09, 2017","Dec 19, 2017","Nov 26, 2017",,Kindle Edition,view (with text),/book/show/27824826-the-dry
1104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Katherine,"Seton, Anya",155652532X,9781556525322,155652532X,500        pp,4.20,"33,527",1954,"May 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2017",,Paperback,view,/book/show/33609.Katherine
1105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Meg, Jo, Beth, Amy: The Story of Little Women and Why It Still Matters","Rioux, Anne Boyd*",0393254739,9780393254730,0393254739,288        pp,3.86,"2,147","Aug 21, 2018","Aug 21, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 04, 2018","Oct 05, 2018","Nov 17, 2017",,Hardcover,view,/book/show/36236099-meg-jo-beth-amy
1106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Doll,"Prus, Bolesław",159017383X,9781590173831,159017383X,683        pp,3.81,"20,700",1890,"Feb 08, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2017",,Paperback,view,/book/show/8445416-the-doll
1107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Assassination of Margaret Thatcher,"Mantel, Hilary",,,,242        pp,3.44,"10,652","Sep 30, 2014",Sep 2014,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Deeply dark stories. Perfect companion of the post-Brexit Trumpian days where you think the world might be upside down and unlikely to right itself.,Notes are private!,0,1,1,"Nov 14, 2017","Nov 29, 2017","Nov 10, 2017",,Paperback,view (with text),/book/show/20563988-the-assassination-of-margaret-thatcher
1108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giving Up the Ghost: A Memoir,"Mantel, Hilary",1250160669,9781250160669,1250160669,400        pp,3.94,"4,262","May 05, 2003","Nov 07, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 07, 2017","Nov 10, 2017","Nov 07, 2017",,Hardcover,view,/book/show/34275237-giving-up-the-ghost
1109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Leavers,"Ko, Lisa*",1616206888,9781616206888,1616206888,396        pp,3.89,"47,125","May 02, 2017","May 02, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Excellent novel about a mother and son, divided loyalties, self-acceptance, and the hard realities of immigrant life. I ended up caring so much for thExcellent novel about a mother and son, divided loyalties, self-acceptance, and the hard realities of immigrant life. I ended up caring so much for the characters....more",Notes are private!,0,7,1,"Nov 03, 2017","Nov 05, 2017","Nov 03, 2017",,Hardcover,view (with text),/book/show/30753987-the-leavers
1110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Future Home of the Living God,"Erdrich, Louise",0062694057,9780062694058,0062694057,269        pp,3.59,"26,677","Nov 14, 2017","Nov 14, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The strength of this book is not in its weird science. If you judge the book on that basis, the story falls apart. In the acknowledgments, Erdrich sayThe strength of this book is not in its weird science. If you judge the book on that basis, the story falls apart. In the acknowledgments, Erdrich says that the concept for this novel came to her in 2001. That makes sense. It feels out of time from its publication date. What doesn't feel out of time is dystopian collapse and how people might mobilize into factions and how the wicked federation uses women (again and always) for its own purposes. Cedar/Mary's narration to her baby, the way it captures her thoughts, intellectual abilities, connections to religion, culture, and relationships to other people, is the moral center of this novel, the thing that keeps us going from beginning to end. FHotLG is not Erdrich's strongest novel and it sometimes feels slight compared with The Round House or La Rose or her short story chronicles. I wouldn't recommend it as a first encounter with Erdrich's rich writing history. But some of it is prescient and I will remember Cedar/Mary's voice....more",Notes are private!,0,3,1,"Mar 26, 2019","Apr 10, 2019","Oct 18, 2017",,Hardcover,view (with text),/book/show/34217599-future-home-of-the-living-god
1111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,They Came Like Swallows,"Maxwell, William",1860469280,9781860469282,1860469280,174        pp,4.05,"3,326",1937,"Dec 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 14, 2017",,Paperback,view,/book/show/791973.They_Came_Like_Swallows
1112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Odd Women,"Gissing, George",019283312X,9780192833129,019283312X,432        pp,3.83,"5,372",1893,"Oct 26, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2017",,Paperback,view,/book/show/675037.The_Odd_Women
1113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best American Short Stories 2016,"Díaz, Junot",0544582896,9780544582897,0544582896,336        pp,3.81,"1,624",unknown,"Oct 04, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a collection where I'd read a story every once in a while and then forget about it while I read other work, which is a good way to approach anThis is a collection where I'd read a story every once in a while and then forget about it while I read other work, which is a good way to approach an anthology of stories connected only by the favor of the editors. There are some standouts that include Chimamanda Ngozi Adichie's Apollo; The Bears by Sarah Shun-Lien Bynum; Smith Henderson's Treasure State; Lisa Ko's Pat+Sam (pushing The Leavers, Ko's new novel higher up on my tbr); Ben Marcus's Cold Little Bird (what a menacing kid; how callow; cold steel); Caille Millner's The Politics of the Quotidian; Karen Russell's The Prospectors; and especially John Edgar Wideman's Williamburg Bridge, which conjures up the prose of Ralph Ellison, and which in many of the s here is considered ""a slog,"" though if you just take the time to see the protagonist's story unfold, you'll see history unfold right along with it....more",Notes are private!,0,2,1,"Jun 08, 2017","Oct 08, 2017","Oct 08, 2017",,Paperback,view (with text),/book/show/28114525-the-best-american-short-stories-2016
1114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spoonbenders,"Gregory, Daryl*",1524734829,9781524734824,1524734829,unknown,3.91,"15,264","Jun 27, 2017","Jan 01, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This story of a family, the members of which have varying degrees of extraordinary powers like astral traveling, lie detecting, and foreseeing the futThis story of a family, the members of which have varying degrees of extraordinary powers like astral traveling, lie detecting, and foreseeing the future, has a warm heart but is stretched past its capabilities as a novel, overloaded with characters and subplots, bouncing around too much from character to character. And I thought the climax was predictable and was kind of mad at the very end. I did like some of the characters a lot, like Irene and Matty, so I'd say it might be worth a read if you're not looking for much emotional depth....more",Notes are private!,0,2,1,"Oct 07, 2017","Oct 15, 2017","Oct 07, 2017",,Audio CD,view (with text),/book/show/32827398-spoonbenders
1115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Happenstance: Two Novels in One About a Marriage in Transition,"Shields, Carol",0140179518,9780140179514,0140179518,416        pp,3.74,"1,473",1980,"Mar 01, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 04, 2017",,Paperback,view,/book/show/169150.Happenstance
1116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alias Grace,"Atwood, Margaret*",0385475713,9780385475716,0385475713,468        pp,4.04,"143,541","Sep 07, 1996",Dec 1996,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Four and a half stars.This novel, which is based on a true story of a woman convicted of murder, rests on a foundation of elegant, symbolic writing thFour and a half stars.This novel, which is based on a true story of a woman convicted of murder, rests on a foundation of elegant, symbolic writing that creates an atmosphere of sleepwalking or daydreaming through tragedy, and a struggle to recall (or a willfulness to repress) memories that are buried deep within the psyche. It has the usual frames of late 19th century novels, letters, recollections, conversations, and omniscient narrative that shifts from a first-person storytelling by Grace Marks that is split between her discussions with the psychiatrist Simon from talking directly to us readers without Simon as a filter. Then there are chapters that show Simon's correspondence (and emotional breakdown) and a third-person narrative of his time away from the examination room when he's not peppering Grace with vegetables and questions in a search for ""truth."" Grace's story seeps into Simon's psyche and breaks him down, too. All in all, a strong novel with lots to think about and to discuss....more",Notes are private!,0,4,1,"Sep 30, 2017","Oct 19, 2017","Sep 30, 2017",,Hardcover,view (with text),/book/show/72579.Alias_Grace
