,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kim's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Extra Man,"Ames, Jonathan",0671015583,9780671015589,0671015583,384        pp,3.73,"1,878","Aug 01, 1998","Jul 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is so funny and clever. The voice is really unique and the scenes with Louis (the young gentleman) and Harrison (the extra man) are really lThis book is so funny and clever. The voice is really unique and the scenes with Louis (the young gentleman) and Harrison (the extra man) are really like glittering jewels. Harrison is so much fun and I often laughed out loud while reading at some of their scenes. And it didn't hurt that Kevin Kline will be playing him in the film and is on the cover of my version as he is pitch perfect casting for this character. I loved how the tone of the novel, the ""young gentleman about Manhattan"" in the spirit of some classic novels, contrasted with the rather seedy nature of some of Louis' pursuits. Also, his sexual confusion was both dear and so very awkward. I really loved him and just wanted him to be happy - grab that transsexual and find love, young man!, I wanted to scream while reading. Still, I thought some of the, shall we say, 'sexier' parts of the novel actually went on a bit long. But I think that was just me wanting to get back to more scenes between Louis and Harrison. Overall, this is one of the more original novels I've read this year. ...more",Notes are private!,0,0,1,"Nov 28, 2010","Dec 22, 2010","Nov 28, 2010",,Paperback,view (with text),/book/show/96040.The_Extra_Man
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dash & Lily's Book of Dares        (Dash & Lily, #1)","Cohn, Rachel",0375866590,9780375866593,0375866590,260        pp,3.75,"97,401","Oct 26, 2010","Oct 26, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is my kind of YA novel - a delicious holiday treat with a deeper soul, a discussion about what it means to be the storytellers of our own lives. This is my kind of YA novel - a delicious holiday treat with a deeper soul, a discussion about what it means to be the storytellers of our own lives. I loved Lily - she was just such a refreshing teenager, so hopeful and full of love for the world around her. And I adored dreary Dash and rooted for both of them. Wonderful side characters in this. Some bawdy content but nothing gratuitous. What a fun book....more",Notes are private!,0,1,1,"Nov 12, 2010",Jan 2011,"Nov 08, 2010",,Hardcover,view (with text),/book/show/7741325-dash-lily-s-book-of-dares
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hold Still,"LaCour, Nina*",0525421556,9780525421559,0525421556,230        pp,4.00,"26,629","Sep 25, 2009","Oct 20, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A gorgeous novel - love, loss and the role of artistic energy in healing.",Notes are private!,0,0,1,"Nov 07, 2010","Nov 10, 2010","Nov 07, 2010",,Hardcover,view (with text),/book/show/6373717-hold-still
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Say Goodbye in Robot,"Standiford, Natalie*",0545107083,9780545107082,0545107083,288        pp,3.83,"8,522","Oct 01, 2009","Oct 01, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Love this. All of my friends who say, ""there's nothing really quirky or independent in YA lit right now""...look no further. This is wonderful, funny, Love this. All of my friends who say, ""there's nothing really quirky or independent in YA lit right now""...look no further. This is wonderful, funny, complex - you'll love it....more",Notes are private!,0,0,1,"Nov 07, 2010","Nov 12, 2010","Nov 07, 2010",,Hardcover,view (with text),/book/show/2741766-how-to-say-goodbye-in-robot
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Penguin Osbert in Love,"Kimmel, Elizabeth Cody*",0763630322,9780763630324,0763630322,48        pp,3.48,128,"Dec 08, 2008","Dec 08, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"We love Osbert in our family and were so happy to see him fall in love in this sequel. Beautiful, beautiful pictures and a sweet little story :)",Notes are private!,0,0,1,not set,not set,"Oct 24, 2010",,Hardcover,view (with text),/book/show/6164377-my-penguin-osbert-in-love
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thieves of Manhattan,"Langer, Adam*",1400068916,9781400068913,1400068916,259        pp,3.60,"1,671","Jul 09, 2010","Jul 13, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Genius. I loved this book. Such a wonderful rant on the publishing industry but also a small coming of age story with a main character I just adored (Genius. I loved this book. Such a wonderful rant on the publishing industry but also a small coming of age story with a main character I just adored (who has plenty of depth and back story) :). Plus, it has the best blurb of any book I've ever read on the front: ""A sly and cutting riff on the book-publishing world that is quite funny unless you happen to be an author, in which case this novel will make you consider a more sensible profesion - like being a rodeo clown, for example, or a crab fisherman in the Bering Sea."" Carl Hiaasen. Double genius. ...more",Notes are private!,0,0,1,"Oct 21, 2010","Nov 07, 2010","Oct 21, 2010",,Paperback,view (with text),/book/show/7670713-the-thieves-of-manhattan
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Juliet, Naked","Hornby, Nick",1594488878,9781594488870,1594488878,406        pp,3.50,"45,410",2009,"Sep 29, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I talk a lot about sensibilities connecting in writing, that idea that sometimes I read a book and I just feel like I share a frequency with that storI talk a lot about sensibilities connecting in writing, that idea that sometimes I read a book and I just feel like I share a frequency with that story. Somehow, there's a radio station tuned just to us. These kind of books make me smile a bunch, mostly because so many of the observations from the characters are observations I've made, so many of the characters do things or think things I've done and thought. Nick Hornby has always been this kind of author for me. Reading his novels for me feels cozy and safe and I know I'll laugh out loud (something I don't take for granted much anymore). Nick Hornby, like Jonathan Tropper, writes broken, sweet and funny characters. They are real and ordinary. They are not large characters - no spies, no world-trotting professors or movie stars. Even his (former) rock star in Tucker Crowe is middle-aged and concerned with school pick-up and prefers reading Dickens in the quiet of his own home. Hornby, like always, has a cool concept but not a huge plot (for the record, I love that about him). He creates interesting, often down on their luck characters and then sets about making us love them not because they heal or do grand things but mostly because they muddle through and this, somehow, charms me. In Juliet, Naked, Hornby gets back to his musical roots (this one I loved in the way I loved High Fidelity all those years ago), but in this novel, there's a wiser, older Hornby at play. ...more",Notes are private!,0,0,1,"Sep 16, 2010","Oct 21, 2010","Sep 16, 2010",,Hardcover,view (with text),/book/show/6224826-juliet-naked
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ender’s Game        (Ender's Saga, #1)","Card, Orson Scott",0812550706,9780812550702,0812550706,324        pp,4.31,"1,374,081","Jan 15, 1985","Sep 30, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 16, 2010",,Mass Market Paperback,view,/book/show/375802.Ender_s_Game
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brave New World,"Huxley, Aldous",0060929871,9780060929879,0060929871,268        pp,3.99,"1,855,435",1932,"Jan 01, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 16, 2010",,Paperback,view,/book/show/5129.Brave_New_World
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Olive Kitteridge        (Olive Kitteridge, #1)","Strout, Elizabeth*",0812971833,9780812971835,0812971833,286        pp,3.85,"236,083","Mar 25, 2008","Sep 30, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,What a lovely book. Reminds one to see the beauty in small worlds.,Notes are private!,0,0,1,not set,not set,"Jul 30, 2010",,Paperback,view (with text),/book/show/5552635-olive-kitteridge
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Commencement,"Sullivan, J. Courtney*",0307270742,9780307270740,0307270742,320        pp,3.42,"17,789","Jun 14, 2009","Jun 16, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For girls (ahem, sorry Smithies, I mean women) my age, this novel will ring true. A wonderful beach read, sure, but also a sly look at the evolution oFor girls (ahem, sorry Smithies, I mean women) my age, this novel will ring true. A wonderful beach read, sure, but also a sly look at the evolution of feminism for those of us with so many choices and options that we're inclined to feel as if we're always making the wrong one. I read this quickly, but thought about it for days......more",Notes are private!,0,0,1,"Jun 27, 2010","Jun 30, 2010","Jun 27, 2010",,Hardcover,view (with text),/book/show/6080420-commencement
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Major Pettigrew's Last Stand,"Simonson, Helen*",1400068932,9781400068937,1400068932,359        pp,3.90,"141,222",2010,"Mar 02, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,What a sweet read - very lovely and British-y. She has a wonderful sense of place in this story and I especially enjoyed the character of Mrs. Ali.,Notes are private!,0,0,1,"May 26, 2010","Jun 27, 2010","May 26, 2010",,Hardcover,view (with text),/book/show/6643090-major-pettigrew-s-last-stand
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Day for Night,"Reiken, Frederick",0316077569,9780316077569,0316077569,336        pp,3.64,863,2010,"Apr 26, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Reiken teaches in the creative writing program at Emerson in Boston and basically I wish I was twenty-two (and not the 36 year old mom who lives on thReiken teaches in the creative writing program at Emerson in Boston and basically I wish I was twenty-two (and not the 36 year old mom who lives on the wrong coast) so I could go to school full-time at the feet of this genius. This book is so complex and so compelling...well, let's just say he ties together a pretty remarkable story but it's his characters who shine, who jump off the page as fully realized, fully formed individuals even though they all aren't in the book for the whole way through. Wowza....more",Notes are private!,0,0,1,"May 12, 2010","Jul 30, 2010","May 12, 2010",,Hardcover,view (with text),/book/show/7530820-day-for-night
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sky=Empty,"Halebsky, Judy*",1930974914,9781930974913,1930974914,62        pp,4.19,16,"Mar 29, 2010","Mar 29, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 27, 2010",,Paperback,view,/book/show/7675463-sky-empty
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The More Difficult Beauty,"Fisk, Molly*",0917658361,9780917658365,0917658361,96        pp,4.50,14,"Mar 01, 2010","Mar 01, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 27, 2010",,Paperback,view,/book/show/7826319-the-more-difficult-beauty
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The History of Love,"Krauss, Nicole",0393328627,9780393328622,0393328627,255        pp,3.92,"135,690","May 17, 2005","May 17, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 21, 2010",,Paperback,view,/book/show/3867.The_History_of_Love
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Songs for a Teenage Nomad,"Culbertson, Kim*",1402243014,9781402243011,1402243014,256        pp,3.72,"1,374","Jun 01, 2007","Sep 01, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This is the new edition of my novel - out in Sept. 2010 from Sourcebooks Fire (yay!). I have a huge crush on the new cover. :-),Notes are private!,0,1,1,not set,not set,"Apr 01, 2010",,Paperback,view (with text),/book/show/7859818-songs-for-a-teenage-nomad
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shadow Tag,"Erdrich, Louise",0061536091,9780061536090,B007C1XX4K,255        pp,3.44,"8,127",2010,"Jan 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2010",,Hardcover,view,/book/show/6673172-shadow-tag
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Half Broken Things,"Joss, Morag",0440242444,9780440242444,0440242444,303        pp,3.60,"1,273",2003,"Jul 25, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm not usually one for crime/mystery type novels but this one was really psychological and well-written. Even as I was carried to a conclusion I knewI'm not usually one for crime/mystery type novels but this one was really psychological and well-written. Even as I was carried to a conclusion I knew had to come, I still found the end chilling. ...more",Notes are private!,0,0,1,"Mar 03, 2010","Mar 22, 2010","Mar 03, 2010",,Paperback,view (with text),/book/show/178083.Half_Broken_Things
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story of a Marriage,"Greer, Andrew Sean",0374108668,9780374108663,0374108668,195        pp,3.63,"8,004","Apr 29, 2008","Apr 29, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Don't be fooled by the slim size of this luminous book. What a beautiful meditation, full of surprises and heartbreak and light. It asks the question Don't be fooled by the slim size of this luminous book. What a beautiful meditation, full of surprises and heartbreak and light. It asks the question How well can we really know someone? Its poetic answer lies in a well-told, lyrical story of one marriage. This is art....more",Notes are private!,0,0,1,"Feb 20, 2010","Mar 03, 2010","Feb 20, 2010",,Hardcover,view (with text),/book/show/1972091.The_Story_of_a_Marriage
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Evolution of Calpurnia Tate        (Calpurnia Tate, #1)","Kelly, Jacqueline*",0805088415,9780805088410,0805088415,344        pp,3.99,"34,490",2009,2009,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 01, 2010",,Hardcover,view,/book/show/6202556-the-evolution-of-calpurnia-tate
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"This Way, Ruby!","Emmett, Jonathan*",140509026X,9781405090261,140509026X,32        pp,3.84,122,"Feb 03, 2006","Jan 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Like Ruby in Her Own Time, this book follows sweet Ruby - who doesn't always race ahead with the crowd. In this particular adventure, Ruby's ""stoppingLike Ruby in Her Own Time, this book follows sweet Ruby - who doesn't always race ahead with the crowd. In this particular adventure, Ruby's ""stopping to smell the flowers"" appreciation of her journey (rather than being obsessed with her outcome) actually helps to save the day!...more",Notes are private!,0,1,1,not set,not set,"Feb 01, 2010",,Paperback,view (with text),/book/show/706694.This_Way_Ruby_
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,North of Beautiful,"Chen, Justina*",0316025054,9780316025058,0316025054,373        pp,3.92,"35,512","Feb 01, 2009","Feb 01, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 13, 2010","Jan 20, 2010",,Hardcover,view,/book/show/3238153-north-of-beautiful
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Ain't Gonna Paint No More!,"Beaumont, Karen",0152024883,9780152024888,0152024883,32        pp,4.27,"11,765","Apr 01, 2005","Apr 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 19, 2010",,Hardcover,view,/book/show/659759.I_Ain_t_Gonna_Paint_No_More_
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Faking 19,"Noel, Alyson*",0312336330,9780312336332,0312336330,224        pp,3.44,"2,867","Mar 01, 2005","Mar 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 17, 2010",,Paperback,view,/book/show/385415.Faking_19
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cruel Summer,"Noel, Alyson*",0312355114,9780312355111,0312355114,229        pp,3.55,"3,673","May 27, 2008","May 27, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 17, 2010",,Paperback,view,/book/show/2119375.Cruel_Summer
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Art Geeks and Prom Queens,"Noel, Alyson*",0312336365,9780312336363,0312336365,240        pp,3.61,"3,275","Sep 01, 2005","Sep 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 17, 2010",,Paperback,view,/book/show/493566.Art_Geeks_and_Prom_Queens
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let the Great World Spin,"McCann, Colum*",1400063736,9781400063734,1400063736,351        pp,3.95,"104,956","Jun 16, 2009","Jun 23, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is one of the most profound, beautiful books I have ever read. Even in all the bleak, fragile lives, McCann finds beauty - in fact, one of the grThis is one of the most profound, beautiful books I have ever read. Even in all the bleak, fragile lives, McCann finds beauty - in fact, one of the great themes of this book is that it is both in our separateness and connectedness that we find beauty and meaning. We find our own niche, our own story, our own loss, love, joy. McCann must have twelve different point of views and each is rendered pure and clear. He is a master of language but more than his craft, he really sees people and finds a way to catch the beauty and sadness and peace in each moment. Savor it slowly, like poetry....more",Notes are private!,0,2,1,"Jan 17, 2010","Feb 08, 2010","Jan 17, 2010",,Hardcover,view (with text),/book/show/5941033-let-the-great-world-spin
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Six Rules of Maybe,"Caletti, Deb*",1416979697,9781416979692,1416979697,336        pp,3.66,"4,236","Mar 16, 2010","Mar 16, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2010",,Hardcover,view,/book/show/6598461-the-six-rules-of-maybe
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Velva Jean Learns to Drive        (Velva Jean, #1)","Niven, Jennifer*",0452289459,9780452289451,B002SB8PIS,404        pp,3.92,"4,699","May 04, 2009","Jul 28, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A lovely historical and regional look at (as the metaphor of the title suggests) following one's dreams; however, I think it even better explores the A lovely historical and regional look at (as the metaphor of the title suggests) following one's dreams; however, I think it even better explores the mentors and support systems we have in our lives who push us that direction (as well as those who hold us back). This would be a really nice book to read with teenagers....more",Notes are private!,0,0,1,not set,"Jan 12, 2010","Jan 08, 2010",,Paperback,view (with text),/book/show/6193902-velva-jean-learns-to-drive
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When You Reach Me,"Stead, Rebecca",0385737424,9780385737425,0385737424,199        pp,4.08,"110,388","Jul 14, 2009","Jul 14, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2010",,Hardcover,view,/book/show/5310515-when-you-reach-me
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ivy and Bean Break the Fossil Record        (Ivy & Bean #3),"Barrows, Annie",0811856836,9780811856836,0811856836,132        pp,4.12,"5,681","Aug 31, 2007","Aug 31, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Hardcover,view,/book/show/108981.Ivy_and_Bean_Break_the_Fossil_Record
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ivy and Bean and the Ghost That Had to Go        (Ivy & Bean #2),"Barrows, Annie",0811849112,9780811849111,0811849112,128        pp,4.09,"6,016","Mar 01, 2006","Mar 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/108979.Ivy_and_Bean_and_the_Ghost_That_Had_to_Go
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ivy and Bean        (Ivy & Bean, #1)","Barrows, Annie",0811849090,9780811849098,0811849090,120        pp,3.96,"16,757",2006,"Apr 19, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My five year old is in love with Ivy and Bean and their adventures!! Bean is sassy and loud; Ivy is quiet but has her own funny streak. Together, theyMy five year old is in love with Ivy and Bean and their adventures!! Bean is sassy and loud; Ivy is quiet but has her own funny streak. Together, they are fun, fun, fun....more",Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view (with text),/book/show/108980.Ivy_and_Bean
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Penguin Osbert,"Kimmel, Elizabeth Cody*",0763616990,9780763616991,0763616990,40        pp,4.10,739,"Jul 01, 2004","Sep 09, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A sweet little story about being careful what you wish for but also about how we must be responsible for what we create.,Notes are private!,0,0,1,not set,not set,"Dec 29, 2009",,Hardcover,view (with text),/book/show/1343084.My_Penguin_Osbert
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hinky-Pink: An Old Tale,"McDonald, Megan",0689875886,9780689875885,0689875886,48        pp,3.72,327,"Sep 09, 2008","Sep 09, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My daughter loved this (and not just because the character's name is ""Anabel, Alas not Anabella"" - though it was a thrill for my Anabella to see her nMy daughter loved this (and not just because the character's name is ""Anabel, Alas not Anabella"" - though it was a thrill for my Anabella to see her name in print (and spelled her way!). It's a whimsical little story that plays on a few of the old fairytales with a fresh, funny voice....more",Notes are private!,0,0,1,not set,not set,"Dec 28, 2009",,Hardcover,view (with text),/book/show/2896652-the-hinky-pink
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Adoration of Jenna Fox        (Jenna Fox Chronicles, #1)","Pearson, Mary E.*",0805076689,9780805076684,0805076689,266        pp,3.69,"51,723","Apr 29, 2008","Apr 29, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 17, 2010","Dec 15, 2009",,Hardcover,view,/book/show/1902241.The_Adoration_of_Jenna_Fox
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Polar Express,"Van Allsburg, Chris",0395389496,9780395389492,0395389496,32        pp,4.32,"240,686","Oct 28, 1985",2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Magical. I just want to say for the record that I think the world would be a better place if more people still heard the jingle.,Notes are private!,0,0,1,not set,not set,"Dec 04, 2009",,Hardcover,view (with text),/book/show/420282.The_Polar_Express
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Earth Is Painted Green: A Garden of Poems About Our Planet,"Brenner, Barbara",0590451359,9780590451352,0590451359,81        pp,3.63,35,Mar 1994,"Jan 01, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lovely, lovely poetry book - my daughter's teacher is using it in class right now. Lovely, lovely poetry book - my daughter's teacher is using it in class right now. ...more",Notes are private!,0,0,1,not set,not set,"Dec 04, 2009",,Paperback,view (with text),/book/show/748436.The_Earth_Is_Painted_Green
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Year of the Flood        (MaddAddam, #2)","Atwood, Margaret*",0385528779,9780385528771,0385528779,431        pp,4.06,"124,787","Sep 22, 2009","Sep 22, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2009",,Hardcover,view,/book/show/6080337-the-year-of-the-flood
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beach Trip,"Holton, Cathy*",0345505999,9780345505996,0345505999,406        pp,3.76,"6,471","Jan 01, 2009","May 12, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2009",,Hardcover,view,/book/show/6325827-beach-trip
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Await Your Reply,"Chaon, Dan*",0345476026,9780345476029,0345476026,324        pp,3.54,"15,860","Aug 25, 2009","Aug 25, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2009",,Hardcover,view,/book/show/6251222-await-your-reply
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hotel on the Corner of Bitter and Sweet,"Ford, Jamie*",0345505344,9780345505347,0345505344,300        pp,4.04,"300,087","Jan 27, 2009","Oct 06, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2009",,Paperback,view,/book/show/6419614-hotel-on-the-corner-of-bitter-and-sweet
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Week in December,"Faulks, Sebastian",0091794455,9780091794453,B007YTIKWA,392        pp,3.27,"9,704",2009,"Oct 04, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2009",,Hardcover,view,/book/show/6378740-a-week-in-december
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Home,"Robinson, Marilynne",0312428545,9780312428549,0312428545,336        pp,4.04,"27,641","Sep 02, 2008","Sep 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2009",,Paperback,view,/book/show/6550115-home
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Children's Book,"Byatt, A.S.",0307272095,9780307272096,0307272095,675        pp,3.67,"18,126",2009,"Oct 06, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2009",,Hardcover,view,/book/show/6280379-the-children-s-book
