,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ana's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
483,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pierced        (Henning Juul, #2)","Enger, Thomas",1451616481,9781451616484,1451616481,439        pp,3.91,"1,420",2011,"Oct 02, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Opa! Ovaj serijal je stvarno sve bolji i bolji. Nakon pomalo mlakog, iako obećavajućeg prvog dijela serijala o Henning Juulu, moram priznati da je druOpa! Ovaj serijal je stvarno sve bolji i bolji. Nakon pomalo mlakog, iako obećavajućeg prvog dijela serijala o Henning Juulu, moram priznati da je drugi opipljivo bolji. Priča je odlična, isprepliću se ubojstva, a uz to sve konačno se postavlja pitanje strašnog požara u kojem je Juulu poginuo sin, a on ostao unakažen. Da li se radilo o slučajnom požaru ili ga je netko podmetnuo? Stvari postaju osobne.Strašno mi se dopada Juul kao glavni lik. Ima gotovo djetinju radoznalost i privlače ga zagonetke, a makar ponekad hoda po rubu zakona on je izuzetno moralan. Plus, baš je topla osoba. Zgodno je gledati kako okreće razgovore na svoj mlin, kako mu se zatvoreni ljudi i službenici otvaraju iako je novinar. Gotovo me podsjeća na legendarnog i briljantnog Columba. Kroz priču mu je i smisao za humor polako isplivao na površinu. Kako je priča odmicala dobila sam bolji uvid u osobu koja je Juul bio prije tragične nesreće i ta osoba mi se zbilja svidja. [image]Plus, velik dio snage romana je u Juulovim odnosima s ljudima oko sebe, osobito odnos s Iverom Gundersenom, kolegom novinarom koji trenutno živi s Norom, Henningovom bivšom ženom. Stvorila se tu jedna neočekivana pajdašija koja me baš razveselila.Ukratko, ovaj serijal mi polako postaje onaj krimi serijal kojem ću se vraćati kad god se zaželim lagane napetice s likovima koje smatram prijateljima. Jedva čekam pročitati ""Unakaženog"", a bome i sve ostale u serijalu....more",Notes are private!,0,3,1,"Aug 10, 2018","Aug 13, 2018","Aug 10, 2018",,Paperback,view (with text),/book/show/13547299-pierced
484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Pale View of Hills,"Ishiguro, Kazuo*",,,,183        pp,3.79,"34,623",1982,"Mar 03, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"[image]Teško mi je pisati o ovakvim knjigama. Na kraju dana, ja ipak pišem samo privatne knjiške osvrte koji su vrlo subjektivni. Nisam književna krit[image]Teško mi je pisati o ovakvim knjigama. Na kraju dana, ja ipak pišem samo privatne knjiške osvrte koji su vrlo subjektivni. Nisam književna kritičarka. Obični sam knjiški moljac. A ovo je tip knjige koja možda nije za široku publiku. Ishiguro je slojeviti autor i za njega treba strpljivosti. Moram priznati, iako mi se njegov roman Never Let Me Go svidio, ostale naslove sam pustila za neka druga vremena kada ću biti zreliji čitač. Tu spada i “Pokopani div” – prvi roman ovog majstora pisca izdan u Mitopeji. Taj me roman brzo iscrpio i, koliko god osjećam da je vrijedan čitanja, nemam još dovoljno stamine za njega. I to mi je skroz u redu, jer volim kad naidjem na naslove za koje još trebam sazreti.No, Blijed pogled na bregove je puno jednostavnija knjiga od Pokopanog diva. Ipak mu je to debitantski roman. On je kraći, koncizniji, s puno manje opisa, a više dijaloga (praksa koju je Ishiguro svjesno mijenjao u kasnijim radovima). I dirnuo me. Duboko.Kazuo Ishiguro (1954.) je porijeklom iz Japana, ali odrastao je u Engleskoj. Ipak, pisanje ga je tematski odvuklo u Japan koji intimno poznaje kroz najbližu obitelj, ali nikad nije sâm kulturološki srastao s njim. Kroz priču, i to kroz dva različita vremenska razdoblja, pratimo mladu trudnu Etsuko, te stariju Etsuko, netom nakon što joj je starija kćer Keiko počinila samoubojstvo.Autor kroz ovu knjigu progovara o nekim zahtjevnijim temama… Izmedju ostaloga, bavi se optimizmom i promjenama. Nagasaki, grad u kojem je dobar dio ove knjige smješten, obilježen je nuklearnim napadom. Ipak, nova generacija ne gubi optimizam. Guraju dalje u bolju budućnost, ali i u neke nove vrijednosti. Ishiguro prekrasno opisuje taj sraz generacija, a entuzijazam nove mladeži je apsolutno zarazan! Također, dirljivo opisuje njihovu težnju da izgrade novi svijet na ruševinama kroz koje su i sami hodali bosi.Isto tako, Ishiguro lagano, ali konkretno dotiče i politiku. Tu su očevi kao predstavnici generacije koju treba poštovati, ali i pritom jasno naglasiti da su njihovi postupci doveli do rata koji ih je sve oštetio. Reći očevima da su u krivu… wow. To je univerzalno teško svim generacijama koje su IKAD živjele, a toliko je bitno da bi društvo iole napredovalo. Ishiguro je prije svega humanist teške kategorije i to prekrasno potvrđuje ne samo u ovoj knjizi, nego i u savjesnom govoru povodom primanja Nobelove nagrade za književnost za 2017. godinu, a koji je uključen i u ovo izdanje.Toplina kojom pristupa ovoj temi, prije svega sagledavajući kompleksnost svake osobe bez obzira na njegove političke stavove je nadahnjujuća, osobito u ovo doba u kojem se ponekad čini kao da se samo međusobno optužujemo i svadjamo. Najbolji primjer toga je Etsukin svekar, umirovljeni gospodin kojeg ona iznimno poštuje i kojeg voli kao vlastitog oca. Njihovi topli i duhoviti razgovori bili su mi najdraži u knjizi. Obožavala sam tog starca, pa ipak… kroz priču saznajemo da je kao utjecajan učitelj imao izuzetno nepovoljne stavove i utjecao je na društvo koje je zbog takvih ideja otišlo u nacionalizam, u fašizam te u krvavi rat na krivoj strani povijesti.Ishiguro progovara i o mentalnoj bolesti. Toliko minuciozno opisuje likove koji pate od mračnih raspoloženja, deluzija ili čak teške depresije. Bilo je to bolno za čitati, ali Ishiguro i toj temi pristupa s obiljem empatije. Čitajući o djevojčici koja pati uz majku koja nije dobra majka, toj usamljenoj djevojčici bez oca i bez prijatelja – ta djevojčica predstavlja sve što je slomljeno u Japanu napadnutim na najgori mogući način. Ona smatra da je jedino njezini mačići razumiju, njoj su ti mačići sve na svijetu jer je premlada, a pretužna da bi ju doista vidjeli i odrasli u njezinom životu – odrasli koji su presebični da bi se tom senzibilnom i inteligentnom djetetu uopće posvetili. To je djevojčica koja u prijelomnom momentu knjige ostaje bez tih mačića. Bože, koja srceparajuća tuga… Ta djevojčica zrcali i Etsukinu kćer Keiko koju u tim trenucima još nosi u trbuhu, a koja će se desetljećima poslije ubiti u svom samotnom stanu u Engleskoj.Kroz cijelu knjigu proteže se osjećaj prikrivene strave. Kao neki mračni triler u kojem samo čekaš da se dogodi neka zbilja strašna tragedija. No, Ishiguru ne pada na pamet napisati još jedan zaboravljivi triler. Njega prije svega zanima ljudsko i stvarno, koliko god to nadrealno opisivao. A ljudski je da stvari ponekad budu prikriveno stravične bez konkretnog vrhunca. To je život. Kraj knjiga to najbolje pokazuje – kao zreli maslačak kojeg je Ishiguro otpuhnuo u vjetar.Na vrlo intimnoj razini, Blijed pogled na bregove uspjela mi je dodirnuti znatiželju, intelekt, ali prije svega mi je dodirnula dušu – moju dušu koja je dubinski melankolična od kad znam za sebe. Ova knjiga mi je pokazala da ne samo da nisam sama u tim emocijama, nego da je melankolija lijepa i često izuzetno vrijedna te da čak i uz nju mogu izgraditi bezrezervni optimizam u bolje i vedrije sutra, bez obzira na to što taj optimizam, realno, uvijek bude vedriji u našim glavama nego što doista stvari ispadnu na kraju. Ipak, nikad se ne zna. Sve je to život. Sve je to blijed pogled na stare brežuljke, na trenutne, naizgled neprohodne, planine, ali i na neke nove bregove koji me tek čekaju u budućnosti.Originalni osvrt možete pročitati ovdje: https://knjigesumojsvijet.com/2018/08......more",Notes are private!,0,16,1,"Aug 07, 2018","Aug 09, 2018","Aug 07, 2018",,Paperback,view (with text),/book/show/28920.A_Pale_View_of_Hills
485,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Deception Point,"Brown, Dan*",0552161241,9780552161244,0552161241,585        pp,3.75,"664,726",2001,"Jan 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2018",,Paperback,view,/book/show/7557452-deception-point
486,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mountain Between Us,"Martin, Charles*",0307888304,9780307888303,0307888304,336        pp,4.20,"54,306","Jun 01, 2010","Jun 28, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2018",,Paperback,view,/book/show/9636098-the-mountain-between-us
487,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Time to Kill,"Grisham, John*",0375433503,9780375433504,0375433503,784        pp,4.11,"801,166",1989,"Oct 05, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2018",,Hardcover,view,/book/show/914914.A_Time_to_Kill
488,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,She's Come Undone,"Lamb, Wally*",0613033205,9780613033206,0613033205,465        pp,3.91,"346,412","Aug 24, 1992","Dec 01, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2018",,School & Library Binding,view,/book/show/831338.She_s_Come_Undone
489,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hearts in Atlantis,"King, Stephen*",0340818670,9780340818671,0340818670,640        pp,3.85,"95,895","Sep 14, 1999",2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2018",,Paperback,view,/book/show/11602.Hearts_in_Atlantis
490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Passage to India,"Forster, E.M.",0140180761,9780140180763,0140180761,368        pp,3.68,"80,336",1924,"Oct 03, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2018",,Paperback,view,/book/show/280682.A_Passage_to_India
491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"61 Hours        (Jack Reacher, #14)","Child, Lee*",0385340583,9780385340588,0385340583,383        pp,4.12,"90,036","Mar 18, 2010","May 18, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2018",,Hardcover,view,/book/show/6977769-61-hours
492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crossfire,"Francis, Dick",1445854678,9781445854670,1445854678,0        pp,3.90,"5,599","Aug 17, 2010","Feb 07, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2018",,Hardcover,view,/book/show/11878824-crossfire
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Lincoln Lawyer        (The Lincoln Lawyer, #1; Harry Bosch Universe, #16)","Connelly, Michael*",0316734934,9780316734936,0316734934,404        pp,4.21,"235,707","Oct 03, 2005","Oct 03, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2018",,Hardcover,view,/book/show/79884.The_Lincoln_Lawyer
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Pilgrim,"le Carré, John",0394588428,9780394588421,0394588428,335        pp,4.00,"7,864","Dec 25, 1990","Dec 25, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2018",,Hardcover,view,/book/show/595442.The_Secret_Pilgrim
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Assassin        (Tommy Carmellini #3),"Coonts, Stephen",0312323573,9780312323578,,341        pp,4.00,"2,412",unknown,"Aug 05, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2018",,Hardcover,view,/book/show/377418.The_Assassin
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Snowblind        (Dark Iceland, #1)","Jónasson, Ragnar*",,,,300        pp,3.55,"22,350",2010,"Apr 20, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"[image]Iskreno, nisam znala što bih očekivala od “Snježnog sljepila” autora Ragnara Jónassona. Još jedan triler u moru trilera? Vjerojatno. Ipak, priv[image]Iskreno, nisam znala što bih očekivala od “Snježnog sljepila” autora Ragnara Jónassona. Još jedan triler u moru trilera? Vjerojatno. Ipak, privukla me, ako ništa drugo, svojom tematikom snijega u ovom ljetnom razdoblju godine kada nam je snijeg u potpunosti apstraktan.Na kraju, nisam toliko dobila triler (iako ima snažnih elemenata tog žanra), ali dobila sam dobar agatokristijevski krimić smješten na sâm sjever Islanda, tik ispod Arktičkog kruga.Ari Thór mlad je i izuzetno zelen policajac, koji je ostavio studij teologije da bi ipak upisao Policijsku Akademiju. Dobiva poziv iz Siglufjörðura za posao na dvogodišnjoj poziciji koju nerado prihvaća, ostavljajući djevojku u Reykjaviku.Nije lako raditi kao stranac policajac u mjestu kao sto je Siglufjörður. Svi sve znaju, vrijede neka interna pravila, a Ari je dotepenec kojeg nitko ne shvaća previše ozbiljno. Najbitnije, svi su navikli na surove uvjete zime u tom mjestu s jednim pristupnim tunelom koji je za vrijeme čestih snježnih oluja većinom zatrpan, i Ari Thór ovu zimu jako teško podnosi. Tu je i vječna noć i sve to nimalo dobro ne utječe na našeg mladog junaka. Njegova klaustrofobija je gotovo opipljiva i pojačava se kako radnja odmiče. Bilo je momenata kada se i sama nisam osjećala ugodno proživljavajući ove emocije s Arijem.Naravno, u gradu u kojem se nikad ništa ne dogadja, u kratkom roku dogodi se nekoliko incidenata sumnjivih okolnosti – smrt poznatog autora te krvavi napad na jednu ženu. Puno je sumnjivaca, malo je dokaza, a glavni detektiv ne može vjerovati da bi se u ovoj maloj, predvidljivoj zajednici moglo dogoditi ubojstvo. Zanimljivo je ovo društvance u gradu, autor svakog lika ukratko predstavi, dajući nam pozadinu i opravdanje za njihove postupke. Po tim ormarima ima svakakvog prljavog rublja.Moram priznati da je osvježenje imati glavnog karaktera u ovakvom tipu knjige koji je svježe izašao s Policijske Akademije. On tek ima sazreti u kultnog istražitelja. Ariju policijski instinkti sjajno klikaju, no još je neiskusan, puno griješi, a muči se i s vlastitom mračnom i misterioznom prošlošću (vrlo mlad ostao je bez oba roditelja), s privatnim ljubavnim dilemama, te s cijelim fjordom u kojem se zapravo ne osjeća istinski dobrodošao.Knjiga kao da je napisana u natuknicama, ponekad sam imala osjećaj kao da cijela poglavlja fale. Knjiga ima ritam koji ubrzava prema kraju i kao čitatelj očekivala sam veliki vrhunac kada se sve sazna u jednom velikom i uzbudljivom potezu. Kraj, nažalost, ipak nije bio toliko bombastičan, ali je profunkcionirao na jedan drugi način – kao uvod u nove pustolovine i nove knjige u ovome serijalu.Na početku osvrta spomenula sam da knjiga podsjeća na djela Agathe Christie – kultne autorice kriminalističkih romana. Nije me stoga iznenadio podatak da autor Ragnar Jónasson radi i kao prevoditelj te je preveo čak četrnaest romana ove autorice na islandski. Autor ima uzore u Agathi Christie te u modernim skandinavskim autorima trilera, a to je izuzetno moćna kombinacija. “Snježno sljepilo” sam brzo pročitala i osobno mi je baš dobro sjela kao nešto drugačije, zabavno i obećavajuće. Radujem se prijevodima i ostalih knjiga u ovome serijalu.Originalni osvrt možete pročitati ovdje: https://knjigesumojsvijet.com/2018/08......more",Notes are private!,0,9,1,"Aug 04, 2018","Aug 05, 2018","Aug 04, 2018",,Kindle Edition,view (with text),/book/show/25067569-snowblind
497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sve njezine tajne,"Robotham, Michael*",,9789533437361,,448        pp,4.02,"38,875","Jul 11, 2017",2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2018",,Paperback,view,/book/show/41021118-sve-njezine-tajne
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mutna voda        (Detective Erika Foster #3),"Bryndza, Robert*",,9789533437248,,336        pp,4.26,"22,976","Oct 20, 2016",2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2018",,Paperback,view,/book/show/40215043-mutna-voda
499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Srž zla,"D'Andrea, Luca",,9789533437279,,376        pp,3.59,"4,817","Jun 21, 2016",Jul 2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2018",,Paperback,view,/book/show/41021162-sr-zla
500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guernsey Literary and Potato Peel Pie Society,"Shaffer, Mary Ann",,,B0015DWJX2,322        pp,4.19,"752,837","Jul 29, 2008","Jul 29, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 01, 2018",,Kindle Edition,view,/book/show/40787340-the-guernsey-literary-and-potato-peel-pie-society
501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cat’s Eye,"Atwood, Margaret*",0385491026,9780385491020,0385491026,462        pp,3.94,"68,284",Sep 1988,1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2018",,Paperback,view,/book/show/51019.Cat_s_Eye
502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blind Assassin,"Atwood, Margaret*",,,,637        pp,3.96,"155,483",Sep 2000,"Sep 03, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 31, 2018",,Paperback,view,/book/show/78433.The_Blind_Assassin
503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ghosted,"Walsh, Rosie",0525522778,9780525522775,0525522778,337        pp,3.75,"94,683","May 01, 2018","Jul 24, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2018",,Hardcover,view,/book/show/36464087-ghosted
504,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sweet Addiction        (Sweet Addiction, #1)","Daniels, J.*",,,B00K2GAUC0,289        pp,4.03,"29,580","May 02, 2014",Jan 2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Oct 13, 2018","Oct 26, 2018","Jul 31, 2018",,Kindle Edition,view,/book/show/37977679-sweet-addiction
505,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alias Grace,"Atwood, Margaret*",0385475713,9780385475716,0385475713,468        pp,4.04,"143,540","Sep 07, 1996",Dec 1996,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"[image]Grace Marks je bila irsko kanadska sluškinja, rodjena 1828. godine, i 1943. godine osudjena je za ubojstvo svog poslodavca Thomasa Kinneara, te[image]Grace Marks je bila irsko kanadska sluškinja, rodjena 1828. godine, i 1943. godine osudjena je za ubojstvo svog poslodavca Thomasa Kinneara, te njegove domaćice Nancy Montgomery. Cijelo sudjenje je bilo izuzetno kontroverzno i vrlo poznato u javnosti koja je rado debatirala o tome da li je Grace zločin učinila svojom voljom ili je bila pod utjecajem Jamesa McDermotta, te zapravo nevina.Iako su oboje proglašeni krivima (osudjeni su na smrt), jedino je McDermott na kraju i završio na vješalima. Grace je, zaslugom mladog, ali spretnog odvjetnika, pomilovana te osudjena na doživotnu robiju.Ukratko, ovo su okolnosti stvarnog slučaja iz 19. stoljeća, a koji je inspirirao Margaret Atwood da na temelju njega napiše “Alias Grace” – jednu od svojih najprihvaćenijih knjiga.I upravo je ovoj autorici svojstveno da iz jednog poprilično jasnog sudskog slučaja kao što je ovaj upravo kritički sagleda, analizira i napiše svoju verziju priče koji ne govori samo o ubojstvima i krivicama, nego, kao posveta jednom vremenu, ispiše stranice i stranice slojevite analize kako društva tako i pojedinaca. Ta analiza je fantastična, čak i mistična, i cijelo me vrijeme držala na rubu stolice/kreveta/plaže/balkona ili gdje god sam već čitala ovu knjigu.Glavni dio priče odvija se godinama nakon što je Grace osudjena na doživotni zatvor. Micali su je iz kaznionice u ludnicu, pa opet u kaznionicu, da bi s vremenom bila “iznajmljivana” za svakodnevni rad kao sluškinja bogatoj obitelji (praksa popularna u to vrijeme), a koja se zalaže za njezinu nevinost i prijevremeno oslobođenje. Obitelj poziva doktora Simona Jordana, liječnika novog smjera medicine, koji se specijalizirao za napredne (i humanije) tehnike rada s mentalnim bolesnicima, kako bi kroz rad s Grace došao do istine – da li je Grace nevina ili kriva, odnosno da li je mentalno bolesna ili je ipak svjesno sudjelovala u tim zločinima. Kroz razgovore s njim Grace se otvara i detaljno progovara o svojem teškom životu koji je prethodio ubojstvima.Tko je uopće Grace Marks? Već i sam naslov “Alias Grace” govori da nije tu sve kako se isprva čini.Grace Marks je, meni osobno, jedna od najdražih likova ikad napisanih. Kada Grace govori o svom životu, nemoguće joj je ne vjerovati. Ne moguće ju je ne smatrati slatkom, iskrenom, dragom, jednostavnom, realnom, ranjivom, mudrom i nepravedno osuđenom. Ipak, nešto u našoj Grace, kao i u vremenu u kojem se roman odvija, opasno ne štima.Toliko puta tijekom priče sama Grace spomene umjetnost vezanja popluna (tzv. quilt). Sama poglavlja knjige naslovljena su nazivima tih pokrivača. Tu je genijalnost i slojevitost velike spisateljice kao što je Atwood. Ona nevjerojatno strpljivo veze i veze ovu priču, baš kao što Grace plete svoje poplune. Atwood sastavlja roman od komadića nekih starijih (pa i novijih) priča, likova, ideja i situacija. I često unutar tog vezivanja ni mi, kao ni neki likovi unutar knjige, nismo sigurni što je tu istina, a što je tek uvjerljivo ispričana laž.No, tri trokuta na mom Stablu bit će drugačija. Jedan će biti bijeli, po podsuknji koju sam dobila od Mary Whitney i koju još imam; jedan će biti blijedožut, po zatvorskoj spavaćici koju sam izmolila kad sam odande otišla. A treći će biti od našivenog komada pamučne tkanine s ružičastim i bijelim cvjetnim uzorkom izrezanog s Nancyne haljine koju je ona imala na sebi kad sam došla u kuću gospodina Kinneara i koju sam nosila na trajektu za Lewiston kad sam bježala.Cjelovitost romana se nazire tek na samome kraju, kada sve postane jasno – kada shvatimo da svi ti sitni strpljivi vezovi tvore veću sliku. A ta slika je izuzetna, bogata, odvažna, prekrasna i nevjerojatno relevantna čak i za naše moderno doba.Problematika nepravde, klasnih razlika, praznovjerja, spiritualizma, seksualnosti, religije, novih znanosti, feminizma, a i šovinizma – sve to ispunjava stranice ovog fantastično napisanog i istraženog romana. Atwood svemu dodaje i njoj specifičan ironijski odmak čineći ovu knjigu neodoljivim čitalačkim iskustvom.Ima zatvora u kojima te drže godinama, a da ne vidiš ni drveta, ni konja, ni ljudsko biće. Neki kažu da je to dobro za ten.Jako me se dojmila ova knjiga. Znam da nije za svakog čitatelja, ali mene je izuzetno potresla, zamislila, opčinila i zabavila. Nadam se da će i vas.Originalni osvrt možete pročitati ovdje: https://knjigesumojsvijet.com/2018/08......more",Notes are private!,0,16,1,"Jul 31, 2018","Aug 23, 2018","Jul 31, 2018",,Hardcover,view (with text),/book/show/72579.Alias_Grace
