,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Joseph's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sun Also Rises,"Hemingway, Ernest",,,,189        pp,3.79,"444,828","Oct 22, 1926",1957,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One of my favorite novels. Always in my top five lists of all time. The novel that I have probably read the most times. Hemingway is what I like to caOne of my favorite novels. Always in my top five lists of all time. The novel that I have probably read the most times. Hemingway is what I like to call a ""thinking man's author."" Unless you are willing to think beyond the written word you will never fully appreciate the brilliance of Mr. Hemingway. In ""The Sun Also Rises"" and ""A Farewell to Arms""(not to mention his great short stories) this concept of thinking beyond the written word is most prevalent and most masterfully displayed. Every single character in ""The Sun Also Rises""is a mystery and, after finishing the novel, one is left thinking ""I wonder what happened next to that character.""Lady Ashley is my favorite female character in all of literature. She is real, uncompromising, and yet a mystery to the very end. She is a siren with a heart or maybe without a heart?Hemingway, unlike such great authors as Lawrence, Proust, Dickens, Tolstoy and Fitzgerald, could describe a scene, a setting, using half the words that these wonderful writers would use and yet be as poignant and vivid as any writer. His descriptions of the bull fights at Pamplona and the fiesta are chilling and as splendid as anything I have had the pleasure to read.Tomorrow, July 2, marks the day Hemingway died. He once said, ""The only thing a person takes with him when he dies, is what he left behind"" and in his case he left behind brilliant novels and masterful short stories that never fail to amaze and astonish me....more",Notes are private!,0,4,1,"Jun 28, 2018",Jul 2018,"Jun 28, 2018",,Paperback,view (with text),/book/show/3876.The_Sun_Also_Rises
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don Juan,"Byron, Lord",0140424520,9780140424522,0140424520,584        pp,3.78,"8,438",1819,"Mar 29, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It should come as no surprise to anyone who knows me that I would give this poem the highest rating. Lord Byron's ""Don Juan"" is the greatest piece of It should come as no surprise to anyone who knows me that I would give this poem the highest rating. Lord Byron's ""Don Juan"" is the greatest piece of writing I have ever read. It is my favorite piece of writing. I like it better than Joyce's ""A Portrait of an Artist as a Young Man"" and Conrad's ""Heart of Darkness."" Any serious student of literature, who has not already read this masterpiece, needs to read this sublime piece of writing. I have read it enormous times and have always learned something new and never do I fail to marvel at its brilliance, beauty, and wit....more",Notes are private!,0,9,1,"Jun 25, 2018","Jun 25, 2018","Jun 25, 2018",,Paperback,view (with text),/book/show/78249.Don_Juan
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heart of the Matter,"Greene, Graham",0099478420,9780099478423,0099478420,272        pp,3.97,"29,159",1948,"Nov 02, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Graham Greene's ""The Heart of The Matter"" is a poignant, exceptionally well written book that looks into the flawed, deeply religious beliefs, of a deGraham Greene's ""The Heart of The Matter"" is a poignant, exceptionally well written book that looks into the flawed, deeply religious beliefs, of a deputy Police Commissioner in the British Police force patrolling a West African colony during World War 2. The setting, like so many of Mr. Greene's novel, is exotic and the harsh climate of this African colony is a major and an enthralling character all itself. The book is highly descriptive and the author weaves it wonderfully into the narrative. It lists at a little over 250 pages, but it is more like a 350 page book. I strongly recommend this book, but I warn that this is not a book to be rushed through. It is a deep and penetrating look at religion and colonization and it leaves the reader pondering many important issues that are as relevant today as the day this wonderful novel was published. ...more",Notes are private!,0,2,1,"Jun 22, 2018","Jun 28, 2018","Jun 22, 2018",,Paperback,view (with text),/book/show/3692.The_Heart_of_the_Matter
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Up at the Villa,"Maugham, W. Somerset",0099478323,9780099478324,0099478323,128        pp,3.74,"6,900",1941,2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"W. Somerset Maugham's, ""Up at The Villa"" is a wonderful, entertaining, thought provoking novel. Mary Panton, a wealthy, beautiful English widow, livesW. Somerset Maugham's, ""Up at The Villa"" is a wonderful, entertaining, thought provoking novel. Mary Panton, a wealthy, beautiful English widow, lives in her friend's villa overlooking Florence, Italy. In a strange twist of fate, the very thing she jokes about a few hours earlier suddenly becomes a nightmarish reality. The novel is amazingly suspenseful, lucid, and beautifully written. I highly enjoyed this novel....more",Notes are private!,0,4,1,"Jun 21, 2018","Jun 22, 2018","Jun 21, 2018",,Paperback,view (with text),/book/show/59551.Up_at_the_Villa
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Theatre,"Maugham, W. Somerset",037572463X,9780375724633,037572463X,304        pp,4.17,"8,488",1937,2001,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"W. Somerset Maugham's, ""Theatre,"" is a rich, insightful novel about the theatre and the people who work in the profession and the audiences that adoreW. Somerset Maugham's, ""Theatre,"" is a rich, insightful novel about the theatre and the people who work in the profession and the audiences that adore the actors. Maybe it's because I once was a theater major in college that I so thoroughly loved this novel. The character of Julia Lambert, a famous, extremely talent actress, who cannot disassociate everyday reality, from the characters she plays on stage is an amazing portrayal and depiction of the insecurities and obsessions that accompany greatness. This book reminds me of the great movie ""All About Eve"" and like that movie this novel is as enthralling and mesmerizing as any book I have read about the theater. I strongly recommend this wonderful piece of art.  ...more",Notes are private!,0,7,1,"Jun 17, 2018","Jun 21, 2018","Jun 17, 2018",,Paperback,view (with text),/book/show/31326.Theatre
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Mystery of the Blue Train        (Hercule Poirot, #6)","Christie, Agatha",1579126952,9781579126957,1579126952,317        pp,3.87,"65,578","Mar 29, 1928","Mar 30, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Just another wonderful mystery novel by Agatha Christie. You would think after having read a number of her novels, I would not be so surprised about hJust another wonderful mystery novel by Agatha Christie. You would think after having read a number of her novels, I would not be so surprised about how brilliantly crafted they are but I never fail to be amazed, and Hercule Poirot is such treasure I never get tired of him. A simply amazing author....more",Notes are private!,0,6,1,"Jun 14, 2018","Jun 17, 2018","Jun 14, 2018",,Hardcover,view (with text),/book/show/16335.The_Mystery_of_the_Blue_Train
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Another Country,"Baldwin, James",0141186372,9780141186375,0141186372,426        pp,4.30,"26,735",May 1962,"Oct 26, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"James Baldwin's ""Another Country"" is a brilliant, unflinching, remarkable novel. It is often said ""That one should not judge others, until you have waJames Baldwin's ""Another Country"" is a brilliant, unflinching, remarkable novel. It is often said ""That one should not judge others, until you have walked in their shoes."" Never has such a statement been so vividly brought to life  than in this book. Mr. Baldwin makes the reader feel exactly what it is like to be an outsider... A black person, a homosexual, a female... In a white man's world.I have often compared Mr. Baldwin's books to Martin Scorsese' movies. They both reveal a realism that is frightening and can only be achieved by artists extremely familiar with the material. The characters are complex, sexually, morally, racially, and yet they are as real as any characters you could ever hope to encounter. The writing is sublime and the structure and narrative are the work of a true craftsman and master.I cannot recommend this book enough. This is great literature and it is as relevant today as it was when published in 1961. ...more",Notes are private!,0,7,1,"Jun 09, 2018","Jun 14, 2018","Jun 09, 2018",,Paperback,view (with text),/book/show/38474.Another_Country
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"American Gospel: God, the Founding Fathers, and the Making of a Nation","Meacham, Jon",1400065550,9781400065554,1400065550,416        pp,3.85,"2,871","Apr 04, 2006","Apr 04, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Jon Meacham's ""American Gospel"" is a detailed and comprehensive look at America and the influence religion has had throughout our country's existence Jon Meacham's ""American Gospel"" is a detailed and comprehensive look at America and the influence religion has had throughout our country's existence from the time that the Mayflower landed at Plymouth to the present (2007). The ""Separation of Church and State"" (Also referred to as the Wall) is a theme discussed heavily throughout the book and if one comes away with anything, it is the importance in keeping the two separate that is one of the main reasons America has remained a democracy, not a theocracy, and the envy of the world. Welcoming people of all faiths and allowing the free practice and worship of the religion of your choice, is a hallmark that distinguished our country from other countries for centuries. Unlike other novels by Mr. Meacham, I found ""American Gospel"" quite a cumbersome and unwieldy book to read, possibly because of all the quotes. In truth, I could not wait to finish the book, and yet I cannot deny the importance of the subject and great analysis the author offers....more",Notes are private!,0,1,1,"Jun 05, 2018","Jun 09, 2018","Jun 05, 2018",,Hardcover,view (with text),/book/show/4405.American_Gospel
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Painted Veil,"Maugham, W. Somerset",0307277771,9780307277770,0307277771,246        pp,3.96,"46,050",Apr 1925,"Nov 14, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"W. Somerset Maugham's ""The Painted Veil"" is an absolute gem. Its power is heart wrenching, the growth and maturity of its main character, Kitty, is asW. Somerset Maugham's ""The Painted Veil"" is an absolute gem. Its power is heart wrenching, the growth and maturity of its main character, Kitty, is astonishing and a tribute to the human spirit, and its depiction of the sacrifice and charity of a convent of Catholic nuns in the heart of a cholera epidemic is awe inspiring and a wonderful contrast to the triviality that so concerns the everyday lives of individuals removed from the real world. I loved this book. The writing is beautiful and I was touched on so many levels that I lost count. Amazing!...more",Notes are private!,0,23,1,"Jun 03, 2018","Jun 05, 2018","Jun 03, 2018",,Paperback,view (with text),/book/show/99664.The_Painted_Veil
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Northanger Abbey,"Austen, Jane",1593082649,9781593082642,1593082649,260        pp,3.85,"401,103","Dec 20, 1817","Mar 03, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Jane Austen's ""Northanger Abbey"" was a real joy to read. I actually liked it better than ""Sense and Sensibility"" and ""Pride and Prejudice."" The first Jane Austen's ""Northanger Abbey"" was a real joy to read. I actually liked it better than ""Sense and Sensibility"" and ""Pride and Prejudice."" The first few pages were a little difficult to get through, but after that it flowed beautifully. The plot and structure of the book are beautifully constructed, and in an odd turn, I found the structure so enchanting that I actually liked it better than the characters which is usually a negative for this reader. Still, I found the heroine, Catherine, wonderfully developed and her maturity and understanding of life as the book progresses quite fascinating. Like all of Jane Austen's books, the writing is superb and her observations of Victorian England are a real treasure. ...more",Notes are private!,0,3,1,Jun 2018,"Jun 03, 2018","Jun 01, 2018",,Paperback,view (with text),/book/show/50398.Northanger_Abbey
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On The Shoulders Of Giants: The Great Works Of Physics And Astronomy,"Hawking, Stephen",0762413484,9780762413485,0762413484,"1,280        pp",4.21,"5,091",2002,"Sep 18, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Let me state from the very beginning that the book ""On The Shoulders of Giants"" with commentary from Stephen Hawkin is not, in any way or form, a bookLet me state from the very beginning that the book ""On The Shoulders of Giants"" with commentary from Stephen Hawkin is not, in any way or form, a book for everyone. It is not a book for beginners. As someone who came to read this book, after having read biographies on Einstein and DaVinci, the theories of Einstein, Newton, and Copernicus, I was nevertheless lost at least half the time, totally lost. Yet, even in the dark I had gained knowledge that just a short time ago I had no idea existed. It is at once mind boggling and awe inspiring that such men, with such supreme intellectual and without the tools available in today's world, could achieve and conceive of such theories and discoveries is totally beyond me. This is a very, very big book and it will probably be a very long time before I pick it up again, but I am so very glad I did and have absolutely no regrets...more",Notes are private!,0,6,1,"May 28, 2018","Aug 15, 2018","May 28, 2018",,Hardcover,view (with text),/book/show/137204.On_The_Shoulders_Of_Giants
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giovanni’s Room,"Baldwin, James",,,,159        pp,4.32,"156,528","Jan 01, 1956",Jun 2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"James Baldwin's ""Giovanni's Room"" is truly a magnificent novel, a book 30 years before its time. It is both a psychological and sociological drama, seJames Baldwin's ""Giovanni's Room"" is truly a magnificent novel, a book 30 years before its time. It is both a psychological and sociological drama, set in Paris, France with a lingering commentary on American morals running throughout the book. It was published in 1956 and it is definitely one of the first novels that addresses homosexuality in a mature and intelligent manner. The characters are portrayed so honestly that the reader, despite one's sexual orientation, is able to identify with the confusion the characters feel over their sexuality, the bigotry they encounter when they venture outside their communities and the loneliness and isolation they suffer as they come to grips with their uniqueness.  Mr. Baldwin's novel is bold and powerful, superbly written, and I strongly recommend this amazing piece of literature....more",Notes are private!,0,10,1,"May 28, 2018","May 30, 2018","May 28, 2018",,Paperback,view (with text),/book/show/38462.Giovanni_s_Room
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of Mice and Men,"Steinbeck, John",0142000671,9780142000670,0142000671,107        pp,3.88,"2,546,547","Feb 25, 1937",2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The first novel I read by John Steinbeck was ""The Grapes of Wrath"" on an airplane from New York to Los Angeles. That was over thirty-five years ago anThe first novel I read by John Steinbeck was ""The Grapes of Wrath"" on an airplane from New York to Los Angeles. That was over thirty-five years ago and until today I have not read another one of his books. I can honestly say that I don't remember if I liked or disliked that novel, but what I can say with certainty is that Steinbeck's ""Of Mice and Men,"" is undoubtedly a real classic and, in my opinion, lives up to its reputation. It is absolutely a lovely and touching book and it once again proves that great literature comes in all lengths and sizes....more",Notes are private!,0,5,1,"May 27, 2018","May 28, 2018","May 27, 2018",,Paperback,view (with text),/book/show/890.Of_Mice_and_Men
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Happiness Is a Warm Puppy,"Schulz, Charles M.",1933662077,9781933662077,1933662077,72        pp,4.38,915,1962,"May 27, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Glorious! What else could it be but glorious? ""Happiness is one thing to one person and another thing to another person."" Charles Schulz and the PeanuGlorious! What else could it be but glorious? ""Happiness is one thing to one person and another thing to another person."" Charles Schulz and the Peanuts gang are a national treasure. Amazing, what a group of eight year old children could teach all of us. ...more",Notes are private!,0,1,1,"May 27, 2018","May 27, 2018","May 27, 2018",,Hardcover,view (with text),/book/show/82191.Happiness_Is_a_Warm_Puppy
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Big Four        (Hercule Poirot, #5)","Christie, Agatha",0007120818,9780007120819,0007120818,272        pp,3.57,"60,247","Jan 27, 1927",2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another wonderful Agatha Christie novel with Captain Hastings, Poirot's former partner, working beside him. Hastings is the narrator of the novel, andAnother wonderful Agatha Christie novel with Captain Hastings, Poirot's former partner, working beside him. Hastings is the narrator of the novel, and like always Ms. Christie's novel is filled with wonderful characters, beautiful plot structure, plenty of mystery, and amazingly well written....more",Notes are private!,0,1,1,"May 26, 2018","May 27, 2018","May 26, 2018",,Paperback,view (with text),/book/show/16316.The_Big_Four
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Go Tell It on the Mountain,"Baldwin, James",0141185910,9780141185910,0141185910,256        pp,4.04,"68,520","May 18, 1953",2001,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wow! James Baldwin's ""Go Tell It On The Mountain"" is powerful, triumphant, realistic, downtrodden, in the gutter brilliant. It is the literary equilibWow! James Baldwin's ""Go Tell It On The Mountain"" is powerful, triumphant, realistic, downtrodden, in the gutter brilliant. It is the literary equilibrium to Martin Scorsese's movie masterpieces, such as ""Mean Streets"" or the ""The Raging Bull."" It is so real and honest that at times the reader feels like a he is an unwelcome intruder into the characters' lives. Mr. Baldwin knows his subject matter so well that it is at times frightening. Whether writing about the treatment of blacks down south or up north in Harlem, it is so heart wrenching that it can only come from a writer who has experienced such injustices, and such ardent religious, spiritual, and moral dilemmas.There are times in this book, especially the last forty pages, that the writing is so sublime that it reminds me of Joyce's ""A Portrait of the Artist as a Young Man"" and that is the highest literary compliment that I could give to a novelist....more",Notes are private!,0,4,1,"May 22, 2018","May 26, 2018","May 22, 2018",,Paperback,view (with text),/book/show/17143.Go_Tell_It_on_the_Mountain
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Year of Magical Thinking,"Didion, Joan",1400078431,9781400078431,1400078431,227        pp,3.93,"242,875","Sep 01, 2005","Feb 13, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Joan Didion's ""The Year Of Magical Thinking"" is a brutally honest recounting of the grief Mrs. Didion felt after losing her husband, John Gregory DunnJoan Didion's ""The Year Of Magical Thinking"" is a brutally honest recounting of the grief Mrs. Didion felt after losing her husband, John Gregory Dunne, after forty years of marriage. As someone who believes that ""honesty"" is the one essential quality every piece of great writing has in common, well then Mrs. Didion has hit the ball out of the park. Her writing is not only honest, but enthralling, and compelling. Yet, this is not the type of book I would recommend to everyone. For people dealing with grief or have experienced great grief one can easily relate and find a certain amount of comfort in the author's experiences, yet if one is in a happy mood or chronically depressed I would not recommend this book. It is a heart wrenching story and sometimes it is better not to disturb one's peace of mind....more",Notes are private!,0,6,1,"May 21, 2018","May 22, 2018","May 21, 2018",,Paperback,view (with text),/book/show/7815.The_Year_of_Magical_Thinking
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Soul of America: The Battle for Our Better Angels,"Meacham, Jon",039958983X,,B079KV32KF,372        pp,4.26,"14,751","May 08, 2018","May 08, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Jon Meacham's ""The Soul of America: The Battle for Our Better Angels"" is a must read, especially for those among us who are not familiar with the raciJon Meacham's ""The Soul of America: The Battle for Our Better Angels"" is a must read, especially for those among us who are not familiar with the racism that has infested our great nation since the time of the American Revolution. Thankfully, as Mr. Meacham has so poignantly pointed out, with each infestation there have been men and women who have stood up to such evil and kept our nation on a path toward righteousness from Presidents Lincoln, Grant, TR, Franklin Roosevelt, Truman, Kennedy, Johnson, Reagan, and George Herbert Bush. And extraordinary citizens, such as Martin Luther King, Susan B. Anthony, John Lewis, and Eleanor Roosevelt. To quote Mr. Meacham, who quotes Mr. William Faulkner, ""The past is never dead; it's not even past."" Voting, as is pointed out repeatedly throughout the book, is the most powerful tool against discrimination and ignorance....more",Notes are private!,0,11,1,"May 18, 2018","May 21, 2018","May 18, 2018",,Kindle Edition,view (with text),/book/show/38385947-the-soul-of-america
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power and the Glory,"Greene, Graham",0142437301,9780142437308,0142437301,222        pp,3.98,"39,517",Mar 1940,"Feb 25, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""The Power and the Glory"" has been called Graham Greene's masterpiece and after having read it I must admit I agree. I am hesitant to compare any nove""The Power and the Glory"" has been called Graham Greene's masterpiece and after having read it I must admit I agree. I am hesitant to compare any novel to Conrad's ""Heart of Darkness"" but I would be remiss to say that it did not remind me of what many scholars consider one of the greatest novels ever written.Set in a remote part of Southern Mexico where the Catholic Church and priests have been outlawed and hunted down by a political/military group called the Red Shirts (Communists), it reveals the undying faith of the peasant classes and the corrupt leaders and fat cats who are suppose to be God's representatives on earth (the church, priests, bishops, etc.). The lone priest left in the area, a person all to human with a woeful record of debauchery, is hunted down throughout the book by the Red Shirts and a reward has been placed on his head. It is through the priest's capacity to allude capture that we learn how the situation in this part of Mexico developed. This book is based on real life events and Mr. Greene's analysis of the situation (he was a reporter during the upheaval) is both fascinating, enthralling, and heart wrenchingly accurate. As a Catholic, it had me cringing and yet I would strongly recommend this book to all Catholics and all people of different faiths. An amazingly powerful piece of writing....more",Notes are private!,0,6,1,"May 15, 2018","May 18, 2018","May 15, 2018",,Paperback,view (with text),/book/show/3690.The_Power_and_the_Glory
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Murder of Roger Ackroyd        (Hercule Poirot, #4)","Christie, Agatha",1579126278,9781579126278,1579126278,288        pp,4.27,"274,198","Jun 07, 1926","Sep 01, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Simply another wonderful novel by Ms. Christie. As I have written numerous times, any inspiring mystery novelist should pick up her books and study heSimply another wonderful novel by Ms. Christie. As I have written numerous times, any inspiring mystery novelist should pick up her books and study her techniques: Character development, plot structure, atmosphere, etc... ""The Murder Of Roger Ackroyd"" would be a perfect place to start. Simply marvelous....more",Notes are private!,0,3,1,"May 14, 2018","May 15, 2018","May 14, 2018",,Hardcover,view (with text),/book/show/16328.The_Murder_of_Roger_Ackroyd
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death in Venice/A Man and His Dog,"Mann, Thomas",0486416003,9780486416007,0486416003,318        pp,3.87,54,"Nov 24, 2011","Nov 24, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thomas Mann's ""Death in Venice"" is as brilliant as advertised. Undoubtable, a literary masterpiece. One needs to make sure of the translation. The DovThomas Mann's ""Death in Venice"" is as brilliant as advertised. Undoubtable, a literary masterpiece. One needs to make sure of the translation. The Dover edition which I read, was translated by Stanley Appelbaum and it was one of the best translations of this masterpiece I have read. The second chapter was a little difficult, but then there is a reason it is considered ""the nightmare chapter"" by most translators. Also, you might want to catch up on your Greek mythology before reading this book. It is everywhere in the book. Amazing work of art....more",Notes are private!,0,6,1,"May 13, 2018","May 14, 2018","May 13, 2018",,Paperback,view (with text),/book/show/250509.Death_in_Venice_A_Man_and_His_Dog
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cakes and Ale,"Maugham, W. Somerset",0375725024,9780375725029,0375725024,308        pp,3.77,"7,297",1930,"Dec 05, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I could easily say that W. Somerset Maugham's ""Cakes and Ale"" is not the powerhouse novel that was ""Of Human Bondage"" or ""The Magician"" or ""The Razor'I could easily say that W. Somerset Maugham's ""Cakes and Ale"" is not the powerhouse novel that was ""Of Human Bondage"" or ""The Magician"" or ""The Razor's Edge"" and I am quite sure that many readers might agree with me and, to a large extent, it is not but it has a character, Rosie Driffield, who is so unique, so seductive, enchanting, and mysterious that she carries this book to the heights of the previously mentioned novels by Mr. Maugham. That a writer could create such a truly fascinating character is a tribute to the author. Even when she is not mentioned during parts of the book, her presence hangs over the book like beautiful California sunshine. She is a gem that shines everlasting.The book is about writers and the real and fake legacies they leave behind depending on the likes and dislikes of the time and place they are being discussed, but if there is one thing that is true it is that despite the period ""Rosie"" transcends both space and time and she makes this a magnificent book. ...more",Notes are private!,0,3,1,"May 08, 2018","May 13, 2018","May 08, 2018",,Paperback,view (with text),/book/show/191793.Cakes_and_Ale
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Isaac Newton: Secrets of the Universe (The True Story of Isaac Newton),"Kennedy, Alexander",,,B01DOR1GF8,183        pp,3.83,189,unknown,"Mar 31, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Alexander Kennedy's ""Newton: Secrets of the Universe"" is a GEM of a book, especially if one is hesitant to pick of anything dealing with science, physAlexander Kennedy's ""Newton: Secrets of the Universe"" is a GEM of a book, especially if one is hesitant to pick of anything dealing with science, physics, and mathematics. Mr. Kennedy's analysis and descriptions of Sir Isaac Newton's theories are so easy to understand that even a fifth grader would easily comprehend and understand the genius behind one of the world's greatest scientist. I strongly recommend this book to everyone. Genius of this magnitude should be known and appreciated by all people and never has science and math been so easy to understand....more",Notes are private!,0,2,1,"May 07, 2018","May 08, 2018","May 07, 2018",,Kindle Edition,view (with text),/book/show/29757091-isaac-newton
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Comedians,"Greene, Graham",0143039199,9780143039198,0143039199,320        pp,3.99,"9,158",1966,"Jan 25, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Graham Greene's ""The Comedians"" is a enthralling, gripping, and cryptic novel. It ranks, for me, as one of the best novels I have read by this amazingGraham Greene's ""The Comedians"" is a enthralling, gripping, and cryptic novel. It ranks, for me, as one of the best novels I have read by this amazing author, alongside ""The Quiet American"" and ""Our Man in Havana."" Mr Greene uses historical backgrounds, such a pre -US. involvement in Vietnam, Post World War 2 Germany, and in ""The Comedians"" the Haitian takeover by Papa Doc as well as any novelists. The characters in ""The Comedians"" are so fascinating and mysterious that they almost remind one of Hemingway characters. Mr. Greene gives you just enough to keep you searching and searching. Like Hemingway, he teases his reader and never under estimates the knowledge of his audience. His writing is superb and I highly, highly, recommend ""The Comedians."" A MARVELOUS PIECE OF WRITING!...more",Notes are private!,0,11,1,May 2018,"May 07, 2018","May 01, 2018",,Paperback,view (with text),/book/show/133399.The_Comedians
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mysterious Affair at Styles / Poirot Investigates,"Christie, Agatha",,,B001JE3M88,376        pp,3.96,104,"Jan 01, 1978",1978,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Agatha Christie's, ""The Mysterious Affair at Styles,"" is the first in the Hercule Poirot series and like all the rest that followed it is absolutely fAgatha Christie's, ""The Mysterious Affair at Styles,"" is the first in the Hercule Poirot series and like all the rest that followed it is absolutely fabulous. Wonderful story structure, beautifully written, and a wonderful cast of characters. Delightful!...more",Notes are private!,0,2,1,"Apr 26, 2018",May 2018,"Apr 26, 2018",,Hardcover,view (with text),/book/show/17795766-the-mysterious-affair-at-styles-poirot-investigates
