,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Britta's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1517,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Colour,"Tremain, Rose",,,,369        pp,3.85,"6,152","May 01, 2003","Apr 29, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2021",,Paperback,view,/book/show/1022376.The_Colour
1518,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Red Queen,"Drabble, Margaret",014101816X,9780141018164,014101816X,352        pp,3.17,"2,579",2004,2005,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Feb 10, 2022","Feb 18, 2022","Nov 27, 2021",,Paperback,view,/book/show/1875304.The_Red_Queen
1519,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Beauty,"Smith, Zadie",0143017632,9780143017639,0143017632,443        pp,3.77,"82,318","Jun 04, 2005",2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2021",,Paperback,view,/book/show/833701.On_Beauty
1520,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stone Angel,"Laurence, Margaret",0771099894,9780771099892,0771099894,316        pp,3.77,"12,666",Jun 1964,1988,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2021",,Paperback,view,/book/show/1102322.The_Stone_Angel
1521,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The 480,"Burdick, Eugene",,,B001NE0CZK,317        pp,3.91,54,1964,1964,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 26, 2021",,,view,/book/show/6270050-the-480
1522,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fire Country: How Indigenous Fire Management Could Help Save Australia,"Steffensen, Victor",1743586833,9781743586839,B083ZZ3DQG,221        pp,4.46,531,"Feb 18, 2020","Feb 18, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 26, 2021",,Kindle Edition,view,/book/show/51237826-fire-country
1523,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birds Art Life: A Year of Observation,"Maclear, Kyo*",1501154206,9781501154201,1501154206,240        pp,3.99,"3,205","Feb 09, 2017","Jan 03, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Aug 18, 2022","Aug 19, 2022","Nov 25, 2021",,Hardcover,view,/book/show/29868587-birds-art-life
1524,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Field Study: Meditations on a Year at the Herbarium,"Humphreys, Helen",1770415343,9781770415348,1770415343,232        pp,3.89,224,unknown,"Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2021",,Hardcover,view,/book/show/56996744-field-study
1525,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pleasantview,"Mohammed, Celeste*",1632462028,9781632462022,1632462028,240        pp,4.27,643,"May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2021",,Paperback,view,/book/show/56186509-pleasantview
1526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yolk,"Choi, Mary H.K.",0349003696,9780349003696,0349003696,390        pp,3.98,"27,011","Mar 02, 2021","Mar 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2021",,Paperback,view,/book/show/57843422-yolk
1527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Edna Lewis: At the Table with an American Original,"Franklin, Sara B.",146963855X,9781469638553,146963855X,272        pp,3.86,85,unknown,"Apr 13, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Dec 22, 2021","Dec 25, 2021","Nov 25, 2021",,Hardcover,view,/book/show/36747403-edna-lewis
1528,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crooked House,"Christie, Agatha",031298166X,9780312981662,031298166X,276        pp,4.08,"75,639",1949,"Aug 19, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,Dec 2021,"Dec 15, 2021","Nov 25, 2021",,Paperback,view,/book/show/16315.Crooked_House
1529,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crazy Love,"Steiner, Leslie Morgan*",0312377452,9780312377458,0312377452,336        pp,3.84,"3,495","Jan 01, 2009","Mar 31, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2021",,Hardcover,view,/book/show/4790431-crazy-love
1530,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seasons in Hippoland,"Ngũgĩ, Wanjiku wa",0857428942,9780857428943,0857428942,248        pp,3.81,84,"Dec 06, 2021","Dec 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2021",,Hardcover,view,/book/show/57402520-seasons-in-hippoland
1531,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Is Africa to Me?: Fragments of a True-to-Life Autobiography,"Condé, Maryse",0857423762,9780857423764,0857423762,264        pp,3.56,18,Dec 2017,"Dec 15, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2021",,Hardcover,view,/book/show/29362530-what-is-africa-to-me
1532,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bone Witch        (The Bone Witch, #1)","Chupeco, Rin*",1492635820,9781492635826,,411        pp,3.70,"41,222","Mar 07, 2017","Mar 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2021",,Hardcover,view,/book/show/30095464-the-bone-witch
1533,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Planet of Clay,"Yazbek, Samar",,,B08XWSZX8P,180        pp,3.69,198,"Sep 07, 2021","Sep 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2021",,Kindle Edition,view,/book/show/58341926-planet-of-clay
1534,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,EEG,"Drndić, Daša",0811228487,9780811228480,0811228487,394        pp,4.17,343,May 2016,"Apr 30, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5*,Notes are private!,0,9,1,"Mar 14, 2022","Mar 19, 2022","Nov 24, 2021",,Paperback,view (with text),/book/show/40611183-eeg
1535,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thirteen Months of Sunrise,"Mamoun, Rania",,,B07QFFVP3T,73        pp,3.77,296,2009,"May 09, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5*,Notes are private!,0,6,1,"Feb 05, 2022","Feb 05, 2022","Nov 24, 2021",,Kindle Edition,view (with text),/book/show/45458533-thirteen-months-of-sunrise
1536,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invisible Life of Euridice Gusmao,"Batalha, Martha",178607298X,9781786072986,178607298X,240        pp,4.09,"6,748","Apr 20, 2016","Sep 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2021",,Paperback,view,/book/show/37474774-the-invisible-life-of-euridice-gusmao
1537,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Maytrees,"Dillard, Annie",1843914476,9781843914471,1843914476,185        pp,3.61,"6,443","Jun 12, 2007","Jan 01, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2021",,Paperback,view,/book/show/6090060-the-maytrees
1538,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blood Feast: The Complete Short Stories of Malika Moustadraf,"Moustadraf, Malika",1952177898,9781952177897,1952177898,136        pp,3.85,705,"Feb 08, 2022","Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2021",,Paperback,view,/book/show/58516766-blood-feast
1539,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Love with George Eliot,"O’Shaughnessy, Kathy",191285404X,9781912854042,191285404X,385        pp,3.61,439,"Oct 05, 2019","Nov 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2021",,Hardcover,view,/book/show/43593911-in-love-with-george-eliot
1540,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fault Lines,"Itami, Emily",1474620248,9781474620246,1474620248,218        pp,3.71,"14,795","Sep 07, 2021","May 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2021",,Hardcover,view,/book/show/57505229-fault-lines
1541,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Made a Garden,"Fish, Margery",0375759476,9780375759475,0375759476,160        pp,3.87,328,1956,"Feb 19, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2021",,Paperback,view,/book/show/315427.We_Made_a_Garden
1542,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Collected Stories and Other Writings,"Porter, Katherine Anne",1598530291,9781598530292,1598530291,"1,100        pp",4.17,98,"Sep 18, 2008","Sep 18, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2021",,Hardcover,view,/book/show/3183818-collected-stories-and-other-writings
1543,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Case of Emergency,"Mohebali, Mahsa",1952177863,9781952177866,1952177863,168        pp,2.91,"1,126",2008,"Nov 30, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Feb 10, 2023","Feb 28, 2023","Nov 21, 2021",,Paperback,view,/book/show/58036809-in-case-of-emergency
1544,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Matrix,"Groff, Lauren*",1594634491,9781594634499,1594634491,260        pp,3.68,"56,686","Sep 07, 2021","Sep 07, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2.5*,Notes are private!,0,12,1,"Dec 19, 2021","Dec 24, 2021","Nov 21, 2021",,Hardcover,view (with text),/book/show/57185348-matrix
1545,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heroine with 1001 Faces,"Tatar, Maria",1631498819,9781631498817,1631498819,368        pp,3.92,896,"Sep 14, 2021","Sep 14, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Jan 05, 2022","Aug 26, 2022","Nov 21, 2021",,Hardcover,view,/book/show/56769530-the-heroine-with-1001-faces
1546,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Strangeness of Beauty,"Minatoya, Lydia",0393321401,9780393321401,0393321401,383        pp,3.82,696,"Jun 11, 1999","Jan 17, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2021",,Paperback,view,/book/show/239736.The_Strangeness_of_Beauty
1547,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ice Palace,"Vesaas, Tarjei",0720611229,9780720611229,0720611229,176        pp,3.87,"11,528",1963,"Mar 25, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2021",,Paperback,view,/book/show/138110.The_Ice_Palace
1548,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Flames,"Haydock, Sophie*",0857527622,9780857527622,0857527622,464        pp,4.02,"1,788","Mar 17, 2022","Mar 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2021",,Hardcover,view,/book/show/58255040-the-flames
1549,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Days of Mandelstam,"Khoury-Ghata, Vénus",0857426532,9780857426536,0857426532,120        pp,3.71,42,unknown,"Apr 15, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2021",,Hardcover,view,/book/show/52062218-the-last-days-of-mandelstam
1550,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kew Gardens,"Woolf, Virginia",0848269772,9780848269777,0848269772,123        pp,3.62,"2,028",1919,"Jan 01, 1978",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 18, 2021",,Hardcover,view,/book/show/3720746-kew-gardens
1551,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"All That She Carried: The Journey of Ashley's Sack, a Black Family Keepsake","Miles, Tiya*",1984854992,9781984854995,1984854992,385        pp,3.95,"6,380","Jun 08, 2021","Jun 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 17, 2021",,Hardcover,view,/book/show/56108283-all-that-she-carried
1552,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If/Then: How the Simulmatics Corporation Invented the Future,"Lepore, Jill",1324091126,9781324091127,1324091126,432        pp,3.72,"2,342","Sep 15, 2020","Sep 14, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jul 03, 2023","Sep 20, 2023","Nov 16, 2021",,Paperback,view,/book/show/56769627-if-then
1553,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come Fly The World: The Jet-Age Story of the Women of Pan Am,"Cooke, Julia*",0358251400,9780358251408,0358251400,288        pp,3.66,"11,159","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 14, 2021",,Hardcover,view,/book/show/53968539-come-fly-the-world
1554,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maiden Voyages: Magnificent Ocean Liners and the Women Who Traveled and Worked Aboard Them,"Evans, Sian",1250246466,9781250246462,1250246466,368        pp,3.74,974,"Aug 10, 2021","Aug 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 14, 2021",,Hardcover,view,/book/show/54860342-maiden-voyages
1555,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Another Day in the Colony,"Watego, Chelsea",0702263168,9780702263163,0702263168,256        pp,4.44,641,"Nov 02, 2021","Nov 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 14, 2021",,Paperback,view,/book/show/59118034-another-day-in-the-colony
1556,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Broken Horses,"Carlile, Brandi*",0593237242,9780593237243,0593237242,336        pp,4.40,"30,895","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 13, 2021",,Hardcover,view,/book/show/54895726-broken-horses
1557,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Country Girl,"O'Brien, Edna",031612270X,9780316122702,031612270X,368        pp,3.49,"2,095","Sep 24, 2012","Apr 28, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 12, 2021",,Hardcover,view,/book/show/15790829-country-girl
1558,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dressing Up for the Carnival,"Shields, Carol",0141001917,9780141001913,0141001917,224        pp,3.54,677,"Jan 01, 2000","May 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 05, 2021","Nov 24, 2021","Nov 11, 2021",,Paperback,view,/book/show/489239.Dressing_Up_for_the_Carnival
1559,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sterling Karat Gold,"Waidner, Isabel",1913512045,9781913512040,1913512045,187        pp,3.73,770,"Jun 24, 2021","Jun 24, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2021",,Paperback,view,/book/show/57121512-sterling-karat-gold
1560,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Only Yesterday: An Informal History of the 1920's,"Allen, Frederick Lewis",0060956658,9780060956653,0060956658,352        pp,3.97,"2,227",1931,"Jun 29, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2021",,Paperback,view,/book/show/197169.Only_Yesterday
1561,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ransom,"Malouf, David",0307475247,9780307475244,0307475247,224        pp,3.69,"4,787",2009,"Jan 25, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2021",,Paperback,view,/book/show/8194864-ransom
1562,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trashlands,"Stine, Alison*",0778311279,9780778311270,0778311279,384        pp,3.66,"1,043","Oct 26, 2021","Oct 26, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 06, 2021",,Hardcover,view,/book/show/56383016-trashlands
1563,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,African Europeans: An Untold History,"Otélé, Olivette",1787381919,9781787381919,1787381919,288        pp,3.77,588,"Oct 22, 2020","Oct 20, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 05, 2021",,Hardcover,view,/book/show/45059297-african-europeans
1564,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible North: The Search For Answers on a Troubled Reserve,"Shimo, Alexandra*",1459722922,9781459722927,1459722922,176        pp,4.13,307,unknown,"Sep 17, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 05, 2021",,Paperback,view,/book/show/21445461-invisible-north
1565,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Motherwit,"Pawar, Urmila",938101762X,9789381017623,938101762X,288        pp,4.26,108,"Jun 01, 2013",Jun 2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 05, 2021",,Paperback,view,/book/show/18108179-motherwit
1566,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Trouble with White Women: A Counterhistory of Feminism,"Schuller, Kyla",1645036898,9781645036890,1645036898,304        pp,4.42,736,"Oct 05, 2021","Oct 05, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Nov 07, 2021","Nov 21, 2021","Nov 03, 2021",,Hardcover,view,/book/show/57008028-the-trouble-with-white-women
1567,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Four Thousand Weeks: Time Management for Mortals,"Burkeman, Oliver",0374159122,9780374159122,0374159122,273        pp,4.23,"79,410","Aug 10, 2021","Aug 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2021",,Hardcover,view,/book/show/54785515-four-thousand-weeks
1568,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bitter Sweets,"Farooki, Roopa",0312360525,9780312360528,0312360525,368        pp,3.54,"2,005","Nov 13, 2007","Nov 13, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2021",,Hardcover,view,/book/show/1379403.Bitter_Sweets
1569,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Everything Is True: A Junior Doctor's Story of Life, Death and Grief in a Time of Pandemic","Farooki, Roopa",1526633396,9781526633392,1526633396,240        pp,3.84,183,unknown,"Jan 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2021",,Hardcover,view,/book/show/59479944-everything-is-true
1570,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Imaginary Lives Of James Pōneke,"Makereti, Tina*",0143771566,9780143771562,0143771566,336        pp,3.80,314,Jul 2018,"Jul 30, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2021",,Paperback,view,/book/show/38909203-the-imaginary-lives-of-james-p-neke
1571,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Eminent Lives - George Eliot: Novelist, Lover, Wife","Maddox, Brenda",0007240791,9780007240791,0007240791,256        pp,3.75,16,"May 28, 2009","May 28, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2021",,Hardcover,view,/book/show/6535483-eminent-lives---george-eliot
1572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,George Eliot,"Uglow, Jenny",1844084981,9781844084982,1844084981,352        pp,3.82,130,1987,"Jan 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2021",,Paperback,view,/book/show/3754100-george-eliot
1573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No Modernism Without Lesbians,"Souhami, Diana",,,B07F87N8Z8,438        pp,3.75,547,"Apr 02, 2020","Apr 02, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 30, 2021",,Kindle Edition,view,/book/show/40780947-no-modernism-without-lesbians
1574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Diary Of A Murderer: And Other Stories,Kim Young-ha,1328545423,9781328545428,1328545423,208        pp,3.75,"8,396","Apr 16, 2019","Apr 16, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Deliciously twisted.,Notes are private!,0,7,1,"Nov 26, 2021","Nov 26, 2021","Oct 30, 2021",,Paperback,view (with text),/book/show/40796117-diary-of-a-murderer
1575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Second Life of Mirielle West,"Skenandore, Amanda*",1496726510,9781496726513,1496726510,384        pp,4.23,"35,535",2021,"Jul 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2021",,Paperback,view,/book/show/55841940-the-second-life-of-mirielle-west
1576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Genghis Khan and the Making of the Modern World,"Weatherford, Jack",,,B000FCK206,352        pp,4.05,"73,576","Mar 16, 2004",Jul 2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2021",,Kindle Edition,view,/book/show/40718726-genghis-khan-and-the-making-of-the-modern-world
1577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secrets of Hartwood Hall,"Lumsden, Katie*",0241556074,9780241556078,0241556074,390        pp,3.68,"4,780","Feb 28, 2023","Mar 30, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2021",,Hardcover,view,/book/show/59432754-the-secrets-of-hartwood-hall
1578,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unsettled,"McDonagh, Rosaleen",,,,unknown,4.41,216,unknown,Aug 2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 28, 2021",,Paperback,view,/book/show/58416745-unsettled
