,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jason's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Slaves of Solitude,"Hamilton, Patrick",1845294157,9781845294151,1845294157,327        pp,4.08,"2,642",1947,"Aug 24, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Once again I am guilty of loving a book for what are probably all the wrong reasons. The jacket description of Hamilton’s The Slaves of Solitude mentiOnce again I am guilty of loving a book for what are probably all the wrong reasons. The jacket description of Hamilton’s The Slaves of Solitude mentions an oppression brought on by World War II, a population redistribution into the rooming houses of London’s suburbs (to escape the Blitz, among other things), and a feeling of claustrophobia that results from this migratory shift, bringing strangers from different backgrounds into close proximity but without the sense of relief that a larger city (like London) would otherwise afford its inhabitants. [There were at most one or two “public houses” in these suburban settings. If you needed to get away from your roommate for a few hours you could enter into one of these establishments but there was a good chance your roommate would end up in the same place.] The premise of Slaves takes its cue from this description of wartime Britain and brings us a character whose own stifling experience living in an English boarding house is one we become intimately acquainted with. Except instead of the book being about these English boarding houses or about wartime oppression in suburban London, and even while it mentions these things repeatedly, for me this book was a voyeuristic peep show into the dramatic tribulations of a single middle-aged woman over the course of a two-month period in late 1943.And it was fantastic.It is hard to articulate what it is about a book that qualifies it for me as a “page turner”—whether it’s plot pacing or humor or internal musings that somehow hits the nail right jolly square on the head, I don’t know. But this book has all of those things. It has a slow but steady build to a glorious showdown that left me shaking in empathetic rage and excitement. When Miss Roach wants to punch something (or someone), SO THE FUCK DID I! And when her stomach gets caught in her throat for injustices that she cannnot believe are happening to her, I also could feel my pulse racing, the heat of fury rising to my cheeks. The gall of these people with whom Miss Roach has the unfortunate luck to become associated. Who do they think they are? Their impudence, their self-righteousness, their utter impropriety. We identify with Miss Roach so deeply that we feel each of these outrages personally, acutely. That is the nature of this book that spoke to me. That, along with Roachy’s own sense of self-awareness—she is honest with herself and open to the possibilities of her own faults even while most of us would have difficulty being that way under similar circumstances. Whether the book embraces any larger, overarching context, I have no idea. Nor do I even care! And I do not mean that flippantly; I’m just saying that this book worked well enough for me on a personal level that it could have happened anytime or anywhere—the “wartime-in-Britain’s-suburban-boarding-houses” thing was just a vehicle for the magnificent drama within....more",Notes are private!,0,29,1,not set,"May 17, 2014","May 05, 2014",,Paperback,view (with text),/book/show/1304697.The_Slaves_of_Solitude
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stoner,"Williams, John",1590171993,9781590171998,1590171993,288        pp,4.33,"166,213",1965,"Jun 20, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 22, 2014",,Paperback,view,/book/show/166997.Stoner
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Half of a Yellow Sun,"Adichie, Chimamanda Ngozi",1400044162,9781400044160,1400044162,433        pp,4.34,"158,873","Sep 12, 2006","Sep 12, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,"Jul 05, 2015","Apr 22, 2014",,Hardcover,view,/book/show/18749.Half_of_a_Yellow_Sun
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Death of Ivan Ilych,"Tolstoy, Leo",1481950614,9781481950619,1481950614,78        pp,4.13,"163,951",1886,"Jan 10, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 26, 2014","Apr 09, 2014",,Paperback,view,/book/show/18825269-the-death-of-ivan-ilych
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chess Story,"Zweig, Stefan",1590171691,9781590171691,1590171691,104        pp,4.27,"128,414",1942,"Dec 09, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If I didn’t have some weird neurotic rule against short stories and novellas qualifying for space on my “thrill me chill me fulfill me” shelf, this boIf I didn’t have some weird neurotic rule against short stories and novellas qualifying for space on my “thrill me chill me fulfill me” shelf, this book would have totally gotten five stars from me. It really is that good.Last week I saw The Grand Budapest Hotel and even though I was majorly disappointed, there was a blurb at the end about how the movie was based on the writings of Stefan Zweig, whom I had heard of but didn’t know a great deal about. Then someone (I forget who) told me that Wes Anderson is a fan of Zweig in general, and that many of his works have been influenced by him in some way—not just Grand Budapest.So I read Chess Story, because...Amazon sale! And I thought it was great. It begins with an idiot savant named Czentovic who becomes a world chess champion despite his inability to maintain a grade school–level conversation with anyone. Czentovic is on a cruise ship to Brazil for reasons I don’t remember exactly but while he’s there he makes the acquaintance of a presumed “layman” who demonstrates surprising chess skill against him. Upon further inquiry by another passenger on the ship (who also happens to be the story’s narrator), the layman reveals his background, which is both fascinating and highly disturbing. This revelation sets the stage for a glorious mental breakdown that had me riveted which if I have to remind you again that this is a story about chess and how can that possibly be riveting, well that just speaks to the vibrancy of Zweig’s writing.After having read Chess Story, I can’t say that I see any obvious connection to Wes Anderson’s characters, nor is any Wes Anderson plotline recognizable in it, but maybe such a connection can be found in other Zweig novels. HOW THE HELL SHOULD I KNOW? But irrespective of this, Chess Story is a perfect little piece of literature....more",Notes are private!,0,49,1,not set,"Apr 06, 2014","Apr 01, 2014",,Paperback,view (with text),/book/show/59151.Chess_Story
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breakthrough on Skis: How to Get Out of the Intermediate Rut,"Tejada-Flores, Lito",0679750819,9780679750819,0679750819,291        pp,4.26,27,"Nov 12, 1986","Jan 01, 1993",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 30, 2014",,Paperback,view,/book/show/2862349-breakthrough-on-skis
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"This Is Water: Some Thoughts, Delivered on a Significant Occasion, about Living a Compassionate Life","Wallace, David Foster",0316068225,9780316068222,0316068225,138        pp,4.48,"32,835",2009,"Apr 14, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This Is Water is kind of like a modern version of Rainer Maria Rilke’s Letters to a Young Poet. With the exception, of course, that This Is Water is nThis Is Water is kind of like a modern version of Rainer Maria Rilke’s Letters to a Young Poet. With the exception, of course, that This Is Water is not a collection of letters, does not discuss poetry or writing, and is not addressed to a single individual but to a college’s entire student body. Other than that, though, they’re pretty much the same thing.What I mean is that there’s something very inspirational (for lack of a better word) in these texts whose words seem to have been composed on-the-fly, were not intended for publication, and are delivered to a person (or to a group of persons) in a manner that is simple and direct, essentially conversational, but which have the unintended consequence of breaking out beyond the scope of the limited audience for which they were intended. Others discover these “gems of life” (ugh, I sound like Mitch Albom now) and they become words of wisdom for the masses.Spoken as the Kenyon College commencement address in 2005, This Is Water is about David Foster Wallace’s assertion that perspective, a necessary absolute in the life of the well-adjusted individual, is a conscious choice (albeit not always an easy one to make), and that the greatest thing we can do for ourselves as humans is to forcibly extricate ourselves from the natural thought-path of viewing every situation as inherently ABOUT MEEE!, which is natural only by the fact that we exist in a perpetual state of self-centric experience—everything that happens to us happens, of course, to us—but which subsequently limits our ability to be happy. I mean there’s something rather lonesome about the “me” perspective, isn’t there?Well, DFW’s argument here is that the ultimate goal of higher education is less about learning how to think than it is about learning the value of the thought process itself, realizing the importance of putting ourselves in one another’s shoes, acquiring an empathetic point-of-view, not just for the benefit of any kind of global betterment (though I suppose that could be a nice secondary effect) but for the benefit of each of us living our mundane, daily lives. Waiting in a excruciatingly slow checkout line, for example, and concluding that the “this sucks FOR ME” attitude, while understandably the default attitude most people would assume in such a circumstance, isn’t the only attitude, and is certainly not the best attitude for maintaining a happy internal disposition. Maybe the line is slow because someone is holding it up with all her coupon scanning, coupons she has been saving out of desperation to make ends meet after the loss of her husband’s job, and maybe if you knew this you’d understand that things are possibly worse off for her than they are for you, and maybe it will seem less of an annoyance that you’ll be home seven minutes later than you had planned to be.I mean it’s also possible the line is slow because the checkout guy is being a complete dumbfuck, but the point is that it is not going to help you by getting upset at how the situation is inconveniencing you. Your overall and long-term happiness depends more on scrambling out of that depressing “it’s all about me” trap which, admittedly is not always possible to do, than it does on satisfying your immediate need to get out of the checkout line as soon as possible....more",Notes are private!,0,34,1,not set,"Mar 30, 2014","Mar 30, 2014",,Hardcover,view (with text),/book/show/5986375-this-is-water
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,U2: The Road to Pop,"Alan, Carter",0571199305,9780571199303,0571199305,256        pp,3.37,60,"Oct 31, 1994","Jan 01, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 29, 2014",,Paperback,view,/book/show/589568.U2
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Martian,"Weir, Andy*",0804139024,9780804139021,0804139024,384        pp,4.42,"1,121,138","Sep 27, 2011","Feb 11, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It is just a coincidence that the last three books I’ve read in a row have been about space travel. I am not a space nerd! And yet maybe I am becomingIt is just a coincidence that the last three books I’ve read in a row have been about space travel. I am not a space nerd! And yet maybe I am becoming one because after reading this book I want as much of this centripetal gravity, atmospheric pressure regulating bullshit as I can get.Weir’s book is about a Mars reconnaissance mission gone wrong, a mission for which a two-month visit could turn into two years for crewmember Mark Watney. Watney is inadvertently abandoned by his team during a dust storm that forces them to abort their mission early. Survival skills come into play here, as well as science and engineering—MacGyver on Mars! And the science is great. It is a reminder that there is more to it than undatable dudes in orthodontic headgear blowing shit up in erlenmeyer flasks (though it certainly can be that if that’s your thing). There is a logistical nature to the science that just warms my cockles: how to recreate a growing environment for crop sustainability, how to manipulate atmospheric gases for water reclamation. AND MUCH, MUCH MORE.Andy Weir is a scientist. Actually I don’t know what he does, nor do I know a single thing about him, but he has to be. It is impossible for someone to have written this book and not be a scientist. The only thing I know about him is that he self-published this book two years ago and on account of some great success he had on Amazon, his book was picked up earlier this year by a subsidiary of Random House, the biggest publisher on Earth. So that’s cool.And it’s also understandable. This book combines all of the technical details needed to explain Watney’s attempts to survive on Mars until rescue with the kind of humor that somehow grounds it all, allowing us to relate to Watney—irrespective of our never having had to fight for our lives on an abandoned planet—with a huggable sense of humanity. Because yes, I often did want to hug Watney. At one point, after NASA tells him he can begin drilling (in an attempt to modify a rover for long-range transport), he replies: “That’s what she said.” Seriously, who says something like that to NASA? You can picture them all back at Ground Control tapping their pens against their orthodontic headgear in nervousness, completely at a loss as to how to respond. If I am ever facing a situation I have little chance of surviving, I hope that I too would have enough perspective to whip out an LGM joke here and there. Because why not?I learned recently that Ridley Scott of Blade Runner fame will be directing a movie adaptation of this book starring Matt Damon, scheduled for release next year. This is a good thing because if done right, a film of The Martian could very well be out of this world.(Sorry.)...more",Notes are private!,0,43,1,not set,"Sep 06, 2014","Mar 26, 2014",,Hardcover,view (with text),/book/show/18007564-the-martian
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thirteenth Tale,"Setterfield, Diane*",0743298020,9780743298025,0743298020,406        pp,3.98,"313,080","Sep 12, 2006","Sep 12, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2014",,Hardcover,view,/book/show/40440.The_Thirteenth_Tale
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hours,"Cunningham, Michael*",0312243022,9780312243029,0312243022,230        pp,3.95,"141,237","Jul 31, 1998","Jan 15, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2014",,Paperback,view,/book/show/461121.The_Hours
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love & Misadventure,"Leav, Lang*",0473235501,9780473235505,0473235501,176        pp,3.94,"55,940","Apr 26, 2013","Apr 26, 2013",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I don’t normally  books of poetry because, if I’m going to be honest, poetry has never been something I’ve traditionally gotten very excited aboI don’t normally  books of poetry because, if I’m going to be honest, poetry has never been something I’ve traditionally gotten very excited about. However, that doesn’t mean that I haven’t bumped into poems here or there that have affected me somehow, and it is usually (which is the thing about poetry, I think) not what the poem is about per se so much as it is about how it makes you feel. Which then circles back to my point about not being overwhelmed by it in general because that part of me that is supposed to be susceptible to the feeeeeeling of poetry is, clinically speaking, 90% necrotic.But as I said there are exceptions. One of my favorite poems, for example, is T. S. Eliot’s “The Love Song of J. Alfred Prufrock” which even to this day I quote sections of to myself from time to time because it really is just that awesome. Of course, admitting that may out me as a mere commoner—“Prufrock” is a highly popular poem, after all. So next I’ll mention a more obscure poem, something I read once in high school and I loved it so much (for whatever reason) that I memorized it, which maybe isn’t that big of a deal because it’s a short poem, but it was a big deal to me because, remember? Necrosis.The threefold terror of love; a fallen flareThrough the hollow of an ear;Wings beating about the room;The terror of all terrors that I boreThe Heavens in my womb.Had I not found content among the showsEvery common woman knows,Chimney corner, garden walk,Or rocky cistern where we tread the clothesAnd gather all the talk?What is this flesh I purchased with my pains,This fallen star my milk sustains,This love that makes my heart's blood stopOr strikes a Sudden chill into my bonesAnd bids my hair stand up?                    —W. B. Yeats, “The Mother of God”I actually read a lot of Yeats poetry during that time of my life and I even went to check out his grave in Sligo when I lived in Ireland, which I realize sounds rather morbid but I swear it’s a thing and people really do it.Sorry for that long intro, but the reason I’m writing this  is because Love & Misadventure, a book of poetry by someone named Lang Leav, has been popping up on my feed a lot lately. It is one of the highest user-rated books of poetry on all of Goodreads, right up there alongside Emily Dickinson and William Shakespeare (whose poems I’ve also enjoyed, by the way) and so I thought maybe I should check it out.I played it smart, though, by searching online for her material which, thank god I did because I would have been massively irritated if I had wasted $7.69 on this crap (the price of a Kindle edition), let alone on one of the first-edition signed copies which are going for over $300 on Amazon.So here’s some Lang Leav for ya...decide for yourself if you think I’m being unfair:There is a love I reminisce,          like a seed          I’ve never sown.Of lips that I am yet to kiss,          and eyes not met          my own.Hands that wrap around my wrists,          and arms          that feel like home.I wonder how it is I miss          these things          I’ve never known.                    —Lang Leav, “A Stranger”Ack! But oh good lord there’s more:Before I fell          in love with words;          with setting skies          and singing birds—          it was you I fell          in love with first.                    —Lang Leav, “First Love”If I wasn’t necrotic before, somebody please begin the amputation before I so septic on your asses. Here’s another:There was a time I told you,          of all that ached inside;          the things I held so sacred,          to all the world I’d hide.But they became your weapons,          and slowly I have learnt,          the less that is said the better,          the lesser I’ll be hurt.Of all you’ve used against me,          the worse has been my words.There are things I’ll never tell you,          and it is sad to think it so;          the more you come to know me—          the lesser you will know.                    —Lang Leav, “Poker Face”I feel like she spends more time working on her margins and tabs than she does on the poetry. Didn’t Lady Gaga do a way better job with this material?So then I was wondering how something that to me seems so transparently saccharine could be so highly regarded. And that is when I came across this:[image][image]That is a screenshot of Lang Leav’s personal tumblr blog, and if you have trouble reading the text there, this is what it says: “Competition time! WIN a Kindle and First Edition hand signed copy of Love & Misadventure! To enter, simply click a like on this lovely Goodreads  by Lara ♥ Winner will be drawn randomly from the list of likes and announced this Wednesday. So hurry and get liking. :)”Wow. So not only do we have a woman who struggles to write decent poetry but she actually has to fiscally reward readers for promoting her work which, while perhaps not being an illegal practice, certainly raises ethical concerns given the nature of a website whose ratings system is supposed to be based on the opinion of actual, unbiased readers. Given these alarming shenanigans, in addition to the quality of the writing itself, I’d steer clear of this one....more",Notes are private!,0,69,1,not set,not set,"Mar 08, 2014",,Paperback,view (with text),/book/show/18003300-love-misadventure
