,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kat's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Oryx and Crake        (MaddAddam, #1)","Atwood, Margaret*",,,B00BG7FJFC,389        pp,4.01,"266,511","Apr 22, 2003","Mar 30, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As far as he knows, Snowman--once called Jimmy--is the only surviving human in an post-apocalyptic world that has come to ruin through a pandemic. ButAs far as he knows, Snowman--once called Jimmy--is the only surviving human in an post-apocalyptic world that has come to ruin through a pandemic. But he's not alone. The ""Children of Crake,"" genetically designed beings with simpler needs than those of their creator, are there with him. So are the ""Children of Oryx,"" the animals. Atwood is a genius at balancing plot, character and theme, and skillfully weaves past and present together to maximize the impact of her revelations. ...more",Notes are private!,0,1,1,"Jun 06, 2015","Jun 20, 2015","Jun 06, 2015",,Paperback,view (with text),/book/show/46756.Oryx_and_Crake
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Light We Cannot See,"Doerr, Anthony*",1476746583,9781476746586,1476746583,531        pp,4.32,"1,661,424","May 06, 2014","Jan 01, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Doerr's story of two young people caught up in the chaos of World War II--a French girl who is blind and a German boy who is gifted in the area of radDoerr's story of two young people caught up in the chaos of World War II--a French girl who is blind and a German boy who is gifted in the area of radio communication--doesn't need any accolades from me. It's a prize-winner and a crowd-pleaser both, something few novels achieve. It's skillfully structured and narrated, it explores interesting themes of pattern and destiny in lovely ways; much of the prose is similarly lovely. Its characters are not very complicated, so if, like me, the nuances of consciousness and relationship are your greatest interest, you may find it lacking. However, they do come to life sufficiently to serve the story. ...more",Notes are private!,0,0,1,"Jun 06, 2015","Jun 12, 2015","Jun 06, 2015",,Hardcover,view (with text),/book/show/18143977-all-the-light-we-cannot-see
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Balkan Trilogy,"Manning, Olivia",0099427486,9780099427483,0099427486,"1,033        pp",4.16,"2,616",1960,"Jan 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 05, 2017","May 08, 2017","Jun 02, 2015",,Paperback,view,/book/show/465697.The_Balkan_Trilogy
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Time of the Doves,"Rodoreda, Mercè",0915308754,9780915308750,B001RFNH4S,201        pp,3.82,"12,065",1962,"Jan 01, 1986",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2015",,Paperback,view,/book/show/232937.The_Time_of_the_Doves
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brother of the More Famous Jack,"Trapido, Barbara",014027491X,9780140274912,014027491X,224        pp,3.88,"4,868","Oct 01, 1982",1998,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When smart, pretty, style-conscious Katherine becomes the first member of her family to go to college, her life becomes intertwined with that of the GWhen smart, pretty, style-conscious Katherine becomes the first member of her family to go to college, her life becomes intertwined with that of the Goldman family--Jacob Goldman is her professor; one of his sons is the object of great interest to her, and another finds Katherine herself an object of interest. Trapido's prose is deft and amusing; her characters are interesting and vivid. It's no sacrifice to spend time in these pages. But as I read I kept wondering what the point of it all was--whether Trapido had, in fact, something to say, or at any rate something to explore.As it turns out, she has--the not unimportant subject of domestic relations between men and women, in particular when the women in question build their lives around family rather than around their own interests and careers. She doesn't argue against this life choice, which many if not most women make. She explores it; she makes you think about it. The novel's greatest flaw is that it doesn't become apparent till very close to the end that this is the subject of the book, making it easy to dismiss the novel as a romance or a beach-read, and perhaps even to leave it unfinished--as I almost did. ...more",Notes are private!,0,0,1,"May 29, 2015","Jun 12, 2015","May 29, 2015",,Paperback,view (with text),/book/show/910343.Brother_of_the_More_Famous_Jack
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Meursault Investigation,"Daoud, Kamel",1590517512,9781590517512,1590517512,143        pp,3.50,"8,062",Oct 2013,"Jun 02, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel retells the classic story of Camus' The Stranger from an Algerian perspective, according to the New York Times. Harun, who narrates the novThis novel retells the classic story of Camus' The Stranger from an Algerian perspective, according to the New York Times. Harun, who narrates the novel, claims to be the brother of a character known only as ""the Arab"" in Camus' work. Knowing only this, I supposed it would be a story of real characters in real places. Instead, it's metafictional, intertextual, cerebral, post-modern. It's extremely clever, and like The Stranger, it raises important questions. I enjoyed it tremendously, but doubt if my pleasure would have been as great if I hadn't read its progenitor immediately before. It's also somewhat repetitive. The novel is very brief; if all the redundancy had been taken out it would have been an extended short story....more",Notes are private!,0,0,1,not set,"Jun 04, 2016","May 29, 2015",,Paperback,view (with text),/book/show/25263557-the-meursault-investigation
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tusk That Did the Damage,"James, Tania*",0385354126,9780385354127,0385354126,225        pp,3.68,"1,738","Feb 26, 2015","Mar 10, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An elephant kills farmers in India--a poacher kills elephants in India. Who is at fault? What should be done? Tania James explores interesting and impAn elephant kills farmers in India--a poacher kills elephants in India. Who is at fault? What should be done? Tania James explores interesting and important material from several viewpoints: that of a young man in a farming family whose brother is sent to prison for poaching (killing elephants illegally); that of a filmmaker from the United States who is trying to chronicle the work of a man who rescues elephant calves; that of the elephant itself and of his early handlers. There's a certain amount of awkwardness in the novel, but its greater flaw is probably its brevity, which prevents it from treating the story with the depth it deserves. Still, it's interesting and worth a read. ...more",Notes are private!,0,0,1,"Jun 17, 2015","Jun 28, 2015","May 26, 2015",,Hardcover,view (with text),/book/show/22318387-the-tusk-that-did-the-damage
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mr. and Mrs. Doctor,"Iromuanya, Julie",1566893976,9781566893978,1566893976,292        pp,3.25,335,"Apr 20, 2015","May 12, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2015",,Paperback,view,/book/show/23282141-mr-and-mrs-doctor
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Confession of the Lioness,"Couto, Mia",0374710953,9780374710958,0374710953,208        pp,3.83,"3,248",2012,"Jul 14, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2015",,Kindle Edition,view,/book/show/23941325-confession-of-the-lioness
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Light Between Oceans,"Stedman, M.L.*",1451681739,9781451681734,1451681739,362        pp,4.04,"458,084","Mar 20, 2012","Jul 31, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2015",,Hardcover,view,/book/show/13158800-the-light-between-oceans
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heft,"Moore, Liz*",0393081508,9780393081503,0393081508,352        pp,3.99,"19,664","Jan 01, 2012","Jan 23, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2015",,Hardcover,view,/book/show/11381910-heft
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cat's Table,"Ondaatje, Michael",0224093614,9780224093613,0224093614,269        pp,3.61,"26,486","Oct 04, 2011",2011,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 08, 2016","Dec 09, 2016","May 25, 2015",,Hardcover,view,/book/show/11076177-the-cat-s-table
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Spool of Blue Thread,"Tyler, Anne*",0385683421,9780385683425,0385683421,358        pp,3.44,"94,613","Feb 10, 2015","Feb 10, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2015",,Hardcover,view,/book/show/22501028-a-spool-of-blue-thread
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mrs. Palfrey at the Claremont,"Taylor, Elizabeth",1844083217,9781844083213,1844083217,206        pp,4.00,"9,495",1971,"Apr 06, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 25, 2015","Jun 04, 2015","May 25, 2015",,Paperback,view,/book/show/643062.Mrs_Palfrey_at_the_Claremont
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An International Episode,"James, Henry",1406526614,9781406526615,1406526614,84        pp,3.20,321,1876,"Apr 20, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Loved reading this novella about an eligible young English lord and an intelligent young Anglophile from Boston considered an unsuitable match by his Loved reading this novella about an eligible young English lord and an intelligent young Anglophile from Boston considered an unsuitable match by his mother, but the nuances didn't seem as exquisite nor the ending as breathtakingly ambiguous as in other works by James. ...more",Notes are private!,0,1,1,not set,"May 21, 2015","May 25, 2015",,Paperback,view (with text),/book/show/1788655.An_International_Episode
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Rise Again at a Decent Hour,"Ferris, Joshua*",0316033979,9780316033978,0316033979,352        pp,3.08,"15,198","Dec 18, 2014","May 13, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 25, 2015","Jun 06, 2015","May 25, 2015",,Hardcover,view,/book/show/18453074-to-rise-again-at-a-decent-hour
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Accidental Man,"Murdoch, Iris",0140036113,9780140036114,0140036113,448        pp,3.80,861,"Jan 01, 1971","Mar 01, 1988",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Iris Murdoch novels are a known pleasure, but it had been so long since I read one that I'd forgotten how delicious they are. No other author has everIris Murdoch novels are a known pleasure, but it had been so long since I read one that I'd forgotten how delicious they are. No other author has ever made such racing narratives out of moral muddles and doubts of the metaphysical kind, and puzzling over which philosophical rants are likely to represent the true Murdochian view is half the fun. Humor and tragedy both have their moments in this novel of the sixties, which revolves around a young American man's decision to stay in England to avoid fighting in Vietnam, and we are reminded (as in every Murdoch novel) of how easily our obsession with ourselves can end up damaging those around us. ...more",Notes are private!,0,5,1,"Apr 30, 2015","May 16, 2015","Apr 30, 2015",,Paperback,view (with text),/book/show/12056.An_Accidental_Man
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Looking for the Possible Dance,"Kennedy, A.L.",,,,256        pp,3.41,239,1993,"Feb 14, 1994",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel is about a young woman who was raised by a single father to whom she was devoted. He's since died and, though deeply attached to her boyfriThis novel is about a young woman who was raised by a single father to whom she was devoted. He's since died and, though deeply attached to her boyfriend, she also struggles with their intimacy. All of this is made more interesting (to me, at least), by the fact that they are working class people who live in Scotland.This isn't literally the first novel I've read by a Scottish author, but they've been few and far between, and the first thing I noticed about this novel is that Scotland is not England. Seems as though it would be self-evident, but I'm embarrassed to say it wasn't, quite. The landscape is different, the customs are different, the slang is different, and having read dozens (hundreds?) of so-called British novels didn't familiarize me with the territory.It's a short book with short chapters and to do it justice it should be read rapidly, which is not how I read it. I always read several books at a time and on this occasion travel also interrupted me. The characters and their situations were interesting, but it moves fairly slowly at the beginning. The last forty pages are gripping, however, and well worth the leisurely build-up. ...more",Notes are private!,0,0,1,"Apr 30, 2015","May 28, 2015","Apr 30, 2015",,Paperback,view (with text),/book/show/468619.Looking_for_the_Possible_Dance
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Strange New Things,"Faber, Michel",055341884X,9780553418842,055341884X,500        pp,3.66,"31,442","Oct 06, 2014","Oct 28, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"That a Christian pastor is being sent to evangelize aliens on another world seems inevitable. But that he's being sent not by his denomination (never That a Christian pastor is being sent to evangelize aliens on another world seems inevitable. But that he's being sent not by his denomination (never named) but by the corporation that's developing the planet, that makes the ears prick up. I barreled through this in spite of Faber's sometimes maddening tendency to cover every detail of Peter's day, and was rewarded by being repeatedly surprised by events and by the thematic complexity of the novel. Religion being the sort of stuff it is, it was perhaps natural for me to read the book wondering whether it was going to celebrate or condemn Christianity. What it did instead of either of these was unexpected and thought provoking....more",Notes are private!,0,0,1,"Apr 30, 2015","May 08, 2015","Apr 30, 2015",,Hardcover,view (with text),/book/show/20697435-the-book-of-strange-new-things
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Are All Completely Beside Ourselves,"Fowler, Karen Joy*",0399162097,9780399162091,0399162097,310        pp,3.71,"121,278","May 30, 2013","May 30, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 08, 2015","Apr 18, 2015","Apr 08, 2015",,Hardcover,view,/book/show/16176440-we-are-all-completely-beside-ourselves
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Word,"Kureishi, Hanif",0571277535,9780571277537,0571277535,286        pp,2.93,"1,108","Oct 21, 2013","Feb 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2015",,Paperback,view,/book/show/20552507-the-last-word
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zeno's Conscience,"Svevo, Italo",0375727760,9780375727764,0375727760,437        pp,3.78,"26,956",1923,"Feb 04, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2015",,Paperback,view,/book/show/84737.Zeno_s_Conscience
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blazing World,"Hustvedt, Siri",1476747237,9781476747231,1476747237,368        pp,3.70,"8,291",Mar 2014,"Mar 11, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 22, 2015","Apr 28, 2015","Mar 22, 2015",,Hardcover,view,/book/show/18143974-the-blazing-world
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Those Who Leave and Those Who Stay        (The Neapolitan Novels, #3)","Ferrante, Elena",,,,418        pp,4.35,"148,724","Oct 30, 2013","Sep 02, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 08, 2015","Apr 11, 2015","Mar 08, 2015",,Paperback,view,/book/show/23156040-those-who-leave-and-those-who-stay
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Adam,"Schrag, Ariel*",0544142934,9780544142930,0544142934,302        pp,2.68,"2,605","Jun 10, 2014","Jun 10, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A funny, filthy novel about Adam, a 17-year-old California boy who visits his lesbian sister in NY for a summer and ends up pretending to be transgendA funny, filthy novel about Adam, a 17-year-old California boy who visits his lesbian sister in NY for a summer and ends up pretending to be transgendered in order to attract a hot lesbian he meets at a party. At one point I paused my reading the way you do a sit-com when it's about to get too embarrassing to take, but the novel defied my expectations by turning serious instead--for a little while. A quick, entertaining read that definitely got me thinking about the issue. ...more",Notes are private!,0,0,1,"Mar 06, 2015","Mar 13, 2015","Mar 06, 2015",,Paperback,view (with text),/book/show/18222744-adam
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Land of Smiles,"Huo, T.C.",0452281857,9780452281851,0452281857,224        pp,2.95,21,"Sep 01, 2000","Sep 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 06, 2015","Mar 07, 2015","Mar 06, 2015",,Paperback,view,/book/show/1113701.Land_of_Smiles
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sophie’s World,"Gaarder, Jostein",1857993284,9781857993288,1857993284,403        pp,3.96,"259,409",1991,1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 28, 2015",,Paperback,view,/book/show/10959.Sophie_s_World
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Transcriptionist,"Rowland, Amy*",1616202548,9781616202545,1616202548,256        pp,3.26,"2,152","May 13, 2014","May 13, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 15, 2015",,Hardcover,view,/book/show/18293426-the-transcriptionist
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Both,"Smith, Ali",,,B00IPXLLO8,376        pp,3.66,"23,911","Aug 28, 2014","Sep 04, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A brilliant novel with a twist: there are two sections, and either can be read first. Theoretically. I tried starting with ""Eyes"" and had to switch toA brilliant novel with a twist: there are two sections, and either can be read first. Theoretically. I tried starting with ""Eyes"" and had to switch to ""Camera,"" which is the more conventional of the two, and chronicles the life of a high school girl named George whose brilliant, unconventional, warm mother has recently died. The voice draws us in immediately, and the empathy we feel for her due to her loss keeps us engaged. The voice in ""Eyes"" is perfect in its way, but a dead, cross-dressing Renaissance painter who wasn't paid enough and who is now observing George's life is a tad less engaging. The pleasures of ""Eyes"" are more cerebral: gorgeous, playful prose, motifs many and rich, a metaphysical challenge to hold the paradoxes of our lives in continual and precarious balance. ...more",Notes are private!,0,2,1,"Feb 04, 2015","Mar 05, 2015","Feb 04, 2015",,Kindle Edition,view (with text),/book/show/20439328-how-to-be-both
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Story of a New Name        (The Neapolitan Novels, #2)","Ferrante, Elena",,,1609451341,471        pp,4.44,"179,022","Sep 22, 2012","Sep 03, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Feb 2015,"Feb 24, 2015","Feb 01, 2015",,Paperback,view,/book/show/17465515-the-story-of-a-new-name
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Leopard,"Lampedusa, Giuseppe Tomasi di",0679731210,9780679731214,0679731210,319        pp,4.01,"37,217",1958,"Jul 23, 1991",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Feb 2015,Mar 2015,"Feb 01, 2015",,Paperback,view,/book/show/625094.The_Leopard
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible Cities,"Calvino, Italo",0156453800,9780156453806,0156453800,165        pp,4.12,"83,835","Nov 03, 1972",1974,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2015",,Paperback,view,/book/show/9809.Invisible_Cities
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As God Commands,"Ammaniti, Niccolò",0802170676,9780802170675,0802170676,406        pp,3.93,"6,046",Oct 2006,"Oct 06, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2015",,Paperback,view,/book/show/6341275-as-god-commands
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Solitude of Prime Numbers,"Giordano, Paolo",0670021482,9780670021482,0670021482,271        pp,3.64,"74,406","Jul 01, 2008","Mar 18, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A moving and beautifully written story of two person both damaged through trauma in childhood, and their journey into adulthood. Matteo is a mathematiA moving and beautifully written story of two person both damaged through trauma in childhood, and their journey into adulthood. Matteo is a mathematical genius whose sister is developmentally disabled. One afternoon changes his life forever, and he becomes an outsider forever burying himself in his equations. A single day makes Alice, too, into a loner. When they meet in school, each finds the other bearable in a way other people are not. They drift toward and away from each other at intervals, hoping and fearing to become genuinely intimate. This is a character-driven novel almost old-fashioned in its telling, and there isn't a slow spot in the the book. ...more",Notes are private!,0,0,1,not set,"Jan 22, 2016","Jan 20, 2015",,Hardcover,view (with text),/book/show/6613956-the-solitude-of-prime-numbers
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don't Move,"Mazzantini, Margaret",1400034663,9781400034666,1400034663,368        pp,3.80,"8,459",2001,"Jul 12, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2015",,Hardcover,view,/book/show/472800.Don_t_Move
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Our Names,"Mengestu, Dinaw",038534998X,9780385349987,038534998X,256        pp,3.61,"4,769","Mar 04, 2014","Mar 04, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel is told by alternate narrators: an Ethiopian man who is in Uganda at a time of civil unrest, and a white woman who is a social worker in thThis novel is told by alternate narrators: an Ethiopian man who is in Uganda at a time of civil unrest, and a white woman who is a social worker in the American midwest, and who is having a relationship with an African man. The novel is interesting in many ways, but I felt the real heart of the book was in the African sections. The parts set in Wisconsin felt a bit bloodless to me, and I couldn't help wondering if the choice of narrative structure was dictated by market considerations....more",Notes are private!,0,0,1,"Jan 08, 2015","Jan 21, 2015","Jan 08, 2015",,Hardcover,view (with text),/book/show/18050096-all-our-names
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Brilliant Friend        (My Brilliant Friend #1),"Ferrante, Elena",,,,331        pp,4.04,"332,945","Oct 19, 2011","Sep 25, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I can't say strongly enough how much I love this novel, which was satisfying on multiple levels. The story takes place in Naples in the 1950s (more orI can't say strongly enough how much I love this novel, which was satisfying on multiple levels. The story takes place in Naples in the 1950s (more or less). It's narrated by Elena and is largely about her friendship with Lila. The friendship is shown in complex and realistic terms; there are moments of jealousy and competition as well as a powerful bond. The novel uses the friendship as a lens to depict the psychological and intellectual growth of two intelligent girls, while the reader wonders whether one or both friends will make it out of the impoverished, violent, patriarchal neighborhood which is their home. Ferrante brings a large cast of characters from that neighborhood to life, so that the book is both about the individual girls and about the society of which they are a part. ...more",Notes are private!,0,0,1,"Dec 29, 2014","Jan 08, 2015","Dec 29, 2014",,Paperback,view (with text),/book/show/13586707-my-brilliant-friend
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Living in the Maniototo,"Frame, Janet",0807609587,9780807609583,0807609587,240        pp,3.81,353,"Jan 01, 1979","May 17, 1980",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Very post-modern, very metafictional, with extraordinary prose and surprising metaphors. The product of an original mind, dense with ideas and meanin Very post-modern, very metafictional, with extraordinary prose and surprising metaphors. The product of an original mind, dense with ideas and meaning. Not much of a through-line, which means that I always had to push myself to pick it up, but it was certainly an interesting novel of ideas. ...more",Notes are private!,0,0,1,"Dec 18, 2014","Feb 02, 2015","Dec 18, 2014",,Paperback,view (with text),/book/show/1324616.Living_in_the_Maniototo
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wallcreeper,"Zink, Nell",0989760715,9780989760713,0989760715,193        pp,3.29,"4,264","Oct 01, 2014","Oct 01, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A very short, very original novel about an American couple living in Berne (Switzerland), who become involved in the European environmental movement. A very short, very original novel about an American couple living in Berne (Switzerland), who become involved in the European environmental movement. Though so brief, the novel manages to be dense with meaning, as it explores concepts of marriage, fidelity, and female dependence along with environmental damage and big pharma. The ending seemed off at first, but then opened up evening more meaning to the pages I had just read. ...more",Notes are private!,0,0,1,"Dec 12, 2014","Dec 26, 2014","Dec 12, 2014",,Paperback,view (with text),/book/show/22237292-the-wallcreeper
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cranford,"Gaskell, Elizabeth",0141439882,9780141439884,0141439882,257        pp,3.84,"44,047",1853,"Apr 25, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"CRANFORD is a novel about older, unmarried women whose lives are consumed with deciding how much their social conventions can be stretched to adjust tCRANFORD is a novel about older, unmarried women whose lives are consumed with deciding how much their social conventions can be stretched to adjust to a rapidly changing society--a novel which views these lives, negligible by society's reckoning, as deeply valuable. Miss Matty, the main character, is not especially bright or well-educated, and she's far from sure of herself. Yet the author manages to depict her in convincingly loving terms. Who would publish such a novel? Charles Dickens, as it turns out. Readers today are enjoying this humorous gem as much as readers did when it was first published. However, I can't say it lends itself to lively discussion. For your book group, try Gaskell's NORTH AND SOUTH....more",Notes are private!,0,1,1,"Dec 10, 2014","Dec 17, 2014","Dec 10, 2014",,Paperback,view (with text),/book/show/182381.Cranford
