,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Steve's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,East of Eden,"Steinbeck, John",0142000655,9780142000656,0142000655,601        pp,4.41,"538,858",1952,2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This epic saga is like a giant paint-by-numbers picture. You know the basic outline from the start (Cain and Abel in the Garden of Eden). Then you seeThis epic saga is like a giant paint-by-numbers picture. You know the basic outline from the start (Cain and Abel in the Garden of Eden). Then you see the colors fill in, with the light and dark hues (good and evil) starkly contrasted. The canvas in this case is big, and when you take a few steps back to consider the whole, you realize there’s plenty for the eye to take in. The colors are vivid, coming from all parts of the palate. You also notice, stepping in closer again, that certain sections are even artful, with blending at the borders to make it seem real.I suppose if you’re literal-minded, Biblically speaking, this is one of the oldest stories known to man. Brothers can differ. Parents can play favorites. The evil, out-of-favor brother can act out of vengeance. A good teller of tales, though, like Steinbeck, can make this hearty grist for the mill. Adam Trask and his half-brother Charles were rivals. Their father, against his nature, preferred the weaker, more sensitive Adam. That was brother conflict number one. Number two came years later when twin boys begat by Adam (maybe?) and bad-to-the-bone Cathy (more on her in a minute) played out a similar battle between good and evil. But whence cometh evil? Steinbeck, to his credit, was interested in cause and effect. In the case of the second rivalry there was that subtle blending I mentioned, too. Good morphed into self-righteousness and evil seemed not so bad once fully explained. On top of that, the most enlightened and likable influences in the book, Samuel and Lee, introduced the concept of choice into the mix, telling us that evil does not have to play out deterministically true to form.In a long book like this, Steinbeck had plenty of time to draw detailed characters. The aforementioned Cathy was as venomous a woman as you’ll ever find. You know the old cliché of the prostitute with a heart of gold. Well hers was all bile and pus, with no discernable reason for it other than hatred self-made. Adam, who first saw her as pretty and wounded, was lucky to have survived, though in the traumatized state she left him in he didn’t survive much. Lee, the faithful Chinese-American caretaker, ran the house, and raised the boys with far more wisdom than most. Their friend Samuel was a luckless but well-liked presence in the Salinas Valley where they all lived. He was smart, kind, philosophical, and funny, with an Irishman’s way (Blarnified, at times) with words. His discussions with Lee, his intellectual peer, were some of the high points of the book. Samuel’s children were given full treatment, too. Even a grandchild by the name of John Steinbeck appeared once or twice. This, to me, was a near-great novel. There was plenty of conflict to keep things moving, even if not all of it seemed true to life. The blending I keep mentioning set the stage for moral ambiguity, which was good, but it seemed a tad abstract, like I couldn’t quite connect it to real people. Still, the painted-in regions pieced together by a keen-eyed observer like Steinbeck can produce work that’s well worth considering. ...more",Notes are private!,0,38,1,not set,"Sep 11, 2009","Aug 25, 2009",,Paperback,view (with text),/book/show/4406.East_of_Eden
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Netherland,"O'Neill, Joseph",0307388778,9780307388773,0307388778,256        pp,3.41,"18,209","Jan 01, 2008","May 07, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you feel culturally discombobulated reading this most recent book by Joseph O’Neill (the prize-winning half-Irish, half-Turkish writer) narrated byIf you feel culturally discombobulated reading this most recent book by Joseph O’Neill (the prize-winning half-Irish, half-Turkish writer) narrated by Hans (the Dutch investment analyst working in New York by way of London) whose two main topics are cricket (as played by ex-pat West Indians) and his wife (the Venusian to his Martian), that may have been part of the point. Hans doesn’t feel completely at home in any of his worlds. He confesses to being lost and clueless. The more you read, though, the more you don’t believe it. In fact, there are several examples where you’re convinced he’s sandbagging. He’ll say he doesn’t understand something, but as he elaborates, you realize he picks up on plenty. Questions of why people are the way they are mystify us all, and for Hans the puzzlement is at an advanced level. The issues he raises are themselves evidence of insight. It helps, too, that the writing is so rich.Part of what I liked about the book is how the foreign is made more familiar. The bits on the cricketing subculture were actually pretty interesting. It was also intriguing to get an outsider’s point of view on the competitive theorizing that the well-educated applied to society’s ills in the aftermath of 9/11. O’Neill was quoted as saying this was a novel of voice. With Hans, he had a compelling one, complete with nuance and lilt.It was also a book with stories. The most vivid one involved a larger-than-life Trinidadian named Chuck Ramkissoon. Chuck had a missionary’s zeal for cricket, an immigrant’s hope for the future, and a wheeler-dealer’s sense of compromise between legality and success. Hans had his own story, too, with a wife and young son at the heart of it. New York at that time was not the only shaky ground. Between Chuck’s ambitious dreams and Hans’s lifting fog, what stories there were to be told carried their bigger points well enough....more",Notes are private!,0,25,1,not set,not set,"Aug 11, 2009",,Paperback,view (with text),/book/show/6149509-netherland
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good to Great: Why Some Companies Make the Leap... and Others Don't,"Collins, James C.",0066620996,9780066620992,0066620996,300        pp,4.14,"219,731","Nov 01, 2001","Oct 16, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have no idea how much Jim Collins knows about business / management, but it is clear he’s mastered the art of writing a popular business / managemenI have no idea how much Jim Collins knows about business / management, but it is clear he’s mastered the art of writing a popular business / management book. The way I see it, the steps involved are:* State up front what the themes are, but disguise at least a few of them with cryptic labels that portend greater meaning to those who venture further. Who wouldn’t read on when enticed by the promise of the lowly hedgehog’s secret for success or how Admiral Stockdale’s paradoxical key to survival as a P.O.W. can be applied for corporate gain?* Supply lots of lists, charts, and visuals. Venn diagrams are especially good, it seems. The confluence of 3 good traits at the virtuous center constitutes a synergized sweet spot for those clever enough to recognize it.* Make common sense bromides sound less trite. You can’t just say, “Hire good people.” It’s better to say you have to get the right people on the bus, and further, that the right people have to be in the right seats. The bus connotes movement, you see; progress towards a common goal. Choosing the perfect metaphor is part of what separates the business-writing cream from the chaff.* Common sense is good, but for variety, a few counterintuitive insights should be included, too. These can give the savvy reader an extra edge. Even the cagiest adversaries (among those outside the circle of 3 million purchasers privy to the book’s ironic findings) would not figure out such things as the importance of humility among top-tier leaders or that “stop doing” lists are more important than “to do” lists.* Bulletize. Summarize. Rinse. Repeat.As I get off my weisenheiming horse for a minute, there probably are some useful concepts here. This was assigned reading in the office, and it does seem to have improved management focus. Plus, we’ve now established a common language regarding the basic tenets (even if certain phrases are said with a smirk--hedgehogs on buses entering the flywheel will know what I’m talking about). I’m no expert, but it’s probably good for its type.What I can’t decide is whether the book’s research methodology was effective or not. The basic idea was to construct a sample of consistent outperformers and another sample of peers that at one time looked similar, but ultimately languished. The researchers then asked what traits separated the two samples. I sympathize with how nebulous the differentiating factors would be. There’s an inherent squishiness to them, and judgment could cloud the data. It’s a difficult task. At the same time I think it’s fair to criticize the method for its backward-looking nature. In trying to discern cause and effect, something more along the lines of a lab, where various differences could be tested against a control group before knowing the outcomes, would carry more weight. I’m always a little suspicious of studies like this. If, for instance, the true driver of success was simply a fortuitous set of circumstances (right place, right time, right regulations, right trend) then it may appear, after the fact, that it was the right people in the right seats on the bus. I’m told Malcolm Gladwell’s new book gives luck the prominence it deserves....more",Notes are private!,0,20,1,not set,not set,"Aug 04, 2009",,Hardcover,view (with text),/book/show/76865.Good_to_Great
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,World's Fair,"Doctorow, E.L.",0452275725,9780452275720,0452275725,304        pp,3.84,"4,676","Oct 12, 1985","May 01, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’m not sure what you’d call this (memoir? novel? cultural history book?), but whatever it is, it works. Young Edgar, bright and observant, describes I’m not sure what you’d call this (memoir? novel? cultural history book?), but whatever it is, it works. Young Edgar, bright and observant, describes Jewish family life as he knew it growing up in the Bronx in the 1930’s. E. L. Doctorow (E for Edgar) presumably didn’t stray far from his own experiences to write this. The boyhood sketches spanned the whole decade, ending the year of New York’s iconic Fair when Edgar was 9. It was told in a voice that combined a kid’s sense of wonder with an adult’s more artful way of putting things. I thought part of what made the narration so effective was how detailed but natural the day-to-day snippets seemed. They were over-described and sensationalized in the way you'd expect and even hope from an enthusiastic child. His portrayals of the radio shows, movies, music, the pre-war political scene, bigotry, the depression economy, sports, and the precursors to carnal knowledge were all the more vivid from this young, zealous source. And that was just fine with me. Now I have something other than Radio Days to go on for a mental image of the times.Edgar’s parents fell somewhere in the vast middle ground between Norman Rockwell and dysfunction. If anything, given his father’s proclivities, they leaned more towards the latter. Time did not always do its job to soften the painful memories. With a dad who was flawed, Edgar’s older brother was often the better role model. Like their father, brother Donald was clever, aware, and good at working angles, but unlike the old man, he was also responsible. Their mother was solid and dependable, though she was losing a bit of her spark. She didn’t have much to bring joy to her life, and had a mother-in-law to detract from it. I make this seem like a pretty grim scene, but there were plenty of warm undercurrents, too. The overall tone was more nostalgic than anything else. One of the vignettes was about putting together a time capsule. In a way the whole book seemed like stories told by an old guy rummaging just such a trove. And always with the context to appreciate them.Four stars bordering on five....more",Notes are private!,1,41,1,not set,"Aug 25, 2009","Jul 16, 2009",,Paperback,view (with text),/book/show/24910.World_s_Fair
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Daughter of Time        (Inspector Alan Grant, #5)","Tey, Josephine",,,,206        pp,3.91,"34,105",1951,"Nov 29, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Who dunneth it? Did Richard III really order his young nephews killed in the Tower of London, or was he unjustly implicated as part of a massive smearWho dunneth it? Did Richard III really order his young nephews killed in the Tower of London, or was he unjustly implicated as part of a massive smear campaign? If you’re Alan Grant, the recuperating Inspector from Scotland Yard, the answer becomes increasingly clear. Grant took the case to begin with because he was bored and bed-ridden and couldn’t chase live, motile bad guys. He became interested in Richard based on a random set of pictures a lady friend gave him in the hospital. In perhaps the only dubious part of the plot, Grant fancied himself an expert on faces, with an unnatural ability to divine guilt or innocence from them. With Richard, he saw the look of sound judgment, not monstrous intent. From there, he began building a proper case, piece by logical piece.Somewhere along the way, the same friend who got him started with the investigation put him in contact with a young visiting scholar at the British Museum. As a tool for tracking down relevant archive material, the guy was better than Google. The detective work inherent in good historical research was one of the most enjoyable parts of the book, I thought.I also liked how Tey cast large shadows of doubt on the established historical accounts. It was easy to believe that some were written as propaganda commissioned by Henry VII, the first of the Tudor Kings, who felt a need to discredit Richard and the whole Plantagenet line. It was also true that Richard had nothing to gain politically by killing the young princes. They were never in line to usurp his role. Most telling, though, was how all accounts of Richard’s murderous scheme were written well after the supposed fact. Even the trumped up charges in the Bill of Attainder that Henry brought against Richard made no mention of it, and no chronicles written at the time said word one about the deaths, which very easily could have happened after Richard’s own death. Reactions to Tey’s book were interesting. Ricardian societies popped up proclaiming his innocence. Other notable books adopted the same view. Richard’s case was even tried by the Supreme Court in a mock trial. They found him not guilty. According to Wikipedia, the title comes from a line by Bertolt Brecht: Truth is the daughter of time, not of authority. That’s not a bad take-away point. So can historical fiction obversely observe fictional history? Sure, I figure. Why not?...more",Notes are private!,0,24,1,not set,"Jul 16, 2009","Jun 15, 2009",,Paperback,view (with text),/book/show/77661.The_Daughter_of_Time
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ever After,"Swift, Graham",0679740260,9780679740261,0679740260,275        pp,3.56,744,"Mar 10, 1992","Mar 02, 1993",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Meet Bill Unwin. He’s a man in his fifties, English, a quasi-academic, and one who appreciates the art of language and the tenor of personal relationsMeet Bill Unwin. He’s a man in his fifties, English, a quasi-academic, and one who appreciates the art of language and the tenor of personal relationships. Unfortunately, he’s lost his dear wife, an esteemed stage actress named Ruth, to cancer. In addition, other events that prove that trouble comes in threes conspired to throw him for one hell of a loop. Prior to her death, Bill had a job managing Ruth's career. It was a career that more or less managed itself. His current post as a fellow at a prestigious university was due, in large part, to a substantial sum that his step-father had gifted the school. Bill did have an interesting project, though. It involved a set of notebooks that Matthew Pearce, an ancestor, had kept in Victorian times. Religion was ceding ground to Darwin. This brought on a very rapid evolution in Matthew; not a fortuitous one given his father-in-law’s position in the clergy. Though Matthew’s upheaval was more self-induced, it does tie in with Bill’s own. In the end, Bill has told much of his story from early days obsessing about pretty ballerinas onward. But it’s difficult to know what he’s truly sorted out. He’s better at asking questions than answering them.Now meet Reader X. He’s a man in his fifties, American, a faux-aficionado of life, and one who appreciates several of the same things Bill does. Fortunately, Reader X’s dear wife is still very much alive and, among other things, supplies him with fine books. She knew, for instance, that Graham Swift had written one of his favorites, Last Orders, and wanted him to enjoy another one like it. A few chapters into this new one, Reader X was struck by how adept Swift is with language. Are the English simply better at it? Maybe his sample of classics and Booker Prize-winners biases him to think so. After a bit more of Ever After, though, Reader X became almost too aware of the literary garnish and began hoping for more meat. Last Orders was so good at varying time to back-fill the story of old friends. Ever After made effective use of the same device, but ended up wearing our reader friend out, what with Matthew’s ponderous struggle for meaning and Bill’s own contemplative load. While pat answers to difficult questions can stretch credulity, Reader X felt like a few more hints about reconciling harsh realities might have been nice. Then again, maybe Swift was less interested in self-help and more interested in existential angst. Reader X will just have to get over it.3.5 stars rounded to 4....more",Notes are private!,0,7,1,not set,"Jun 15, 2009","May 29, 2009",,Paperback,view (with text),/book/show/855937.Ever_After
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rock Springs,"Ford, Richard",0099448971,9780099448976,0099448971,245        pp,4.06,"5,457",1987,2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2009",,Paperback,view,/book/show/26936.Rock_Springs
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The New Granta Book of the American Short Story,"Ford, Richard",1847080251,9781847080257,1847080251,736        pp,4.01,394,"Nov 10, 2007","Nov 10, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2009",,Paperback,view,/book/show/1451067.The_New_Granta_Book_of_the_American_Short_Story
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Lay of the Land        (Frank Bascombe, #3)","Ford, Richard",0679454683,9780679454687,0679454683,485        pp,3.91,"4,616","Jan 01, 2006","Oct 24, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In this, the last in the trilogy, Frank is still the ever-thinking everyman, now age 55. He recently returned from the Mayo Clinic with less than fullIn this, the last in the trilogy, Frank is still the ever-thinking everyman, now age 55. He recently returned from the Mayo Clinic with less than full assurances, has seen his second wife leave him under odd circumstances, and has taken two steps forward and one step back (or is it one forward and two back?) with his first wife and their two grown kids. Frank has plenty to mull over. But then Ford offers up quite an assortment for readers to chew on, too. 1) Is there such a thing as a life too-well-examined? (Frank is as reflective as they come, but his insights are so interesting, we rarely begrudge him his self focus.)2) Is the Permanent Period that Frank described himself to be in, ""when few contrarian voices mutter doubts in your head, when the past seems more generic than specific, when life's a destination more than a journey and when who you feel yourself to be is pretty much how people will remember you once you've croaked -- in other words, when personal integration . . . is finally achieved,"" de rigueur around that age? 3) Is awareness of one’s own foibles a helpful step in dealing with them? (Frank is full of admissions like the following to fuel the debate: “It’s loony, of course, to think that by lowering expectations and keeping ambitions to a minimum we can ever avert the surprising and unwanted. Though the worst part, as I said, is that I’ve cluttered my immediate future with new-blooming dilemmas exactly like young people do when they’re feckless and thirty-three and too inexperienced to know better.”)4) Are great writers like Ford just naturally better at dealing with deep, personal issues—things like Frank’s suppressed despair from a loss years ago? (This was a very effective scene made all the better by a rare show of emotion that Frank himself, in the first person account, didn’t see coming.)5) Speaking of great writing, could this be Ford at the height of his powers? (All the prizes went to Independence Day, the second in the series, but I think the prose in this one is even better—-long and lush sentences, words flowing like music, acoustically pure.)While I wouldn’t consider Frank a role model, he comes by his opinions honestly. Did I pay more attention because I’m getting close to his age? Is his search for meaning less clichéd for its lack of a spiritual basis? Does his contemplative inner life make him an island? He’s a complex character; these are questions to weigh with him in mind.About two-thirds of the way into the book, it occurred to me that there was a lot Frank needed to wrap up before the trilogy’s end. I consciously slowed down so I wouldn’t miss any bit of how he did it. Five-star books like this give us data we should measure well to include in our eclectic samples. ...more",Notes are private!,0,24,1,not set,"May 28, 2009","Apr 30, 2009",,Hardcover,view (with text),/book/show/12372.The_Lay_of_the_Land
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Tale of Two Cities,"Dickens, Charles",0141439602,9780141439600,0141439602,489        pp,3.87,"947,081","Nov 26, 1859",2003,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"First, let’s agree that any proper commentary on a classic such as this is best left to English Lit majors. I did briefly toy with the idea of a moderFirst, let’s agree that any proper commentary on a classic such as this is best left to English Lit majors. I did briefly toy with the idea of a modern day send-up – A Tale of Two Streets – where the denizens of Main Street would rise up in populist dudgeon against the heartless, soulless sovereigns of Wall Street. I was never quite sure where to go with it, though. In my Reign of Terror equivalent, chants like, “Off with their retention bonuses,” lacked a certain meatiness. Besides, it seemed to me that Dickens was interested in more than just the consequences of class antipathy. He had a helluva story to tell, too. Despite what I thought were slow parts, where descriptions seemed just a tiny bit bloated, it turned out to be a real page-turner in the end. Brilliantly written, too, of course. Interesting history + great characters + majestic prose = 5 stars. ...more",Notes are private!,0,27,1,not set,"Apr 30, 2009","Mar 25, 2009",,Paperback,view (with text),/book/show/1953.A_Tale_of_Two_Cities
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sophie’s World,"Gaarder, Jostein",1857993284,9781857993288,1857993284,403        pp,3.96,"259,399",1991,1995,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Intro to Philosophy course I took too many years ago didn’t really stick. The prof was as dry as they come, the progression from one ism to the neThe Intro to Philosophy course I took too many years ago didn’t really stick. The prof was as dry as they come, the progression from one ism to the next seemed more a matter of names than ideas, and I took it pass-fail (disincentive enough in those days). So Sophie’s World was a much-needed education for me. It’s structured as an extracurricular course in the history of philosophy given under mysterious circumstances to a 14-year-old Scandinavian schoolgirl. I may flatter myself to say it, but the course was pitched just about right for me. It was a few months ago that I read this, and I probably forgot many of the names, schools, and settings associated with the concepts it covered, but I remember being into it at the time. So as a primer, it worked reasonably well. Certain sections did make you think.  What worked less well, I thought, was the story of Sophie and her private teacher that later became a meta-story involving a Norwegian girl Sophie’s age and her absent pedagogue of a dad. Even the characters meant to be real didn’t seem real. Maybe the mystery of who transcends the imagination passes as whimsy for a Norwegian philosophy teacher like Gaarder. It might have been a clever device, but there were too many reminders that the guy is not a true novelist.As an aside, now that I think of it, I did have one other exposure to philosophy before reading this book. It was that song by the Pythons. If you’ve forgotten the one I mean, here’s one of the verses.John Stuart Mill, of his own free will,after half a pint of shandy was particularly ill.Plato, they say, could stick it away,'alf a crate of whiskey every day!Aristotle, Aristotle was a bugger for the bottle,and Hobbes was fond of his Dram.And Rene Descartes was a drunken fart:""I drink, therefore I am.""With such a fine example to follow, and with a newfound interest in philosophy spurred in part by this book, I offer a few lines of my own.It’s said Bertrand Russell would put up a tussle Whenever the barman called time.And old Monsieur Rousseau was crazy for cointreauHe drank it with squeezes of lime.For wine by the cart, you couldn’t beat SartreUnless you were Thomas Aquinas.But Spumante bubbles caused no end of troublesFor Senhor Spinoza’s poor sinus.Drinking and thinking -- a prime Pythonesque pairing. Skoal!...more",Notes are private!,0,10,1,not set,not set,"Mar 25, 2009",,Paperback,view (with text),/book/show/10959.Sophie_s_World
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stuff White People Like: A Definitive Guide to the Unique Taste of Millions,"Lander, Christian",0812979915,9780812979916,0812979915,211        pp,3.75,"18,136","Jul 01, 2008","Jul 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"After Salman Rushdie exposed me for the ignoramus that I am (I couldn’t claim a full appreciation for his prize-winning allegory Midnight’s Children),After Salman Rushdie exposed me for the ignoramus that I am (I couldn’t claim a full appreciation for his prize-winning allegory Midnight’s Children), I decided to go light with my next selection. So now I’ve been exposed for fitting a cultural stereotype a little too closely. It’s all in good fun, though. So what if I’m a coffee-drinking, European-traveling, New Balance-wearing, Wrigley Field-attending, dog-loving, documentary-watching white guy who likes irony, apologies, the idea of soccer, San Francisco, grad school, subtitles, self-deprecating humor, plaid shirts, The Simpsons, acoustic covers, Netflix, hardwood floors, and avoiding confrontation? That doesn’t make me a bad person. Besides, the author failed to recognize my individuality as a fan of U2 with a penchant for Thai food. (That and a willingness to make feeble jokes.)For increased enjoyment, I’d recommend reading this book in small chunks. That’s easy to do since each of the 150 numbered entries is only about one page long. With littler bites, you might not notice the repetition as much (like the five times he mentioned our unusual obsession with 80’s night parties). The themes didn’t vary much either. You quickly realize it’s a certain type of white person he’s labeling—one that used to go by yuppie. And we’re all so alike: so proud of our progressivity, yet so unaware of how predictable we are. Homogeneous themes about homogeneous folks, I guess. But let’s not go too deep analyzing a humor book. It did make me smile (in a self-deprecating way), so I can’t trash it too much....more",Notes are private!,0,11,1,not set,"Mar 27, 2009","Mar 25, 2009",,Paperback,view (with text),/book/show/3106441-stuff-white-people-like
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Great Expectations,"Dickens, Charles",0192833596,9780192805218,0192833596,544        pp,3.79,"802,537","Dec 01, 1860",1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2009",,Paperback,view,/book/show/2623.Great_Expectations
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breakfast of Champions,"Vonnegut, Kurt, Jr.",,,,296        pp,4.07,"260,539","Jul 12, 1973",1975,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a popular seller back in the days of peace, love, and dope. I recently read a yellowed copy a few paragraphs at a time between sets at the hoThis was a popular seller back in the days of peace, love, and dope. I recently read a yellowed copy a few paragraphs at a time between sets at the home gym, so the lack of flow I ascribe to it may be due, in part, to that. Actually, with all his inserted drawings and the bullet-point structure, it seemed like Vonnegut was more interested in piecing together Dunkin’ Munchkin-like observations on American society than in any kind of narrative flow. The plot was very much beside the point.Vonnegut, I know from other works, is a smart guy. He’s a clear writer, keen observer, and incisive social critic. With this one, though, all I kept thinking was what a funny little time capsule it was, filled with countercultural hip-think circa 1973. The Man, of course, was the heavy. And if only we could wake up to a more liberated, tolerant, free attitude, everything would be cool. It may be slightly ironic that those meant to be more enlightened were automatons, too, though at least they were programmed using the fresh, new algorithm of the day. I suppose it’s also unoriginal of me to point out how unoriginal certain trendy archetypes are when they stake their claim to individuality en masse....more",Notes are private!,0,13,1,not set,not set,"Jan 30, 2009",,Mass Market Paperback,view (with text),/book/show/2017580.Breakfast_of_Champions
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midnight’s Children,"Rushdie, Salman",0099578514,9780099578512,0099578514,647        pp,3.98,"123,762","Mar 12, 1981","May 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I truly am sorry, Salman. It’s trite to say, I know, but it really wasn’t you, it was me. I take all the blame for not connecting, ignorant as I am abI truly am sorry, Salman. It’s trite to say, I know, but it really wasn’t you, it was me. I take all the blame for not connecting, ignorant as I am about the Indian subcontinent’s history, culture, and customs. I’m sure your allegories were brilliant and your symbolism sublime, but it was in large part lost on me. At least I could appreciate your fine writing. You were very creative in the way you advanced the story, too — nonlinearly, and tied to actual events. Your device that allowed narrator Saleem to get inside people’s heads, and later to literally sniff out their emotions was clever as well. These abilities may have been the stuff of fantasy, but your insights into characters (and the abstractions about India they were meant to represent) were completely plausible. In the context of the story, we’re willing to suspend disbelief and buy into the omniscience of the first person account. In your skilled hands, it never seemed forced or hokey. Coming from me, that’s saying something. I don’t usually go for writers plying magic.But in the end, I have to say, your work left me a little disappointed. It might have had something to do with its extensive acclaim; you know, Booker to beat all Bookers and all that. Such weight of expectations was always going to be hard to overcome. The bigger part of the problem, though, was trying to go it alone. Had I taken the guided tour instead, I’m guessing I’d have gotten more out of it. I noticed there’s a reader’s guide that does exactly that, so maybe someday I’ll take the time to plug the gaps in my appreciation. Please note that I’m giving your book a very respectable 4 stars. I liked the language. Someone described it as “Babu” English which I took to mean stylized for effect. I also liked the epic story of Indian archetypes, and the pertinent, sometimes elliptical lessons in history. Still, we both were hoping I could give it a 5, I’m sure....more",Notes are private!,0,96,1,not set,not set,"Jan 29, 2009",,Paperback,view (with text),/book/show/14836.Midnight_s_Children
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,"Levitt, Steven D.",0739482696,9780739482698,0739482696,352        pp,4.01,"851,167","Apr 12, 2005","Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"At a cocktail party you don’t count on quant types to provide much entertainment. In rare cases a data-plying vector-head like me might talk about howAt a cocktail party you don’t count on quant types to provide much entertainment. In rare cases a data-plying vector-head like me might talk about how some big swinging member at the trade desk got eviscerated when he messed up his numbers. A story like that can be marginally interesting if told in a gory way. But as relatable tidbits go, that had pretty much been the full gamut. Now, with Freakonomics, we dare to dream of audiences appreciating a new set of number-based anecdotes. They came up with examples where their quantitative forensics would yield something clever or fun, often exposing ironic, counterintuitive, or sordid behavior in the process. I suspect the less these examples had to do with economics, the more interesting they seemed. Be that as it may, it was gratifying to see that the modeling techniques quants rely on (like multivariate regression) have been brought to bear to tell these tales.The Freakonomics formula is a smart one. It starts with sound research on non-traditional topics with results that were vetted in academic journals. That was Levitt’s part. Co-author Dubner is the writer. His job was to provide context, explain how results were uncovered, and sell us on why it’s all so cool. And who wouldn’t be at least mildly intrigued by patterns that show how teachers in Chicago cheated to raise their students’ test scores, and how that links them with Sumo wrestlers in Japan. They cited another example discovered in April of ’87. Evidently that year 7 million children in the US simply disappeared off the face of the earth. This was fully one-tenth of the dependent-age population. They speculated that maybe, just maybe, the new requirement from the IRS in ’87 to include a child’s SSN on the form had something to do with the massive decline in dependents.The authors were careful to explain the methodological difficulties in making data confess. Researchers of this stripe are rarely given the luxury of a lab, where one variable at a time can be changed, holding everything else constant. Ceteris is almost never paribus in social science. I give the authors credit, too, for their interpretation of results. For instance, they explained how the old cliché in real estate that your first offer will be your best may have a lot to do with the incentive structures of the seller’s agent. Say they’re slated to get 3% of the sale price. If it’s a matter of getting 0.03 x $300,000 right now and no longer needing to show the home versus holding out for 0.03 x $310,000 at some unknown point in the future, the usual counsel is to take the first offer. They’re only foregoing a potential $300. The homeowners’ incentive is very different. Say they owe the bank $250,000. For them it’s a matter of netting $50,000 or $60,000. Not surprisingly, the data show that realtors selling their own homes keep them on the market for longer and get a higher percentage of the true value.Some of their findings generated controversy. Read their account on the legalization of abortion and subsequent drop in crime rates 20 or so years later if you want an example. They were careful not to engage in moral calculus, but they had to know they were playing with fire. All in all I thought their examples were interesting, but generally not the most important issues we confront today. Still, they may serve a purpose if you’re looking for cocktail party chitchat of a quantitative bent....more",Notes are private!,0,8,1,not set,"Mar 25, 2009","Jan 29, 2009",,Paperback,view (with text),/book/show/3672522-freakonomics
