,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Amy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
871,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Breath Away,"Gudenkauf, Heather*",0778313654,9780778313656,0778313654,379        pp,3.99,"18,237","May 29, 2012","Jul 01, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 20, 2012","Jul 26, 2012","Jul 20, 2012",,Paperback,view,/book/show/13112023-one-breath-away
872,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where We Belong,"Giffin, Emily*",0312554192,9780312554194,0312554192,372        pp,3.90,"97,562",2004,"Jul 24, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 09, 2012","Aug 17, 2012","Jul 17, 2012",,Hardcover,view,/book/show/12987977-where-we-belong
873,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Where'd You Go, Bernadette","Semple, Maria",0297867288,9780297867289,0297867288,324        pp,3.88,"572,355","Aug 14, 2012","Aug 14, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 11, 2012",,Hardcover,view,/book/show/12611253-where-d-you-go-bernadette
874,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Forgotten,"McKenzie, Catherine*",144340991X,9781443409919,144340991X,367        pp,3.65,"5,985",May 2012,"May 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 10, 2012",,Paperback,view,/book/show/13241732-forgotten
875,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Arranged,"McKenzie, Catherine*",0062115391,9780062115393,0062115391,390        pp,3.68,"9,472","Dec 28, 2010","May 15, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have to say that this book is one of my favorite reads this summer, simply because it is deliciously fast-paced chick-lit at its finest.Anne Blythe I have to say that this book is one of my favorite reads this summer, simply because it is deliciously fast-paced chick-lit at its finest.Anne Blythe seems to have everything. She has sold her first book, has a fabulous life, and fabulous friends. When it comes to being lucky in love though, she can’t seem to ever find the right guy. novel. After her best friend announces her engagement and her latest relationship ends, she decides to take a risk and contact a dating service in hopes of finding the perfect match. Upon her first appointment with the dating service though, she realizes that it is not a dating service at all, but a matchmaking service for an arranged marriage.Once she starts the process, there is no turning back and Anne finds herself traveling to a Mexican resort where she will meet and marry (all in the same weekend) her “perfect,” guy.This book has great twists and turns that you will really enjoy and after devouring this book in a mere day, I can’t recommend it enough for a fun reading escape!Read more at http://momadvice.com/blog/2012/08/gre... ...more",Notes are private!,0,1,1,"Jul 07, 2012","Jul 10, 2012","Jul 07, 2012",,Paperback,view (with text),/book/show/12935956-arranged
876,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Spin        (Spin, #1)","McKenzie, Catherine*",1554687586,9781554687589,1554687586,432        pp,3.76,"5,051","Dec 29, 2009","Dec 29, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 04, 2012","Jul 07, 2012","Jul 04, 2012",,Paperback,view,/book/show/6963184-spin
877,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Heaven Is Here: An Incredible Story of Hope, Triumph, and Everyday Joy","Nielson, Stephanie",1401341799,9781401341794,1401341799,310        pp,4.10,"10,607","Apr 03, 2012","Apr 03, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Stephanie Nielson began sharing her family’s story on her blog NieNie Dialogues in 2005. She quickly attracted a loyal following that was captivated bStephanie Nielson began sharing her family’s story on her blog NieNie Dialogues in 2005. She quickly attracted a loyal following that was captivated by the upbeat mother happily raising her young children, madly in love with her husband, Christian (Mr. Nielson to her readers), and filled with gratitude for her blessed life.Everything changed in an instant in August of 2008 when Stephanie and Christian were involved in a horrific plane crash. Christian was burned over 40 percent of his body, and Stephanie was near death, with burns on over 80 percent of her body. She would remain in a coma for four months.Stephanie shares her journey from the very beginning of her courtship to her perfect soul mate, the beautiful life they were able to build together, her own struggles with motherhood, the accident, and then the aftermath of recovering from the accident and rebuilding her life again.Stephanie’s faith and the family that she has created through her church and in her own family are what help sustain her through her recovery. Her story is heart-wrenching and inspiring. It left me feeling inspired and gave me a new appreciation for my health and my family.Read more at http://momadvice.com/blog/2012/08/gre... ...more",Notes are private!,0,0,1,Jul 2012,"Jul 04, 2012","Jul 01, 2012",,Hardcover,view (with text),/book/show/11922297-heaven-is-here
878,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Expats        (Kate Moore, #1)","Pavone, Chris*",0307956350,9780307956354,0307956350,326        pp,3.50,"37,009","Mar 06, 2012","Mar 06, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 31, 2012","Sep 07, 2012","Jun 04, 2012",,Hardcover,view,/book/show/12617758-the-expats
879,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bronze Horseman        (The Bronze Horseman, #1)","Simons, Paullina",006185414X,9780061854149,006185414X,810        pp,4.30,"86,399","Jul 17, 2000","Sep 08, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2012",,Paperback,view,/book/show/6323104-the-bronze-horseman
880,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Playing Dead,"Heaberlin, Julia*",0345527011,9780345527011,0345527011,352        pp,3.56,"7,518","May 29, 2012","May 29, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2012",,Paperback,view,/book/show/13147826-playing-dead
881,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Before Ever After,"Sotto Yambao, Samantha*",030771988X,9780307719881,030771988X,304        pp,3.76,"5,710","Jan 01, 2011","May 29, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2012",,Paperback,view,/book/show/12754649-before-ever-after
882,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drowned,"Bohman, Therese",1590515242,9781590515242,1590515242,224        pp,3.26,"5,621","Aug 10, 2010","May 22, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2012",,Paperback,view,/book/show/12679547-drowned
883,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shelter,"Greenslade, Frances*",145166110X,9781451661101,145166110X,376        pp,3.72,"2,088",2011,"May 15, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2012",,Paperback,view,/book/show/12920239-shelter
884,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unseen,"Webb, Katherine*",0062077880,9780062077882,0062077880,464        pp,3.74,"3,902",2011,"May 22, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2012",,Paperback,view,/book/show/12851075-the-unseen
885,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No One Is Here Except All of Us,"Ausubel, Ramona*",1594487944,9781594487941,1594487944,325        pp,3.37,"2,627","Jan 01, 2012","Feb 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2012",,Hardcover,view,/book/show/12040405-no-one-is-here-except-all-of-us
886,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Age of Miracles,"Walker, Karen Thompson*",0812983602,9780812983609,0812983602,294        pp,3.66,"92,246",1989,"Jun 26, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2012",,Paperback,view,/book/show/12401556-the-age-of-miracles
887,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Couldn't Love You More,"Medoff, Jillian*",0446584622,9780446584623,0446584622,399        pp,3.56,"2,897","Jan 01, 2012","May 15, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 25, 2013",Aug 2013,"May 29, 2012",,Paperback,view,/book/show/13528507-i-couldn-t-love-you-more
888,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Father,"Chamberlain, Diane*",0778313468,9780778313465,0778313468,368        pp,3.98,"17,141",2012,"Apr 24, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Diane Chamberlain is one of those authors that rarely disappoints and her books are always my go-to books when I am in a reading slump. The Good FatheDiane Chamberlain is one of those authors that rarely disappoints and her books are always my go-to books when I am in a reading slump. The Good Father is an amazing emotional novel about what a young father will do in order to provide for his daughter.Travis Brown is a single father in his early twenties on the verge of being homeless and is the sole provider for his beautiful daughter Bella, who is only four years old. He desperately moves to Raleigh in hopes of finding a great job as a contractor, but once he arrives, things turn out very differently. The job that he is to take as a contractor is actually a job that could put him in prison. Sadly, he has no money for food or shelter for his little girl and he decides to take the job to make some quick cash until they can get back on their feet again.Bella has never met her mother, but Robin is leading a life that is in sharp contrast to her own. She is engaged to a wealthy politician and leading a life of luxury, assisting the family with their bed & breakfast. She hasn’t really thought about the daughter she gave up until recently. When the family faces their own controversial teen pregnancy, it is when she begins to reflect on her own and wonder what has happened to her daughter and to Travis.Erin and her husband have recently lost their own four year old daughter in a terrible accident on a pier. Erin spends her life on forums for parents that have suffered the loss of a child and finds herself detached from the real life. As she is chatting on her forum in a coffee shop, she meets Travis & Bella, and immediately becomes drawn to them. She has no idea what an important part she will play in Bella’s future, but their lives will soon collide in an unexpected way.Told in alternating points of view, as is characteristic of Diane’s novels, you get to see the story from many different angles. It is a gripping novel that I read in a mere 24 hours and promptly handed on to my girlfriend so I had someone to discuss it with. I know you will love it too!Read more at http://momadvice.com/blog/2012/06/gre... ...more",Notes are private!,0,2,1,"May 28, 2012","May 29, 2012","May 28, 2012",,Paperback,view (with text),/book/show/13035050-the-good-father
889,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sister,"Lupton, Rosamund*",0749942010,9780749942014,0749942010,358        pp,3.77,"53,564",2010,"Sep 02, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have never read a book by Rosamund Lupton before, but after reading this one, I immediately picked up her next book. Sister is a combination of a muI have never read a book by Rosamund Lupton before, but after reading this one, I immediately picked up her next book. Sister is a combination of a murder mystery, a medical thriller, and the beauty of love between two sisters.Beatrice grew up in London and has made a new life for herself in New York. She has everything that she could ever want- a fiance, her own place, and a promising career. Her life is forever changed when she receives a call and is told that her sister, Tess, has gone missing. She abruptly leaves her New York life behind to assist the police in their missing persons case.Tess has never been the responsible sister and lives her life in a small apartment as an art student. She was pregnant when she went missing and had been having an affair with an art teacher. With her history and the people she has in her life, everyone is a suspect in her murder.With a list of suspects a mile long, the writer takes you on a case that is woven with many layers and possible suspects. The reader learns all the aspects of the case through Beatrice’s eyes as she assists in the murderer’s trial by sharing how she figured out who he/she is.This book has a very slow build which could turn off some readers. The final twist at the end of this book though makes the building of plot worth pursuing. This would be a great book to add to your beach bag this summer!Read more at http://momadvice.com/blog/2012/06/gre... ...more",Notes are private!,0,1,1,"May 20, 2012","May 28, 2012","May 20, 2012",,Paperback,view (with text),/book/show/8196732-sister
890,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Objects of My Affection,"Smolinski, Jill*",1451660758,9781451660753,1451660758,310        pp,3.54,"6,263","May 01, 2012","May 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 08, 2012",,Hardcover,view,/book/show/13139565-objects-of-my-affection
891,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wallflower in Bloom,"Cook, Claire*",1451672764,9781451672763,1451672764,272        pp,3.49,"2,553","Jun 01, 2012","Jun 05, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 08, 2012",,Hardcover,view,/book/show/13259643-wallflower-in-bloom
892,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Far from Here,"Baart, Nicole*",1439197334,9781439197332,1439197334,352        pp,3.44,956,"Feb 07, 2012","Feb 07, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 08, 2012",,Paperback,view,/book/show/12255694-far-from-here
893,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Land More Kind Than Home,"Cash, Wiley*",,,0062088149,309        pp,3.88,"27,382","Apr 17, 2012","Apr 17, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 08, 2012",,Hardcover,view,/book/show/12408149-a-land-more-kind-than-home
894,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let's Pretend This Never Happened: A Mostly True Memoir,"Lawson, Jenny*",0399159010,9780399159015,0399159010,318        pp,3.90,"192,929","Apr 17, 2012","Apr 17, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 08, 2012",,Hardcover,view,/book/show/12868761-let-s-pretend-this-never-happened
895,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cove,"Rash, Ron*",,,,255        pp,3.70,"11,931","Feb 22, 2012","Apr 10, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 08, 2012",,Hardcover,view,/book/show/11807189-the-cove
896,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Afterwards,"Lupton, Rosamund*",0307716546,9780307716545,0307716546,386        pp,3.81,"18,614","Jun 09, 2011","Apr 24, 2012",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 30, 2012","Jun 12, 2012","May 08, 2012",,Hardcover,view,/book/show/12598982-afterwards
897,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Healing,"Odell, Jonathan*",0385534671,9780385534673,0385534671,352        pp,4.00,"8,726","Feb 21, 2012","Feb 21, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A Mississippi plantation mistress, Amanda Satterfield, loses her daughter to cholera after her husband refuses to treat her for what he refers to as aA Mississippi plantation mistress, Amanda Satterfield, loses her daughter to cholera after her husband refuses to treat her for what he refers to as a, “slave disease.” In turn of these events, Amanda begins to lose her mind and decides to take a newborn slave in as her own, taking her from her family that loves her. She renames the little girl Granada, and begins to parade her around in her daughter’s clothing and allowing her to be part of family dinners, despite her husband and their friends discomfort.Troubled not only by his wife’s mental illness, but by the plague that seems to be sweeping through his slave population, Master Satterfield purchases Polly Shine, a slave who is known to be a healer. When Polly sets eyes upon Granada, she knows that she has the gift and requests that Granada be removed from the home so she can shadow Polly.Seventy-five years later, Granada is now known as Gran Gran and takes in an abandoned girl in her care. To help the girl to come out of her shell, she shares with her the powerful story of learning to let go of the girl that she thought she was to be to the mistress, to the amazing road of being a healer herself.I guarantee that you will love this book if you are fans of The Kitchen House, Dry Grass of August, or The Help. The story is achingly beautiful and written in such a way that you will long remember it in your heart. I can’t recommend this one enough, friends!Read more at http://momadvice.com/blog/2012/06/gre... ...more",Notes are private!,0,1,1,"May 07, 2012","May 13, 2012","May 07, 2012",,Hardcover,view (with text),/book/show/12266595-the-healing
898,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead","Brown, Brené*",1592407331,9781592407330,1592407331,287        pp,4.29,"214,843","Sep 11, 2012","Sep 11, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2012",,Hardcover,view,/book/show/13588356-daring-greatly
899,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gifts of Imperfection,"Brown, Brené*",159285849X,9781592858491,159285849X,137        pp,4.25,"192,589","Aug 27, 2010","Aug 27, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2012",,Paperback,view,/book/show/7015403-the-gifts-of-imperfection
900,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wife 22,"Gideon, Melanie*",034552795X,9780345527950,034552795X,380        pp,3.51,"14,541","Dec 12, 2008","May 29, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you are looking for another great chick-lit escape, Wife 22 offers a fresh and modern-day perspective on finding love that I think you will really If you are looking for another great chick-lit escape, Wife 22 offers a fresh and modern-day perspective on finding love that I think you will really enjoy.Alice Buckle is a typical middle aged mother who has found herself in a funk in her marriage. While Googling the search term, “happy marriage,” she suddenly receives an opportunity in her email to take part in a marriage survey. Since she is struggling in her marriage, she find this to be a fun and anonymous way to share about her marriage without judgement. She takes on the anonymous survey as, “Wife 22,” and finds herself completely engrossed in taking the survey and writing the answers to the questions. As she engages daily in the interaction with the researcher, their playful banter starts to turn into something that Alice never expected.This modern day love story of love lost and love found again is one that you will really love. What adds to the charm of this book is the social media thread of viewing Alice’s friend’s Facebook status updates at the beginning of the chapters, the Facebook chats she engages in, and of course the emails back and forth between herself and the Researcher.A solid ending to this story really pulls all the layers together beautifully. As an aside, there is an Appendix at the very end of the book that provides the questions that were asked of Alice when completing the survey. I wished I would have had those to help me pull the answers together more fully.Read more at http://momadvice.com/blog/2012/08/gre... ...more",Notes are private!,0,0,1,"Jun 12, 2012","Jun 24, 2012","May 02, 2012",,Hardcover,view (with text),/book/show/12737118-wife-22
901,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seating Arrangements,"Shipstead, Maggie*",0307599469,9780307599469,0307599469,302        pp,3.07,"21,830",2012,"Jun 12, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 24, 2012","Jul 20, 2012","May 02, 2012",,Hardcover,view,/book/show/12712435-seating-arrangements
902,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Song Remains the Same,"Scotch, Allison Winn*",0399157581,9780399157585,0399157581,306        pp,3.43,"2,285","Apr 01, 2012","Apr 12, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If there is one author that I rely upon for really good chick lit, it is Allison Winn Scotch. I really loved her latest book a lot, but have to say thIf there is one author that I rely upon for really good chick lit, it is Allison Winn Scotch. I really loved her latest book a lot, but have to say that, “Time of My Life,” still resides as my all-time favorite piece of literature that she has written. She delivers another strong book though that would be perfect beach reading material.In this book the author explores who we are without our memories and how much of our future seems grounded in our past. While many of her books have a magical spin to them, this one offers a more real-life slant while still exploring the, “what if’s,” that I think you will really enjoy.Nell Slattery awakens in a hospital without a single memory of who she is or was after being only one of two survivors in a tragic plane crash. She now must piece together her life with the help of her family and friends. What she doesn’t realize is that each of the people in her life have their own agenda and have found themselves having a fresh start with Nell.Nell is constantly questioning everyone in her life whether it is her mother about where her father is, her sister and the business that they have created together, or her husband who seems overly thrilled at her attention.Nell begins to piece together her past through the bits and pieces she discovers in her home and office. What she discovers is that maybe she doesn’t want to be who she was anymore, but if she isn’t who she was….who is she?Read more at http://momadvice.com/blog/2012/06/gre... ...more",Notes are private!,0,0,1,"May 02, 2012","May 07, 2012","Apr 04, 2012",,Hardcover,view (with text),/book/show/11890804-the-song-remains-the-same
903,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Home Front,"Hannah, Kristin*",0312577206,9780312577209,0312577206,390        pp,4.21,"134,183","Jan 31, 2012","Jan 31, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have read several of Kristin Hannah’s books and she has rarely disappointed me. Kristin Hannah delivers another tear-jerking book sharing a vivid stI have read several of Kristin Hannah’s books and she has rarely disappointed me. Kristin Hannah delivers another tear-jerking book sharing a vivid story about two women, Jolene & Tami, two best friends who serve in the millitary flying Black Hawk helicopters.Both women are being deployed to Iraq and Jolene is heartbroken to leave her daughters and husband. She has found that her marriage is failing and her husband, Michael does not understand her military background or why she must serve her country. Tami’s family, on the other hand, is strongly supportive and believe in her missions to serve her country.When Michael tells Jolene, just before she leaves, that he no longer loves her, Jolene leaves heartbroken. Her daughters are confused and are both embarrassed and distraught that their mother would leave them. It is a jumble of emotions for all involved. Through it all though, Jolene knows she will always have Tami and the two friends survive the worst together in Iraq.The story told of war is eye-opening and heartbreaking. It gives you a new appreciation for our military and what they have done to serve our country. The characters, however, are not as likable in the book and can cause the reader to become detached from some of the story line. It was not my favorite Kristin Hannah read, but I still enjoyed it very much.All in all, this is a strong book and a great story of two wonderful friends who loyally serve their country together.Not enough great reads for you? Check out our Books section of our site for monthly recommendations and ideas for making reading a priority again in your busy mom life!...more",Notes are private!,-1,0,1,"Apr 04, 2012","Apr 14, 2012","Apr 04, 2012",,Hardcover,view (with text),/book/show/12022079-home-front
904,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fifty Shades of Grey        (Fifty Shades, #1)","James, E.L.*",1612130291,9781612130293,,356        pp,3.66,"2,607,165","May 25, 2011","May 25, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Apr 2012,"Mar 31, 2012",,Paperback,view,/book/show/10818853-fifty-shades-of-grey
905,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Art of Hearing Heartbeats        (The Art of Hearing Heartbeats, #1)","Sendker, Jan-Philipp*",1590514637,9781590514634,1590514637,325        pp,4.02,"82,243",2002,"Jan 31, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Julia Win, a young lawyer from New York, is on a mission to find out what happened to her father. Tim Win, of Burmese origin, was a prominent Wall StrJulia Win, a young lawyer from New York, is on a mission to find out what happened to her father. Tim Win, of Burmese origin, was a prominent Wall Street lawyer disappeared without a trace four years before, leaving Julia wondering if her father had been leading a double life.One day, she finds a very old letter written in the 1940s by his father to a woman named Mi Mi in Burma. An address in Kalaw is all she needs to follow her instinct and begin a search for her father. Once she arrives in Kalaw, she is approached by a gentle man in a restaurant named U Ba, who seems to know all about her even though Julia has never met him before. He wants to tell Julia a story… a story about her father. It is a story that confuses Julia and causes her to realize that the man she knew has her father, is not who he really was.This is a love story that will captivate your heart with vivid imagery of a blind man falling in love with a disabled and beautiful woman. It is a love story that pulled at my heartstrings and was so moving that I still cannot stop thinking about it. This story will pull you in from the first page.Not enough great reads for you? Check out our Books section of our site for monthly recommendations and ideas for making reading a priority again in your busy mom life!...more",Notes are private!,0,0,1,"Mar 23, 2012","Apr 04, 2012","Mar 23, 2012",,Paperback,view (with text),/book/show/11331421-the-art-of-hearing-heartbeats
906,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Good American,"George, Alex*",039915759X,9780399157592,039915759X,381        pp,3.73,"7,805",2012,"Feb 07, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love to read books that are sweep me quickly into their story line, whose words read like lyrics, and prose that reads as beautifully as poetry. AleI love to read books that are sweep me quickly into their story line, whose words read like lyrics, and prose that reads as beautifully as poetry. Alex George offers a book that you will long remember that has been elegantly and eloquently crafted in a way that I have not read in many years. It is a book that I found myself reading paragraphs aloud to my husband, simply because they were written in such a descriptive manner that you felt as though you were watching a movie.“Always there was music.” The book opens with Frederick, an amateur opera singer, serenading an unlikely girl named Jette who is tall in stature and just as equal in her elegance & family upbringing. Frederick quickly woos Jette in a whirlwind love affair and Jette discovers she is pregnant, forcing the couple to leave as quickly as possible from her family’s disapproving eyes. The year is 1904, Jette and Frederick board a ship to New Orleans instead of their originally intended boat to New York when they discover that the boat is full. “What’s the difference? They’re both new,” they say.They end up settling in the tiny town of Beatrice, Missouri where we meet a cast of unlikely characters who all find refuge in this German speaking town. The book chronicles the journey of their family through prohibition, the Great Depression and the Kennedy assassination. Despite the depth of the book and the plots it carries, it moves swiftly and is well-executed, leaving the reader hanging until the final page.I loved this book so much that I emailed the author when I finished it to tell him just how much I enjoyed this book. He immediately replied with heartfelt thanks for the compliments, which makes a reader like me feel even more connected to this amazing story.I can’t recommend this one enough!Not enough great reads for you? Check out our Books section of our site for monthly recommendations and ideas for making reading a priority again in your busy mom life!...more",Notes are private!,0,1,1,"Mar 18, 2012","Mar 23, 2012","Mar 18, 2012",,Hardcover,view (with text),/book/show/11890805-a-good-american
