,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Amy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perfectly Impossible,"Topp, Elizabeth*",1542018668,9781542018661,B082SWLWZB,314        pp,3.57,"6,156","Nov 01, 2020","Nov 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Couldn’t finish. Pandemic read,Notes are private!,0,0,1,not set,"Dec 21, 2021","Dec 21, 2021",,Kindle Edition,view (with text),/book/show/55521961-perfectly-impossible
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daughter of Time        (After Climeri #0),"Woodbury, Sarah*",,,,unknown,3.81,"9,779","Mar 17, 2011",Mar 2011,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Learned a bit about Wales. Oddly enough, the ""this world"" location is 20 minutes from me, in the town where my dermatologist is. Pandemic read. RoundeLearned a bit about Wales. Oddly enough, the ""this world"" location is 20 minutes from me, in the town where my dermatologist is. Pandemic read. Rounded up...more",Notes are private!,0,0,1,not set,"Dec 21, 2021","Dec 21, 2021",,Nook,view (with text),/book/show/50994483-daughter-of-time
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seven Days in June,"Williams, Tia*",,,,336        pp,4.03,"153,655","Jun 01, 2021","Jun 01, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Great back and forth of two separate sets of 7 days in separate Junes, involving the same couple. Really well done. Swept me in, except for the times Great back and forth of two separate sets of 7 days in separate Junes, involving the same couple. Really well done. Swept me in, except for the times I had to google slang I didn't know. Read during December, in a pandemic, rather than June....more",Notes are private!,0,0,1,not set,"Dec 21, 2021","Dec 21, 2021",,Hardcover,view (with text),/book/show/55648820-seven-days-in-june
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Anomaly,"Le Tellier, Hervé",1635421691,9781635421699,1635421691,391        pp,3.81,"52,552","Aug 20, 2020","Nov 23, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2021 pandemic read. (Please wear a mask, get vaccinated, and stay safe.)Still trying to figure out the last few lines of this amazing book.",Notes are private!,0,2,1,not set,"Dec 21, 2021","Dec 21, 2021",,Paperback,view (with text),/book/show/56920684-the-anomaly
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Instructions for Dancing,"Yoon, Nicola*",,,B08LP93HVW,304        pp,3.98,"50,687","Jun 03, 2021","Jun 03, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2021 pandemic read. (Please wear a mask, get vaccinated, and stay safe.)Picked up because I like this author, and I like dancing. It's only logical th2021 pandemic read. (Please wear a mask, get vaccinated, and stay safe.)Picked up because I like this author, and I like dancing. It's only logical that I should like this book, which was delightful, refreshing, and genuine.The author note was fantastic....more",Notes are private!,0,0,1,not set,"Dec 21, 2021","Dec 21, 2021",,Kindle Edition,view (with text),/book/show/55600878-instructions-for-dancing
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If the Fates Allow,"Rowell, Rainbow*",,,B09DKP4JHY,38        pp,3.49,"9,713","Nov 18, 2021","Nov 18, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Low key Christmas read during pandemic. Lot s of jello salads.,Notes are private!,0,0,1,not set,"Dec 21, 2021","Dec 21, 2021",,Kindle Edition,view (with text),/book/show/59222663-if-the-fates-allow
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So We Meet Again,"Park, Suzanne*",0062990713,9780062990716,0062990713,339        pp,3.50,"6,628","Aug 03, 2021","Aug 03, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Pandemic read,Notes are private!,0,0,1,not set,"Nov 21, 2021","Dec 21, 2021",,Paperback,view (with text),/book/show/55871316-so-we-meet-again
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Heart Principle        (The Kiss Quotient, #3)","Hoang, Helen*",0451490843,9780451490841,0451490843,339        pp,3.95,"113,668","Aug 31, 2021","Aug 31, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,The author's note was particularly poignant for me. Rounded up for thatThe author's note was particularly poignant for me. Rounded up for that...more,Notes are private!,0,0,1,not set,"Nov 12, 2021","Nov 19, 2021",,Paperback,view (with text),/book/show/50056075-the-heart-principle
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Other Black Girl,"Harris, Zakiya Dalila*",1982160136,9781982160135,1982160136,357        pp,3.37,"76,900","Jun 01, 2021","Jun 01, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Pandemic read.Side note (these bloody Captchas on s are driving me crazy. I may ditch GoodReads because of them. Is there any way to turn them oPandemic read.Side note (these bloody Captchas on s are driving me crazy. I may ditch GoodReads because of them. Is there any way to turn them off????)...more,Notes are private!,0,0,1,not set,"Nov 05, 2021","Nov 19, 2021",,Hardcover,view (with text),/book/show/55711688-the-other-black-girl
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Five Total Strangers,"Richards, Natalie D.*",1492657212,9781492657217,1492657212,302        pp,3.31,"68,574","Oct 06, 2020","Oct 06, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One of those One City One read books. this one set in the very country roads we drove through last week in the fall, not winter.",Notes are private!,0,1,1,not set,Nov 2021,"Nov 19, 2021",,Paperback,view (with text),/book/show/49169365-five-total-strangers
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apples Never Fall,"Moriarty, Liane*",1250220254,9781250220257,1250220254,467        pp,3.77,"348,097","Sep 14, 2021","Sep 14, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Amazing how every little detail is important and accounted for. Every. Little. Detail.(Spoken as a former tennis mom.),Notes are private!,0,1,1,not set,"Oct 19, 2021","Nov 19, 2021",,Hardcover,view (with text),/book/show/56143578-apples-never-fall
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gender Queer,"Kobabe, Maia*",1549304003,9781549304002,1549304003,240        pp,4.28,"59,303","May 28, 2019","May 28, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When I read that the governor of my former state was in a lather over what he calls an “obscene and pornographic” graphic novel, about one person’s joWhen I read that the governor of my former state was in a lather over what he calls an “obscene and pornographic” graphic novel, about one person’s journey to identifying as asexual and non-binary, I got the book in support of the author, both to help broaden my knowledge on the subject and to object to book banning. I’m really glad I did because the authors thoughtful and honest relating of their journey is a gift to the reader and to those who trying to learn about sexuality beyond she/he. (And also because I read banned books, and disagree strongly with my former state’s governor.)...more",Notes are private!,0,2,1,not set,"Nov 19, 2021","Nov 19, 2021",,Paperback,view (with text),/book/show/42837514-gender-queer
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sweetness of Water,"Harris, Nathan*",031646127X,9780316461276,031646127X,368        pp,4.16,"51,648","Jun 15, 2021","Jun 15, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Extraordinary book recommended by Barack Obama.,Notes are private!,0,0,1,not set,"Nov 19, 2021","Nov 19, 2021",,Hardcover,view (with text),/book/show/54404602-the-sweetness-of-water
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plot,"Korelitz, Jean Hanff*",125079076X,9781250790767,125079076X,320        pp,3.82,"113,968","May 11, 2021","May 11, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Okay, I saw that and that coming, and maybe That, but I didn't see THAT coming until right as it unfolded.Another eerie thing about this book is that Okay, I saw that and that coming, and maybe That, but I didn't see THAT coming until right as it unfolded.Another eerie thing about this book is that it had settings in javaczuk's home area, where I went to (one) college, where an offspring lived, a place where we lived and something else, none of them big areas,5 out of 5 were rural/backwoods/country....more",Notes are private!,0,1,1,not set,"Oct 23, 2021","Oct 26, 2021",,Hardcover,view (with text),/book/show/55315487-the-plot
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Our Own Worlds #2: Four LGBTQ+ Tor.com Novellas,"Duckett, Katharine*",1250790867,9781250790866,,500        pp,3.69,72,"May 19, 2020","May 19, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you Tor for this book. I think I've read 3 of these 4 separately , already, but it was nice to have on my kindle for a quick reread when I didn'Thank you Tor for this book. I think I've read 3 of these 4 separately , already, but it was nice to have on my kindle for a quick reread when I didn't have a book with me. Every Heart a Doorway remains my favorite....more",Notes are private!,0,0,1,not set,"Oct 18, 2021","Oct 26, 2021",,ebook,view (with text),/book/show/53265653-in-our-own-worlds-2
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Party Crasher,"Kinsella, Sophie*",0593449177,9780593449172,0593449177,349        pp,3.78,"37,301","Oct 19, 2021","Oct 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Semi believable, lots of characters to keep straight. I want to see Mimi's cabinets before they got repainted. Ironic thing is that I recently heard sSemi believable, lots of characters to keep straight. I want to see Mimi's cabinets before they got repainted. Ironic thing is that I recently heard someone refer to a ""house cooling"" party. Wonder if they read this book?...more",Notes are private!,0,0,1,not set,"Oct 09, 2021","Oct 26, 2021",,Hardcover,view (with text),/book/show/57996835-the-party-crasher
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,West with Giraffes,"Rutledge, Lynda*",1542023351,9781542023351,B088FF4S7Q,381        pp,4.37,"128,589","Feb 01, 2021","Feb 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Pandemic read before we quit Charleston.,Notes are private!,0,1,1,not set,"Mar 26, 2021","Oct 26, 2021",,Kindle Edition,view (with text),/book/show/56449476-west-with-giraffes
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miranda in Milan,"Duckett, Katharine*",,,B07G73QFCP,204        pp,3.51,"1,213","Mar 26, 2019","Mar 26, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Post Tempest retold, with LGBTQ aspect.",Notes are private!,0,0,1,not set,"Oct 08, 2021","Oct 26, 2021",,Kindle Edition,view (with text),/book/show/41075513-miranda-in-milan
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vixen,"Prose, Francine*",0063012146,9780063012141,0063012146,336        pp,3.35,"2,718","Jun 29, 2021","Jun 29, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mixed feelings about this book, for many reasons. I probably would have felt differently had I been able to like the protagonist more. I more often waMixed feelings about this book, for many reasons. I probably would have felt differently had I been able to like the protagonist more. I more often wanted to scream at him than give him encouragement. I did like the bits and bobs regarding publishing, and the scraps about NYC (and the country) in the 1950's thrown my way. But unlike some other readers, I never felt I was ready a book with strong comedy overtones. Perhaps it was our recent history, Perhaps it was my childhood. The trial of the Rosenbergs, and their execution, happened a few years before I was born, but I grew up in the midst their story, the shadows of McCarthyism , and the Cold War playing out. (The prologue of the novel swept me in, but the rest of the story, (not a farce, not a comedy, not a history), for me, did not live up to that promise. ...more",Notes are private!,0,0,1,not set,"Oct 06, 2021","Oct 26, 2021",,Hardcover,view (with text),/book/show/55507033-the-vixen
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Maidens,"Michaelides, Alex*",1250304458,9781250304452,1250304458,337        pp,3.63,"332,136","Jun 03, 2021","Jun 15, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Liked another book by this author. This one wasn't as crisp for me, and the connection to the previous novel seemed contrived. But, all in all, it tauLiked another book by this author. This one wasn't as crisp for me, and the connection to the previous novel seemed contrived. But, all in all, it taught me more about Cambridge, which helped me to recall some fond memories of time spent visiting there while living in London. ...more",Notes are private!,0,0,1,not set,"Oct 03, 2021","Oct 26, 2021",,Hardcover,view (with text),/book/show/45300567-the-maidens
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After Alice Fell,"Blakemore, Kim Taylor*",154202269X,9781542022699,B0874463D9,287        pp,3.59,"10,796","Mar 01, 2021","Mar 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I had high hopes for this one, but found it very slow moving.",Notes are private!,0,0,1,not set,Oct 2021,"Oct 26, 2021",,Kindle Edition,view (with text),/book/show/55132472-after-alice-fell
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beautiful Country,"Wang, Qian Julie*",0385547218,9780385547215,0385547218,320        pp,4.18,"34,098","Sep 07, 2021","Sep 07, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'd seen this book recommended several places, so when a new bookstore opened up near me, this was my selection. It is an astonishing book, beautifullI'd seen this book recommended several places, so when a new bookstore opened up near me, this was my selection. It is an astonishing book, beautifully written, brutally honest, and an education, I am pretty sure, to most of its readers. My family immigrated here at the beginning of the last century. Their story is one of struggle and hard work, but the experience so different from what Qian Julie Wang recounts. It was heartbreaking and eye-opening for me. To the author, thank you for digging deep, for letting that little girl surface, and for sharing with your readers this glimpse into another America. In these days of adjusting visions, of examining beliefs and actions, your experience will be part of the measure I use for behaviors in the future, for doing what I can to make this a beautiful country for those who arrive from afar, however they arrive and whatever their status. Thank you.2021 pandemic resurgence/Delta variant read. (Please wear a mask, get vaccinated, and stay safe.)...more",Notes are private!,0,5,2,not setnot set,"Oct 14, 2021not set","Oct 14, 2021",,Hardcover,view (with text),/book/show/56461570-beautiful-country
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Astonishing Adventures of Fanboy and Goth Girl        (The Astonishing Adventures of Fanboy and Goth Girl, #1)","Lyga, Barry*",0618723927,9780618723928,0618723927,311        pp,3.63,"6,730","Sep 06, 2006","Oct 02, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Picked this up at a Friends of the Chestnut Hill Library sale, monthly because javaczuk was fascinated by the title. Now I wish Schemata was a real grPicked this up at a Friends of the Chestnut Hill Library sale, monthly because javaczuk was fascinated by the title. Now I wish Schemata was a real graphic novel, so I could read it.""There are three things in the world that I want more than anything. I've told you the first two, but I'll never tell you the third.""2021 pandemic resurgence/Delta variant read. (Please wear a mask, get vaccinated, and stay safe.)...more",Notes are private!,0,2,1,not set,"Oct 10, 2021","Oct 10, 2021",,Hardcover,view (with text),/book/show/257445.The_Astonishing_Adventures_of_Fanboy_and_Goth_Girl
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Needlework,"Watts, Julia*",1953103073,9781953103079,1953103073,288        pp,4.30,179,"Oct 05, 2021","Oct 05, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A really considerate, thoughtful, and caring view of a slice of life I am not familiar with on many levels. I initially expected Kody's Needle to be tA really considerate, thoughtful, and caring view of a slice of life I am not familiar with on many levels. I initially expected Kody's Needle to be the quilting and piecework he did with his grandmother while watching Golden Girls, but it's not. Instead Watts gave the reader a look at what life can be like in contemporary Appalachia, if you're a 16 year old gay guy, whose mother is a drug addict, father is incarcerated, and what keeps you sane are the moments you can cross dress and lip sync Dolly Parton. This story is told with great warmth, and a lot of Dolly,Many thanks to the publisher and LibraryThing Early Reviewers program for sending me this copy. 2021 pandemic resurgence/Delta variant read. (Please wear a mask, get vaccinated, and stay safe.)(rounded up)...more",Notes are private!,0,1,1,not set,"Oct 07, 2021","Oct 07, 2021",,Paperback,view (with text),/book/show/57674005-needlework
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pack Up the Moon,"Higgins, Kristan*",0451489489,9780451489487,0451489489,480        pp,4.19,"35,452","Jun 08, 2021","Jun 08, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Not sure how this found its way to me, but though it dealt with the death of a partner, through several perspectives, and could have been really sad oNot sure how this found its way to me, but though it dealt with the death of a partner, through several perspectives, and could have been really sad or really bad, it was neither. Having a chronic illness that can take you out in a moment is definitely an adjustment. I don't think I am as together about it as Lauren was (I know I'm not), but her thought process and plan were interesting for me to read. Plus there is a mention of Ehlers-Danlos in the narrative, which I also have, along with potential time bomb of my own. 2021 pandemic resurgence/Delta variant read. (Please wear a mask, get vaccinated, and stay safe.)(Rounded up)...more",Notes are private!,0,1,1,not set,"Oct 04, 2021","Oct 07, 2021",,Paperback,view (with text),/book/show/55445159-pack-up-the-moon
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Becoming Duchess Goldblatt,"Goldblatt, Duchess",035821677X,9780358216773,035821677X,240        pp,4.05,"9,452","Jul 07, 2020","Jul 07, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I don’t do Twitter so would have entirely missed this were not for a dear friend. Loved the book, and love the kindnesses shown. Also am a bit jealousI don’t do Twitter so would have entirely missed this were not for a dear friend. Loved the book, and love the kindnesses shown. Also am a bit jealous of the author’s ability to talk frankly to her young son. 2021 pandemic resurgence/Delta variant read. (Please wear a mask, get vaccinated, and stay safe.)...more",Notes are private!,0,3,1,not set,"Sep 30, 2021","Oct 01, 2021",,Hardcover,view (with text),/book/show/50130587-becoming-duchess-goldblatt
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swordheart,"Kingfisher, T.",1614504636,9781614504634,1614504636,426        pp,4.17,"14,509","Nov 27, 2018","Nov 27, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2021 pandemic resurgence/Delta variant read. (Please wear a mask, get vaccinated, and stay safe.) Fantasy/romance with a cleverness built in,.",Notes are private!,0,1,2,not setnot set,"Sep 24, 2021not set","Oct 01, 2021",,Hardcover,view (with text),/book/show/42747739-swordheart
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wonder Engine        (Clocktaur War, #2)","Kingfisher, T.",,,B079KX1XFD,370        pp,4.23,"10,938","Feb 27, 2018","Feb 27, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2021 pandemic resurgence/Delta variant read. Now THAT's the way to write a series. Manageable number of books, snappy dialogue, great characters, unde2021 pandemic resurgence/Delta variant read. Now THAT's the way to write a series. Manageable number of books, snappy dialogue, great characters, understandable action, and enough plot twists and re-directs to keep readers happy. I really would like to follow each of these characters in the future, together or separately. Big smile on my face when I finished, with only a slight glimmer of sadness that I was actually done....more",Notes are private!,0,1,1,not set,"Sep 22, 2021","Sep 23, 2021",,Kindle Edition,view (with text),/book/show/38352077-the-wonder-engine
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Inheritance of Orquídea Divina,"Córdova, Zoraida*",1982102543,9781982102548,1982102543,336        pp,3.93,"28,784","Sep 07, 2021","Sep 07, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2021 pandemic resurgence/Delta variant read. Not what I expected, but enjoyable just the same.",Notes are private!,0,1,1,"Sep 16, 2021","Sep 18, 2021","Sep 23, 2021",,Hardcover,view (with text),/book/show/56898076-the-inheritance-of-orqu-dea-divina
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,That Summer,"Weiner, Jennifer*",1501133543,9781501133541,1501133543,432        pp,3.75,"82,026","May 11, 2021","May 11, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Summer 2021 pandemic resurgence/Delta variant read follow up to an earlier book, touching on some gritty social issues but also partially set in PhilaSummer 2021 pandemic resurgence/Delta variant read follow up to an earlier book, touching on some gritty social issues but also partially set in Philadelphia, where I just moved....more",Notes are private!,0,1,1,not set,"Sep 12, 2021","Sep 16, 2021",,Hardcover,view (with text),/book/show/55467800-that-summer
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,That Summer,"Dessen, Sarah*",0670061107,9780670061105,0670061107,208        pp,3.46,"56,814","Jan 01, 1996","Apr 06, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 16, 2021",,Hardcover,view,/book/show/104379.That_Summer
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Family Next Door,"Hepworth, Sally*",1250120896,9781250120892,1250120896,335        pp,3.84,"60,826","Mar 06, 2018","Mar 06, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2021 pandemic resurgence/Delta variant read.,Notes are private!,0,1,1,"Sep 12, 2021","Sep 15, 2021","Sep 16, 2021",,Hardcover,view (with text),/book/show/34964898-the-family-next-door
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Yoga Pant Nation        (Class Mom, #3)","Gelman, Laurie*",1250777577,9781250777577,1250777577,256        pp,3.99,"7,898","Jul 13, 2021","Jul 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Summer 2021 pandemic resurgence/Delta variant read. ARC sent via the publisher. Failed to engage my attention, but that’s more because, though I practSummer 2021 pandemic resurgence/Delta variant read. ARC sent via the publisher. Failed to engage my attention, but that’s more because, though I practice yoga, my life is very far from everyone in this book. I am not the proper audience (and didn’t read the first books in this series.) However, I loved the colors of the cover, and wish this book well on its travels....more",Notes are private!,0,1,1,not set,"Aug 11, 2021","Sep 11, 2021",,Hardcover,view (with text),/book/show/55077563-yoga-pant-nation
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Clockwork Boys        (Clocktaur War, #1)","Kingfisher, T.",,,B0783P29QP,231        pp,4.16,"13,184","Nov 21, 2017","Nov 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Summer 2021 pandemic resurgence/Delta variant read. Recommended by a friend, who has yet to fail me. thanks to her, I've found a great author and an iSummer 2021 pandemic resurgence/Delta variant read. Recommended by a friend, who has yet to fail me. thanks to her, I've found a great author and an interesting series! My order is in for book two....more",Notes are private!,0,0,1,"Sep 04, 2021","Sep 05, 2021","Sep 05, 2021",,Kindle Edition,view (with text),/book/show/36618062-clockwork-boys
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Convenience Store Woman,"Murata, Sayaka",0802128254,9780802128256,0802128254,163        pp,3.69,"278,606","Jul 27, 2016","Jun 12, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Summer 2021 pandemic resurgence/Delta variant read. Loved the cover, really liked the world view in the book. Well done. We watch a lot of Japanese shSummer 2021 pandemic resurgence/Delta variant read. Loved the cover, really liked the world view in the book. Well done. We watch a lot of Japanese shows and like the bits of culture we pick up. I'd place this between Midnight Cafe and Sweettooth Salaryman in enjoyment (both on netflix)...more",Notes are private!,0,1,1,not set,"Sep 02, 2021","Sep 05, 2021",,Hardcover,view (with text),/book/show/36739755-convenience-store-woman
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Buddha in the Attic,"Otsuka, Julie",0307700003,9780307700001,0307700003,144        pp,3.69,"57,727","Aug 23, 2011","Aug 23, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Summer 2021 pandemic resurgence/Delta variant read. The content of this was interesting, but the style of writing, listing all options, was not my stySummer 2021 pandemic resurgence/Delta variant read. The content of this was interesting, but the style of writing, listing all options, was not my style of reading....more",Notes are private!,0,0,2,not setnot set,Sep 2021not set,"Sep 05, 2021",,Hardcover,view (with text),/book/show/10464963-the-buddha-in-the-attic
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Seven Day Switch,"Harms, Kelly*",1542027101,9781542027106,B08HN77HSL,314        pp,3.94,"22,919","Jul 01, 2021","Jul 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Summer 2021 pandemic resurgence/Delta variant read.,Notes are private!,0,0,1,not set,Sep 2021,"Sep 05, 2021",,Kindle Edition,view (with text),/book/show/56125813-the-seven-day-switch
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Into the Beautiful North,"Urrea, Luis Alberto*",0316025275,9780316025270,B0046LUHQQ,343        pp,3.82,"8,295","Jan 01, 2009","May 19, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Heard the author on a podcast and fell in love with his use of language and imagery. I can see that coming through in the writing here, but sadly, wilHeard the author on a podcast and fell in love with his use of language and imagery. I can see that coming through in the writing here, but sadly, will need to put this aside to meet some reading obligations. (About 1/4 through September 5, 2021)...more",Notes are private!,0,1,1,"Sep 05, 2021","Sep 05, 2021","Sep 05, 2021",,Hardcover,view (with text),/book/show/5970496-into-the-beautiful-north
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Sister,"Hepworth, Sally*",1250120950,9781250120953,1250120950,309        pp,4.16,"180,261","Oct 27, 2020","Apr 13, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Summer 2021 pandemic resurgence/Delta variant read. I was expecting a twist, even expected this one though not in its final format. But then again, I Summer 2021 pandemic resurgence/Delta variant read. I was expecting a twist, even expected this one though not in its final format. But then again, I only have brothers, no sister. Rounded up from 3.5...more",Notes are private!,0,0,1,not set,"Aug 24, 2021","Aug 24, 2021",,Hardcover,view (with text),/book/show/53137974-the-good-sister
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wyoming,"Tuttle, Richard G.",1098359739,,B08YS2GQ1T,362        pp,4.39,18,unknown,"Apr 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 24, 2021",,Kindle Edition,view,/book/show/58042298-wyoming
