,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Wendy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mornings in Jenin,"Abulhawa, Susan*",1608190463,9781608190461,1608190463,331        pp,4.47,"36,545",Mar 2006,"Feb 02, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2009",,Paperback,view,/book/show/6692041-mornings-in-jenin
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Making Toast,"Rosenblatt, Roger*",006182593X,9780061825934,006182593X,176        pp,3.65,"5,185",2010,"Feb 16, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read an excerpt from this book in the New Yorker and was very taken with the writing and the story. I actually preferred the excerpt, though the booI read an excerpt from this book in the New Yorker and was very taken with the writing and the story. I actually preferred the excerpt, though the book was moving and sweet. Everyone is kind, generous, high-achieving, heroic and perfect. ...more",Notes are private!,0,0,1,"Mar 16, 2010","Mar 17, 2010","Dec 10, 2009",,Hardcover,view (with text),/book/show/6597008-making-toast
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Paint a Dead Man,"Hall, Sarah",057122489X,9780571224890,057122489X,304        pp,3.59,"1,254","Jun 04, 2009","Jun 04, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 20, 2010","Apr 11, 2010","Dec 10, 2009",,Paperback,view,/book/show/6345195-how-to-paint-a-dead-man
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hey Willy, See the Pyramids","Kalman, Maira",0670821632,9780670821631,0670821632,48        pp,4.34,170,"Oct 01, 1988","Oct 01, 1988",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Hardcover,view,/book/show/761380.Hey_Willy_See_the_Pyramids
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Chicken Soup, Boots","Kalman, Maira",0670852015,9780670852017,0670852015,400        pp,4.40,131,"Oct 01, 1993","Oct 01, 1993",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Hardcover,view,/book/show/465179.Chicken_Soup_Boots
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After Dark,"Murakami, Haruki",0307265838,9780307265838,0307265838,191        pp,3.74,"162,934",2004,"May 08, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Hardcover,view,/book/show/17803.After_Dark
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Norwegian Wood,"Murakami, Haruki",0375704027,9780375704024,0375704027,296        pp,4.01,"602,025","Sep 04, 1987","Sep 12, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Paperback,view,/book/show/11297.Norwegian_Wood
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kafka on the Shore,"Murakami, Haruki",1400079276,9781400079278,1400079276,467        pp,4.13,"468,884",Sep 2002,"Jan 03, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Paperback,view,/book/show/4929.Kafka_on_the_Shore
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rosie,"Lamott, Anne*",0140264795,9780140264791,0140264795,288        pp,3.67,"4,057","Oct 30, 1983","Jun 01, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Paperback,view,/book/show/12536.Rosie
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blue Shoe,"Lamott, Anne*",1573223425,9781573223423,1573223425,336        pp,3.28,"7,906","Sep 30, 2002","Sep 02, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Paperback,view,/book/show/91700.Blue_Shoe
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All New People,"Lamott, Anne*",1582430543,9781582430546,1582430543,176        pp,3.67,"2,042",1989,"Dec 17, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Paperback,view,/book/show/12537.All_New_People
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crooked Little Heart,"Lamott, Anne*",0385491808,9780385491808,0385491808,326        pp,3.61,"5,377",1997,"Dec 18, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Paperback,view,/book/show/531339.Crooked_Little_Heart
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hard Laughter,"Lamott, Anne*",0865472807,9780865472808,0865472807,304        pp,3.68,"2,400","Apr 15, 1979","Apr 15, 1979",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Paperback,view,/book/show/49702.Hard_Laughter
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Proust Can Change Your Life,"de Botton, Alain*",0679779159,9780679779155,0679779159,208        pp,3.76,"17,369","Apr 28, 1998","Apr 28, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Paperback,view,/book/show/23420.How_Proust_Can_Change_Your_Life
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Every Day Gets A Little Closer,"Yalom, Irvin D.",0465021182,9780465021185,0465021182,272        pp,3.78,"2,852",1974,"Jan 02, 1991",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Paperback,view,/book/show/21026.Every_Day_Gets_A_Little_Closer
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Staring at the Sun: Overcoming the Terror of Death,"Yalom, Irvin D.",0787996688,9780787996680,0787996688,320        pp,4.24,"12,654",Jan 2008,"Feb 04, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2008,"Dec 10, 2009",,Hardcover,view,/book/show/2062034.Staring_at_the_Sun
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Schopenhauer Cure,"Yalom, Irvin D.",0060938102,9780060938109,0060938102,358        pp,4.27,"26,021","Jun 04, 2000","Nov 10, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Paperback,view,/book/show/19508.The_Schopenhauer_Cure
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Female Brain,"Brizendine, Louann",0767920090,9780767920094,0767920090,304        pp,3.84,"13,499",2006,"Aug 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2008,"Dec 10, 2009",,Hardcover,view,/book/show/23968.The_Female_Brain
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hero With a Thousand Faces,"Campbell, Joseph",0691017840,9780691017846,0691017840,416        pp,4.14,"41,444","Jun 10, 1949","Mar 01, 1972",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Paperback,view,/book/show/588138.The_Hero_With_a_Thousand_Faces
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"On Death and Dying: What the Dying Have to Teach Doctors, Nurses, Clergy and Their Own Families","Kübler-Ross, Elisabeth",0684839385,9780684839387,0684839385,288        pp,4.16,"26,590",1969,"Jun 09, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Paperback,view,/book/show/781844.On_Death_and_Dying
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stitches: A Memoir,"Small, David",0393068579,9780393068573,0393068579,329        pp,4.06,"26,881","Sep 08, 2009","Sep 08, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Like watching a compelling black and white movie on TV in the fifties.,Notes are private!,0,0,1,not set,"Dec 22, 2009","Dec 10, 2009",,Hardcover,view (with text),/book/show/6407014-stitches
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,"Mortenson, Greg*",0143038257,9780143038252,B004P3S672,349        pp,3.66,"343,882","Mar 02, 2006","Jan 30, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Paperback,view,/book/show/49436.Three_Cups_of_Tea
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When You Are Engulfed in Flames,"Sedaris, David",0316143472,9780316143479,0316143472,323        pp,4.07,"209,095","Jun 03, 2008","Jun 03, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2009",,Hardcover,view,/book/show/1044355.When_You_Are_Engulfed_in_Flames
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Every Patient Tells a Story: Medical Mysteries and the Art of Diagnosis,"Sanders, Lisa",0767922468,9780767922463,0767922468,304        pp,3.96,"8,144",2009,"Aug 11, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lisa Sanders, an internist on the faculty of Yale, writer of the column ""Diagnosis"" for the NY Times Magazine, and a technical adviser for the tv progLisa Sanders, an internist on the faculty of Yale, writer of the column ""Diagnosis"" for the NY Times Magazine, and a technical adviser for the tv program ""House"" writes in a very personal, wise and heartfelt way about the art of diagnosis.The book reads like a suspensful medical detective story. Through the use of stories of individual medical mysteries she takes on the bigger picture of medicine, such as how the physical examination can reveal so much, yet is not emphasized at med schools and often forgone in lieu of the technological tests. She also writes about the art of listening, and not jumping to conclusions, or pursuing those conclusions too long and looking with ""fresh eyes""' and the lack of good communication between doctors. It is a revealing look at the art of diagnosis and how modern medicine can improve....more",Notes are private!,0,0,1,not set,"Dec 16, 2009","Dec 10, 2009",,Hardcover,view (with text),/book/show/6085146-every-patient-tells-a-story
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beyond Blue: Surviving Depression & Anxiety and Making the Most of Bad Genes,"Borchard, Therese J.",1599951568,9781599951560,1599951568,288        pp,3.93,380,"Dec 29, 2009","Jan 06, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Therese Borchard writes a blog about her struggle with bipolar disorder that appears on Huffiington Post. The book is her personal story, what she hasTherese Borchard writes a blog about her struggle with bipolar disorder that appears on Huffiington Post. The book is her personal story, what she has gone through, including being so suicidal that she was hospitalized. After years of unhelpful (to say the least) psychiatrists and other practitioners, unenlightened advice from friends, and through determination and tenacity she has found some things what has made her life as a writer, mother and wife possible. She includes a list (her ""twelve-step program"") what has helped her, and what has been proved to be helpful to some sufferers. She includes some great quotes from people like Peter Kramer ""depression is an illness, not an attitude"" and Kate Redfield Jamison. She also writes about being highly sensitive, which can lead to over-arousal and the need to set boundaries.She writes with humor and compassion and knowledge. I found very moving her epilogue ""I, Too Have a Dream"" in which she lists her hopes that one day there won't be the stigma of mental illness, that genetic, neurological and biochemical research will lead to better treatments (and affordable!!), that the public will be better educated, and thus less judgmental, about depression and bipolar disorder.I would recommend this book to an someone suffering with depression and their friends and family, especially those who might be judgmental, in denial, or put off by more impersonal, dogmatic, or overwhelming self-help books. ...more",Notes are private!,0,0,1,not set,"Jan 04, 2010","Dec 09, 2009",,Hardcover,view (with text),/book/show/6380409-beyond-blue
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Haweswater,"Hall, Sarah",0060817259,9780060817251,0060817259,267        pp,3.69,804,2002,"Oct 10, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Based on a true story of the Haweswater dam, built in a remote corner of the Lake District in England 1936, causing the demise of an idyllic, bucolic Based on a true story of the Haweswater dam, built in a remote corner of the Lake District in England 1936, causing the demise of an idyllic, bucolic village, this is fictional story of two characters who have an unlikely, intense love affair.Although full of beautiful descriptions of the land and the people, I had a bit of a hard time getting through this book. The dialogue, (though there is not a lot of it) is often in a dialect that was hard for me to understand. And I felt sometimes bogged down by all the detail. It also felt a bit too ""Gothic"" for my tastes, visions, premonitions, doom. One of the main characters, Janet remained an enigma to me throughout the book....more",Notes are private!,0,0,1,not set,"Dec 16, 2009","Dec 07, 2009",,Paperback,view (with text),/book/show/868937.Haweswater
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wish I Could Be There: Notes From a Phobic Life,"Shawn, Allen",0670038423,9780670038428,0670038423,266        pp,3.27,382,2007,"Feb 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,May 2009,"Dec 01, 2009",,Hardcover,view,/book/show/129532.Wish_I_Could_Be_There
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love Invents Us,"Bloom, Amy",0375750223,9780375750229,0375750223,224        pp,3.58,"2,383","Dec 30, 1996","Jan 27, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In her beautiful prose, Bloom writes a novel of people seeking love, including an unloved adolescent girl.",Notes are private!,0,0,1,not set,not set,"Dec 01, 2009",,Paperback,view (with text),/book/show/717811.Love_Invents_Us
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come to Me,"Bloom, Amy",0330339885,9780330339889,0330339885,177        pp,4.10,"2,621",1993,1995,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 01, 2009",,Paperback,view,/book/show/217081.Come_to_Me
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Blind Man Can See How Much I Love You: Stories,"Bloom, Amy",0375705570,9780375705571,0375705570,161        pp,3.87,"2,840","Jul 25, 2000","Jul 31, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 01, 2009",,Paperback,view,/book/show/197750.A_Blind_Man_Can_See_How_Much_I_Love_You
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Away,"Bloom, Amy",1400063566,9781400063567,1400063566,240        pp,3.38,"11,409","Aug 21, 2007","Aug 21, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 01, 2009",,Hardcover,view,/book/show/217086.Away
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing Right,"Nelson, Antonya",1596915749,9781596915749,1596915749,304        pp,3.85,464,"Feb 03, 2009","Feb 03, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 13, 2010","Nov 30, 2009",,Hardcover,view,/book/show/5179145-nothing-right
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the God of Love Hangs Out: Fiction,"Bloom, Amy",1400063574,9781400063574,1400063574,201        pp,3.54,"3,188",2009,"Jan 12, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lovely short stories, most of them interconnected, some from different character's point of view. Insightful and compassionate tales of family, relatiLovely short stories, most of them interconnected, some from different character's point of view. Insightful and compassionate tales of family, relationships, change and mortality....more",Notes are private!,0,0,1,"Mar 16, 2010","Mar 17, 2010","Nov 30, 2009",,Hardcover,view (with text),/book/show/6593575-where-the-god-of-love-hangs-out
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birds of America: Stories,"Moore, Lorrie",0312241224,9780312241223,0312241224,308        pp,4.10,"15,719",1998,"Sep 23, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/19631.Birds_of_America
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Housekeeping,"Robinson, Marilynne",0312424094,9780312424091,0312424094,219        pp,3.81,"53,444","Mar 01, 1980","Nov 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/11741.Housekeeping
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Everlasting Story of Nory,"Baker, Nicholson*",0679763759,9780679763758,0679763759,240        pp,3.38,744,"Apr 14, 1998","Mar 30, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/28236.The_Everlasting_Story_of_Nory
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,U and I,"Baker, Nicholson*",0679735755,9780679735755,0679735755,192        pp,3.74,950,1991,"Feb 04, 1992",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/92541.U_and_I
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Human Smoke: The Beginnings of World War II, The End of Civilization","Baker, Nicholson*",1416567844,9781416567844,1416567844,576        pp,4.04,"1,945",2008,"Mar 11, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/1948985.Human_Smoke
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Netherland,"O'Neill, Joseph",0307377040,9780307377043,0307377040,269        pp,3.41,"18,209","Jan 01, 2008","May 20, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/2615008-netherland
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Impossible Vacation,"Gray, Spalding",0679745238,9780679745235,0679745238,228        pp,3.74,828,1992,"Apr 27, 1993",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/33306.Impossible_Vacation
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life Interrupted: The Unfinished Monologue,"Gray, Spalding",1400048613,9781400048618,1400048613,256        pp,3.70,312,2005,"Oct 04, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/38303.Life_Interrupted
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Morning, Noon and Night","Gray, Spalding",0374527210,9780374527211,0374527210,160        pp,3.84,238,"Sep 01, 1999","Sep 30, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/38304.Morning_Noon_and_Night
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Changed Man,"Prose, Francine*",0060560037,9780060560034,0060560037,448        pp,3.36,"1,246","Mar 01, 2005","Feb 28, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/218857.A_Changed_Man
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Household Saints,"Prose, Francine*",0060507276,9780060507275,0060507276,253        pp,3.66,670,"Jun 01, 1983","Apr 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/39941.Household_Saints
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Goldengrove,"Prose, Francine*",0060560029,9780060560027,0060560029,275        pp,3.28,"2,700","Sep 16, 2008","Sep 01, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/3329521-goldengrove
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blue Angel,"Prose, Francine*",0060882034,9780060882037,0060882034,314        pp,3.38,"3,746","Mar 22, 2000","Feb 28, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/39937.Blue_Angel
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Human Croquet,"Atkinson, Kate",0312186886,9780312186883,0312186886,352        pp,3.73,"10,998","May 01, 1997","Aug 21, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/41688.Human_Croquet
430,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"One Good Turn        (Jackson Brodie, #2)","Atkinson, Kate",0316012823,9780316012829,0316012823,418        pp,3.81,"43,921",Aug 2006,"Sep 10, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/501124.One_Good_Turn
431,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Case Histories        (Jackson Brodie, #1)","Atkinson, Kate",0316010707,9780316010702,0316010707,389        pp,3.81,"107,484","Sep 01, 2004","Oct 17, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/16243.Case_Histories
432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When Will There Be Good News?        (Jackson Brodie, #3)","Atkinson, Kate",0316154857,9780316154857,0316154857,388        pp,4.00,"47,330","Sep 24, 2008","Sep 24, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 2008,"Nov 30, 2009",,Hardcover,view,/book/show/3289281-when-will-there-be-good-news
433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Five Skies,"Carlson, Ron",0670038504,9780670038503,0670038504,244        pp,3.77,"1,318",2007,"May 17, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/433950.Five_Skies
434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oracle Bones: A Journey Between China's Past and Present,"Hessler, Peter",0060826584,9780060826581,0060826584,512        pp,4.21,"7,235","Jan 01, 2006","Apr 25, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Feb 2009,"Nov 30, 2009",,Hardcover,view,/book/show/9755.Oracle_Bones
435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Try to Tell the Story: A Memoir,"Thomson, David",0375412131,9780375412134,0375412131,224        pp,3.36,45,"Jan 01, 2009","Feb 03, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/6093572-try-to-tell-the-story
436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Condition,"Haigh, Jennifer*",0060755784,9780060755782,0060755784,400        pp,3.52,"9,994","Jul 01, 2008","Jul 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/2180222.The_Condition
437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cost,"Robinson, Roxana",0374271879,9780374271879,0374271879,416        pp,3.61,"1,779","Jan 01, 2008","Jun 10, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/2939754-cost
