,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Melissa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The War I Finally Won        (The War That Saved My Life, #2)","Bradley, Kimberly Brubaker*",0525429204,9780525429203,0525429204,387        pp,4.49,"39,912","Oct 03, 2017","Oct 03, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 05, 2020","Jun 08, 2020","May 05, 2020",,Hardcover,view,/book/show/33865643-the-war-i-finally-won
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Dragonet Prophecy        (Wings of Fire, #1)","Sutherland, Tui T.",0545349184,9780545349185,0545349184,336        pp,4.24,"66,645","Jul 01, 2012","Jul 01, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 02, 2020","Aug 24, 2020","May 02, 2020",,Hardcover,view,/book/show/13228487-the-dragonet-prophecy
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Text Me When You Get Home: The Evolution and Triumph of Modern Female Friendship,"Schaefer, Kayleen*",0525527532,9780525527534,,7        pp,3.47,"8,155","Feb 06, 2018","Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2020",,Audiobook,view,/book/show/35268117-text-me-when-you-get-home
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Watchman,"Erdrich, Louise",0062671200,9780062671202,,464        pp,4.11,"74,876","Mar 03, 2020","Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 25, 2020",,ebook,view,/book/show/43721059-the-night-watchman
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shakespeare in a Divided America: What His Plays Tell Us about Our Past and Future,"Shapiro, James",0525522298,9780525522294,0525522298,286        pp,4.10,"2,911","Mar 10, 2020","Mar 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 25, 2020",,Hardcover,view,/book/show/49512631-shakespeare-in-a-divided-america
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Woman of No Importance: The Untold Story of the American Spy Who Helped Win World War II,"Purnell, Sonia",073522529X,9780735225299,073522529X,352        pp,4.15,"48,281","Mar 28, 2019","Apr 09, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 20, 2020",,Hardcover,view,/book/show/40595446-a-woman-of-no-importance
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Catch and Kill: Lies, Spies, and a Conspiracy to Protect Predators","Farrow, Ronan",,,B07TD413RV,465        pp,4.41,"96,904","Oct 15, 2019","Oct 15, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 15, 2020","Apr 21, 2020","Apr 15, 2020",,Kindle Edition,view,/book/show/51112101-catch-and-kill
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Five Days: The Fiery Reckoning of an American City,"Moore, Wes",0525512365,9780525512363,0525512365,320        pp,4.12,"1,690","Jun 09, 2020","Jun 23, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 15, 2020",,Hardcover,view,/book/show/52913077-five-days
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kitchen Confidential: Adventures in the Culinary Underbelly,"Bourdain, Anthony",0060899220,9780060899226,0060899220,312        pp,4.16,"315,302",2000,"Jan 09, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Apr 2020,"Apr 18, 2020","Apr 01, 2020",,Paperback,view,/book/show/33313.Kitchen_Confidential
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Once We Were Brothers        (Liam Taggart & Catherine Lockhart, #1)","Balson, Ronald H.*",1250046394,9781250046390,1250046394,378        pp,4.35,"45,237","Feb 15, 2010","Oct 08, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 27, 2020",Apr 2020,"Mar 27, 2020",,Paperback,view,/book/show/17834834-once-we-were-brothers
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Hotel,"Mandel, Emily St. John*",0525521143,9780525521143,0525521143,307        pp,3.69,"172,198","Mar 24, 2020","Mar 24, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 06, 2023","Aug 10, 2023","Mar 26, 2020",,Hardcover,view,/book/show/45754981-the-glass-hotel
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Signature of All Things,"Gilbert, Elizabeth*",0670024856,9780670024858,0670024856,512        pp,3.87,"116,451","Oct 01, 2013","Oct 01, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 08, 2023","Jul 03, 2023","Mar 26, 2020",,Hardcover,view,/book/show/17465453-the-signature-of-all-things
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Courting Mr. Lincoln,"Bayard, Louis",1616208473,9781616208479,1616208473,381        pp,3.73,"2,989","Apr 23, 2019","Apr 23, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 19, 2020","Apr 30, 2020","Mar 26, 2020",,Hardcover,view,/book/show/40591951-courting-mr-lincoln
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Half-Blood Prince        (Harry Potter, #6)","Rowling, J.K.",,,,652        pp,4.58,"3,274,732","Jul 16, 2005","Sep 16, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 21, 2020","Apr 28, 2020","Mar 21, 2020",,Paperback,view,/book/show/1.Harry_Potter_and_the_Half_Blood_Prince
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Number the Stars,"Lowry, Lois*",0440227534,9780440227533,0440227534,137        pp,4.19,"567,885","Apr 24, 1989","Feb 09, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 19, 2020","Mar 19, 2020","Mar 19, 2020",,Paperback,view,/book/show/47281.Number_the_Stars
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stationery Shop,"Kamali, Marjan*",1982107499,9781982107499,1982107499,312        pp,4.22,"78,320","Jun 18, 2019","Feb 11, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 15, 2020","Jun 19, 2020","Mar 16, 2020",,Paperback,view,/book/show/44061900-the-stationery-shop
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Weather,"Offill, Jenny*",0385351100,9780385351102,0385351100,208        pp,3.56,"36,099","Feb 11, 2020","Feb 11, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 15, 2020",,Hardcover,view,/book/show/37506228-weather
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Thieves,"Benioff, David",0670018708,9780670018703,0670018708,258        pp,4.29,"149,830","May 15, 2008","May 15, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2020",,Hardcover,view,/book/show/1971304.City_of_Thieves
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Girls,"Gilbert, Elizabeth*",1594634734,9781594634734,1594634734,470        pp,4.04,"289,186","Jun 04, 2019","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 08, 2020",,Hardcover,view,/book/show/42135029-city-of-girls
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Palace,"Ghosh, Amitav",0375758771,9780375758775,0375758771,486        pp,4.00,"26,303",2000,"Feb 12, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 05, 2020","Mar 23, 2020","Mar 05, 2020",,Paperback,view,/book/show/77103.The_Glass_Palace
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Queenie,"Carty-Williams, Candice*",,,,330        pp,3.86,"142,201","Mar 19, 2019","Mar 19, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Mar 2020,"Mar 03, 2020","Mar 01, 2020",,Hardcover,view,/book/show/36586697-queenie
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cardboard Kingdom,"Sell, Chad",1524719374,9781524719371,1524719374,288        pp,4.19,"7,734","Jun 05, 2018","Jun 05, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 13, 2020","Feb 13, 2020","Feb 13, 2020",,Hardcover,view,/book/show/30623090-the-cardboard-kingdom
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen","McDougall, Christopher",,,,287        pp,4.30,"213,581","Apr 23, 2009","May 05, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Incredible!!,Notes are private!,0,0,1,"Feb 12, 2020","Mar 04, 2020","Feb 12, 2020",,Hardcover,view (with text),/book/show/6289283-born-to-run
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Once Upon a River,"Setterfield, Diane*",0743298071,9780743298070,0743298071,464        pp,3.95,"90,194","Dec 03, 2018","Dec 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Hardcover,view,/book/show/40130093-once-upon-a-river
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wishtree,"Applegate, Katherine",1250043220,9781250043221,1250043220,224        pp,4.29,"36,557","Sep 26, 2017","Sep 26, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 21, 2021","Jun 21, 2021","Feb 09, 2020",,Hardcover,view,/book/show/33158525-wishtree
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Long Bright River,"Moore, Liz*",0525540679,9780525540670,0525540679,482        pp,4.04,"108,537","Jan 07, 2020","Jan 07, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Incredible!!,Notes are private!,0,0,1,"May 02, 2020","May 05, 2020","Feb 06, 2020",,Hardcover,view (with text),/book/show/43834909-long-bright-river
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The World According to Fannie Davis: My Mother's Life in the Detroit Numbers,"Davis, Bridgett M.*",0316558729,9780316558723,0316558729,336        pp,3.90,"2,112","Jan 29, 2019","Jan 21, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2020",,Paperback,view,/book/show/45730920-the-world-according-to-fannie-davis
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circe,"Miller, Madeline*",0316556343,9780316556347,0316556343,393        pp,4.24,"1,052,970","Apr 10, 2018","Apr 10, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 27, 2020","Feb 10, 2020","Jan 27, 2020",,Hardcover,view,/book/show/35959740-circe
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Lightning Thief        (Percy Jackson and the Olympians, #1)","Riordan, Rick*",,,,377        pp,4.31,"3,012,065","Jul 28, 2005","Mar 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 27, 2020","Feb 04, 2020","Jan 27, 2020",,Paperback,view,/book/show/28187.The_Lightning_Thief
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Longings,"Kidd, Sue Monk*",052542976X,9780525429760,052542976X,416        pp,4.24,"123,678","Apr 21, 2020","Apr 21, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 20, 2022","Dec 31, 2022","Jan 23, 2020",,Hardcover,view,/book/show/52698452-the-book-of-longings
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Dirt,"Cummins, Jeanine*",,,,459        pp,4.37,"571,597","Jan 21, 2020","Jan 21, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 05, 2020","Apr 10, 2020","Jan 16, 2020",,Hardcover,view,/book/show/45046527-american-dirt
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frederick Douglass: Prophet of Freedom,"Blight, David W.",1416590323,9781416590323,1416590323,769        pp,4.15,"11,255","Oct 16, 2018","Jan 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2020",,Paperback,view,/book/show/43822836-frederick-douglass
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Earth We're Briefly Gorgeous,"Vuong, Ocean",0525562028,9780525562023,0525562028,246        pp,4.04,"299,710","Jun 04, 2019","Jun 04, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 08, 2020","May 12, 2020","Jan 15, 2020",,Hardcover,view,/book/show/41880609-on-earth-we-re-briefly-gorgeous
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hello, Universe","Kelly, Erin Entrada*",0062414151,9780062414151,0062414151,320        pp,3.94,"22,611","Mar 14, 2017","Mar 14, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 11, 2020","Feb 09, 2020","Jan 11, 2020",,Hardcover,view,/book/show/30653713-hello-universe
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Wonder,"Kingsolver, Barbara",0060504080,9780060504083,0060504080,264        pp,4.03,"10,790","Jan 01, 2002","Apr 15, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 02, 2020","Mar 20, 2020","Jan 02, 2020",,Paperback,view,/book/show/14248.Small_Wonder
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hamilton Affair,"Cobbs, Elizabeth*",1628727209,9781628727203,1628727209,408        pp,3.87,"13,325","Aug 02, 2016","Aug 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2020,"Jan 12, 2020","Jan 01, 2020",,Hardcover,view,/book/show/28695340-the-hamilton-affair
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Crawdads Sing,"Owens, Delia*",0735219117,9780735219113,,384        pp,4.39,"2,989,783","Aug 14, 2018","Aug 14, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 20, 2019","Dec 23, 2019","Dec 20, 2019",,ebook,view,/book/show/36809135-where-the-crawdads-sing
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As Bright as Heaven,"Meissner, Susan*",0399585966,9780399585968,0399585966,387        pp,4.11,"35,393","Feb 06, 2018","Feb 06, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 20, 2020","Jun 25, 2020","Dec 16, 2019",,Hardcover,view,/book/show/35133917-as-bright-as-heaven
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell the Wolves I'm Home,"Brunt, Carol Rifka*",0679644199,9780679644194,0679644199,360        pp,4.03,"143,070","Jun 19, 2012","Jun 19, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 16, 2020","Jan 19, 2020","Dec 13, 2019",,Hardcover,view,/book/show/12875258-tell-the-wolves-i-m-home
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sapiens: A Brief History of Humankind,"Harari, Yuval Noah",,,,512        pp,4.36,"1,027,901",2011,2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 09, 2019","Dec 20, 2019","Dec 09, 2019",,Paperback,view,/book/show/23692271-sapiens
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Yellow House,"Broom, Sarah M.",0802125085,9780802125088,0802125085,376        pp,3.90,"23,917","Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2019",,Hardcover,view,/book/show/43347603-the-yellow-house
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Yellow Crocus        (Freedman/Johnson, #1)","Ibrahim, Laila*",1477874747,9781477874745,B00IUA8IN8,253        pp,4.33,"78,481","Dec 17, 2010","Aug 19, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2019",,Kindle Edition,view,/book/show/22319275-yellow-crocus
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Aru Shah and the End of Time        (Pandava, #1)","Chokshi, Roshani*",1368012353,9781368012355,1368012353,355        pp,4.10,"25,235","Mar 27, 2018","Mar 27, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 04, 2019","Dec 29, 2019","Dec 04, 2019",,Hardcover,view,/book/show/36222611-aru-shah-and-the-end-of-time
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The One and Only Ivan        (The One and Only Ivan #1),"Applegate, Katherine",0061992259,9780061992254,0061992259,307        pp,4.27,"186,913","Jan 17, 2012","Jan 17, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 24, 2019","Nov 24, 2019","Nov 24, 2019",,Hardcover,view,/book/show/11594337-the-one-and-only-ivan
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beverly, Right Here","DiCamillo, Kate*",0763694649,9780763694647,0763694649,241        pp,4.14,"6,327","Sep 24, 2019","Sep 24, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I will never forget this series of books. The incredible writing is etched onto my heart.,Notes are private!,0,0,1,"Nov 23, 2019","Nov 27, 2019","Nov 23, 2019",,Hardcover,view (with text),/book/show/43584741-beverly-right-here
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dutch House,"Patchett, Ann",0062963678,9780062963673,0062963678,337        pp,4.10,"446,742","Sep 24, 2019","Sep 24, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 04, 2020","Feb 10, 2020","Nov 16, 2019",,Hardcover,view,/book/show/44318414-the-dutch-house
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The World That We Knew,"Hoffman, Alice*",1501137573,9781501137570,1501137573,372        pp,4.19,"33,381","Sep 24, 2019","Sep 24, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2019",,Hardcover,view,/book/show/43822062-the-world-that-we-knew
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Heard You Paint Houses: Frank the Irishman Sheeran & Closing the Case on Jimmy Hoffa,"Brandt, Charles",1586420895,9781586420895,,309        pp,4.12,"16,479","Jun 01, 2004","Jan 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 12, 2019","Nov 23, 2019","Nov 12, 2019",,Paperback,view,/book/show/934378.I_Heard_You_Paint_Houses
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Salt to the Sea,"Sepetys, Ruta*",,,0399160302,391        pp,4.36,"211,720","Feb 02, 2016","Feb 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 05, 2019",,Hardcover,view,/book/show/25614492-salt-to-the-sea
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,She Came to Slay: The Life and Times of Harriet Tubman,"Dunbar, Erica Armstrong",1982139595,9781982139599,1982139595,176        pp,4.17,"3,040","Nov 05, 2019","Nov 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2019",,Hardcover,view,/book/show/51788120-she-came-to-slay
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Home of the Brave,"Applegate, Katherine",0312367651,9780312367657,0312367651,256        pp,4.26,"12,117","Aug 21, 2007","Aug 21, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 24, 2019","Oct 24, 2019","Oct 24, 2019",,Hardcover,view,/book/show/1835150.Home_of_the_Brave
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Giver of Stars,"Moyes, Jojo*",0399562486,9780399562488,0399562486,390        pp,4.29,"422,926","Oct 03, 2019","Oct 08, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 23, 2021","Feb 03, 2021","Oct 24, 2019",,Hardcover,view,/book/show/43925876-the-giver-of-stars
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,El Deafo,"Bell, Cece*",1419710206,9781419710209,1419710206,233        pp,4.20,"84,403",2014,"Sep 02, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 20, 2019","Oct 20, 2019","Oct 20, 2019",,Hardcover,view,/book/show/20701984-el-deafo
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Louisiana's Way Home,"DiCamillo, Kate*",0763694630,9780763694630,0763694630,240        pp,4.28,"12,479","Oct 02, 2018","Oct 02, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 03, 2019","Oct 05, 2019","Oct 03, 2019",,Hardcover,view,/book/show/39217633-louisiana-s-way-home
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Overstory,"Powers, Richard",039335668X,9780393356687,039335668X,502        pp,4.12,"159,532","Apr 03, 2018","Apr 02, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 21, 2021","Aug 12, 2021","Sep 29, 2019",,Paperback,view,/book/show/40180098-the-overstory
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Enchanted Hour: The Miraculous Power of Reading Aloud in the Age of Distraction,"Gurdon, Meghan Cox*",0062562835,9780062562838,,304        pp,4.31,"4,245","Jan 15, 2019","Jan 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 29, 2019",,ebook,view,/book/show/36300637-the-enchanted-hour
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wolf Hall        (Thomas Cromwell, #1)","Mantel, Hilary",0007230184,,B00IFARVYA,653        pp,3.90,"210,319","Apr 30, 2009",2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 24, 2019",,Paperback,view,/book/show/6101138-wolf-hall
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Order of the Phoenix        (Harry Potter, #5)","Rowling, J.K.",,,,912        pp,4.50,"3,383,451","Jun 21, 2003",Sep 2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 23, 2019","Oct 27, 2019","Sep 23, 2019",,Paperback,view,/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix
