,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Dan's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wandering Stars,"Orange, Tommy*",0593318250,9780593318256,0593318250,336        pp,4.01,"4,913","Feb 27, 2024","Feb 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2023",,Hardcover,view,/book/show/174147294-wandering-stars
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hidden Potential: The Science of Achieving Greater Things,"Grant, Adam M.*",0593653149,9780593653142,,304        pp,4.12,"19,905","Oct 24, 2023","Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2023",,Hardcover,view,/book/show/157095669-hidden-potential
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doppelganger: A Trip into the Mirror World,"Klein, Naomi",0374610320,9780374610326,0374610320,416        pp,4.26,"10,469","Sep 12, 2023","Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2023",,Hardcover,view,/book/show/138505710-doppelganger
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Whistle at Night,"Hawk, Shane*",0593468465,9780593468463,0593468465,400        pp,4.04,"7,732","Sep 19, 2023","Sep 19, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 26, 2023","Dec 26, 2023",,Paperback,view,/book/show/75293507-never-whistle-at-night
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Evil Hours: A Biography of Post-Traumatic Stress Disorder,"Morris, David J.",0544086619,9780544086616,0544086619,352        pp,4.17,861,"Jan 20, 2015","Jan 20, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2023",,Hardcover,view,/book/show/20256572-the-evil-hours
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Christmas and Other Horrors: A winter solstice anthology,"Datlow, Ellen*",,,B0BT13D97M,410        pp,3.68,"1,023","Oct 24, 2023","Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2023",,Kindle Edition,view,/book/show/93481619-christmas-and-other-horrors
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Northern Farm: A Glorious Year on a Small Maine Farm,"Beston, Henry",0805030921,9780805030921,0805030921,256        pp,4.14,203,"Jan 01, 1972","Jun 15, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2023",,Paperback,view,/book/show/347295.The_Northern_Farm
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Pine and Blue Water,"Beston, Henry",,,,410        pp,3.60,10,1950,1950,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2023",,Hardcover,view,/book/show/13450047-white-pine-and-blue-water
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Fire Season: A Personal and Pyronatural History,"Martin, Manjula*",0593317157,9780593317150,0593317157,352        pp,3.77,166,unknown,"Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/134121281-the-last-fire-season
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Our Moon: How Earth's Celestial Companion Transformed the Planet, Guided Evolution, and Made Us Who We Are","Boyle, Rebecca*",0593129725,9780593129722,0593129725,336        pp,4.07,361,"Jan 16, 2024","Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/134117265-our-moon
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life on Delay: Making Peace with a Stutter,"Hendrickson, John",0593319133,9780593319130,0593319133,255        pp,4.48,"1,296","Jan 17, 2023","Jan 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/60564466-life-on-delay
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Weathering: The Extraordinary Stress of Ordinary Life in an Unjust Society,"Geronimus, Arline T.",0316257974,9780316257978,0316257974,368        pp,4.20,304,"Mar 28, 2023","Mar 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/61398908-weathering
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Half Known Life: In Search of Paradise,"Iyer, Pico",059342025X,9780593420256,059342025X,240        pp,3.63,"1,498","Jan 10, 2023","Jan 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/60834549-the-half-known-life
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Archives of Joy: Reflections on Animals and the Nature of Being,"Beauchemin, Jean-François",1771649321,9781771649322,1771649321,160        pp,3.69,52,unknown,"May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/62686858-archives-of-joy
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Rigor of Angels: Borges, Heisenberg, Kant, and the Ultimate Nature of Reality","Egginton, William",0593316304,9780593316306,0593316304,368        pp,4.27,558,unknown,"Aug 29, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/63946909-the-rigor-of-angels
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Excellent Advice for Living: Wisdom I Wish I'd Known Earlier,"Kelly, Kevin*",0593654528,9780593654521,0593654528,224        pp,4.23,"3,185",unknown,"May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/62313346-excellent-advice-for-living
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leaning toward Light: Poems for Gardens & the Hands That Tend Them,"Taylor, Tess",1635865808,9781635865806,1635865808,200        pp,4.15,118,unknown,"Aug 29, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/60831888-leaning-toward-light
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Notes on Complexity: A Scientific Theory of Connection, Consciousness, and Being","Theise, Neil*",1954118252,9781954118256,1954118252,224        pp,4.09,682,"May 09, 2023","May 09, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/62686859-notes-on-complexity
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Asking: New and Selected Poems,"Hirshfield, Jane*",0593535952,9780593535950,0593535952,368        pp,4.46,54,unknown,"Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/71872909-the-asking
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Experience Machine,"Clark, Andy",024139452X,9780241394526,024139452X,320        pp,3.93,503,"Mar 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/61028382-the-experience-machine
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wonderstruck: How Wonder and Awe Shape the Way We Think,"Cruz, Helen De",0691232172,9780691232171,B0CK4G7L2Y,225        pp,5.00,1,unknown,"Mar 26, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2023",,Kindle Edition,view,/book/show/199779170-wonderstruck
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The End of Eden: Wild Nature in the Age of Climate Breakdown,"Welz, Adam*",1635575222,9781635575224,1635575222,288        pp,4.43,192,unknown,"Sep 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2023",,Hardcover,view,/book/show/126524776-the-end-of-eden
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Titanium Noir        (Titanium Noir #1),"Harkaway, Nick*",0593535367,9780593535363,0593535367,236        pp,4.05,"5,476","May 16, 2023","May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2023",,Hardcover,view,/book/show/62052321-titanium-noir
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Infinity Gate        (Pandominion, #1)","Carey, M.R.*",0316504386,9780316504386,0316504386,544        pp,4.16,"4,350","Mar 28, 2023","Mar 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2023",,Paperback,view,/book/show/61237044-infinity-gate
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heaven and Hell: A History of the Afterlife,"Ehrman, Bart D.",1501136739,9781501136733,1501136739,327        pp,4.06,"3,133","Mar 31, 2020","Mar 31, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2023",,Hardcover,view,/book/show/50793705-heaven-and-hell
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meme Wars: The Untold Story of the Online Battles Upending Democracy in America,"Donovan, Joan",1635578639,9781635578638,1635578639,432        pp,3.98,342,"Sep 20, 2022","Sep 20, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2023",,Hardcover,view,/book/show/59808500-meme-wars
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fifty Year Sword,"Danielewski, Mark Z.*",,,,285        pp,3.59,"5,946","Oct 16, 2012",2014,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 05, 2023","Dec 05, 2023",,Hardcover,view,/book/show/27884306-the-fifty-year-sword
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Once There Were Wolves,"McConaghy, Charlotte*",1250244145,9781250244147,1250244145,258        pp,4.11,"85,495","Aug 03, 2021","Aug 03, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 19, 2024","Dec 05, 2023",,Hardcover,view,/book/show/54860573-once-there-were-wolves
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ashfall        (Ashfall, #1)","Mullin, Mike*",1933718552,9781933718552,1933718552,466        pp,3.98,"25,331","Oct 14, 2011","Oct 11, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2023",,Hardcover,view,/book/show/9644151-ashfall
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tao of the Backup Catcher: Playing Baseball for the Love of the Game,"Brown, Tim",1538726556,9781538726556,1538726556,304        pp,4.05,333,unknown,"Jul 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2023",,Hardcover,view,/book/show/63251904-the-tao-of-the-backup-catcher
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cactus League,"Nemens, Emily*",0374117942,9780374117948,0374117942,275        pp,3.44,"4,265","Feb 04, 2020","Feb 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2023",,Hardcover,view,/book/show/45892265-the-cactus-league
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Banana Ball: The Unbelievably True Story of the Savannah Bananas,"Cole, Jesse",0593473418,9780593473412,0593473418,272        pp,3.93,747,unknown,"May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2023",,Hardcover,view,/book/show/62049714-banana-ball
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"God, Human, Animal, Machine: Technology, Metaphor, and the Search for Meaning","O'Gieblyn, Meghan",,,B08R95T1V7,unknown,4.27,"2,444","Aug 24, 2021","Aug 24, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Audible Audio,view,/book/show/56097578-god-human-animal-machine
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Transition,"Fuller Googins, Nick*",1668010755,9781668010754,1668010755,352        pp,3.81,"2,025","Aug 15, 2023","Aug 15, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2023",,Hardcover,view,/book/show/62919387-the-great-transition
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"White Cat, Black Dog: Stories","Link, Kelly",0593449959,9780593449950,0593449959,272        pp,3.88,"4,716","Mar 28, 2023","Mar 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2023",,Hardcover,view,/book/show/61391802-white-cat-black-dog
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Deep Sky,"Kitasei, Yume*",1250875331,9781250875334,1250875331,399        pp,3.71,"5,884","Jul 18, 2023","Jul 18, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2023",,Hardcover,view,/book/show/61884842-the-deep-sky
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Originalism Trap: How Extremists Stole the Constitution and How We the People Can Take It Back,"Dennie, Madiba",0593729250,9780593729250,0593729250,304        pp,0.00,0,unknown,"Jun 04, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2023",,Hardcover,view,/book/show/198563718-the-originalism-trap
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Buddha Takes the Mound: Enlightenment in 9 Innings,"Lopez Jr., Donald S.",1250237912,9781250237910,1250237912,192        pp,3.55,55,unknown,"May 05, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 24, 2023","Nov 24, 2023",,Hardcover,view,/book/show/51179875-buddha-takes-the-mound
