,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Cher 'N Books's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
3274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,WordPress For Dummies,"Sabin-Wilson, Lisa*",0470149469,9780470149461,0470149469,408        pp,3.64,632,unknown,"Jan 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2019",,Paperback,view,/book/show/894766.WordPress_For_Dummies
3275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Creative Tarot: A Modern Guide to an Inspired Life,"Crispin, Jessa",1501120239,9781501120237,1501120239,352        pp,4.11,972,"Feb 16, 2016","Feb 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2019",,Paperback,view,/book/show/25814209-the-creative-tarot
3276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Silver, Sword, and Stone: Three Crucibles in the Latin American Story","Arana, Marie",1501104241,9781501104244,1501104241,496        pp,4.20,576,"Aug 27, 2019","Aug 27, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2019",,Hardcover,view,/book/show/42201445-silver-sword-and-stone
3277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Miracle and Tragedy of the Dionne Quintuplets,"Miller, Sarah*",1524713813,9781524713812,1524713813,320        pp,4.00,"2,230","Aug 27, 2019","Aug 27, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2019",,Hardcover,view,/book/show/29540394-the-miracle-and-tragedy-of-the-dionne-quintuplets
3278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Turning Darkness Into Light        (The Memoirs of Lady Trent, #6)","Brennan, Marie*",0765377616,9780765377616,0765377616,413        pp,4.19,"2,374","Aug 20, 2019","Aug 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2019",,Hardcover,view,/book/show/41555968-turning-darkness-into-light
3279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Kick-Ass Writer: 1001 Ways to Write Great Fiction, Get Published, and Earn Your Audience","Wendig, Chuck*",1599637715,9781599637716,1599637715,288        pp,4.12,901,"Oct 17, 2013","Nov 14, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2019",,Paperback,view,/book/show/17295457-the-kick-ass-writer
3280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bird by Bird,"Lamott, Anne*",,,,238        pp,4.24,"101,447","May 05, 1994","Oct 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2019",,Paperback,view,/book/show/12543.Bird_by_Bird
3281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Polite Society,"Rao, Mahesh*",0670091006,9780670091003,0670091006,312        pp,2.81,"1,054","Aug 17, 2018","Aug 17, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Hardcover,view,/book/show/41058503-polite-society
3282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Machine,"Steinberg, Susan",1555978479,9781555978471,1555978479,149        pp,3.62,661,"Aug 20, 2019","Aug 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Paperback,view,/book/show/41940245-machine
3283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Self-Editing for Fiction Writers: How to Edit Yourself Into Print,"Browne, Renni",0060545690,9780060545697,0060545690,288        pp,4.24,"6,730","Jan 01, 1993","Apr 13, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Paperback,view,/book/show/180467.Self_Editing_for_Fiction_Writers
3284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zen in the Art of Writing: Releasing the Creative Genius Within You,"Bradbury, Ray",0553296345,9780553296341,0553296345,158        pp,4.08,"19,760","Nov 01, 1973","Apr 01, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Mass Market Paperback,view,/book/show/103761.Zen_in_the_Art_of_Writing
3285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Writing,"Hemingway, Ernest",0684854295,9780684854298,0684854295,160        pp,4.04,"4,308","Jun 01, 1984",2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Paperback,view,/book/show/42683.On_Writing
3286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Writers Journey: Mythic Structure for Writers,"Vogler, Christopher",193290736X,9781932907360,193290736X,370        pp,4.10,"9,842","Nov 01, 1992","Nov 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Paperback,view,/book/show/590778.The_Writers_Journey
3287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,"Kleon, Austin*",0761169253,9780761169253,0761169253,160        pp,3.96,"291,163","Feb 28, 2012","Feb 28, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Paperback,view,/book/show/13099738-steal-like-an-artist
3288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stars My Destination,"Bester, Alfred",0679767800,9780679767800,0679767800,258        pp,4.07,"51,310","Jun 14, 1956","Jul 02, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Paperback,view,/book/show/333867.The_Stars_My_Destination
3289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ditch: A Novel,"Koch, Herman",0525572392,9780525572398,B07HDS4GVZ,312        pp,3.08,"4,339","Oct 27, 2016","Jun 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Kindle Edition,view,/book/show/42076215-the-ditch
3290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Time Traveller's Guide to Elizabethan England,"Mortimer, Ian*",1847921140,9781847921147,1847921140,432        pp,4.09,"5,191","Jul 02, 2010","Apr 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Hardcover,view,/book/show/10372167-the-time-traveller-s-guide-to-elizabethan-england
3291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lovely War,"Berry, Julie*",,,,471        pp,4.23,"55,679","Mar 05, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Hardcover,view,/book/show/44107480-lovely-war
3292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Summerlings,"Howorth, Lisa",0385544642,9780385544641,0385544642,256        pp,3.62,395,"Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Hardcover,view,/book/show/42919675-summerlings
3293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Pure Heart,"Hassib, Rajia*",052556005X,9780525560050,052556005X,288        pp,3.80,"1,406","Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Hardcover,view,/book/show/42034140-a-pure-heart
3294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Warehouse,"Hart, Rob*",1984823795,9781984823793,1984823795,368        pp,3.84,"12,725","Aug 13, 2019","Aug 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Hardcover,view,/book/show/45885120-the-warehouse
3295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Collector’s Apprentice,"Shapiro, B.A.*",1616203587,9781616203580,1616203587,352        pp,3.62,"4,614","Oct 16, 2018","Oct 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Hardcover,view,/book/show/38746165-the-collector-s-apprentice
3296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tidelands        (The Fairmile #1),"Gregory, Philippa*",,,B07LFJPGYW,476        pp,3.83,"28,718","Aug 20, 2019","Aug 20, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5 stars - Incredible. I really loved it.On Midsummer Eve, Alinor waits in the church graveyard, hoping to encounter her missing husband’s ghost and 4.5 stars - Incredible. I really loved it.On Midsummer Eve, Alinor waits in the church graveyard, hoping to encounter her missing husband’s ghost and thus confirm his death. Instead, she meets a stranger, a man named James, who is a Catholic priest and a spy in secret service to the exiled King Charles.Unlike most of the novels I have read by Philippa Gregory, politics and royal intrigue are in the background here with romance being in the foreground. At first, I didn’t think I would like this format as much, and the first half was not exactly riveting to read (still good, but not 4.5 stars). I’m so thankful I stuck with it though as it ended up being an incredible story and the second half, in particular, is fantastic. This is a historical fiction novel that can even appeal to people that normally don’t like HF.The main family’s characters are vivid and memorable, particularly the mother and daughter. I enjoyed that many other characters were morally gray and complex like people are in reality. This always make for a more enjoyable reading experience, and for characters that linger in your mind long after the book is closed.The author has an interesting concept with this series, which is to follow several generations of the same family to show their rise from obscurity to prosperity over 250 years and 3 continents. I eagerly anticipate reading future works in this series. -------------------------------------------Favorite Quotes: God will judge him now. And that is a court to which we all must come.Perhaps this was her punishment for foolishly trusting a young man who spoke of priceless love but lived inside an expensive world, who called himself mad for her but was all too thoughtful when it came to his future.First Sentence: The church was gray against a paler gray sky, the bell tower dark against the darker clouds....more",Notes are private!,0,18,1,"Oct 08, 2019","Oct 12, 2019","Aug 20, 2019",,Kindle Edition,view (with text),/book/show/43268390-tidelands
3297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Old Bones        (Nora Kelly, #1)","Preston, Douglas*",1538747227,9781538747223,1538747227,369        pp,4.07,"24,433","Aug 20, 2019","Aug 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Hardcover,view,/book/show/43522585-old-bones
3298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Whisper Man,"North, Alex*",1250317991,9781250317995,1250317991,355        pp,4.03,"163,574","Jun 13, 2019","Aug 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2019",,Hardcover,view,/book/show/41940236-the-whisper-man
3299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Magician: Apprentice        (The Riftwar Saga, #1)","Feist, Raymond E.",,,B073TJ3J3J,512        pp,4.17,"95,631","Oct 01, 1982","Aug 22, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2019",,Kindle Edition,view,/book/show/35664659-magician
3300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Diamond Age: Or, a Young Lady's Illustrated Primer","Stephenson, Neal*",0553380966,9780553380965,0553380966,499        pp,4.16,"89,939",Feb 1995,"May 02, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2019",,Paperback,view,/book/show/827.The_Diamond_Age
3301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spirit of Science Fiction,"Bolaño, Roberto",0735222851,9780735222854,0735222851,196        pp,3.46,"2,692","Nov 03, 2016","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2019",,Hardcover,view,/book/show/40164367-the-spirit-of-science-fiction
3302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Broken Stars: Contemporary Chinese Science Fiction in Translation,"Liu, Ken*",1250297664,9781250297662,1250297664,480        pp,3.85,"2,398","Feb 01, 2019","Feb 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2019",,Hardcover,view,/book/show/39863330-broken-stars
3303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Vita Nostra        (Vita Nostra, #1)","Dyachenko, Marina",0062694596,9780062694591,0062694596,408        pp,4.02,"17,697",2007,"Nov 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2019",,Hardcover,view,/book/show/38633526-vita-nostra
3304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waste Tide,"Chen, Qiufan",0765389312,9780765389312,0765389312,352        pp,3.32,"2,546",Jan 2013,"Apr 30, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2019",,Hardcover,view,/book/show/39863294-waste-tide
3305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nexus        (Nexus, #1)","Naam, Ramez*",0857665502,9780857665508,0857665502,528        pp,4.04,"20,160","Dec 16, 2012","Mar 03, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2019",,Mass Market Paperback,view,/book/show/18666062-nexus
3306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nevernight        (The Nevernight Chronicle, #1)","Kristoff, Jay*",1250073022,9781250073020,1250073022,427        pp,4.23,"97,000","Aug 09, 2016","Aug 09, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2019",,Hardcover,view,/book/show/26114463-nevernight
3307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rig,"Levy, Roger*",1785655639,9781785655630,1785655639,618        pp,3.74,"1,309","May 08, 2018","May 08, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2019",,Paperback,view,/book/show/36398794-the-rig
3308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"To Be Taught, If Fortunate","Chambers, Becky*",1473697174,,B07NVK2LG1,176        pp,4.20,"43,379","Aug 08, 2019","Aug 08, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3 stars - It was good.Not substantial enough to be memorable, but good enough that I wished it had been a novel instead of a novella. ----------------3 stars - It was good.Not substantial enough to be memorable, but good enough that I wished it had been a novel instead of a novella. -------------------------------------------Favorite Quote: A home can only exist in a moment. Something both found and made. Always temporary, in the grand scheme of things, but vital all the same. First Sentence: If you read nothing else we’ve sent home, please read this....more",Notes are private!,0,9,1,"Jan 23, 2020","Feb 06, 2020","Aug 18, 2019",,Kindle Edition,view (with text),/book/show/44779559-to-be-taught-if-fortunate
3309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As Good as New,"Anders, Charlie Jane*",,,B00MLL6Z1E,32        pp,3.81,965,"Sep 10, 2014","Sep 10, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2019",,Kindle Edition,view,/book/show/23208545-as-good-as-new
3310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The City in the Middle of the Night,"Anders, Charlie Jane*",0765379961,9780765379962,0765379961,366        pp,3.50,"11,730","Feb 12, 2019","Feb 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2019",,Hardcover,view,/book/show/37534907-the-city-in-the-middle-of-the-night
3311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Test,"Neuvel, Sylvain*",1250312833,9781250312839,1250312833,108        pp,3.83,"21,210","Feb 12, 2019","Mar 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2019",,Paperback,view,/book/show/41940388-the-test
3312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fall; or, Dodge in Hell        (Crypto, #3)","Stephenson, Neal*",006245871X,9780062458711,006245871X,883        pp,3.58,"18,522","Jun 04, 2019","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2019",,Hardcover,view,/book/show/41824495-fall-or-dodge-in-hell
3313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Debatable Land: The Lost World Between Scotland and England,"Robb, Graham",0393357058,9780393357059,0393357058,336        pp,3.64,516,"Feb 08, 2018","Jun 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Paperback,view,/book/show/41817497-the-debatable-land
3314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Discovery of Middle Earth: Mapping the Lost World of the Celts,"Robb, Graham",039308163X,9780393081633,039308163X,387        pp,3.36,902,"Oct 10, 2013","Nov 04, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/17573657-the-discovery-of-middle-earth
3315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Finding Mrs. Ford,"Royce, Deborah Goodrich*",1642931721,9781642931723,1642931721,320        pp,3.68,"3,242","Jun 25, 2019","Jun 25, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/43015889-finding-mrs-ford
3316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Winemaker's Wife,"Harmel, Kristin*",1982112298,9781982112295,1982112298,385        pp,4.22,"69,034","Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/42201870-the-winemaker-s-wife
3317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chernobyl: The History of a Nuclear Catastrophe,"Plokhy, Serhii",1541617096,9781541617094,1541617096,404        pp,4.23,"9,835","May 15, 2018","May 15, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/36204894-chernobyl
3318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Remainder,"Trabucco Zerán, Alia",1566895502,9781566895507,1566895502,202        pp,3.50,"1,206","Jan 01, 2015","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Paperback,view,/book/show/42372519-the-remainder
3319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Swallows,"Lutz, Lisa*",1984818236,9781984818232,1984818236,399        pp,3.66,"8,511","Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/43744294-the-swallows
3320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memory Police,"Ogawa, Yōko",0375715339,9780375715334,0375715339,291        pp,3.73,"88,672","Jan 26, 1994","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Paperback,view,/book/show/51159492-the-memory-police
3321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mitz: The Marmoset Of Bloomsbury,"Nunez, Sigrid",0060174072,9780060174071,0060174072,128        pp,3.98,"1,124","Apr 21, 1998","Apr 21, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/498078.Mitz
3322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Doll Factory,"Macneal, Elizabeth*",198210676X,9781982106768,198210676X,362        pp,3.77,"23,799","May 02, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/42481375-the-doll-factory
3323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dahlia Black,"Thomas, Keith*",1501156713,9781501156717,1501156713,288        pp,3.67,305,"Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/42201397-dahlia-black
3324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Holding,"Norton, Graham",1444792008,9781444792003,1444792008,320        pp,3.83,"30,759","Oct 06, 2016","Oct 06, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/31364727-holding
3325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Keeper,"Norton, Graham",1982117761,9781982117764,1982117761,320        pp,3.99,"26,451","Oct 04, 2018","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/42201663-a-keeper
3326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drive Your Plow Over the Bones of the Dead,"Tokarczuk, Olga",0525541330,9780525541332,0525541330,274        pp,3.96,"100,277","Nov 25, 2009","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/42983724-drive-your-plow-over-the-bones-of-the-dead
3327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Flowers in Paris,"Jio, Sarah*",110188505X,9781101885055,110188505X,240        pp,4.22,"14,290","Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/42859805-all-the-flowers-in-paris
3328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Monsieur Mediocre: One American Learns the High Art of Being Everyday French,"von Sothen, John *",0735224838,9780735224834,0735224838,288        pp,3.72,552,"May 07, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/41553667-monsieur-mediocre
3329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The White Devil's Daughters: The Fight Against Slavery in San Francisco's Chinatown,"Siler, Julia Flynn*",1101875267,9781101875261,1101875267,352        pp,3.93,678,"May 14, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/41181183-the-white-devil-s-daughters
3330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Man in the White Linen Suit        (Stewart Hoag Mystery, #11)","Handler, David*",0062863312,9780062863317,,272        pp,3.84,528,"Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,ebook,view,/book/show/41088571-the-man-in-the-white-linen-suit
