,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sarah's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lincoln in the Bardo,"Saunders, George",0812995341,9780812995343,0812995341,368        pp,3.75,"155,271",2017,"Feb 14, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel will go down as one of my favorites, not only by Saunders but by anyone. The story follows a recently deceased 11-year-old Willie Lincoln (This novel will go down as one of my favorites, not only by Saunders but by anyone. The story follows a recently deceased 11-year-old Willie Lincoln (Abraham Lincoln’s son) in the Bardo (the equivalent of purgatory in Tibetan Buddhism) as he struggles to move on from his earthly life and accept his own death. Saunders seamlessly weaves together fragments of countless characters’ points of view to tell the story, including historically accurate primary accounts of Abraham mourning his son. A unique and exquisite combination of historical fiction and fantasy, Saunders explores the raw elements that make us human—love, grief, and the inability to let go. While some may be turned off by the unusual style (think more a combination of a play and a research paper), I think this is all the more reason this book is phenomenal—there is simply nothing quite like it in bookstores. Plus, as Saunders says himself, nothing ever worth doing has gone without criticism. I will say that the reader may have to grapple with some confusion at the beginning of the novel. Its idiosyncratic form initially requires an adjustment (hence, the temporary confusion) but I assure you it quickly becomes easy to follow. Any Abraham Lincoln aficionados, anyone who is currently or has ever grieved, and/or anyone curious about Buddhist afterlife beliefs should read Lincoln in the Bardo. Beyond this, this novel is for anyone willing to trust the atypical; trust that the confusion will suddenly become clear, that bizarre aspects will become vital to the story, and that it will culminate in a moving and important message (which it does!). Lincoln in the Bardo dares to be abnormal in both form and content, making it a riveting and memorable read. I cannot endorse enough. ...more",Notes are private!,0,0,1,"Feb 22, 2017","Mar 05, 2017","Feb 22, 2017",,Hardcover,view (with text),/book/show/29906980-lincoln-in-the-bardo
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flowers for Algernon,"Keyes, Daniel",,,,311        pp,4.21,"671,522",Apr 1966,"May 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2013,"Feb 22, 2017",,Paperback,view,/book/show/18373.Flowers_for_Algernon
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When You Reach Me,"Stead, Rebecca",0385737424,9780385737425,0385737424,199        pp,4.08,"110,386","Jul 14, 2009","Jul 14, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Feb 22, 2017",,Hardcover,view,/book/show/5310515-when-you-reach-me
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Chains        (Seeds of America, #1)","Anderson, Laurie Halse*",1416905855,9781416905851,1416905855,316        pp,4.10,"55,979","Oct 21, 2008","Oct 21, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Feb 22, 2017",,Hardcover,view,/book/show/3002300-chains
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Mango-Shaped Space,"Mass, Wendy*",0316058254,9780316058254,0316058254,221        pp,4.21,"34,424","Oct 19, 2005","Oct 19, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Feb 22, 2017",,Paperback,view,/book/show/171020.A_Mango_Shaped_Space
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Will Grayson, Will Grayson","Green, John*",0525421580,9780525421580,,320        pp,3.70,"397,833","Apr 06, 2010","Apr 06, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 22, 2017",,Hardcover,view,/book/show/6567017-will-grayson-will-grayson
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Separate Piece: Real Life Stuff,"Spencer, Robyn",148237059X,9781482370591,148237059X,50        pp,2.81,36,"Feb 08, 2013","Feb 08, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 22, 2017",,Paperback,view,/book/show/17715268-a-separate-piece
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Franny and Zooey,"Salinger, J.D.",0316769029,9780316769020,0316769029,201        pp,3.96,"222,191",1957,"Jan 30, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 22, 2017",,Paperback,view,/book/show/5113.Franny_and_Zooey
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Arrowsmith,"Lewis, Sinclair",0451526910,9780451526915,0451526910,428        pp,3.83,"7,994",Jan 1925,"Jun 01, 1953",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I went into this novel optimistically, as Sinclair Lewis was the very first writer to ever win a Nobel Prize in literature, but I found it to be a bitI went into this novel optimistically, as Sinclair Lewis was the very first writer to ever win a Nobel Prize in literature, but I found it to be a bit disappointing. I did have to read this 450-page book in less than a week for a seminar on the history of doctoring in the United States, which may have contributed to my lack of enthusiasm for it. This is a dense book that outlines Martin Arrowsmith's work as a medical practitioner in the early 20th century in excruciating detail (although I wasn't sure what I was expecting; I did have to read this for a medical history class). The plot is fairly slow and revolves almost exclusively around Arrowsmith's switching from job to job, its climax late in the novel and, dare I say, fairly anti-climactic. If pre-modern medicine fascinates you, then perhaps you will enjoy this novel. If you're more into fictional stories and less interested in blander historical accounts (like me), perhaps less so. I did think Lewis characterized the few women in the novel very well, which was progressive for the early 1900s. The subtleties and complexities in Leora and Madeline helped characterize them as interesting and real people, breaking them free from the gender stereotypes of the agreeable, personality-less housewife. There was also a bit of humor in this novel, most clearly seen in Arrowsmith's utter lack of interpersonal skills and his inability to interact with humans at all. I can see how this book would be an interesting read for the right audience (the medical history buff, ideally), which, I can now say, I am not....more",Notes are private!,0,1,1,not set,not set,"Feb 20, 2017",,Hardcover,view (with text),/book/show/11389.Arrowsmith
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swing Time,"Smith, Zadie",0241144159,9780241144152,0241144159,453        pp,3.56,"72,882","Nov 15, 2016","Nov 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2017",,Hardcover,view,/book/show/28390369-swing-time
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Underground Railroad,"Whitehead, Colson*",0385542364,9780385542364,0385542364,320        pp,4.06,"401,208","Aug 02, 2016","Aug 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2017",,Hardcover,view,/book/show/30555488-the-underground-railroad
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Reluctant Fundamentalist,"Hamid, Mohsin",0151013047,9780151013043,0151013047,184        pp,3.73,"77,958","Apr 03, 2007","Jan 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2017",,Hardcover,view,/book/show/88815.The_Reluctant_Fundamentalist
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,CivilWarLand in Bad Decline,"Saunders, George",0099595818,9780099595816,B00QN9XPMW,179        pp,4.21,"20,844","Jan 16, 1996","Feb 06, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is absolutely brilliant. There are no limits to Saunders' imagination. The worlds he is able to create are the exact combination of foreign This book is absolutely brilliant. There are no limits to Saunders' imagination. The worlds he is able to create are the exact combination of foreign and eerily familiar, just enough to terrify us to our core. It amazes me that this book was written decades ago as it is more relevant than ever. Saunders needs to partner with Black Mirror immediately. ...more",Notes are private!,0,0,1,not set,not set,"Feb 09, 2017",,Paperback,view (with text),/book/show/28747.CivilWarLand_in_Bad_Decline
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Collected Stories of Isaac Babel,"Babel, Isaac",0393324028,9780393324020,0393324028,512        pp,4.22,"2,588",1966,"Oct 17, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2017",,Paperback,view,/book/show/60407.The_Collected_Stories_of_Isaac_Babel
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Autobiography of a Face,"Grealy, Lucy",0060569662,9780060569662,0060569662,236        pp,3.97,"28,467","Jan 01, 1994","Mar 18, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 02, 2017",,Paperback,view,/book/show/534255.Autobiography_of_a_Face
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hospital Sketches,"Alcott, Louisa May",1406501026,9781406501025,1406501026,80        pp,3.70,"2,248",1863,"Oct 25, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 27, 2017",,Paperback,view,/book/show/2987.Hospital_Sketches
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Diving Bell and the Butterfly,"Bauby, Jean-Dominique",0375701214,9780375701214,0375701214,132        pp,3.98,"72,344",1997,"Jun 23, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2017",,Paperback,view,/book/show/193755.The_Diving_Bell_and_the_Butterfly
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Life of Bees,"Kidd, Sue Monk*",0142001740,9780142001745,0142001740,302        pp,4.09,"1,291,219","Nov 08, 2001","Jan 28, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 16, 2017",,Paperback,view,/book/show/37435.The_Secret_Life_of_Bees
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'll Give You the Sun,"Nelson, Jandy*",0803734964,9780803734968,0803734964,371        pp,4.16,"335,707","Sep 16, 2014","Sep 16, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 08, 2017",,Hardcover,view,/book/show/20820994-i-ll-give-you-the-sun
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Time of the Butterflies,"Alvarez, Julia*",0452274427,9780452274426,0452274427,324        pp,4.15,"71,771",1994,Aug 1995,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 28, 2016",,Paperback,view,/book/show/11206.In_the_Time_of_the_Butterflies
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Inner Game of Tennis: The Classic Guide to the Mental Side of Peak Performance,"Gallwey, W. Timothy",0679778314,9780679778318,0679778314,134        pp,4.19,"20,489",1974,"May 27, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 19, 2016",,Paperback,view,/book/show/905.The_Inner_Game_of_Tennis
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let the Great World Spin,"McCann, Colum*",1400063736,9781400063734,1400063736,351        pp,3.95,"104,956","Jun 16, 2009","Jun 23, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"WOW. What a phenomenal book. I had been unfamiliar with Colum McCann before this novel, and after reading Let The Great World Spin I can definitely saWOW. What a phenomenal book. I had been unfamiliar with Colum McCann before this novel, and after reading Let The Great World Spin I can definitely say I will be searching for more of his work! I found myself adding McCann's quotes into my quote book every few pages, which really speaks to the quality of the writing. Let The Great World Spin is a combination of short stories that all somehow link to the man who crossed the Twin Towers on a wire. The characters are interesting, the writing is stunning, the language and imagery are beautiful. I would not classify it as a page-turner in terms of plot, but the beauty in the words and the complexity of the people sucked me in and engrossed me. It is a well-written and enjoyable (albeit sad!) read, and I highly recommend to anyone who enjoys quality literature. ...more",Notes are private!,0,2,1,not set,not set,"Oct 19, 2016",,Hardcover,view (with text),/book/show/5941033-let-the-great-world-spin
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unaccustomed Earth,"Lahiri, Jhumpa",0676979343,9780676979343,0676979343,352        pp,4.13,"92,775",2008,2008,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 25, 2016",,Hardcover,view,/book/show/85301.Unaccustomed_Earth
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,"Yousafzai, Malala",0316322407,9780316322409,0316322407,327        pp,4.15,"576,045","Nov 01, 2012","Oct 08, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 25, 2016",,Hardcover,view,/book/show/17851885-i-am-malala
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bird by Bird,"Lamott, Anne*",,,,238        pp,4.24,"101,458","May 05, 1994","Oct 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 25, 2016",,Paperback,view,/book/show/12543.Bird_by_Bird
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rosencrantz and Guildenstern Are Dead,"Stoppard, Tom",0802132758,9780802132758,0802132758,126        pp,4.04,"89,499",1966,"Jan 01, 1994",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 03, 2016",,Paperback,view,/book/show/18545.Rosencrantz_and_Guildenstern_Are_Dead
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hamlet,"Shakespeare, William",0521618746,9780521618748,0521618746,289        pp,4.02,"952,083",1601,"Dec 19, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 14, 2016","May 03, 2016","Mar 14, 2016",,Paperback,view,/book/show/1420.Hamlet
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invisible Gorilla: And Other Ways Our Intuitions Deceive Us,"Chabris, Christopher",0307459659,9780307459657,0307459659,320        pp,3.91,"14,560","May 18, 2010","May 18, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 14, 2016","May 03, 2016","Mar 14, 2016",,Hardcover,view,/book/show/7783191-the-invisible-gorilla
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lovely Bones,"Sebold, Alice",0316166685,9780316166683,0316166685,372        pp,3.85,"2,353,267","Jul 03, 2002","Sep 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 29, 2016",,Mass Market Paperback,view,/book/show/12232938-the-lovely-bones
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Olive Kitteridge        (Olive Kitteridge, #1)","Strout, Elizabeth*",,,,270        pp,3.85,"236,083","Mar 25, 2008","Mar 25, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 29, 2016",not set,"Feb 29, 2016",,Hardcover,view,/book/show/1736739.Olive_Kitteridge
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dubliners,"Joyce, James",0192839993,9780192839992,0192839993,207        pp,3.84,"156,205","Jun 15, 1914","Mar 15, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 29, 2016",,Paperback,view,/book/show/11012.Dubliners
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Metamorphosis,"Kafka, Franz",,,,201        pp,3.86,"1,057,815",Oct 1915,"Mar 01, 1972",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 29, 2016",,Paperback,view,/book/show/485894.The_Metamorphosis
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bell Jar,"Plath, Sylvia",,,,294        pp,4.05,"960,199",Jan 1963,2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 17, 2016","Feb 17, 2016",,Paperback,view,/book/show/6514.The_Bell_Jar
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dogs of Babel,"Parkhurst, Carolyn*",0316778508,9780316778503,0316778508,278        pp,3.58,"19,025","Jun 13, 2003","Jun 07, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 30, 2016",,Paperback,view,/book/show/89691.The_Dogs_of_Babel
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tenth of December,"Saunders, George",0812993802,9780812993806,0812993802,251        pp,3.98,"74,493","Jan 03, 2013","Jan 08, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 30, 2016",,Hardcover,view,/book/show/13641208-tenth-of-december
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Life As We Knew It Collection,"Pfeffer, Susan Beth",0544542630,9780544542631,0544542630,"1,252        pp",4.39,971,"Oct 13, 2015","Oct 13, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Paperback,view,/book/show/24726305-the-life-as-we-knew-it-collection
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Othello,"Shakespeare, William",,,B006U1QW78,314        pp,3.89,"389,791",1603,"Jan 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Mass Market Paperback,view,/book/show/12996.Othello
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Macbeth,"Shakespeare, William",0743477103,9780743477109,0743477103,249        pp,3.90,"897,737",1606,"Jul 01, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Mass Market Paperback,view,/book/show/8852.Macbeth
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Romeo and Juliet,"Shakespeare, William",,,0743477111,281        pp,3.74,"2,603,614",1597,2002,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Mass Market Paperback,view,/book/show/18135.Romeo_and_Juliet
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Persepolis: The Story of a Childhood        (Persepolis, #1)","Satrapi, Marjane",037571457X,9780375714573,037571457X,153        pp,4.26,"208,433","Apr 29, 2003","Jun 01, 2004",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Paperback,view,/book/show/9516.Persepolis
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fences        (The Century Cycle, #6)","Wilson, August",0452264014,9780452264014,0452264014,101        pp,3.88,"26,552","Jun 01, 1986","Jun 01, 1986",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Paperback,view,/book/show/539282.Fences
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Menagerie,"Williams, Tennessee",0811214044,9780811214049,0811214044,104        pp,3.73,"133,462",1945,"Jun 17, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Paperback,view,/book/show/92517.The_Glass_Menagerie
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pride and Prejudice,"Austen, Jane",,,,279        pp,4.29,"4,269,403","Jan 28, 1813","Oct 10, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Paperback,view,/book/show/1885.Pride_and_Prejudice
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Women,"Alcott, Louisa May",,,0451529308,449        pp,4.15,"2,233,611",1868,"Apr 06, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Paperback,view,/book/show/1934.Little_Women
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleanor & Park,"Rowell, Rainbow*",1250012570,9781250012579,1250012570,328        pp,3.94,"1,171,427","Apr 12, 2012","Feb 26, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Hardcover,view,/book/show/15745753-eleanor-park
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Scarlet Letter,"Hawthorne, Nathaniel",0142437263,9780142437261,0142437263,279        pp,3.43,"865,289","Mar 16, 1850","Dec 31, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Paperback,view,/book/show/12296.The_Scarlet_Letter
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Flew Over the Cuckoo’s Nest,"Kesey, Ken",,,,325        pp,4.20,"732,432",1962,"Feb 01, 1963",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2016,"Jan 30, 2016","Jan 01, 2016",,Mass Market Paperback,view,/book/show/332613.One_Flew_Over_the_Cuckoo_s_Nest
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brave New World,"Huxley, Aldous",0060929871,9780060929879,0060929871,268        pp,3.99,"1,855,427",1932,"Jan 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Paperback,view,/book/show/5129.Brave_New_World
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1984,"Orwell, George",,,,328        pp,4.19,"4,598,767","Jun 08, 1949","Jul 01, 1950",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Mass Market Paperback,view,/book/show/5470.1984
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ordinary People,"Guest, Judith",,,,263        pp,3.93,"21,653","Jul 19, 1976","Oct 28, 1982",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Paperback,view,/book/show/160251.Ordinary_People
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And Then There Were None,"Christie, Agatha",0312330871,9780312330873,0312330871,264        pp,4.28,"1,355,981","Nov 06, 1939","May 03, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Paperback,view,/book/show/16299.And_Then_There_Were_None
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Giver        (The Giver, #1)","Lowry, Lois*",0385732554,9780385732550,0385732554,208        pp,4.12,"2,478,594","Apr 26, 1993","Jan 24, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Paperback,view,/book/show/3636.The_Giver
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Outsiders,"Hinton, S.E.*",,,,208        pp,4.13,"1,337,548","Apr 24, 1967","Sep 01, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Mass Market Paperback,view,/book/show/231804.The_Outsiders
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Catcher in the Rye,"Salinger, J.D.",0316769177,9780316769174,0316769177,277        pp,3.80,"3,523,876","Jul 16, 1951","Jan 30, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2016",,Paperback,view,/book/show/5107.The_Catcher_in_the_Rye
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bossypants,"Fey, Tina",,,,283        pp,3.96,"1,005,386","Apr 05, 2011","Apr 05, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2016,"Jan 01, 2016",,Kindle Edition,view,/book/show/9418327-bossypants
