,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kim's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil in the White City,"Larson, Erik*",0739303406,9780739303405,0739303406,15        pp,4.00,"682,543","Feb 11, 2003","Feb 11, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 11, 2015","Jul 23, 2016","Aug 11, 2015",,Audio Cassette,view,/book/show/21996.The_Devil_in_the_White_City
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Duets: All-new Tales of Horror and Dark Fantasy,"Golden, Christopher*",0062240277,9780062240279,0062240277,400        pp,3.45,555,"Jan 01, 2014","Jan 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2015",,Hardcover,view,/book/show/18090081-dark-duets
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"We Are Quiet, We Are Loud: The Best Young Writers and Artists In America","Levithan, David*",0545033993,9780545033992,0545033993,368        pp,4.09,107,"Jul 01, 2008","Jul 01, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2015",,Paperback,view,/book/show/3699512-we-are-quiet-we-are-loud
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Marly's Ghost,"Levithan, David*",0803730632,9780803730632,0803730632,176        pp,3.17,"1,641","Dec 01, 2005","Dec 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2015",,Hardcover,view,/book/show/94077.Marly_s_Ghost
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hold Me Closer: The Tiny Cooper Story,"Levithan, David*",0525428844,9780525428848,0525428844,208        pp,3.54,"6,025","Mar 17, 2015","Mar 17, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2015",,Hardcover,view,/book/show/22736613-hold-me-closer
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Are We There Yet?,"Levithan, David*",037582846X,9780375828461,037582846X,215        pp,3.47,"3,590","Jul 12, 2005","Jul 12, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2015",,Hardcover,view,/book/show/23227.Are_We_There_Yet_
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wide Awake,"Levithan, David*",0375834664,9780375834660,0375834664,221        pp,3.73,"3,973","Sep 12, 2006","Sep 12, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2015",,Hardcover,view,/book/show/23231.Wide_Awake
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Another Day        (Every Day, #2)","Levithan, David*",0385756208,9780385756204,0385756208,327        pp,3.58,"24,858","Jul 30, 2015","Aug 25, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2015",,Hardcover,view,/book/show/18459855-another-day
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Realm of Possibility,"Levithan, David*",0375836578,9780375836572,0375836578,210        pp,3.92,"15,779","Aug 10, 2004","May 09, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2015",,Paperback,view,/book/show/23232.The_Realm_of_Possibility
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How They Met, and Other Stories","Levithan, David*",037584886X,9780375848865,037584886X,244        pp,3.75,"11,151","Jan 08, 2008","Jan 08, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2015",,Hardcover,view,/book/show/954001.How_They_Met_and_Other_Stories
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Two Boys Kissing,"Levithan, David*",0307931900,9780307931900,0307931900,200        pp,4.08,"47,186","Aug 27, 2013","Aug 27, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Aug 08, 2015","Aug 09, 2015","Jul 26, 2015",,Hardcover,view,/book/show/17237214-two-boys-kissing
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Every You, Every Me","Levithan, David*",0375860983,9780375860980,0375860983,248        pp,3.40,"8,084","Sep 13, 2011","Sep 13, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 25, 2015",,Hardcover,view,/book/show/9972838-every-you-every-me
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After Henry,"Didion, Joan",,,,320        pp,3.83,"1,929",1992,"Apr 27, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 25, 2015",,Paperback,view,/book/show/7830.After_Henry
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dinner,"Koch, Herman",0770437850,9780770437855,0770437850,292        pp,3.22,"162,267",2009,"Feb 12, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I'm almost afraid to say that I liked this book. There's that fear that someone will cock their head to one side and 'see' me in a different light. ThI'm almost afraid to say that I liked this book. There's that fear that someone will cock their head to one side and 'see' me in a different light. That I might actually be a Tyler Durden hiding behind the supporting mom facade. That I might actually have scored really high on the The Hare Psychopathy Checklist.Someone might see what I'm actually thinking during that moment of road rage where my knuckles turn white and my jaw clenches and I start to laugh and laugh and laugh.... Or maybe not....more,Notes are private!,0,8,1,"Jul 25, 2015","Jul 26, 2015","Jul 25, 2015",,Hardcover,view (with text),/book/show/15797938-the-dinner
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Me and Earl and the Dying Girl,"Andrews, Jesse*",1419701762,9781419701764,1419701762,295        pp,3.52,"141,943","Mar 01, 2012","Jan 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 19, 2015",,Hardcover,view,/book/show/12700353-me-and-earl-and-the-dying-girl
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Iron Trial        (Magisterium, #1)","Black, Holly*",0545522250,9780545522250,0545522250,295        pp,3.96,"76,422","Sep 09, 2014","Sep 09, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2015",,Hardcover,view,/book/show/20578940-the-iron-trial
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Witness        (See #2; Web of Hearts and Souls #5),"Magee, Jamie*",,,,unknown,4.47,584,"Jul 18, 2012","May 23, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2015",,Kindle Edition,view,/book/show/22306790-witness
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,See        (See #1; Web of Hearts and Souls #4),"Magee, Jamie*",,,,308        pp,3.95,"1,463","May 05, 2012","Feb 09, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I think that if this book had a better editor it would have been more enjoyable. Typos can break a mood. I will say that this is at least 50 times betI think that if this book had a better editor it would have been more enjoyable. Typos can break a mood. I will say that this is at least 50 times better than any of those Grey books. I liked the plot, it was fresher than the current batch of YA dystopian novels out there. Yeah, it was okay. Rock on....more",Notes are private!,0,0,1,"Jul 18, 2015","Jul 19, 2015","Jul 18, 2015",,ebook,view (with text),/book/show/18781589-see
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Mad, Wicked Folly","Waller, Sharon Biggs*",0670014680,9780670014682,0670014680,431        pp,3.84,"4,842","Jan 23, 2014","Jan 23, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 17, 2015","Jul 25, 2015","Jul 17, 2015",,Hardcover,view,/book/show/18079501-a-mad-wicked-folly
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Haunted House: A True Ghost Story,"Hubbell, Walter",,,B002RKSLU2,unknown,3.13,"1,922",1879,"Oct 04, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2015",,Kindle Edition,view,/book/show/8130858-the-haunted-house
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hostage to the Devil: The Possession and Exorcism of Five Contemporary Americans,"Martin, Malachi",006065337X,9780060653378,006065337X,477        pp,3.92,"2,209",1976,"Oct 01, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jul 17, 2015",,Paperback,view,/book/show/65549.Hostage_to_the_Devil
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Search of Lost Time: Swann's Way: A Graphic Novel,"Heuet, Stéphane",1631490354,9781631490354,1631490354,224        pp,4.08,504,"Oct 16, 2013","Jul 13, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 16, 2015",,Hardcover,view,/book/show/25620698-in-search-of-lost-time
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Evil Librarian,"Knudsen, Michelle*",0763660388,9780763660383,0763660388,346        pp,3.59,"3,196","Sep 09, 2014","Sep 09, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“An evil librarian is taking over the school. He appears to be making my best friend his special evil library monitor.” Come on. You HAVE to continue “An evil librarian is taking over the school. He appears to be making my best friend his special evil library monitor.” Come on. You HAVE to continue reading after that, right? Especially if you are a book nerd with a penchant for hot librarians Yes, this does have that Buffy feel to it. Sorta. But Cyn is no Buffy, not really. She is just an average girl who really really loves her best friend and would save her from becoming a demon child bride---who wouldn't do that for their BFF? Of course in this situation I would most likely be the BFF who would totally fall for the aforementioned evil librarian than the one doing all the ass kicking and I guess I'm okay with that. I'm kind of lazy.What was also endearing was Cyn's crush on the high school musical star, Ryan. “He said my name. He knows what my name is. He spoke it out loud and used it in a sentence.” Oh, and yes... I have been there. I remember the loins calling out and the secret stalking and the wow. Especially the wow. The story is clever in its writing but not earth shattering, it was a cute quick read and made me miss my Buffy days. Or, my Willow days because I was more like that (until she became that bad ass witch--hello??!! corsets!!!!). I say give it a shot. GMBA gave it a finalist spot and they are usually pretty good at catching worthy YA reads. ...more",Notes are private!,0,6,1,"Jul 16, 2015","Jul 18, 2015","Jul 16, 2015",,Hardcover,view (with text),/book/show/20708754-evil-librarian
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Song of the Lioness Quartet        (Song of the Lioness, #1-4)","Pierce, Tamora*",0375825649,9780375825644,0375825649,0        pp,4.60,"13,914",1997,"May 27, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 24, 2015",,Paperback,view,/book/show/492490.The_Song_of_the_Lioness_Quartet
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Forgive Me, Leonard Peacock","Quick, Matthew*",031622135X,9780316221351,031622135X,273        pp,3.88,"47,050","Aug 13, 2013","Jul 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2015",,Paperback,view,/book/show/18774013-forgive-me-leonard-peacock
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Martian,"Weir, Andy*",0804139024,9780804139021,0804139024,384        pp,4.42,"1,121,015","Sep 27, 2011","Feb 11, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,not set,not set,"Jun 09, 2015",,Hardcover,view,/book/show/18007564-the-martian
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vanishing Girls,"Oliver, Lauren*",0062224107,9780062224101,0062224107,357        pp,3.57,"31,883","Mar 10, 2015","Mar 10, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2015",,Hardcover,view,/book/show/22465597-vanishing-girls
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Is Everyone Hanging Out Without Me?,"Kaling, Mindy*",0307886263,9780307886262,0307886263,222        pp,3.86,"496,397","Nov 01, 2011","Nov 01, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Don't judge. Don't judge. ...more,Notes are private!,0,5,1,"Jun 06, 2015","Jun 07, 2015","Jun 06, 2015",,Hardcover,view (with text),/book/show/10335308-is-everyone-hanging-out-without-me
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Missoula: Rape and the Justice System in a College Town,"Krakauer, Jon*",0385538731,9780385538732,0385538731,368        pp,4.11,"54,326","Apr 21, 2015","Apr 21, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 23, 2015",,Hardcover,view,/book/show/24911006-missoula
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Conditions of Love,"Kushner, Dale M.*",145551974X,9781455519743,145551974X,384        pp,3.87,469,"May 02, 2013","May 06, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 05, 2015",,Paperback,view,/book/show/18453228-the-conditions-of-love
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hiding Place for Young Readers,"Dupont, Lonnie Hull",0800796276,9780800796273,0800796276,208        pp,4.68,"3,103",unknown,"May 05, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 21, 2015",,Paperback,view,/book/show/23411622-the-hiding-place-for-young-readers
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Panic        (Panic, #1)","Oliver, Lauren*",0062014552,9780062014559,0062014552,408        pp,3.56,"60,866","Mar 04, 2014","Mar 04, 2014",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Apr 17, 2015","Apr 17, 2015",,Hardcover,view,/book/show/17565845-panic
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tender Morsels,"Lanagan, Margo*",0375848118,9780375848117,0375848118,436        pp,3.59,"5,917","Oct 14, 2007","Oct 14, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wow. That was harsh. No, worse than harsh, that was brutal. I am wretched, shattered, ausgespielt even. Have to give credit to the Germans for such anWow. That was harsh. No, worse than harsh, that was brutal. I am wretched, shattered, ausgespielt even. Have to give credit to the Germans for such an onomatopoeic word for how this feels. Yay, Germans.It’s 4:30 am, I’m on my 5th cup of coffee and trying to counteract the caffeine shakes with graham crackers, my eyes are bleary, words blurring, my jaw is clenched, throat sore and there’s a hollow space above my rib cage, I think that’s my soul. Wow. I did not think that this was going to be like this. I thought what a sort of lovely fairy tale; my fellow goodreaders have recommended it, why not. But this, this was like a story your mom might tell you as you curl into her lap, feeling all safe and sound wrapped in a Grimm Brother’s morality lesson, then drenched in a Thomas Hardy tragedy. Now that I’ve set the mood, let’s talk. “The earth’s lungs, coated in green ooze and thaw, breathed out blossom-scent and sour rot and fungus-must, wet and warm and aware, where before the air had been cold and blind, remote as the moon.”Exactly. Life can be cold and blind. We all have our grievances, our wrongs, some are trivial, some truly heinous, but the emotion is there nonetheless (is that too many commas in one sentence? Whatever. Carry on.) I am not going to tell you the plot, but I’m going to relate my feelings about the events and do with it what you will, this is MY space. I totally get the feeling of wanting to escape. The pain is too much, the work is too hard, the results are too little. I cannot blame Liga for wanting to create her own heart’s desire, her version of heaven and wanting to stay in that zone and raise her daughters free from all the harm that befell her. Yes, I say, BRING ON THE SHEEP FARM FROM BABE (without all the heavy like farm work, of course). Liga was totally screwed. Good for her. Let the boring safe life prevail. Score one for Team Liga. And yet…. It can’t last. Right? The pumpkin returns, the apple is eaten, Heathcliff is actually an asshole. ‘There are no happy endings. Endings are the saddest part, So just give me a happy middle And a very happy start.’ –Sorry Shel, we aren’t even worthy of that. Yes, we have happy times but they are almost always dwarfed by misfortune. This book will give you so many great starts that will just devastate you. And this is why I love it. It’s real. It’s got magical worlds, and sorcery and true love and then it just tears you a new one.“Now you are in the true world, and a great deal more is required of you. Here you must befriend real wolves, and lure real birds down from the sky. Here you must endure real people around you, and we are not uniformly kind; we are damaged and impulsive, each in our own way. It is harder. It is not safe. But it is what you were born to.”Suck that. You know what really gets me? The give and take. It’s never equal is it? I might be speaking from not such a great place and who knows, next week I might be bitch slapping myself for writing this, but yeah, I feel like I’ve been dealt a crappy hand. I have wonderful children, I have daily laughs, not always the belly type, but still good moments, but it’s a constant struggle and why is that? Why can’t we sometimes just get a break, you know? Liga, I get it. I wish to be your conduit. I wish to take all the injustices dealt to you and let you be truly happy. Don’t be happy for someone else, there’s a time and a place for that, I know.. but just for you. The last line of the book kills me because it just seems so unfair:  “They all looked to Liga, seated by the window with her face to the light, to the faint midsummer air, which moved the tendrils of hair at her temples. She turned and slightly smiled at them all, and titled her head most graciously, accepting the witch’s, and the woolman’s compliments, and her daughters’ pleasure in them, as no more than she deserved.”Ugh. Martyrs. I’m so done with it. ...more",Notes are private!,0,18,1,"Apr 16, 2015","Jun 06, 2015","Apr 16, 2015",,Hardcover,view (with text),/book/show/2662169-tender-morsels
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Elegance of the Hedgehog,"Barbery, Muriel",1933372605,9781933372600,1933372605,325        pp,3.80,"184,419",Aug 2006,"Sep 02, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Apr 14, 2015","Apr 16, 2015","Apr 14, 2015",,Paperback,view,/book/show/2967752-the-elegance-of-the-hedgehog
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story of Edgar Sawtelle,"Wroblewski, David",0061374229,9780061374227,B005DIGU4O,566        pp,3.64,"98,773","Jun 01, 2008","Jun 01, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 13, 2015",,Hardcover,view,/book/show/2731276-the-story-of-edgar-sawtelle
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl on the Train,"Hawkins, Paula*",1594633665,9781594633669,1594633665,336        pp,3.96,"2,942,430","Jan 13, 2015","Jan 13, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Figured it out on page 47.[image],Notes are private!,0,21,1,"Apr 12, 2015","Apr 12, 2015","Mar 12, 2015",,Hardcover,view (with text),/book/show/22557272-the-girl-on-the-train
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dare Me,"Abbott, Megan*",0316097772,9780316097772,0316097772,290        pp,3.23,"28,766","May 10, 2012","Jul 31, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 12, 2015",,Hardcover,view,/book/show/12982393-dare-me
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Blood of Olympus        (The Heroes of Olympus, #5)","Riordan, Rick*",1484724917,9781423146735,,516        pp,4.43,"329,818","Oct 07, 2014","Oct 07, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 08, 2015","Mar 13, 2015","Mar 08, 2015",,Hardcover,view,/book/show/18705209-the-blood-of-olympus
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Immortal Life of Henrietta Lacks,"Skloot, Rebecca*",1400052173,9781400052172,1400052173,370        pp,4.12,"735,099","Feb 02, 2010","Feb 02, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Henrietta Lacks was an ordinary woman and by that I mean, she grew up motherless on a tobacco farm in Virginia, made it through to the 6th grade beforHenrietta Lacks was an ordinary woman and by that I mean, she grew up motherless on a tobacco farm in Virginia, made it through to the 6th grade before quitting to help man the fields, then married her first cousin, birthed 5 children, the first at 14, and moved to a town that no longer even EXISTS (how does that happen?).Her cousin/husband liked to drink and bring home ‘itching’ diseases that Henrietta had to go and get penicillin shots or be treated with ‘heavy metals’ to remove the ‘bad blood’. She had to commit her oldest daughter to the Hospital for the Negro Insane and at the age of 31 died of ‘uremic poisoning’  “The official cause of Henrietta’s death was terminal uremia: blood poisoning from the buildup of toxins normally flushed out of the body in urine. The tumors had completely blocked her urethra, leaving her doctors unable to pass a catheter into her bladder to empty it. Tumors the size of baseballs had nearly replaced her kidneys, bladder, ovaries, and uterus. And her other organs were so covered in small white tumors it looked as if someone had filled her with pearls.” You know… ordinary. Her story was one of millions of stories that still continue today, overworked, under appreciated, dedicated beings who got the wrong lot in life. We don’t really hear about these stories unless we seek them out. And it was no different for Henrietta, except that her cells, the HeLa cells, became famous for helping cure polio, or test the effects of radiation during cancer research, or AIDS, or gene mapping. Henrietta is buried in an unmarked grave alongside the tobacco farm that she worked on in Clover Virginia.What I found most interesting about this account of Henrietta and her family’s life is how arcane some of the treatments were, granted this is 1951, but:“The morning of Henrietta’s first treatment, a taxi driver picked up a doctor’s bag filled with thin glass tubes of radium from the clinic across town. The tubes were tucked into individual slots inside small canvas pouches (plaques) hand-sewn by a local Baltimore woman. .. With Henrietta unconscious on the operating table in the center of the room, her feet in stirrups, the surgeon on duty, Dr. Lawrence Wharton Jr., sat on a stool between her legs. He peered inside Henrietta, dilated her cervix and prepared to treat her tumor. But first—though no one had told Henrietta that TeLinde was collecting samples or asked if she wanted to be a donor---Wharton picked up a sharp knife and shaved two dime0sized pieces of tissue from Henrietta’s cervix: one from her tumor and one from the healthy cervical tissue nearby. The he placed the samples in a glass dish. Wharton slipped a tube filled with radium inside Henrietta’s cervix, and sewed it in place. He sewed a plaque filled with radium to the outer surface of her cervix and packed another plaque against it. He slid several rolls of gauze inside her vagina to help keep the radium in place, then threaded a catheter into her bladder so she could urinate without disturbing the treatment. “Holy hell. I won’t complain at my next pap smear. Then learning of some of the experiments done on patients without their consent/knowledge. “The Tuskegee syphilis experiment being one of them “was an infamous clinical study conducted between 1932 and 1972 by the U.S. Public Health Service to study the natural progression of untreated syphilis in rural African-American men in Alabama. They were told that they were receiving free health care from the U.S. government. The Public Health Service started working on this study in 1932 during the Great Depression, in collaboration with the Tuskegee Institute, a historically black college in Alabama. Investigators enrolled in the study a total of 600 impoverished sharecroppers from Macon County, Alabama. Of these men, 399 had previously contracted syphilis before the study began, and 201 did not have the disease. The men were given free medical care, meals, and free burial insurance for participating in the study. None of the men infected was ever told he had the disease, nor was any treated for it with penicillin after this antibiotic became proven for treatment. According to the Centers for Disease Control, the men were told they were being treated for ""bad blood"", a local term for various illnesses that include syphilis, anemia, and fatigue.”I don’t even want to get into Nuremberg or studies done on patients in asylums… my god. Give me those rose colored glasses, pronto. Yes, it is wrong of me to want to be oblivious, I, unfortunately, am AWARE of that. But this book throws a lot at you: Poverty, consent, experiments, trials, clinical reasoning, greed, exploitation, mass media hysteria, mad scientists, inequality, and how downright unfair life can be. I am glad that Rebecca Skloot wrote this book and I am glad that she got to know the Lacks’ family, treating them like real people, not petri dishes. The consent issue is one that I can’t reason with. I’m torn. I get it and I don’t. But, what I didn’t like was the cockiness of some of the doctors, granted this might be taken out of context, well… if it can be:“The dean of Stanford University School of Medicine told a reporter that as long as researchers disclosed their financial interests, patients shouldn’t object to the use of their tissues. “If you did, “ he said, “I guess you could sit there with your ruptured appendix and negotiate.”I know it is meant to be horrifying, another media hysteria thing, but Christ.  I really don’t know where I stand with this book, but it left me a bit shocked and a lot discouraged....more",Notes are private!,0,9,1,"Feb 06, 2015","Mar 08, 2015","Jan 08, 2015",,Hardcover,view (with text),/book/show/6493208-the-immortal-life-of-henrietta-lacks
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Day: A Novel,"Landis, James",1586421654,9781586421656,1586421654,304        pp,3.49,92,"Jan 01, 2009","Sep 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 30, 2014",,Paperback,view,/book/show/6504409-the-last-day
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Burned        (Fever, #7)","Moning, Karen Marie*",0385344414,9780385344418,0385344414,475        pp,4.17,"37,703","Jan 20, 2015","Jan 20, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 30, 2014",,Hardcover,view,/book/show/12444297-burned
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wonder        (Wonder, #1)","Palacio, R.J.",,,,318        pp,4.37,"1,085,939","Feb 14, 2012","Jan 03, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Dec 29, 2014","Dec 30, 2014","Dec 29, 2014",,Paperback,view,/book/show/23302416-wonder
