,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ashley's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Feast,"Kennedy, Margaret",0718208110,9780718208110,0718208110,308        pp,3.93,"2,929","Jan 01, 1949","Jan 01, 1969",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Hardcover,view,/book/show/3409731-the-feast
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mona,"Oloixarac, Pola",1250829577,9781250829573,1250829577,192        pp,3.31,"5,125","Mar 01, 2019","Mar 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Paperback,view,/book/show/57693606-mona
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stoner,"Williams, John",,,,306        pp,4.33,"166,205",1965,"Jul 05, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Paperback,view,/book/show/15790264-stoner
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Moor's Account,"Lalami, Laila*",0307911667,9780307911667,0307911667,321        pp,4.04,"11,604","Sep 01, 2014","Sep 09, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Hardcover,view,/book/show/20262502-the-moor-s-account
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stephen Florida,"Habash, Gabe",1566894646,9781566894647,1566894646,287        pp,3.82,"2,818","Jun 13, 2017","Jun 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Hardcover,view,/book/show/31945100-stephen-florida
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wedding,"West, Dorothy",,,B00329UWGS,258        pp,3.97,"6,022",1995,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Kindle Edition,view,/book/show/8987596-the-wedding
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reef,"Gunesekera, Romesh*",,,B005DI8WFE,192        pp,3.75,"1,864",1994,"Feb 01, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Paperback,view,/book/show/133545479-reef
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Door,"Szabó, Magda",1843431939,9781843431930,1843431939,262        pp,4.10,"27,087",1987,"Aug 23, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Paperback,view,/book/show/497499.The_Door
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Houseguest and Other Stories,"Dávila, Amparo",0811228215,9780811228213,0811228215,122        pp,3.66,"8,523","Jun 18, 2018","Nov 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Paperback,view,/book/show/38458438-the-houseguest-and-other-stories
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Embers,"Márai, Sándor",0375707425,9780375707421,0375707425,214        pp,3.99,"33,639",1942,"Aug 13, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Paperback,view,/book/show/783505.Embers
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Deliverance,"Dickey, James",038531387X,9780385313872,038531387X,278        pp,3.89,"32,573",1970,"Sep 10, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Paperback,view,/book/show/592657.Deliverance
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing but the Night,"Williams, John",1784873993,9781784873998,1784873993,128        pp,3.21,"2,970",1948,"Jan 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Paperback,view,/book/show/36114459-nothing-but-the-night
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Binstead's Safari,"Ingalls, Rachel",,,B07GJBCNP5,224        pp,3.88,409,1983,"Feb 26, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Kindle Edition,view,/book/show/43384156-binstead-s-safari
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything Under,"Johnson, Daisy*",191070234X,9781910702345,191070234X,264        pp,3.52,"13,956","Jul 12, 2018","Jan 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Hardcover,view,/book/show/36396289-everything-under
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Out Stealing Horses,"Petterson, Per",0312427085,9780312427085,0312427085,238        pp,3.81,"35,320",2003,"Apr 29, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Paperback,view,/book/show/2204441.Out_Stealing_Horses
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Voices in the Evening,"Ginzburg, Natalia",,,,125        pp,3.74,"2,901",1952,"May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Paperback,view,/book/show/58287209-voices-in-the-evening
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Only One Left,"Sager, Riley*",0593183223,9780593183229,0593183223,385        pp,4.15,"233,788","Jun 20, 2023","Jun 20, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Hardcover,view,/book/show/62703226-the-only-one-left
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Phantoms,"Riley, Gwendoline",1783783265,9781783783267,1783783265,208        pp,3.84,"3,972","Apr 01, 2021","Apr 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Hardcover,view,/book/show/55820878-my-phantoms
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Forbidden Notebook,"Céspedes, Alba de",1662601395,9781662601392,1662601395,288        pp,4.13,"6,509",1952,"Jan 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Hardcover,view,/book/show/61026364-forbidden-notebook
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Luster,"Leilani, Raven*",0374194327,9780374194321,0374194327,227        pp,3.53,"98,750","Aug 04, 2020","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2023",,Hardcover,view,/book/show/51541496-luster
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Starless Sea,"Morgenstern, Erin*",1910701459,9781910701454,1910701459,498        pp,3.86,"203,416","Nov 05, 2019","Nov 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2023",,Hardcover,view,/book/show/42730332-the-starless-sea
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Spring Harvest,"Smith, Geoffrey Bache",,,B00U48ZMNI,76        pp,4.12,285,1918,"Feb 27, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 16, 2023",,Kindle Edition,view,/book/show/29412190-a-spring-harvest
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,August Blue,"Levy, Deborah",0241421314,9780241421314,0241421314,256        pp,3.68,"4,944","May 04, 2023","Apr 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 16, 2023",,Hardcover,view,/book/show/61860312-august-blue
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rachel Incident,"O'Donoghue, Caroline*",0349013551,9780349013558,0349013551,320        pp,4.12,"49,596","Jun 22, 2023","Jun 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 15, 2023",,Hardcover,view,/book/show/58726633-the-rachel-incident
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Medea and Other Plays: Medea / Alcestis / The Children of Heracles / Hippolytus,Euripides,,,B002XHNMK8,239        pp,4.01,"18,316",-428,"Mar 27, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 10, 2023",,Kindle Edition,view,/book/show/19802904-medea-and-other-plays
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Road To Little Dribbling,"Bryson, Bill",0552779830,9780552779838,0552779830,477        pp,3.72,"36,238","Oct 08, 2015","Jan 01, 9999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 10, 2023",,Paperback,view,/book/show/26210483-the-road-to-little-dribbling
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dream Work,"Oliver, Mary",,,B00PJ2JRH6,98        pp,4.34,"11,927",1986,"Nov 04, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Favourite poems from this collection: - Wild Geese- Knife- The River- Starfish- The Journey- Orion- Bowing to the Empress- The Turtle- Sunrise- The WaFavourite poems from this collection: - Wild Geese- Knife- The River- Starfish- The Journey- Orion- Bowing to the Empress- The Turtle- Sunrise- The Waves- Landscape- The Sunflowers...more,Notes are private!,0,3,1,"Jul 23, 2023","Jul 23, 2023","Jul 10, 2023",,Kindle Edition,view (with text),/book/show/24004193-dream-work
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pygmalion,"Shaw, George Bernard",0141439505,9780141439501,B00A2KDS2U,122        pp,3.89,"103,347","Oct 16, 1913","Jan 30, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 10, 2023",,Paperback,view,/book/show/12230.Pygmalion
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cyrano de Bergerac,"Rostand, Edmond",2070374874,9782070374878,2070374874,384        pp,4.06,"84,433",1897,"Sep 02, 1983",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 10, 2023",,Mass Market Paperback,view,/book/show/15644.Cyrano_de_Bergerac
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ripe,"Etter, Sarah Rose*",1668011638,9781668011638,1668011638,288        pp,3.65,"13,165","Jul 11, 2023","Jul 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 09, 2023",,Hardcover,view,/book/show/62919394-ripe
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gathering Moss: A Natural and Cultural History of Mosses,"Kimmerer, Robin Wall",,,,176        pp,4.39,"13,401","Mar 01, 2003",Jan 2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 04, 2023",,Paperback,view,/book/show/59470199-gathering-moss
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Monkey Beach,"Robinson, Eden",,,,374        pp,4.05,"9,240","Jan 25, 2000",2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 02, 2023",,Paperback,view,/book/show/51553503-monkey-beach
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Captain of the Sleepers,"Montero, Mayra",0312425430,9780312425432,0312425430,192        pp,3.61,118,2002,"Jan 23, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 02, 2023",,Paperback,view,/book/show/312271.Captain_of_the_Sleepers
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sagittarius,"Ginzburg, Natalia",,,,128        pp,3.79,928,1957,"May 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 29, 2023",,Paperback,view,/book/show/180662135-sagittarius
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Stand Up to a Dictator: The Fight for Our Future,"Ressa, Maria A.",0063257513,9780063257511,0063257513,320        pp,4.34,"2,884","Nov 17, 2022","Nov 29, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 29, 2023",,Hardcover,view,/book/show/60323155-how-to-stand-up-to-a-dictator
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sibyl,"Lagerkvist, Pär",0394702409,9780394702407,0394702409,154        pp,4.01,"1,627",1956,"Sep 12, 1963",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2023",,Paperback,view,/book/show/405987.The_Sibyl
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grendel,"Gardner, John",0679723110,9780679723110,0679723110,174        pp,3.69,"39,112","Aug 12, 1971","Jun 02, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 22, 2023",,Paperback,view,/book/show/676737.Grendel
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Medusa,"Burton, Jessie",152666240X,9781526662408,152666240X,208        pp,3.89,"16,458","Oct 28, 2021","Jan 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2023",,Paperback,view,/book/show/88991327-medusa
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Victorian Chaise Longue,"Laski, Marghanita",0345210670,9780345210678,0345210670,125        pp,3.58,"1,417",1953,Nov 1968,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 19, 2023",,Mass Market Paperback,view,/book/show/2454898.The_Victorian_Chaise_Longue
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hopkins Manuscript,"Sherriff, R.C.",,,B07D1FR6NH,313        pp,4.10,"1,273",1939,"Sep 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 19, 2023",,Kindle Edition,view,/book/show/41808915-the-hopkins-manuscript
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alibis: Essays on Elsewhere,"Aciman, André*",,,,208        pp,3.80,766,2011,"Sep 27, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2023",,Hardcover,view,/book/show/11250080-alibis
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sabrina,"Drnaso, Nick",177046316X,9781770463165,177046316X,204        pp,3.83,"15,693","May 22, 2018","May 22, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2023",,Hardcover,view,/book/show/37533587-sabrina
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,High Wages,"Whipple, Dorothy",1906462410,9781906462413,B01AYEPNJY,259        pp,4.26,906,1930,"Jan 21, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2023",,Kindle Edition,view,/book/show/28955955-high-wages
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oliver Cromwell: England's Protector,"Horspool, David",014198869X,9780141988696,014198869X,132        pp,3.65,123,unknown,"Feb 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2023",,Paperback,view,/book/show/37806868-oliver-cromwell
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,News from Nowhere and Other Writings,"Morris, William",,,,430        pp,3.48,870,1890,1993,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2023",,Paperback,view,/book/show/189745.News_from_Nowhere_and_Other_Writings
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Myth of Sisyphus,"Camus, Albert",0141023996,9780141023991,0141023996,134        pp,4.18,"60,016",Oct 1942,"Oct 17, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2023",,Paperback,view,/book/show/612957.The_Myth_of_Sisyphus
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cost of Living Crisis:,"Lapavitsas, Costas",1804293849,9781804293843,1804293849,80        pp,3.89,70,unknown,"Jun 06, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A very clear and accessible little essay. It highlights the root of the problems we are facing, vs. what we are made to believe is the root of the proA very clear and accessible little essay. It highlights the root of the problems we are facing, vs. what we are made to believe is the root of the problems we are facing (i.e., the war in Ukraine, the Covid-19 pandemic, etc.). It focuses on the economic woes of the U.K., but is still applicable to other countries experiencing a cost of living crisis, of which there are, unfortunately, many. Canada is certainly part of this dismal club (the city of Toronto taking the cake), and I found there was a lot to relate to among these pages.A very concise and much-needed analysis of what is happening today. Put this little book in the time capsule to be unearthed 50 years from now, so we can remember this very specific moment in history.Bought from the London Review bookshop in May 2022...more",Notes are private!,2,1,1,"Dec 29, 2023","Dec 29, 2023","Jun 08, 2023",,Paperback,view (with text),/book/show/75660425-the-cost-of-living-crisis
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Artist of the Floating World,"Ishiguro, Kazuo*",,,,206        pp,3.78,"37,976",1986,2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2023",,Paperback,view,/book/show/60231832-an-artist-of-the-floating-world
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Myths and Legends of the Celts,"MacKillop, James",0141017945,9780141017945,0141017945,416        pp,4.03,158,2005,"Jun 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2023",,Paperback,view,/book/show/1694174.Myths_and_Legends_of_the_Celts
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Short History Of Myth        (Canons),"Armstrong, Karen",178211890X,9781782118909,178211890X,176        pp,3.69,"5,956","Oct 05, 2005","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2023",,Paperback,view,/book/show/40200434-a-short-history-of-myth
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emergency,"Hildyard, Daisy",1913097811,9781913097813,1913097811,224        pp,3.62,366,unknown,"Apr 20, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2023",,Paperback,view,/book/show/58730650-emergency
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Space Crone,"Le Guin, Ursula K.",0995716277,9780995716278,0995716277,230        pp,4.28,273,"Mar 04, 2023","Mar 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2023",,Paperback,view,/book/show/123004630-space-crone
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Silk Roads,"Frankopan, Peter",1408839970,9781408839973,1408839970,636        pp,4.17,"39,276",2015,"Aug 27, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2023",,Hardcover,view,/book/show/25812847-silk-roads
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stardust,"Gaiman, Neil*",006256434X,9780062564344,006256434X,271        pp,4.10,"453,905",Feb 1999,"Sep 27, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I don't know how Neil Gaiman manages to make all of his fantastical stories so wooden! I think it might have something to do with the way his main chaI don't know how Neil Gaiman manages to make all of his fantastical stories so wooden! I think it might have something to do with the way his main characters are never bewildered by anything unusual, and so—it must logically follow—neither am I. And yet I keep coming back, probably out of a lingering fondness for the only book of his that I truly enjoyed: Coraline.This was still lovely, and the idea was certainly wonderful. I'm going to rewatch the movie adaptation now, a.k.a. the best fairytale movie known to mankind. (I'm only half-exaggerating)....more",Notes are private!,2,2,1,"Nov 14, 2023","Nov 26, 2023","Jun 08, 2023",,Mass Market Paperback,view (with text),/book/show/28960222-stardust
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Phantom of the Opera,"Leroux, Gaston",0060809248,9780060809249,0060809248,360        pp,3.96,"241,880",1910,"Dec 30, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2023",,Mass Market Paperback,view,/book/show/480204.The_Phantom_of_the_Opera
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bleak House,"Dickens, Charles",1593083114,9781593083113,1593083114,874        pp,4.02,"108,638",1853,"May 26, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Paperback,view,/book/show/110225.Bleak_House
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ulysses,"Joyce, James",,,,816        pp,3.75,"127,965","Feb 02, 1922",2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Paperback,view,/book/show/18078366-ulysses
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ragged Trousered Philanthropists,"Tressell, Robert",0586090363,9780586090367,0586090363,590        pp,4.04,"9,667","Apr 23, 1914","Sep 13, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Paperback,view,/book/show/921359.The_Ragged_Trousered_Philanthropists
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mort        (Discworld, #4; Death, #1)","Pratchett, Terry",,,0552131067,272        pp,4.24,"246,093",1987,1988,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Paperback,view,/book/show/828352.Mort
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thorn Birds,"McCullough, Colleen",,,B000FC146C,704        pp,4.24,"349,910","Apr 01, 1977","Oct 13, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Kindle Edition,view,/book/show/49982087-the-thorn-birds
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Merchant of Death        (Pendragon, #1)","MacHale, D.J.*",1416936254,9781416936251,1416936254,375        pp,3.97,"50,720","Sep 23, 2002",2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Hardcover,view,/book/show/580844.The_Merchant_of_Death
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Artemis Fowl        (Artemis Fowl, #1)","Colfer, Eoin",043934445X,9780439344456,043934445X,280        pp,3.86,"546,545","Apr 26, 2001",Sep 2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Paperback,view,/book/show/37591.Artemis_Fowl
