,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kristine's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Other Murder,"Chapman, Kevin G.*",1958339172,9781958339176,B0CJN6W5NJ,320        pp,4.18,57,"Feb 29, 2024","Feb 29, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Kindle Edition,view,/book/show/180169378-the-other-murder
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rulebreaker: The Life and Times of Barbara Walters,"Page, Susan*",1982197927,9781982197926,1982197927,464        pp,4.41,44,"Apr 23, 2024","Apr 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Hardcover,view,/book/show/195791735-the-rulebreaker
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lady with the Dark Hair,"Bartels, Erin*",0800741668,9780800741662,0800741668,352        pp,4.30,97,"Mar 26, 2024","Mar 26, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Paperback,view,/book/show/182094669-the-lady-with-the-dark-hair
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best Way to Bury Your Husband,"Casale, Alexia*",0593654609,9780593654606,0593654609,400        pp,3.87,839,"Mar 14, 2024","Mar 19, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Paperback,view,/book/show/179548436-the-best-way-to-bury-your-husband
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Note of Warning,"Schellman, Katharine*",125032579X,9781250325792,125032579X,352        pp,4.25,16,"Jun 04, 2024","Jun 04, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Hardcover,view,/book/show/195791110-the-last-note-of-warning
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trouble in Queenstown,"Pitts, Delia",1250904218,9781250904218,1250904218,320        pp,4.24,21,unknown,"Jul 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Hardcover,view,/book/show/195790826-trouble-in-queenstown
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Time She Saw Him,"White, Kate*",0063247399,9780063247390,0063247399,304        pp,3.38,160,"May 14, 2024","May 14, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Paperback,view,/book/show/196774350-the-last-time-she-saw-him
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cliffs,"Sullivan, J. Courtney*",059331915X,9780593319154,059331915X,384        pp,3.96,150,unknown,"Jul 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Hardcover,view,/book/show/200634908-the-cliffs
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Philadelphia Heiress,"Abriel, Anita*",1662509839,9781662509834,B0C6V4KVZN,283        pp,3.95,287,"Mar 26, 2024","Mar 26, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Kindle Edition,view,/book/show/171186326-the-philadelphia-heiress
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Rose by Any Other Name,"McMyne, Mary*",,,B0CPFB1LJL,409        pp,4.29,14,"Jul 18, 2024","Jul 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Kindle Edition,view,/book/show/203537868-a-rose-by-any-other-name
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Not Your China Doll: The Wild and Shimmering Life of Anna May Wong,"Salisbury, Katie Gee*",0593183991,9780593183991,B0C7TVJKSZ,480        pp,4.24,85,"Mar 12, 2024","Mar 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Kindle Edition,view,/book/show/177177788-not-your-china-doll
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Good Bad Boy: Luke Perry and How a Generation Grew Up,"Wappler, Margaret*",166800626X,9781668006269,166800626X,336        pp,3.28,214,"Mar 05, 2024","Mar 05, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Hardcover,view,/book/show/176443797-a-good-bad-boy
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,680 Miles Away,"Stone, Tara J.*",1734914297,9781734914290,B0CVZ9Z9XM,348        pp,4.67,15,unknown,"Apr 01, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Kindle Edition,view,/book/show/208886940-680-miles-away
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,By Any Other Name,"Picoult, Jodi*",059349721X,9780593497210,059349721X,544        pp,4.29,52,"Aug 20, 2024","Aug 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Hardcover,view,/book/show/203164368-by-any-other-name
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Been Better,"Simpson, Leanne Toshiko*",0593714792,9780593714799,B0C76ZZFJ1,320        pp,3.85,374,"Mar 05, 2024","Mar 05, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2024",,Kindle Edition,view,/book/show/174136301-never-been-better
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Immense World: How Animal Senses Reveal the Hidden Realms Around Us,"Yong, Ed",,,B09JBJS1MF,481        pp,4.47,"22,293","Jun 21, 2022","Jun 21, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2024",,Kindle Edition,view,/book/show/60186447-an-immense-world
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Becoming Madam Secretary,"Dray, Stephanie*",0593437063,9780593437063,B0C7TF9839,544        pp,4.51,"1,032","Mar 12, 2024","Mar 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2024",,Kindle Edition,view,/book/show/177178698-becoming-madam-secretary
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Friend in the Dark,"Bailey, Samantha M.*",1662513550,9781662513558,B0C9JWRHFC,242        pp,3.67,"9,683","Mar 01, 2024","Mar 01, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2024",,Kindle Edition,view,/book/show/181478452-a-friend-in-the-dark
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plays Well with Others,"Brickman, Sophie*",0063371200,9780063371200,0063371200,320        pp,3.00,4,unknown,"Aug 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2024",,Hardcover,view,/book/show/199531664-plays-well-with-others
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How the Light Gets In,"Maynard, Joyce*",006239830X,9780062398307,006239830X,432        pp,4.40,30,"Jun 25, 2024","Jun 25, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2024",,Hardcover,view,/book/show/200298178-how-the-light-gets-in
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Keeper of Main Street,"Thomas, Trisha R.*",0063344165,9780063344167,0063344165,304        pp,4.45,11,"Jun 04, 2024","Jun 04, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2024",,Hardcover,view,/book/show/198530970-the-secret-keeper-of-main-street
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Long Island Compromise,"Brodesser-Akner, Taffy",0593133498,9780593133491,0593133498,464        pp,4.36,28,"Jul 09, 2024","Jul 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2024",,Hardcover,view,/book/show/55777544-long-island-compromise
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Murder Road,"St. James, Simone*",0593200403,9780593200407,B0C76XHYL8,350        pp,3.82,"12,085","Mar 05, 2024","Mar 05, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2024",,Kindle Edition,view,/book/show/174137255-murder-road
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Listen for the Lie,"Tintera, Amy*",,,B0C4JLQH5C,352        pp,4.22,"34,600","Mar 05, 2024","Mar 05, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2024",,Kindle Edition,view,/book/show/150260823-listen-for-the-lie
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of Being,"Trethewey, Natasha",0300265921,9780300265927,0300265921,96        pp,4.60,25,unknown,"Apr 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2024",,Hardcover,view,/book/show/189206128-the-house-of-being
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Briar Club,"Quinn, Kate*",0063244748,9780063244740,0063244748,432        pp,4.48,79,"Jul 09, 2024","Jul 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2024",,Hardcover,view,/book/show/181110045-the-briar-club
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House on Biscayne Bay,"Cleeton, Chanel*",0593440528,9780593440520,B0CBJHCWVD,336        pp,3.99,628,"Apr 02, 2024","Apr 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 21, 2024",,ebook,view,/book/show/186847211-the-house-on-biscayne-bay
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Only Survivors,"Miranda, Megan*",1668010429,9781668010426,1668010429,352        pp,3.55,"56,700","Apr 11, 2023","Mar 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2024",,Paperback,view,/book/show/176443930-the-only-survivors
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The 23rd Midnight        (Women's Murder Club, #23)","Patterson, James*",1538710625,9781538710623,1538710625,368        pp,4.38,"28,255","Mar 02, 2023","Feb 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2024",,Paperback,view,/book/show/173404136-the-23rd-midnight
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Honey,"Banta, Isabel",1250333466,9781250333469,1250333466,336        pp,4.09,134,"Jun 04, 2024","Jun 25, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2024",,Hardcover,view,/book/show/195790655-honey
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plus One,"Lalli, S.C.",0063226316,9780063226319,0063226316,368        pp,3.82,55,"Aug 13, 2024","Aug 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Paperback,view,/book/show/199531696-the-plus-one
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wedding People,"Espach, Alison",1250899575,9781250899576,1250899575,384        pp,4.43,402,"Jul 30, 2024","Jul 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Hardcover,view,/book/show/198902277-the-wedding-people
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swiped,"Chilton, L.M.*",1668045702,9781668045701,1668045702,304        pp,3.73,"2,040","Jun 22, 2023","May 21, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Hardcover,view,/book/show/199797614-swiped
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Summers In Between,"Foster, Brooke Lea",1668034379,9781668034378,1668034379,320        pp,4.00,58,"Jun 04, 2024","Jun 04, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Hardcover,view,/book/show/199797980-all-the-summers-in-between
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Widow Spy,"Campisi, Megan*",1668024853,9781668024850,1668024853,256        pp,3.91,43,"Apr 09, 2024","Apr 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Hardcover,view,/book/show/176443494-the-widow-spy
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Letters from Martha's Vineyard,"Callahan, Michael",0063282607,9780063282605,0063282607,304        pp,4.17,47,"May 21, 2024","May 21, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Hardcover,view,/book/show/197449282-the-lost-letters-from-martha-s-vineyard
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Phoenix Ballroom,"Hogan, Ruth*",0063386674,9780063386679,0063386674,320        pp,4.26,47,"Jun 27, 2024","Jun 11, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Hardcover,view,/book/show/201606225-the-phoenix-ballroom
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The British Booksellers,"Cambron, Kristy*",0785232249,9780785232247,0785232249,384        pp,4.26,199,"Apr 09, 2024","Apr 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Paperback,view,/book/show/180351949-the-british-booksellers
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red River Road,"Downes, Anna*",1250868017,9781250868015,1250868017,384        pp,4.14,49,"Aug 27, 2024","Aug 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Hardcover,view,/book/show/195790904-red-river-road
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Women Ran Fifth Avenue: Glamour and Power at the Dawn of American Fashion,"Satow, Julie*",0385548753,9780385548755,0385548753,320        pp,4.62,24,2024,"Jun 04, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Hardcover,view,/book/show/198563695-when-women-ran-fifth-avenue
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Waves Take You Home,"Vélez, María Alejandra Barrios*",1662513968,9781662513961,B0C3RT77HW,328        pp,4.08,247,unknown,"Mar 19, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Kindle Edition,view,/book/show/142913679-the-waves-take-you-home
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vincent's Women: The Untold Story of the Loves of Vincent van Gogh,"Morin, Donna Russo*",4824185777,9784824185778,4824185777,458        pp,4.21,52,unknown,"Apr 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Paperback,view,/book/show/200300623-vincent-s-women
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Still Waters,"Goldman, Matt*",1250325692,9781250325693,1250325692,304        pp,4.10,10,"May 21, 2024","May 21, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Paperback,view,/book/show/195790648-still-waters
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Malibu Summer,"Gill, Libby*",0143137921,9780143137924,0143137921,304        pp,3.43,21,unknown,"May 21, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Paperback,view,/book/show/199442165-malibu-summer
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Grocery Girl        (Green Hills, #1)",Virginia'dele Smith*,,,B09KQDK8D8,256        pp,4.30,267,unknown,"Oct 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Kindle Edition,view,/book/show/59494533-grocery-girl
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What We'll Burn Last,"Chavez, Heather*",0316531650,9780316531658,0316531650,336        pp,4.19,21,"Jul 23, 2024","Jul 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Hardcover,view,/book/show/201626951-what-we-ll-burn-last
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Used to Live Here,"Kliewer, Marcus*",1982198788,9781982198787,1982198788,320        pp,4.22,176,"Jun 18, 2024","Jun 18, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Hardcover,view,/book/show/199798006-we-used-to-live-here
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The President's Wife,"Wood, Tracey Enerson",1728293464,9781728293462,1728293464,416        pp,3.69,"1,131","Aug 15, 2023","Apr 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Paperback,view,/book/show/179947389-the-president-s-wife
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Secret Of The Sassafras,"Sparrow, Olivia*",,9798868906930,B0CKY5TRH1,312        pp,4.63,46,unknown,"Oct 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Paperback,view,/book/show/199561692-secret-of-the-sassafras
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Get the Picture: A Mind-Bending Journey Among the Inspired Artists and Obsessive Art Fiends Who Taught Me How to See,"Bosker, Bianca*",0525562206,9780525562207,0525562206,384        pp,4.25,617,unknown,"Feb 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Hardcover,view,/book/show/156741696-get-the-picture
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Take Your Breath Away,"Barclay, Linwood*",,,B09BXYP15F,368        pp,4.04,"15,578","Feb 03, 2022","May 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Kindle Edition,view,/book/show/58722232-take-your-breath-away
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Take Two, Birdie Maxwell","Scotch, Allison Winn*",0593546563,9780593546567,B0BRMKNWZ7,367        pp,3.53,606,"Mar 05, 2024","Mar 05, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Kindle Edition,view,/book/show/125165024-take-two-birdie-maxwell
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"You Don't Own Me        (Under Suspicion, #6)","Clark, Mary Higgins",1501171801,9781501171802,1501171801,352        pp,4.09,"14,270","Nov 06, 2018","Oct 29, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Mass Market Paperback,view,/book/show/41160906-you-don-t-own-me
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Middle of the Night,"Sager, Riley*",0593472373,9780593472378,0593472373,384        pp,4.09,322,"Jun 18, 2024","Jun 18, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2024",,Hardcover,view,/book/show/199026522-middle-of-the-night
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Queen's Faithful Companion: A Novel of Queen Elizabeth II and Her Beloved Corgi, Susan","Knight, Eliza*",0063281015,9780063281011,0063281015,368        pp,4.50,30,unknown,"Jun 11, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 16, 2024",,Paperback,view,/book/show/199534545-the-queen-s-faithful-companion
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tears of the Giraffe        (No. 1 Ladies' Detective Agency #2),"McCall Smith, Alexander*",,,,240        pp,3.98,"56,921",2000,"Dec 16, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 20, 2024","Mar 22, 2024","Feb 16, 2024",,Kindle Edition,view,/book/show/6209793-tears-of-the-giraffe
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Golden Spoon,"Maxwell, Jessa*",1668008017,9781668008010,1668008017,288        pp,3.50,"34,038","Mar 07, 2023","Mar 05, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 16, 2024",,Paperback,view,/book/show/61906070-the-golden-spoon
