,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Elle's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
662,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Robots vs. Fairies,"Parisien, Dominik*",1481462369,9781481462365,1481462369,373        pp,3.82,"1,195","Jan 09, 2018","Jan 09, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Conclusion? Fairies are better.Let me explain. Not to offend our possible future robot overlords, but robots lack the gorgeous imagery or the delightfConclusion? Fairies are better.Let me explain. Not to offend our possible future robot overlords, but robots lack the gorgeous imagery or the delightful villainy of fairies. Come on, what's a story without some morally grey leads who delight in their evil nature? But it's not just about the fairies; it's about how my robot vs. fairy preferences reflect the type of stories I enjoy. I prefer my fantasy grounded in truth, grounded in the cores of humanity. I prefer Seanan McGuire's vision of fairies as humans who don't try to hide their moral blanks (Build Me Wonderland) and Alyssa Wong's vision of robots as reflections of our inner selves (All the Time We've Left to Spend). And while this was an enjoyable read with a few - two especially - fantastic stories, I unfortunately don't know if this anthology quite delivered the depth I wanted.My advice? Skip this one and just give McGuire and Wong's stories a try. You can find Alyssa Wong writing another masterpiece here if you're interested. Anthology s are my absolute favorite to write, and this one will be no exception. Here's the system this time: ♔ stories are about fairies, while ♚ stories are about robots. 🇸🇱 will be used for queer content - which this anthology really, really fucking needed - 🌃 to denote authors known to me previously, and 🍀 for my favorites. ♔ Build Me Wonderland by Seanan McGuire - ★★★★★ 🌃🍀Aesthetic! McGuire's most recent foray into short fiction is as amazing as expected. Her writing is stellar, her concepts are intriguing, her descriptions are gorgeous, and her worlds are compelling. Most importantly, she's fantastic at a certain sense of joy and hope for the future that I'm hard-pressed to find in other fairy or robot authors. author's note: interesting♚ Quality Time by Ken Liu - ★★★☆☆I appreciated the effort put into this exploration of unintended technological consequences and ethical consumption, but this story itself honestly felt rather pat to me. I saw the ending coming miles away. author's note: hilarious, clever, and very short♔ Murmured Under the Moon by Tim Pratt - ★★★☆☆ 🇸🇱I honest to god have no idea what was happening here. I loved the thematic ideas of having books be relevant to defense, and the idea of having a literal book girlfriend is clever. But it felt as if Pratt stopped after his initial clever idea and failed to perfect it. Also, definitely not as much moral blackness as I like from fairy stories. author's note: stellar meta about fairy-vs-robot fiction♚ The Blue Fairy's Manifesto by Annalee Newitz - ★★★☆☆This novella is a clever and interesting exploration of extremism vs. choice, but I honestly thought it wasn’t anything particularly new. Maybe robots just aren’t as much for me? author's note: explains the already-obvious connotations of her story, could’ve done more♔ Bread and Milk and Salt by Sarah Gailey - ★★★★☆This one is messed up. Following the conflict between robots and fairies explicitly, rather than simply focusing on one, it manages to bring the reader deep into the mind of a fairy trapped alone. It's strangely psychological and a read I definitely enjoyed. author's note: super interesting read♚ Ironheart by Jonathan Maberry - ★★★☆☆This is a story about the renewability of robots. I cannot really tell whether it's pro or anti robot, but I think the duality is frankly the only strength of Ironheart. While I loved the themes brought up about veterans' lives, I have to admit I found most of this sort of boring. author's note: made me doubt whether I even read the story correctly♔ Just Another Love Song by Kat Howard - ★★★★☆This is a story about agency. And not to be a parody of myself, but if you know me, you know that is my absolute favorite theme to explore and discuss. As an added bonus, I loved the morally black lead character of this story.author's note: too short♚ Sound and Fury by Mary Robinette Kowal - ★★☆☆☆Listen, not to anger our future robot overlords, but robots are sort of boring. Especually when they're going on diplomatic missions to ...somewhere? and drop so many pointless titles in the first minute that the reader feels like DNFing. author's note: why was it here♔ The Bookcase Expedition by Jeffrey Ford - ★★☆☆☆Yikes. I honestly just didn't get why this story was here. It felt boring, mostly.author's note: I guess I understand why this was written now?♚ Work Shadow/Shadow Work by Madeline Ashby - ★★★★☆Now THIS is a good robot story. And, sadly, the first one I've rated a full four stars. This one follows a mystical grandmother and her robot assistant, using their friendship to contrast viewpoints. author's note: but why♔ Second to the Left by Jim C. Hines - ★★★★☆This is a Peter Pan retelling using Tinker Bell is a villain, but at its core, it's an exploration of humanity through the fairy lens. I loved this so, so much. The main character had a super strong voice and the themes brought up were everything I love from fairy fiction. Well, besides the imagery. More imagery, please! author's note: brilliant, got highlighted all the way through♚ The Buried Giant by Lavie Tidhar - ★★★★☆Another good robot story! I'm not sure I totally understand this one, but the reverse Pinocchio is interesting and the themes around civilization's continued growth is amazing. ♚ Three Robots by John Scalzi - ★★★★☆This was hilarious. I’ve never read a Scalzi before, but if this is any indication, he’s a guy I’d love to meet. ♔ Ostentation of Peacocks by Lila Bowen - ★★★☆☆This was a pretty decent fairy story! The world building is imginiative and the writing is good. Unfortunately, I just wasn’t quite invested enough.♚ All the Time We've Left to Spend by Alyssa Wong - ★★★★★ 🍀🇸🇱🌃WE GET IT, ALYSSA, YOU'RE FUCKING TALENTED. (guys, if you haven't read her work before, please give it a try. This and Hungry Daughters of Starving Mothers are two of the best works I've ever read. I'm literally begging you oh my god)♔ Adriftica by Maria Dahvana Headley - ★★★☆☆ 🌃 Lovely writing, but this story itself was sort of boring, with an obvious plot reveal and not much more intrigue. Enjoyed the retelling concept - wont say what as it’s a spoiler, but more can be done with fairies. ♚ To a Cloven Pine by Max Gladstone - ★★★★☆ 🌃 This confused the shit out of me but somehow I loved it. A Tempest retelling with robots and starring Caliban. ♔ A Fall Counts Anywhere by Catherynne M. Valente - ★★★☆☆ 🌃Some great ideas and imagery here, but a plot that totally bored me. ALL IN ALL: Despite reading one a night with Melanieand Destiny, I just never really got into this one. Aside from Alyssa Wong and Seanan McGuire’s contributions, none of this struck me. Blog | Goodreads | Twitter | Youtube...more",Notes are private!,0,79,1,"Nov 19, 2017","Dec 09, 2017","Jun 07, 2017",,Hardcover,view (with text),/book/show/35297531-robots-vs-fairies
663,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The New Voices of Fantasy,"Beagle, Peter S.*",,,B06WP6BDVP,291        pp,3.82,762,Jul 2017,"Aug 08, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Average Rating: 3.47. This collection was... a bit of an experience. And meh. While I'll be mentioning thoughts on each story separately, I would likeAverage Rating: 3.47. This collection was... a bit of an experience. And meh. While I'll be mentioning thoughts on each story separately, I would like to say a few words about the collection as a whole. First of all, this is more speculative fiction than fantasy. Barely any of these take place in a different world, and barely any have standard plots. Instead, with a few exceptions, most are brief ruminations on a certain topic. I have to admit, I found that element fairly boring. Many of these started fantastically and ended just blah. ♔ Hungry Daughters of Starving Mothers by Alyssa Wong - ★★★★★This one is basically terrifying. A girl uses Tinder to find dates and feed off their gross thoughts about her body. Yet on one date, she feasts off a murderer and becomes addicted. There's also a maybe-romance between her and her best friend. I adored this story, although I felt that the end fizzled a little. The writing and atmosphere is pitch-perfect, I adored the characters... just great. Probably my favorite of all the stories. You can read this here. ♔ Selkie Stories are for Losers by Sofia Samatar - ★★★☆☆This follows– um, I'm not quite sure, because this really didn't feel resolved or completed. I liked the writing and the atmosphere, but the execution of the storyline was mediocre. Also appreciate that both of the first two stories were both a little gay. ♔ Tornado’s Siren by Brooke Bolander - ★★★☆☆This follows a girl in love with a tornado. It's... weird. I love the idea, but I didn't emotionally connect with anything here. The magical realism feel is nice, at least. ♔ Left the Century to Sit Unmoved by Sarah Pinsker - ★★★★☆This is a slice-of-life about people living near a pond in their small town. I LOVED the beginning. Absolutely adored the writing, loved the themes, was so excited to see what the solution is. I thought this would blow my mind. It unfortunately didn't. These open endings have got to go. ♔ A Kiss with Teeth by Max Gladstone - ★★★☆☆It's a coming of age story, but with a really old vampire instead of a teen. I was honestly kind of surprised I enjoyed this, after I found the beginning badly written and slightly stalker-ish. But this quickly turned into an interesting story about accepting faults in love. I especially loved reading about Vlad and Sarah's little family. ♔ Jackalope Wives by Ursula Vernon - ★★★★★This is a story about wanting what you can't have and having what you can't want. It's... eerie. I feel like this will be polarizing, but I loved it. And yes, it is about jackalope wives. Go figure. ♔ The Cartographer Wasps and the Anarchist Bees by E. Lily Yu - ★★★☆☆I don't think I understood this? The themes about human empowerment are clear, but there's no thesis to it, I guess. It is very well-written. ♔ The Practical Witch’s Guide to Acquiring Real Estate by A. C. Wise - ★★☆☆☆Meh. I think I have to agree with Melanie when I say this was kind of pointless. It's a guide for witches building houses. ♔ The Tallest Doll in New York City by Maria Dahvana Headley - ★★★★☆This was so weird but so creative and atmospheric. It follows a group of buildings that are dating. I said weird, don't blame me. I don't even know if I understood all of it; is it time neutral or something? Yet I ended the story with happiness rather than with a desire for more. ♔ The Haunting of Apollo A7LB by Hannu Rajaniemi - ★★★★☆The first line of this story is freaking amazing; I actually planned to take a break from this collection until I saw the first line. And thankfully I really enjoyed this!! It's a story of lost love and dreams. Be warned it's far less creepy than its blurb. ♔ Here Be Dragons by Chris Tarry - ★★☆☆☆This follows a man who is always leaving his parents to make money off townspeople via slaying fraudulent dragons. I thought this was going to be some story of redemption after being a terrible father, but it's so... ugh. There's this vibe of “women are the right parents for children and men pitching in is just a bonus” which... no. I kind of enjoyed the middle of this story, but the end ruined it for me by going back on all the potential for character development. ♔ The One They Took Before by Kelly Sandoval - ★★★☆☆Maybe more of a 2.5, because I legitimately have no fucking clue what this is about. Nice writing though. ♔ Tiger Baby by JY Yang - ★★★★★This was so weird, and yet here I am with your latest five-star . Maybe a 4.5 in reality, but this fucked with my mind. This follows a girl who believes she is truly a tiger. The ending is just as odd as the rest, but I really enjoyed something about it. I'd like to analyze this one. I feel as if it will be quite hit-or-miss. And this will sound odd, but I appreciate the amount of stories in this collection with badass gay Asian girls as protagonists. ♔ The Duck by Ben Loory - ★★★☆☆This follows a duck who falls in love with a rock. I know what you're thinking - he's weird. An odd duck, if you will. But truly, that's the point. This story is truly about accepting your friends for who they are. It's a sweet theme and a sweet story. Unfortunately, I found this a bit lacking. The themes lacked the depth of development I wanted, due to the ridiculously short length. ♔ Wing by Amal El-Mohtar - ★★★★☆This is a story about how love should be accepting. Following a girl with a book around her neck, a girl with a secret, we see how love should come about. It's quite short, but I enjoyed this a lot. There are some fabulous and quotable lines in here. ♔ The Philosophers by Adam Ehrlich Sachs - ★★★☆☆This is a series of vignettes about fathers and sons. And no, there aren't any girl characters. Go figure. The first story is about generations trying to communicate and bad translating methods. The second story is about recognizing parental faults and hats. The last story isn't about fathers at all, it's about creating paradoxes through assassinating your relatives. But it was probably my favorite of all these. ♔ My Time Among the Bridge Blowers by Eugene Fischer - ★★★★☆This is a story about colonialism. Readers will be drawn to the themes and message of this, as well as the complex and intriguing worldbuilding. Why couldn't this be a full book?♔ The Husband Stitch by Carmen Maria Machado - ★★★★★I read this earlier due to Melanie's awesome recommendation. This is a story about being consumed by men and losing your own agency. It's a story about how much you can give before you break. And that's all I'm really going to say about it. This is one you really have to experience on your own. One thing is clear, though; it's worth the read. There were a few metaphors here I only understood on the second go due to sheer exhaustion, which is really upsetting - I feel like this would be my fave rather than my second fave otherwise. You can read this story here. ♔ The Pauper Prince and the Eucalyptus Jinn by Usman T. Malik - ★☆☆☆☆I'm going to be totally honest here - I hated this. It's really well-written, and I'm sure many will appreciate it if they “get it”. But I could not get past the length. This takes up an entire 25% of the story collection. Twenty. Five. Percent. That's not short. That's a 75 page story. And it didn't need to be so long!! This easily could've been twenty pages and fantastic, if a little confusing. Confusing short stories are fun and make you think. Confusing long stories are annoying. This was the latter. It's an overwritten mess that keeps touching on cosmology but doesn't make any sense.Comment below if you had any similar thoughts on these stories, or different ones!!Blog | Goodreads | Twitter | Youtube...more",Notes are private!,0,59,1,"Jul 21, 2017","Aug 05, 2017","Jun 06, 2017",,Kindle Edition,view (with text),/book/show/35910450-the-new-voices-of-fantasy
664,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"False Hearts        (False Hearts, #1)","Lam, L.R.*",0765382067,9780765382061,0765382067,384        pp,3.67,"1,688","Jun 14, 2016","May 30, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2017",,Paperback,view,/book/show/31702808-false-hearts
665,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Domald Tromp Pounded In The Butt By The Handsome Russian T-Rex Who Also Peed On His Butt And Then Blackmailed Him With The Videos Of His Butt Getting Peed On,"Tingle, Chuck*",,,B01MS6FO50,35        pp,3.86,118,unknown,"Jan 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,No offense but what the fuck is this,Notes are private!,0,66,0,not set,not set,"Jun 04, 2017",,Kindle Edition,view (with text),/book/show/33838114-domald-tromp-pounded-in-the-butt-by-the-handsome-russian-t-rex-who-also
666,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil You Know,"Parker, K.J.",0765387891,9780765387899,0765387891,124        pp,3.93,"1,664","Mar 01, 2016","Mar 01, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I don't know how to put this novella into words. Really, I don't. Maybe the best one is “mindblowing,” because I legitimately feel like KJ Parker justI don't know how to put this novella into words. Really, I don't. Maybe the best one is “mindblowing,” because I legitimately feel like KJ Parker just took my mind and threw it into the sun. Or maybe into a blender. How was this only 120 pages. How was this somehow the cleverest thing I've read in my whole damn life. I really don't know how to describe this. It's existentialist. KJ Parker asks plenty of questions about gods and men here. It's surprising. I honestly didn't expect much of what happened here. The characters are interesting, both morally grey and funny. While it isn't the main strength of this novel, I'm also really intrigued by this story's worldbuilding. Right now, we've only gotten scattered details of Mysia and the surrounding kingdoms, but a part of me is really curious what else is happening in this world. I am not exaggerating when I say this is one of the best, most intriguing, most mindblowing books I've ever read. I feel like I just read art. Please read this. Blog | Goodreads | Twitter | Youtube...more",Notes are private!,0,89,1,"Jul 18, 2017","Jul 19, 2017","Jun 04, 2017",,Paperback,view (with text),/book/show/27158850-the-devil-you-know
667,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wicked + The Divine, Vol. 1: The Faust Act","Gillen, Kieron",1632150190,9781632150196,1632150190,176        pp,3.82,"58,929","Nov 12, 2014","Nov 12, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"[image]OH MY GOD. OH MY GOD. OH MY GOD. This graphic novel series is starting off just excellent. The art is polished and gorgeous— seriously, the cha[image]OH MY GOD. OH MY GOD. OH MY GOD. This graphic novel series is starting off just excellent. The art is polished and gorgeous— seriously, the character design alone deserves a medal. I’ve seen a lot of people saying the plot is confusing, and yes, it is at times. But you know what? The characters are fantastic enough and the art style gorgeous enough that it makes up for it.Also, three words: pansexual. girl. Lucifer.[image]And all the characters!! Holy crap, they’re all great. ♔ Laura— our arguable protagonist, a human with brown& green hair. ♔ Cassandra— a badass Asian trans girl who... god knows what she’s doing, honestly. The gods: ♔ Luci— my wife, my girlfriend, my everything. ♔ Amaterasu— Luci’s red haired best friend. ♔ Ananke— the woman who gives the gods their powers, and one we’re trying to find. ♔ Baphomet— the terrorist who pretended to kill a human. ♔ Morrigan / Annie / Badb— she’s done a lot, but let basically no information go. Ten out of ten. ♔ Baal Hadad— we know he had a fight with Inanna, we know that Luci may have slept with his boyfriend, and we know that he looks really good in that red suit. ♔ Woden— the racist pantheon leader. ♔ Minerva— a young god. ♔ Sahkmet— only seen in first♔ Inanna— all we know is he had a fight with Baal.♔ and possibly Tara— an unknown entity who wants too much attentionBlog | Goodreads | Twitter | Youtube...more",Notes are private!,0,42,1,"Oct 22, 2017","Oct 22, 2017","Jun 03, 2017",,Paperback,view (with text),/book/show/23093359-the-wicked-the-divine-vol-1
668,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Refrigerator Monologues,"Valente, Catherynne M.*",1481459341,9781481459341,1481459341,160        pp,4.05,"3,926","Jun 06, 2017","Jun 06, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is a parody and it’s not. Inspired by the trope of Women in Refrigerators, aka Women Getting Fridged For Manpain, The Refrigerator MonologueThis book is a parody and it’s not. Inspired by the trope of Women in Refrigerators, aka Women Getting Fridged For Manpain, The Refrigerator Monologues satirizes sexist tropes within media representation. And just like the trope itself, this book is weird as hell. It’s following a bunch of women in a literal deadtown, all becoming friends with each other and telling their own stories. It’s a story of solidarity between women, but in the end, a bit of an inconsistent one - this story’s main strength is as a parody. And unfortunately, as someone with not much knowledge of the specific source material - although plenty of knowledge of these tropes - I had trouble with a few stories that had ambiguous references and therefore lost the full message. My biggest problem here was the writing style. This book is written in a manner that is way too complex for the source material, which is essentially comic books. I know Valente is known for her writing, but something about it just felt odd to me more than anything else. Still, though, this book felt as if it were missing some fundamental something. I think this excellent  offers some of my thoughts, but I might add more to this  after the book has settled in my head. → Individual Story Reviews ←♔ Paige Embry based off Spiderman’s Gwen Stacy - ★★★★☆This story is about being the equal partner to begin with, the one who tries desperately to continue a full relationship with her partner even as he becomes something greater. ♚ Julia Ash based off X Men’s Jean Grey - ★★☆☆☆She keeps popping in and out of deadtown due to retconning. The concept of this is super meta and clever, but this did not captivate me at all. ♔ Pauline Catch based off Batman’s Harley Quinn - ★★☆☆☆uh. Well, this story didn’t was by far my least favorite. First of all, this story on audiobook was incredibly grating and difficult to listen to. But perhaps more important, I felt the author simplified Harley Quinn’s character, and especially her future development, to make a point. It felt like am oversimplification of basically one of two comic book characters I actually follow and I did not like it.♚ Bayou based off Aquaman’s Mera - ★★★★☆This is a story about being demonized for your own emotions. This mainy worked for me because I loved this character. Bayou is bitter and jaded and completely aware of her flaws, yet so effortlessly sympathetic. Despite my lack of idea of the source material, the tropes being subverted here still ring true. ♔ Daisy based off Daredevil’s Karen Page - ★★★★☆This story is about becoming the secondary, the one who stays at home, and how it can cause you to lose yourself. Daisy’s character is complex and intriguing, and I adored her arc. ♚ Samantha Dane based off Green Lantern’s Alexandra Dewitt - ★★★☆☆Oddly, despite this being about the original woman in a fridge, this story is about being the progression of anti-authority work to authority and fame. Yet I found the ending somewhat unsatisfying. → overall ← a satisfying collection, but I wanted a little bit more. Blog | Goodreads | Twitter | Youtube...more",Notes are private!,0,81,1,"Dec 17, 2017","Dec 19, 2017","Jun 03, 2017",,Hardcover,view (with text),/book/show/32714267-the-refrigerator-monologues
669,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Forget Tomorrow        (Forget Tomorrow, #1)","Dunn, Pintip*",1633752380,9781633752382,1633752380,336        pp,3.74,"3,075","Nov 03, 2015","Nov 03, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a DNF for me - it's yet another dystopia with a ridiculously flat romance. I'm often confused by the dysto-romance genre. Because I don't thiThis was a DNF for me - it's yet another dystopia with a ridiculously flat romance. I'm often confused by the dysto-romance genre. Because I don't think it's even putting in an effort. Yes, I find romance books pretty annoying. But some books that focus on romance or have a major romance element are fantastic. The romance just has to developed.And here it's not at all. I mean, come on, why do all these romance-focused novels have to contain instalove and flat pairings? Who is this even marketed to? WHO? Does anyone genuinely want to read flat romance plots? Why not at least put in some effort? Develop your romance! Develop your characters! This is just ridiculous. Everything about this book was so aggressively meh that I have nothing else to say. Whatever. I'm out. My Blog...more",Notes are private!,0,5,1,Sep 2016,Sep 2016,"Jun 03, 2017",,Hardcover,view (with text),/book/show/24804505-forget-tomorrow
670,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If We Were Villains,"Rio, M.L.*",1250095298,9781250095299,1250095298,354        pp,4.17,"272,544","Apr 11, 2017","Apr 17, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"You can justify anything, if you do it poetically enough.this is going to be one of my favorite books of the year... almost definitely. I’You can justify anything, if you do it poetically enough.this is going to be one of my favorite books of the year... almost definitely. I’m saying that now on January 26th because I want you all to know. I genuinely cannot remember the last time I found myself so utterly engaged in a book. Okay, so this is a drama set at a Shakespeare theater, in which a group of theater actors accidentally kill a man and deal with the fallout. Yay! Fun happy stuff. As the plays continue, their roles within this drama shift and switch, ironically mirroring their respective development, and they accidentally get way too involved in several plays as they are occuring. Dark academia is actually such a compelling and amazing genre to me, always, but Shakespearean drama is perhaps the best dark academia pick out there. We have moral intrigue!! long soliloquys!! everyone knows who he is, but he still has plenty of speeches no one knows!! gay subtext used to its best degree!! We cracked up. But we didn't really shatter until we came back together again.The seven lead characters each fit into well-known archetypes:→Oliver - the lacking-type boy.→James - the good guy. →Alexander - the villain.→Meredith - the sexpot. →Wren - the ingenue. →Phillipa - the lacking-type girl. bi. I have no proof but definitely bi. →Richard - the dick himself. The degree to which the character dynamics affect this plot is just so so amazing. There is a genuine actual love triangle, as in every branch has some weird tension. (Actually, I don’t know how to make a love dynamic of this friend circle. Help them.)I don’t really know how to describe what made this book so completely enthralling. This isn’t a book focused on plot twists; I figured out most of the plot points here, actually, aside from a couple mini reveals. Yet every plot point, whether guessed or not, is satisfying, placed perfectly and used perfectly. This is a Shakespearean tragedy and on some level, we know how it ends. But it is completely impossible to get off the tracks.“But that is how a tragedy like ours or King Lear breaks your heart—by making you believe that the ending might still be happy, until the very last minute.”And you know what, this book would have been a five no matter how it ended, but the ending made me screech out loud. So there’s that. I want to thank Chaima, Melanie, and  Aleksandra for encouraging me to read this, because honestly... dear god.Blog | Goodreads | Twitter | Instagram | Youtube...more",Notes are private!,1,1243,1,"Nov 22, 2018","Jan 26, 2019","Jun 02, 2017",,Paperback,view (with text),/book/show/34275217-if-we-were-villains
671,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Bright Places,"Niven, Jennifer*",0385755880,9780385755887,0385755880,378        pp,4.13,"564,545","Jan 06, 2015","Jan 06, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm sorry, but I think this is possibly the one book I have an opinion on but am never going to read. I'm not going to judge other people for reading I'm sorry, but I think this is possibly the one book I have an opinion on but am never going to read. I'm not going to judge other people for reading this book, but the tropes around mental illness used in this absolutely disgust me, no matter how well-written they are. I might check this out from the library and read this just to form an opinion on it, but I really am so uninterested. ...more",Notes are private!,0,9,0,not set,not set,"Jun 01, 2017",,Hardcover,view (with text),/book/show/18460392-all-the-bright-places
672,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,He Said/She Said,"Kelly, Erin*",,,B01N8VOW5P,400        pp,3.83,"33,868","Jun 06, 2017","Jun 06, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Listen. I really really liked this book. But I also cannot say that much about it. I cannot. It would not be safe. So this  will be short and swListen. I really really liked this book. But I also cannot say that much about it. I cannot. It would not be safe. So this  will be short and sweet! I hope. This book follows a couple who are hiding their identities. You know nothing about why, you know nothing about what happened - you just know they’re on the run. And you can feel the fear. This is an incredibly slow-burn thriller that plays primarily with character dynamics and fear over who we can trust, and listen, I get it, that’s not everyone’s type, but that is my exact book taste in one paragraph.I mean, I guess, here’s my list of why you should read this.➽it was so fucked up➽the slow pace really added dramatic tension➽the characters were so compelling and 20/10➽loved the time skips➽I think the narrative is so brilliant in how it misleads➽the last 25% is brilliant and basically changed me as a person➽PLEASE read this if you like thrillersBlog | Goodreads | Twitter | Youtube...more",Notes are private!,0,67,1,"Mar 11, 2018","Mar 17, 2018","Jun 01, 2017",,Kindle Edition,view (with text),/book/show/33825292-he-said-she-said
673,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Princess Bride,"Goldman, William",,,B003IEJZRY,465        pp,4.27,"899,609","Sep 01, 1973","Oct 08, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I hate saying this but the movie is legitimately better. This book at times felt like an odd first draft of my favorite movie to me—quotes that I loveI hate saying this but the movie is legitimately better. This book at times felt like an odd first draft of my favorite movie to me—quotes that I loved in the movie are somehow delivered in a manner that is rather oddly unfunny. I think this might be a case of the movie ruining it a bit for me... but also, I doubt I would've ever loved the movie as much if I had read this first. I read this from someone who’s read the book before: do not read the 20th-anniversary introduction. As someone who read it unwittingly I can confirm it’s fifty pages long and not good. Also, and I wish I had something better to say about this--the framing device is so obsessed with the fact that his son is fat and it gets really distasteful. It’s not even funny in the first place. I feel the same way about the Buttercup's Baby outro, which just felt like it ruined my childhood a bit (it kills off a character? I think temporarily? But it still kills off a character? It's also just still not funny?)I genuinely think without the intro and outro making me feel like I wanted to kill William Goldman I probably would've liked this a lot more. As it was, they just made me feel a weird sort of animosity towards the author, not for ruining his book but for thinking he's funny enough for me to read a 50-page backstory about him finding this book and reading to his son (who is fat, I don't know if you heard. did you know that?).Here are some things I did enjoy about this book:→The timeless feeling to the story→The feeling of the story within a story, the edited version of an obsessed-with-beauty fairy tale, is fun→Inigo Montoya you killed my father prepare to die is still iconic→Fezzik’s backstory!! I liked that a lot!!→Westley is way more useless at the beginning of this book and I thought that was funny→Humperdink is a little different from the movie but equally amusing→Buttercup has some character development! Not a lot but some fun stuff!→I love you so much more now than twenty minutes ago that there cannot be comparison. I love you so much more now than when you opened your hovel door, there cannot be comparison. There is no room in my body for anything but you. My arms love you, my ears adore you, my knees shake with blind affection. My mind begs you to ask it something so it can obey.I have mixed feelings on this and I really wish I hadn't read the intro now.Blog | Twitter | Instagram | Spotify | Youtube | About |...more",Notes are private!,0,105,1,"Oct 25, 2019","Nov 27, 2019","Jun 01, 2017",,Kindle Edition,view (with text),/book/show/9525672-the-princess-bride
674,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stardust,"Gaiman, Neil*",0061142026,9780061142024,0061142026,248        pp,4.10,"453,963",Feb 1999,"Aug 29, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 31, 2017",,Paperback,view,/book/show/16793.Stardust
675,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ocean at the End of the Lane,"Gaiman, Neil*",0062255657,9780062255655,0062255657,181        pp,4.02,"618,056","Jun 18, 2013","Jun 18, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2.5 stars. Do you ever read a book that's good, on a technical level, but which you kind of hate anyway? I feel like that's what just happened to me. 2.5 stars. Do you ever read a book that's good, on a technical level, but which you kind of hate anyway? I feel like that's what just happened to me. You know what the problem is? I knew all the themes and the places this book would go. Do you know how I knew everything? Because it's the exact same themes as The Graveyard Book. And Coraline. And probably some of his other books too. It's about letting go of your childhood. Which is cool. It's a good theme. But I can't read an entire book with no other appeal. I can acknowledge Gaiman is a great author. His imagery is pitch-perfect. Unfortunately, I don't know if that's really a good thing. If you've read this book, you know I'm talking body horror. The whole worm thing genuinely brought me one inch from DNFing this. Or dying, whichever came first. Don't read this if you're not a fan of body horror. Genuinely, do not. The whole thing honestly just felt like a repeat of The Graveyard Book, but with less compelling characters. Yes, there were some nifty twists, but I somehow didn't care about any of it. This just felt so mediocre and angering to me, as a book. I felt like I should have loved it and I just didn't. audiobook began: June 24th, 2017Blog | Goodreads| Twitter | Youtube...more",Notes are private!,0,35,1,"Jun 24, 2017","Jul 24, 2017","May 31, 2017",,Hardcover,view (with text),/book/show/15783514-the-ocean-at-the-end-of-the-lane
