,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Clifford's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tom Lake,"Patchett, Ann",006332752X,9780063327528,006332752X,309        pp,4.04,"241,795","Aug 01, 2023","Aug 01, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As a fan of Thornton Wilder (I read a great biography of him a few years ago), I appreciated the ""Our Town"" thread that ran throughout TOM LAKE. Lara,As a fan of Thornton Wilder (I read a great biography of him a few years ago), I appreciated the ""Our Town"" thread that ran throughout TOM LAKE. Lara, the narrator, is from New Hampshire and appears in a production of the play in high school and later as a professional in summer stock at Tom Lake, an arts community in Michigan (a la Interlochen?). She falls in love (or is seduced off her feet) by the actor who plays her father, although he is only a couple of years older. The book is the story of their tortured relationship as told by her many years later to her daughters. One of the things I liked about this structure is that it is crystal clear why this narrator is telling this story and to whom it is being told. Still, I'm struggling to find depth in this story, as engaging a read as it was....more",Notes are private!,0,0,1,"Nov 08, 2023","Nov 29, 2023","Nov 08, 2023",,Hardcover,view (with text),/book/show/63241104-tom-lake
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Picasso's War: How Modern Art Came to America,"Eakin, Hugh",0451498496,9780451498496,0451498496,480        pp,4.37,779,"Jul 12, 2022","Sep 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 28, 2023",,Paperback,view,/book/show/174147328-picasso-s-war
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man Who Saw Everything,"Levy, Deborah",1632869845,9781632869845,1632869845,199        pp,3.67,"9,936","Aug 01, 2014","Oct 15, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this while on the flight home from a long visit to Berlin, so the territory and the history of what is addressed in the novel was familiar to mI read this while on the flight home from a long visit to Berlin, so the territory and the history of what is addressed in the novel was familiar to me, and yet so much of it surprises--from the warped sense of time and memory, the similarly warped sense of beauty and love, to the erratic thought process of the book's main character, Saul Adler. I don't think the book is perfect and I don't think Levy gets the character of Saul quite right. Nonetheless, it provided excellent distraction on a long flight....more",Notes are private!,0,2,2,"Oct 27, 2023not set","Oct 27, 2023not set","Oct 28, 2023",,Hardcover,view (with text),/book/show/42972048-the-man-who-saw-everything
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Visitation,"Erpenbeck, Jenny",081121835X,9780811218351,081121835X,151        pp,3.75,"4,280","Feb 02, 2008","Sep 30, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this while on a visit to Berlin and having just read Go, Went, Gone, another Erpenbeck novel. These books truly help to understand the modern aI read this while on a visit to Berlin and having just read Go, Went, Gone, another Erpenbeck novel. These books truly help to understand the modern and current history of Berlin, and the writing is just stunning....more",Notes are private!,0,1,1,"Oct 19, 2023","Oct 28, 2023","Oct 19, 2023",,Paperback,view (with text),/book/show/8638226-visitation
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Remember to Forget Me,"Neville, Kerry*",0998966738,9780998966731,0998966738,196        pp,4.69,26,unknown,"Oct 10, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 17, 2023","Oct 21, 2023","Oct 17, 2023",,Paperback,view,/book/show/36322703-remember-to-forget-me
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lessons,"McEwan, Ian*",0593535200,9780593535202,0593535200,448        pp,4.01,"23,375","Sep 13, 2022","Sep 13, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sprawling, relevant, compelling. Rarely have I felt more empathy for a novel's protagonist.Sprawling, relevant, compelling. Rarely have I felt more empathy for a novel's protagonist....more",Notes are private!,0,0,1,"Oct 07, 2023","Oct 17, 2023","Oct 07, 2023",,Hardcover,view (with text),/book/show/60092581-lessons
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Picasso's War: How Modern Art Came to America,"Eakin, Hugh",0451498488,9780451498489,0451498488,480        pp,4.37,779,"Jul 12, 2022","Jul 12, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sensational book. I suppose you have to be interested in art to really appreciate it, but even without much background I think any reader will appreciSensational book. I suppose you have to be interested in art to really appreciate it, but even without much background I think any reader will appreciate the gripping story. And while I already knew a fair amount about Picasso and his contemporaries, the focus here on two Americans (a collector and a museum director) was especially interesting and revelatory. I listened to the audiobook version, which was narrated wonderfully. ...more",Notes are private!,0,3,1,"Sep 27, 2023","Nov 07, 2023","Sep 27, 2023",,Hardcover,view (with text),/book/show/59452222-picasso-s-war
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Maid's Version,"Woodrell, Daniel",0316205850,9780316205856,0316205850,164        pp,3.35,"7,194",2013,"Sep 03, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Jan 21, 2018not set","Jan 24, 2018not set","Sep 24, 2023",,Hardcover,view,/book/show/17333270-the-maid-s-version
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Am I Alone Here?: Notes on Living to Read and Reading to Live,"Orner, Peter*",,,B01E2XN3ZE,325        pp,3.97,919,"Oct 25, 2016","Oct 25, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I love personal essays like these--the author is talking about himself while talking about something else. The conversational tone makes them especialI love personal essays like these--the author is talking about himself while talking about something else. The conversational tone makes them especially appealing to me....more,Notes are private!,0,1,1,"Sep 19, 2023","Oct 14, 2023","Sep 19, 2023",,Kindle Edition,view (with text),/book/show/32802899-am-i-alone-here
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Little Lies        (Lies, Hearts & Truths, #1)","Hunting, H.*",1989185134,9781989185131,,307        pp,4.07,"16,972","Nov 16, 2020","Nov 16, 2020",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,idiotic erotic fluff,Notes are private!,0,1,2,"Sep 12, 2023not set","Sep 15, 2023not set","Sep 18, 2023",,ebook,view (with text),/book/show/53452304-little-lies
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Beautiful,"Yun, Jung*",,,B08R2L1B1G,320        pp,3.67,"3,613","Nov 09, 2021","Nov 09, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Rounding up. Among other things, the novel's abrupt ending--so many unanswered questions!--undermines its impact, IMO. Rounding up. Among other things, the novel's abrupt ending--so many unanswered questions!--undermines its impact, IMO. ...more",Notes are private!,0,0,1,"Oct 14, 2023","Oct 31, 2023","Sep 14, 2023",,Kindle Edition,view (with text),/book/show/57639968-o-beautiful
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fifth Sun: A New History of the Aztecs,"Townsend, Camilla",0190673060,9780190673062,0190673060,320        pp,4.11,"2,522","Oct 04, 2019","Nov 01, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I think this is a terrific book, in the sense that it tells a valuable story in an accessible way and is filled with information that was completely nI think this is a terrific book, in the sense that it tells a valuable story in an accessible way and is filled with information that was completely new to me, even though I've been to central Mexico (the territory of the ""Aztecs"" several times). The thoroughness and authenticity of the book also prevent it from being an excellent read--there are sooo many names of people that are difficult for an English-speaking audience that the book, as others have noted, is a bit of a slog to get through. Nonetheless, I do recommend this book if you are interested in learning the history of the indigenous Mexicans and the Spanish conquest from the point of view of the people who were there before the Spaniards. (Although I listened to the audiobook, I also got a copy out of the library to consult charts and maps.)...more",Notes are private!,0,0,2,"Sep 07, 2023not set","Sep 26, 2023not set","Sep 07, 2023",,Hardcover,view (with text),/book/show/44244939-fifth-sun
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Supermajority: How the Supreme Court Divided America,"Waldman, Michael",,,B0BHTNMTT8,395        pp,4.31,386,"Jun 06, 2023","Jun 06, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is my book club's selection for December and I'm sure it will spark a lot of discussion about how frightening the far-right takeover of the courtThis is my book club's selection for December and I'm sure it will spark a lot of discussion about how frightening the far-right takeover of the court is. Waldman's book is excellent and I'm an admirer of the work the Brennan Center does generally. It's been a very long time since I took Constitutional Law (it's a first-year required class in law school), but this brought back memories....more",Notes are private!,0,0,1,"Aug 31, 2023","Dec 03, 2023","Aug 31, 2023",,Kindle Edition,view (with text),/book/show/74891405-the-supermajority
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Fever in the Heartland: The Ku Klux Klan's Plot to Take Over America, and the Woman Who Stopped Them","Egan, Timothy*",0735225265,9780735225268,0735225265,432        pp,4.40,"23,907","Apr 04, 2023","Apr 04, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Although the book tells an incredibly important story, it leaves one with the impression that the KKK died in Indiana as a result of the case it descrAlthough the book tells an incredibly important story, it leaves one with the impression that the KKK died in Indiana as a result of the case it describes. The Klan may have been wounded, but not mortally so, to Indiana's shame. Still, this is an important read that reminds one of MAGA tactics today and the disgusting behavior of certain narcissistic Republican politicians....more",Notes are private!,0,1,1,"Aug 31, 2023","Sep 11, 2023","Aug 31, 2023",,Hardcover,view (with text),/book/show/61423989-a-fever-in-the-heartland
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Sur,"Kerouac, Jack",0140168125,9780140168129,0140168125,256        pp,3.84,"34,838","Sep 11, 1962",1992,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A chronicle of a mental breakdown. This is the first thing I've read by Kerouac and I think there's more of a debt to James Joyce here than I realizedA chronicle of a mental breakdown. This is the first thing I've read by Kerouac and I think there's more of a debt to James Joyce here than I realized....more,Notes are private!,0,0,1,"Aug 10, 2023","Aug 29, 2023","Aug 29, 2023",,Paperback,view (with text),/book/show/50140.Big_Sur
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Go, Went, Gone","Erpenbeck, Jenny",0811225941,9780811225946,0811225941,286        pp,3.97,"8,681","Aug 31, 2015","Sep 26, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Intriguing story of a recently retired classics professor in Berlin who is adjusting to things that have changed--the reunification of Germany (25 yeaIntriguing story of a recently retired classics professor in Berlin who is adjusting to things that have changed--the reunification of Germany (25 years earlier), the death of his wife, the presence of refugees in the city. His attention is taken up entirely by the refugees from Africa and attempting to help them. It's an important book, in my view, but kind of a tedious read....more",Notes are private!,0,4,1,"Aug 19, 2023","Oct 07, 2023","Aug 19, 2023",,Paperback,view (with text),/book/show/34390247-go-went-gone
