,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Abigail's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fault in Our Stars,"Green, John*",,,,313        pp,4.14,"5,143,453","Jan 10, 2012","Jan 10, 2012",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 01, 2018",,Hardcover,view,/book/show/11870085-the-fault-in-our-stars
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Adventures of Tom Sawyer,"Twain, Mark",,9780143039563,0143039563,244        pp,3.92,"936,880",Jun 1876,"Feb 28, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/24583.The_Adventures_of_Tom_Sawyer
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Wild Things Are,"Sendak, Maurice",0099408392,9780099408390,B00BG704OS,38        pp,4.24,"1,004,193","Apr 09, 1963",2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/19543.Where_the_Wild_Things_Are
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Women,"Alcott, Louisa May",,,0451529308,449        pp,4.15,"2,235,721",1868,"Apr 06, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/1934.Little_Women
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Aeneid,Virgil,0679729526,9780679729525,0679729526,442        pp,3.86,"130,343",-19,"Jun 16, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 20, 2018","Nov 26, 2018","Nov 27, 2018",,Paperback,view,/book/show/12914.The_Aeneid
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plautus: Pseudolus,Plautus,0862920892,9780862920890,0862920892,170        pp,3.37,793,-191,"Jun 01, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,Jan 2018,"Nov 14, 2018",,Paperback,view,/book/show/497202.Plautus
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Candide,Voltaire,0486266893,9780486266893,0486266893,129        pp,3.76,"276,793",Jan 1759,1991,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 10, 2018",,Paperback,view,/book/show/19380.Candide
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,East of Eden,"Steinbeck, John",0142000655,9780142000656,0142000655,601        pp,4.41,"539,493",1952,2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 31, 2022","Mar 03, 2022","Nov 10, 2018",,Paperback,view,/book/show/4406.East_of_Eden
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Iliad,Homer,0140275363,9780140275360,B00A2KEJ5A,704        pp,3.91,"455,400",-660,"Apr 29, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 10, 2018",,Library Binding,view,/book/show/1371.The_Iliad
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shiloh        (Shiloh, #1)","Naylor, Phyllis Reynolds",0689862229,9780689862229,0689862229,145        pp,3.96,"85,715","Sep 30, 1991","May 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 10, 2018",,Paperback,view,/book/show/207153.Shiloh
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Side of the Mountain        (Mountain, #1)","George, Jean Craighead",0142401110,9780142401118,0142401110,177        pp,4.09,"77,562",1959,"Apr 12, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 10, 2018",,Paperback,view,/book/show/41667.My_Side_of_the_Mountain
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hatchet        (Brian's Saga, #1)","Paulsen, Gary",0689840926,9780689840920,0689840926,208        pp,3.78,"393,370","Sep 30, 1987","Apr 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 10, 2018",,Hardcover,view,/book/show/50.Hatchet
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hippolytus,Euripides,0929524101,9780929524108,0929524101,108        pp,3.81,"6,123",-428,"Aug 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Nov 02, 2018",,Plastic Comb,view,/book/show/675506.Hippolytus
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Symposium,Plato,0140449272,9780140449273,0140449272,90        pp,4.08,"72,059",-380,"Apr 29, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Nov 02, 2018",,Paperback,view,/book/show/81779.The_Symposium
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,FOCUS,"Miller, Arthur",2283019141,9782283019146,2283019141,288        pp,3.87,"1,287","Nov 10, 1945","Sep 14, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Nov 02, 2018",,Paperback,view,/book/show/74049.FOCUS
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,"Haidt, Jonathan",0465028020,9780465028023,0465028020,297        pp,4.10,"39,660",Dec 2006,"Dec 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 23, 2018",,Paperback,view,/book/show/96884.The_Happiness_Hypothesis
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oedipus the King,Sophocles,1599869519,9781599869513,B00FWVIDNS,104        pp,3.72,"216,880",-429,"Jan 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,Jan 2018,"Oct 17, 2018",,Paperback,view,/book/show/34439.Oedipus_the_King
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Medea,Euripides,0486275485,9780486275482,0486275485,59        pp,3.93,"76,370",-431,"Apr 19, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Oct 2018,Oct 2018,"Oct 17, 2018",,Paperback,view,/book/show/752900.Medea
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clouds,Aristophanes,0198143958,9780198143956,0198143958,416        pp,3.62,"10,609",-423,"Sep 28, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 15, 2018","Oct 16, 2018","Oct 17, 2018",,Paperback,view,/book/show/763602.Clouds
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Animal Farm,"Orwell, George",,,,122        pp,3.99,"3,888,705","Aug 17, 1945","May 06, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 13, 2018","Sep 14, 2018","Sep 19, 2018",,Paperback,view,/book/show/7613.Animal_Farm
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Great Expectations,"Dickens, Charles",0192833596,9780192805218,0192833596,544        pp,3.79,"803,229","Dec 01, 1860",1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/2623.Great_Expectations
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lolita,"Nabokov, Vladimir",,,,368        pp,3.88,"850,863",Sep 1955,1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/7604.Lolita
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,New Ideas from Dead Economists: An Introduction to Modern Economic Thought,"Buchholz, Todd G.",0452280524,9780452280526,0452280524,352        pp,3.84,"2,274",1989,"Apr 01, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/569464.New_Ideas_from_Dead_Economists
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Globalization,"Boudreaux, Donald J.",031334213X,9780313342134,031334213X,162        pp,3.75,28,"Jan 01, 2007","Dec 30, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 18, 2018",,Hardcover,view,/book/show/1883253.Globalization
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cay        (The Cay, #1)","Taylor, Theodore",044022912X,9780440229124,044022912X,156        pp,3.79,"36,305",1969,"Apr 08, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 18, 2018",,Mass Market Paperback,view,/book/show/18553.The_Cay
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Call of the Wild,"London, Jack",,,0439227143,172        pp,3.90,"430,651",1903,"Jan 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Mass Market Paperback,view,/book/show/1852.The_Call_of_the_Wild
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fear and Trembling,"Kierkegaard, Søren",0143037579,9780143037576,0143037579,152        pp,4.00,"26,350","Oct 16, 1843","May 30, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/24965.Fear_and_Trembling
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Divorce,"Lewis, C.S.",0006280560,9780006280569,,160        pp,4.31,"151,003",1946,"Feb 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/17267.The_Great_Divorce
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Red Badge of Courage,"Crane, Stephen",1580495869,9781580495868,1580495869,149        pp,3.29,"104,374",Oct 1895,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/35220.The_Red_Badge_of_Courage
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Robinson Crusoe,"Defoe, Daniel",,,,320        pp,3.68,"304,856","Apr 25, 1719","Jun 12, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Hardcover,view,/book/show/2932.Robinson_Crusoe
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Schwa Was Here        (Antsy Bonano, #1)","Shusterman, Neal*",0142405779,9780142405772,0142405779,240        pp,3.92,"9,755",2004,"Mar 02, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/199699.The_Schwa_Was_Here
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Silas Marner,"Eliot, George",,,,262        pp,3.68,"87,036",Apr 1861,"Jul 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/54539.Silas_Marner
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emma,"Austen, Jane",,,,474        pp,4.05,"887,101","Dec 23, 1815","May 06, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/6969.Emma
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Persuasion,"Austen, Jane",0192802631,9780192802637,0192802631,249        pp,4.15,"702,893","Dec 20, 1817","Jan 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/2156.Persuasion
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Orthodoxy,"Chesterton, G.K.",160096527X,9781600965272,160096527X,168        pp,4.18,"38,145",1908,"Jan 10, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,Jan 2018,"Sep 17, 2018",,Paperback,view,/book/show/87665.Orthodoxy
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Man’s Search for Meaning,"Frankl, Viktor E.",080701429X,9780807014295,080701429X,165        pp,4.37,"715,163",1946,"Jun 01, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,Jan 2018,"Sep 17, 2018",,Paperback,view,/book/show/4069.Man_s_Search_for_Meaning
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,12 Rules for Life: An Antidote to Chaos,"Peterson, Jordan B.",0345816021,9780345816023,0345816021,409        pp,3.93,"222,847","Jan 16, 2018","Jan 23, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,Jan 2018,"Sep 17, 2018",,Hardcover,view,/book/show/30257963-12-rules-for-life
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Confession,"Tolstoy, Leo",1598184717,9781598184716,1598184717,108        pp,4.10,"15,994",1880,"Oct 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,Jan 2018,"Sep 17, 2018",,Paperback,view,/book/show/26244.A_Confession
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mere Christianity,"Lewis, C.S.",0684823780,9780684823782,0684823780,191        pp,4.35,"413,277",1942,"Jan 01, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/11138.Mere_Christianity
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Old Man and the Sea,"Hemingway, Ernest",0684830493,9780684830490,0684830493,96        pp,3.80,"1,149,571","Sep 01, 1952",1996,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2017,Jan 2017,"Sep 17, 2018",,Hardcover,view,/book/show/2165.The_Old_Man_and_the_Sea
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Wrinkle in Time        (A Wrinkle in Time Quintet, #1)","L'Engle, Madeleine",0440498058,9780440498056,0440498058,211        pp,3.98,"1,203,108",1962,Apr 1973,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,Jan 2018,"Sep 17, 2018",,Paperback,view,/book/show/18131.A_Wrinkle_in_Time
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of Mice and Men,"Steinbeck, John",0142000671,9780142000670,0142000671,107        pp,3.88,"2,549,396","Feb 25, 1937",2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Mar 2018,Mar 2018,"Sep 17, 2018",,Paperback,view,/book/show/890.Of_Mice_and_Men
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger,"Camus, Albert",,,,159        pp,4.02,"1,096,460","May 19, 1942","Mar 28, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/49552.The_Stranger
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Metamorphosis,"Kafka, Franz",,,,201        pp,3.86,"1,060,008",Oct 1915,"Mar 01, 1972",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/485894.The_Metamorphosis
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Anne of Green Gables        (Anne of Green Gables, #1)","Montgomery, L.M.",0451528824,9780451528827,0451528824,320        pp,4.31,"980,039",1908,"May 06, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Mass Market Paperback,view,/book/show/8127.Anne_of_Green_Gables
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Garden,"Hodgson Burnett, Frances",0517189607,9780517189603,0517189607,331        pp,4.16,"1,171,809",Aug 1911,"Sep 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Hardcover,view,/book/show/2998.The_Secret_Garden
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Adventures of Huckleberry Finn,"Twain, Mark",0142437174,9780142437179,0142437174,327        pp,3.83,"1,266,033","Feb 18, 1884","Dec 31, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/2956.The_Adventures_of_Huckleberry_Finn
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Picture of Dorian Gray,"Wilde, Oscar",,,,272        pp,4.12,"1,537,152",Jun 1890,"Jun 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/5297.The_Picture_of_Dorian_Gray
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fahrenheit 451,"Bradbury, Ray",0307347974,9780307347978,0307347974,158        pp,3.97,"2,419,993","Oct 19, 1953",Oct 2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 04, 2018","Sep 17, 2018",,Mass Market Paperback,view,/book/show/4381.Fahrenheit_451
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Giver        (The Giver, #1)","Lowry, Lois*",0385732554,9780385732550,0385732554,208        pp,4.12,"2,481,198","Apr 26, 1993","Jan 24, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/3636.The_Giver
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Romeo and Juliet,"Shakespeare, William",,,0743477111,281        pp,3.74,"2,605,531",1597,2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Mass Market Paperback,view,/book/show/18135.Romeo_and_Juliet
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pride and Prejudice,"Austen, Jane",,,,279        pp,4.29,"4,273,381","Jan 28, 1813","Oct 10, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/1885.Pride_and_Prejudice
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Kill a Mockingbird,"Lee, Harper",,,,323        pp,4.26,"6,129,475","Jul 11, 1960","May 23, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/2657.To_Kill_a_Mockingbird
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Raise High the Roof Beam, Carpenters & Seymour: An Introduction","Salinger, J.D.",0316766941,9780316766944,0316766941,256        pp,4.11,"51,172",1955,"Jan 30, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/5114.Raise_High_the_Roof_Beam_Carpenters_Seymour
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nine Stories,"Salinger, J.D.",0316767727,9780316767729,0316767727,302        pp,4.18,"147,501","Apr 06, 1953","Jan 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Mar 02, 2022Mar 09, 2017","Mar 09, 2022Mar 09, 2017","Sep 17, 2018",,Paperback,view,/book/show/4009.Nine_Stories
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Franny and Zooey,"Salinger, J.D.",0316769029,9780316769020,0316769029,201        pp,3.96,"222,325",1957,"Jan 30, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Jun 24, 2019Jul 09, 2017","Jun 24, 2019Jul 12, 2017","Sep 17, 2018",,Paperback,view,/book/show/5113.Franny_and_Zooey
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Catcher in the Rye,"Salinger, J.D.",0316769177,9780316769174,0316769177,277        pp,3.80,"3,526,699","Jul 16, 1951","Jan 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Jun 06, 2019Jun 06, 2015","Jun 10, 2019Jun 22, 2015","Sep 17, 2018",,Paperback,view,/book/show/5107.The_Catcher_in_the_Rye
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Madame Bovary,"Flaubert, Gustave",0192840398,9780192840394,0192840398,329        pp,3.70,"334,837","Dec 15, 1856",2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 13, 2018","Sep 17, 2018","Sep 17, 2018",,Paperback,view,/book/show/2175.Madame_Bovary
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Side of Paradise,"Fitzgerald, F. Scott",0684843781,9780684843780,,275        pp,3.64,"73,794","Mar 26, 1920","Jul 14, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 06, 2018","Sep 03, 2018","Sep 17, 2018",,Paperback,view,/book/show/46165.This_Side_of_Paradise
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Gatsby,"Fitzgerald, F. Scott",,,,180        pp,3.93,"5,244,377","Apr 10, 1925",1925,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/4671.The_Great_Gatsby
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wuthering Heights,"Brontë, Emily",,,,464        pp,3.89,"1,807,236",Dec 1847,2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 13, 2018","Aug 17, 2018","Sep 17, 2018",,Paperback,view,/book/show/6185.Wuthering_Heights
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anna Karenina,"Tolstoy, Leo",,,,964        pp,4.09,"848,750",1878,"Oct 16, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/15823480-anna-karenina
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes from Underground,"Dostoevsky, Fyodor",067973452X,9780679734529,067973452X,136        pp,4.18,"161,294",1864,Sep 1994,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Sep 17, 2018",,Paperback,view,/book/show/49455.Notes_from_Underground
