,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Carlos's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Things You Save in a Fire,"Center, Katherine*",1250047323,9781250047328,1250047323,320        pp,4.02,"132,259","Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2019",,Hardcover,view,/book/show/41150382-things-you-save-in-a-fire
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Girl, Woman, Other","Evaristo, Bernardine",0241364906,9780241364901,0241364906,453        pp,4.29,"231,174","May 02, 2019","May 02, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Aug 18, 2019","Aug 23, 2019","Aug 18, 2019",,Kindle Edition,view,/book/show/41081373-girl-woman-other
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Petits miracles au bureau des objets trouvés,"Basile, Salvatore*",2072823285,9782072823282,B07PV54TM7,376        pp,3.64,660,"May 05, 2016","Mar 21, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,L'absence et l'abandon dans un petit village de l'Italie. Premier roman de Salvatore Basile.L'absence et l'abandon dans un petit village de l'Italie. Premier roman de Salvatore Basile....more,Notes are private!,0,0,1,"Aug 12, 2019","Aug 17, 2019","Aug 12, 2019",,Kindle Edition,view (with text),/book/show/45309323-petits-miracles-au-bureau-des-objets-trouv-s
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Fraction of the Whole,"Toltz, Steve",0385521723,9780385521727,0385521723,530        pp,4.14,"22,256","Feb 12, 2008","Feb 12, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2019",,Hardcover,view,/book/show/1833852.A_Fraction_of_the_Whole
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Sister, the Serial Killer","Braithwaite, Oyinkan*",0385544235,9780385544238,0385544235,226        pp,3.67,"293,706","Jul 17, 2018","Nov 20, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An original and entertaining novel about two sisters in Lagos, Nigeria, written in the form of seventy five short chapters in which we learn, from theAn original and entertaining novel about two sisters in Lagos, Nigeria, written in the form of seventy five short chapters in which we learn, from the very first one, while in the bloody bathroom of the crime scene, how different Korede (the narrator) and Ayoola (the serial killer) are from each other. The style of prose is simple but very well crafted. The open ending leaves us wondering that, after all, life goes on. Surprisingly, the novel has been long listed for this year's Booker Prize. Three and a half stars....more",Notes are private!,0,1,1,"Aug 09, 2019","Aug 10, 2019","Aug 09, 2019",,Hardcover,view (with text),/book/show/38819868-my-sister-the-serial-killer
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,There are Little Kingdoms: Stories,"Barry, Kevin",0955015294,9780955015298,0955015294,154        pp,4.07,"1,237",Mar 2007,"Dec 31, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A delightful collection of short stories masterfully conceived and beautifully written by Irish writer Kevin Barry. The book was awarded the Rooney PrA delightful collection of short stories masterfully conceived and beautifully written by Irish writer Kevin Barry. The book was awarded the Rooney Prize for Irish Literature in 2007. ...more,Notes are private!,0,0,1,"Aug 03, 2019","Aug 06, 2019","Aug 03, 2019",,Paperback,view (with text),/book/show/2563843-there-are-little-kingdoms
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost Children Archive,"Luiselli, Valeria",0525520619,,0525520619,385        pp,3.81,"22,840","Feb 12, 2019","Feb 12, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 30, 2019","Aug 03, 2019","Jul 30, 2019",,Hardcover,view,/book/show/40245130-lost-children-archive
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pájaros en la boca,"Schweblin, Samanta",,9789500431729,9500431726,180        pp,3.74,"12,657",2009,2009,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 27, 2019","Jul 29, 2019","Jul 27, 2019",,Paperback,view,/book/show/6560594-p-jaros-en-la-boca
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Libra,"DeLillo, Don",0140156046,9780140156041,0140156046,480        pp,4.03,"17,768","Aug 15, 1988","May 01, 1991",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 13, 2019","Jul 25, 2019","Jul 13, 2019",,Paperback,view,/book/show/400.Libra
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Seven Husbands of Evelyn Hugo,"Reid, Taylor Jenkins*",1501139231,9781501139239,1501139231,389        pp,4.42,"3,002,305","Jun 13, 2017","Jun 13, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2019",,Hardcover,view,/book/show/32620332-the-seven-husbands-of-evelyn-hugo
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A German Requiem        (Bernie Gunther, #3)","Kerr, Philip",0142004022,9780142004029,,306        pp,4.03,"8,558","Mar 28, 1991","Aug 29, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 08, 2019","Jul 11, 2019","Jul 08, 2019",,Paperback,view,/book/show/558649.A_German_Requiem
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giovanni's Room,"Baldwin, James",,,,248        pp,4.32,"156,580","Jan 01, 1956",1993,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 04, 2019",,Paperback,view,/book/show/15998979-giovanni-s-room
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Pale Criminal        (Bernie Gunther, #2)","Kerr, Philip",0142004154,9780142004159,B000GG4FSQ,273        pp,3.98,"10,054","May 04, 1990","Jun 28, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 03, 2019","Jul 07, 2019","Jul 03, 2019",,Paperback,view,/book/show/236816.The_Pale_Criminal
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"March Violets        (Bernie Gunther, #1)","Kerr, Philip",0142004146,9780142004142,0142004146,245        pp,3.80,"17,011","Mar 23, 1989","Jul 27, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 30, 2019","Jul 03, 2019","Jun 30, 2019",,Paperback,view,/book/show/236819.March_Violets
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pas exactement l'amour,"Cathrine, Arnaud",2070147665,9782070147663,2070147665,256        pp,3.72,69,"Mar 01, 2015","Mar 01, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 27, 2019","Jun 30, 2019","Jun 27, 2019",,Paperback,view,/book/show/25401133-pas-exactement-l-amour
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le Pont Aux Trois Arches,"Kadare, Ismail",2253134554,9782253134558,2253134554,160        pp,3.85,"1,416",1978,"Nov 17, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 24, 2019","Jun 26, 2019","Jun 24, 2019",,Pocket Book,view,/book/show/14665655-le-pont-aux-trois-arches
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,En guerre,"Bégaudeau, François",,,B07F8ZT8W1,304        pp,3.59,75,"Aug 16, 2018","Aug 16, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 16, 2019","Jun 19, 2019","Jun 16, 2019",,Kindle Edition,view,/book/show/41564358-en-guerre
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death Is Hard Work,"Khalifa, Khaled",0374135738,9780374135737,0374135738,192        pp,3.70,"4,016",2016,"Feb 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2019",,Hardcover,view,/book/show/40121989-death-is-hard-work
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Earth We're Briefly Gorgeous,"Vuong, Ocean",0525562028,9780525562023,0525562028,246        pp,4.04,"299,641","Jun 04, 2019","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2019",,Hardcover,view,/book/show/41880609-on-earth-we-re-briefly-gorgeous
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stalingrad,"Grossman, Vasily",1681373270,9781681373270,1681373270,"1,088        pp",4.27,"2,788",1952,"Jun 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 11, 2019",,Paperback,view,/book/show/42194293-stalingrad
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alexis ou le Traité du Vain Combat,"Yourcenar, Marguerite",,,,123        pp,3.98,"1,915",1929,unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,not set,"Jun 08, 2019",,,view,/book/show/23001048-alexis-ou-le-trait-du-vain-combat
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Capital,"Lanchester, John",0393345092,9780393345094,0393345092,528        pp,3.71,"14,076","Feb 20, 2012","May 28, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2019",,Paperback,view,/book/show/16241160-capital
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wall,"Lanchester, John",1324001631,9781324001638,1324001631,254        pp,3.59,"17,498","Jan 17, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2019",,Hardcover,view,/book/show/40180117-the-wall
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stream System: The Collected Short Fiction of Gerald Murnane,"Murnane, Gerald",0374126003,9780374126001,0374126003,560        pp,4.00,275,"Apr 03, 2018","Apr 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2019",,Paperback,view,/book/show/35259553-stream-system
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miracle Creek,"Kim, Angie*",0374156026,9780374156022,0374156026,355        pp,3.87,"67,871","Apr 16, 2019","Apr 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2019",,Hardcover,view,/book/show/40121959-miracle-creek
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mañana tendremos otros nombres,"Pron, Patricio",8420434884,,B07P93GQ1L,264        pp,3.07,"1,974","Mar 21, 2019","Mar 21, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 29, 2019","May 30, 2019","May 29, 2019",,Kindle Edition,view,/book/show/44299893-ma-ana-tendremos-otros-nombres
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Overstory,"Powers, Richard",039335668X,9780393356687,039335668X,502        pp,4.12,"159,510","Apr 03, 2018","Apr 02, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 31, 2019","Jun 05, 2019","May 29, 2019",,Paperback,view,/book/show/40180098-the-overstory
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La punition,"Ben Jelloun, Tahar",2072658349,9782072658341,B077XLFB7G,147        pp,3.84,587,2018,"Feb 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2019",,Kindle Edition,view,/book/show/38316129-la-punition
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Né d'aucune femme,"Bouysse, Franck",2358872717,9782358872713,2358872717,336        pp,3.97,"2,290","Jan 10, 2019","Jan 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2019",,Paperback,view,/book/show/43509679-n-d-aucune-femme
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Règne animal,"Del Amo, Jean-Baptiste",2070179699,9782070179695,2070179699,419        pp,4.12,"1,036","Aug 18, 2016","Aug 18, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"May 23, 2019","May 25, 2019","May 23, 2019",,Paperback,view,/book/show/31437505-r-gne-animal
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Underpainter,"Urquhart, Jane",0140269738,9780140269734,0140269738,368        pp,3.67,"2,814","Sep 01, 1997","Oct 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 23, 2019",,Paperback,view,/book/show/116486.The_Underpainter
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Warlight,"Ondaatje, Michael",1787330729,9781787330726,1787330729,290        pp,3.60,"44,609","May 08, 2018","May 01, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 21, 2019","May 22, 2019","May 21, 2019",,Paperback,view,/book/show/35657511-warlight
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le Village de l'Allemand,"Sansal, Boualem",,,,unknown,3.80,920,2008,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 20, 2019",,,view,/book/show/12916493-le-village-de-l-allemand
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disappearing Earth,"Phillips, Julia*",0525520414,9780525520412,0525520414,264        pp,3.84,"52,889","May 22, 2019","May 14, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 20, 2020","Jan 23, 2020","May 19, 2019",,Hardcover,view,/book/show/41880604-disappearing-earth
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Call Me Zebra,"Oloomi, Azareen Van der Vliet*",0544944607,9780544944602,0544944607,292        pp,2.86,"1,285","Feb 06, 2018","Feb 06, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 08, 2019","May 16, 2019","May 08, 2019",,Hardcover,view,/book/show/33413934-call-me-zebra
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Orlov la nuit,"Larrue, Arthur",2072840538,9782072840531,2072840538,256        pp,3.00,11,unknown,"Apr 11, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 23, 2019","Apr 25, 2019","Apr 23, 2019",,Paperback,view,/book/show/44231536-orlov-la-nuit
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Asta,"Stefánsson, Jón Kalman",2246815932,9782246815938,2246815932,496        pp,4.16,"2,127",Oct 2017,"Aug 29, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 21, 2019","Apr 22, 2019","Apr 18, 2019",,Hardcover,view,/book/show/41592612-asta
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Les passeurs de livres de Daraya,"Minoui, Delphine",2021363023,9782021363029,2021363023,160        pp,4.13,"2,381","Sep 19, 2017","Sep 19, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 17, 2019","Apr 18, 2019","Apr 17, 2019",,Paperback,view,/book/show/36281993-les-passeurs-de-livres-de-daraya
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drive Your Plow Over the Bones of the Dead,"Tokarczuk, Olga",0525541330,9780525541332,0525541330,274        pp,3.96,"100,287","Nov 25, 2009","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2019",,Hardcover,view,/book/show/42983724-drive-your-plow-over-the-bones-of-the-dead
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,El jinete polaco,"Muñoz Molina, Antonio",8481303224,9788481303223,B00LFW05OS,509        pp,4.01,954,"Jan 01, 1991",Jun 2001,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 08, 2019","Apr 14, 2019","Apr 08, 2019",,Hardcover,view,/book/show/69788.El_jinete_polaco
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le Mangeur de livres,"Malandrin, Stéphane",,9782021414547,202141454X,192        pp,3.20,89,unknown,"Jan 03, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2019",,Paperback,view,/book/show/43153393-le-mangeur-de-livres
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'immortalité,"Kundera, Milan",2070385884,9782070385881,2070385884,533        pp,4.14,"38,695","Jan 12, 1990","Jan 01, 1993",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Apr 2019,"Apr 06, 2019","Apr 01, 2019",,Mass Market Paperback,view,/book/show/277699.L_immortalit_
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le Château blanc,"Pamuk, Orhan",2070411060,9782070411061,2070411060,259        pp,3.48,"15,233",1985,"Nov 17, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 30, 2019",Apr 2019,"Mar 30, 2019",,Mass Market Paperback,view,/book/show/384236.Le_Ch_teau_blanc
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sound and the Fury,"Faulkner, William",,,,366        pp,3.85,"182,050","Oct 07, 1929",Oct 1990,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Mar 22, 2019","Mar 27, 2019","Mar 22, 2019",,Paperback,view,/book/show/10975.The_Sound_and_the_Fury
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Name Is Asher Lev,"Potok, Chaim",,,1400031044,369        pp,4.23,"41,383",1972,"Mar 11, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2019",,Paperback,view,/book/show/11507.My_Name_Is_Asher_Lev
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La forma de las ruinas,"Vásquez, Juan Gabriel",9588883946,9789588883946,9588883946,560        pp,3.96,"2,730","Nov 11, 2015",Nov 2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 16, 2019","Mar 21, 2019","Mar 16, 2019",,Paperback,view,/book/show/27843845-la-forma-de-las-ruinas
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mac y su contratiempo,"Vila-Matas, Enrique",8432229881,9788432229886,8432229881,304        pp,3.47,681,Feb 2017,"Feb 14, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 12, 2019","Mar 16, 2019","Mar 12, 2019",,Paperback,view,/book/show/34097782-mac-y-su-contratiempo
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Normal People,"Rooney, Sally*",0571334644,9780571334643,0571334644,266        pp,3.81,"1,385,480","Aug 28, 2018","Aug 28, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 06, 2019","Jun 08, 2019","Mar 12, 2019",,Hardcover,view,/book/show/37539457-normal-people
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Being Dead,"Crace, Jim",0312275420,9780312275426,0312275420,196        pp,3.72,"5,140","Jan 01, 1999",1999,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 10, 2019","Mar 12, 2019","Mar 10, 2019",,Paperback,view,/book/show/92559.Being_Dead
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Les désorientés,"Maalouf, Amin*",2246772710,9782246772712,2246772710,526        pp,4.16,"8,478",Apr 2007,Sep 2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 27, 2019",,Hardcover,view,/book/show/16034631-les-d-sorient-s
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Illusions,"Auster, Paul",0312990960,9780312990961,0312990960,288        pp,3.90,"24,132","Sep 04, 2002","Jan 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 27, 2019",Mar 2019,"Feb 27, 2019",,Paperback,view,/book/show/50618.The_Book_of_Illusions
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gravity's Rainbow,"Pynchon, Thomas",0099511754,9780099511755,0099511754,902        pp,4.00,"44,113","Feb 28, 1973","Jan 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2019",,Paperback,view,/book/show/17242066-gravity-s-rainbow
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beaux seins, belles fesses",Mo Yan,202079909X,9782020799096,202079909X,894        pp,3.84,"3,209",1996,"Oct 07, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 12, 2019","Feb 26, 2019","Feb 12, 2019",,Mass Market Paperback,view,/book/show/13573858-beaux-seins-belles-fesses
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Possession,"Byatt, A.S.",0679735909,9780679735908,0679735909,555        pp,3.89,"80,212",1990,"Oct 01, 1991",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 06, 2019","Feb 11, 2019","Feb 06, 2019",,Paperback,view,/book/show/41219.Possession
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Underworld,"DeLillo, Don",0330369954,9780330369954,0330369954,827        pp,3.94,"31,411","Oct 03, 1997",1999,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Feb 02, 2019",,Paperback,view,/book/show/11761.Underworld
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Noise,"DeLillo, Don",0143129554,9780143129554,0143129554,320        pp,3.86,"115,122","Jan 21, 1985","Oct 18, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 02, 2019","Feb 05, 2019","Feb 02, 2019",,Paperback,view,/book/show/28251250-white-noise
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rendición,"Loriga, Ray",8420431885,,B06Y2RLYNC,202        pp,3.80,"2,935","May 25, 2017","May 25, 2017",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Feb 2019,"Feb 02, 2019","Feb 01, 2019",,Kindle Edition,view,/book/show/34918847-rendici-n
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Man's Bible,Gao Xingjian,0060936266,9780060936266,0060936266,464        pp,3.71,"1,266",Apr 1999,"Sep 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2019",,Paperback,view,/book/show/142822.One_Man_s_Bible
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La Porte des Enfers,"Gaudé, Laurent",2742777040,9782742777044,2742777040,266        pp,3.86,"1,094","Aug 20, 2008","Aug 20, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2019",,Paperback,view,/book/show/3971037-la-porte-des-enfers
