,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,elle's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman Destroyed,"Beauvoir, Simone de",,,,254        pp,4.03,"30,053",1967,2013,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“what an odd thing a diary is: the things you omit are more important than those you put in.”what does it mean to be a woman?simone de bea“what an odd thing a diary is: the things you omit are more important than those you put in.”what does it mean to be a woman?simone de beauvoir brilliantly tackles this in three stories: “the age of discretion”, “the monologue”, and “the woman destroyed”. all are different in tone and in relative degrees of despair and rage and grief, but all entail a story of a woman past her youth dealing with unexpected circumstances that are cause for an abrupt crisis or transition.de beauvoir writes these existential narratives in a bleak tone that feels suffocating—there is no real happy ending in sight, and it is clear from the get go. it seemed to siphon from the collective despair that we go through living in society as women, and while this may have been written decades ago, much of women’s default social dependence on men have not changed.the main message of this novel, which is that all the things that a woman is supposed to yearn for and covet: a husband, marriage, children, are not what achieves true happiness, is quite a radical message for 1967. de beauvoir says that it is rather the opposite, that by simply being reduced to someone’s wife or someone’s mother, it erases the identity of the woman herself.much of what happens is a reflection and commentary on something that happens in day to day life—the grief, the loneliness, the loss of identity—one can make a point that this is something that happens to everyone. but de beauvoir portrays and conveys the three women’s stories with such care and compassion that it forces readers to truly be able to empathize and sympathize with such emotions.the meaninglessness of life, the existential crisis, the melancholy that comes with age, are all shown through uniquely female perspective. on the surface level, these three women may all have been called “hysterical”, which is derived from the greek word hystera, or ‘uterus’. this word has been exclusively used to describe women historically (especially freud)—for de beauvoir to write these characters that would have been called ‘hysterical’ and give them emotions and the vulnerability necessary to let readers see through their paradigms.such a heartbreaking gem of a book.⸻⸻⸻⸻⸻⸻⸻pre-readi've been putting off reading this book because i know that i'll love it and five star it and i have a habit of saving good things until i absolutely cannot hold off anymore.(aka me eating all the bacon bits last in a caesar salad)...more",Notes are private!,0,242,1,"Jan 22, 2023","Feb 25, 2023","Jan 22, 2023",,Paperback,view (with text),/book/show/141421.The_Woman_Destroyed
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unearthing: A Story of Tangled Love and Family Secrets,"Maclear, Kyo*",166801260X,9781668012604,166801260X,416        pp,3.93,571,"Aug 22, 2023","Aug 22, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"i loved maclear's lyrical prose and narrative in her memoir. however, i personally sometimes found it to be a bit too flowery and heavy alongside the i loved maclear's lyrical prose and narrative in her memoir. however, i personally sometimes found it to be a bit too flowery and heavy alongside the content. i did love how nature was woven in and the way maclear explored grief was truly beautiful.full  to come.thank you to scribner for the arc!...more",Notes are private!,0,0,1,"Jul 20, 2023","Jul 22, 2023","Jan 14, 2023",,Hardcover,view (with text),/book/show/62919398-unearthing
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spare,Prince Harry,0593593804,9780593593806,0593593804,410        pp,3.86,"354,227","Jan 10, 2023","Jan 10, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"this is how a celebrity memoir should be written. whether you love or hate prince harry, there was some parts where i was literally gasping in shock athis is how a celebrity memoir should be written. whether you love or hate prince harry, there was some parts where i was literally gasping in shock at things he was writing. i want to be doing that for every famous person’s memoir. objectively, the writing was fantastic. apparently his ghostwriter is a literal pulitzer winner so that checks out....more",Notes are private!,0,119,1,"Jan 12, 2023","Jan 12, 2023","Jan 13, 2023",,Hardcover,view (with text),/book/show/62296528-spare
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On the Savage Side,"McDaniel, Tiffany*",1399606077,9781399606073,1399606077,464        pp,4.04,"5,364","Feb 14, 2023","Mar 02, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“when a woman disappears, how is she remembered? by her beautiful smile? her pretty face? the drugs in her system? or by the johns who all hav“when a woman disappears, how is she remembered? by her beautiful smile? her pretty face? the drugs in her system? or by the johns who all have dope breath and graceless desires?”what a heart shattering, gutwrenching book.i had no idea about the chillicothe six murders before reading this, but i read with a pit in my stomach right after searching up the case. the narrative of on the savage side is brutal and unforgiving. i knew that mcdaniel was an incredibly gifted writer, but the way she simultaneously portrays the horrors of girlhood and being a woman through arc and daffy's bleak lives while showing them authorial kindness was evidence of that.the novel follows the twins, arc and daffy, as they navigate destitute poverty while trying to escape generational trauma that haunts the women of their family. told in a dual time frame of when the twins are 10 and 20, the sharp parallel in how much they have changed is heartbreaking. from their childlike innocence in escaping the chaos of their home to almost mirroring their mother and aunt when they are adults causes us readers to grieve the loss of the naivete that protected them.this book is not so much a whodunit as it is an empathetic tale of the victims and by extension, the women in the town. every man in the book has the capability of committing the grisliest of crimes, and has already done so. instead of writing a classic mystery/thriller formula, mcdaniel makes the main focus of her book humanizing the women that are historically always scapegoated and ignored in society.one thing i particularly loved was how mcdaniel incorporated nature into the story. the landscape of the town, especially the river, became another main character. it really brought this entire book to life, from the setting to the characters.just as referenced in the book, the savage side and the beautiful side are brilliantly balanced out. i will remember this book for a long time.“under these ohio clouds, a river will keep flowing and a mother will cry out. in the currents forced by rain and fog, how far will a body drift from home?”thank you to the publisher and netgalley for the arc <3...more",Notes are private!,0,45,1,"Jan 25, 2023","Jan 27, 2023","Jan 06, 2023",,Hardcover,view (with text),/book/show/60758402-on-the-savage-side
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fraud Squad,"Zhao, Kyla*",059354613X,9780593546130,059354613X,368        pp,3.28,"2,576","Jan 17, 2023","Jan 17, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,i love a scam plot.full  to come—————————thank you to berkley for the arc! <3,Notes are private!,0,1,1,"Jan 20, 2023","Jan 23, 2023","Jan 06, 2023",,Paperback,view (with text),/book/show/61319611-the-fraud-squad
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Adult,"Fischer, Bronwyn",1643752723,9781643752723,1643752723,320        pp,3.74,"2,446","May 23, 2023","May 23, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"there has been an abundance of 'sad girl' coming of age novels about women in their twenties navigating life. many times, they follow the same formulathere has been an abundance of 'sad girl' coming of age novels about women in their twenties navigating life. many times, they follow the same formula and does not add anything to the general discourse. fischer's book was different. she has a unique ability to spin the mundane into something so tender and beautiful. i feel like the cusp of your twenties (last year of being a teenager) is something so fragile in how long it lasts and how it feels. the adult manages to encapsulate this elusive feeling exactly. the writing was crisp but the characters were handled with empathy and depth. just such a great coming of age story all around.full  to come....more",Notes are private!,0,5,1,"May 20, 2023","May 21, 2023","Jan 06, 2023",,Hardcover,view (with text),/book/show/62315926-the-adult
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Old Enough,"Jakobson, Haley",0593473000,9780593473009,,336        pp,4.06,"6,054","Jun 20, 2023","Jun 20, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“how well she knew me, and how little, broke me. i couldn’t explain this to her.”a beautiful queer coming-of-age story. i love campus nove“how well she knew me, and how little, broke me. i couldn’t explain this to her.”a beautiful queer coming-of-age story. i love campus novels so much, and this one really moved me in some parts. old enough is centered around savannah as she navigates adulthood, friendships, and past trauma. it felt very reminiscent of a young adult novel, which usually worked really well with the plot elements going on.there are unexpected heartbreaks and trauma and you lose friends you thought were going to be in your life forever. but at the same time, life does not stop—in the best way. healing is never linear; life goes on and that in turn can sometimes help heal you. jakobsen shows that through messy, realistic characters and hearfelt conversations.while i did overall enjoy the book and the takeaway, i do wish some characters would have had some more depth. i felt like this book could have been perfect if some things were described a bit more. i felt like this book had a very big 'tell not show' vibe, and even then, some characters and even settings felt half baked or unexplored. in this vein sometimes the writing felt too juvenile and off putting & the 'young adult novel' feel did not work as well (especially in the middle).while we think of coming of age as something that happens in our early teens during the course of high school, being 23 has made me realize that there's a second 'coming of age' period of your life, when you are on the brink of being in your twenties. most times, i still feel like i have growing up to do and things to learn about myself in order to comfortably fit into my skin. old enough felt like a homage to that feeling, and i am so glad i picked this up.“i’ve done a lot of other things in my life that feel weird and don’t really mesh with who i am now. but they’re still a part of me.”thank you to fsg and netgalley for the arc!! <3...more",Notes are private!,0,5,1,"May 02, 2023","May 05, 2023","Jan 06, 2023",,Hardcover,view (with text),/book/show/62562896-old-enough
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strip Tees: A Memoir of Millennial Los Angeles,"Flannery, Kate*",1250827280,9781250827289,1250827280,240        pp,3.67,"4,114","Jul 18, 2023","Jul 18, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“i was in los angeles for less than a month before i got scouted by a cult.” as a recent college grad who lived in LA for a long time, the“i was in los angeles for less than a month before i got scouted by a cult.” as a recent college grad who lived in LA for a long time, the premise of this memoir was for me. as a tumblr girl in my early teens, i know just how much of a cultural phenomenon american apparel was in the early 2000s to 2010s. flannery is such a talented storyteller and i could not put the book down from start to finish. this book read more like a novel—it was such a gripping pageturner and so easy to immerse myself into flannery's story.from the get go, flannery makes it very blatant what sort of company american apparel really is (was). near the start, ivy, the girl who scouts flannery, describes the company's business model as 'ethical capitalism'—an oxymoron in itself. one cannot help themselves from feeling the anticipatory dread as kate inches closer and closer into the horrific heart of the company. for a company that ran its marketing and publicity on sexual empowerment and bold clothing pieces, it's ironic and tragic to see what went on behind the scenes. it's honestly jarring and interesting at the same time to retrospectively view 'the' clothing brand of the last decade (that has now faded into oblivion) from a 2023 perspective to also just benchmark just how much society and fashion and culture has evolved since then, as well. this is such an important archive of the influence of american apparel in the early 2000s.what a fantastic memoir.thank you to henry holt for the arc!...more",Notes are private!,0,44,1,"Jul 27, 2023","Jul 28, 2023","Jan 06, 2023",,Hardcover,view (with text),/book/show/61796659-strip-tees
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meet Me at the Lake,"Fortune, Carley*",0735243786,9780735243781,0735243786,336        pp,3.71,"199,527","May 02, 2023","May 02, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"i love the second chance romance trope and wanted enjoyed this one. i really liked fortune's last book, despite the odd third act conflict.meet me at i love the second chance romance trope and wanted enjoyed this one. i really liked fortune's last book, despite the odd third act conflict.meet me at the lake's the characters were very well fleshed out and three dimensional. i just had some issues with some of the other conflict tropes and found some plot points to be highly unrealistic, which prevented me from fully being invested in the book.full  to come.thank you berkeley publishing for the arc <3...more",Notes are private!,0,6,1,May 2023,May 2023,"Jan 06, 2023",,Paperback,view (with text),/book/show/61797464-meet-me-at-the-lake
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ghost Girl, Banana","Wharton, Wiz*",0063239744,9780063239746,,400        pp,4.06,"1,176","Apr 23, 2023","Apr 25, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"i loved the premise of the book and how this was about hong kong and a very important and unique period of time. however, i found the writing to drag i loved the premise of the book and how this was about hong kong and a very important and unique period of time. however, i found the writing to drag on a bit and felt like it could have been a little shorter and had a punchier effect. i also felt like there was just such an imbalance of character depth between sook yin and lily where readers are inclined to be far more invested in the former character's story.full  to come....more",Notes are private!,0,0,1,"Apr 09, 2023","Apr 12, 2023","Jan 06, 2023",,Hardcover,view (with text),/book/show/61387385-ghost-girl-banana
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Old Babes in the Wood: Stories,"Atwood, Margaret*",0385549075,9780385549073,0385549075,272        pp,3.71,"6,887","Mar 07, 2023","Mar 07, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""why must i suffer? the ultimate puzzle. that is what it is to be human, i suppose: to question the terms of existence.""sometimes, i’m rem""why must i suffer? the ultimate puzzle. that is what it is to be human, i suppose: to question the terms of existence.""sometimes, i’m reminded of how old some of my favorite authors are, and i get scared. namely: margaret atwood, thomas pynchon, jacqueline wilson, and judy blume. and every time i read something new atwood puts out, i make sure that i’m in a headspace to be able to fully digest and appreciate her writing. atwood, while engraving her signature style in whatever book or tale she writes, has such an incredible breadth of books that never lack in depth. in short, there's nothing more to say about margaret atwood that hasn't already been said. she is quite literally, living history and a pillar of modern literature.there is a consistent theme of loss, mortality, and loneliness throughout her stories. one of the things i look for in a short story collection is the diversity of writing style while having a cohesive tone altogether. atwood, a veteran in both, pulls it off beautifully. some stories in old babes in the wood show atwood at her best—incredibly careful with her plot and characters while being audaciously imaginative.my top five stories of the collection:1. first aid [first story of nell & tig, an elderly couple. they take a first aid course together in this story.]2. my evil mother [complicated mother-daughter relationship where the daughter suspects her mother of being a witch.]3. death by clamshell [posthumous pov of hypatia of alexandria as she retrospectively details her death. haunting and moving.]4. metempsychosis [sort of a reverse kafka—a snail becomes trapped in a woman’s body and has a dissociating existential crisis.]5. a dusty lunch [nell examines her father in law’s life.]there were some stories that didn't echo as much as the others—in short, they were a hit or miss. while there will always be more hits with atwood, some stories fell a bit short. but with her, i always want to tell her “it’s not you, it’s me!” whenever a story of hers doesn’t work for me....more",Notes are private!,0,21,1,"Mar 02, 2023","Mar 02, 2023","Jan 06, 2023",,Hardcover,view (with text),/book/show/61489616-old-babes-in-the-wood
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Community Board,"Conklin, Tara*",0062959379,9780062959379,0062959379,272        pp,3.34,"6,042","Mar 28, 2023","Mar 28, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"i wanted to like this so badly, but unfortunately it didn't work out for me! i just could not find myself to love (or even love hating) the main charai wanted to like this so badly, but unfortunately it didn't work out for me! i just could not find myself to love (or even love hating) the main character. i was fine with the lack of quotation marks (hello, sally rooney), but it was just the main girl i could not even vaguely empathize with, which really negatively impacted my reading experience. such a shame because this was one of my most anticipated reads.full  to come....more",Notes are private!,0,0,1,"Mar 11, 2023","Mar 11, 2023","Jan 06, 2023",,Hardcover,view (with text),/book/show/61193944-community-board
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birnam Wood,"Catton, Eleanor",1783784261,9781783784264,B0B27CTD5Q,433        pp,3.83,"30,770","Mar 02, 2023","Mar 02, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“one of the reasons that horticulture held such strong appeal for mira was that it offered her a respite from this habit of relentless interio“one of the reasons that horticulture held such strong appeal for mira was that it offered her a respite from this habit of relentless interior critique. when she made things grow, she experienced a kind of manifest forgiveness, an abiding moving-on and making-new that she found impossible in almost every other sphere of life.”as a shakespeare lover, i was incredibly excited to read this book from the title alone. the book started off a bit slowly, but there is just something so elegant and sophisticated about catton's writing. moreover, birnam wood's plot feels very careful and deliberately planned—an element i always appreciate in mystery books. while the premise seemed tame, i was pleasantly shocked and surprised at how much i was blown away by the ending.this book is not an easy read—paragraphs are densely packed with monologues and ideological discussions, but the payoff is worth it in my opinion. her writing, like the title of the book, felt very shakespearean in this (especially the characters), focusing on how idealistic yet impulsive decisions can cause a butterfly effect into becoming a fatal flaw. birnam wood perfectly captures the zeitgeist of environmental activism and in the same vein, the exploitation of this environmental activism.while i did eventually love the book and the writing (which was more digestible than i expected it to be), i do wish lemonie had been a bit more of a nuanced villain. i feel like the plot was so well thought out and as a reader that was great to see, but i wish the same energy had been shared for characters as well. the caustic tone and personalities of the characters sometimes felt so caricatured and jarring juxtaposed to the well planned plot.i cannot wait to see what eleanor catton releases next!thank you to fsg for the arc!! <3...more",Notes are private!,0,27,1,"Feb 26, 2023","Feb 28, 2023","Jan 06, 2023",,ebook,view (with text),/book/show/61399435-birnam-wood
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Penance,"Clark, Eliza",0063327856,9780063327856,0063327856,336        pp,3.95,"15,131","Jul 04, 2023","Sep 26, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"i loved boy parts and i love eliza clark, so it's not a surprise that this book was perfect for me. such a dark and compelling narrative. clark packs i loved boy parts and i love eliza clark, so it's not a surprise that this book was perfect for me. such a dark and compelling narrative. clark packs so much into the book (which doesn't feel dense at all)—toxic internet culture, the dangers of true crime and the dangers of subjectivity in telling an objective story, and about girlhood as well. as someone who was deeply entrenched in the canals of 2010s tumblr, this was such an accurate representation.full  to come.thank you to harper for the arc!<3⸻⸻⸻⸻⸻⸻⸻pre-readi would voluntarily eat cement for this....more",Notes are private!,1,282,1,"Aug 21, 2023","Aug 23, 2023","Jan 06, 2023",,Hardcover,view (with text),/book/show/75498191-penance
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cloud Girls,"Harding, Lisa",,,,unknown,3.68,641,"Apr 25, 2023",unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"this was a devastating read. i don't think it's the type of book i'm even qualified to . while gutwrenching, harding's narrative is beautiful anthis was a devastating read. i don't think it's the type of book i'm even qualified to . while gutwrenching, harding's narrative is beautiful and sheds light on an important and imperative topic. i do wish that the plot points were balanced a bit better across the pages—i feel like some parts were dwelled on for too long and some for too short.full  to come.thank you harpervia for the arc !!...more",Notes are private!,0,2,1,"Apr 23, 2023","Apr 23, 2023","Jan 05, 2023",,,view (with text),/book/show/60829556-cloud-girls
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chrysalis,"Metcalfe, Anna",1783789085,9781783789085,1783789085,304        pp,3.61,"1,078","Apr 11, 2023","May 04, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"chrysalis is enigmatic from start to finish. it follows a nameless woman and her transformation. to me, it felt very reminiscent of the vegetarian by chrysalis is enigmatic from start to finish. it follows a nameless woman and her transformation. to me, it felt very reminiscent of the vegetarian by han kang. this is such a fresh and unique way to angle a book and i thoroughly enjoyed it. the unnamed woman is elusive until the end, and while sometimes frustrating that i could not get more of a direct glimpse, i think that was the entire meaning. their attachment and obsession to this woman was so thrilling to read and left me feeling entirely unsettled at the end.full  to come....more",Notes are private!,0,3,1,"Mar 17, 2023","Mar 18, 2023","Jan 05, 2023",,Hardcover,view (with text),/book/show/73096430-chrysalis
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible Cities,"Calvino, Italo",9780156453,,,165        pp,4.12,"83,848","Nov 03, 1972",unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“cities, like dreams, are made of desires and fears, even if the thread of their discourse is secret, their rules are absurd, their perspectiv“cities, like dreams, are made of desires and fears, even if the thread of their discourse is secret, their rules are absurd, their perspectives deceitful, and everything conceals something else.”i adore calvino. i loved cosmicomics, if on a winter's night a traveller, and mr palomar to name a few. he is innovative and smart and spin stories out of quite literally anything and everything.i've had invisible cities on my shelf for a while, but just had time to read this in time for the new year (i wanted to read a couple of stories a day) because the chapters are very short. in the book, a fictional marco polo tells kublai khan of his travels to these imaginary cities. it's extremely experimental, dreamlike, and surreal—especially when you take into account the book's anachronistic elements. all cities are entirely fantastical, but there are elements that we can relate to, because all of these cities represent elements of human nature and philosophy and minds. i loved making connections, piecing together these puzzle pieces that calvino left for the readers.i think there is also a sadness in the fact that kublai khan conquering so much land, so much culture, so many cities that he cannot visit them all—he needs to ask someone else to do so. there is a sort of prideful melancholy in the way he listens and the truth of this situation.however, the writing did get a bit repetitive in the end. calvino usually does, but his other works manage to pull off the repetitiveness with a purposefulness. this one did not really....more",Notes are private!,0,17,1,Jan 2023,"Jan 10, 2023","Jan 01, 2023",,Paperback,view (with text),/book/show/27385980-invisible-cities
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Idiot,"Dostoevsky, Fyodor",0375702245,9780375702242,0375702245,633        pp,4.21,"182,701",1869,"Jul 08, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,the last big dostoyevsky book i haven't read. maybe reading this during festive holiday times really makes me the idiot.the last big dostoyevsky book i haven't read. maybe reading this during festive holiday times really makes me the idiot....more,Notes are private!,0,75,0,not set,not set,"Dec 19, 2022",,Paperback,view (with text),/book/show/12854.The_Idiot
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No Hard Feelings,"Novak, Genevieve*",1460761847,9781460761847,1460761847,320        pp,3.82,"5,402",unknown,"Mar 30, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""it’s like i’m waiting for my life to start.""this feels like a companion novel to dolly alderton's memoir (kind of).no hard feelings was f""it’s like i’m waiting for my life to start.""this feels like a companion novel to dolly alderton's memoir (kind of).no hard feelings was funny but pulled at heartstrings in some parts. light and humorous yet thought-provoking, i feel like there was a nice balance of both dispersed throughout the book. it was just such an entertaining read and i did speed through the book, but was nothing very memorable. i feel like it just didn't bring anything new to the extensive 'sad girl in her twenties' discourse (and this is my favorite genre).the one thing i did really enjoy was the discussion of mental health and the vulnerability that brought for both penny and the reader. i feel like your twenties is a period of your life rife with instability, where it feels like you should know what you want and what to do but you really don't. novak describes this feeling so well—of not feeling anchored to anything, the anxiety and self loathing that comes with it.however, i feel like so many parts were surface level and a bit too predictable. many side character fell flat for me and the underwhelming ending honestly took off a star for me.overall: nothing seriously amazing but a really good quick read!⸻⸻⸻⸻⸻⸻⸻pre-readi admit. i'm adding this to my tbr because i want to go see no hard feelings in the theater but it still hasn't been released where i live....more",Notes are private!,0,1,1,"Jul 02, 2023","Jul 03, 2023","Dec 10, 2022",,Paperback,view (with text),/book/show/59233090-no-hard-feelings
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paul,"Lafarge, Daisy",1783786353,9781783786350,1783786353,326        pp,3.50,"2,426","Aug 05, 2021","Aug 05, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"oh i LOVED this. no strong or cohesive plot, but it had such complex and interesting characters. unsettling and suffocating portrayal of a toxic relatoh i LOVED this. no strong or cohesive plot, but it had such complex and interesting characters. unsettling and suffocating portrayal of a toxic relationship. the writing was beautiful and although slow in some parts, was entirely worth the read.full  to come...more",Notes are private!,0,3,1,"Dec 04, 2022","Dec 06, 2022","Dec 06, 2022",,Paperback,view (with text),/book/show/58308940-paul
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"First Flight, Final Fall","Farnsworth, C.W.*",,,B0952X69NY,322        pp,3.86,"12,008",unknown,"Jun 24, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,it’s down horrendous AND world cup season <3,Notes are private!,0,38,1,"Dec 04, 2022","Dec 04, 2022","Dec 04, 2022",,Kindle Edition,view (with text),/book/show/57884509-first-flight-final-fall
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Maybe You Should Talk to Someone: A Therapist, her Therapist, and Our Lives Revealed","Gottlieb, Lori*",1911617044,9781911617044,1911617044,432        pp,4.38,"323,565","Apr 02, 2019","Jan 01, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,i love memoirs that are like self help books but aren't in your face about it. my new favorite nonfic genre. aka this book.full  to come⸻⸻⸻⸻⸻⸻⸻i love memoirs that are like self help books but aren't in your face about it. my new favorite nonfic genre. aka this book.full  to come⸻⸻⸻⸻⸻⸻⸻pre-readi agree lori i definitely should talk to someone a therapist...more,Notes are private!,0,98,1,"Nov 18, 2022","Dec 02, 2022","Nov 18, 2022",,Paperback,view (with text),/book/show/40946138-maybe-you-should-talk-to-someone
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Selected Short Stories,"Woolf, Virginia",0241372518,9780241372517,0241372518,160        pp,3.71,529,1939,"May 02, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,GILVW (god i love virgina woolf)i <3 virginia woolf and i dread a world where i have read every single one of her worksbut i am going through Major SaGILVW (god i love virgina woolf)i <3 virginia woolf and i dread a world where i have read every single one of her worksbut i am going through Major Sadness right now so i am picking up a new book of hers....more,Notes are private!,0,83,1,"Oct 29, 2022","Dec 06, 2022","Oct 29, 2022",,Paperback,view (with text),/book/show/41715723-selected-short-stories
