,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rachel's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
649,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,"Seifer, Marc*",0806519606,9780806519609,0806519606,542        pp,3.72,"6,144","Jan 01, 1996","Feb 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2021",,Paperback,view,/book/show/494.Wizard
650,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nikola Tesla: Imagination and the Man That Invented the 20th Century,"Patrick, Sean",,,B00CATSONE,47        pp,3.88,"29,349","Jan 01, 2013","Apr 09, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2021",,Kindle Edition,view,/book/show/17835351-nikola-tesla
651,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How to Be Happy - What The Secret, Abraham Hicks and the Law of Attraction Left Out","Gikandi, David Cameron",,,B0077DR7N6,78        pp,4.08,13,"Feb 08, 2012","Jan 02, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2021",,Kindle Edition,view,/book/show/19471130-how-to-be-happy---what-the-secret-abraham-hicks-and-the-law-of-attracti
652,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Deliberate Receiving: Finally, the Universe Makes Some Freakin' Sense!","Fletcher, Melody",1781805121,9781781805121,B00UASUMQ4,274        pp,4.30,212,"Jun 01, 2015","Jul 27, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2021",,Kindle Edition,view,/book/show/25986497-deliberate-receiving
653,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power of Imagination: The Neville Goddard Treasury,"Goddard, Neville",0399173277,9780399173271,0399173277,592        pp,4.51,514,"Mar 03, 2015","Mar 03, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2021",,Paperback,view,/book/show/22571506-the-power-of-imagination
654,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Feeling Is the Secret 1944,"Goddard, Neville",9561000199,9789561000193,9561000199,108        pp,4.40,"5,624","Oct 15, 2004","Jun 21, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Nov 03, 2022not set","Nov 03, 2022Jan 2022","Dec 19, 2021",,Hardcover,view,/book/show/11485130-feeling-is-the-secret-1944
655,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Be What You Wish,"Goddard, Neville",,,B00XE23MCY,46        pp,4.30,597,"May 08, 2015","May 08, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2021",,Kindle Edition,view,/book/show/25533779-be-what-you-wish
656,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,At Your Command,"Vitale, Joe*",097684916X,9780976849162,097684916X,91        pp,4.43,973,unknown,"Sep 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This is the first I’ve heard of Neville’s ideas. They’re pretty out there but interesting.,Notes are private!,0,0,2,"Apr 12, 2022Dec 27, 2021","Apr 12, 2022Dec 27, 2021","Dec 19, 2021",,Paperback,view (with text),/book/show/284720.At_Your_Command
657,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power of Your Subconscious Mind,"Murphy, Joseph",0553583182,9780553583182,0553583182,304        pp,4.08,"76,113","Jan 01, 1963","Jan 02, 2001",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I agree that the subconscious mind is powerful, but this book rubbed me the wrong way. It had a lot of religion and sexism throughout, and some of theI agree that the subconscious mind is powerful, but this book rubbed me the wrong way. It had a lot of religion and sexism throughout, and some of the ideas were a bit wild and extreme.I mostly take issue with how simple it made everything out to be. Like…to cure depression or cancer, just think positive thoughts. Or…you are responsible for any tragedy or bad luck in your life. It’s victim blaming, basically.I agree that changing your thought process can help you change your view of the world and increase happiness, but it is a lot of hard work, and people don’t choose to be mentally ill or suffer from anxiety/depression. Some good info, but lots of bad info too. ...more",Notes are private!,0,0,1,"Jan 05, 2022","Jan 07, 2022","Dec 19, 2021",,Mass Market Paperback,view (with text),/book/show/68984.The_Power_of_Your_Subconscious_Mind
658,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Demon in the Wood        (Grishaverse, #0)","Bardugo, Leigh*",1250624649,9781250624642,1250624649,203        pp,4.13,"38,228","Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2021",,Hardcover,view,/book/show/59785164-demon-in-the-wood
659,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,God I Feel Modern Tonight: Poems from a Gal About Town,"Cohen, Catherine",0593318331,9780593318331,0593318331,80        pp,3.66,"2,068","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,Hardcover,view,/book/show/53398748-god-i-feel-modern-tonight
660,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Goldenrod: Poems,"Smith, Maggie*",1982185066,9781982185060,1982185066,128        pp,3.95,"4,098","Jul 27, 2021","Jul 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,Hardcover,view,/book/show/56802114-goldenrod
661,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hill We Climb: An Inaugural Poem for the Country,"Gorman, Amanda",059346527X,9780593465271,059346527X,29        pp,4.56,"31,617",2021,"Mar 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,Hardcover,view,/book/show/56914101-the-hill-we-climb
662,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,SHE IS THE SUN: A Collection of Poetry,"Salm, Niccole",,9798583113873,B08TQJ956V,150        pp,3.72,171,unknown,"Jan 24, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,Paperback,view,/book/show/57491295-she-is-the-sun
663,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Every Word You Cannot Say,"Thomas, Iain S.*",1449495206,9781449495206,1449495206,232        pp,4.00,"7,788",unknown,"Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,Paperback,view,/book/show/40680983-every-word-you-cannot-say
664,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Upstream: Selected Essays,"Oliver, Mary",1594206708,9781594206702,1594206708,178        pp,4.17,"19,030","Oct 11, 2016","Oct 11, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,Hardcover,view,/book/show/29358559-upstream
665,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Midst of Winter,"Allende, Isabel*",147116702X,9781471167027,,10        pp,3.71,"43,538","Jun 01, 2017","Nov 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,Audiobook,view,/book/show/34686052-in-the-midst-of-winter
666,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under the Magnolias,"Lowe, T.I.*",1496453611,9781496453617,1496453611,384        pp,4.24,"13,119","May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,Paperback,view,/book/show/56217998-under-the-magnolias
667,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Frontlines of Peace: An Insider's Guide to Changing the World,"Autesserre, Severine*",0197530354,9780197530351,0197530354,240        pp,4.23,268,"Feb 01, 2021","Mar 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2021",,Hardcover,view,/book/show/55332386-the-frontlines-of-peace
668,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"An Elderly Lady Is Up to No Good        (Äldre dam, #1)","Tursten, Helene",,,,178        pp,3.77,"28,285",2013,"Nov 06, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 StarsThis was a fun book of short stories about a somewhat evil old lady. But you have to root for her because she gets rid of the worst kind of p3.5 StarsThis was a fun book of short stories about a somewhat evil old lady. But you have to root for her because she gets rid of the worst kind of people. The world sees her as nothing, nobody important…some fragile, old thing who doesn’t matter. That’s basically how society treats the elderly, so it felt nice to watch her get revenge and deceive them all....more",Notes are private!,0,1,1,"Jan 22, 2022","Jan 22, 2022","Dec 12, 2021",,Hardcover,view (with text),/book/show/40104741-an-elderly-lady-is-up-to-no-good
669,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Prince of the Skies,"Iturbe, Antonio G.",1250806984,9781250806987,1250806984,544        pp,4.02,"1,215",2017,"Nov 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2021",,Hardcover,view,/book/show/56693340-the-prince-of-the-skies
670,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beowulf,Unknown,0374110034,9780374110031,0374110034,140        pp,3.48,"311,096",1000,"Aug 25, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2021",,Paperback,view,/book/show/41940267-beowulf
671,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Ship,"Kidd, Jess*",1982180838,9781982180836,,400        pp,3.67,"10,369","Jul 12, 2022","Oct 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2021",,ebook,view,/book/show/59364158-the-night-ship
672,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Soul of an Octopus,"Montgomery, Sy",1451697716,9781451697711,1451697716,261        pp,3.93,"48,784","May 12, 2015","May 12, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Hardcover,view,/book/show/22609485-the-soul-of-an-octopus
673,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The City of Mist,"Ruiz Zafón, Carlos",0063118092,9780063118096,0063118092,162        pp,3.97,"17,174",2020,"Nov 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2021",,Paperback,view,/book/show/57190576-the-city-of-mist
674,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lighthouse Witches,"Cooke, C.J.*",059333423X,9780593334232,059333423X,350        pp,3.95,"21,459","Sep 30, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2021",,Paperback,view,/book/show/56808509-the-lighthouse-witches
675,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cold Vanish: Seeking the Missing in North America's Wildlands,"Billman, Jon",153874757X,9781538747575,153874757X,349        pp,3.69,"6,668","Jul 07, 2020","Jul 07, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I ended up reading this because I couldn’t get my hands on any books by David Paulides. I’m incredibly fascinated and disturbed by the amount of peoplI ended up reading this because I couldn’t get my hands on any books by David Paulides. I’m incredibly fascinated and disturbed by the amount of people that go missing in our forests and national parks.The author actually spoke a lot of David Paulides and his research and even said David was upset with him for how he portrayed some of the info in his book.This book hit close to home because I’ve lived in the states many of these cases took place, known some of the people involved, been to these parks, and the places they were discussed. Also, being a runner who loves trail running, this made me very uneasy.While I loved all the info, and knew a lot about the cases in this book, I feel like this was written more like a long article. It definitely wasn’t anything special in the writing department. It felt kind of all over the place with the other stories, but always came back to Jacob Gray’s case. I thought it was cool that the author actually went out on searches with the families and friends of the missing. But the one thing that impacted me most was the absolute love that Randy Gray had for his son, Jacob. This man went to the ends of the earth looking for him, remained positive, treated everyone he met with kindness. He is absolutely amazing and I wish his story could have had a happy ending. My heart broke for him. ...more",Notes are private!,0,0,1,"Jan 04, 2022","Jan 07, 2022","Dec 08, 2021",,Hardcover,view (with text),/book/show/48717769-the-cold-vanish
676,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Made a Fool of Death with Your Beauty,"Emezi, Akwaeke*",1982188707,9781982188702,1982188707,288        pp,3.56,"46,059","May 24, 2022","May 24, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2021",,Hardcover,view,/book/show/59232998-you-made-a-fool-of-death-with-your-beauty
677,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ruby in the Smoke        (Sally Lockhart, #1)","Pullman, Philip",0439977789,9780439977784,0439977789,211        pp,3.77,"28,584",1985,2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love Philip Pullman’s stories and I didn’t realize he had written this series. I also didn’t realize how old it is…a decade before The Golden CompasI love Philip Pullman’s stories and I didn’t realize he had written this series. I also didn’t realize how old it is…a decade before The Golden Compass. This was much simpler than His Dark Materials, but it was cute, atmospheric and had a bit of humor sprinkled throughout. A fun historical fiction mystery with lovable characters, a great heroine, and Sherlock Holmes vibes. (Trembler was my favorite.)I’ll definitely read the rest of the books!...more",Notes are private!,0,2,1,"Dec 08, 2021","Dec 08, 2021","Dec 08, 2021",,Paperback,view (with text),/book/show/64428.The_Ruby_in_the_Smoke
678,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mr. Dickens and His Carol,"Silva, Samantha*",1250154049,9781250154040,1250154049,271        pp,3.78,"17,261","Oct 31, 2017","Oct 31, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2021",,Hardcover,view,/book/show/34275234-mr-dickens-and-his-carol
679,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hercule Poirot's Christmas        (Hercule Poirot, #20)","Christie, Agatha",0007120699,9780007120697,0007120699,335        pp,3.98,"84,285","Dec 19, 1938","Jan 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2021",,Paperback,view,/book/show/16349.Hercule_Poirot_s_Christmas
680,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Unwritten        (The Zweeshen Chronicles, #1)","Novo, Alicia J.*",1737179105,9781737179108,1737179105,326        pp,3.96,294,"May 08, 2021","May 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2021",,Hardcover,view,/book/show/58007585-unwritten
681,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Killing Woods,"Christopher, Lucy*",1906427720,9781906427726,1906427720,369        pp,3.43,"4,096","Oct 03, 2013","Oct 03, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This wasn’t terrible, but I just didn’t care what was going on…at all. It bored me. The characters weren’t complex enough to be interesting. It lackedThis wasn’t terrible, but I just didn’t care what was going on…at all. It bored me. The characters weren’t complex enough to be interesting. It lacked suspense. And a lot of it was repetitive. It’s my bad for reading it when I wasn’t really interested in the premise....more",Notes are private!,0,0,1,"Dec 03, 2021","Dec 05, 2021","Dec 03, 2021",,Paperback,view (with text),/book/show/16207813-the-killing-woods
682,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ones We're Meant to Find,"He, Joan*",1250258561,9781250258564,1250258561,384        pp,3.56,"10,500","May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 02, 2021",,Hardcover,view,/book/show/54017953-the-ones-we-re-meant-to-find
683,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Six Crimson Cranes        (Six Crimson Cranes, #1)","Lim, Elizabeth*",0593300939,9780593300930,,454        pp,4.21,"75,478","Jul 06, 2021","Jul 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 02, 2021",,ebook,view,/book/show/53457092-six-crimson-cranes
684,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Call of the Weird: Travels in American Subcultures,"Theroux, Louis",0306815036,9780306815034,0306815036,266        pp,3.71,"6,773","Sep 01, 2005","Jan 30, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 02, 2021",,Hardcover,view,/book/show/160148.The_Call_of_the_Weird
685,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Gilded Ones        (Deathless, #1)","Forna, Namina*",1984848690,9781984848697,1984848690,432        pp,4.00,"47,865","Feb 09, 2021","Feb 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 02, 2021",,Hardcover,view,/book/show/53028775-the-gilded-ones
686,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Court of the Air        (Jackelian, #1)","Hunt, Stephen*",0007232187,9780007232185,0007232187,582        pp,3.30,"4,154","Apr 02, 2007","Sep 03, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 02, 2021",,Paperback,view,/book/show/837197.The_Court_of_the_Air
687,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Leviathan        (Leviathan, #1)","Westerfeld, Scott*",1416971734,9781416971733,1416971734,448        pp,3.92,"92,135","Oct 06, 2009","Oct 06, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 02, 2021",,Hardcover,view,/book/show/6050678-leviathan
688,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mistletoe Motive,"Liese, Chloe*",1774536781,9781774536780,,185        pp,3.84,"18,511","Dec 01, 2021","Dec 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2021",,ebook,view,/book/show/59567857-the-mistletoe-motive
689,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paris Library,"Charles, Janet Skeslien*",1982134194,9781982134198,1982134194,368        pp,4.07,"122,672","Feb 09, 2021","Feb 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2021",,Hardcover,view,/book/show/52761909-the-paris-library
690,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,At Night All Blood is Black,"Diop, David",0374266972,9780374266974,0374266972,145        pp,3.82,"23,236","Aug 16, 2018","Nov 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2021",,Hardcover,view,/book/show/50403480-at-night-all-blood-is-black
691,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lean Your Loneliness Slowly Against Mine,"Hveberg, Klara*",0063038323,9780063038325,0063038323,304        pp,3.79,"1,671","Jan 14, 2019","Nov 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 30, 2021",not set,"Nov 30, 2021",,Hardcover,view,/book/show/55919297-lean-your-loneliness-slowly-against-mine
692,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tales From the Hinterland        (The Hazel Wood, #2.5)","Albert, Melissa*",1250302722,9781250302724,1250302722,240        pp,4.02,"6,556","Jan 12, 2021","Jan 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 29, 2021",,Hardcover,view,/book/show/53138251-tales-from-the-hinterland
693,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Wives Under the Sea,"Armfield, Julia",152901722X,9781529017229,152901722X,240        pp,3.79,"65,386","Mar 03, 2022","Mar 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 26, 2021",,Paperback,view,/book/show/58659343-our-wives-under-the-sea
694,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Believe Me        (Shatter Me, #6.5)","Mafi, Tahereh",0063228319,9780063228313,0063228319,177        pp,4.16,"103,232","Nov 16, 2021","Nov 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2021",,Paperback,view,/book/show/58517502-believe-me
695,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl from Rawblood,"Ward, Catriona*",1492637424,9781492637424,1492637424,368        pp,3.39,"2,764","Sep 24, 2015","Mar 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 22, 2021",,Paperback,view,/book/show/30095470-the-girl-from-rawblood
696,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Into the Forest and all the Way Through,"Pelayo, Cynthia*",173569360X,9781735693606,B08GS6NJK4,156        pp,4.34,"1,068","Aug 26, 2020","Aug 26, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2021",,Kindle Edition,view,/book/show/55145920-into-the-forest-and-all-the-way-through
697,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,B*tch don't kill my vibe,"Owen, Reese",,,B07J6NKLDW,172        pp,3.72,130,unknown,"Oct 08, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2021",,Kindle Edition,view,/book/show/42437637-b-tch-don-t-kill-my-vibe
698,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Widow        (Will Trent, #9)","Slaughter, Karin*",0062858904,9780062858900,0062858904,480        pp,4.11,"54,794","Aug 20, 2019","Jul 14, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was much more entertaining than the last few of the series. I actually cared about what was going on. It had a lot of Jim Jones-type cult vibes.BThis was much more entertaining than the last few of the series. I actually cared about what was going on. It had a lot of Jim Jones-type cult vibes.But omg, Sarah is the worst Mary Sue character of all time. In most of the books I just find myself getting more and more irritated by her. The author is like “She’s so beautiful and good at everything and a doctor but also, did I mention she is very wealthy, but still very humble and such a good person? She’s so brave and willing to put others above herself. How heroic. Oh and don’t forget how beautiful she is, plus she’s incredibly smart too. Remember how beautiful she is!” It’s pretty annoying.But I am still interested in Will and Sarah’s relationship, so I guess that’s something....more",Notes are private!,1,3,1,"Sep 26, 2023","Sep 26, 2023","Nov 21, 2021",,Paperback,view (with text),/book/show/52695678-the-last-widow
699,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Turkey Day Murder        (A Lucy Stone Mystery, #7)","Meier, Leslie*",0786247274,9780786247271,0786247274,318        pp,3.71,"2,857","Oct 01, 2000","Nov 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2021",,Hardcover,view,/book/show/511456.Turkey_Day_Murder
700,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sunburn,"Lippman, Laura*",0062389920,9780062389923,0062389920,292        pp,3.47,"23,369","Feb 20, 2018","Feb 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2021",,Hardcover,view,/book/show/35207298-sunburn
701,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Luminous Dead,"Starling, Caitlin*",,,,432        pp,3.67,"15,357","Apr 02, 2019","Apr 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2021",,Kindle Edition,view,/book/show/36117102-the-luminous-dead
