,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,David's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Green Dolphin Street,"Faulks, Sebastian",0375704566,9780375704567,0375704566,368        pp,3.59,"4,633",2001,"Jan 07, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 07, 2013",,Paperback,view,/book/show/7479.On_Green_Dolphin_Street
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Possible Life: A Novel in Five Love Stories,"Faulks, Sebastian",0805097309,9780805097306,0805097309,304        pp,3.49,"5,233","Sep 11, 2012","Dec 11, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is now overdue, the dimes are accumulating, but I kept it a bit long in order to read Sebastian Faulks again. He is the author of Birdsong, This book is now overdue, the dimes are accumulating, but I kept it a bit long in order to read Sebastian Faulks again. He is the author of Birdsong, one of the best I have read, so I have expected the disappointment inherent in something other than that memorable book. Disappointed, yes; but this is still fine reading and close to my own sense of what a human life is, a consciousness that grows more complex as I think and age. The novel has five large parts, each devoted to an entire life, five lives lived in variable times and places, including the future. When I became a father and now a grandfather, I saw that when we are born, a story begins, and it is limitless at first: possibility upon possibility, we like to think. But soon in any life the possible strands narrow, some fade and fall away, some remain and become our reasons to be. Early on in most lives, the abundance of the possible disappears, and that is when the real story of a life begins. There may be no grand unifying or sweeping theme in this book other than the immensity of the particular lived experience. Each story is separate and yet each somehow responds the others in nearly tangible ways. (Read the first two and the rest are compulsory.) How we respond to all the voices that call out, to all the duties and responsibilities of love, to what we ourselves want to have happen -- and how we bear it invisibly -- it is all too much to grasp, except one life at a time, and another life, and another, until we see in a small mirror what we mean by living a human life. ...more",Notes are private!,0,1,1,not set,"Jul 18, 2013","Jul 07, 2013",,Hardcover,view (with text),/book/show/13722330-a-possible-life
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The White Lioness        (Kurt Wallander, #3)","Mankell, Henning",0099464691,9780099464693,0099464691,576        pp,3.87,"22,219",1993,"Sep 04, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 07, 2013",,Mass Market Paperback,view,/book/show/39801.The_White_Lioness
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Dogs of Riga        (Kurt Wallander, #2)","Mankell, Henning",1400031524,9781400031528,1400031524,326        pp,3.72,"28,454",1992,"Apr 13, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 07, 2013",,Paperback,view,/book/show/39795.The_Dogs_of_Riga
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ostland,"Thomas, David",1780877374,9781780877372,1780877374,448        pp,4.08,"1,223","Mar 01, 2013","Mar 01, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 07, 2013",,Paperback,view,/book/show/17556135-ostland
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dad,"Wharton, William",155704256X,9781557042569,155704256X,464        pp,4.19,"1,890","May 12, 1981","Jul 01, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 07, 2013",,Paperback,view,/book/show/269518.Dad
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Billy Lynn's Long Halftime Walk,"Fountain, Ben",0060885599,9780060885595,0060885599,307        pp,3.79,"30,491","May 01, 2012","May 01, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""The past is a fog that breathes out ghost after ghost."" By page fifty I was recommending this brilliant book, and my love for it deepened from then o""The past is a fog that breathes out ghost after ghost."" By page fifty I was recommending this brilliant book, and my love for it deepened from then on. A first novel without an error in tone, consistency or diction is nearly impossible to imagine; a first novel that cannot be improved in narrative or characterization seems unlikely; a war novel about Iraq/Afghanistan and the Dallas Cowboys that is funny and devastating enough to deserve a place next to Catch-22 is a gift. And that this book is about two of our most enduring, sentimentalized, cheapened, and unfortunately now meaningless tropes -- ""heroism"" and ""service"" -- makes it a social necessity. This is a fine book and I miss it in my life....more",Notes are private!,0,8,1,not set,Jun 2013,"Jun 25, 2013",,Hardcover,view (with text),/book/show/13325079-billy-lynn-s-long-halftime-walk
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Blackhouse        (Lewis Trilogy, #1)","May, Peter*",1849163847,9781849163842,1849163847,386        pp,4.08,"39,860",2009,"Jan 01, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In this book set on the Isle of Lewis in Scotland's Outer Hebrides, Dublin detective Fin Macleod returns to the barren place of his childhood, coincidIn this book set on the Isle of Lewis in Scotland's Outer Hebrides, Dublin detective Fin Macleod returns to the barren place of his childhood, coincidentally at a deeply barren time in his own life. But there is little true coincidence here: the barrenness is endemic and pervasive in both the place and the man. Not unlike Tana French's excellent novel, Faithful Place, it is clear in The Blackhouse that the past is a state of mind with tenacious claims on the conscience. And, not unlike Ms. French, Peter May has a superb capacity to clarify the weight of metallic sea, grey stone, peat smoke, tribal manliness, and how these crush the human tendency to expand and grow into a contemporary life. It is a place where breathing is difficult without inhaling infectious spores of one kind or another: betrayed love, economic stagnation, near-primitive protestantism, and all the smothered possibilities deep beneath. May creates the claustrophobic vines of the past, but also assures that its tendrils drag down the living day in a contemporary crime of brutality and amorality. The crime, however, kept slipping from my attention as I read, so thrilling is this writer at portraiture and landscape. His people are not vague, nor are his places scenery: we are there and a part of us wants to stay there and fill our senses, despite what we inhale. This is the first of a trilogy; the second book, The Lewis Man, is in my hands now. It is even better than The Blackhouse is....more",Notes are private!,0,0,1,not set,Mar 2013,"Jun 25, 2013",,Hardcover,view (with text),/book/show/10305247-the-blackhouse
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Toby's Room        (Life Class, #2)","Barker, Pat",0385524366,9780385524360,0385524366,320        pp,3.77,"4,675",Jan 2012,"Oct 02, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Perhaps a speculative book or a great essay has been written fully imagining the lost generations whose betrothals and promises were shattered by thisPerhaps a speculative book or a great essay has been written fully imagining the lost generations whose betrothals and promises were shattered by this war or that one. What might American culture have been, had 750,000 boys not perished at Gettysburg, Chickamauga, or Spotsylvania? What if the Europeans had not squandered 1.2 million lives at the Somme alone? Imaginable histories, perhaps, but impossible to write.The impossible history is what fiction captures. Life Class and Toby's Room are novels of the First World War by Pat Barker (this  will be posted under both titles) tracing the intimacy and individuality of how the axe of war dismembers the whole body and spirit of a society, starting with its young, its aging survivors, its poets and artists. Barker writes superbly and with almost impossible subtlety and detail about these lives, in such a way that they become contemporary; we can sense them continuing to have lived among us.Before the war, the undamaged art students in Life Class) strive to draw the human form as perfectly as they can; in its aftermath (in Toby's Room), they capture the shattered faces of men who must wear masks in public. These are visual books, extending our experiences far beyond metaphor or war romance to tell us what the protagonists see, leaving us to reconstruct from their lives what they feel and remember, but rarely speak about, when the killing ends. One protagonist, Paul, is driving an ambulance in Belgium when he sees ""a dark shape ahead. As he slowed down, it was jointed by a second, and then a third. Men, some of them badly wounded, crawling out of the ditches that lined the road. ... They had no faces, only flaking mud masks with white circles round the eyes and red wet mouths struggling to speak. When words failed, they pointed at their wounds."" At another point, the men and the mud of Ypres become indistinguishable, living men turned into dirt. The living dead, rising. More than sixty years ago, at five or six, while I watched my father shave, he pointed to a small scar on his chin, just to the side of his mouth, and told me it was the result of shrapnel that had struck him four decades earlier in France, a small piece that had festered until he had removed it himself after carrying it for years. Other fragmentary traces of metal are probably among his ashes now. Through him I experienced some of the multiple legacies of his experience: remoteness, silence, wounds that do not heal. Now I think of all the questions I did not ask.It has taken nearly a century for that war to emerge from its trench-like hiding place to take its full place among the deep history of pointless sacrifices, the errors of leadership, the deaths of both young men and the dreams they might have shared. Nothing in this deep history holds even a dim candle to the Great War, the First World War, the War to End All Wars. When we observe the centenary of the Great War over the next four years, perhaps that book or essay will have been written. If not, Pat Barker's five rich, insistent, extraordinary, fine novels -- these two, and The Regeneration Trilogy -- will suffice to capture the generational scars....more",Notes are private!,0,1,1,not set,Apr 2013,"Jun 24, 2013",,Hardback,view (with text),/book/show/13330599-toby-s-room
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Expendable Man,"Hughes, Dorothy B.",1903155584,9781903155585,1903155584,339        pp,4.08,"2,680",1963,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 10, 2013",,Paperback,view,/book/show/939794.The_Expendable_Man
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Guards        (Jack Taylor, #1)","Bruen, Ken",0863223230,9780863223235,0863223230,304        pp,3.83,"6,509",2001,2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 10, 2013",,Paperback,view,/book/show/298920.The_Guards
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glory of Their Times: The Story of the Early Days of Baseball Told by the Men Who Played It,"Ritter, Lawrence S.",0688112730,9780688112738,0688112730,360        pp,4.37,"5,305","Sep 26, 1966","Mar 19, 1992",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 10, 2013",,Paperback,view,/book/show/461749.The_Glory_of_Their_Times
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Boyfriend        (Jack Till, #2)","Perry, Thomas*",0802126065,9780802126061,0802126065,298        pp,3.90,"2,719",unknown,"Mar 05, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Perry is a fine writer, but I have begun to read him selectively, as I have with T. Jefferson Parker. Last time I tried one, I found his recent Jane WPerry is a fine writer, but I have begun to read him selectively, as I have with T. Jefferson Parker. Last time I tried one, I found his recent Jane Whitefield books to be bizarre and disconnected from a credible world. But I will go back and look again, since I enjoyed this serial killer novel very much. The Boyfriend does what Perry does very well: present a credible problem and a determined solver, whose ethics and values have consonance and maturity, seasoned with large doses of ambivalence -- like Harry Bosch, Matthew Scudder, Lew Archer, the best of the best. I found this book to be deeply enticing, the protagonist's character to be suitably complex, and the killer as cold a predator as any. I am reminded that it is not easy to draw killers well, but Perry is brilliant at this. As evidence, see the incomparable masterpieces devoted to the deadly hit-man known as the butcher's boy: The Butcher's Boy, Sleeping Dogs, The Informant. In those books, as in this one, expect thick yet fluid plotting, extraordinary sequences of action, each different and equally complex. And, of course, brilliant evil mixed here with compelling sexuality....more",Notes are private!,0,6,1,not set,Mar 2013,"Jun 10, 2013",,Hardcover,view (with text),/book/show/15815817-the-boyfriend
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Benediction        (Plainsong, #3)","Haruf, Kent",0307959880,9780307959881,0307959880,258        pp,4.01,"21,307","Feb 26, 2013","Feb 26, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The fine Australian writer Peter Carey calls Kent Haruf “one of the great poets of the modern novel. He has an extraordinary capacity for love. He wilThe fine Australian writer Peter Carey calls Kent Haruf “one of the great poets of the modern novel. He has an extraordinary capacity for love. He will give you the smell of the dirt and grasses of the High Plains of Colorado. He will never fail to engage your heart, but because he is an honest man, he will have you grasp the nettles. If you have never entered his beautiful singing sentences, I envy you your first time. … This is why writers write and readers read.”  Here is one master praising another and getting it right.Haruf’s novels Plainsong, Eventide, and now Benediction, make good on Carey’s promises, especially the expansive “capacity to love” in ordinary people, in ordinary places. Readers of the western landscape who might anticipate a rough, hard place – Cormac McCarthy’s landscape – encounter in Haruf’s small world in a vast one the settled experiences of town, community, relationship, the human processes of knowing one another. Individual lives and deaths here are gentle fulfillments, human stories, not fates or destinies, or even journeys. Soft threads connect these three books; profound generosity is for me the strongest.Haruf is a beckoning writer: come out, be in this place, open yourself to the air. Read against the human tendency to disappoint and withhold, in a world where it is outbalanced by the more powerful urge to touch and give. In his work -- as in the work of Mark Spragg (Where Rivers Change Direction), J. Robert Lennon (On the Night Plain), and Russell Rowland (In Open Spaces) – we see microcosmic, ordinary family dramas working themselves out with the help of the human capacity.The town of Holt, Colorado, is on the dry plains east of Denver, defined by people, weather, crops and geographies, not grand motions of history or drama. A reader tends to savor instead the minuscule, nearly invisible moments of moral clarity and intimate grace that guide a life. People standing near each other, allowing themselves to be shaped by each other, forgiving each other as needed for frail moments, yet hardly forgiving themselves for poor choices and failures to be kind.In Benediction a long summer death sustains the interactions of people, but the past is also definitive, its ghosts present, its acts vital though unspoken. At its end, I came to feel that Holt is a place -- as this novel is a place -- where bitterness seems to have been washed away, and where people survive by enveloping and embracing each other. If we, like Peter Carey, admire reading that engages and extends a capacity for love -- in contrast to the capacity for cynicism or arrogance, vengeance and greed – how many great works of literature or great works of art in any form can we number? Start with Plainsong, then Eventide, and then Benediction, and your list will have three....more",Notes are private!,0,16,1,not set,Apr 2013,"Jun 04, 2013",,Hardcover,view (with text),/book/show/15762186-benediction
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Maisie Dobbs        (Maisie Dobbs, #1)","Winspear, Jacqueline*",0142004332,9780142004333,0142004332,292        pp,3.92,"110,740","Jul 01, 2003","May 25, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"There is a period of history in Britain between the end of World War I and the beginning of World War II that is rich matter for weeping. A generationThere is a period of history in Britain between the end of World War I and the beginning of World War II that is rich matter for weeping. A generation had been decimated -- literally and figuratively -- and, as one voice in this novel puts it, no longer has ""the freedom to think hopefully of the future."" That is a freedom that has never been recovered, and it never will be. Such novels as this one transcend genre; it is nominally a book about solving a mystery, but it is far more a deep and moving landscape of Britain before, during, and after the Great War. Jacqueline Winspear gives Maisie Dobbs so fine a backstory and so rich a sensibility that the reader wishes her to wander off into another kind of fiction altogether: one that tells only the story of those who must live on after their lives have been lost, those whose dreams are inescapably ridden by horrors experienced in the trenches, and those who know in the most personal ways how deeply a nation can betray its promises. That would be a novel of crime far more devastating than even this fine one. One also wishes -- unusually -- that such an unwritten book would be longer than this first volume in a series. There can never be enough said about these betrayals and their lessons almost exactly a century later. As the hundredth anniversary of the war's onset approaches, it is useful to anticipate the questions to be asked, for the truth-telling that is still necessary. No one responsible for sacrificing a generation is still living, nor are the remnants of that generation itself alive, so we might hope for some direct inquiries, clear speaking, and the plain documentation we need in order to believe the incredible. The war is over. There is nothing to lie for, no hidden decision to cover up, no one to protect any longer. I hope we can be clear, at last and in justice, about who makes war and who dies in it. Reading this fine book is completed with a veil of sadness over all, but it stands for hundreds of thousands of stories and losses, and countless indefensible sacrifices.(In my next s -- of Pat Barker's novels Life Class and Toby's Room -- these themes will reappear. And then they will appear again and again.)...more",Notes are private!,0,1,1,not set,not set,"May 19, 2013",,Paperback,view (with text),/book/show/462033.Maisie_Dobbs
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl in a Swing,"Adams, Richard",0140055339,9780140055337,0140055339,396        pp,3.53,"2,040",1980,"Apr 28, 1981",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Read this when it was new, more than thirty years ago. My younger self admired it fully and sped through it with barely a pause. Undeservedly forgotteRead this when it was new, more than thirty years ago. My younger self admired it fully and sped through it with barely a pause. Undeservedly forgotten, like his other work, perhaps. ...more",Notes are private!,0,1,1,not set,not set,"Apr 23, 2013",,Paperback,view (with text),/book/show/1354214.The_Girl_in_a_Swing
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All That Is,"Salter, James",1400043131,9781400043132,1400043131,290        pp,3.37,"7,905",2013,"Apr 02, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In the back inside cover of an old Whole Earth Catalog there was a poem by Kenneth Patchen that came back to me while I was reading this fine novel. HIn the back inside cover of an old Whole Earth Catalog there was a poem by Kenneth Patchen that came back to me while I was reading this fine novel. Here is a part of it:... So far you'veNot been near exceptWhen you didn't know.Night's day was everywhere.No one is ever separatedFrom every otherFor then the world would die.And the world does not die!O Glory, Glory of the Light!WE LIVE ONE LIFE.Message ends.It is such a minor and conventional message, not intellectual or even very reflective. (Of course it belonged in the Whole Earth Catalog for exactly those reasons.) But I came to think of it because All That Is gives us one adult life and that is all it is: one life. The Second World War begins it, the life stumbles into a profession, experiences disillusion after disillusion, has a marriage that ends, the life has extraordinary sexual encounters and searing passions. It moves from place to place and from time to time with the blandest of social and political backgrounds. At the novel's center, Philip Bowman lives a life of all that one life can be, except for the lasting bonds of mutuality and transfer that can happen only in long and permanent human relationships. There are few of these in all of this.Bowman's marriage primarily serves to demonstrate what a transient, shallow thing marriage can be; it is not an authentic alliance. He does not do it again. He is not a parent, and so cannot experience the selfless intensity of being bonded to a child. These are not parts of Bowman's life, making it not only cool and adept, but shallow and predatory. Nor is his steadily adventurous sexual career enough to fill a life. His multiple but destructive passions with voracious and unavailable women are illusions: each fresh, dramatic consummation Bowman experiences seems idyllic at first, but is in fact the beginning of an inevitable decline, a cruel betrayal, or melancholy drift. It seems a life without a lasting truth or character, incapable of doing more than simulating authenticity. In All That Is Salter is a master -- like Philip Roth and Saul Bellow -- of telling a male life in midcentury, ostensibly successful but vacant at heart. While reading I also thought of John Fowles's masterful, forgotten but brilliant novel,Daniel Martin. All of these writers (and John Updike, and Joseph Heller, and Richard Russo, and others) have also told the shallowness of being a troubled man among the women and work of the postwar half-century. Through decades of wars, sexual domination, personal crimes and misdemeanors, sweeping social revolutions, and the grinding of one hypocrisy against another, men have grown (it seems to me) in very few ways, and very slowly. Yet reading this novel was an extraordinary pleasure, each sentence elegant, concise, and telling, Salter's voice and Bowman's story having no false notes. Salter has to be regarded equally among the other writers mentioned here as an artist to acclaim and savor.  ...more",Notes are private!,0,4,1,not set,"May 30, 2013","Apr 09, 2013",,Hardcover,view (with text),/book/show/13330444-all-that-is
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pacific Beat,"Parker, T. Jefferson*",0312927924,9780312927929,0312927924,423        pp,3.90,752,1991,"May 15, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 09, 2013",,Mass Market Paperback,view,/book/show/603282.Pacific_Beat
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Summer of Fear,"Parker, T. Jefferson*",0312952376,9780312952372,0312952376,368        pp,3.72,582,"Jun 01, 1993","Jun 15, 1994",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I missed this when it came out in 1993, at a time when the serial killer novel was fresh and satisfying to a good boy like me -- as well as a great leI missed this when it came out in 1993, at a time when the serial killer novel was fresh and satisfying to a good boy like me -- as well as a great lesson in manners. And as a product of its time all the basic elements are here, probably more than needed. In fact, it is an overstuffed work, and one star less in quality than Parker's best work, like Silent Joe, Red Light, and Black Water. (However, it is not as preposterous as his most recent books in the Charlie Hood series, as that is a difficult criterion to match.)""Overstuffed"" works. The excessive serial killer, a looney, anti-immigrant, anti-black, anti-Semitic, anti-LGBT (before the acronym!), a loner (uh-oh), way before his time. He is made of cardboard scraps, it seems to me; yet today he could serve in Congress. Then there is the narrator, a writer-reporter, used-to-be cop, married to his much younger great love, but still torching for his beautiful bombshell of a feckless ex. Her name is Amber Mae. His current wife is no tramp, of course, but she is dying of cancer and is about to have a critical brain operation, a step he cannot pay for. (Even a health insurance investigator turns up to turn the screws.) There is a beautiful and questionable adult daughter (a child with the haunting-but-feckless ex), who appears for the purpose of confusing things. She hates the mother, i.e., the h-b-f ex, who has dragged her around the world as her beautiful accoutrement until her lovely youthful scent overwhelms the mother's appeal to suitors. Still, she is opaque to us and to her father, the writer, used-to-be cop. She is pretty opaque to everyone. There is also a malicious homicide cop, who is also an ex of the haunting ex, and he does evil things to the writer, out of suspicion and, um, malice. And there is also a scholarly narcissist (redundant?), a noted serial killer expert who is advising the police on subtle strategies -- oh and yes, he too is an ex of the haunting ex who seems to be everybody's ex -- and yet he seems pretty straight and trustworthy ... but ... but ...No  here, but enough parts lying around in the second paragraph for anyone to assemble the entire plot without my help. It's easy! Also, it's California, where serial killers are plentiful and diverse, so it's difficult to go wrong in expecting the expected. Had I read this as a younger man it probably would have been more enticing than now. Parker can write, as his finer books demonstrate. But this serial-killer genre novel really does not even aspire to transcend the genre or to define it. Oh, one more thing. Remember the haunting ex? Well, there is also the milkman, the postman, a plumber ... no, not really! Just a joke! But feel free to imagine them as even more exes, just outside the plot....more",Notes are private!,0,1,1,not set,"Mar 29, 2015","Apr 09, 2013",,Mass Market Paperback,view (with text),/book/show/170939.Summer_of_Fear
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Saigon,"Parker, T. Jefferson*",0312915934,9780312915933,0312915934,432        pp,3.66,588,"Sep 01, 1988","Jul 15, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 09, 2013",,Mass Market Paperback,view,/book/show/698920.Little_Saigon
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Broken Harbor        (Dublin Murder Squad, #4)","French, Tana*",0670023655,9780670023653,0670023655,450        pp,3.95,"100,548","Jul 02, 2012",2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Crime reading of all kinds immerse the reader in procedure: first, of crime and evidence; then, of detection and discovery; and, third, of the detectiCrime reading of all kinds immerse the reader in procedure: first, of crime and evidence; then, of detection and discovery; and, third, of the detective thinking and rethinking. All of these elements were thoroughly engaging in Broken Harbor, Tana French's latest Irish cop book, where the crime involves grisly domestic violence (slashing and child murder). The procedures of solving were fine, if too frequently subject to the prime detective (Scorcher Kennedy) taunting and bullying just about everyone. I criticize this book by my observation that nearly everyone in it -- adult victims, cops, Schorcher's young sister, a feckless younger cop, a feckless competing cop, the suspects, and of course, the guilty -- is in need of serious mental health care. I am sure there are options available -- especially for the mood-swinging sister, who desperately needs medication -- but there are none evident in this Irish social landscape. It could have created a useful layer for the book, contrasting those beyond treatment with those slowly receiving it. It is also one kind of life-saving learning that the overbearing, self-absorbed Scorcher could use. A cop with a past, he has no future without some insight and a large amount of appropriate humility.My rating makes it clear: it's another fine book by Ms. French, whose standards of excellence are very high. While waiting for the next one from her, or something new from John Lawton, it is a good time to pick up some Denise Mina and fill in the gaps on my unread P. D. James, Peter Robinson, John Harvey, and Ian Rankin lists. ...more",Notes are private!,0,3,1,not set,"Feb 04, 2013","Feb 11, 2013",,Hardcover,view (with text),/book/show/13123877-broken-harbor
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fatale,"Manchette, Jean-Patrick",1590173813,9781590173817,1590173813,98        pp,3.61,"2,337",1977,"Apr 26, 2011",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"WAIT, CRIED THE BARONThis book was among a stack of short novels I keep for travel and speed-reads. I picked it up as a kind of palate cleanser beforeWAIT, CRIED THE BARONThis book was among a stack of short novels I keep for travel and speed-reads. I picked it up as a kind of palate cleanser before attempting some heavier items. At 20 pages, I put it down; then I picked it up again this afternoon, just to be able to write this . First, the NYRB Press deserves great scorn for packaging this as a classic thriller. It is not. It is not thrilling, not mysterious, not enticing, not smart, not ingenious. Second, but -- Mon Dieu!! -- it is French and that is probably why it got the classic noir misnomer. It is, in fact, like those black & white French movies of the sixties where people mope about and say inexplicably emotional things while showing no emotion whatever, gazing off-screen at the crew, and behaving without perceptible rationality. Smoking unfiltered Gauloises, of course, while evoking not one teensy soupçon of care. But in French, with subtitles.Third, ""inauthentic"" is the word. Well, maybe ""inartistic"" and ""amateurish"" are other words.Fourth, the translator needed help, in order to avoid such passages as ...""Wait!"" cried the baron, plunging after her. ""You are a terrifyingly negative and beautiful person."" He tripped over one of the filthy rugs and fell to one knee. ""Listen up!"" he said. ""Just what is your interest in all this?""or ...""Well, well, my little lady,"" said Commissioner Felloque when he saw Aimee. ""You're going to break your neck. Where are you off to like that? Is something wrong?""""I have just killed Baron Jules with a sporting gun,"" said Aimee.""My God!""Yes, my god, I said. Fifth, at 97 pages it is probably 95-96 pages too long. But on a good note, everyone dies, fulfilling the reader's hopes in full. But not soon enough to make the reading a completely satisfying experience.I know. I am a terrifyingly negative and beautiful person, but -- LISTEN UP! -- I really have to say I did not like this book. ...more",Notes are private!,0,18,1,not set,"Feb 07, 2013","Feb 07, 2013",,Paperback,view (with text),/book/show/8848595-fatale
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Open City,"Cole, Teju",1400068096,9781400068098,1400068096,259        pp,3.50,"16,225","Feb 08, 2011","Feb 08, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Like other readers here, I was drawn by critical acclaim to read this book, and I come away from it with some admiration. This reflects my evolution aLike other readers here, I was drawn by critical acclaim to read this book, and I come away from it with some admiration. This reflects my evolution as a reader: I pause to applaud good sentences more often than ever, I appreciate a novel where a protagonist's darting mind and eye are opened for us to see, and I deeply admire the ""structure"" of walking, observing, and thinking. The city is also of course a place for hiding and wearing masks, for designing the anonymity that hides identity; the reader will find these here as well. The narrator is an isolated professional of mixed European and African ancestry in a city where mix is the rule. He appears to have just one friend and engages in human relationships out of intellect rather than feeling. Much of his large intelligence also hides a personal emptiness, an anomie. While I admire his belief in what psychiatry ought to be -- ""provisional, hesitant, and as kind as possible"" -- I also find myself thinking that a life of larger value is different: committed, intense and loving (rather than kind). In observing the narrator, I asked questions in a particular format: What kind of person walks the city all night long? What kind of person must always stay in motion? What kind of person remains untouchable and evidently passionless? There are other questions raised by this quietly complex and very well-written book. Is this coldness a mode of survival for the new culture of dislocation and hybridity? And how, specifically, in our lives and choices, and in how we become who we are, do we live in judgment of our own good and evil acts? My answer on the day after finishing this book is this: uneasily, because there is only evanescent clarity and very little light to judge by. ...more",Notes are private!,0,1,1,not set,"Jan 16, 2013","Jan 17, 2013",,Hardcover,view (with text),/book/show/8526694-open-city
