,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Maria's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cinci cărți din Biblie traduse și comentate de Petru Creția,"Creţia, Petru",,,,219        pp,4.60,5,1995,2020,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Nov 30, 2022","Dec 02, 2022","Nov 30, 2022",,Hardcover,view,/book/show/55301137-cinci-c-r-i-din-biblie-traduse-i-comentate-de-petru-cre-ia
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Despre viață, destin & nostalgie","Patapievici, Horia-Roman",,9789735077303,,376        pp,4.28,40,unknown,Nov 2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Nov 27, 2022","Nov 30, 2022","Nov 27, 2022",,Paperback,view,/book/show/63837576-despre-via-destin-nostalgie
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Theodoros,"Cărtărescu, Mircea",9735077248,9789735077242,9735077248,632        pp,4.50,378,unknown,2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Nov 20, 2022","Nov 27, 2022","Nov 20, 2022",,Hardcover,view,/book/show/63335218-theodoros
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Iarna decanului,"Bellow, Saul",9734619799,9789734619795,9734619799,360        pp,3.57,"1,430",1982,2011,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 19, 2022",,Paperback,view,/book/show/15839828-iarna-decanului
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cloud Cuckoo Land,"Doerr, Anthony*",1982168439,9781982168438,1982168439,626        pp,4.26,"214,109","Sep 28, 2021","Sep 28, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Cetatea cucului din nori"" este un roman absolut splendid pe care-l recomand fără nicio reținere. Mi se pare cel mai bun roman al lui Doerr citit de m""Cetatea cucului din nori"" este un roman absolut splendid pe care-l recomand fără nicio reținere. Mi se pare cel mai bun roman al lui Doerr citit de mine. E remarcabil!...more",Notes are private!,0,7,1,"Nov 17, 2022","Nov 20, 2022","Nov 17, 2022",,Hardcover,view (with text),/book/show/56783258-cloud-cuckoo-land
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jurnalul pandemiei,"Tavares, Gonçalo M.",,9789975799225,,308        pp,4.23,117,May 2021,2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,2,"Nov 16, 2022Nov 14, 2022","Nov 17, 2022Nov 16, 2022","Nov 14, 2022",,Paperback,view,/book/show/60774397-jurnalul-pandemiei
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Inoculare. Hore pentru zădărnicirea combaterii,"Komartin, Claudiu",997586631X,9789975866316,997586631X,64        pp,3.66,61,unknown,2022,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 14, 2022","Nov 14, 2022","Nov 14, 2022",,Paperback,view,/book/show/63185522-inoculare-hore-pentru-z-d-rnicirea-combaterii
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Când nu mai înțelegem lumea,"Labatut, Benjamín",,9786069785225,,208        pp,4.14,"36,014",2019,2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Nov 13, 2022","Nov 14, 2022","Nov 13, 2022",,Paperback,view,/book/show/63211469-c-nd-nu-mai-n-elegem-lumea
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pasiune simplă. Confesiunea adolescentei,"Ernaux, Annie*",,9786069785768,,208        pp,3.93,"30,126",1991,2022,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,"Nov 12, 2022","Nov 13, 2022","Nov 12, 2022",,Hardcover,view,/book/show/63210762-pasiune-simpl-confesiunea-adolescentei
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un roman natural,"Gospodinov, Gheorghi",,,,unknown,3.54,24,unknown,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Nov 11, 2022","Nov 12, 2022","Nov 11, 2022",,,view,/book/show/31411236-un-roman-natural
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Puzzle cu pețitoare,"Donovetsky, Ohara",6064007923,9786064007926,6064007923,336        pp,3.66,41,unknown,"Sep 15, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 06, 2022","Nov 10, 2022","Nov 06, 2022",,Paperback,view,/book/show/56199635-puzzle-cu-pe-itoare
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oraşele invizibile,"Calvino, Italo",9737243374,9789737243379,9737243374,152        pp,4.12,"83,834","Nov 03, 1972",2011,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,Nov 2022,Nov 2022,"Nov 01, 2022",,Paperback,view,/book/show/13459111-ora-ele-invizibile
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bietele corpuri,"Larian, Sonia",9736816559,,,296        pp,4.18,11,2004,2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Oct 28, 2022",Nov 2022,"Oct 28, 2022",,Paperback,view,/book/show/6324911-bietele-corpuri
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spulberatic,"Vieru, Anca*",9734673696,9789734673698,9734673696,256        pp,4.15,103,Apr 2018,Apr 2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 24, 2022","Oct 26, 2022","Oct 24, 2022",,Paperback,view,/book/show/40002099-spulberatic
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ploaia înainte să cadă,"Coe, Jonathan*",9734615637,9789734615636,9734615637,243        pp,3.69,"6,839",2007,2009,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 23, 2022","Oct 28, 2022","Oct 23, 2022",,Paperback,view,/book/show/18591346-ploaia-nainte-s-cad
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La felicità del lupo,"Cognetti, Paolo*",8806249878,9788806249878,8806249878,152        pp,3.68,"7,172","Oct 26, 2021","Oct 26, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 23, 2022","Oct 23, 2022","Oct 23, 2022",,Hardcover,view,/book/show/59144568-la-felicit-del-lupo
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fără poză de profil,"Vieru, Anca*",973469040X,9789734690404,,193        pp,4.10,90,2022,2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 19, 2022","Oct 21, 2022","Oct 19, 2022",,Paperback,view,/book/show/61646326-f-r-poz-de-profil
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Butcher's Crossing,"Williams, John",1590171985,9781590171981,1590171985,274        pp,4.17,"23,544",1960,"Jan 16, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Oct 08, 2022","Oct 09, 2022","Oct 08, 2022",,Paperback,view,/book/show/457228.Butcher_s_Crossing
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lady Macbeth din Mțensk,"Leskov, Nikolai",6067799162,9786067799163,6067799162,312        pp,3.93,"1,063","Aug 27, 2015",2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,"Oct 04, 2022","Oct 08, 2022","Oct 04, 2022",,Paperback,view,/book/show/60108135-lady-macbeth-din-m-ensk
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drumul,"McCarthy, Cormac",9736892859,9789736892851,9736892859,224        pp,3.99,"904,406","Sep 26, 2006",2009,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,not set,not set,"Sep 19, 2022",,Paperback,view,/book/show/11105648-drumul
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'ultima intervista,"Nevo, Eshkol",8854519820,9788854519824,8854519820,413        pp,3.97,"1,067",Aug 2018,"Oct 17, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"O carte duioasă, plină de frământări, la care sigur voi reveni cândva.",Notes are private!,0,5,1,"Sep 07, 2022","Sep 19, 2022","Sep 07, 2022",,Paperback,view (with text),/book/show/48505284-l-ultima-intervista
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prietenul armean,"Makine, Andreï",,9789734690817,,216        pp,4.06,633,"Jan 06, 2021",2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Sep 04, 2022","Sep 06, 2022","Sep 04, 2022",,Paperback,view,/book/show/62214032-prietenul-armean
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sesiunea de toamnă: jurnal,"Negrici, Eugen",973233052X,9789732330524,973233052X,240        pp,4.00,5,2015,2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Sep 02, 2022","Sep 04, 2022","Sep 02, 2022",,Paperback,view,/book/show/26846652-sesiunea-de-toamn
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trilogia New York-ului,"Auster, Paul",1602570280,9781602570283,1602570280,334        pp,3.87,"74,712",1987,2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,0,not set,not set,"Aug 29, 2022",,Paperback,view,/book/show/7709437-trilogia-new-york-ului
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Abandon,"Gurnah, Abdulrazak",,,,352        pp,3.89,"1,471","Jul 26, 2005",2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Aug 22, 2022","Aug 25, 2022","Aug 22, 2022",,Paperback,view,/book/show/60713369-abandon
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Păr auriu ca porumbul, ochi cenușii",Sjón,9734690477,9789734690473,,152        pp,3.32,831,"Oct 10, 2019",Jun 2022,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Aug 16, 2022","Aug 17, 2022","Aug 16, 2022",,Paperback,view,/book/show/61326957-p-r-auriu-ca-porumbul-ochi-cenu-ii
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shuggie Bain,"Stuart, Douglas*",0802148042,9780802148049,0802148042,430        pp,4.31,"151,864","Feb 11, 2020","Feb 11, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Aug 13, 2022","Aug 16, 2022","Aug 13, 2022",,Hardcover,view,/book/show/52741293-shuggie-bain
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Omul dezrădăcinat,"Todorov, Tzvetan",9736110249,9789736110245,,223        pp,3.68,37,Dec 1996,Apr 1999,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Aug 11, 2022","Aug 16, 2022","Aug 11, 2022",,Paperback,view,/book/show/34088017-omul-dezr-d-cinat
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A râs și tata,"Boldea, Remus",6064013729,9786064013729,6064013729,160        pp,3.34,468,unknown,2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 11, 2022","Aug 11, 2022","Aug 11, 2022",,Paperback,view,/book/show/61134038-a-r-s-i-tata
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Prima dragoste, ultima dragoste","Gary, Romain",973103403X,9789731034034,973103403X,384        pp,4.24,"11,776",1960,Nov 2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Aug 07, 2022","Aug 10, 2022","Aug 07, 2022",,Paperback,view,/book/show/17257220-prima-dragoste-ultima-dragoste
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Noaptea sacră,"Ben Jelloun, Tahar",,9789731242811,9731242813,176        pp,3.55,"1,476","Sep 01, 1987",Nov 2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Aug 05, 2022","Aug 06, 2022","Aug 05, 2022",,Hardcover,view,/book/show/15841309-noaptea-sacr
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aceasta orbitoare absenta a luminii,"Ben Jelloun, Tahar",9731246274,9789731246277,9731246274,248        pp,4.28,"12,565",2001,Feb 2012,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Aug 04, 2022","Aug 04, 2022","Aug 04, 2022",,Paperback,view,/book/show/30192666-aceasta-orbitoare-absenta-a-luminii
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Noaptea oracolului,"Auster, Paul",,9786069785201,,240        pp,3.80,"16,088","Dec 02, 2003",2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 31, 2022","Aug 03, 2022","Jul 31, 2022",,Paperback,view,/book/show/61228133-noaptea-oracolului
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sezonul uraganelor,"Melchor, Fernanda*",,9786069785188,,216        pp,4.07,"30,288","May 12, 2017",Jun 2022,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Jul 30, 2022","Jul 31, 2022","Jul 30, 2022",,Paperback,view,/book/show/61195855-sezonul-uraganelor
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miezul inimii,"Nicolaie, Ioana",9735075210,9789735075217,,172        pp,4.08,205,May 2022,May 2022,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Jul 28, 2022","Jul 30, 2022","Jul 28, 2022",,Paperback,view,/book/show/61198857-miezul-inimii
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fiica măcelarului,"Iczkovits, Yaniv",,9786060970415,,496        pp,3.86,"2,121",Jun 2015,Jun 2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"În zilele din urmă, am citit emoționată ""Fiica măcelarului"" a lui Yaniv Iczkovits, o poveste despre curaj și hotărâre, absurd și rațional, prietenie șÎn zilele din urmă, am citit emoționată ""Fiica măcelarului"" a lui Yaniv Iczkovits, o poveste despre curaj și hotărâre, absurd și rațional, prietenie și nepăsare și despre multe, multe altele. Este greu să vorbești coerent despre acest roman insolit după lectura lui, dar Iczkovits spune în el o poveste incredibilă, într-un mod credibil, demonstrându-ne pas cu pas că este un povestaș aparte, cu mult stil, umor și chiar ironie, și că se alatură cu asupra de măsură galeriei prozatorilor israelieni: Amos Oz, Eschol Nevo și Etgar Keret (doar aceștia îmi vin, la o primă evaluare, în minte, ei fiind preferații mei).Finalul neasteptat din ""Fiica măcelarului"" are și o morală/concluzie optimistă: că, întotdeauna, este timp și pentru minuni.Doamnelor si domnilor, ""Fiica măcelarului"" este un roman de citit neapărat, de-aia am zis să vi-l semnalez și vouă, ca nu cumva, din greșeală, să-l ocoliți...more",Notes are private!,0,3,1,"Jul 23, 2022","Jul 28, 2022","Jul 23, 2022",,Paperback,view (with text),/book/show/61169454-fiica-m-celarului
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cea mai tainică amintire a oamenilor,"Mbougar Sarr, Mohamed",,9786069784952,,496        pp,4.19,"9,535","Aug 19, 2021",Apr 2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Un roman ingenios construit și corect scris. Nu este însă un roman care te marchează în urma lecturii lui.,Notes are private!,0,9,1,"Jul 18, 2022","Jul 23, 2022","Jul 18, 2022",,Paperback,view (with text),/book/show/61061127-cea-mai-tainic-amintire-a-oamenilor
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beatus Ille,"Muñoz Molina, Antonio",8432217247,9788432217241,8432217247,368        pp,3.69,485,1986,"May 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jul 11, 2022","Jul 18, 2022","Jul 11, 2022",,Mass Market Paperback,view,/book/show/830547.Beatus_Ille
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vremea tatălui,"Barbu, Petre",9734689967,9789734689965,,352        pp,4.00,19,May 2022,May 2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Un roman formidabil!,Notes are private!,0,7,1,"Jul 05, 2022","Jul 08, 2022","Jul 05, 2022",,Paperback,view (with text),/book/show/61158914-vremea-tat-lui
