,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Gillian's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The White Album,"Didion, Joan",0374532079,9780374532079,0374532079,224        pp,4.06,"39,039",1979,"Nov 10, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Paperback,view,/book/show/421.The_White_Album
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Year of Magical Thinking,"Didion, Joan",1400078431,9781400078431,1400078431,227        pp,3.93,"242,918","Sep 01, 2005","Feb 13, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A tough one to end and start a year with, but I’m glad I did. This is definitely a master class in writing emotion journalistically—sometimes a cold hA tough one to end and start a year with, but I’m glad I did. This is definitely a master class in writing emotion journalistically—sometimes a cold hard fact cuts way deeper than trying to explain how something felt. I’m a pretty cool customer myself, but when she explained that the autopsy arrived in the mail a year late because she had spaced and put down the address they’d lived at when they first got married (and hadn’t lived at for decades) I kinda lost myself. One star off because it’s crazy how much they traveled luxuriously as two writers and I’m salty about it. ...more",Notes are private!,0,3,1,"Dec 30, 2021","Jan 19, 2022","Jul 11, 2020",,Paperback,view (with text),/book/show/7815.The_Year_of_Magical_Thinking
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Portrait of the Artist as a Young Man,"Joyce, James",0142437344,9780142437346,0142437344,329        pp,3.64,"151,899","Dec 29, 1916","Mar 25, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Paperback,view,/book/show/7588.A_Portrait_of_the_Artist_as_a_Young_Man
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Go Ask Alice,"Sparks, Beatrice",1416914633,9781416914631,1416914633,213        pp,3.74,"275,438",1971,"Jan 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 11, 2020",,Paperback,view,/book/show/46799.Go_Ask_Alice
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On the Road,"Kerouac, Jack",0140042598,9780140042597,0140042598,307        pp,3.61,"411,215","Sep 05, 1957","Jan 01, 1976",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 11, 2020",,Paperback,view,/book/show/70401.On_the_Road
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ghost World,"Clowes, Daniel",1560974273,9781560974277,1560974273,80        pp,3.82,"75,851",Mar 1998,Apr 2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Paperback,view,/book/show/62953.Ghost_World
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Goldfinch,"Tartt, Donna",0316055433,9780316055437,0316055433,771        pp,3.94,"925,189","Sep 23, 2013","Oct 22, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Hardcover,view,/book/show/17333223-the-goldfinch
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Sister, the Serial Killer","Braithwaite, Oyinkan*",0385544235,9780385544238,0385544235,226        pp,3.67,"293,714","Jul 17, 2018","Nov 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Hardcover,view,/book/show/38819868-my-sister-the-serial-killer
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Being White, Being Good: White Complicity, White Moral Responsibility, and Social Justice Pedagogy","Applebaum, Barbara",073914491X,9780739144916,073914491X,230        pp,3.11,27,"Jan 01, 2010","Mar 18, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 11, 2020",,Hardcover,view,/book/show/8161745-being-white-being-good
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Know My Name,"Miller, Chanel",0735223718,9780735223714,,384        pp,4.71,"199,561","Sep 24, 2019","Sep 24, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,ebook,view,/book/show/50196744-know-my-name
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Talk: A Memoir in Conversations,"Jacob, Mira*",039958904X,9780399589041,039958904X,349        pp,4.47,"24,302","Mar 26, 2019","Mar 26, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 10, 2021","Oct 11, 2021","Jul 11, 2020",,Hardcover,view,/book/show/36700347-good-talk
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Long Live the Tribe of Fatherless Girls,"Madden, T Kira*",1635571855,9781635571851,1635571855,336        pp,4.26,"9,594","Mar 19, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Hardcover,view,/book/show/40046084-long-live-the-tribe-of-fatherless-girls
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Into Thin Air: A Personal Account of the Mount Everest Disaster,"Krakauer, Jon*",,,,368        pp,4.24,"505,816","May 01, 1997","Oct 19, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"not climbing Everest, that’s for sure",Notes are private!,0,0,1,not set,"Jul 11, 2022","Jul 11, 2020",,Paperback,view (with text),/book/show/1898.Into_Thin_Air
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A People’s History of the United States,"Zinn, Howard",0060838655,9780060838652,B007CDYGTO,729        pp,4.08,"243,639",1980,"Jan 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Paperback,view,/book/show/2767.A_People_s_History_of_the_United_States
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil in the White City,"Larson, Erik*",0739303406,9780739303405,0739303406,15        pp,4.00,"682,611","Feb 11, 2003","Feb 11, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Audio Cassette,view,/book/show/21996.The_Devil_in_the_White_City
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man in the High Castle,"Dick, Philip K.",0679740678,9780679740674,0679740678,259        pp,3.60,"212,811",Oct 1962,"Jun 30, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Paperback,view,/book/show/216363.The_Man_in_the_High_Castle
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homesick for Another World,"Moshfegh, Ottessa",0399562885,9780399562884,0399562885,294        pp,3.63,"32,776","Jan 12, 2017","Jan 17, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Hardcover,view,/book/show/30079724-homesick-for-another-world
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Angela’s Ashes        (Frank McCourt, #1)","McCourt, Frank",0007205236,9780007205233,0007205236,452        pp,4.14,"629,202","Sep 05, 1996","Oct 03, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Paperback,view,/book/show/252577.Angela_s_Ashes
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To the Lighthouse,"Woolf, Virginia",,,140679239X,209        pp,3.80,"183,345","May 05, 1927","Dec 27, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Paperback,view,/book/show/59716.To_the_Lighthouse
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Room of One’s Own,"Woolf, Virginia",,,0141183535,112        pp,4.21,"207,318",1903,"Jan 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Paperback,view,/book/show/18521.A_Room_of_One_s_Own
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Kill a Mockingbird,"Lee, Harper",,,,323        pp,4.26,"6,123,141","Jul 11, 1960","May 23, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 11, 2020",,Paperback,view,/book/show/2657.To_Kill_a_Mockingbird
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slouching Towards Bethlehem,"Didion, Joan",,,,238        pp,4.19,"67,269",1968,"Oct 28, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Paperback,view,/book/show/424.Slouching_Towards_Bethlehem
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trick Mirror: Reflections on Self-Delusion,"Tolentino, Jia*",0525510540,9780525510543,0525510540,303        pp,4.05,"70,927","Aug 06, 2019","Aug 06, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 02, 2020","Aug 15, 2020","Jul 11, 2020",,Hardcover,view,/book/show/43126457-trick-mirror
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Conversations with Friends,"Rooney, Sally*",0451499077,,B01M6XMA62,304        pp,3.76,"474,069","May 25, 2017","Jul 11, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Kindle Edition,view,/book/show/32187419-conversations-with-friends
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nickel Boys,"Whitehead, Colson*",,,,213        pp,4.26,"245,123","Jul 16, 2019","Jul 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Kindle Edition,view,/book/show/42270835-the-nickel-boys
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Earth We're Briefly Gorgeous,"Vuong, Ocean",0525562028,9780525562023,0525562028,246        pp,4.04,"299,662","Jun 04, 2019","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2020",,Hardcover,view,/book/show/41880609-on-earth-we-re-briefly-gorgeous
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Amazing Adventures of Kavalier & Clay,"Chabon, Michael",0312282990,9780312282998,B007C4D1G2,639        pp,4.18,"202,691","Sep 19, 2000","Jan 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Really, really excellent. One of my new favorites. I dissolved into these characters and this universe and got happily lost in every beautifully-spun Really, really excellent. One of my new favorites. I dissolved into these characters and this universe and got happily lost in every beautifully-spun tangent. One of the most interesting elements of this novel for me was the way that incredibly important events (with a few very notable exceptions) were just dropped offhand in large blocks of other movement or thought--with the history and themes being covered, I would have expected large portions devoted to certain deaths, marriages, etc, but often a critical detail was just sprinkled in, somehow making the whole thing feel at once more grandiose and more intimate. We got to live in the details and the tangents, and those made up the big shifts, and when those shifts happened offscreen, they were simply alluded to. Really interesting tactic... Overall, immersive and beautiful! Made me feel things and escape for a bit. ...more",Notes are private!,0,0,1,"Jul 21, 2020",Aug 2020,"Jul 11, 2020",,Paperback,view (with text),/book/show/3985.The_Amazing_Adventures_of_Kavalier_Clay
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Visit from the Goon Squad,"Egan, Jennifer*",0307592839,9780307592835,0307592839,274        pp,3.69,"226,777","Jun 08, 2010","Jun 08, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,not setnot set,"Jul 11, 2020",,Hardcover,view,/book/show/7331435-a-visit-from-the-goon-squad
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marriage Plot,"Eugenides, Jeffrey",0374203059,9780374203054,0374203059,406        pp,3.47,"120,972",Oct 2011,"Oct 11, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really couldn't tell how self-aware this book was, and that made it rather hard to take seriously. As a recent liberal arts graduate, I enjoyed the I really couldn't tell how self-aware this book was, and that made it rather hard to take seriously. As a recent liberal arts graduate, I enjoyed the pretentious obsessions with semiotics and Derrida, although it seemed unrealistic that more characters didn't get punched in the face for being so annoying. As for the love triangle--it was hard for me to know if the characters were supposed to be as despicable as I found them. While each was compellingly constructed, it was hard to move past the fact that both Leonard and Mitchell both literally assaulted women and/or children and that wasn't really accounted for much in their character at all. It just wasn't really clear what, if anything, Eugenides is saying about this group of people or these particular characters, but maybe that's the whole point? I got through this book quickly and was pretty drawn into the story (I think Leonard's section was the most interesting), but it was definitely my least favorite Jeffrey Eugenides book--Middlesex is one of my all-time favorites....more",Notes are private!,0,2,1,"Jul 11, 2020","Jul 17, 2020","Jul 11, 2020",,Hardcover,view (with text),/book/show/10964693-the-marriage-plot
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Father's Dragon        (My Father's Dragon, #1)","Gannett, Ruth Stiles",0440421217,9780440421214,B00A2MS55I,96        pp,4.10,"39,299",1948,"Dec 27, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2020,"Jul 10, 2020",,Library Binding,view,/book/show/34898.My_Father_s_Dragon
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Year of Rest and Relaxation,"Moshfegh, Ottessa",0525522131,9780525522133,0525522131,289        pp,3.64,"394,977","Jul 10, 2018","Jun 25, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2020,"Jul 10, 2020",,Paperback,view,/book/show/44279110-my-year-of-rest-and-relaxation
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Virgin Suicides,"Eugenides, Jeffrey",0747560595,9780747560593,0747560595,250        pp,3.80,"337,963",1993,2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 30, 2019",,Paperback,view,/book/show/10956.The_Virgin_Suicides
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Long Haul: A Trucker's Tales of Life on the Road,"Murphy, Finn",039335587X,9780393355871,039335587X,256        pp,3.96,"5,093","Jun 06, 2017","Jun 05, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2019,"Dec 04, 2019",,Paperback,view,/book/show/36236118-the-long-haul
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Letters to a Young Teacher,"Kozol, Jonathan",0307393712,9780307393715,0307393712,304        pp,3.78,"2,095","Jan 01, 2007","Aug 21, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2019,"Dec 04, 2019",,Hardcover,view,/book/show/440499.Letters_to_a_Young_Teacher
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Normal People,"Rooney, Sally*",1984822179,9781984822178,1984822179,273        pp,3.81,"1,385,573","Aug 28, 2018","Apr 16, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2019,Dec 2019,"Dec 04, 2019",,Hardcover,view,/book/show/41057294-normal-people
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Framing Innocence: A Mother's Photographs, a Prosecutor's Zeal, and a Small Town's Response","Powell, Lynn",1595585516,9781595585516,1595585516,320        pp,3.86,219,"Aug 10, 2010","Aug 31, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Nov 2019,"Dec 04, 2019",,Hardcover,view,/book/show/7876253-framing-innocence
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Modern Lovers,"Straub, Emma*",159463467X,9781594634673,159463467X,353        pp,3.43,"51,696","May 31, 2016","May 31, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,May 2019not set,"May 26, 2019",,Hardcover,view,/book/show/27209486-modern-lovers
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Their Eyes Were Watching God,"Hurston, Zora Neale",0061120065,9780061120060,0061120065,238        pp,3.98,"347,183",1937,"May 30, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,May 2019,"May 26, 2019",,Paperback,view,/book/show/37415.Their_Eyes_Were_Watching_God
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Purity,"Franzen, Jonathan",0374239215,9780374239213,0374239215,563        pp,3.64,"48,805","Sep 01, 2015","Sep 01, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,May 2019not set,"May 26, 2019",,Hardcover,view,/book/show/23754479-purity
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Cold Blood,"Capote, Truman",0679745580,9780679745587,0679745580,343        pp,4.09,"659,348","Jan 01, 1959","Feb 01, 1994",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Apr 2019,"Apr 25, 2019",,Paperback,view,/book/show/168642.In_Cold_Blood
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Middlesex,"Eugenides, Jeffrey",0312422156,9780312422158,0312422156,529        pp,4.03,"639,179","Sep 04, 2002","Sep 16, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Apr 2019,"Apr 25, 2019",,Paperback,view,/book/show/2187.Middlesex
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Confederacy of Dunces,"Toole, John Kennedy",0802130208,9780802130204,0802130208,394        pp,3.89,"275,445","May 01, 1980",Jan 1994,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 28, 2022","Mar 30, 2019",,Paperback,view,/book/show/310612.A_Confederacy_of_Dunces
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gay Science: With a Prelude in Rhymes and an Appendix of Songs,"Nietzsche, Friedrich",0394719859,9780394719856,0394719859,396        pp,4.26,"17,858","Apr 01, 1882","Jan 12, 1974",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2019",,Mass Market Paperback,view,/book/show/94578.The_Gay_Science
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thus Spoke Zarathustra,"Nietzsche, Friedrich",,,,327        pp,4.07,"151,394",1883,"Mar 30, 1978",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2019",,Paperback,view,/book/show/51893.Thus_Spoke_Zarathustra
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fear and Trembling,"Kierkegaard, Søren",0143037579,9780143037576,0143037579,152        pp,4.00,"26,328","Oct 16, 1843","May 30, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2019",,Paperback,view,/book/show/24965.Fear_and_Trembling
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Quiet on the Western Front,"Remarque, Erich Maria",0449213943,9780449213940,B00EJ3APSG,296        pp,4.07,"459,999",1928,"Jan 01, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2019",,Mass Market Paperback,view,/book/show/355697.All_Quiet_on_the_Western_Front
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Clockwork Orange,"Burgess, Anthony",,,,192        pp,4.00,"712,074",1962,1986,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2019",,Paperback,view,/book/show/227463.A_Clockwork_Orange
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger,"Camus, Albert",,,,159        pp,4.02,"1,094,371","May 19, 1942","Mar 28, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2019",,Paperback,view,/book/show/49552.The_Stranger
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Flew Over the Cuckoo’s Nest,"Kesey, Ken",,,,325        pp,4.20,"732,405",1962,"Feb 01, 1963",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 02, 2022","Mar 30, 2019",,Mass Market Paperback,view,/book/show/332613.One_Flew_Over_the_Cuckoo_s_Nest
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Picture of Dorian Gray,"Wilde, Oscar",,,,272        pp,4.12,"1,534,886",Jun 1890,"Jun 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2019",,Paperback,view,/book/show/5297.The_Picture_of_Dorian_Gray
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"And the Band Played On: Politics, People, and the AIDS Epidemic","Shilts, Randy",0312241356,9780312241353,0312241356,660        pp,4.38,"27,678","Nov 01, 1987","Apr 09, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2019",,Paperback,view,/book/show/28212.And_the_Band_Played_On
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Liars' Club,"Karr, Mary",0143035746,9780143035749,0143035746,320        pp,3.94,"68,646",1995,"May 31, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2019",,Paperback,view,/book/show/14241.The_Liars_Club
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Into the Wild,"Krakauer, Jon*",0385486804,9780385486804,0385486804,203        pp,4.01,"1,090,237","Jan 13, 1996","Feb 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Feb 2021,"Mar 30, 2019",,Paperback,view,/book/show/1845.Into_the_Wild
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lake Success,"Shteyngart, Gary*",0812997417,9780812997415,0812997417,339        pp,3.62,"11,067","Sep 04, 2018","Sep 04, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2019,"Mar 30, 2019",,Hardcover,view,/book/show/36739942-lake-success
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Boy Erased: A Memoir of Identity, Faith, and Family","Conley, Garrard*",0735213461,9780735213463,0735213461,340        pp,3.62,"20,155","May 10, 2016","Feb 07, 2017",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Mar 2019,"Mar 30, 2019",,Paperback,view,/book/show/33358204-boy-erased
