,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Emma Deplores Goodreads Censorship's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Throne of Glass        (Throne of Glass, #1)","Maas, Sarah J.*",163973094X,9781639730940,,406        pp,4.19,"1,479,253","Aug 07, 2012","Feb 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/76703559-throne-of-glass
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Abroad in Japan: Ten Years In The Land Of The Rising Sun,"Broad, Chris",1787637077,9781787637078,1787637077,320        pp,4.25,"5,175","Aug 03, 2023","Aug 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/64645770-abroad-in-japan
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Africa Is Not a Country: Notes on a Bright Continent,"Faloyin, Dipo",0393881539,9780393881530,0393881539,400        pp,4.44,"4,807","Apr 07, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/60165392-africa-is-not-a-country
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bee Sting,"Murray, Paul",0374600309,9780374600303,0374600309,656        pp,4.01,"31,995","Jun 08, 2023","Aug 15, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This one felt like a bait-and-switch to me. I picked it up mostly because the Guardian called it the most fun of the books longlisted for the 2023 BooThis one felt like a bait-and-switch to me. I picked it up mostly because the Guardian called it the most fun of the books longlisted for the 2023 Booker Prize, a statement that clearly needed more qualification—this book turns pretty dark, and while apparently some found it funny, it was not for me. But the beginning pulled me in with the promise of a literary, closely-observed family saga, and the early sections, from the points-of-view of the two children—the family’s 17-year-old daughter and 12-year-old son—were excellent. Pitch-perfect, compelling, very realistic about what it’s like to be that age and living in this particular moment. I loved it.Unfortunately it was downhill from there, and this book being an absurdly unnecessary 643 pages long meant it was a lot of downhill. After the kids’ sections comes the mother’s, which is as long as both of them combined, including a whopping 100-page flashback which is a long way from 100 pages’ worth of interesting and even then hides a couple of key (though again, not that jaw-dropping) events to be revealed even later. Also, Imelda is one of those stock female characters whose entire life consists of the fact that she is beautiful and her relationships with the (mostly male) people around her. (While there are few functional relationships in this book of any sort, the most connection and least toxicity are reserved for male-male or to a lesser extent male-female pairings.) And Murray chooses to represent her lack of education by forgoing punctuation in her sections, which while I got used to it, nonetheless feels contrived (as if consciously punctuating one’s internal monologue were the norm) and lazy (Imelda comes to life far less well than the others, perhaps in part from the author’s assumption that lack of periods and commas somehow reveals her mind).Then we get the father’s section, which was a bit more interesting than the mother’s, and with a couple of genuine surprises. (view spoiler)[I was not expecting that rape scene; in fact, I don’t think I’ve ever seen a male author write something like that. (hide spoiler)] The book never fully recovered for me though, and then the final 150 pages are all in the second person, cycling ever more rapidly among the main characters toward an absurdly contrived denouement. I think I understand why the ambiguity of the ending—impending climate change comes up frequently throughout the book, and (view spoiler)[so presumably Murray leaves the family’s fate hanging in the balance to symbolize where the world stands right now (hide spoiler)]. And I see how it was foreshadowed (view spoiler)[from the very first sentence (hide spoiler)]. That said, that foreshadowing largely serves to point up the absurdity of the final scene, to me: if this is meant to be a book about (view spoiler)[what might drive a man to kill his family, as the murderer in the neighboring town did (hide spoiler)], perhaps it ought to explore what might actually motivate that, rather than how you might contrive a situation where it happens accidentally through a chain of bizarre and unlikely coincidences.But there’s a lot of melodrama and contrivance and emotional manipulation there at the end, and looking back on the book as a whole, this was going on well before the end; I just find myself less impressed with the whole thing. The characters now seem awfully broad, with everyone outside the family being one-note, mostly unpleasant and manipulative, and even the leads generally defined by a couple of traits. In retrospect the father is pretty much a caricature of (view spoiler)[a gay man (hide spoiler)], and the mother was a caricature of a shallow woman all along. The kids are better and feel more real, particularly the son; I was annoyed that Murray couldn’t give the daughter a single female friend or potential friend without sexual attraction being involved. The two non-Irish characters are particularly flat and stereotypical: the sexy Brazilian babe and the villainous Polish hunk. (I have no idea if making villainous hunks Polish in particular is a stereotype in common circulation, but “villainous foreign hunk” seems like a pretty universal one.)So, while this initially seemed promising, in the end I can’t recommend it. It never justifies the unusual length and didn’t deliver the strong character work I expected either....more",Notes are private!,10,29,1,"Feb 13, 2024","Feb 20, 2024","Dec 20, 2023",,Hardcover,view (with text),/book/show/62039166-the-bee-sting
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bear and the Nightingale        (The Winternight Trilogy, #1)","Arden, Katherine*",1101885939,9781101885932,1101885939,319        pp,4.10,"200,095","Jan 10, 2017","Jan 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2023",,Hardcover,view,/book/show/25489134-the-bear-and-the-nightingale
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seventeen Syllables and Other Stories,"Yamamoto, Hisaye",0813529530,9780813529530,0813529530,178        pp,3.87,536,"Aug 31, 1988","May 10, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2023",,Paperback,view,/book/show/366924.Seventeen_Syllables_and_Other_Stories
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Supercommunicators: How to Unlock the Secret Language of Connection,"Duhigg, Charles*",0593243919,9780593243916,0593243919,320        pp,4.08,"3,302","Feb 20, 2024","Feb 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2023",,Hardcover,view,/book/show/157981748-supercommunicators
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Side of the River,"Gutierrez, Elizabeth Camarillo*",1250277957,9781250277954,,272        pp,3.89,"1,464","Feb 13, 2024","Feb 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2023",,Hardcover,view,/book/show/126918693-my-side-of-the-river
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Left Hand of Darkness,"Le Guin, Ursula K.",0441007317,9780441007318,0441007317,341        pp,4.10,"181,953",1969,2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 17, 2023",,Paperback,view,/book/show/44417727-the-left-hand-of-darkness
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The City of Brass        (The Daevabad Trilogy, #1)","Chakraborty, S.A.*",0062678108,9780062678102,0062678108,532        pp,4.15,"119,424","Nov 14, 2017","Nov 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 17, 2023",,Hardcover,view,/book/show/32718027-the-city-of-brass
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Matrix,"Groff, Lauren*",1594634491,9781594634499,1594634491,260        pp,3.68,"56,687","Sep 07, 2021","Sep 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2023",,Hardcover,view,/book/show/57185348-matrix
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cloud Roads        (Books of the Raksura, #1)","Wells, Martha*",1597802166,9781597802161,1597802166,278        pp,3.98,"13,690","Mar 01, 2011","Mar 15, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2023",,Paperback,view,/book/show/9461562-the-cloud-roads
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Genius of Birds,"Ackerman, Jennifer",1594205213,9781594205217,1594205213,352        pp,4.04,"11,577","Apr 12, 2016","Apr 12, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2023",,Hardcover,view,/book/show/25938481-the-genius-of-birds
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Loved and Missed,"Boyt, Susie",1681377810,9781681377810,1681377810,208        pp,4.28,"1,310","Sep 19, 2023","Sep 19, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2023",,Paperback,view,/book/show/125079046-loved-and-missed
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Who Have Never Known Men,"Harpman, Jacqueline",0380731819,9780380731817,0380731819,208        pp,4.24,"50,728",1995,"Jul 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2023",,Mass Market Paperback,view,/book/show/11996.I_Who_Have_Never_Known_Men
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Matilda: Empress, Queen, Warrior","Hanley, Catherine",0300227256,9780300227253,0300227256,296        pp,4.21,627,"Apr 23, 2019","Apr 23, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2023",,Hardcover,view,/book/show/41154993-matilda
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Enlightenment: The Pursuit of Happiness 1680-1790,"Robertson, Ritchie",0062410652,9780062410658,0062410652,985        pp,4.26,545,"Nov 05, 2020","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2023",,Hardcover,view,/book/show/49609421-the-enlightenment
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What I Mean When I Say I'm Autistic: Unpuzzling a Life on the Autism Spectrum,"Kotowicz, Annie*",,9798986482712,B0BJYSTPW2,118        pp,4.42,"1,045",unknown,"Oct 23, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2023",,Paperback,view,/book/show/63111662-what-i-mean-when-i-say-i-m-autistic
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Memoirs of My Childhood: St. Vincent, West Indies","Browne, Annice",1467878359,9781467878357,1467878359,136        pp,3.33,3,"Dec 06, 2011","Dec 06, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Paperback,view,/book/show/13603832-memoirs-of-my-childhood
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cry of the Dove,"Faqir, Fadia",0802170404,9780802170408,0802170404,282        pp,3.35,"1,420","May 07, 2007","Oct 10, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Paperback,view,/book/show/868537.The_Cry_of_the_Dove
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Four Ways to Forgiveness        (Hainish Cycle, #7)","Le Guin, Ursula K.",006076029X,9780060760298,006076029X,304        pp,4.20,"4,378","Jan 01, 1994","Dec 14, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A fabulous book, though at times also a frustrating one. I actually read the more recent Five Ways to Forgiveness, with an additional novella added; yA fabulous book, though at times also a frustrating one. I actually read the more recent Five Ways to Forgiveness, with an additional novella added; you can find the whole collection on ebook, or do as I did and get it in hard copy in Hainish Novels & Stories, Vol. 2. The collection, or “story suite” as Le Guin called it, consists of a novelette and four novellas, following the disintegration of a slave-based society on two planets.By far my favorite story was the first one, “Betrayals,” which is absolutely perfect. It follows an older woman in retirement in a remote village, and it is beautiful and poignant and strangely devastating for a story that, in the end, has a lot of hope. It is vivid in its sense of place and culture, the characters come powerfully to life as unique and believable people who would rarely get a leading role in fiction, it is wise and generous and, as I said, perfectly crafted. This set an extremely high bar.The next story, “Forgiveness Day,” doesn’t quite measure up, but it’s still excellent. It follows a young diplomat—a woman of looser habits than the patriarchal slaveholding society in which she’s posted is comfortable with—and her rigid ex-military bodyguard, and what happens when a complex political situation explodes into violence. Le Guin does a masterful job of crafting these characters and their viewpoints and the way they bounce off each other, the story is exciting and we see more of the wider world.Then comes “A Man of the People,” which was the nadir of the collection for me. It also features a diplomat, and half the novella follows his life story on his home planet before he even arrives, and when he does show up and become an ally to the women’s movement on the post-liberation slave planet, his remains the least interesting perspective from which this story could be told. Perhaps because the story rushes through so much material in so little time, I didn’t get a strong sense of anyone in it as people, either.This is followed by “A Woman’s Liberation”—these two novellas being much more closely linked than anything else in the collection—in which a former slave turned activist writes a first-person account of her life story. There’s something dutifully virtuous about its trudge through all the abuse the protagonist receives, all the abused and dead women around her, and little sense of personality to any of them. The story is also very invested in her coming back around to sex and getting into a long-term relationship, when I would’ve been more interested in seeing her other relationships explored. Some strong moments, but left me much colder than it should have. The collection ends with “Old Music and the Slave Women” (Le Guin had an idea for a sixth story, but it never came to fruition), in which an aging intelligence officer is held hostage first by one side, then the other, in what seem to be the final weeks of a war for liberation. This one is good—the smaller scope serves it well, the messiness of war and politics and the clash between ideals and reality all well-drawn—though it never fully gripped me.Overall, there’s a lot to love about this collection. The settings are complex and richly-drawn. I didn’t really need the worldbuilding notes at the end, and only skimmed them, as what we need to know is woven into the text, but it’s clear a lot of thought and knowledge of the world went into this. It was simultaneously frustrating and amazing to have moments (and this happened multiple times) where I felt I didn’t fully understand character reactions due to my lack of familiarity with their cultures and religions—well, of course I shouldn’t, foreign cultures are far more complex than can be fully grasped in a novel, and the usual over-simplification of invented societies in fiction is what makes most of them feel so artificial. These feel real. I loved everything about the use of language, the different speech patterns, the existence of multiple languages in the setting, the way vocabulary and grammatical structure at times became relevant to the story. The politics, likewise, feel genuinely realistic and complex—Le Guin is clearly someone familiar with real-world politics and history, and also wears that knowledge lightly, unlike the typical author of speculative fiction who invents amateur nonsense and expects us to be impressed. She understands both humans and human systems and that is a rare and amazing thing in the genre.So, I wish I’d loved the collection as a whole a little more. I wish half of it hadn’t been told from the perspective of diplomats from elsewhere, when I wanted to dig deep into this world rather than reflecting on the role of the outsider and ally, no matter how meritorious those reflections may be. I wish there had indeed been five ways to forgiveness rather than sex and romance being repeated so much! (I say this only half-seriously, these are complex stories and so there is a lot more to them than that, but nevertheless every woman’s story ends with her pairing off.) I could have done without some very over-the-top instances of violence against women in “A Man of the People” and “A Woman’s Liberation”: even by the standards of this type of milieu, several of these are really extreme and beyond what I thought necessary to make the point (this being the one thing—other than outdated tech which is in no way the point of the book anyway—that I think might be different had the stories been written in the 2020s and not the 1990s). And I found the time-travel aspects of space travel disturbing (as was likely intended) and not fully explored in the lives of the off-worlders.Nevertheless, it is such a well-written collection overall that its virtues outweigh its faults, in the end. I am definitely planning to read more Le Guin....more",Notes are private!,2,13,1,"Jan 15, 2024","Jan 22, 2024","Nov 24, 2023",,Paperback,view (with text),/book/show/92605.Four_Ways_to_Forgiveness
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Edward III: The Perfect King,"Mortimer, Ian*",,,B00IOV9XBE,537        pp,4.19,"2,352","Mar 28, 2006","Feb 22, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2023",,Kindle Edition,view,/book/show/21432021-edward-iii
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How I Survived a Chinese ""Reeducation"" Camp: A Uyghur Woman's Story","Haitiwaji, Gulbahar",1644211483,9781644211489,1644211483,240        pp,4.14,"1,344","Jan 13, 2021","Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 22, 2023",,Hardcover,view,/book/show/59747897-how-i-survived-a-chinese-reeducation-camp
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ghosts of the Orphanage: A Story of Mysterious Deaths, a Conspiracy of Silence, and a Search for Justice","Kenneally, Christine",154175851X,9781541758513,154175851X,384        pp,4.08,"1,186","Mar 21, 2023","Mar 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 22, 2023",,Hardcover,view,/book/show/61030742-ghosts-of-the-orphanage
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Stranger in Your Own City: Travels in the Middle East's Long War,"Abdul-Ahad, Ghaith",0593536886,9780593536889,0593536886,432        pp,4.22,268,"Mar 14, 2023","Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 22, 2023",,Hardcover,view,/book/show/61327508-a-stranger-in-your-own-city
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Stone is Most Precious Where it Belongs,"Hoja, Gulchehra",0306828847,9780306828843,,320        pp,4.39,695,"Feb 21, 2023","Feb 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 22, 2023",,Hardcover,view,/book/show/61173577-a-stone-is-most-precious-where-it-belongs
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waiting to Be Arrested at Night: A Uyghur Poet's Memoir of China's Genocide,Tahir Hamut Izgil,0593491793,9780593491799,0593491793,272        pp,4.31,"1,018",2023,"Aug 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 22, 2023",,Hardcover,view,/book/show/63249763-waiting-to-be-arrested-at-night
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crazy Like Us: The Globalization of the American Psyche,"Watters, Ethan",1416587098,9781416587095,1416587098,320        pp,4.09,"3,726","Dec 07, 2009","Mar 22, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A fascinating and important book, though there were places where I wanted more.The author’s thesis is that mental illness is far more culture-bound thA fascinating and important book, though there were places where I wanted more.The author’s thesis is that mental illness is far more culture-bound than western psychologists acknowledge, and that blithely exporting western (specifically American) models of mental illness and health around the world can be useless and often detrimental. This is especially true when our own house is not in order: compared to physical health, our understanding of mental health runs far behind. The science is still very much evolving (we’re still at the level of diagnosing symptoms as illnesses, where physical health was in the 18th century), and not as reliably as one would hope, given drug companies’ dominance over the research. And aspects of western society may make us more vulnerable to mental illness in the first place.There are only four chapters so I’ll discuss them in turn, for those who may not read the book yourselves:1. Anorexia in Hong KongUp until the 1990s, anorexia was not only extremely rare in Hong Kong, it presented nothing like the stereotypical western model. While still mostly affecting distressed women, they were not teenagers, not high achievers, did not have body dysmorphia or interest in losing weight, and reported untraceable physical causes (lump in the throat, painful digestion, etc.) for their inability to eat. Interestingly, the same was true in the U.S. in the early 19th century. Watters traces the history of anorexia through 19th century hysteria, which had all sorts of weird symptoms—convulsions, paralysis, day blindness—until hysterics as a group seemed to settle on anorexia as an expression of their distress. This phenomenon is quite common, in which something enters the “symptom pool” and then is unconsciously picked up by suffering people.The risk, then, is that we misunderstand how we are exporting anorexia: not through western beauty standards—not everywhere that prizes thinness has an anorexia problem—but through the very consciousness-raising meant to help sufferers. Indeed, this seems to have happened in Hong Kong: after one highly publicized case, western pop-cultural ideas about anorexia were everywhere, and anorexia itself then spiked. Likewise, in the UK, bulimia spiked both when people suspected Princess Di had it, and when she announced that she had it.What More I Wanted: It’s hard to tease out whether something is being diagnosed more because awareness is bringing already-suffering people in for treatment, or because awareness is causing people to manifest these symptoms, then come in for treatment. The author makes the valid point that severe anorexia would be a strange thing for doctors to miss if it was in fact widespread (and a western-trained doctor who returned to Hong Kong in the 80s actively sought out anorexics, and found very few). But I was left wondering how the equivalent distress was expressed before anorexia. And also, what is the right amount of awareness, getting help to the people who need it without increasing the problem?Also Consider: The Sleeping Beauties: And Other Stories of Mystery Illness, on culture-bound syndromes and how psychosomatic symptoms can be contagious.2. PTSD in Sri LankaPTSD is a buzzword in the U.S. these days, which can make us evangelical about it. When a tsunami hit Sri Lanka in 2004, western psychologists appeared in droves, in a massive and poorly-managed mental health intervention. “Treatments” for expected future trauma responses involved things like “debriefing” people in groups of 25, with a facilitator unfamiliar with the language and culture, and despite the fact that post-incident debriefs have been shown to be detrimental even in the west, increasing later symptoms. Other “treatments” boiled down to “showing up” and “witnessing” people’s pain, while the locals were more interested in practical support (unlike the groups providing food and shelter, however, the mental health crowd wasn’t asking people what they thought they needed). Still other providers were in fact conducting research, which was often unclear to their subjects, who thought giving the right answers would get them access to practical help.The larger problem is that trauma, too, manifests differently by culture—that’s also true in the West, where symptoms have shifted over time (WWI shell shock included tics and paralysis; American Civil War soldiers reported chest aches and the perception of a weak heartbeat). So checklists of common western symptoms may be inapplicable to another culture. And, too, resilience is different. Every culture has its own ways of managing suffering and trauma, which may not work like ours (but probably aren’t worse than “debriefing”!). And of course, there’s a difference between experiencing post-traumatic stress, and having a disorder, when what defines a disorder is mismatch with your environment. Hypervigilance for instance is adaptive. What More I Wanted: This is probably the most dated section of the book (published in 2010). Not because it’s bad—in fact I think anyone with anything to do with trauma should read it—but because PTSD is so huge in the U.S. that there’s been a lot of research since. The book doesn’t address how it shapes the brain, which doesn’t mean Watters is wrong—brains interact with culture—but studying that cross-culturally could tell us much more. I also would have liked to see discussion of the cross-cultural prevalence of “classic” PTSD symptoms around intrusive memories.Also Consider: Between Us: How Cultures Create Emotions, about how emotional experiences are shaped by culture.3. Schizophrenia in TanzaniaA well-known 25-year study, completed in the 1990s, showed that people with schizophrenia often do better long-term in less developed, less industrialized countries. Western psychology is eager to push a biomedical (“it’s a brain disease”) understanding of mental illness on everyone, in part out of the belief that this reduces stigma. Unfortunately, it actually does the opposite. People who believe that someone’s distress results from life experiences, or even from a spiritual malady or possession in societies where this is an accepted part of life, are more accepting and less afraid of the suffering person. Across cultures, the brain disease model increases stigma, perhaps by creating the impression that it is an immutable part of the person.Another interesting theory on the different outcomes (borne out by the research of those the author interviewed) is that with schizophrenia even more than other mental illnesses, outcomes are worsened by criticism, judgment and even well-meant obsession with the illness from relatives. Families that just accept improvements and relapses as they come get better results than those who obsess over making the person well or engage in dramatic self-sacrifice, putting pressure on the person and potentially reducing them to their illness. This resigned attitude is far easier to accomplish on Zanzibar, where it fits with a general acceptance of difficulties in life, than in the U.S., where our individualism makes us obsessed with “overcoming” things.What More I Wanted: In our highly individualistic society, of course I wanted an exploration of the other end of the spectrum! At what point does disengagement from relatives make things worse, rather than better?Also Consider: Strangers to Ourselves: Unsettled Minds and the Stories That Make Us, about the importance of meaning in shaping mental illness.4. Depression in JapanDrug companies really wanted to market antidepressants in Japan, but to their chagrin, the Japanese didn’t consider themselves depressed. So they engaged in an intensive marketing campaign to convince the Japanese that they were sick, and then sell them medicine. This required overturning Japanese ideas about melancholy, which was considered a perfectly acceptable and even admirable way to be. It also depended on the argument that suicide in Japan results from depression, which is far from clear in a society where suicide has long been considered a valid way to make a social or moral statement.What the Japanese got out of this was feeling sick, not necessarily followed by getting well. Drug companies’ pervasive influence over medical research and the people who do it has allowed them to wildly oversell antidepressants, which outperform placebos in only about 10% of people. Also, all this again involved imposing a western view of what depression looks like: in other cultures, the equivalent involves largely physical symptoms. (According to a depressed person I asked, physical symptoms happen in the U.S. too, but doctors consider them unimportant. Which in turn perhaps pushes depressed people into expressing—and experiencing—the symptoms that get recognition in our culture.) What More I Wanted: More on the connection or lack thereof between depression and suicide in Japan.Also Consider: Lost Connections: Uncovering the Real Causes of Depression - and the Unexpected Solutions, also a critical look at depression outside the drug-company model.--In sum, obviously I found this book fascinating and important. That said, I did find it a bit weak in a couple of areas: I wanted it to delve more into our societal expectations that cause things to be labeled “disorders” at all, from ADHD to grief (yes, “prolonged grief disorder” is in the DSM). So much of this is inconvenient for our society, but a perfectly normal way for humans to be. Also, in the end the author shies away from value statements or comparisons, opining simply that diversity in mental health is valuable for its own sake, like different kinds of butterflies. Surely, when we are talking about human suffering, the question should be if other cultures’ models are better: if not for everyone, at least for them. But all that said, it’s an important topic regardless, and I’d recommend the book (as well as those listed above). If nothing else, it will inspire some of the perspective and humility that we’re clearly lacking in telling other cultures we know best....more",Notes are private!,0,16,1,"Dec 18, 2023","Dec 22, 2023","Nov 21, 2023",,Paperback,view (with text),/book/show/8774261-crazy-like-us
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Some People Need Killing: A Memoir of Murder in My Country,"Evangelista, Patricia",0593133137,9780593133132,0593133137,428        pp,4.21,"2,992","Oct 17, 2023","Oct 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2023",,Hardcover,view,/book/show/124961437-some-people-need-killing
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Liliana's Invincible Summer: A Sister's Search for Justice,"Rivera Garza, Cristina",0593244095,9780593244098,0593244095,320        pp,4.37,"5,461",Apr 2021,"Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2023",,Hardcover,view,/book/show/61111247-liliana-s-invincible-summer
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Land of Hope and Fear: Israel's Battle for Its Inner Soul,"Kershner, Isabel",1101946768,9781101946763,,unknown,4.16,244,2023,"May 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2023",,Unknown Binding,view,/book/show/61609168-the-land-of-hope-and-fear
