,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Abigail's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pearl,"Steinbeck, John",0142000698,9780142000694,0142000698,96        pp,3.52,"228,836",1947,"Jan 08, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 04, 2023","Jan 07, 2023","Mar 03, 2022",,Paperback,view,/book/show/5308.The_Pearl
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mansfield Park,"Austen, Jane",,,,488        pp,3.86,"338,379","Jul 01, 1814",2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2022",,Paperback,view,/book/show/45032.Mansfield_Park
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Northanger Abbey,"Austen, Jane",1593082649,9781593082642,1593082649,260        pp,3.84,"383,669","Dec 20, 1817","Mar 03, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2022",,Paperback,view,/book/show/50398.Northanger_Abbey
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tenant of Wildfell Hall,"Brontë, Anne",0140434747,9780140434743,0140434747,576        pp,4.00,"111,163",1848,"Apr 16, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2022",,Paperback,view,/book/show/337113.The_Tenant_of_Wildfell_Hall
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Agnes Grey,"Brontë, Anne",0140432108,9780140432107,0140432108,226        pp,3.70,"67,333",Dec 1847,"Jan 03, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2022",,Paperback,view,/book/show/298230.Agnes_Grey
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tales of Angria,"Brontë, Charlotte",0140435093,9780140435092,0140435093,587        pp,3.76,482,1839,"Jan 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2022",,Paperback,view,/book/show/106749.Tales_of_Angria
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emma,"Brontë, Charlotte",0553234315,9780553234312,0553234315,215        pp,4.03,"5,928",1860,"Jan 01, 1983",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2022",,Paperback,view,/book/show/46769.Emma
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Professor,"Brontë, Charlotte",1582870950,9781582870953,1582870950,269        pp,3.55,"24,854",1857,May 1999,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2022",,Hardcover,view,/book/show/31175.The_Professor
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shirley,"Brontë, Charlotte",0141439866,9780141439860,0141439866,624        pp,3.75,"34,005",1849,"Sep 26, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2022",,Paperback,view,/book/show/31168.Shirley
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Villette,"Brontë, Charlotte",,,,573        pp,3.77,"70,884",Jan 1853,"Oct 09, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2022",,Paperback,view,/book/show/31173.Villette
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Calling Bullshit: The Art of Skepticism in a Data-Driven World,"Bergstrom, Carl T.",0525509186,9780525509189,0525509186,336        pp,4.13,"3,904","Aug 04, 2020","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 14, 2022",not set,"Feb 23, 2022",,Hardcover,view,/book/show/48889983-calling-bullshit
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Data Detective: Ten Easy Rules to Make Sense of Statistics,"Harford, Tim*",0593084675,,B089425N6D,334        pp,4.13,"6,271",2020,"Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2022",,Kindle Edition,view,/book/show/53605067-the-data-detective
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"User Friendly: How the Hidden Rules of Design Are Changing the Way We Live, Work, and Play","Kuang, Cliff*",,,0374279756,416        pp,4.15,"2,193","Nov 19, 2019","Nov 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2022",,Hardcover,view,/book/show/41940285-user-friendly
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Woman of No Importance,"Wilde, Oscar",0140622454,9780140622454,0140622454,96        pp,3.86,"14,781",1893,"Apr 01, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 20, 2022","Jan 23, 2022","Jan 25, 2022",,Paperback,view,/book/show/122648.A_Woman_of_No_Importance
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Children of Dune        (Dune, #3)","Herbert, Frank",0593098242,9780593098240,0593098242,609        pp,3.96,"171,629",Apr 1976,"Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 13, 2022",,Paperback,view,/book/show/44492286-children-of-dune
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dune Messiah        (Dune, #2)","Herbert, Frank",0593098234,9780593098233,0593098234,337        pp,3.89,"253,346",Jul 1969,"Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 13, 2022",,Mass Market Paperback,view,/book/show/44492285-dune-messiah
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dune        (Dune, #1)","Herbert, Frank",059309932X,9780593099322,059309932X,658        pp,4.26,"1,257,925","Jun 01, 1965","Oct 01, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 20, 2022","Mar 08, 2022","Jan 13, 2022",,Hardcover,view,/book/show/44767458-dune
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brave New World,"Huxley, Aldous",0060929871,9780060929879,0060929871,268        pp,3.99,"1,784,164",1932,"Jan 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 13, 2022",,Paperback,view,/book/show/5129.Brave_New_World
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Know Why the Caged Bird Sings        (Maya Angelou's Autobiography, #1)","Angelou, Maya",0553279378,9780553279375,B00P4JQBIC,289        pp,4.29,"512,940",1969,Nov 1993,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 13, 2022",,Paperback,view,/book/show/13214.I_Know_Why_the_Caged_Bird_Sings
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible Women: Data Bias in a World Designed for Men,"Criado Pérez, Caroline",1419729071,9781419729072,1419729071,318        pp,4.36,"102,593","Mar 07, 2019","Mar 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 13, 2022",,Hardcover,view,/book/show/41104077-invisible-women
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,"Clear, James*",0735211302,,B07D23CFGR,319        pp,4.37,"710,476","Oct 16, 2018","Oct 16, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 22, 2022","Mar 03, 2022","Jan 13, 2022",,Kindle Edition,view,/book/show/40121378-atomic-habits
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,"Kondo, Marie*",1607747308,9781607747307,1607747308,213        pp,3.87,"353,009","Dec 27, 2010","Oct 14, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 05, 2023","Jan 05, 2023","Jan 13, 2022",,Hardcover,view,/book/show/22318578-the-life-changing-magic-of-tidying-up
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sleepytown: A Southern Gothic Childhood, with Codeine","Tartt, Donna",,,,20        pp,3.99,233,"Jan 01, 1993",Jul 1992,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 13, 2022",,,view,/book/show/37856897-sleepytown
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ambush,"Tartt, Donna",,,B001DYZFJS,20        pp,3.81,390,Jan 2006,Jan 2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 13, 2022",,,view,/book/show/19547499-the-ambush
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Christmas Pageant,"Tartt, Donna",0140252983,9780140252989,0140252983,32        pp,3.83,617,1993,1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 13, 2022",,Paperback,view,/book/show/989273.A_Christmas_Pageant
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Friend,"Tartt, Donna",1400031699,9781400031696,1400031699,624        pp,3.47,"66,298","Oct 22, 2002","Oct 28, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 07, 2022","Sep 21, 2022","Jan 13, 2022",,Paperback,view,/book/show/775346.The_Little_Friend
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Data Feminism,"D’Ignazio, Catherine",0262044005,9780262044004,0262044005,328        pp,4.36,"1,000","Mar 17, 2020","Mar 10, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 11, 2021","Jan 11, 2022",,Hardcover,view,/book/show/51777543-data-feminism
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Split the Difference: Negotiating As If Your Life Depended On It,"Voss, Chris*",0062407805,9780062407801,0062407805,274        pp,4.36,"141,268","May 17, 2016","May 17, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 11, 2022","Jan 31, 2022","Jan 11, 2022",,Hardcover,view,/book/show/26156469-never-split-the-difference
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Seven Husbands of Evelyn Hugo,"Reid, Taylor Jenkins*",1501139231,9781501139239,1501139231,389        pp,4.44,"2,515,204","Jun 13, 2017","Jun 13, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 20, 2021","Nov 29, 2021","Jan 11, 2022",,Hardcover,view,/book/show/32620332-the-seven-husbands-of-evelyn-hugo
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Song of Achilles,"Miller, Madeline*",,,,408        pp,4.34,"1,312,464","Sep 20, 2011","Aug 28, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Dec 2021,"Dec 09, 2021","Jan 11, 2022",,Paperback,view,/book/show/13623848-the-song-of-achilles
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Grand Sophy,"Heyer, Georgette",0099465639,9780099465638,0099465639,328        pp,4.16,"32,333",1950,"Jan 01, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 14, 2021","Oct 28, 2021","Jan 11, 2022",,Paperback,view,/book/show/261689.The_Grand_Sophy
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Coddling of the American Mind: How Good Intentions and Bad Ideas Are Setting Up a Generation for Failure,"Haidt, Jonathan",0735224900,,B076NVFT5P,352        pp,4.25,"38,480","Jul 17, 2018","Sep 04, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 19, 2021","Sep 21, 2021","Sep 22, 2021",,Kindle Edition,view,/book/show/36556202-the-coddling-of-the-american-mind
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You're Not Listening: What You're Missing and Why It Matters,"Murphy, Kate*",1250297192,9781250297198,1250297192,278        pp,4.09,"16,733","Jan 07, 2020","Jan 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 21, 2021",,Hardcover,view,/book/show/45892276-you-re-not-listening
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Euphoria,"King, Lily*",0802122558,9780802122551,0802122558,256        pp,3.86,"89,983","Jun 03, 2014","Jun 03, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2021",,Hardcover,view,/book/show/18467802-euphoria
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Language Instinct: How the Mind Creates Language (P.S.) (Harper Perennial Modern Classics) by Steven Pinker, Harper Perennial Modern Classics","Brand, Stewart",,,,unknown,3.94,17,unknown,unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 17, 2021","Sep 17, 2021",,ebook,view,/book/show/55605844-the-language-instinct
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything is F*cked: A Book About Hope,"Manson, Mark*",0062955934,9780062955937,0062955934,288        pp,3.70,"76,381","Mar 05, 2019","May 14, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 17, 2021","Oct 22, 2021","Sep 17, 2021",,Hardcover,view,/book/show/43808723-everything-is-f-cked
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,"Manson, Mark*",,,,212        pp,3.90,"1,010,385",2017,"Sep 13, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 14, 2021","Sep 14, 2021","Sep 17, 2021",,Paperback,view,/book/show/28257707-the-subtle-art-of-not-giving-a-f-ck
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bell Jar,"Plath, Sylvia",,,,294        pp,4.05,"878,957",Jan 1963,2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 17, 2021","Sep 18, 2021","Sep 17, 2021",,Paperback,view,/book/show/6514.The_Bell_Jar
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And Every Morning the Way Home Gets Longer and Longer,"Backman, Fredrik*",,,B01INMZKD8,97        pp,4.33,"82,787","Aug 24, 2015","Nov 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 17, 2021","Aug 17, 2021","Sep 17, 2021",,Kindle Edition,view,/book/show/31373633-and-every-morning-the-way-home-gets-longer-and-longer
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Grandmother Asked Me to Tell You She's Sorry,"Backman, Fredrik*",1501115065,9781501115066,1501115065,372        pp,4.08,"231,081","Sep 04, 2013","Jun 16, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 17, 2021","Apr 17, 2021","Sep 17, 2021",,Hardcover,view,/book/show/23604559-my-grandmother-asked-me-to-tell-you-she-s-sorry
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anxious People,"Backman, Fredrik*",198216963X,9781982169633,,336        pp,4.18,"581,553","Apr 25, 2019","Sep 08, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 17, 2021","Mar 17, 2021","Sep 17, 2021",,Hardcover,view,/book/show/49127718-anxious-people
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Man Called Ove,"Backman, Fredrik*",1476738017,9781476738017,,337        pp,4.38,"963,548","Aug 27, 2012","Jul 15, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 17, 2021","Sep 17, 2021","Sep 17, 2021",,Hardcover,view,/book/show/18774964-a-man-called-ove
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"If Not, Winter: Fragments of Sappho",Sappho,1844080811,9781844080816,1844080811,416        pp,4.44,"16,227","Aug 27, 2002",2003,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 22, 2023","Aug 24, 2023","Feb 16, 2021",,Paperback,view,/book/show/150253.If_Not_Winter
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jane Eyre,"Brontë, Charlotte",0142437204,9780142437209,0142437204,532        pp,4.14,"2,021,529","Oct 16, 1847","Feb 04, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 15, 2021","Feb 16, 2021","Feb 15, 2021",,Paperback,view,/book/show/10210.Jane_Eyre
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret History,"Tartt, Donna",1400031702,9781400031702,1400031702,559        pp,4.17,"645,168","Sep 16, 1992","Sep 11, 1992",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Jan 28, 2021not set","Feb 04, 2021not set","Feb 04, 2021",,Paperback,view,/book/show/29044.The_Secret_History
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Goldfinch,"Tartt, Donna",0316055433,9780316055437,0316055433,864        pp,3.94,"889,992","Sep 23, 2013","Oct 22, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 13, 2020","Jun 13, 2020","May 23, 2020",,Hardcover,view,/book/show/17333223-the-goldfinch
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Center Cannot Hold: My Journey Through Madness,"Saks, Elyn R.",140130138X,9781401301385,140130138X,340        pp,4.29,"18,293","Aug 14, 2007","Aug 14, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2020",,Hardcover,view,/book/show/1098486.The_Center_Cannot_Hold
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To the Lighthouse,"Woolf, Virginia",,,140679239X,209        pp,3.80,"174,327","May 05, 1927","Dec 27, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2020",,Paperback,view,/book/show/59716.To_the_Lighthouse
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Middlemarch,"Eliot, George",0451529170,9780451529176,0451529170,904        pp,4.01,"158,174",1872,2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Jan 11, 2022not set","Jan 17, 2022not set","Feb 08, 2020",,Paperback,view,/book/show/19089.Middlemarch
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible Man,"Ellison, Ralph",,,,581        pp,3.91,"182,752","Apr 14, 1952","Feb 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2020",,Paperback,view,/book/show/16981.Invisible_Man
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ulysses,"Joyce, James",,,,783        pp,3.75,"125,021","Feb 02, 1922",1990,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2020",,Paperback,view,/book/show/338798.Ulysses
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Games People Play,"Berne, Eric",0345032799,9780345032799,0345032799,192        pp,3.75,"36,731","Jan 01, 1964",Dec 1964,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2020",,Mass Market Paperback,view,/book/show/49176.Games_People_Play
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Righteous Mind: Why Good People Are Divided by Politics and Religion,"Haidt, Jonathan",,,,419        pp,4.21,"53,707","Mar 13, 2012","Mar 13, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2020",,Hardcover,view,/book/show/11324722-the-righteous-mind
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Unquiet Mind: A Memoir of Moods and Madness,"Jamison, Kay Redfield*",0679763309,9780679763307,0679763309,223        pp,4.05,"75,971","Sep 18, 1995",Oct 1996,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2020",,Paperback,view,/book/show/361459.An_Unquiet_Mind
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Tattooist of Auschwitz        (The Tattooist of Auschwitz, #1)","Morris, Heather*",006287067X,9780062870674,006287067X,272        pp,4.29,"857,258","Jan 11, 2018","Sep 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2020",,Hardcover,view,/book/show/38359036-the-tattooist-of-auschwitz
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Trouble with Testosterone and Other Essays on the Biology of the Human Predicament,"Sapolsky, Robert M.",0684838915,9780684838915,0684838915,288        pp,4.16,"1,727",1997,"Apr 24, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2020",,Paperback,view,/book/show/20668.The_Trouble_with_Testosterone_and_Other_Essays_on_the_Biology_of_the_Human_Predicament
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tesla's Attic        (The Accelerati Trilogy, #1)","Shusterman, Neal*",1423148037,9781423148036,1423148037,256        pp,3.98,"3,263","Feb 11, 2014","Feb 11, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 03, 2020",,Hardcover,view,/book/show/17197651-tesla-s-attic
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kreutzer Sonata,"Tolstoy, Leo",0812968239,9780812968231,0812968239,128        pp,3.88,"28,312",1889,"Sep 09, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Sep 05, 2019not set","Sep 22, 2019not set","Sep 23, 2019",,Paperback,view,/book/show/141077.The_Kreutzer_Sonata
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gnostic Gospels,"Pagels, Elaine",0679724532,9780679724537,0679724532,218        pp,3.93,"17,695","Nov 12, 1979","Sep 19, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2019",,Paperback,view,/book/show/110763.The_Gnostic_Gospels
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,"Taleb, Nassim Nicholas*",0812975219,9780812975215,0812975219,368        pp,4.08,"62,403",2001,"Aug 23, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 25, 2019","Jul 25, 2019","Jul 09, 2019",,Paperback,view,/book/show/38315.Fooled_by_Randomness
